family,uni,book,arm,S1_pick,S1_IS,S2_pick,n_IS4b,S1_OOS_CAGR,S1_OOS_Sharpe,S1_OOS_MaxDD,S2_OOS_CAGR,S2_OOS_Sharpe,S2_OOS_MaxDD,CTL_OOS_CAGR,CTL_OOS_Sharpe,CTL_OOS_MaxDD,V1_OOS_CAGR,V1_OOS_Sharpe,V1_OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,S1_moved
DDCTL,u56,EWall,spy200,"(0.12, 0.0)",0.9696219470490614,NOTHING,0,0.09351253947473559,0.9881015415002171,-0.17923231838075293,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
DDCTL,u56,EWall,t8,"(0.12, 0.0)",0.9696219470490614,NOTHING,0,0.016040852904611214,0.26759571482126765,-0.16710789439772256,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
DDCTL,u56,EWall,t26,"(0.12, 0.0)",0.9696219470490614,NOTHING,0,0.018969610447593377,0.342700352204607,-0.1793940153902538,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,free/always,"(0.2,)",0.9781098156761198,NOTHING,0,0.10881887289362258,1.0924402067626662,-0.15509966960100985,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,free/spy_below,"(0.25,)",0.9737993259587592,NOTHING,0,0.11060658729773154,1.0940954604743762,-0.15912858707774136,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,nhigh/always,"('control',)",0.9696219470490614,NOTHING,0,0.11329149227062874,1.111874408264675,-0.1587470484779454,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False
STOP,u56,EWall,nhigh/spy_below,"(0.2,)",0.9960020931910105,NOTHING,0,0.09131751472155902,0.9971839581448069,-0.14465130288723027,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,bookhigh/always,"(0.2,)",0.9876405838207258,NOTHING,0,0.07462110028370161,0.8702803234470459,-0.15317840182081077,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,bookhigh/spy_below,"(0.15,)",1.0033015504275302,NOTHING,0,0.060061069983949,0.8193845036772056,-0.13527154571515665,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,spy200/always,"(0.15,)",1.0274690189130133,NOTHING,0,0.09993101661540682,1.1005993516471781,-0.12907365330910048,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
STOP,u56,EWall,spy200/spy_below,"(0.15,)",1.021913352649076,NOTHING,0,0.10163365907659094,1.1104148702746253,-0.12681532296938558,,,,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
DDCTL,broad,V1,high,"(0.1, 0.0)",0.714743531177852,NOTHING,0,0.039784735980983976,0.48580664327426426,-0.1093262242311529,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,V1,recover,"(0.1, 0.0)",0.714743531177852,NOTHING,0,0.039784735980983976,0.48580664327426426,-0.1093262242311529,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,V1,spy200,"(0.1, 0.0)",0.714743531177852,NOTHING,0,0.05713587136275877,0.5865264897192657,-0.17403431480812348,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,V1,t8,"(0.1, 0.0)",0.714743531177852,NOTHING,0,0.032283438203329906,0.3929085388547018,-0.1742048982932769,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,V1,t26,"(0.1, 0.0)",0.714743531177852,NOTHING,0,0.029245655530322434,0.3656669025827135,-0.19006196085977245,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,free/always,"(0.1,)",0.7225326712367599,NOTHING,0,0.06034557853847011,0.5872723297835383,-0.20431417005562047,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,free/spy_below,"(0.1,)",0.7155641961238054,NOTHING,0,0.06042787466350563,0.5865064698815042,-0.20431417005562125,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,nhigh/always,"(0.1,)",0.7214317663395926,NOTHING,0,0.061979980818684055,0.6067613253033874,-0.20632363786323726,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,nhigh/spy_below,"(0.15,)",0.714743531177852,NOTHING,0,0.05875657417626856,0.5722900423105589,-0.21674604486311766,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,bookhigh/always,"(0.15,)",0.7158519786479992,NOTHING,0,0.05744067448352763,0.5606168970634445,-0.21674604486311688,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,bookhigh/spy_below,"(0.1,)",0.730336367738571,NOTHING,0,0.061202502876603004,0.595977123500796,-0.19789765894479228,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,spy200/always,"(0.1,)",0.7210649918710914,NOTHING,0,0.060988860541578926,0.5949172782205328,-0.1978976589447925,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,V1,spy200/spy_below,"(0.15,)",0.714743531177852,NOTHING,0,0.057826062573204995,0.5635794209248285,-0.21674604486311766,,,,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,CAND20,high,"(0.15, 0.0)",1.043837850225855,NOTHING,0,0.029941450169816974,0.3941022923764403,-0.2005204833110832,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,CAND20,recover,"(0.15, 0.0)",1.043837850225855,NOTHING,0,0.029941450169816974,0.3941022923764403,-0.2005204833110832,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,CAND20,spy200,"(0.15, 0.0)",1.043837850225855,NOTHING,0,0.08050397250636943,0.6569550060471673,-0.22412310867341922,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,CAND20,t8,"(0.15, 0.0)",1.043837850225855,"(0.08, 0.75)",1,0.12479509916808729,0.9064023957554009,-0.2005204833110832,0.11086139759118763,0.8625056802217949,-0.17655928131490561,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,CAND20,t26,"(0.15, 0.0)",1.043837850225855,"(0.06, 0.75)",2,0.05073751692570805,0.566111629006487,-0.20785561005809694,0.10328190573008511,0.8576556890100906,-0.17655928131490528,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,CAND20,free/always,"('control',)",1.043837850225855,NOTHING,0,0.12486792010130943,0.8919165372280256,-0.2005204833110832,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False
STOP,broad,CAND20,free/spy_below,"('control',)",1.043837850225855,NOTHING,0,0.12486792010130943,0.8919165372280256,-0.2005204833110832,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False
STOP,broad,CAND20,nhigh/always,"(0.15,)",1.0546239011805347,"(0.15,)",2,0.09754209413314019,0.8184378178923101,-0.15805516324874636,0.09754209413314019,0.8184378178923101,-0.15805516324874636,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,CAND20,nhigh/spy_below,"(0.15,)",1.0586518648213257,"(0.15,)",1,0.11571375584734755,0.8937506390483662,-0.1685945470194945,0.11571375584734755,0.8937506390483662,-0.1685945470194945,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,CAND20,bookhigh/always,"('control',)",1.043837850225855,"(0.15,)",1,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.07290411733629654,0.7350854575126817,-0.1670411773999193,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False
STOP,broad,CAND20,bookhigh/spy_below,"(0.2,)",1.0463992623317517,"(0.15,)",1,0.09824956075559177,0.7875389135161563,-0.19029371832421227,0.10443877553396574,0.8590592195271155,-0.17137003234465975,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,CAND20,spy200/always,"(0.15,)",1.0664772365185713,NOTHING,0,0.1112273792625178,0.850983813672888,-0.1670411773999192,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,CAND20,spy200/spy_below,"(0.15,)",1.064343833358237,NOTHING,0,0.1158262514672892,0.8752059381243531,-0.17137003234465953,,,,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,EWall,high,"(0.12, 0.0)",1.0349765743906882,"(0.12, 0.0)",9,0.02519200557606549,0.4176898641829985,-0.17467262030427022,0.02519200557606549,0.4176898641829985,-0.17467262030427022,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,EWall,recover,"(0.12, 0.0)",1.0349765743906882,"(0.12, 0.0)",9,0.02519200557606549,0.4176898641829985,-0.17467262030427022,0.02519200557606549,0.4176898641829985,-0.17467262030427022,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,EWall,spy200,"(0.12, 0.0)",1.0349765743906882,"(0.12, 0.0)",10,0.09377371469753171,0.9868644644511924,-0.17467262030427022,0.09377371469753171,0.9868644644511924,-0.17467262030427022,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,EWall,t8,"(0.1, 0.5)",1.0413122905609193,"(0.1, 0.5)",14,0.09010274642363236,0.9457885620886035,-0.17467262030427,0.09010274642363236,0.9457885620886035,-0.17467262030427,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
DDCTL,broad,EWall,t26,"(0.06, 0.75)",1.054050248844811,"(0.12, 0.0)",9,0.09037214251001968,1.018127833974997,-0.15439953821525487,0.03849636452930394,0.5742615167695041,-0.17467262030427022,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,free/always,"(0.2,)",1.036258947119113,"(0.2,)",4,0.104410845086778,1.0306245040001516,-0.1771314733042988,0.104410845086778,1.0306245040001516,-0.1771314733042988,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,free/spy_below,"(0.2,)",1.0359436774511437,"(0.2,)",4,0.1046912842594343,1.0315351887827857,-0.17734939103356206,0.1046912842594343,1.0315351887827857,-0.17734939103356206,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,nhigh/always,"('control',)",1.0349765743906882,"('control',)",1,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False
STOP,broad,EWall,nhigh/spy_below,"(0.15,)",1.0644337855144357,"(0.2,)",3,0.08136196716660038,0.9761245521426,-0.14200577408811943,0.08921004947689992,0.9529160205044639,-0.17374630511575795,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,bookhigh/always,"(0.15,)",1.0628225734594237,"('control',)",2,0.03767669122002526,0.6868966223501582,-0.13959257163844363,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,bookhigh/spy_below,"(0.15,)",1.0545684687745374,"(0.2,)",3,0.057000107142843204,0.7914778448445972,-0.1407034808802734,0.08102574197614243,0.8968841758701245,-0.1757070088836683,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,spy200/always,"(0.15,)",1.061907214023814,"(0.15,)",4,0.09277755243905528,0.9992562129516744,-0.1534821256439014,0.09277755243905528,0.9992562129516744,-0.1534821256439014,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
STOP,broad,EWall,spy200/spy_below,"(0.15,)",1.0624887354365888,"(0.15,)",4,0.09467810933830889,1.01316961493613,-0.15338107908631848,0.09467810933830889,1.01316961493613,-0.15338107908631848,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
