panel,book,gross,lam,cost_bps,dCAGR,lagCAGR,costCAGR,dMaxDD,lagMaxDD,costMaxDD,dSharpe,lagSharpe,costSharpe
U56,CAP2,0.75,0.1,50.0,1.3328181632581426,0.0740199406600972,1.256499152029722,-4.797120278519806,-5.282008479346834,0.18195819705763006,0.04095538521004416,-0.07725478206953551,0.1275089969747707
U56,CAP2,1.0,0.85,0.0,0.014173895755531518,0.014173895755531518,0.0,-0.166658518783791,-0.166658518783791,0.0,-0.004016139423399512,-0.004016139423399512,0.0
U56,CAP2,1.0,0.85,10.0,0.04997093179295309,0.014075478407149511,0.03588498893236647,-0.16291171437871066,-0.1664766162581266,0.0035852773786815284,-0.000758551798160978,-0.003878128277845061,0.003128156343905397
U56,CAP2,1.0,0.85,25.0,0.10317963970234434,0.013928750575087356,0.08922488597049583,-0.15728858781716148,-0.16620383001437755,0.008966189062453722,0.00415422698674317,-0.0036649091396889766,0.007841885963021822
U56,CAP2,1.0,0.85,50.0,0.19057388911414286,0.01368658239955245,0.17683582297332023,-0.1479089237853004,-0.16574936638090731,0.017942363382883464,0.012397552451430593,-0.003293635899734415,0.01574085618996035
U56,CAP2,1.0,0.7,0.0,0.017394935814762924,0.017394935814762924,0.0,-0.5711266888073774,-0.5711266888073774,0.0,-0.011752617164872081,-0.011752617164872081,0.0
U56,CAP2,1.0,0.7,10.0,0.08474647213616571,0.017239245638589473,0.06747404716873628,-0.6109864292227485,-0.6362827846429608,0.008714820557631509,-0.005545215572025697,-0.011381817692505791,0.00588344318141365
U56,CAP2,1.0,0.7,25.0,0.18489121399660746,0.017007219586573363,0.1678015351423312,-0.6706676181785665,-0.7338476057050625,0.021788490148522133,0.0038128212039287845,-0.010812416667293823,0.014747260761065917
U56,CAP2,1.0,0.7,50.0,0.34946545349685554,0.016624504765450077,0.33267764821109935,-0.7698473308442866,-0.8960043521339278,0.04358177650714001,0.019508633774018236,-0.009829864380525244,0.029598188229159828
U56,CAP2,1.0,0.55,0.0,0.021484281493244772,0.021484281493244772,0.0,-1.65384514071657,-1.65384514071657,0.0,-0.02320133610174735,-0.02320133610174735,0.0
U56,CAP2,1.0,0.55,10.0,0.12267800314937904,0.021262093188734177,0.10134489481239406,-1.678852508345463,-1.7178868609454168,0.015375388885974228,-0.013782453518762061,-0.022470058279368876,0.008834446151752884
U56,CAP2,1.0,0.55,25.0,0.2731942223096917,0.02093101876572412,0.25208668553642344,-1.716289175000263,-1.8137813662675417,0.038435367937950105,0.0004100184866819845,-0.02135181484600146,0.022139942580442495
U56,CAP2,1.0,0.55,50.0,0.5206839173109712,0.02038507287072111,0.49994918328801763,-1.7784853883312857,-1.9731575792584999,0.07686038926644212,0.024200202908584156,-0.019434392182894333,0.04442553359967727
U56,CAP2,1.0,0.4,0.0,0.04153837916647252,0.04153837916647252,0.0,-3.220584104012858,-3.220584104012858,0.0,-0.03921753037045028,-0.03921753037045028,0.0
U56,CAP2,1.0,0.4,10.0,0.18200175000060437,0.041175422923500626,0.14067388327350105,-3.228382097124849,-3.2829361931165257,0.023684797424838866,-0.0260369818151569,-0.03792754160275491,0.012262676646042081
U56,CAP2,1.0,0.4,25.0,0.39101098006493196,0.04063447188422664,0.3499974732413591,-3.2400392952240953,-3.3762982317546375,0.05920267344128316,-0.006187810401753868,-0.03596145467143286,0.03072430402673265
U56,CAP2,1.0,0.4,50.0,0.7348992147564015,0.039742108541829246,0.6944059037489403,-3.2593619159240195,-3.5314589452731138,0.11837428177758902,0.02706066723142464,-0.03260718022153308,0.06163293852036977
U56,CAP2,1.0,0.25,0.0,0.09235415503707767,0.09235415503707767,0.0,-5.297833410089248,-5.297833410089248,0.0,-0.06340314820329662,-0.06340314820329662,0.0
U56,CAP2,1.0,0.25,10.0,0.28511508686457354,0.09170596276146803,0.19306078050844722,-5.285133585998681,-5.357928633946807,0.033914727940898004,-0.04526473941391185,-0.0611979034807939,0.016827592886803577
U56,CAP2,1.0,0.25,25.0,0.5720961848534767,0.09073956896941127,0.4804901157174246,-5.266076316107037,-5.447908024850356,0.0847709229281346,-0.01796705849155944,-0.05784628912116241,0.042150182777307865
U56,CAP2,1.0,0.25,50.0,1.044679703947926,0.08914452089310299,0.9538166182797791,-5.234294130706019,-5.597438056932324,0.16948885940293312,0.02772071022227318,-0.052152665284886934,0.08452367182275933
U56,CAP2,1.0,0.1,0.0,0.22305388959609207,0.22305388959609207,0.0,-7.532846596880849,-7.532846596880849,0.0,-0.10404253724726287,-0.10404253724726287,0.0
U56,CAP2,1.0,0.1,10.0,0.5036897081071245,0.22175508149093748,0.28101421112018965,-7.504293378604599,-7.601684158914379,0.0466912409017306,-0.07803489573317623,-0.10016731340332785,0.024482167213224493
U56,CAP2,1.0,0.1,25.0,0.9218799177493686,0.2198180426256302,0.699770869254035,-7.461471289071198,-7.704716176741099,0.11670697515914208,-0.03892323087483729,-0.09429309082833859,0.0613016200376546
U56,CAP2,1.0,0.1,50.0,1.6115439525757669,0.21661923554427975,1.3903759515562442,-7.3901217819336456,-7.875838598132967,0.2333435309303744,0.026476966211115505,-0.0843541140648143,0.12287129219048909
U56,CAND,0.5,0.85,0.0,0.022936311021704014,0.022936311021704014,0.0,-0.13732601271727596,-0.13732601271727596,0.0,0.0023918092430823545,0.0023918092430823545,0.0
U56,CAND,0.5,0.85,10.0,0.057796962331613244,0.02286848845249878,0.03492154735673658,-0.12563227780438835,-0.13723658963614715,0.011616224510879736,0.007121526524990207,0.0024192726320309,0.00470560008568488
U56,CAND,0.5,0.85,25.0,0.10973155066551499,0.022767112467181327,0.08694719053743416,-0.05491039485641114,-0.08390120745590535,0.08222188909501327,0.014243846196980714,0.0024595437807277687,0.011792406603089667
U56,CAND,0.5,0.85,50.0,0.19534501934443949,0.02259910252830899,0.17271164915091397,0.4881678360553754,0.25758644782554185,0.22990340929230912,0.026158034555720855,0.002524045050763979,0.02364927712840048
U56,CAND,0.5,0.7,0.0,0.045114746950813966,0.045114746950813966,0.0,-0.2903519323903203,-0.2903519323903203,0.0,0.00380150332809448,0.00380150332809448,0.0
U56,CAND,0.5,0.7,10.0,0.10873345611051022,0.04498287794525435,0.06372596135242325,-0.26811440186275126,-0.29016027636611375,0.022094156701457646,0.012457492050903074,0.0038922614139669243,0.008584294558354966
U56,CAND,0.5,0.7,25.0,0.20354124142916152,0.0447857620090808,0.1586941675412401,-0.18159185352172313,-0.23667161693063932,0.10840172323032249,0.025491754372286124,0.004026341371448305,0.021512132596213318
U56,CAND,0.5,0.7,50.0,0.35991045912975306,0.04445906085139839,0.3153295380132093,0.6787508018973876,0.5102412509987109,0.44090179278936104,0.04729901083406696,0.004243803176487759,0.04314523249468083
U56,CAND,0.5,0.55,0.0,0.06614659745944884,0.06614659745944884,0.0,-0.47266042357370086,-0.47266042357370086,0.0,0.0038776783415788163,0.0038776783415788163,0.0
U56,CAND,0.5,0.55,10.0,0.15951236005231628,0.06595578908343835,0.09350420523157599,-0.43958446573630905,-0.4723416175641204,0.032877675513043325,0.016607708980849845,0.0040786491069464414,0.012589128292989304
U56,CAND,0.5,0.55,25.0,0.2986947913007354,0.0656705570576177,0.23289377942172784,-0.3368181221892308,-0.41866232711600393,0.13534669109294128,0.035772384425514,0.0043767654571289505,0.031543816049250495
U56,CAND,0.5,0.55,50.0,0.5283694038153097,0.06519777371178925,0.4629122452628476,0.5505606158164977,0.3870344098216849,0.6447234210971375,0.06783323655930085,0.004863556473509112,0.06325867565670729
U56,CAND,0.5,0.4,0.0,0.08607564756777375,0.08607564756777375,0.0,-0.7127540235690732,-0.7127540235690732,0.0,0.0019010788335573903,0.0019010788335573903,0.0
U56,CAND,0.5,0.4,10.0,0.21298831726477285,0.08583012843597082,0.12706632427677,-0.6677460434807325,-0.7122582379137987,0.044770678461347746,0.019233041211949242,0.002283438418268391,0.01710175908021605
U56,CAND,0.5,0.4,25.0,0.4022470010909718,0.08546309403623109,0.316554995628171,-0.5470947991426667,-0.6583136165948633,0.1650660631905443,0.0453175749172301,0.002852684877219014,0.04284222431293783
U56,CAND,0.5,0.4,50.0,0.7147341275496544,0.08485467392524981,0.6294241200051287,0.37005709856069435,0.14782496895446862,0.8701564303705944,0.08894494581935763,0.0037877414556297673,0.08589982608739355
U56,CAND,0.5,0.25,0.0,0.10008828110064094,0.10008828110064094,0.0,-1.0813730416981526,-1.0813730416981526,0.0,-0.005211692375844734,-0.005211692375844734,0.0
U56,CAND,0.5,0.25,10.0,0.26893895652626565,0.09980352265197556,0.16899082054633308,-1.023033487218672,-1.0805901296726539,0.058091464868903486,0.017860223716110957,-0.004495701974050581,0.022723443924585807
U56,CAND,0.5,0.25,25.0,0.5208496897329606,0.09937781747642038,0.4211114168802155,-0.8823960533867359,-1.0262150567604378,0.19835683260122083,0.052570537767829384,-0.003424726642308862,0.05691186856891317
U56,CAND,0.5,0.25,50.0,0.9370796815099114,0.09867211264071862,0.8376902371081574,0.06803637631702664,-0.2193596863002245,1.1420137990442059,0.11060776152333784,-0.0016520530945502987,0.1140817864633108
U56,CAND,0.5,0.1,0.0,0.09785790662293348,0.09785790662293348,0.0,-1.7255811598066773,-1.7255811598066773,0.0,-0.03241654602653554,-0.03241654602653554,0.0
U56,CAND,0.5,0.1,10.0,0.3304002699620945,0.0975660840152992,0.23262449195211587,-1.652177722941084,-1.724285236327705,0.07322795312103558,-0.0006842990385762526,-0.030749959708221475,0.03122750118694806
U56,CAND,0.5,0.1,25.0,0.6775702092503888,0.09712987346901514,0.5799174992587863,-1.4889519625437497,-1.6691410849662747,0.23619051004085678,0.04703193380354098,-0.028241262263714928,0.07818656823671732
U56,CAND,0.5,0.1,50.0,1.2518254796688888,0.09640690042913569,1.1543775504066378,-0.500892310240797,-0.9049966802988973,1.223811548916065,0.12678126319278182,-0.024046593094145585,0.15667397581390818
U56,CAND,0.75,0.85,0.0,0.03803670173123663,0.03803670173123663,0.0,-0.21002039036612796,-0.21002039036612796,0.0,0.002231381821484524,0.002231381821484524,0.0
U56,CAND,0.75,0.85,10.0,0.08902454480279598,0.03787282184974927,0.05113515411478975,-0.1941359675929899,-0.20982607053986468,0.015714884797546347,0.0067019670097250295,0.002272057149271811,0.004434456238540552
U56,CAND,0.75,0.85,25.0,0.16475730812197664,0.03762825432704897,0.12708786873207867,-0.17034806302751448,-0.20953478804219827,0.03924863573716575,0.013432157333368222,0.0023324255833510055,0.011110911362623987
U56,CAND,0.75,0.85,50.0,0.28899989328767806,0.037223959646648375,0.25169434785137224,-0.13080478016309627,-0.20904984299671137,0.07836873798312549,0.02468607209038054,0.0024310892178633914,0.02227664647492822
U56,CAND,0.75,0.7,0.0,0.07476362743354947,0.07476362743354947,0.0,-0.4504528216843551,-0.4504528216843551,0.0,0.0034131457108390606,0.0034131457108390606,0.0
U56,CAND,0.75,0.7,10.0,0.16768462117675575,0.07444481059730723,0.09318085908549545,-0.419515658119618,-0.4500286372429829,0.030618817310046342,0.011590684956312547,0.003533428315158016,0.008081083519886345
U56,CAND,0.75,0.7,25.0,0.30576294121007486,0.07396899568317128,0.23164736341636516,-0.37318023884924667,-0.44939279529550014,0.07647697408714738,0.023900708277907246,0.0037123952972544227,0.020247221334725563
U56,CAND,0.75,0.7,50.0,0.5324494573600402,0.0731823572583501,0.45897657288815896,-0.2961419814367594,-0.448334217545554,0.1527204788277392,0.04448742543833206,0.004006102805012901,0.04059657554664886
U56,CAND,0.75,0.55,0.0,0.10950237963600618,0.10950237963600618,0.0,-0.7431886532405674,-0.7431886532405674,0.0,0.0032048387687044766,0.0032048387687044766,0.0
U56,CAND,0.75,0.55,10.0,0.24618576889496868,0.10904065499033333,0.13701925876656862,-0.6968458764728847,-0.7424729577086953,0.04589786865966117,0.015260027745910731,0.0034543192529798983,0.01187729305491092
U56,CAND,0.75,0.55,25.0,0.44938497273590006,0.10835151467918358,0.3407204201115066,-0.6274307262418177,-0.7414001605218212,0.11464596656225456,0.03340319711850892,0.0038261804012933442,0.02975461466528806
U56,CAND,0.75,0.55,50.0,0.7832230577956123,0.10721208054995657,0.6753901994102973,-0.5120027150703699,-0.7396141541551104,0.22896304983589522,0.06374208068109022,0.004438233178835738,0.05965350210647058
U56,CAND,0.75,0.4,0.0,0.14239114459129176,0.14239114459129176,0.0,-1.1965684116840514,-1.1965684116840514,0.0,0.00099417203881913,0.00099417203881913,0.0
U56,CAND,0.75,0.4,10.0,0.32894884954088877,0.14179609491367096,0.1869307557052835,-1.1334274549794077,-1.195352623291368,0.06256176642899236,0.017467062546506762,0.0014440080170299296,0.016197257009721744
U56,CAND,0.75,0.4,25.0,0.6064338310852957,0.14090791015302084,0.46497355540371377,-1.038841795923784,-1.19353027489556,0.156278972421664,0.04225134632889849,0.002115838725465613,0.04056898068396597
U56,CAND,0.75,0.4,50.0,1.0626891826622353,0.13943923535377767,0.9221539348316821,-0.8815342640936197,-1.1904965841638693,0.31213996852470505,0.08368662948980576,0.0032251864435832722,0.08131948240241926
U56,CAND,0.75,0.25,0.0,0.1642951405014026,0.1642951405014026,0.0,-1.8557924330488529,-1.8557924330488529,0.0,-0.005906818262601865,-0.005906818262601865,0.0
U56,CAND,0.75,0.25,10.0,0.4136898578205317,0.1636084125443693,0.24973290010017468,-1.774189802203452,-1.8538191347514443,0.08098003390641928,0.01609418022714104,-0.005120054431080989,0.021612798355762353
U56,CAND,0.75,0.25,25.0,0.7848759914144354,0.16258335880106056,0.6214250510665265,-1.651934022692192,-1.85086144384643,0.20230216993903927,0.04918464164635372,-0.003941407901576266,0.05412153159095623
U56,CAND,0.75,0.25,50.0,1.395830046147517,0.1608882882413898,1.2332191272880655,-1.448569307657599,-1.8459379742874593,0.404111484194869,0.10449283638360352,-0.001985528678585702,0.10846205782982787
U56,CAND,0.75,0.1,0.0,0.13291717661245706,0.13291717661245706,0.0,-2.7738678783329918,-2.7738678783329918,0.0,-0.030441861029849582,-0.030441861029849582,0.0
U56,CAND,0.75,0.1,10.0,0.4785809369825422,0.13233265622556445,0.3458251429326875,-2.671734188065611,-2.770838027805622,0.10172169381338358,-9.028345177419794e-05,-0.028848397920784752,0.02986447472254139
U56,CAND,0.75,0.1,25.0,0.9935599974522091,0.13146030235187123,0.8610459227968548,-2.5186967275181105,-2.805802626345011,0.25414123528473276,0.04554003965463882,-0.026449525934437945,0.07476407259018925
U56,CAND,0.75,0.1,50.0,1.8425473640921508,0.13001810944028858,1.7104352116728672,-2.268159229463018,-2.8709134979150286,0.507739344246172,0.12178016086576804,-0.022437498316870585,0.1497862668304708
U56,CAND,1.0,0.85,0.0,0.05574887052086641,0.05574887052086641,0.0,-0.285422752641884,-0.285422752641884,0.0,0.002091968565316238,0.002091968565316238,0.0
U56,CAND,1.0,0.85,10.0,0.12240056003862687,0.05543319919112388,0.06693587283013169,-0.2658835822197947,-0.28508584008469784,0.01924329109636025,0.0063414696444459295,0.002144716363530641,0.004202369569787923
U56,CAND,1.0,0.85,25.0,0.2211162856354587,0.054962834040384045,0.16607531613348492,-0.23663554365238593,-0.2845809240838437,0.048047867862555105,0.012738252858022214,0.0022235437574495975,0.010528646150814946
U56,CAND,1.0,0.85,50.0,0.3823180513000457,0.054187200109345746,0.3279765104466925,-0.18805062100897274,-0.2837406043850299,0.09589463955373967,0.023433332584205102,0.0023538329713523876,0.021106930655792278
U56,CAND,1.0,0.7,0.0,0.10953016920463021,0.10953016920463021,0.0,-0.6204884151511103,-0.6204884151511103,0.0,0.0030479011819593005,0.0030479011819593005,0.0
U56,CAND,1.0,0.7,10.0,0.23101359008370626,0.10891521216322975,0.12198591648691082,-0.5819910740753276,-0.619738733553532,0.03793077688052371,0.010828122881551439,0.0031960176977092747,0.0076603101109651295
U56,CAND,1.0,0.7,25.0,0.4110407477937672,0.10799884154413242,0.30276272774452107,-0.5243581886079984,-0.6186152259548328,0.09471442160231547,0.022538724088826623,0.0034174915328926136,0.019191401530896046
U56,CAND,1.0,0.7,50.0,0.7052922443780529,0.1064875959793099,0.5982528158084532,-0.42860485279487825,-0.6167454181676635,0.18905397027553228,0.04211982756291799,0.0037838960052717363,0.03847467237259794
U56,CAND,1.0,0.55,0.0,0.16037081822424248,0.16037081822424248,0.0,-1.1173333904358707,-1.1173333904358707,0.0,0.0025278743153780425,0.0025278743153780425,0.0
U56,CAND,1.0,0.55,10.0,0.33943803871676614,0.15947810359693282,0.179718463189249,-1.0593166668300458,-1.11589486846555,0.05711856964865092,0.014023406262411608,0.0028246109438860856,0.011281262141200177
U56,CAND,1.0,0.55,25.0,0.6049495454686804,0.15814774451972102,0.4462021213343048,-0.9724525973185738,-1.1137391311257572,0.14263626005445174,0.03132203223698071,0.003268598567697012,0.02825894798036921
U56,CAND,1.0,0.55,50.0,1.039321520091252,0.15595352283299668,0.8821818584461516,-0.8281082394534289,-1.1101516879878481,0.2847389233841868,0.060243203406064705,0.004003905557381171,0.0566469718392435
U56,CAND,1.0,0.4,0.0,0.20883411400567375,0.20883411400567375,0.0,-1.8119561916287164,-1.8119561916287164,0.0,2.88038291640369e-06,2.88038291640369e-06,0.0
U56,CAND,1.0,0.4,10.0,0.4542216401328458,0.20767823424263643,0.24611376918843852,-1.7328277815987225,-1.8095003951696054,0.07795076541299295,0.01576742483418503,0.0005213406072930304,0.015442237994755637
U56,CAND,1.0,0.4,25.0,0.8183051067728986,0.2059555934387891,0.611282079373221,-1.6143403922539656,-1.805820327500196,0.19467259824228478,0.03948268403696287,0.0012978884330545615,0.03867439588306354
U56,CAND,1.0,0.4,50.0,1.4145623006056596,0.2031140935370157,1.2093353535664653,-1.4174083167185714,-1.799696548858698,0.38866450651361406,0.07912276977020194,0.0025861378532290313,0.07751078647605891
U56,CAND,1.0,0.25,0.0,0.24102001523695904,0.24102001523695904,0.0,-2.711445423568737,-2.711445423568737,0.0,-0.006907632426156551,-0.006907632426156551,0.0
U56,CAND,1.0,0.25,10.0,0.5706972494503804,0.23967944759213378,0.3303372611469735,-2.6092471168499887,-2.707656595354624,0.10098686072019802,0.014223096253445533,-0.006041142592909665,0.02069705764008911
U56,CAND,1.0,0.25,25.0,1.0602467635153046,0.23768153113685742,0.8208735624256835,-2.456191773843852,-2.701979064199289,0.2522256860329031,0.046000480280220746,-0.004740722455721436,0.05182412058224228
