panel,cost,n,gross,Ebar,n_over_Ebar,fill,cap_fill,tie_days,max_gross,realised_gross,identity,cap_residual,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,pass4a_rec,pass4b_rec,pass4a_oos,pass4b_oos,pass4a_is,pass4b_is
BSTK100-control,10,20,0.75,68.44430844553244,0.29220837282497897,0.9913096695226438,0.9913096695226438,0,0.7499999999999998,0.7434822521419828,0.0,0.0,0.06215800542982053,0.5783199881014712,-0.19929244582201355,0.7204039946388306,0.4488228419606775,0.056002716309110356,0.5240682342679248,-0.19929244582201355,0.8357357530411311,0.17096975299071823,0.07220066183193019,0.6684781308559987,-0.14343343422728616,0.8541512390253493,0.46287842673100293,False,False,False,False,False,False
BSTK100-control,10,25,0.75,68.44430844553244,0.3652604660312237,0.9879559363525092,0.9879559363525092,0,0.7500000000000004,0.7409669522643821,2.220446049250313e-16,0.0,0.07431212426834755,0.6859285450055885,-0.18895689411892902,0.789505539043672,0.5931541370543871,0.0688396421628672,0.6339165403013216,-0.18895689411892946,0.8846260712266835,0.34800536051534897,0.08323250351132394,0.7733734223135218,-0.12255761037704671,0.9622175535805136,0.5676095123239661,False,False,False,False,False,False
BSTK100-control,10,30,0.75,68.44430844553244,0.4383125592374684,0.9823337413300693,0.9823337413300693,0,0.7500000000000003,0.7367503059975522,2.220446049250313e-16,0.0,0.07879685668670211,0.7338736011249684,-0.18772557565993986,0.7858685372030452,0.6874325259615868,0.07824969583588692,0.7220807964335093,-0.18772557565994008,0.8829724434516845,0.537680577979596,0.07968339436995531,0.7535581960684132,-0.1221305114067468,0.9359074741770458,0.5570839000200535,False,False,False,False,False,False
BSTK100-control,10,40,0.75,68.44430844553244,0.5844167456499579,0.969124847001224,0.969124847001224,0,0.7500000000000004,0.7268436352509182,2.220446049250313e-16,0.0,0.0849676344502166,0.8088526241311831,-0.19142801768789863,0.8850449498909014,0.7413801720734329,0.08637346353147746,0.8085307527359884,-0.1914280176878984,0.9955321949415209,0.5899383544293371,0.08269520848403,0.8096872107474061,-0.1219867242041176,0.9819400590788031,0.6279531532554012,False,False,False,False,False,False
BSTK100-control,10,50,0.75,68.44430844553244,0.7305209320624474,0.9529742962056303,0.9529742962056303,0,0.7500000000000006,0.7147307221542233,5.551115123125783e-16,0.0,0.09216804028618153,0.9019008883117325,-0.18661402427285023,0.9862947171733573,0.8249197740186912,0.09354910545921125,0.9022090597697031,-0.18661402427285023,1.0572209137995334,0.7221335476884592,0.08993555233819417,0.9015220657988976,-0.12047119511854576,1.0658346387525928,0.727705783237384,False,False,False,False,False,False
BSTK100-control,10,60,0.75,68.44430844553244,0.8766251184749368,0.9301509587923297,0.9301509587923297,0,0.7499999999999993,0.6976132190942468,4.440892098500626e-16,0.0,0.09634878877596376,0.9815010883039801,-0.1675442760954573,1.006893752885592,0.9575214073388972,0.1027431755392878,1.0321515073578442,-0.16754427609545708,1.1790563932533822,0.8627109917485538,0.0860736903996735,0.8974253095076389,-0.11079679159761135,1.0825630194339466,0.7031920275154437,False,False,False,False,False,False
BSTK100-control,10,75,0.75,68.44430844553244,1.095781398093671,0.8667319461444308,0.8667319461444308,0,0.7500000000000004,0.6500489596083234,3.3306690738754696e-16,0.0,0.09321875291127713,1.0363738250844756,-0.15353508452566933,1.1287083658920718,0.9455280478501873,0.09515621652182205,1.0526952416443596,-0.15353508452566877,1.1983981038125404,0.8839887593057136,0.09008892678185365,1.0093922562812312,-0.09443257408818906,1.282858360295169,0.7223424646672628,False,False,False,False,False,True
BSTK100-control,10,100,0.75,68.44430844553244,1.4610418641248948,0.6844430844553244,0.6844430844553244,0,0.719999999999999,0.5133323133414932,1.1102230246251565e-16,0.0,0.07565529572581808,1.0729139489481052,-0.12615304843936015,1.1591993439858124,0.987534452287748,0.0780510421272782,1.0997211373262543,-0.12615304843936026,1.2645213685770917,0.9062615946604912,0.07178744861170627,1.0286789775515552,-0.07247287020901116,1.300638793874833,0.7362598342122146,False,False,False,False,False,False
BSTK100-control,10,5,1.0,68.44430844553244,0.07305209320624474,0.9946144430844553,0.9946144430844553,0,1.0,0.9946144430844553,0.0,0.0,0.04830931570478669,0.35214993707106024,-0.39366755427705935,0.635536797173538,0.11292200926416152,0.0381156599422221,0.29359368163816774,-0.3936675542770599,0.6315884266791878,-0.05885713380735653,0.06502729958956466,0.45939222521434325,-0.29723766098296944,0.9302873709704726,-0.09141835493563222,False,False,False,False,False,False
BSTK100-control,10,10,1.0,68.44430844553244,0.14610418641248948,0.9942472460220317,0.9942472460220317,0,0.9999999999999999,0.9942472460220317,0.0,0.0,0.07346206664114319,0.5140518414684142,-0.28137499786343445,0.6937681126920872,0.35454543902727614,0.06829771724246969,0.47817060113434195,-0.28137499786343445,0.6894375965395818,0.23865022493314764,0.08187703988524908,0.5758838288606224,-0.197727440294457,0.9170810803860571,0.1941675890586339,False,False,False,False,False,False
BSTK100-control,10,15,1.0,68.44430844553244,0.2191562796187342,0.9934720522235823,0.9934720522235823,0,0.9999999999999999,0.993472052223582,2.220446049250313e-16,0.0,0.07892084540704958,0.5577344144337496,-0.2658008818000428,0.7100759037959218,0.41943048077122713,0.06574878830100195,0.47694393912214483,-0.26580088180004247,0.6867587600799563,0.24004945787450294,0.10059479073190469,0.692471945732521,-0.16430046284876054,1.0576308501150888,0.2832404492951377,False,False,False,False,False,False
BSTK100-control,10,20,1.0,68.44430844553244,0.29220837282497897,0.9913096695226438,0.9913096695226438,0,1.0000000000000002,0.9913096695226439,1.1102230246251565e-16,0.0,0.08068711532902095,0.578816290578223,-0.2587130372280123,0.7221427758136979,0.4484458566410152,0.07215990096965919,0.5237817528012513,-0.2587130372280121,0.8343477664858644,0.1706368917850388,0.09463820663543387,0.6704185099186332,-0.18887864050545944,0.8566578362413562,0.4641619820660147,False,False,False,False,False,False
BSTK100-control,10,25,1.0,68.44430844553244,0.3652604660312237,0.9879559363525092,0.9879559363525092,0,1.0000000000000002,0.9879559363525093,1.1102230246251565e-16,0.0,0.09731911559861794,0.6861913348676707,-0.2479719908237763,0.7911969737740725,0.5923694659250514,0.0896661871690978,0.6333003278959412,-0.2479719908237762,0.8831031067380972,0.34735350253242003,0.10982467657786743,0.7752905731412777,-0.16218567284811658,0.9646377753819155,0.5689529417109338,False,False,False,False,False,False
BSTK100-control,10,30,1.0,68.44430844553244,0.4383125592374684,0.9823337413300693,0.9823337413300693,0,0.9999999999999999,0.9823337413300692,1.1102230246251565e-16,0.0,0.103576680065677,0.7342137223381112,-0.24646477340858763,0.7877554761325709,0.6865139288065619,0.10263901490222294,0.7214044367262216,-0.24646477340858763,0.8813352066580477,0.5375639812192996,0.10509661461515041,0.7556567836660547,-0.16144288418390496,0.9381888728941582,0.5589538978898527,False,False,False,False,False,False
BSTK100-control,10,40,1.0,68.44430844553244,0.5844167456499579,0.969124847001224,0.969124847001224,0,1.0000000000000004,0.9691248470012241,1.1102230246251565e-16,0.0,0.11217182347753929,0.8087547224802494,-0.2509892743299583,0.8864199029654248,0.7401985207652736,0.11390174541356068,0.8074194740849817,-0.2509892743299582,0.992784590974919,0.5901426170952544,0.10937647312170551,0.8113636381126565,-0.16054389529477553,0.9840727233615094,0.6291581801933437,False,False,False,False,False,False
BSTK100-control,10,50,1.0,68.44430844553244,0.7305209320624474,0.9529742962056303,0.9529742962056303,0,1.0000000000000004,0.9529742962056306,2.220446049250313e-16,0.0,0.12220280604483835,0.9015848002934007,-0.2446434679820021,0.9875102806672604,0.8234316190739593,0.1239290627538987,0.9008461076814441,-0.2446434679820022,1.0542414756047298,0.7224169241080136,0.11941331564994906,0.9030159454039656,-0.15849325599520936,1.067672870422873,0.7288235350867961,False,False,False,False,False,False
BSTK100-control,10,60,1.0,68.44430844553244,0.8766251184749368,0.9301509587923297,0.9301509587923297,0,1.0000000000000013,0.930150958792331,1.3322676295501878e-15,0.0,0.12811662800986157,0.9810166904100135,-0.219979891466767,1.007598527203001,0.955960137903587,0.13678671018615862,1.0307954738916265,-0.21997989146676666,1.1764353469304079,0.8627893197941634,0.11421824706526595,0.8983054713452575,-0.14590999283109507,1.0840825185151508,0.7034063706402032,False,False,False,False,False,False
BSTK100-control,10,75,1.0,68.44430844553244,1.095781398093671,0.8667319461444308,0.8667319461444308,0,0.9999999999999987,0.8667319461444296,1.2212453270876722e-15,0.0,0.12422319838406648,1.0359521739205657,-0.20178429389654995,1.1293999527483989,0.9440931112704815,0.12677445628182404,1.0512987650730008,-0.20178429389655006,1.195976119378667,0.8838302396389368,0.12010451007225353,1.0105464120122885,-0.12492832844547674,1.284326233674484,0.7231738188635428,False,True,False,True,False,False
BSTK100-control,10,100,1.0,68.44430844553244,1.4610418641248948,0.6844430844553244,0.6844430844553244,0,0.9600000000000006,0.6844430844553248,3.3306690738754696e-16,0.0,0.10095102999248562,1.0725032567520179,-0.16626695275146808,1.1598435854038691,0.9861384554716616,0.10414011266034451,1.0983537905807799,-0.16626695275146797,1.2620392800057219,0.9062922734147559,0.09580686871471711,1.0298108421706662,-0.09604818058255238,1.3019477631783725,0.7371993323939503,False,True,False,False,False,True
