panel,T_trade,cost,family,chooser,pick_full,pick_short,pick_moved,verdict_moved,d_oos_Sharpe
SMALL665,M,25,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.09121153363311413
SMALL665,M,25,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.03,True,False,-0.07332047585097451
SMALL665,M,25,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.003896817674975517
SMALL665,M,25,ASYMH,C_ISLEGS,t=0.2 hup=0.08,t=0.2 hup=0.05,True,False,-0.013782915184687772
SMALL665,M,25,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,-0.07475085887361715
SMALL665,M,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,25,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,M,25,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,25,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,25,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.01942693723342187
SMALL665,M,25,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,M,25,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.025576814605582365
SMALL665,M,25,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.025576814605582365
SMALL665,M,25,FRACG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.08447252742836586
SMALL665,M,25,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.04999777038790937
SMALL665,M,25,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.08447252742836586
SMALL665,M,25,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.08447252742836586
SMALL665,M,25,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.32380302087524326
SMALL665,M,25,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=2,True,False,-0.2602695711095773
SMALL665,M,25,SDMULT,C_ISLEGS,t=0.12 k=8,t=0.2 k=0.5,True,False,-0.3272615966402599
SMALL665,M,25,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.5,True,False,-0.004717444715134467
SMALL665,M,50,ASYMG,C_ISCALMAR,t=0.16 f=0.2,t=0.2 f=0.15,True,False,-0.09710394476241091
SMALL665,M,50,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.14074801545560794
SMALL665,M,50,ASYMG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.10538607321041832
SMALL665,M,50,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.10538607321041832
SMALL665,M,50,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.03,True,False,-0.07680040674188005
SMALL665,M,50,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,0.03013507631363027
SMALL665,M,50,ASYMH,C_ISLEGS,t=0.2 hup=0.08,t=0.2 hup=0.02,True,False,0.0060410169612243325
SMALL665,M,50,ASYMH,C_ISSHARPE,t=0.2 hup=0.2,t=0.2 hup=0.02,True,False,0.02240836002026092
SMALL665,M,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,50,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,M,50,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,50,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,50,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.0057484182917155735
SMALL665,M,50,FIXH,C_ISDD,t=0.08 h=0.16,t=0.08 h=0.05,True,False,0.059805857137656016
SMALL665,M,50,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.015558537788911087
SMALL665,M,50,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.015558537788911087
SMALL665,M,50,FRACG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.10577843321718333
SMALL665,M,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.10164443552931723
SMALL665,M,50,FRACG,C_ISLEGS,t=0.2 f=0.2,t=0.2 f=0.05,True,False,0.027837402613857032
SMALL665,M,50,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.10577843321718333
SMALL665,M,50,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.31205763747716786
SMALL665,M,50,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=2,True,False,-0.21696782734191253
SMALL665,M,50,SDMULT,C_ISLEGS,t=0.12 k=8,t=0.2 k=0.5,True,False,-0.311368508155609
SMALL665,M,50,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.5,True,False,0.008332643955868857
SMALL665,W,0,ASYMG,C_ISCALMAR,t=0.2 f=0.3,t=0.2 f=0.15,True,False,0.03164269728893676
SMALL665,W,0,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.02195174239967118
SMALL665,W,0,ASYMG,C_ISLEGS,t=0.2 f=0.2,t=0.2 f=0.15,True,False,0.0009667207077806994
SMALL665,W,0,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.07570421791833515
SMALL665,W,0,ASYMH,C_ISCALMAR,t=0.16 hup=0.25,t=0.2 hup=0.03,True,False,-0.06979013025990705
SMALL665,W,0,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.07638987376256356
SMALL665,W,0,ASYMH,C_ISLEGS,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.07306352973891656
SMALL665,W,0,ASYMH,C_ISSHARPE,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.07306352973891656
SMALL665,W,0,CAL,C_ISCALMAR,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,W,0,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,W,0,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,0,CAL,C_ISSHARPE,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,W,0,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.027398281345397346
SMALL665,W,0,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,W,0,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.03439151689545594
SMALL665,W,0,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.03439151689545594
SMALL665,W,0,FRACG,C_ISCALMAR,t=0.08 f=0.5,t=0.2 f=0.05,True,False,-0.14789208232128548
SMALL665,W,0,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.06292944727172789
SMALL665,W,0,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.04507532793632041
SMALL665,W,0,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.04507532793632041
SMALL665,W,0,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.32251128788622363
SMALL665,W,0,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=0.5,True,False,-0.36865444372001166
SMALL665,W,0,SDMULT,C_ISLEGS,t=0.2 k=3,t=0.2 k=0.25,True,False,-0.008702967918494564
SMALL665,W,0,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.25,True,False,-0.008702967918494564
SMALL665,W,10,ASYMG,C_ISCALMAR,t=0.2 f=0.3,t=0.2 f=0.15,True,False,0.035289668900065685
SMALL665,W,10,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.040906435613802306
SMALL665,W,10,ASYMG,C_ISLEGS,t=0.2 f=0.2,t=0.2 f=0.15,True,False,0.001989784374447745
SMALL665,W,10,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.08139459698745322
SMALL665,W,10,ASYMH,C_ISCALMAR,t=0.16 hup=0.25,t=0.2 hup=0.03,True,False,-0.06882415717959073
SMALL665,W,10,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.06380175711504477
SMALL665,W,10,ASYMH,C_ISLEGS,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.07150405551623312
SMALL665,W,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.07150405551623312
SMALL665,W,10,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,10,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,W,10,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,10,CAL,C_ISSHARPE,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,W,10,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.022648605283435486
SMALL665,W,10,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,W,10,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.030771616353863718
SMALL665,W,10,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.030771616353863718
SMALL665,W,10,FRACG,C_ISCALMAR,t=0.08 f=0.5,t=0.2 f=0.05,True,False,-0.1484041582646175
SMALL665,W,10,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.04283448654284977
SMALL665,W,10,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.052999003557548496
SMALL665,W,10,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.052999003557548496
SMALL665,W,10,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.3170800672092581
SMALL665,W,10,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=0.5,True,False,-0.3343384172297541
SMALL665,W,10,SDMULT,C_ISLEGS,t=0.2 k=3,t=0.2 k=0.25,True,False,-0.002618132657299155
SMALL665,W,10,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.25,True,False,-0.002618132657299155
SMALL665,W,25,ASYMG,C_ISCALMAR,t=0.2 f=0.3,t=0.2 f=0.15,True,False,0.040755268787382726
SMALL665,W,25,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.06932222196603777
SMALL665,W,25,ASYMG,C_ISLEGS,t=0.2 f=0.2,t=0.2 f=0.15,True,False,0.0035202830152767928
SMALL665,W,25,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.08992324752355835
SMALL665,W,25,ASYMH,C_ISCALMAR,t=0.16 hup=0.25,t=0.2 hup=0.03,True,False,-0.06737924354220454
SMALL665,W,25,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.04488251306320834
SMALL665,W,25,ASYMH,C_ISLEGS,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.06916910147933159
SMALL665,W,25,ASYMH,C_ISSHARPE,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.06916910147933159
SMALL665,W,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,25,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,W,25,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,25,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,25,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.015523061254868575
SMALL665,W,25,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,W,25,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.025341902030508512
SMALL665,W,25,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.025341902030508512
SMALL665,W,25,FRACG,C_ISCALMAR,t=0.08 f=0.5,t=0.2 f=0.05,True,False,-0.14920971777102088
SMALL665,W,25,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.012703949024887529
SMALL665,W,25,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.06488079343636505
SMALL665,W,25,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.06488079343636505
SMALL665,W,25,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.3089241148169035
SMALL665,W,25,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=2,True,False,-0.2132158094023573
SMALL665,W,25,SDMULT,C_ISLEGS,t=0.2 k=3,t=0.2 k=1,True,False,0.0005194425176797135
SMALL665,W,25,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=1,True,False,0.0005194425176797135
SMALL665,W,50,ASYMG,C_ISCALMAR,t=0.2 f=0.3,t=0.2 f=0.15,True,False,0.04985089390163444
SMALL665,W,50,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.11662332909515666
SMALL665,W,50,ASYMG,C_ISLEGS,t=0.2 f=0.05,t=0.2 f=0.05,False,False,0.0
SMALL665,W,50,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.10411764650675182
SMALL665,W,50,ASYMH,C_ISCALMAR,t=0.16 hup=0.25,t=0.2 hup=0.03,True,False,-0.06497705470602361
SMALL665,W,50,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.05,True,False,0.10088070983300829
SMALL665,W,50,ASYMH,C_ISLEGS,t=0.2 hup=0.12,t=0.2 hup=0.05,True,False,0.014956556670914556
SMALL665,W,50,ASYMH,C_ISSHARPE,t=0.16 hup=0.25,t=0.2 hup=0.02,True,False,-0.06528407759833776
SMALL665,W,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,50,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,W,50,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,50,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,W,50,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.016293064374464483
SMALL665,W,50,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.05,True,False,0.005736981265087593
SMALL665,W,50,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.016293064374464483
SMALL665,W,50,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.016293064374464483
SMALL665,W,50,FRACG,C_ISCALMAR,t=0.08 f=0.5,t=0.2 f=0.05,True,False,-0.15063804569444605
SMALL665,W,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.03746811089379781
SMALL665,W,50,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.08467199228422179
SMALL665,W,50,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.08467199228422179
SMALL665,W,50,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.29530452797158724
SMALL665,W,50,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=2,True,False,-0.16490327759111467
SMALL665,W,50,SDMULT,C_ISLEGS,t=0.12 k=8,t=0.2 k=1,True,False,-0.29530452797158724
SMALL665,W,50,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=1,True,False,0.009272632418674986
U56,M,0,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.012725521231819359
U56,M,0,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.04161598315952286
U56,M,0,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.02769899749214999
U56,M,0,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.1,True,False,0.12706714272045527
U56,M,0,ASYMH,C_ISCALMAR,t=0.2 hup=0.25,t=0.1 hup=0.05,True,False,-0.1241434646959132
U56,M,0,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.03,True,False,-0.03351170120167213
U56,M,0,ASYMH,C_ISLEGS,t=0.16 hup=0.2,t=0.12 hup=0.03,True,False,-0.09344441149820093
U56,M,0,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.03,True,False,-0.009286252654916227
U56,M,0,CAL,C_ISCALMAR,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,M,0,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,M,0,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
U56,M,0,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,M,0,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.1 h=0.03,True,False,-0.15210243846503269
U56,M,0,FIXH,C_ISDD,t=0.08 h=0.16,t=0.08 h=0.03,True,False,-0.0364021403063397
U56,M,0,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,False,-0.13609207202760132
U56,M,0,FIXH,C_ISSHARPE,t=0.16 h=0.12,t=0.16 h=0.05,True,False,0.01861571004367124
U56,M,0,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.1,True,True,-0.09962444002879423
U56,M,0,FRACG,C_ISDD,t=0.08 f=0.1,t=0.08 f=0.1,False,False,0.0
U56,M,0,FRACG,C_ISLEGS,t=0.12 f=0.2,t=0.12 f=0.15,True,False,-0.009093818910482998
U56,M,0,FRACG,C_ISSHARPE,t=0.16 f=0.1,t=0.16 f=0.1,False,False,0.0
U56,M,0,SDMULT,C_ISCALMAR,t=0.12 k=3,t=0.08 k=2,True,True,-0.06138977237310028
U56,M,0,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,M,0,SDMULT,C_ISLEGS,t=0.16 k=3,t=0.12 k=2,True,False,-0.06457740636944354
U56,M,0,SDMULT,C_ISSHARPE,t=0.16 k=2,t=0.16 k=2,False,False,0.0
U56,M,10,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.010177935770991464
U56,M,10,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.15,True,False,-0.02307984756432191
U56,M,10,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.0322685456678653
U56,M,10,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.15,True,False,0.09450578143985178
U56,M,10,ASYMH,C_ISCALMAR,t=0.2 hup=0.25,t=0.1 hup=0.05,True,False,-0.09588383543730994
U56,M,10,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.03,True,False,-0.007474275345760839
U56,M,10,ASYMH,C_ISLEGS,t=0.16 hup=0.2,t=0.12 hup=0.05,True,False,-0.08303998692115866
U56,M,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.16 hup=0.05,True,False,-0.0007046223858528933
U56,M,10,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,M,10,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,M,10,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,M,10,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,M,10,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.12173088599131732
U56,M,10,FIXH,C_ISDD,t=0.08 h=0.16,t=0.08 h=0.03,True,False,-0.014131361777495854
U56,M,10,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.12173088599131732
U56,M,10,FIXH,C_ISSHARPE,t=0.16 h=0.12,t=0.16 h=0.05,True,False,0.022627959161442446
U56,M,10,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.1,True,True,-0.0930048893295441
U56,M,10,FRACG,C_ISDD,t=0.08 f=0.1,t=0.08 f=0.1,False,False,0.0
U56,M,10,FRACG,C_ISLEGS,t=0.12 f=0.2,t=0.12 f=0.15,True,False,-0.007726272891871444
U56,M,10,FRACG,C_ISSHARPE,t=0.16 f=0.1,t=0.16 f=0.1,False,False,0.0
U56,M,10,SDMULT,C_ISCALMAR,t=0.12 k=3,t=0.08 k=2,True,False,-0.04403814251382321
U56,M,10,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,M,10,SDMULT,C_ISLEGS,t=0.16 k=3,t=0.12 k=2,True,False,-0.0557484218818638
U56,M,10,SDMULT,C_ISSHARPE,t=0.16 k=2,t=0.16 k=2,False,False,0.0
U56,M,25,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.00635591797237578
U56,M,25,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.0140667238044494
U56,M,25,ASYMG,C_ISLEGS,t=0.12 f=0.3,t=0.12 f=0.15,True,False,0.0391133831400734
U56,M,25,ASYMG,C_ISSHARPE,t=0.12 f=0.3,t=0.16 f=0.15,True,False,0.09100428544486894
U56,M,25,ASYMH,C_ISCALMAR,t=0.2 hup=0.25,t=0.16 hup=0.05,True,False,-0.002984813198010361
U56,M,25,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.03,True,False,0.03153455982130482
U56,M,25,ASYMH,C_ISLEGS,t=0.2 hup=0.25,t=0.12 hup=0.05,True,False,-0.07254082507171722
U56,M,25,ASYMH,C_ISSHARPE,t=0.2 hup=0.25,t=0.16 hup=0.05,True,False,-0.002984813198010361
U56,M,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,M,25,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,M,25,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,M,25,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,M,25,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.024812556517433526
U56,M,25,FIXH,C_ISDD,t=0.08 h=0.16,t=0.08 h=0.03,True,False,0.019279176550986543
U56,M,25,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.05,True,True,-0.10016261150753358
U56,M,25,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,True,-0.024812556517433526
U56,M,25,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.1,True,True,-0.0830661445338321
U56,M,25,FRACG,C_ISDD,t=0.08 f=0.1,t=0.08 f=0.1,False,False,0.0
U56,M,25,FRACG,C_ISLEGS,t=0.2 f=0.3,t=0.12 f=0.15,True,True,-0.11529840751729448
U56,M,25,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,M,25,SDMULT,C_ISCALMAR,t=0.2 k=5,t=0.12 k=2,True,False,-0.07296243810702396
U56,M,25,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,M,25,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
U56,M,25,SDMULT,C_ISSHARPE,t=0.16 k=3,t=0.16 k=2,True,False,-0.041592337159741755
U56,M,50,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,1.530199885912964e-05
U56,M,50,ASYMG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.07253319107166556
U56,M,50,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.06152220295667532
U56,M,50,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.02692741997468806
U56,M,50,ASYMH,C_ISCALMAR,t=0.2 hup=0.25,t=0.16 hup=0.05,True,False,0.020845340601767237
U56,M,50,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.05,True,False,0.08079867707026178
U56,M,50,ASYMH,C_ISLEGS,t=0.2 hup=0.25,t=0.16 hup=0.05,True,False,0.020845340601767237
U56,M,50,ASYMH,C_ISSHARPE,t=0.2 hup=0.25,t=0.16 hup=0.05,True,False,0.020845340601767237
U56,M,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
U56,M,50,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
U56,M,50,CAL,C_ISLEGS,t=0.12 R=M,t=0.12 R=M,False,False,0.0
U56,M,50,CAL,C_ISSHARPE,t=0.16 R=M,t=0.16 R=M,False,False,0.0
U56,M,50,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.007479851447547148
U56,M,50,FIXH,C_ISDD,t=0.08 h=0.16,t=0.08 h=0.05,True,False,0.04165713031108176
U56,M,50,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.007479851447547148
U56,M,50,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.007479851447547148
U56,M,50,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.1,True,True,-0.06647886450648621
U56,M,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.048568800540784496
U56,M,50,FRACG,C_ISLEGS,t=0.2 f=0.3,t=0.12 f=0.15,True,True,-0.09005349990304334
U56,M,50,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
U56,M,50,SDMULT,C_ISCALMAR,t=0.2 k=5,t=0.2 k=2,True,False,-0.08831952382733022
U56,M,50,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
U56,M,50,SDMULT,C_ISLEGS,t=0.12 k=3,t=0.12 k=2,True,False,-0.002680745452776856
U56,M,50,SDMULT,C_ISSHARPE,t=0.16 k=3,t=0.16 k=2,True,False,-0.03666451755579514
U56,W,0,ASYMG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.1,True,False,-0.046768718885241034
