panel,family,kind,q,w,depth,cadence,gross,excess,meanleg,volleg,IS_excess,OOS_excess
U56,NAMEVOL-HI,VOLBLOCK,0.07,1008,1.0,W,1.0,-0.031756071869732436,-0.03384825757621881,0.0020921857064862895,0.06606622447586466,-0.10672777253600832
U56,CORR-LO,BLOCK,0.07,2016,0.25,D,0.75,0.006787165287985919,0.017509430700027927,-0.010722265412042088,0.015207799305821834,-0.00016147928664700384
U56,CORR-LO,YEARBLOCK,0.07,2016,0.25,D,0.75,0.025533054872875847,0.02854517792244455,-0.0030121230495687777,0.03086150251631479,0.021409396166563965
U56,CORR-LO,VOLBLOCK,0.07,2016,0.25,D,0.75,0.035279201554371996,0.031249637445910382,0.004029564108461563,0.024099843004181377,0.04418040400343577
U56,CORR-LO,BLOCK,0.07,2016,0.25,D,1.0,0.012098913711318415,0.02284260566529442,-0.010743691953976073,0.0033273853218140025,0.018808366995581128
U56,CORR-LO,YEARBLOCK,0.07,2016,0.25,D,1.0,0.013367401882949558,0.01602508928732759,-0.0026576874043781015,-0.0027985859244545773,0.026124197287665085
U56,CORR-LO,VOLBLOCK,0.07,2016,0.25,D,1.0,0.037373998682927435,0.03313211870490411,0.004241879978023254,0.023383602926621484,0.04836852689279967
U56,CORR-LO,BLOCK,0.07,2016,0.25,W,0.75,0.006844121652495661,0.018593245288229455,-0.011749123635733718,0.005964052645372741,0.007262477040815507
U56,CORR-LO,YEARBLOCK,0.07,2016,0.25,W,0.75,0.024060952514902277,0.02695564631853723,-0.0028946938036348577,0.005361994505098377,0.03895237443421247
U56,CORR-LO,VOLBLOCK,0.07,2016,0.25,W,0.75,0.04434188988178559,0.04075444469636531,0.003587445185420421,0.021347515037508126,0.06259581463619142
U56,CORR-LO,BLOCK,0.07,2016,0.25,W,1.0,0.0010185375790924488,0.011747268553315503,-0.010728730974223145,-0.007958934181234755,0.00824332316813634
U56,CORR-LO,YEARBLOCK,0.07,2016,0.25,W,1.0,0.026223262474051844,0.03025256948512306,-0.004029307011071298,0.0025811857910435832,0.04496194977269652
U56,CORR-LO,VOLBLOCK,0.07,2016,0.25,W,1.0,0.0370818807383291,0.0339737579240824,0.003108122814246636,0.009608004390742242,0.0589097484329294
U56,CORR-LO,BLOCK,0.07,2016,0.5,D,0.75,0.025535278013977435,0.04264191116665999,-0.01710663315268259,0.008669670337688451,0.03868061368359108
U56,CORR-LO,YEARBLOCK,0.07,2016,0.5,D,0.75,0.04465351012748493,0.051293662150526095,-0.006640152023041186,0.03403152427370656,0.0529594445496029
U56,CORR-LO,VOLBLOCK,0.07,2016,0.5,D,0.75,0.08928647394559172,0.0825353921590998,0.006751081786491907,0.06046091703437636,0.11222443039915284
U56,CORR-LO,BLOCK,0.07,2016,0.5,D,1.0,0.013429575088065627,0.03237647953201194,-0.018946904443946234,-0.006051728049273175,0.027971737199833802
U56,CORR-LO,YEARBLOCK,0.07,2016,0.5,D,1.0,0.03404378132476238,0.04382314903096748,-0.009779367706205045,0.036650009075344145,0.032161521672567105
U56,CORR-LO,VOLBLOCK,0.07,2016,0.5,D,1.0,0.05796521693348291,0.0510757457585283,0.006889471174954661,0.029402301821788046,0.08057836160595419
U56,CORR-LO,BLOCK,0.07,2016,0.5,W,0.75,0.05627580537952283,0.07052669365029533,-0.014250888270772536,0.03131953842510641,0.076115784710356
U56,CORR-LO,YEARBLOCK,0.07,2016,0.5,W,0.75,0.04037605891460029,0.04793759952856985,-0.007561540613969612,-0.005607227612970456,0.07667369007099047
U56,CORR-LO,VOLBLOCK,0.07,2016,0.5,W,0.75,0.08601161823794364,0.07898371419838038,0.0070279040395632136,0.03583008454696126,0.12592245789817968
U56,CORR-LO,BLOCK,0.07,2016,0.5,W,1.0,0.041559474989454136,0.058974908894712706,-0.0174154339052587,0.026713663888776485,0.052676373896065165
U56,CORR-LO,YEARBLOCK,0.07,2016,0.5,W,1.0,0.04886956240865807,0.05563743223314869,-0.006767869824490696,0.015397241435317932,0.07541121756230182
U56,CORR-LO,VOLBLOCK,0.07,2016,0.5,W,1.0,0.07613820972012027,0.06994329657763483,0.006194913142485348,0.02911959059274577,0.11359163415838487
U56,CORR-LO,BLOCK,0.07,2016,1.0,D,0.75,0.07212400312238632,0.09155632069042438,-0.019432317568038086,0.00802197045161035,0.12199343258705349
U56,CORR-LO,YEARBLOCK,0.07,2016,1.0,D,0.75,0.05918696239288337,0.06854980576048889,-0.009362843367605525,0.03704827755597312,0.07634426182066499
U56,CORR-LO,VOLBLOCK,0.07,2016,1.0,D,0.75,0.15593553509396607,0.14846734390104302,0.007468191192923074,0.09673818861846037,0.2030607019940731
U56,CORR-LO,BLOCK,0.07,2016,1.0,D,1.0,0.11095382827425775,0.12732143317288802,-0.01636760489863025,0.16582725958700825,0.06947693653516179
U56,CORR-LO,YEARBLOCK,0.07,2016,1.0,D,1.0,0.06768988558434456,0.07649399405544824,-0.008804108471103637,0.058138575797246086,0.07493347770608452
U56,CORR-LO,VOLBLOCK,0.07,2016,1.0,D,1.0,0.1547781295720218,0.14690303264987298,0.007875096922148857,0.10115965178814534,0.19745977652624816
U56,CORR-LO,BLOCK,0.07,2016,1.0,W,0.75,0.08842400370967712,0.10818285744256192,-0.019758853732884822,-0.020532492382493505,0.1743691510739068
U56,CORR-LO,YEARBLOCK,0.07,2016,1.0,W,0.75,0.11613437017874761,0.12150040597061165,-0.0053660357918640204,0.06098795660086043,0.15905698034885943
U56,CORR-LO,VOLBLOCK,0.07,2016,1.0,W,0.75,0.1431124368435349,0.13519811833238324,0.007914318511151652,0.030963469465934902,0.23254546266137197
U56,CORR-LO,BLOCK,0.07,2016,1.0,W,1.0,0.036090302459346045,0.06416174742759786,-0.028071444968251848,0.010023014510904139,0.055743285935250575
U56,CORR-LO,YEARBLOCK,0.07,2016,1.0,W,1.0,0.06508978777409732,0.07463533981669798,-0.009545552042600706,0.0036937272599858128,0.11391122208494706
U56,CORR-LO,VOLBLOCK,0.07,2016,1.0,W,1.0,0.14241023438589623,0.13445029259828362,0.007959941787612623,0.028865193946757572,0.23239477568711128
U56,CORR-HI,BLOCK,0.07,2016,0.25,D,0.75,0.018250860433787652,-0.002000181083942723,0.02025104151773041,0.004807913158872923,0.031224323435011157
U56,CORR-HI,YEARBLOCK,0.07,2016,0.25,D,0.75,-0.004310221650886281,-0.01735201150538717,0.013041789854500909,-0.004322506574948881,-0.0030843789858837622
U56,CORR-HI,VOLBLOCK,0.07,2016,0.25,D,0.75,-0.004477780758557592,-0.011565669513293287,0.0070878887547357276,-0.002998363627895384,-0.0037185613556672825
U56,CORR-HI,BLOCK,0.07,2016,0.25,D,1.0,0.0037903262898589364,-0.01348334481656176,0.01727367110642068,-0.006567615389686898,0.014287801157403801
U56,CORR-HI,YEARBLOCK,0.07,2016,0.25,D,1.0,-0.003610005346207168,-0.01552734216350791,0.01191733681730069,-0.01002838737135896,0.0024283145018658913
U56,CORR-HI,VOLBLOCK,0.07,2016,0.25,D,1.0,0.015034170187663265,0.006199873708589583,0.008834296479073616,0.017068915977728603,0.01583126178581602
U56,CORR-HI,BLOCK,0.07,2016,0.25,W,0.75,0.004849999179902809,-0.010349629264772462,0.015199628444675298,-0.0013709863123094411,0.01144645767595609
U56,CORR-HI,YEARBLOCK,0.07,2016,0.25,W,0.75,-0.013990934627242612,-0.02297701669285932,0.008986082065616765,-0.0029266089117206628,-0.022184118978360458
U56,CORR-HI,VOLBLOCK,0.07,2016,0.25,W,0.75,-0.01263776634410112,-0.016791145946391802,0.004153379602290726,0.001135455523897788,-0.021716749872607254
U56,CORR-HI,BLOCK,0.07,2016,0.25,W,1.0,-0.0017694963409778496,-0.014744181974027404,0.012974685633049496,-0.002166868023442836,2.891472263719663e-05
U56,CORR-HI,YEARBLOCK,0.07,2016,0.25,W,1.0,-0.0033255925103247595,-0.016246465010131425,0.012920872499806632,-0.004875203010315588,-0.0010212234157963795
U56,CORR-HI,VOLBLOCK,0.07,2016,0.25,W,1.0,-0.002219301945820584,-0.009476399293632998,0.007257097347812376,0.0028505684363491325,-0.004416512682072127
U56,CORR-HI,BLOCK,0.07,2016,0.5,D,0.75,0.015097849783642703,-0.019098486257302556,0.034196336040945366,-0.011510383707848293,0.04137346394837456
U56,CORR-HI,YEARBLOCK,0.07,2016,0.5,D,0.75,-0.030236128458219946,-0.05027491996188375,0.02003879150366386,-0.022972497201635543,-0.03364310080640964
U56,CORR-HI,VOLBLOCK,0.07,2016,0.5,D,0.75,0.039217878484137735,0.022005237382421224,0.017212641101716573,0.01864122530619685,0.059976617722392246
U56,CORR-HI,BLOCK,0.07,2016,0.5,D,1.0,0.021720975377594078,-0.01253023551485263,0.034251210892446746,0.018463792569822536,0.029205653199932603
U56,CORR-HI,YEARBLOCK,0.07,2016,0.5,D,1.0,-0.0013136174652820022,-0.018360757112148025,0.01704713964686607,0.00663673111054518,-0.006503912692276526
U56,CORR-HI,VOLBLOCK,0.07,2016,0.5,D,1.0,0.0006424971925368172,-0.014107912821246224,0.014750410013783036,0.0006716553380581525,0.005713581627443798
U56,CORR-HI,BLOCK,0.07,2016,0.5,W,0.75,-0.0008836978186273825,-0.028829228962421922,0.02794553114379463,-0.001317233580474586,0.0029837889273011562
U56,CORR-HI,YEARBLOCK,0.07,2016,0.5,W,0.75,-0.002774184878142627,-0.022574463075819406,0.01980027819767689,-0.005876569080485672,0.0017137730893465708
U56,CORR-HI,VOLBLOCK,0.07,2016,0.5,W,0.75,-0.0015697805162139256,-0.016110068337164333,0.014540287820950504,0.018987979070468543,-0.014146595992814537
U56,CORR-HI,BLOCK,0.07,2016,0.5,W,1.0,0.011080551760385915,-0.020069615455013297,0.031150167215399243,-0.004263921369412782,0.027156032552914898
U56,CORR-HI,YEARBLOCK,0.07,2016,0.5,W,1.0,-0.037658821506730125,-0.05057653772353221,0.01291771621680209,-0.03120839677848075,-0.04155713863899076
U56,CORR-HI,VOLBLOCK,0.07,2016,0.5,W,1.0,0.012046531201039934,-0.0015193287814435658,0.013565859982483497,0.02258687351583353,0.00730667952112043
U56,CORR-HI,BLOCK,0.07,2016,1.0,D,0.75,0.0015449388345612491,-0.04201661180176009,0.04356155063632134,0.007933423442948163,0.003338765555242651
U56,CORR-HI,YEARBLOCK,0.07,2016,1.0,D,0.75,-0.04709239059972653,-0.07540853932299249,0.028316148723265943,-0.04038667837703321,-0.04936327652769251
U56,CORR-HI,VOLBLOCK,0.07,2016,1.0,D,0.75,0.040176113746668594,0.01891216507787898,0.021263948668789643,0.02328246357614655,0.058214568737606234
U56,CORR-HI,BLOCK,0.07,2016,1.0,D,1.0,0.03178529780308433,-0.008929136575649765,0.0407144343787341,0.02821582969822147,0.04244492513560277
U56,CORR-HI,YEARBLOCK,0.07,2016,1.0,D,1.0,-0.03835947112187661,-0.07127119876247298,0.032911727640596376,-0.01231225617008258,-0.05630503876239976
U56,CORR-HI,VOLBLOCK,0.07,2016,1.0,D,1.0,-0.04629390144697822,-0.06214244448485913,0.015848543037880893,-0.06742833938316825,-0.02345738480808198
U56,CORR-HI,BLOCK,0.07,2016,1.0,W,0.75,0.013063013812960234,-0.03001653590075169,0.04307954971371181,0.036932911986391995,-0.0014806347564842114
U56,CORR-HI,YEARBLOCK,0.07,2016,1.0,W,0.75,-0.04107892100364774,-0.06622835850857557,0.025149437504927756,-0.006173107756578633,-0.06852936749674965
U56,CORR-HI,VOLBLOCK,0.07,2016,1.0,W,0.75,-0.026769821231013614,-0.03672681426932538,0.009956993038311624,0.038471521546572095,-0.07806418334716722
U56,CORR-HI,BLOCK,0.07,2016,1.0,W,1.0,-0.026322959185203266,-0.06356323124487342,0.037240272059670135,-0.04078870498978602,-0.010947306471958929
U56,CORR-HI,YEARBLOCK,0.07,2016,1.0,W,1.0,-0.006234734929992447,-0.03548815147937711,0.029253416549384664,0.013676249516835381,-0.020697695218691636
U56,CORR-HI,VOLBLOCK,0.07,2016,1.0,W,1.0,0.0021573267960308005,-0.015235184199290219,0.017392510995321003,0.036434622573092545,-0.020669273323915226
U56,PORTVOL-LO,BLOCK,0.07,2016,0.25,D,0.75,0.0029890896728486994,0.01677959400740171,-0.013790504334553089,-0.0006072021308547004,0.004594793171612354
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.25,D,0.75,0.007449238277430892,0.011784895714498731,-0.004335657437067894,0.01697782652421238,0.00020358657780437107
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.25,D,0.75,0.02322598347458075,0.020771725186388593,0.0024542582881920635,0.011108509675777279,0.032319637321920294
U56,PORTVOL-LO,BLOCK,0.07,2016,0.25,D,1.0,-0.0048684174362108815,0.0077355099544858304,-0.012603927390696615,0.004282944544610812,-0.012222346888863322
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.25,D,1.0,0.006427730475778448,0.010517000510836198,-0.0040892700350576615,0.006835569907975803,0.0062823571010359736
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.25,D,1.0,0.035974616128954126,0.032695901051337586,0.003278715077616639,0.01430483146733147,0.052443578315500325
U56,PORTVOL-LO,BLOCK,0.07,2016,0.25,W,0.75,0.0004303301698429074,0.014372201431374177,-0.01394187126153133,0.006945277683031515,-0.005539247285602222
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.25,W,0.75,0.015655956790001445,0.019637915309301493,-0.00398195851930015,0.024131407929772253,0.009203016685019615
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.25,W,0.75,0.031093110345207,0.02824999710843784,0.0028431132367690297,0.01094173618893719,0.04645366005059959
U56,PORTVOL-LO,BLOCK,0.07,2016,0.25,W,1.0,0.0016991701065318886,0.011354238464141965,-0.009655068357610111,0.0076598938696833315,-0.003190916818749967
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.25,W,1.0,0.019654940377389664,0.021946679847053997,-0.002291739469664356,0.03389112541620061,0.008691691979251437
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.25,W,1.0,0.035902323962920944,0.033184727825688036,0.0027175961372328796,0.02305858111975141,0.04544039493792551
U56,PORTVOL-LO,BLOCK,0.07,2016,0.5,D,0.75,-0.006295375597689346,0.013226227347895064,-0.019521602945584346,-0.009848660646440088,-0.005057270063057206
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.5,D,0.75,0.007455612492858188,0.015237369633805634,-0.007781757140947384,0.002855903982893515,0.011003803080740848
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.5,D,0.75,0.059746657188009714,0.055426365181319846,0.0043202920066898924,0.04268167786826491,0.07246335422022535
U56,PORTVOL-LO,BLOCK,0.07,2016,0.5,D,1.0,-0.011043791118279255,0.010944117752540176,-0.021987908870819427,0.015523601830312784,-0.033882465628239065
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.5,D,1.0,0.011821052225809347,0.02023454446904472,-0.008413492243235347,0.0065792257986310495,0.015998940366981573
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.5,D,1.0,0.05724403168654919,0.053052692600718675,0.004191339085830523,0.05002693951921011,0.062242404677894624
U56,PORTVOL-LO,BLOCK,0.07,2016,0.5,W,0.75,0.021266294150687693,0.03788606111580238,-0.016619766965114795,0.05733115156285775,-0.006604125400342808
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.5,W,0.75,0.028915927688978705,0.03469215353818505,-0.005776225849206461,0.04290529440095838,0.018234794087304572
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.5,W,0.75,0.07019314057537114,0.06531089082270064,0.004882249752670405,0.03570966107877328,0.09655046570863607
U56,PORTVOL-LO,BLOCK,0.07,2016,0.5,W,1.0,0.01229599474459121,0.029317861888225338,-0.017021867143634167,0.03035835255582382,-0.0023748616259741786
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,0.5,W,1.0,0.03190539509217703,0.03819806722614351,-0.006292672133966476,0.03973908066915871,0.025708095983777525
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,0.5,W,1.0,0.07021125841954576,0.06522881377025665,0.004982444649289102,0.05174618790007771,0.08405563198225745
U56,PORTVOL-LO,BLOCK,0.07,2016,1.0,D,0.75,0.0574050637078117,0.08479891617770213,-0.027393852469890394,0.04540834685503916,0.06925875849619934
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,1.0,D,0.75,0.03617910890074429,0.04244862271526567,-0.0062695138145213505,0.05193928956199177,0.024584679491617543
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,1.0,D,0.75,0.12899067002572892,0.12283940457843914,0.006151265447289859,0.03854054834261422,0.19860902858910934
U56,PORTVOL-LO,BLOCK,0.07,2016,1.0,D,1.0,0.012282506039332997,0.044856148476081305,-0.032573642436748276,0.011648328277209208,0.01032666566217023
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,1.0,D,1.0,0.018581650505443425,0.026945324682347137,-0.008363674176903691,-0.0049085249353469475,0.03623419712451089
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,1.0,D,1.0,0.11258502633715359,0.10579442633675076,0.0067906000004028634,0.04936416306432301,0.16190823488658526
U56,PORTVOL-LO,BLOCK,0.07,2016,1.0,W,0.75,0.052569202293599106,0.07492406776678864,-0.022354865473189548,0.04031588573350765,0.06131745173820523
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,1.0,W,0.75,0.09046222044091966,0.09569954942741041,-0.005237328986490751,0.12416845150100375,0.06554655996637075
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,1.0,W,0.75,0.14178431764289617,0.13586308406049072,0.00592123358240547,0.08180896530183326,0.1879763573579872
U56,PORTVOL-LO,BLOCK,0.07,2016,1.0,W,1.0,0.02301494692005366,0.04632169309280121,-0.023306746172747524,-0.015267513542712796,0.05120960506382992
U56,PORTVOL-LO,YEARBLOCK,0.07,2016,1.0,W,1.0,0.08060892466541483,0.08450473855008388,-0.0038958138846690487,0.1177093111864426,0.0526212771709767
U56,PORTVOL-LO,VOLBLOCK,0.07,2016,1.0,W,1.0,0.1582717758057154,0.1513824429263887,0.006889332879326712,0.08306206217007722,0.21717188176649233
U56,PORTVOL-HI,BLOCK,0.07,2016,0.25,D,0.75,0.0035253554779938632,-0.010974556750882842,0.014499912228876592,-0.0017735235022727225,0.009721414013797402
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.25,D,0.75,-0.00880502330352737,-0.017010226201099748,0.008205202897572272,0.0,-0.015221353198006238
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.25,D,0.75,-0.00033861396401571044,-0.007314479100508806,0.006975865136492988,0.0062392411682726245,-0.0030244538357255602
U56,PORTVOL-HI,BLOCK,0.07,2016,0.25,D,1.0,0.012010118374030921,-0.006573715329407853,0.018583833703438857,0.003994099901063297,0.02106719663454315
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.25,D,1.0,-0.01513525328492169,-0.022141936128287125,0.00700668284336548,0.0,-0.026958698096957855
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.25,D,1.0,-0.0010133426193081664,-0.010187717394809304,0.009174374775501147,0.005966357877279694,-0.0034548836829516594
U56,PORTVOL-HI,BLOCK,0.07,2016,0.25,W,0.75,0.0053607299307494305,-0.00999323676195234,0.015353966692701707,0.004575909144731017,0.008664832579945792
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.25,W,0.75,-0.006025350158931242,-0.01687228310545534,0.01084693294652398,0.0,-0.009887125055710677
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.25,W,0.75,0.006756906063496704,-0.0010631857440141438,0.007820091807510789,0.008032728797546984,0.007484092227318206
U56,PORTVOL-HI,BLOCK,0.07,2016,0.25,W,1.0,0.009838391153643955,-0.009208604064833387,0.01904699521847734,0.00835109081089277,0.01353796001509997
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.25,W,1.0,-0.008371879050290177,-0.01893709296772548,0.010565213917435291,0.0,-0.014203876087852785
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.25,W,1.0,-0.01159198647197801,-0.016085280719416496,0.004493294247438435,0.012338615151086519,-0.02835520686370401
U56,PORTVOL-HI,BLOCK,0.07,2016,0.5,D,0.75,0.01906539092360875,-0.01361759149634809,0.032682982419956944,0.01640588234026049,0.027140597626191965
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.5,D,0.75,-0.025725985625654136,-0.041148173110414785,0.015422187484760732,0.0,-0.04575652458806094
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.5,D,0.75,0.0015238905879632503,-0.012600087634071264,0.014123978222034577,0.027016126224240898,-0.01217301037807772
U56,PORTVOL-HI,BLOCK,0.07,2016,0.5,D,1.0,0.02350488935953097,-0.011634258217369218,0.0351391475769001,0.021901066178831908,0.030428550975718904
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.5,D,1.0,-0.036366485961775406,-0.049565358265445655,0.013198872303670168,0.0,-0.0655724242126915
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.5,D,1.0,-0.0034001294247615775,-0.01677268983351229,0.013372560408750633,0.022186211782197797,-0.019269004653298994
U56,PORTVOL-HI,BLOCK,0.07,2016,0.5,W,0.75,-0.006030931548571705,-0.034443633173366774,0.028412701624795044,0.00629588155879931,-0.011472081740560424
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.5,W,0.75,-0.03278015843340072,-0.044629342105795146,0.011849183672394433,0.0,-0.05962836755912586
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.5,W,0.75,-0.0036787753818175116,-0.018144230235415164,0.014465454853597653,-0.003993893839209639,0.001255758939605256
U56,PORTVOL-HI,BLOCK,0.07,2016,0.5,W,1.0,0.01118916409234536,-0.019214534475136397,0.030403698567481853,0.008728303666839044,0.018995562964058355
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,0.5,W,1.0,-0.018364174273954315,-0.03197236574455951,0.013608191470605277,0.0,-0.0324778890868026
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,0.5,W,1.0,-0.014508386883202528,-0.029176881467242198,0.014668494584039755,0.003933771854151125,-0.024282135485187893
U56,PORTVOL-HI,BLOCK,0.07,2016,1.0,D,0.75,-0.0013293884118314226,-0.04327893555095731,0.04194954713912592,0.03450457255066426,-0.023821487637379134
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,1.0,D,0.75,-0.06756768747867666,-0.08609936574768523,0.018531678269008596,0.0,-0.12551989850625106
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,1.0,D,0.75,-0.03707927868126624,-0.055854167925304024,0.018774889244037793,0.030040137084584785,-0.08833775541653252
U56,PORTVOL-HI,BLOCK,0.07,2016,1.0,D,1.0,0.03225462774874834,-0.009528548402640799,0.041783176151389066,0.05767082556347967,0.018295678071074982
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,1.0,D,1.0,-0.0373233113893849,-0.06224288579761976,0.02491957440823479,0.0,-0.06711469752621392
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,1.0,D,1.0,-0.004068308841787549,-0.026641909950328856,0.02257360110854127,0.08366515834917296,-0.06787700788762811
U56,PORTVOL-HI,BLOCK,0.07,2016,1.0,W,0.75,0.016950299424548187,-0.02976318022008287,0.04671347964463095,0.05291812420419131,-0.0059989849061508616
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,1.0,W,0.75,-0.03455301581208705,-0.057106671746260496,0.022553655934173383,0.0,-0.062238466563440634
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,1.0,W,0.75,-0.04113177544597178,-0.05940696962324791,0.01827519417727608,-0.0010619612671444844,-0.06956123065250831
U56,PORTVOL-HI,BLOCK,0.07,2016,1.0,W,1.0,0.023159607944851578,-0.02231670614778583,0.04547631409263754,0.1187344258014704,-0.04321355452913378
U56,PORTVOL-HI,YEARBLOCK,0.07,2016,1.0,W,1.0,-0.05450848677295665,-0.07309354479319845,0.018585058020241848,0.0,-0.10127110911776524
U56,PORTVOL-HI,VOLBLOCK,0.07,2016,1.0,W,1.0,0.030200409737331624,0.004988574759084649,0.02521183497824709,0.06995050040002934,0.0038547077556986497
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.25,D,0.75,-0.02734777567111508,-0.016739285588480785,-0.010608490082634241,-0.023224798895044075,-0.03141821652067458
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.25,D,0.75,-0.009223219234175305,-0.004653313073701174,-0.004569906160474073,-0.005176527377357809,-0.012263360494754516
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.25,D,0.75,0.011464469023449653,0.00997116643816154,0.0014933025852881634,0.004482771050224455,0.01641965225267099
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.25,D,1.0,-0.02553658416781286,-0.011802581736243553,-0.01373400243156928,-0.032749875335888565,-0.02044924626122322
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.25,D,1.0,-0.005690722167605067,-0.0005133213387548787,-0.0051774008288501955,0.005522561745242927,-0.014316861689143413
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.25,D,1.0,0.003173079533670098,0.001669148616287669,0.001503930917382441,0.0013965362995563945,0.004115631771445916
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.25,W,0.75,-0.01722202960664552,-0.004762747708383895,-0.01245928189826154,0.00015855067241183908,-0.031067157750778306
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.25,W,0.75,-0.009342623080172885,-0.0043302483556081905,-0.005012374724564617,-0.004791426274805088,-0.012877670562331068
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.25,W,0.75,0.004361286318447255,0.003286777890285357,0.0010745084281620128,-0.006298400869006649,0.01241421146122088
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.25,W,1.0,-0.025252442057796753,-0.013138100464962346,-0.01211434159283435,-0.028663930197004573,-0.023136525832637388
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.25,W,1.0,-0.00854870060703652,-0.003690704478177931,-0.004857996128858508,-0.000516326282581725,-0.014681155854058358
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.25,W,1.0,0.00609012240290796,0.004678226875956229,0.001411895526951764,0.008687864888895669,0.0035423920679939825
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.5,D,0.75,-0.04876724912098943,-0.027162554771506926,-0.02160469434948249,-0.04353227165439292,-0.05270921126426845
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.5,D,0.75,-0.020701176846780557,-0.013307319189085842,-0.007393857657694694,-0.00737852514573395,-0.030758960181082262
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.5,D,0.75,0.00585919223284862,0.004657798702971394,0.0012013935298772242,-0.0042320001476858216,0.013187188266586325
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.5,D,1.0,-0.03250794482646317,-0.007242530541695059,-0.025265414284768105,0.02725959915281475,-0.07790111102459119
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.5,D,1.0,-0.02247396512646479,-0.0135439054767518,-0.008930059649712985,-0.00012766672132831226,-0.03955615927950433
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.5,D,1.0,0.010264313651027845,0.00842154138981643,0.0018427722612114298,0.015675872316689078,0.005751374178746649
U56,NAMEVOL-LO,BLOCK,0.07,2016,0.5,W,0.75,-0.0268587443275219,-0.006854982954831964,-0.020003761372689867,0.01092413662142896,-0.05612603968631016
U56,NAMEVOL-LO,YEARBLOCK,0.07,2016,0.5,W,0.75,-0.008666623098977111,-0.003714662218629283,-0.004951960880347793,0.0013443139400405868,-0.016367344208722344
U56,NAMEVOL-LO,VOLBLOCK,0.07,2016,0.5,W,0.75,0.019082929002502302,0.016072469450307988,0.0030104595521943506,0.01618922953306321,0.02079763203734365
