gate,cad,band,gross_dg,gross_rs,c_bar,CAGR_dg,CAGR_rs,gap_pp,CAGR_dg0,CAGR_rs0,gap0_pp,cf_CAGR0,pred0_pp,turn_dg,turn_rs,resid0_pp,cost_wedge_pp
MA,Q,0.0,0.3840777624497077,0.7527296583792638,0.5106313390524976,0.03905079664158495,0.09005426359288449,-5.100346695129954,0.04010091914152336,0.09272662568962553,-5.262570654810217,0.04924607338444442,-4.348055230518111,1.0107228156257213,2.4471456412837984,-0.9145154242921061,0.16222395968026326
MA,Q,0.02,0.38092728405725407,0.752869293273644,0.5063485680865887,0.0413577547176629,0.09569903828958681,-5.4341283571923915,0.04240221348115192,0.0983733821256223,-5.597116864447038,0.05159309248227073,-4.678028964335157,1.0030664848543167,2.436372429975498,-0.9190879001118812,0.16298850725464664
MA,Q,0.03,0.380269233156316,0.752997395534514,0.5054448244977476,0.042136610281401365,0.10014631040754818,-5.800970012614681,0.043170098212692576,0.10280897379885467,-5.96388755861621,0.05367519737235216,-4.913377642650252,0.9917285627508292,2.4157046042672974,-1.050509915965958,0.16291754600152863
MA,Q,0.05,0.3788537749682625,0.7531686534951925,0.5034282775287221,0.04420308359906944,0.10346069911086464,-5.92576155117952,0.04522373123224943,0.10610867281416958,-6.088494158192015,0.05508677569025289,-5.102189712391669,0.9774887550159148,2.3952751595122197,-0.9863044458003456,0.1627326070124946
MA,Q,0.08,0.3850598343171533,0.7532302854219053,0.5116307082357339,0.04512794578894397,0.10469675931388966,-5.95688135249457,0.046103138219147244,0.10718140731180137,-6.1078269092654125,0.05650583194266234,-5.0675575369139025,0.9331504069697354,2.2451249136740987,-1.04026937235151,0.15094555677084287
MA,Q,0.12,0.3934517238641216,0.7531908397365,0.5228636110554653,0.043841317864830254,0.10377161837776994,-5.993030051293968,0.04470559299848498,0.10594830221936147,-6.124270922087649,0.05708537006412828,-4.8862932155233185,0.828005626955413,1.9679517570893543,-1.2379777065643305,0.13124087079368074
MAVOL,W,0.0,0.3146111708230111,0.7500286165780387,0.4194645044654364,0.01657673669501536,0.036444374419172476,-1.9867637724157117,0.02063240167068825,0.05039429644098714,-2.976189477029889,0.023077525373967678,-2.7316771067019463,3.9812286868674085,13.358726646508911,-0.24451237032794282,0.9894257046141774
MAVOL,W,0.02,0.31478967153587656,0.750043249152552,0.4196982941494704,0.01845399773446621,0.043115284118596,-2.466128638412979,0.021979269380224098,0.05518682120613061,-3.320755182590651,0.02503257950529636,-3.015424170083425,3.455203718473163,11.497841358363827,-0.30533101250722616,0.8546265441776724
MAVOL,W,0.03,0.31421925575367726,0.7500396599078962,0.41893550975271154,0.018617352867792647,0.043202782168379805,-2.458542930058716,0.021850252297469286,0.05435176282834542,-3.250151053087613,0.024729488832090363,-2.9622273996255055,3.1686604704281756,10.619423703481901,-0.2879236534621077,0.7916081230288974
MAVOL,W,0.05,0.3155033394468759,0.7473696906292403,0.42064142707981966,0.021250770157088317,0.048046789434172954,-2.6796019277084637,0.02409380118791815,0.057746120362109465,-3.3652319174191314,0.026340048669259097,-3.140607169285037,2.7799487221551376,9.199436640327157,-0.2246247481340946,0.6856299897106677
MAVOL,W,0.08,0.32074810934889775,0.7473870213486491,0.42762992215950424,0.022927948461504588,0.053411573632947906,-3.048362517144332,0.025461492069782432,0.06184781114684834,-3.638631907706591,0.028423747896877405,-3.3424063249970937,2.4736202032426253,7.965759158258833,-0.2962255827094973,0.5902693905622591
MAVOL,W,0.12,0.32971779370039056,0.7464590638597445,0.4395829175589047,0.02569851849144089,0.060679077566643924,-3.4980559075203033,0.028041730512131435,0.06807789666718866,-4.003616615505723,0.03181851430412075,-3.6259382363067916,2.2817208809781753,6.94274025956399,-0.3776783791989313,0.5055607079854196
MAVOL,M,0.0,0.3181892815502271,0.7501825062416583,0.4240231407336774,0.025712015390427334,0.055661313609237206,-2.994929821880987,0.027796983896044347,0.06221878365596867,-3.442179975992432,0.028292519779182346,-3.3926263876786322,2.0311794725523824,6.19153631470973,-0.04955358831379986,0.44725015411144486
MAVOL,M,0.02,0.317661036474485,0.7502188500345138,0.42330323731046515,0.027253773093441902,0.058482066515181064,-3.122829342173916,0.029293191539224273,0.0649403634246617,-3.5647171885437423,0.02936209220100494,-3.5578271223656754,1.9839433895094478,6.082331250043284,-0.006890066178066867,0.44188784636982614
MAVOL,M,0.03,0.3171306609103651,0.7502233273591811,0.42259318431150655,0.027612860306656106,0.0591986805614948,-3.1585820254838692,0.02960614311268306,0.0655783433384054,-3.597220022572234,0.029591992736945683,-3.5986350601459716,1.9384589587990246,6.004716664464765,0.0014150375737376208,0.4386379970883647
MAVOL,M,0.05,0.317847434086483,0.7462500002315248,0.42353712809997973,0.02938606948865341,0.06461952541286631,-3.5233455924212898,0.031269963605187856,0.07056472094876343,-3.929475734357557,0.03171511268781302,-3.884960826095041,1.8290590233229478,5.569810789344829,-0.04451490826251625,0.4061301419362673
MAVOL,M,0.08,0.32271269770373057,0.7463013516721421,0.43002217063979015,0.030893575266956796,0.07045451449416351,-3.9560939227206715,0.03259310643206681,0.07578523132269721,-4.31921248906304,0.034342124154238984,-4.144310716845823,1.6477985820894967,4.969198641188872,-0.17490177221721748,0.3631185663423686
MAVOL,M,0.12,0.33135740721643314,0.7463309503766621,0.44155408915434396,0.03192839169931472,0.07347764808693102,-4.154925638761631,0.0334672527657216,0.07816105271364093,-4.469379994791933,0.03623686823997585,-4.192418447366508,1.490535877464386,4.354219278638281,-0.276961547425425,0.3144543560303026
MAVOL,Q,0.0,0.3283388949600635,0.7514554488493861,0.4371684358709407,0.020587276548579947,0.05091042752218766,-3.0323150973607715,0.021594165084141803,0.05387300738702394,-3.227884230288214,0.02561985150864743,-2.8253155878376512,0.9865484010065952,2.8158587012275307,-0.40256864245056256,0.19556913292744227
MAVOL,Q,0.02,0.3252233185679561,0.7516426974465857,0.43295495344709334,0.022107203010646836,0.05676598080922335,-3.465877779857651,0.023110377243967806,0.05974412482018576,-3.6633747576217957,0.02785007251136329,-3.1894052308822474,0.9814522278819677,2.814948566381136,-0.4739695267395483,0.19749697776414443
MAVOL,Q,0.03,0.32472109808053545,0.751753279642248,0.4322523413488232,0.02281351287993827,0.059458849523577495,-3.6645336643639226,0.023806748322349414,0.06242194176813198,-3.861519344578257,0.028966788828645784,-3.34551529394862,0.9710195151186992,2.7936064483228304,-0.5160040506296371,0.19698568021433438
MAVOL,Q,0.05,0.32316256381412756,0.739718961339398,0.4301222879809511,0.023435468238753643,0.05750339386715919,-3.406792562840555,0.024414601560290183,0.06034124309325506,-3.5926641532964876,0.027952303145743818,-3.238893994751124,0.9566676965141538,2.6807049861643346,-0.3537701585453634,0.1858715904559327
MAVOL,Q,0.08,0.3297167657695378,0.7399948342346254,0.4387187841646596,0.02597916335783479,0.06496560820537534,-3.8986444847540547,0.02691650984369165,0.06763225773072978,-4.071574788703813,0.031587475104823515,-3.604478262590627,0.9135906765269237,2.501750937588156,-0.4670965261131865,0.17293030394975872
MAVOL,Q,0.12,0.3383121186538231,0.7400723189459161,0.45015334050919836,0.02674822386508624,0.0676621001404536,-4.091387627536736,0.027590636418323378,0.07001835993341254,-4.242772351508917,0.03340495834624413,-3.6613401587168415,0.8204295553828557,2.205291860087357,-0.5814321927920751,0.15138472397218106
