support,size,draw,statistic,window,n,pearson,spearman,t,r_MA-DIST,r_MOM12_1,r_LOWVOL
SMALL439@55,55,25,DROP,TRAIL3Y,27,0.22244306208384845,0.16422466422466422,1.1407972056336413,0.3841888405980604,-0.215507320873518,0.037334941532564586
SMALL439@55,55,25,DROP,TRAIL1Y,27,0.437760190502652,0.326007326007326,2.434457770768456,0.2653951891595369,0.2730303648630075,0.4347082761425704
SMALL439@55,55,25,SPREAD,FULL_IS,27,0.268579577574218,0.2551892551892551,1.3941213937573873,0.2767958323600257,-0.0350120021639916,0.6955158421252542
SMALL439@55,55,25,SPREAD,TRAIL3Y,27,0.25889326088493564,0.20024420024420023,1.3401577261360453,0.13436801059055162,-0.06167991351838352,0.24781362039655416
SMALL439@55,55,25,SPREAD,TRAIL1Y,27,0.3817772799210293,0.29975579975579975,2.065325842363151,0.28584667669875063,0.058693714977779005,0.7319767665184745
SMALL439@55,55,26,DROP,FULL_IS,27,0.046376573757578525,0.1800976800976801,0.23213263704156617,0.30419074539127194,0.16288090868034874,-0.5194084337141354
SMALL439@55,55,26,DROP,TRAIL3Y,27,0.05948312632308113,0.24542124542124538,0.2979431963044945,0.24758608684551628,0.5860612992544854,-0.5803731740252968
SMALL439@55,55,26,DROP,TRAIL1Y,27,-0.24131754198951683,-0.009157509157509158,-1.2433329113596832,-0.11961907628235766,0.5888836677408018,-0.5935752700589488
SMALL439@55,55,26,SPREAD,FULL_IS,27,0.07400700079201906,0.11233211233211234,0.371052533206164,0.22971568516077803,-0.2854313884021216,-0.002365502986153002
SMALL439@55,55,26,SPREAD,TRAIL3Y,27,0.3394296444128131,0.48229548229548225,1.804264815898208,0.2808139516635362,0.4061815429670065,-0.3001559305439265
SMALL439@55,55,26,SPREAD,TRAIL1Y,26,0.2938421412277513,0.14188034188034188,1.5060110431051865,-0.13475774095613974,0.7322549723545128,0.6401234436331926
SMALL439@55,55,27,DROP,FULL_IS,27,0.17381369087841866,-0.014041514041514042,0.8825014016224716,0.43111928633253915,-0.7250953554345586,-0.08599831401057029
SMALL439@55,55,27,DROP,TRAIL3Y,27,0.32307395694520463,0.37973137973137966,1.7069047356173563,0.21499914483915686,-0.7239995582420576,-0.24060754225350894
SMALL439@55,55,27,DROP,TRAIL1Y,27,0.41811443383330343,0.5824175824175825,2.3013927127143323,0.6884724089952868,-0.4023540586194908,-0.11422870084831875
SMALL439@55,55,27,SPREAD,FULL_IS,27,0.22318419965099112,0.15934065934065933,1.1447970279772965,0.2143132536513143,-0.6091336765877301,-0.2831405975113114
SMALL439@55,55,27,SPREAD,TRAIL3Y,27,0.2209232277007117,0.3412698412698412,1.1326013573753295,-0.24201476338355515,-0.8469210509531655,-0.5334606673049811
SMALL439@55,55,27,SPREAD,TRAIL1Y,27,0.19430429720333203,0.416971916971917,0.990397165422866,0.18130994291181513,0.6159489982977431,-0.2751592396384414
SMALL439@55,55,28,DROP,FULL_IS,27,0.3383272959224155,0.3156288156288157,1.7976463802382388,0.029768859414461998,-0.4325050139206202,-0.3208146051745921
SMALL439@55,55,28,DROP,TRAIL3Y,27,0.11087488828838579,0.07203907203907202,0.5578137132410049,-0.15464655890729154,-0.37371815985412976,-0.5287368233637689
SMALL439@55,55,28,DROP,TRAIL1Y,27,0.19836094437642787,0.19352869352869354,1.011912392192246,-0.061211232029945536,-0.4039899153243585,-0.396747131809928
SMALL439@55,55,28,SPREAD,FULL_IS,27,0.26216151503011215,0.3882783882783883,1.3583160226630104,-0.45735533997759803,0.3132093632634872,-0.23343681539800376
SMALL439@55,55,28,SPREAD,TRAIL3Y,27,-0.12927687581097558,-0.1111111111111111,-0.6518543914800395,-0.6542179202062716,-0.7126699279243393,-0.5261325719688157
SMALL439@55,55,28,SPREAD,TRAIL1Y,26,-0.04267904539278408,0.08170940170940172,-0.2092744515175336,-0.6043266276630961,0.32376374500398447,-0.5070600094917664
SMALL439@55,55,29,DROP,FULL_IS,27,-0.2306619702374162,-0.21733821733821732,-1.1852719617018144,-0.5035376673288472,0.18502965855985296,-0.24711194831099254
SMALL439@55,55,29,DROP,TRAIL3Y,27,-0.06784545501114103,-0.007326007326007325,-0.3400107132750084,-0.4879860551594954,-0.1382174769348264,-0.042702736226414156
SMALL439@55,55,29,DROP,TRAIL1Y,27,0.06498574176007343,0.199023199023199,0.32561700042769365,-0.3577419144556907,-0.13779330945695242,0.46774041268598937
SMALL439@55,55,29,SPREAD,FULL_IS,27,-0.02058549638252043,-0.15445665445665446,-0.10294929725807254,-0.07040482148665038,0.23900425526746882,-0.5477621949785493
SMALL439@55,55,29,SPREAD,TRAIL3Y,27,-0.054253719057877556,-0.10378510378510379,-0.2716687137555451,-0.2428159883334486,-0.029489096489913234,-0.3594558340453628
SMALL439@55,55,29,SPREAD,TRAIL1Y,27,-0.05706936272549214,-0.026862026862026864,-0.28581262652438066,-0.17311697214834376,-0.0009136247046206837,-0.40519262022990465
SMALL439@135,135,0,DROP,FULL_IS,27,0.45092814138100507,0.49267399267399264,2.5260375316177512,0.8913853031611436,0.7007800941313053,-0.030583055108611142
SMALL439@135,135,0,DROP,TRAIL3Y,27,0.6253511906777416,0.6788766788766789,4.00689719798775,0.8450070702827411,0.8195359195058719,0.03448031461723436
SMALL439@135,135,0,DROP,TRAIL1Y,27,0.7489729979784496,0.7997557997557997,5.651768871726599,0.6137017894742886,0.8797940005002838,0.07228846072122945
SMALL439@135,135,0,SPREAD,FULL_IS,27,0.544678133173702,0.49145299145299143,3.2473693807316986,0.7563033367163405,0.5449305915486965,0.34193518886937463
SMALL439@135,135,0,SPREAD,TRAIL3Y,27,0.4881173376806172,0.48534798534798534,2.796342992782124,-0.26070285503192975,-0.0060973256474597445,0.17132285389055557
SMALL439@135,135,0,SPREAD,TRAIL1Y,27,0.3873675221487934,0.4328449328449328,2.100861584628683,-0.3576586659078181,0.2026847792971126,0.26191414939829477
SMALL439@135,135,1,DROP,FULL_IS,27,0.1884335922248147,0.3046398046398046,0.9593538902459102,0.6446366996229581,-0.10133202686526316,-0.4433678349503988
SMALL439@135,135,1,DROP,TRAIL3Y,27,0.34114460033864674,0.5457875457875457,1.8145780305430184,0.5537296595231859,-0.40870551065415744,-0.21099503519511553
SMALL439@135,135,1,DROP,TRAIL1Y,27,0.3472618194230948,0.590964590964591,1.8515333167441983,0.43554389379918457,-0.2047545101488369,-0.10798413604542365
SMALL439@135,135,1,SPREAD,FULL_IS,27,0.41130404913511426,0.47008547008547,2.2561977989686985,0.8217413601540658,-0.26264966566431636,-0.5698368554018896
SMALL439@135,135,1,SPREAD,TRAIL3Y,27,0.4755463738681268,0.6391941391941393,2.702918189702052,0.3101468664184689,-0.09261722280298576,-0.3820005043277802
SMALL439@135,135,1,SPREAD,TRAIL1Y,27,0.5371848558765169,0.605006105006105,3.1843950175619478,0.41062689533895913,-0.25703811605655474,0.08308075794061791
SMALL439@135,135,2,DROP,FULL_IS,27,0.2906487651957978,0.23321123321123322,1.5188111855062247,0.5866963458060817,-0.2594591297755033,-0.17333937331777866
SMALL439@135,135,2,DROP,TRAIL3Y,27,0.4765190081138833,0.5561660561660562,2.710068410826831,0.44827058191553243,-0.5180448342799834,0.007665659707317404
SMALL439@135,135,2,DROP,TRAIL1Y,27,0.585788298900228,0.7631257631257632,3.6139064875297717,0.4058756989983815,0.10056707712486615,-0.026460139045702432
SMALL439@135,135,2,SPREAD,FULL_IS,27,0.356230553376851,0.3559218559218559,1.9062033448657192,0.630307363166716,0.020903925329881452,-0.06302231209804422
SMALL439@135,135,2,SPREAD,TRAIL3Y,27,0.30640656232031904,0.5463980463980465,1.609445972075975,-0.2054800280463945,0.0548804751956184,6.297286861889978e-05
SMALL439@135,135,2,SPREAD,TRAIL1Y,26,-0.0036964687709219834,0.2198290598290598,-0.01810904839815066,-0.6237236691787683,0.22045388399490845,0.3834974409431117
SMALL439@135,135,3,DROP,FULL_IS,27,0.21279891227916944,0.3162393162393162,1.0889355240802712,0.7097135254927152,-0.3352850144538867,-0.57956131210802
SMALL439@135,135,3,DROP,TRAIL3Y,27,0.36105578173130537,0.36385836385836384,1.9358641335261053,0.13045246448067882,-0.529150343608109,-0.101695325921747
SMALL439@135,135,3,DROP,TRAIL1Y,27,0.4209918550237721,0.45054945054945056,2.3206282088203647,0.6472697451176701,-0.14598170838432226,0.07173228784385484
SMALL439@135,135,3,SPREAD,FULL_IS,27,0.3731236498578518,0.4835164835164835,2.0108376809126103,0.7175108424875527,-0.5216365919616989,-0.48137685110209427
SMALL439@135,135,3,SPREAD,TRAIL3Y,27,0.3207376598327724,0.3663003663003663,1.6931401609692318,-0.5008410690922939,-0.5196403652788133,0.01670336615490583
SMALL439@135,135,3,SPREAD,TRAIL1Y,27,0.5056241176823738,0.39072039072039066,2.930291774897153,-0.10821736337196741,0.4400992754824359,0.30382699484989756
SMALL439@135,135,4,DROP,FULL_IS,27,0.5551541335619988,0.6947496947496948,3.33727567493973,0.7411077133303511,-0.8658130007769567,0.2199188560211426
SMALL439@135,135,4,DROP,TRAIL3Y,27,0.5862349160903816,0.7551892551892552,3.6181037266304896,0.660149906315716,-0.7422655650583289,-0.09479199525547995
SMALL439@135,135,4,DROP,TRAIL1Y,27,0.641101221885815,0.8137973137973138,4.176792829710598,0.8246209041740624,0.3000580874299233,-0.25046954564478424
SMALL439@135,135,4,SPREAD,FULL_IS,27,0.6017929766847092,0.6727716727716728,3.7675538543223523,0.6094075575929001,-0.5947762138579922,0.004850852454746771
SMALL439@135,135,4,SPREAD,TRAIL3Y,27,0.5331675994801627,0.6245421245421245,3.151072838369348,0.22355527860556473,-0.7066591746342304,-0.19167985329801096
SMALL439@135,135,4,SPREAD,TRAIL1Y,27,0.4490764660318869,0.6434676434676434,2.5130376009817534,0.3881053414779463,0.21486413646596647,-0.34789385061349304
SMALL439@135,135,5,DROP,FULL_IS,27,0.5648902982487639,0.782051282051282,3.4228887796332024,0.5941198292235171,-0.014334392127148212,0.39780755979981447
SMALL439@135,135,5,DROP,TRAIL3Y,27,0.5200481933708071,0.49694749694749696,3.0442905682968484,0.745989456350926,-0.4575669626108131,0.23785920436360175
SMALL439@135,135,5,DROP,TRAIL1Y,27,0.39095023479759244,0.49694749694749696,2.123778874505555,-0.14412985004747042,0.13951514204505724,0.15436359190098126
SMALL439@135,135,5,SPREAD,FULL_IS,27,0.5200520130050119,0.6178266178266179,3.04432121692707,0.3753024036905173,-0.20688249389978508,0.22279214438894882
SMALL439@135,135,5,SPREAD,TRAIL3Y,27,0.4217433410160251,0.40109890109890106,2.3256658500083076,-0.22838519930861303,-0.522559891981984,0.14736407916792488
SMALL439@135,135,5,SPREAD,TRAIL1Y,27,0.35699239026272706,0.25579975579975583,1.910874656761847,-0.5800906165344457,0.0387556655781659,0.3476162378462108
SMALL439@135,135,6,DROP,FULL_IS,27,0.18925291856761525,0.21001221001221002,0.9636798541836004,0.5335070558117608,-0.3113376439917195,-0.4048984855312499
SMALL439@135,135,6,DROP,TRAIL3Y,27,0.36568119928386406,0.3705738705738706,1.9644644758135448,0.3800250999467028,-0.6756890187888787,-0.34148040798687124
SMALL439@135,135,6,DROP,TRAIL1Y,27,0.3976375001832324,0.3687423687423687,2.166861250989741,0.3869542065345797,-0.10373551155322557,-0.5458294840254323
SMALL439@135,135,6,SPREAD,FULL_IS,27,-0.0007350375179865615,-0.045177045177045176,-0.003675188582748667,0.3043434847823569,-0.8537903962378695,-0.4773418312986177
SMALL439@135,135,6,SPREAD,TRAIL3Y,27,0.249751799381708,0.2026862026862027,1.2896274350931953,0.18499451239201029,-0.9067513391166527,-0.5444285137913898
SMALL439@135,135,6,SPREAD,TRAIL1Y,27,0.24158966835051193,0.30158730158730157,1.2448218323760762,0.09429837241691164,-0.6562458889975752,-0.7093405034892516
SMALL439@135,135,7,DROP,FULL_IS,27,0.2722472491309778,0.26495726495726496,1.4146721909360787,0.18788621488275797,-0.3227320237799385,-0.049588987457269425
SMALL439@135,135,7,DROP,TRAIL3Y,27,0.2982076152191579,0.2881562881562881,1.562112588287786,-0.7777209274966295,-0.5678569525547932,-0.09578673049237546
SMALL439@135,135,7,DROP,TRAIL1Y,27,0.2992508336274683,0.409035409035409,1.5681137981169326,-0.3982191508960841,-0.49155500345185565,0.022058333916729782
SMALL439@135,135,7,SPREAD,FULL_IS,27,0.155337245576861,0.2264957264957265,0.7862298805007683,-0.40772963675810586,-0.18549883718653962,0.010534438999789604
SMALL439@135,135,7,SPREAD,TRAIL3Y,27,0.23147376264401937,0.30708180708180705,1.1896791339916744,-0.4033361527015483,-0.6182702207004153,-0.10492114013222054
SMALL439@135,135,7,SPREAD,TRAIL1Y,27,0.2540686964000655,0.25946275946275943,1.3134425559068663,-0.35796412804307354,-0.6862245511732745,0.35212744297250237
SMALL439@135,135,8,DROP,FULL_IS,27,0.14576428165601304,0.14102564102564102,0.7366897342689523,0.10451357972675697,0.4501646207939391,0.08139791419926223
SMALL439@135,135,8,DROP,TRAIL3Y,27,0.36895870346425724,0.3345543345543345,1.9848317553061534,0.22552358276197432,0.45420750016215045,-0.12569870035391523
SMALL439@135,135,8,DROP,TRAIL1Y,27,0.3657572439950609,0.43711843711843706,1.9649360766441617,0.07859655569627737,0.5910459600725837,0.08130261243807345
SMALL439@135,135,8,SPREAD,FULL_IS,27,0.12257670010843671,0.22039072039072038,0.6175403455601995,-0.13060529846734645,0.5141295597229916,0.3550724246364682
SMALL439@135,135,8,SPREAD,TRAIL3Y,27,0.5314832965260147,0.5177045177045178,3.1371909443359636,0.3376312052136078,-0.022047536749624598,-0.058209157702286594
SMALL439@135,135,8,SPREAD,TRAIL1Y,27,0.1348136796108145,0.08424908424908426,0.680278685118742,-0.08408829658296667,-0.17356558078593237,0.4825248660619862
SMALL439@135,135,9,DROP,FULL_IS,27,0.09773832573696782,0.20085470085470084,0.49104266826786286,-0.4421416978919816,0.5254002356905244,-0.23323027302673724
SMALL439@135,135,9,DROP,TRAIL3Y,27,0.18834266546891004,0.2625152625152625,0.9588739339885071,-0.34543467066868844,0.4409877359481791,-0.21843479032523863
SMALL439@135,135,9,DROP,TRAIL1Y,27,0.305470934430468,0.44566544566544564,1.6040248107390378,-0.3714557928337846,0.5501230669506917,-0.30640486305882464
SMALL439@135,135,9,SPREAD,FULL_IS,27,0.14106284965828336,0.20757020757020758,0.7124381721650823,-0.46197750912808083,0.13902636107831948,-0.20001295028034194
SMALL439@135,135,9,SPREAD,TRAIL3Y,27,0.2806327397879204,0.37973137973137966,1.461910233332311,-0.3666519431916495,-0.19744790840506404,-0.17798262969091444
SMALL439@135,135,9,SPREAD,TRAIL1Y,27,0.35608077950702344,0.42002442002442003,1.9052854975825364,-0.554739192369801,-0.48868227522781243,-0.08284154743525839
SMALL439@135,135,10,DROP,FULL_IS,27,0.20323292145576108,0.2503052503052503,1.0378235487129563,0.7353202758168714,-0.4222668784305464,-0.16585085241643632
SMALL439@135,135,10,DROP,TRAIL3Y,27,0.5274644891360936,0.5354090354090354,3.1042768357503028,0.8577756220941121,-0.42560833179173607,0.18884640196255925
SMALL439@135,135,10,DROP,TRAIL1Y,27,0.40178785513035686,0.41208791208791207,2.193805142060494,0.38414339892878663,-0.1528371185871314,0.2053566877415985
SMALL439@135,135,10,SPREAD,FULL_IS,27,0.151749095838921,0.30219780219780223,0.7676354292393405,0.4784834070532796,-0.4426673835642972,-0.210717573808559
SMALL439@135,135,10,SPREAD,TRAIL3Y,27,0.4607101345102065,0.4835164835164835,2.595401907122109,0.3007056810968642,0.018527447954749438,0.04170998812098206
SMALL439@135,135,10,SPREAD,TRAIL1Y,27,0.14507457703001828,0.1452991452991453,0.7331288584208646,0.2575290069129647,-0.6316639167236626,0.02879826718985501
SMALL439@135,135,11,DROP,FULL_IS,27,0.3124633266710332,0.3156288156288157,1.6446653160924494,0.6624425548237531,-0.32002864871455927,0.029410399073969768
SMALL439@135,135,11,DROP,TRAIL3Y,27,0.5689137441863981,0.677045177045177,3.4588745280427715,0.46433859900166957,-0.4383615438861822,0.1633210235665357
SMALL439@135,135,11,DROP,TRAIL1Y,27,0.42259045558249475,0.510989010989011,2.331351534785256,0.24900826768408474,-0.15477180687163636,-0.048476559107806676
SMALL439@135,135,11,SPREAD,FULL_IS,27,0.4728313646121334,0.49694749694749696,2.6830266578650437,0.6608432625369665,0.2531147085285277,0.02748137675036325
SMALL439@135,135,11,SPREAD,TRAIL3Y,27,0.5882480630904383,0.6886446886446885,3.6370855595678995,0.25659852290436963,0.02446468588753274,0.1472904378968893
SMALL439@135,135,11,SPREAD,TRAIL1Y,27,0.23824689211605563,0.3724053724053724,1.2265535328142056,0.05072346022613045,-0.3020560717041544,-0.1975219840323056
SMALL439@135,135,12,DROP,FULL_IS,27,0.5141258220299452,0.6477411477411477,2.99706753144199,0.6169935456920448,0.42757834777505965,0.38590172080197044
SMALL439@135,135,12,DROP,TRAIL3Y,27,0.5517027968836996,0.68009768009768,3.307408999862005,0.3944856799419348,0.43924972009281005,0.6240535860810139
SMALL439@135,135,12,DROP,TRAIL1Y,27,0.5045875399193468,0.6184371184371185,2.9222295846880533,0.12613946431639983,0.6967037855971264,0.8766676522599262
SMALL439@135,135,12,SPREAD,FULL_IS,27,0.3846486745056015,0.5732600732600733,2.0835449639393095,0.4373268639140062,0.46582187535448577,0.16030603937025112
SMALL439@135,135,12,SPREAD,TRAIL3Y,27,0.22027255228193354,0.39072039072039066,1.1290951859431209,-0.047692627659942734,-0.07592142484750054,0.3733136865534665
SMALL439@135,135,12,SPREAD,TRAIL1Y,27,0.2118992486228273,0.5006105006105006,1.0841148471153665,-0.2824618820180998,0.15624405573197678,0.6730806993696161
SMALL439@135,135,13,DROP,FULL_IS,27,0.28120404386340975,0.08241758241758242,1.4651416122731253,0.8302562167898392,-0.4709659452438043,-0.5621918173396608
SMALL439@135,135,13,DROP,TRAIL3Y,27,0.4025614584213885,0.3363858363858364,2.1988450631460275,0.7414213898605243,-0.6880815151807524,-0.24124547952237235
SMALL439@135,135,13,DROP,TRAIL1Y,27,0.5254626780510222,0.45238095238095233,3.087990093423778,0.6522845980250617,0.12729395092802465,-0.004418115985688871
SMALL439@135,135,13,SPREAD,FULL_IS,27,0.12246380808533244,0.21550671550671552,0.616962932861292,0.4524358658304981,-0.37776885104999014,-0.2093253111215706
SMALL439@135,135,13,SPREAD,TRAIL3Y,27,0.23126899415808821,0.37973137973137966,1.1885672109860825,-0.10659202629708395,-0.44035909235373716,-0.2510743957405025
SMALL439@135,135,13,SPREAD,TRAIL1Y,27,0.34247482553015707,0.42124542124542125,1.8225917060464034,0.31911004957246436,-0.06721538068682369,0.19394060816498207
SMALL439@135,135,14,DROP,FULL_IS,27,0.1775325450370706,0.34798534798534797,0.901990913991755,0.5904884459988615,-0.5406625695847094,0.07766829635056492
SMALL439@135,135,14,DROP,TRAIL3Y,27,0.3385598326558408,0.4902319902319902,1.7990418201280016,0.5155055702085389,-0.5223444910933515,-0.27933283246795937
SMALL439@135,135,14,DROP,TRAIL1Y,27,0.38797242163858753,0.478021978021978,2.1047229922075723,0.60965570410138,0.21057233811940937,-0.19823838903029067
SMALL439@135,135,14,SPREAD,FULL_IS,27,0.291710753398298,0.4444444444444444,1.5248758330268113,0.6203162641895265,-0.16004450137418583,0.0008774645174014438
SMALL439@135,135,14,SPREAD,TRAIL3Y,27,0.3588704463943789,0.35836385836385837,1.9224089256102062,0.26628799350066573,-0.5560863178681044,-0.35434981135263394
SMALL439@135,135,14,SPREAD,TRAIL1Y,27,0.46327605171343633,0.48290598290598286,2.6137932717885146,0.216231069082886,0.46845222416736304,-0.3393292634492945
SMALL439@135,135,15,DROP,FULL_IS,27,0.4495158806456304,0.3498168498168498,2.5161188845694578,0.7530521092097768,-0.2147336999069199,0.3255730026931819
SMALL439@135,135,15,DROP,TRAIL3Y,27,0.4885224180383418,0.49084249084249076,2.7993906700609843,0.6442848362344451,-0.44858436815811725,0.3707513849980952
SMALL439@135,135,15,DROP,TRAIL1Y,27,0.5374904921052194,0.6459096459096458,3.1869425794760935,0.4204815040386798,-0.45946942453922224,0.6615975484070702
SMALL439@135,135,15,SPREAD,FULL_IS,27,0.414345937875081,0.26495726495726496,2.276327191156639,0.589233076952146,-0.3626916046627804,0.21672062211807605
SMALL439@135,135,15,SPREAD,TRAIL3Y,27,0.3514016595724588,0.33333333333333326,1.8766948924587843,0.19014183252125597,-0.7156554473011916,0.24280981257991846
SMALL439@135,135,15,SPREAD,TRAIL1Y,27,0.3084876454725309,0.3455433455433455,1.621522559152644,0.05576446534279809,-0.45457369395834235,0.4118265937991893
SMALL439@135,135,16,DROP,FULL_IS,27,0.35203889859987586,0.5207570207570207,1.880579065008405,0.5221729785581034,-0.13581355342571858,-0.18883049888479422
SMALL439@135,135,16,DROP,TRAIL3Y,27,0.31823059216415944,0.2979242979242979,1.678407777604343,0.3478581641304342,-0.2642126702258843,-0.5924519715060427
SMALL439@135,135,16,DROP,TRAIL1Y,27,-0.028698598096242263,0.13553113553113552,-0.14355211810469212,-0.5941012991041843,0.8616147188899741,-0.47995205416129305
SMALL439@135,135,16,SPREAD,FULL_IS,27,0.4127532950370905,0.5244200244200244,2.2657766378253053,0.17301905347786517,-0.6716806627611748,0.13303761956114377
SMALL439@135,135,16,SPREAD,TRAIL3Y,27,0.3783718117012024,0.3565323565323565,2.0438086713659516,0.2288446932452828,-0.5834115441475942,-0.42001852783157434
SMALL439@135,135,16,SPREAD,TRAIL1Y,27,0.1025140015385913,0.34493284493284493,0.5152847537164206,-0.7525076891084598,0.10731861374060463,-0.2553755116891558
SMALL439@135,135,17,DROP,FULL_IS,27,0.17091164294290914,0.43589743589743585,0.8673196441171526,0.395758420017927,0.2967975268336145,0.30073208095820714
SMALL439@135,135,17,DROP,TRAIL3Y,27,0.3618613040704601,0.47863247863247865,1.9408330006577883,0.33581112757395043,-0.13093004022396867,0.07098295989596229
SMALL439@135,135,17,DROP,TRAIL1Y,27,0.33948607370568945,0.3528693528693529,1.8046038397361606,0.10108308710931949,-0.13625390675903135,0.17638721268008833
SMALL439@135,135,17,SPREAD,FULL_IS,27,0.1656314146446728,0.36385836385836384,0.8397560118320824,0.4276922585840561,0.0653893302192059,0.13967837095147212
SMALL439@135,135,17,SPREAD,TRAIL3Y,27,0.3883922981360007,0.459096459096459,2.1074051777511102,0.3233221837009195,-0.04517645381321462,0.043155053821119706
SMALL439@135,135,17,SPREAD,TRAIL1Y,27,0.3244868768992542,0.38095238095238093,1.71524600623151,0.15807284655427428,-0.6014480662531406,0.3794909210690727
SMALL439@135,135,18,DROP,FULL_IS,27,0.35483876371172113,0.49694749694749696,1.897680618793656,0.801750326749227,-0.003289285691158978,-0.20196315566093498
SMALL439@135,135,18,DROP,TRAIL3Y,27,0.3244086283950974,0.5177045177045178,1.7147837259295786,0.3676834376590136,-0.05847108338164214,-0.15635394742910969
SMALL439@135,135,18,DROP,TRAIL1Y,27,0.37129320564646845,0.459096459096459,1.9993911591893354,0.35301403340680115,-0.17225693388464663,-0.11302519536277326
SMALL439@135,135,18,SPREAD,FULL_IS,27,0.3247126520518648,0.37606837606837606,1.7165800722807254,0.46687197218165316,-0.13383446182958209,-0.31484892480801885
SMALL439@135,135,18,SPREAD,TRAIL3Y,27,0.3655943163846162,0.5097680097680098,1.9639257161811687,0.13373693224706282,-0.03521124904672322,-0.16472031105986518
SMALL439@135,135,18,SPREAD,TRAIL1Y,27,0.3952493667607612,0.3687423687423687,2.151429425278851,0.15297177714845409,-0.421307247641821,0.17756556676227228
SMALL439@135,135,19,DROP,FULL_IS,27,0.2804841577316258,0.5042735042735043,1.4610701081809416,0.5058593163891988,-0.6860369331765674,0.315481446928243
SMALL439@135,135,19,DROP,TRAIL3Y,27,0.5460599997584392,0.6288156288156289,3.259102129841239,0.5609525512941149,-0.6333035073794442,0.09210140589429756
SMALL439@135,135,19,DROP,TRAIL1Y,27,0.5731259959875515,0.6343101343101343,3.496942604612817,0.537033676604003,-0.1076582637087737,0.25168099743517924
SMALL439@135,135,19,SPREAD,FULL_IS,27,0.34917816381752964,0.49877899877899873,1.863165232581684,0.5005333482340227,-0.7891814458223136,-0.08635829914483317
SMALL439@135,135,19,SPREAD,TRAIL3Y,27,0.5984481095932572,0.6837606837606838,3.734877785735938,0.6185401863588452,-0.4875538396603659,-0.07243585509272739
SMALL439@135,135,19,SPREAD,TRAIL1Y,27,0.6601537443262006,0.6483516483516484,4.394401112191535,0.15464886091278943,-0.3279119273203071,0.6223964388684791
SMALL439@135,135,20,DROP,FULL_IS,27,0.36669588818421267,0.5244200244200244,1.9707609429707778,0.6070991739462159,-0.38408770248733803,-0.008572836996913873
SMALL439@135,135,20,DROP,TRAIL3Y,27,0.5995756875622517,0.6507936507936508,3.7458587941175483,0.47243892789789654,0.2878914167523787,0.15069275223947165
SMALL439@135,135,20,DROP,TRAIL1Y,27,0.7005261897920991,0.6782661782661782,4.908211788823618,0.23084684238027212,0.585714941306093,0.5533250912296543
SMALL439@135,135,20,SPREAD,FULL_IS,27,0.44419966136741545,0.63003663003663,2.478992452545686,0.5141306140395846,-0.049316522691271326,-0.07798067991549795
SMALL439@135,135,20,SPREAD,TRAIL3Y,27,0.6391337585894674,0.7191697191697193,4.155099576545964,0.3495926136567739,0.17420230035627401,0.07503117236414811
SMALL439@135,135,20,SPREAD,TRAIL1Y,27,0.5179068078577792,0.5921855921855921,3.027147413930888,-0.2001413430217132,0.4765791205569862,0.4439264289827665
SMALL439@135,135,21,DROP,FULL_IS,27,0.33160230936363977,0.463980463980464,1.7574493222670033,0.22353348114713031,-0.7525017779317971,0.7146114381739002
SMALL439@135,135,21,DROP,TRAIL3Y,27,0.4357126457228482,0.4975579975579975,2.4203950010156605,0.12907464429238658,-0.7793730855204064,0.5264263769942563
SMALL439@135,135,21,DROP,TRAIL1Y,27,0.47212585215500424,0.5818070818070817,2.6778738829611517,0.09180008381232892,0.3413488133656823,0.5531069841383006
SMALL439@135,135,21,SPREAD,FULL_IS,27,0.33697725152532365,0.5054945054945055,1.7895521730697328,-0.04551137415966111,-0.21519740700764062,0.7152517142224594
SMALL439@135,135,21,SPREAD,TRAIL3Y,27,0.4545675163214371,0.5274725274725275,2.5517079107308045,0.09980930721937023,-0.0875441438407179,0.5230329118818524
SMALL439@135,135,21,SPREAD,TRAIL1Y,27,0.2721012783623721,0.38217338217338215,1.413853019349633,-0.14586299162208316,-0.4958747671535984,0.3208931849162664
SMALL439@135,135,22,DROP,FULL_IS,27,0.29903941912087667,0.3156288156288157,1.5668971187503562,0.6867535362460986,0.16103259561165062,-0.22507412983637495
SMALL439@135,135,22,DROP,TRAIL3Y,27,0.38735198507607077,0.43833943833943834,2.1007624450018794,0.4092711144383401,0.17118492023732132,-0.05110601525534473
SMALL439@135,135,22,DROP,TRAIL1Y,27,0.5131775483628863,0.553113553113553,2.9895609217719192,0.6071619107380063,0.4408595077139183,-0.17752958673299574
SMALL439@135,135,22,SPREAD,FULL_IS,27,0.4511746518485419,0.5036630036630036,2.527771270380077,0.8097297321959808,0.038713783689363644,-0.15093633948620963
SMALL439@135,135,22,SPREAD,TRAIL3Y,27,0.4070994793530238,0.4487179487179487,2.228523582794843,0.2285621216362338,-0.2789492275177083,-0.04681159508139538
SMALL439@135,135,22,SPREAD,TRAIL1Y,27,0.2846310272799422,0.23565323565323562,1.484560807870855,0.09229837142910823,-0.34600678694230474,-0.15919442841219492
SMALL439@135,135,23,DROP,FULL_IS,27,0.014696606016465587,0.026862026862026864,0.07349096717632776,0.2508609077820566,0.4393766200477654,0.26259277141937454
SMALL439@135,135,23,DROP,TRAIL3Y,27,0.4535159873868764,0.5091575091575091,2.5442745203289823,0.16493546037184045,0.6193897807673152,0.38886229656591004
