panel,band,c,G,window,CAGR,Sharpe,MaxDD,H1,H2,spy_CAGR,spy_Sharpe,spy_MaxDD,leg_H1,leg_H2,leg_DD,leg_CAGR,pass4b,pass4a,turnover_yr,mean_gross
U56,BAND003,0.03,0.6,H1,0.06629665993689082,1.2275379664744328,-0.06332774642521932,1.0558647661221126,1.4699523828344108,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.4270114796545497,0.42632954625348723
U56,BAND003,0.03,0.6,H2,0.07128805991905063,1.1811864150587783,-0.0970227306444692,1.081393787039336,1.3164904072435868,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.4270114796545497,0.42632954625348723
U56,BAND003,0.03,0.6,IS,0.060801718311140895,1.1041963429396746,-0.06332774642521932,0.9180486346686568,1.347968452942938,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.4270114796545497,0.42632954625348723
U56,BAND003,0.03,0.6,OOS,0.07540202456702616,1.277225939306501,-0.09702273064446887,1.4338265744553538,1.1053058942637186,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.4270114796545497,0.42632954625348723
U56,BAND003,0.03,0.65,FULL,0.07458035352725534,1.2011599570675977,-0.104897518194625,1.2276721464521374,1.181066762345226,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.5426762295615855,0.4618321192009454
U56,BAND003,0.03,0.65,H1,0.0718865196378462,1.2276721464521374,-0.06852210723904262,1.0558395874519109,1.470301623972939,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.5426762295615855,0.4618321192009454
U56,BAND003,0.03,0.65,H2,0.07728095748130337,1.181066762345226,-0.10489751819462445,1.0810791515083737,1.3166746443782853,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.5426762295615855,0.4618321192009454
U56,BAND003,0.03,0.65,IS,0.06589640296111332,1.10431772857731,-0.06852210723904262,0.91798487876639,1.3483212098936799,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.5426762295615855,0.4618321192009454
U56,BAND003,0.03,0.65,OOS,0.08177330584817932,1.2771172421655774,-0.10489751819462478,1.4334291120169147,1.1055017856831917,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.5426762295615855,0.4618321192009454
U56,BAND003,0.03,0.7,FULL,0.08037893133721785,1.201148954012528,-0.11273981421720458,1.2278011877990542,1.1809415073098157,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.6581645467991473,0.4973310426910764
U56,BAND003,0.03,0.7,H1,0.07748534563355691,1.2278011877990542,-0.07370358729887261,1.0558091438470334,1.470646029975324,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.6581645467991473,0.4973310426910764
U56,BAND003,0.03,0.7,H2,0.0832802877620844,1.1809415073098157,-0.1127398142172048,1.0807581069162913,1.316855020542042,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.6581645467991473,0.4973310426910764
U56,BAND003,0.03,0.7,IS,0.07099419759507342,1.1044340954528657,-0.07370358729887261,0.9179157507944369,1.3486695122770802,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.6581645467991473,0.4973310426910764
U56,BAND003,0.03,0.7,OOS,0.08815666840442904,1.2770027238163009,-0.11273981421720447,1.4330243369355056,1.1056935063004347,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.6581645467991473,0.4973310426910764
U56,BAND003,0.03,0.75,FULL,0.08618487105855244,1.20113235219264,-0.12054956914840886,1.2279248420922237,1.180810608358156,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.773555812069992,0.5328263552938667
U56,BAND003,0.03,0.75,H1,0.08309287892494877,1.2279248420922237,-0.0788720955261335,1.0557723474441008,1.4709863730103638,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.773555812069992,0.5328263552938667
U56,BAND003,0.03,0.75,H2,0.0892856901501573,1.180810608358156,-0.12054956914840886,1.0804305549222972,1.317031576558785,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.773555812069992,0.5328263552938667
U56,BAND003,0.03,0.75,IS,0.07609481030855947,1.1045450932922083,-0.0788720955261335,0.9178404114513167,1.3490135470953863,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.773555812069992,0.5328263552938667
U56,BAND003,0.03,0.75,OOS,0.0945517936976279,1.2768823974588255,-0.12054956914840875,1.4326119126426584,1.1058814682175135,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.773555812069992,0.5328263552938667
U56,BAND003,0.03,0.8,FULL,0.09199787857759767,1.201110280840773,-0.12832685764175056,1.2280431887797487,1.1806742377570127,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.888912577643643,0.568318095603818
U56,BAND003,0.03,0.8,H1,0.08870888165332325,1.2280431887797487,-0.08402754644011601,1.0557298699368882,1.4713219522812402,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.888912577643643,0.568318095603818
U56,BAND003,0.03,0.8,H2,0.0952968115839139,1.1806742377570127,-0.12832685764175067,1.0800974991910572,1.3172034785091833,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.888912577643643,0.568318095603818
U56,BAND003,0.03,0.8,IS,0.0811979867979038,1.1046509434749274,-0.08402754644011601,0.9177592442561491,1.349353341540358,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.888912577643643,0.568318095603818
U56,BAND003,0.03,0.8,OOS,0.10095835806129894,1.2767563218656248,-0.1283268576417509,1.4321925833939122,1.1060649533317835,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.888912577643643,0.568318095603818
U56,BAND003,0.03,0.85,FULL,0.0978176211891999,1.201082417849493,-0.13607155700292017,1.2281558777615011,1.1805321020236066,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.0043290737364936,0.6038063022416524
U56,BAND003,0.03,0.85,H1,0.09433307758338239,1.2281558777615011,-0.08917004868145495,1.0556809117028947,1.4716530194628625,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.0043290737364936,0.6038063022416524
U56,BAND003,0.03,0.85,H2,0.1013132601775748,1.1805321020236066,-0.13607155700291984,1.0797582383779076,1.3173709357412904,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.0043290737364936,0.6038063022416524
U56,BAND003,0.03,0.85,IS,0.08630342024985027,1.10475122268105,-0.08917004868145495,0.9176716935237706,1.3496886560086292,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.0043290737364936,0.6038063022416524
U56,BAND003,0.03,0.85,OOS,0.10737601077329839,1.2766242519818836,-0.13607155700292006,1.4317658715800266,1.1062439819767662,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,True,True,False,2.0043290737364936,0.6038063022416524
U56,BAND003,0.03,0.9,FULL,0.1036437352159627,1.2010482861755982,-0.1437836449072677,1.2282626426741987,1.180383529859502,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.119923935349489,0.6392910138560358
U56,BAND003,0.03,0.9,H1,0.09996518778225671,1.2282626426741987,-0.09429966577982851,1.0556250753733465,1.471979503721577,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.119923935349489,0.6392910138560358
U56,BAND003,0.03,0.9,H2,0.10733458459465006,1.180383529859502,-0.1437836449072678,1.0794127039993824,1.3175325153609707,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,True,True,False,2.119923935349489,0.6392910138560358
U56,BAND003,0.03,0.9,IS,0.09141080542171598,1.10484564439644,-0.09429966577982851,0.9175773159312998,1.350019404863287,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.119923935349489,0.6392910138560358
U56,BAND003,0.03,0.9,OOS,0.11380434275836282,1.2764855666189618,-0.14378364490726758,1.4313317344849943,1.106417288781884,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,True,True,False,2.119923935349489,0.6392910138560358
U56,BAND003,0.03,0.95,FULL,0.10947591863953265,1.2010081313967171,-0.15146309000354796,1.228363570627457,1.1802289143145979,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,True,True,False,2.235755421278926,0.6747722691253244
U56,BAND003,0.03,0.95,H1,0.10560495610549103,1.228363570627457,-0.09941621600935524,1.0555626129857594,1.4723012090163239,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.235755421278926,0.6747722691253244
U56,BAND003,0.03,0.95,H2,0.11336043425223719,1.1802289143145979,-0.15146309000354785,1.0790612104892419,1.3176887385446323,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,True,True,False,2.235755421278926,0.6747722691253244
U56,BAND003,0.03,0.95,IS,0.09651986876738516,1.104934375774761,-0.09941621600935524,0.9174763953297524,1.3503455580521897,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.235755421278926,0.6747722691253244
U56,BAND003,0.03,0.95,OOS,0.12024303156793947,1.276340570502848,-0.15146309000354818,1.4308903050004098,1.106585369724466,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,True,True,False,2.235755421278926,0.6747722691253244
U56,BAND003,0.03,1.0,FULL,0.11531379250731555,1.2009615313933406,-0.1591100739598582,1.2284585623479782,1.1800675356486288,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,True,True,False,2.351948163305852,0.7102501067593335
U56,BAND003,0.03,1.0,H1,0.11125210772818495,1.2284585623479782,-0.10451957756523977,1.055493305964239,1.4726182148789309,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,True,True,False,2.351948163305852,0.7102501067593335
U56,BAND003,0.03,1.0,H2,0.11939032295749641,1.1800675356486288,-0.1591100739598581,1.0787025546460476,1.3178394610190518,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,True,True,False,2.351948163305852,0.7102501067593335
U56,BAND003,0.03,1.0,IS,0.1016303032821213,1.105017234033576,-0.10451957756523977,0.9173683601616436,1.3506674499977906,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.351948163305852,0.7102501067593335
U56,BAND003,0.03,1.0,OOS,0.12669164118494414,1.2761886602286254,-0.1591100739598581,1.4304408144476344,1.106747811675818,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,True,True,False,2.351948163305852,0.7102501067593335
U56,BAND010,0.1,0.05,FULL,0.005774622384052686,1.1724918829189361,-0.008467096134281094,1.2446673765250738,1.108762020173004,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.07233789287214054,0.03451909937596689
U56,BAND010,0.1,0.05,H1,0.005850956195253998,1.2446673765250738,-0.006289209688714603,1.0400588406774156,1.5281600356301677,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.07233789287214054,0.03451909937596689
U56,BAND010,0.1,0.05,H2,0.00569829436580771,1.108762020173004,-0.00846709613428065,1.0201961974420113,1.2342456667047983,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.07233789287214054,0.03451909937596689
U56,BAND010,0.1,0.05,IS,0.005530731320061211,1.143600266132923,-0.006289209688714603,0.8888953307050356,1.4728577101414022,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.07233789287214054,0.03451909937596689
U56,BAND010,0.1,0.05,OOS,0.005975194909602077,1.195770237628832,-0.00846709613428065,1.349875347585349,1.0287419417820551,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.07233789287214054,0.03451909937596689
U56,BAND010,0.1,0.1,FULL,0.011559913113632359,1.1725399329763821,-0.01690066810030455,1.2448449020419228,1.1087070238163428,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.1436415138710728,0.06903412892240941
U56,BAND010,0.1,0.1,H1,0.0117160404426071,1.2448449020419228,-0.012558466277291735,1.040162906712349,1.528432528443648,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.1436415138710728,0.06903412892240941
U56,BAND010,0.1,0.1,H2,0.011403809878120619,1.1087070238163428,-0.016900668100304328,1.0200357799423965,1.2343922576815824,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.1436415138710728,0.06903412892240941
U56,BAND010,0.1,0.1,IS,0.01107062950435167,1.1437670578019083,-0.012558466277291735,0.888977651178661,1.4731231630048103,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.1436415138710728,0.06903412892240941
U56,BAND010,0.1,0.1,OOS,0.011962381429008184,1.1957230544150084,-0.016900668100303995,1.3495940211669795,1.0289224850202183,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.1436415138710728,0.06903412892240941
U56,BAND010,0.1,0.15,FULL,0.017355612054725356,1.172583633257881,-0.025300693704507937,1.245018655975853,1.1086473719728418,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.21396378511662975,0.10354512865692951
U56,BAND010,0.1,0.15,H1,0.017595050442251736,1.245018655975853,-0.018807724885962385,1.04026344753208,1.5287011352846513,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.21396378511662975,0.10354512865692951
U56,BAND010,0.1,0.15,H2,0.01711623000664564,1.1086473719728418,-0.025300693704508048,1.0198701874452247,1.2345356852842284,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.21396378511662975,0.10354512865692951
U56,BAND010,0.1,0.15,IS,0.01661945630987205,1.143930153224993,-0.018807724885962385,0.889056650205402,1.473384697655039,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.21396378511662975,0.10354512865692951
U56,BAND010,0.1,0.15,OOS,0.017961281572492993,1.1956710203249572,-0.025300693704507382,1.3493064090417195,1.0290996280550027,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.21396378511662975,0.10354512865692951
U56,BAND010,0.1,0.2,FULL,0.023161449530299638,1.1726227463109682,-0.03366717484848114,1.2451883434265443,1.1085828694381634,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.28336344120919454,0.1380521386096472
U56,BAND010,0.1,0.2,H1,0.0234877754002214,1.2451883434265443,-0.025036938067327652,1.040359853428569,1.5289659148588728,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.28336344120919454,0.1380521386096472
U56,BAND010,0.1,0.2,H2,0.022835227705170436,1.1085828694381634,-0.03366717484848136,1.01969917053272,1.2346757977721339,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.28336344120919454,0.1380521386096472
U56,BAND010,0.1,0.2,IS,0.02217696617098386,1.1440893138170576,-0.025036938067327652,0.8891315541233435,1.47364268238611,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.28336344120919454,0.1380521386096472
U56,BAND010,0.1,0.2,OOS,0.02397160595280945,1.195613900202026,-0.03366717484848103,1.3490122615256495,1.0292731663325236,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.28336344120919454,0.1380521386096472
U56,BAND010,0.1,0.25,FULL,0.028977157414448618,1.1726573927417476,-0.04200007537319905,1.245353906188739,1.1085138173846574,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.35189405109931104,0.17255519882494716
U56,BAND010,0.1,0.25,H1,0.02939400006648807,1.245353906188739,-0.03124605768461486,1.0404519273370405,1.529227012059798,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.35189405109931104,0.17255519882494716
U56,BAND010,0.1,0.25,H2,0.028560483558610184,1.1085138173846574,-0.04200007537319872,1.0195228512875985,1.2348131507219846,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.35189405109931104,0.17255519882494716
U56,BAND010,0.1,0.25,IS,0.027742910535999643,1.1442445442813596,-0.03124605768461486,0.8892023262916697,1.4738971763049327,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.35189405109931104,0.17255519882494716
U56,BAND010,0.1,0.25,OOS,0.029993070440167857,1.1955519070561473,-0.04200007537319883,1.3487118098138393,1.0294432883185778,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.35189405109931104,0.17255519882494716
U56,BAND010,0.1,0.3,FULL,0.03480244967837787,1.1726871104168857,-0.050299376192667,1.2455148197567787,1.1084398216000853,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.41962293101207565,0.20705434936324524
U56,BAND010,0.1,0.3,H1,0.03531349163842057,1.2455148197567787,-0.037435027727283576,1.0405393230285258,1.5294835985385438,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.41962293101207565,0.20705434936324524
U56,BAND010,0.1,0.3,H2,0.03429165997418493,1.1084398216000853,-0.05029937619266689,1.0193407389207754,1.234947510817798,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.41962293101207565,0.20705434936324524
U56,BAND010,0.1,0.3,IS,0.03331702122815794,1.1443952906752504,-0.037435027727283576,0.8892685752508083,1.4741473686486144,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.41962293101207565,0.20705434936324524
U56,BAND010,0.1,0.3,OOS,0.036025374396305265,1.195484652021364,-0.050299376192667,1.348404292637936,1.0296100004358004,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.41962293101207565,0.20705434936324524
U56,BAND010,0.1,0.35,FULL,0.040637056340907085,1.1727122585322856,-0.05856505401358969,1.2456711850802074,1.1083614681275298,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.4865981277697974,0.24154963030277588
U56,BAND010,0.1,0.35,H1,0.04124602817548628,1.2456711850802074,-0.04360383614858032,1.040622188025554,1.5297357475830857,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.4865981277697974,0.24154963030277588
U56,BAND010,0.1,0.35,H2,0.040028440662976505,1.1083614681275298,-0.05856505401358958,1.0191537913364812,1.2350790117998058,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.4865981277697974,0.24154963030277588
U56,BAND010,0.1,0.35,IS,0.03889904254455501,1.144541673028402,-0.04360383614858032,0.8893303554847318,1.4743934949463726,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.4865981277697974,0.24154963030277588
U56,BAND010,0.1,0.35,OOS,0.04206823615550914,1.1954126860855085,-0.05856505401358958,1.3480906233702892,1.0297734610830485,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.4865981277697974,0.24154963030277588
U56,BAND010,0.1,0.4,FULL,0.04648069088997553,1.172732742080255,-0.06679714190166908,1.2458231917686169,1.1082783991764131,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.5528801369368104,0.2760410817414013
U56,BAND010,0.1,0.4,H1,0.047191388050715766,1.2458231917686169,-0.04975241247833928,1.0407009283417268,1.5299834365391145,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.5528801369368104,0.2760410817414013
U56,BAND010,0.1,0.4,H2,0.04577047605792872,1.1082783991764131,-0.06679714190166908,1.0189619443930842,1.2352069388707558,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.5528801369368104,0.2760410817414013
U56,BAND010,0.1,0.4,IS,0.044488719022661716,1.1446838780573587,-0.04975241247833928,0.889388293397074,1.47463526640716,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.5528801369368104,0.2760410817414013
U56,BAND010,0.1,0.4,OOS,0.04812134366697629,1.195335691033775,-0.06679714190166897,1.3477708926111154,1.0299329035597835,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.5528801369368104,0.2760410817414013
U56,BAND010,0.1,0.45,FULL,0.05233305687751111,1.1727483536039656,-0.07499562916910407,1.245970555725492,1.1081904958739233,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.618535212255343,0.3105287437984433
U56,BAND010,0.1,0.45,H1,0.05314932543831974,1.245970555725492,-0.05588072468934957,1.040774357028803,1.5302274829039402,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.618535212255343,0.3105287437984433
U56,BAND010,0.1,0.45,H2,0.05151742098516365,1.1081904958739233,-0.07499562916910363,1.0187649188537713,1.235331396662935,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.618535212255343,0.3105287437984433
U56,BAND010,0.1,0.45,IS,0.05008576364764994,1.144821460659649,-0.05588072468934957,0.8894410801252836,1.474873241586578,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.618535212255343,0.3105287437984433
U56,BAND010,0.1,0.45,OOS,0.054184392746361,1.1952536485737508,-0.0749956291691043,1.3474449591982995,1.0300884383611761,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.618535212255343,0.3105287437984433
U56,BAND010,0.1,0.5,FULL,0.05819386160743978,1.172759074037731,-0.0831604473098303,1.2461131382327661,1.1080978570310973,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.683622188043609,0.34501265661653796
U56,BAND010,0.1,0.5,H1,0.059119595883220466,1.2461131382327661,-0.06198879822520098,1.0408422435177238,1.5304678555994808,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.683622188043609,0.34501265661653796
U56,BAND010,0.1,0.5,H2,0.05726893647913678,1.1080978570310973,-0.08316044730983096,1.018562738365836,1.2354526132268033,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.683622188043609,0.34501265661653796
U56,BAND010,0.1,0.5,IS,0.0556899003714193,1.1449543695187703,-0.06198879822520098,0.8894884371968108,1.4751076436191115,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.683622188043609,0.34501265661653796
U56,BAND010,0.1,0.5,OOS,0.06025707699451188,1.195166565931342,-0.0831604473098303,1.3471124615676935,1.0302404772515708,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.683622188043609,0.34501265661653796
U56,BAND010,0.1,0.55,FULL,0.06406280754345395,1.1727649398715645,-0.09129157116096331,1.2462512567515438,1.1080002621582519,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.7482009785066494,0.3794928603635162
U56,BAND010,0.1,0.55,H1,0.06510197206947299,1.2462512567515438,-0.068076520440993,1.0409050052150859,1.5307047590815617,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.7482009785066494,0.3794928603635162
U56,BAND010,0.1,0.55,H2,0.06302465687614567,1.1080002621582519,-0.09129157116096331,1.0183552214802698,1.2355703232040525,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.7482009785066494,0.3794928603635162
U56,BAND010,0.1,0.55,IS,0.06130086020145842,1.1450827925853473,-0.068076520440993,0.889531077209054,1.475338002330099,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.7482009785066494,0.3794928603635162
U56,BAND010,0.1,0.55,OOS,0.0663390753260027,1.1950743600760552,-0.0912915711609632,1.346773488715696,1.0303887518668267,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.7482009785066494,0.3794928603635162
U56,BAND010,0.1,0.6,FULL,0.06993959722461818,1.17276605133967,-0.09938904988705977,1.2463849045129602,1.107897906684187,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.8123278805134828,0.41396939523430787
U56,BAND010,0.1,0.6,H1,0.07109621065834237,1.2463849045129602,-0.0741438977366361,1.0409624355786509,1.5309384504296542,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.8123278805134828,0.41396939523430787
U56,BAND010,0.1,0.6,H2,0.06878423274931733,1.107897906684187,-0.09938904988705977,1.0181430264633955,1.2356841475948488,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.8123278805134828,0.41396939523430787
U56,BAND010,0.1,0.6,IS,0.06691837198706785,1.1452068543846563,-0.0741438977366361,0.8895684473101385,1.475565297255103,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.8123278805134828,0.41396939523430787
U56,BAND010,0.1,0.6,OOS,0.07243006854191769,1.194977113103913,-0.09938904988705988,1.3464285493091765,1.030532884205967,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.8123278805134828,0.41396939523430787
U56,BAND010,0.1,0.65,FULL,0.07582389541770063,1.1727619589643339,-0.10745281207549573,1.2465136031564277,1.1077903864814354,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.8760907352213041,0.44844230145287406
U56,BAND010,0.1,0.65,H1,0.07710202799251098,1.2465136031564277,-0.08019097550603782,1.0410148525622753,1.531167347354742,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.8760907352213041,0.44844230145287406
U56,BAND010,0.1,0.65,H2,0.0745472795263955,1.1077903864814354,-0.1074528120754954,1.017925422161359,1.2357941190494532,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.8760907352213041,0.44844230145287406
U56,BAND010,0.1,0.65,IS,0.07254212676171456,1.1453262167876848,-0.08019097550603782,0.889600784354446,1.4757883827616187,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.8760907352213041,0.44844230145287406
U56,BAND010,0.1,0.65,OOS,0.07852969967619305,1.194874287160966,-0.10745281207549517,1.3460767048935458,1.0306727680368388,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.8760907352213041,0.44844230145287406
U56,BAND010,0.1,0.7,FULL,0.08171537318896638,1.1727524833118739,-0.11548283021395478,1.2466362635021593,1.1076783514898252,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.9395673636638905,0.48291161927416554
U56,BAND010,0.1,0.7,H1,0.08311908939052692,1.2466362635021593,-0.08621767555264392,1.0410612548470994,1.5313903197992036,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.9395673636638905,0.48291161927416554
U56,BAND010,0.1,0.7,H2,0.0803134761956481,1.1076783514898252,-0.115482830213954,1.0177029752160613,1.2359009841486344,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.9395673636638905,0.48291161927416554
U56,BAND010,0.1,0.7,IS,0.07817174478470457,1.1454396319941238,-0.08621767555264392,0.8896274783518481,1.4760053225897614,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.9395673636638905,0.48291161927416554
