panel,cadence,chooser,book,gross,n_candidates,blind_4b_OOS,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,pass4b_OOS,pass4b_FULL,pass4a
SMALL,Q,C_ISCAGR,TOP20,1.0,10,0.0,0.013849673471246549,0.18180592548931593,-0.5310731642233026,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.5600309406263568,0.03752405319533958,False,False,False
SMALL,Q,C_ISCALMAR,BAND03,0.75,10,0.0,0.034974438559640886,0.4699689889724411,-0.24076967162014917,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.5600309406263568,0.03752405319533958,False,False,False
SMALL,W,C_ISSHARPE,TOP20VOL,0.75,10,0.0,0.042075155959887534,0.42714854452263545,-0.28634894625185947,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.5600309406263568,0.03752405319533958,False,False,False
SMALL,W,C_ISCAGR,TOP10,1.0,10,0.0,0.08287270823889803,0.4280375513752664,-0.3905299677442846,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.5600309406263568,0.03752405319533958,False,False,False
SMALL,W,C_ISCALMAR,BAND03,1.0,10,0.0,0.04917529473802751,0.5597606960643295,-0.18190591005629708,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.5600309406263568,0.03752405319533958,False,False,False
U56,D,C_ISSHARPE,BAND03,1.0,10,0.3,0.12463383707262965,1.2877467694278284,-0.14765297991447024,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,True,True,False
U56,D,C_ISCAGR,TOP20,1.0,10,0.3,0.16794951969190253,1.072628094885205,-0.21297227923974682,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,D,C_ISCALMAR,BAND03,1.0,10,0.3,0.12463383707262965,1.2877467694278284,-0.14765297991447024,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,True,True,False
U56,M,C_ISSHARPE,TOP10,1.0,10,0.4,0.23069280861763275,1.1002496960925965,-0.2979275276740573,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,M,C_ISCAGR,TOP10,1.0,10,0.4,0.23069280861763275,1.1002496960925965,-0.2979275276740573,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,M,C_ISCALMAR,TOP10,1.0,10,0.4,0.23069280861763275,1.1002496960925965,-0.2979275276740573,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,Q,C_ISSHARPE,TOP10,1.0,10,0.0,0.18623260859127,0.8644545926410074,-0.316801482180743,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,Q,C_ISCAGR,TOP10,1.0,10,0.0,0.18623260859127,0.8644545926410074,-0.316801482180743,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,Q,C_ISCALMAR,TOP20VOL,1.0,10,0.0,0.12001356580005362,0.7597961808426357,-0.327528747241701,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,W,C_ISSHARPE,BAND03,1.0,10,0.4,0.12681530813545194,1.2764827179455565,-0.1591099544054907,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,True,True,False
U56,W,C_ISCAGR,TOP10,1.0,10,0.4,0.1892609367995386,0.9715552258968558,-0.22995282423061325,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,False,False,False
U56,W,C_ISCALMAR,BAND03,1.0,10,0.4,0.12681530813545194,1.2764827179455565,-0.1591099544054907,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.2771844071673888,0.09464348447629667,True,True,False
