universe,book,conv,bps,window,pick,drops_DBC,has_DBC,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,p4b,p4a,S4_OOS_Sharpe,S4_pick,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,v2_OOS_Sharpe,v1_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR
broad,top20,g1.00,0,IS_post,noGLD@f=0.75,False,True,1.0406308549071273,0.0841900993692859,-0.09801075852923002,False,False,1.2293062018535335,S4@f=0.75,0.9907714255507482,0.14094092140032188,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,top20,g1.00,10,IS_full,noDBC@f=0.50,True,False,0.9854039674197342,0.11125489000536848,-0.1462096784062764,True,False,1.0203746481932119,S4@f=0.50,0.8919165372280256,0.12486792010130943,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,top20,g1.00,10,IS_post,noGLD@f=0.75,False,True,0.8839268988530444,0.07056357642994548,-0.09887595899692625,False,False,1.0756157209056583,S4@f=0.75,0.8919165372280256,0.12486792010130943,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,top20,g1.00,25,IS_full,noDBC@f=0.50,True,False,0.7900883792537184,0.08689997780584524,-0.1474393019370257,False,False,0.8269107713424777,S4@f=0.50,0.7433679864583754,0.10117263278720845,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,top20,g1.00,25,IS_post,noGLD@f=0.75,False,True,0.6482893170918422,0.05043535590604997,-0.10837537162444799,False,False,0.8269107713424777,S4@f=0.50,0.7433679864583754,0.10117263278720845,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,0,IS_full,noDBC@f=0.50,True,False,1.3844753423642728,0.07642213161049871,-0.10110705976310219,False,True,1.3469702352853168,S4@f=0.50,1.1009907296471892,0.11532660012902696,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,0,IS_post,noGLD@f=0.75,False,True,1.0985147271699536,0.04262361263329062,-0.06596643507104949,False,False,1.4000003607640465,S4@f=0.75,1.1009907296471892,0.11532660012902696,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,10,IS_full,noDBC@f=0.50,True,False,1.2664904464342475,0.06958805609990293,-0.10282234696593762,False,True,1.2317346943625984,S4@f=0.50,1.0190519497098376,0.10588426010291863,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,10,IS_post,noGLD@f=0.75,False,True,0.9550200311720847,0.03688020633581823,-0.06734037611903021,False,False,1.2646303417611742,S4@f=0.75,1.0190519497098376,0.10588426010291863,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,25,IS_full,noDBC@f=0.50,True,False,1.0890063434141393,0.05941582012883351,-0.1053912508705469,False,False,1.05841877714975,S4@f=0.50,0.8958630391723804,0.09186507164492186,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,natural,25,IS_post,noGLD@f=0.75,False,True,0.7394345779939674,0.028322588875839827,-0.06939812270184642,False,False,1.060933577737083,S4@f=0.75,0.8958630391723804,0.09186507164492186,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,0,IS_full,noDBC@f=0.50,True,False,1.3028849561613964,0.10899423161873134,-0.1295365932842072,True,False,1.3167102284302488,S4@f=0.50,1.1009907296471892,0.11532660012902696,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,0,IS_post,noGLD@f=0.75,False,True,1.130476384920601,0.07406764753142348,-0.09332273077249487,False,False,1.353630913486059,S4@f=0.75,1.1009907296471892,0.11532660012902696,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,10,IS_full,noDBC@f=0.50,True,False,1.1842576130574447,0.09827624651589573,-0.13140562976737602,False,False,1.2000849773099245,S4@f=0.50,1.0190519497098376,0.10588426010291863,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,10,IS_post,noGLD@f=0.75,False,True,0.9796557203810308,0.06362591046520238,-0.09581467117900222,False,False,1.206581836659167,S4@f=0.75,1.0190519497098376,0.10588426010291863,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,25,IS_full,noDBC@f=0.50,True,False,1.0057391267374607,0.08238776161359063,-0.13420425075134423,False,False,1.0246415169898193,S4@f=0.50,0.8958630391723804,0.09186507164492186,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
broad,ewall,g1.00,25,IS_post,noGLD@f=0.75,False,True,0.7529649172977032,0.048147302408392934,-0.09954182579190973,False,False,1.0246415169898193,S4@f=0.50,0.8958630391723804,0.09186507164492186,1.1185082795688426,0.5762505378038233,0.8820239235972316,0.1545044425578177
