panel,n,family,dial,cost,ann_turnover,sw,dCAGR_pp,dDD_pp,dSharpe,ratio,cstar,cstar_bar,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,pass4b,fail4b,pass4a,fail4a
U56,3,VOLTGT,0.15,10,15.972890546623152,95.30163981206616,-6.267001760117297,3.595874198550819,-0.045553610454773685,0.5737790312162792,,DD,0.15586116140557804,0.990531714486382,-0.22214472053640222,0.9327504413670561,1.046645217676606,0.16264876288874697,1.0186261716621439,-0.222144720536402,0.1476893050326633,0.9556077819470357,-0.14113478478726993,False,"H1,DD",False,"H1,H2,DD"
U56,3,VOLTGT,0.12,10,13.4265190515836,103.11837662930398,-8.891972289365269,7.1997361820944406,-0.05195394902820971,0.8096894533404327,8.0,H1,0.12961145611309832,0.984131375912946,-0.186106100700966,0.9338804315006748,1.033489514579098,0.13302080600874322,1.0037781136233541,-0.186106100700966,0.1254938909773009,0.9599131252768874,-0.11627410646169878,False,H1,False,"H1,H2,DD"
U56,3,VOLTGT,0.1,10,11.447211302706656,97.9866433551692,-10.798625061537326,10.070546697573256,-0.05111427523237799,0.9325767530759682,8.0,H1,0.11054492839137775,0.9849710497087777,-0.15739799554617784,0.9372457601405887,1.0321043667314742,0.11275268377644188,1.0033214378797635,-0.1573979955461774,0.10787553030872776,0.962536412131085,-0.09692245308565639,False,H1,False,"H1,H2,DD"
U56,3,BREADTH,0.5,10,20.02213533131482,29.0,-0.905596207010273,5.2568975370851145,-0.010317137794666031,5.804902335490326,5.0,DD,0.20947521693664828,1.0257681871464897,-0.20553448715105926,0.9609871286149901,1.0869979342264153,0.23732495566734246,1.0794969269400587,-0.2055344871510586,0.17656671531737667,0.956746545266178,-0.16448173855306203,False,DD,False,"H1,H2,DD"
U56,3,BREADTH,0.25,10,19.657957666932113,43.5,-1.3963217848365517,5.256897537085125,-0.023641070621025495,3.764818105806806,5.0,DD,0.2045679611583855,1.0124442543201302,-0.20553448715105915,0.9267979716937729,1.091246707663497,0.2364772304614109,1.0834805912281926,-0.20553448715105904,0.1670030994832492,0.9189322836345055,-0.16928164439059668,False,"H1,DD",False,"H1,H2,DD"
U56,3,BREADTH,0.0,10,19.293780002549404,58.0,-1.9120490405387658,5.256897537085125,-0.04255543474476697,2.749352880407224,3.0,H1,0.19941068860136335,0.9935298901963887,-0.20553448715105915,0.8879504291818242,1.0891353680922387,0.2353069508495167,1.0815460620899668,-0.20553448715105893,0.15730799975398124,0.8759807969804713,-0.18092082574381962,False,"H1,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.1,10,16.001131959388033,166.0,-10.38127569867109,-13.087918291665968,-0.36573920205995836,-1.260723505622855,,"H1,DD",0.11471842202004012,0.6703461228811973,-0.3889826454385701,0.5581949500110122,0.775175623051828,0.1451943660353352,0.7939640134948405,-0.26997027232527404,0.0788736986970735,0.5100945745881061,-0.3889826454385701,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.15,10,19.344271181111747,78.0,-4.926485832917371,-1.8547392451939038,-0.1728759661200675,-0.37648321909322585,,DD,0.1692663206775773,0.8632093588210882,-0.27665085497384945,0.9488697712332446,0.7901130961995401,0.16194133440844527,0.8053678529180341,-0.27665085497384967,0.17820434551477327,0.9435771224090499,-0.1792840718694445,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.2,10,20.508181311492383,10.0,-0.9476927440044802,1.0954880116287646,-0.030538883034246345,1.1559527268297685,,DD,0.2090542515667062,1.0055464419069093,-0.24714858240562276,1.0144577492222204,1.0037747818963052,0.22053394062946685,1.0022698062043944,-0.24714858240562365,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,DDCTRL,0.25,10,20.75049066008024,2.0,-0.046507854826760564,-0.20935639930597105,-0.001782822963884323,,,DD,0.2180661004584834,1.0343025019772714,-0.2601970265149701,1.0144577492222204,1.0579768393829598,0.23719001351719649,1.0523440781350208,-0.2601970265149707,0.19528822919762323,1.015825592240117,-0.17383874543618083,False,DD,False,"H1,H2,DD"
U56,3,CADENCE,M,10,8.843855362965922,0.0,4.506271355298419,-3.1908152834180137,0.14668535586268905,,,DD,0.2635938925597352,1.1827706808038447,-0.29001161535609055,1.278013148263847,1.1090436441155367,0.2563261748504635,1.0996230141896872,-0.29001161535609044,0.2724569768563796,1.3075404949955767,-0.24198392627802878,False,DD,False,"H2,DD"
U56,3,CADENCE,Q,10,4.190165011690008,0.0,-2.253016651958961,-8.152916939850908,-0.12331054946625952,-3.6186669693551,,"H2,OOS,DD",0.1960010124871614,0.9127747754748962,-0.3396326319204195,1.19887700252491,0.6626759084880864,0.14560190627047054,0.6961594124703748,-0.3096237576601488,0.2600529506717375,1.2120502690080213,-0.3396326319204195,False,"H2,OOS,DD",False,"H1,H2,DD"
U56,3,CONTROL,off,25,20.75049066008024,0.0,0.0,0.0,0.0,,,DD,0.18120647197987472,0.8896172918026419,-0.267581548790802,0.8617130270063887,0.9190635897849955,0.1992757374259695,0.9150253530851491,-0.2675815487908024,0.15967531673460078,0.8597078455921736,-0.18813973941610906,False,"H1,DD",False,"H1,H2,DD"
U56,3,GROSS,0.85,25,17.637917061068205,0.15000000000000002,-2.5833788379678646,3.561559697465433,-8.929405174362692e-05,1.3786439855902142,,DD,0.15537268360019607,0.8895279977508983,-0.23196595181614765,0.861516627575718,0.9190635897849956,0.17086042475539842,0.9150253530851493,-0.23196595181614743,0.1368795525683515,0.8594916227176587,-0.16026446197900213,False,"H1,DD",False,"H1,H2,DD"
U56,3,GROSS,0.75,25,15.562867995060179,0.25,-4.338471457901738,6.019534428494988,-0.0001687690161644717,1.387478167577085,15.0,"H1,DD",0.13782175740085734,0.8894485227864775,-0.2073862045058521,0.8613418109235487,0.9190635897849957,0.15155153200026317,0.9150253530851494,-0.2073862045058521,0.12140376159078214,0.8592991628670814,-0.1415741344669219,False,"H1,DD",False,"H1,H2,DD"
U56,3,GROSS,0.625,25,12.96905666255015,0.375,-6.565830999301681,9.188822213082947,-0.0003040977218535801,1.3994911251995732,15.0,H1,0.11554816198685791,0.8893131940807883,-0.1756933266599725,0.8610441059660379,0.9190635897849955,0.12704739778504526,0.9150253530851493,-0.17569332665997217,0.1017709721790021,0.8589714162613297,-0.11811220977471104,False,H1,False,"H1,H2,DD"
U56,3,GROSS,0.5,25,10.37524533004012,0.5,-8.826830718808232,12.468620889345583,-0.000507612961420878,1.412581852598285,13.0,CAGR,0.0929381647917924,0.889109678841221,-0.14289533989734615,0.8605963300108421,0.9190635897849955,0.10217880872580798,0.9150253530851491,-0.14289533989734526,0.08184449013106998,0.8584784642808131,-0.09456289527424966,False,"H1,CAGR",False,"H1,H2,DD"
U56,3,VOLTGT,0.2,25,18.5592353768448,57.351646730748826,-2.554728205928547,0.7195498816613521,-0.024660673035211578,0.2816541814473853,,DD,0.15565918992058925,0.8649566187674304,-0.26038604997418846,0.7819602307461483,0.9432499745818886,0.17326356082643013,0.9260367696208516,-0.2603860499741888,0.13468053417770065,0.7870679771676269,-0.19863221368415152,False,"H1,DD",False,"H1,H2,DD"
U56,3,VOLTGT,0.15,25,15.972890546623152,95.30163981206616,-5.955234919100727,3.513257249604418,-0.08829883298135299,0.5899443594300624,,DD,0.12165412278886745,0.8013184588212889,-0.2324489762947578,0.7413653393321747,0.8595399258411992,0.12861597013552584,0.8334985488845473,-0.23244897629475791,0.11327556515001946,0.7613611523884973,-0.16842627863990067,False,"H1,OOS,DD",False,"H1,H2,DD"
U56,3,VOLTGT,0.12,25,13.4265190515836,103.11837662930398,-8.138047578064267,7.229251875760767,-0.1069797385253618,0.8883275511004486,8.0,H1,0.09982599619923205,0.7826375532772801,-0.1952890300331943,0.7283392002653916,0.8360273780081184,0.1038606584020374,0.8080290476960839,-0.1952890300331943,0.0949567151799906,0.7514677473813918,-0.14165736955726949,False,"H1,OOS,CAGR",False,"H1,H2,DD"
U56,3,VOLTGT,0.1,25,11.447211302706656,97.9866433551692,-9.63735309222702,10.225971552341562,-0.11232014852141226,1.061076776422075,8.0,H1,0.08483294105760453,0.7772971432812297,-0.16532183326738636,0.7251654886447753,0.8288567012818158,0.08778257136834156,0.8021370177418212,-0.16532183326738592,0.08126941647081432,0.7470864753941059,-0.12071664218623668,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD"
U56,3,BREADTH,0.5,25,20.02213533131482,29.0,-0.9664892405079284,5.066368891869722,-0.01850443758733422,5.242033412816002,5.0,DD,0.17154157957479543,0.8711128542153077,-0.21691785987210477,0.7973195743158854,0.9389817664954349,0.19832051081882018,0.9337501212923429,-0.216917859872105,0.13989263407656916,0.7884891464630109,-0.18813973941610862,False,"H1,DD",False,"H1,H2,DD"
U56,3,BREADTH,0.25,25,19.657957666932113,43.5,-1.4860817444299235,5.066368891869688,-0.034908306230353014,3.409212791193529,5.0,DD,0.16634565453557548,0.8547089855722889,-0.2169178598721051,0.7585523001080275,0.9414452753484259,0.19737394482330406,0.9360871478736769,-0.21691785987210488,0.12982234993565167,0.7455906342201325,-0.19967842324637386,False,"H1,DD",False,"H1,H2,DD"
U56,3,BREADTH,0.0,25,19.293780002549404,58.0,-2.029597320922605,5.066368891869722,-0.05610344194283012,2.496243387612808,3.0,H1,0.16091049877064867,0.8335138498598118,-0.21691785987210477,0.7158512165133905,0.9384017348948223,0.19611493869163432,0.9332925400871462,-0.216917859872105,0.11963680597954074,0.6983785566012422,-0.21278713030752872,False,"H1,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.1,25,16.001131959388033,166.0,-10.439683348002804,-16.284964602725903,-0.4028944300506491,-1.5599098229201893,,"H1,DD",0.07680963849984668,0.4867228617519928,-0.430431194818061,0.362362668638694,0.6026631820652242,0.1083450646684041,0.6258481408715619,-0.3009464414354974,0.039796271277831696,0.30605729651160407,-0.430431194818061,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,3,DDCTRL,0.15,25,19.344271181111747,78.0,-5.100420381837734,-2.8598818661142777,-0.19164443406149378,-0.5607149317138901,,DD,0.13020226816149738,0.6979728577411481,-0.29618036745194476,0.7891184838605405,0.6194084568250671,0.1209736386992073,0.6386448432486813,-0.2961803674519451,0.1414870135436601,0.7797500150254275,-0.19074059145896916,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.2,25,20.508181311492383,10.0,-0.95041074966149,-0.3787912125720716,-0.03288581371256971,-0.39855526961052,,DD,0.17170236448325982,0.8567314780900722,-0.2713694609165227,0.8617130270063887,0.8574100809042271,0.18172153089695642,0.858040365913793,-0.27136946091652236,0.15967531673460078,0.8597078455921736,-0.18813973941610906,False,"H1,OOS,DD",False,"H1,H2,DD"
U56,3,DDCTRL,0.25,25,20.75049066008024,2.0,-0.06012032909563647,-0.3703482961384341,-0.0023794503774535736,-6.160117579351607,,DD,0.18060526868891835,0.8872378414251884,-0.2712850317521863,0.8617130270063887,0.914666328898965,0.1981618406859751,0.9109493400236789,-0.271285031752187,0.15967531673460078,0.8597078455921736,-0.18813973941610906,False,"H1,DD",False,"H1,H2,DD"
U56,3,CADENCE,M,25,8.843855362965922,0.0,6.574498612569379,-2.348320399386372,0.2322125721457613,,,DD,0.2469514581055685,1.1218298639484032,-0.2910647527846657,1.212337978802755,1.0517047424603212,0.23929763107221835,1.040779304444447,-0.2910647527846657,0.25628942230752405,1.24321232444057,-0.2505038242720611,False,DD,False,"H1,H2,DD"
U56,3,CADENCE,Q,25,4.190165011690008,0.0,0.7291646099594429,-7.592453303672642,-0.0051672069063232184,,,"H2,OOS,DD",0.18849811807946915,0.8844500848963187,-0.3435060818275284,1.1718409579146079,0.6331504702113102,0.13770793440747697,0.6665697280888565,-0.3121769438681091,0.25309151867561863,1.1854729268887167,-0.3435060818275284,False,"H2,OOS,DD",False,"H1,H2,DD"
U56,20,CONTROL,off,0,9.630697203129404,0.0,0.0,0.0,0.0,,24.0,H1,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,0.15459899352991857,1.2467429121940627,-0.1822003619415382,0.11710122403677925,1.0827890194566445,-0.11314731352927931,True,,False,"H1,H2,DD"
U56,20,GROSS,0.85,0,8.186092622659993,0.15000000000000002,-2.081499776627238,2.5641933835567676,0.0,1.231897025572428,11.0,CAGR,0.1166767602164156,1.1754601006115302,-0.15655842810597043,1.1778456773192794,1.1800056069179947,0.13104034125090447,1.2467429121940625,-0.15655842810597032,0.09951578366999247,1.0827890194566443,-0.09654457918663306,True,,False,"H1,H2,DD"
U56,20,GROSS,0.75,0,7.223022902347053,0.25,-3.466492531220444,4.306107746574106,2.220446049250313e-16,1.2422088632217707,,CAGR,0.10282683267048354,1.1754601006115304,-0.13913928447579704,1.1778456773192798,1.1800056069179945,0.11539444765106732,1.2467429121940623,-0.1391392844757967,0.08778752130978784,1.0827890194566447,-0.08540017581441883,False,CAGR,False,"H1,H2,DD"
U56,20,GROSS,0.625,0,6.019185751955877,0.375,-5.194103135881889,6.5203785006246235,4.440892098500626e-16,1.255342516320202,,CAGR,0.08555072662386909,1.1754601006115306,-0.11699657693529186,1.1778456773192798,1.1800056069179947,0.0959116909257065,1.2467429121940625,-0.11699657693529175,0.07312691368430824,1.0827890194566447,-0.07138615350796396,False,CAGR,False,"H1,H2"
U56,20,GROSS,0.5,0,4.815348601564702,0.5,-6.917048659275049,8.776003862234017,0.0,1.2687497651858066,,CAGR,0.06832127138993749,1.1754601006115302,-0.09444032331919794,1.1778456773192798,1.1800056069179945,0.07651914533523052,1.2467429121940627,-0.09444032331919794,0.05847103756145122,1.0827890194566445,-0.057281352671098795,False,CAGR,False,"H1,H2"
U56,20,VOLTGT,0.2,0,9.571560639040165,3.618209952512537,0.06060486485970351,2.4594034043535995,0.020036480162896275,,26.0,H1,0.13809780663128501,1.1954965807744264,-0.1576063278980021,1.1940073157138171,1.2021923370225918,0.154541772633773,1.2693307496879132,-0.157606327898002,0.11848522282651675,1.099731053335436,-0.11028627095776378,True,,False,"H1,DD"
U56,20,VOLTGT,0.15,0,9.354959160200229,16.271561226176487,-0.4245794287425442,4.912100081068138,0.01830676809345988,11.569331315970867,23.0,"H1,CAGR",0.13324596369526254,1.19376686870499,-0.13307936113085672,1.1769004382205994,1.2122646532566546,0.14957117868518077,1.2827793707839672,-0.1330793611308566,0.11377410248024722,1.078909104607632,-0.11117617647443567,True,,False,"H1,DD"
U56,20,VOLTGT,0.12,0,8.896137630358322,39.92547052757664,-1.267377827483429,5.569446501330145,0.016183278183232064,4.394464208348292,15.0,CAGR,0.12481797970785369,1.1916433787947622,-0.12650589692823666,1.1607634567730682,1.2218135100761391,0.14078347710830985,1.2978696509594085,-0.12650589692823566,0.10577077376841215,1.0562525138809904,-0.11122300831053322,True,,False,"H1,DD"
U56,20,VOLTGT,0.1,0,8.299978595630101,66.48351470715225,-2.251731072777119,6.809591293063377,0.017161054853111368,3.0241583355089245,6.0,CAGR,0.11497444725491679,1.1926211554646415,-0.11410444901090433,1.1689096099145875,1.2158061486146752,0.12843688692071198,1.294529550725368,-0.11410444901090389,0.09887626101198888,1.063872596904502,-0.10903995237428366,True,,False,H1
U56,20,BREADTH,0.5,0,9.343036463129275,29.0,-0.08534570470959402,2.530680870963431,0.014219582144960219,29.652117579608525,19.0,H1,0.13663830093559204,1.1896796827564904,-0.1568935532319038,1.1546033802844493,1.2258469305223754,0.15728989993531273,1.2915740094202466,-0.1568935532319039,0.11210676227367244,1.0557262731797983,-0.116662864378138,True,,False,"H1,DD"
U56,20,BREADTH,0.25,0,9.199206093129211,43.5,-0.13531386698992787,3.7960213064451076,0.01568463135026854,28.05345372863866,16.0,H1,0.1361386193127887,1.1911447319617987,-0.14424014887708703,1.1385409713112942,1.242343038801408,0.15854385601900844,1.3074828728252632,-0.14424014887708658,0.10956872475217061,1.0377908603810575,-0.11988917524181641,True,,False,"H1,DD"
U56,20,BREADTH,0.0,0,9.05537572312915,58.0,-0.1901010178259943,4.781968925394342,0.013177073269564188,25.15488333561388,14.0,H1,0.13559074780442804,1.1886371738810944,-0.13438067268759468,1.1195705812066732,1.2540283602179063,0.15973733509109178,1.3185574357639305,-0.1343806726875948,0.10700362732168478,1.016997225361508,-0.1277411454732369,True,,False,"H1,DD"
U56,20,DDCTRL,0.1,0,9.059558786949157,46.0,-1.9084370254744965,-0.3852722552506238,-0.12165783825609533,-0.20187842203220366,9.0,CAGR,0.11840738772794301,1.0538022623554348,-0.18605308449404434,1.1105096916778285,1.006854768184779,0.12735734013275324,1.0892669238407924,-0.18605308449404445,0.10765736496983758,1.0089339187667323,-0.14058143534526324,True,,False,"H1,H2,DD"
U56,20,DDCTRL,0.15,0,9.630697203129404,6.0,-0.3350366043249453,-0.9068819459018718,-0.02191948326294879,-2.706814521741944,19.0,DD,0.13414139193943853,1.1535406173485814,-0.19126918140055682,1.1778456773192798,1.1386322044648245,0.1483993242666628,1.2086577363548403,-0.19126918140055715,0.11710122403677925,1.0827890194566445,-0.11314731352927931,True,,False,"H1,H2,DD"
U56,20,DDCTRL,0.2,0,9.630697203129404,0.0,0.0,0.0,0.0,,24.0,H1,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,0.15459899352991857,1.2467429121940627,-0.1822003619415382,0.11710122403677925,1.0827890194566445,-0.11314731352927931,True,,False,"H1,H2,DD"
U56,20,DDCTRL,0.25,0,9.630697203129404,0.0,0.0,0.0,0.0,,24.0,H1,0.13749175798268798,1.1754601006115302,-0.1822003619415381,1.1778456773192798,1.1800056069179945,0.15459899352991857,1.2467429121940627,-0.1822003619415382,0.11710122403677925,1.0827890194566445,-0.11314731352927931,True,,False,"H1,H2,DD"
U56,20,CADENCE,M,0,4.33069726266691,0.0,1.4577546667044805,-1.2270943669784762,0.06356681039852718,,75.0,H1,0.15206930464973278,1.2390269110100574,-0.19447130561132286,1.2494891039810379,1.2377310206028433,0.17217083845451442,1.3178734500068725,-0.19447130561132242,0.12817247846375546,1.136183307479124,-0.1173373930232191,True,,False,DD
U56,20,CADENCE,Q,0,2.425528264617838,0.0,-0.01875999359417513,-8.902352011758197,-0.13824009390069136,,,DD,0.13730415804674623,1.0372200067108388,-0.27122388205912007,1.116312749067902,0.9917586410111368,0.1568597526673623,1.080524142800019,-0.2712238820591202,0.11404994420103387,0.9865842930713423,-0.14796040013218548,False,DD,False,"H1,H2,DD"
