panel,cost_bps,window,stat,device,point
u56,10.0,OOS,MeanDD,SPY,-4.41130681824819
u56,25.0,FULL,MaxDD,ANCHOR_g0.75_b0.03,-12.09263067137476
u56,25.0,FULL,MaxDD,GROSS_g0.25,-4.113056894747647
u56,25.0,FULL,MaxDD,GROSS_g0.50,-8.143949185309285
u56,25.0,FULL,MaxDD,GROSS_g1.00,-15.958968117256067
u56,25.0,FULL,MaxDD,GROSS_g1.25,-19.743711369446615
u56,25.0,FULL,MaxDD,GROSS_g1.50,-23.448096198981606
u56,25.0,FULL,MaxDD,BAND_b0.00,-12.079145333856268
u56,25.0,FULL,MaxDD,BAND_b0.06,-13.495289969767654
u56,25.0,FULL,MaxDD,BAND_b0.09,-14.279543092069202
u56,25.0,FULL,MaxDD,RULESv1_n5,-15.631763957260214
u56,25.0,FULL,MaxDD,SPY,-33.717256724185305
u56,25.0,FULL,Calmar,ANCHOR_g0.75_b0.03,0.6888783593393213
u56,25.0,FULL,Calmar,GROSS_g0.25,0.6700318858873341
u56,25.0,FULL,Calmar,GROSS_g0.50,0.6795418338289607
u56,25.0,FULL,Calmar,GROSS_g1.00,0.697990994280982
u56,25.0,FULL,Calmar,GROSS_g1.25,0.706782206313658
u56,25.0,FULL,Calmar,GROSS_g1.50,0.7151607458345032
u56,25.0,FULL,Calmar,BAND_b0.00,0.6340348825193455
u56,25.0,FULL,Calmar,BAND_b0.06,0.599166356467709
u56,25.0,FULL,Calmar,BAND_b0.09,0.5796457895683503
u56,25.0,FULL,Calmar,RULESv1_n5,0.16958357229956522
u56,25.0,FULL,Calmar,SPY,0.44899190756175217
u56,25.0,FULL,Ulcer,ANCHOR_g0.75_b0.03,3.1117972946173693
u56,25.0,FULL,Ulcer,GROSS_g0.25,1.0365899247020351
u56,25.0,FULL,Ulcer,GROSS_g0.50,2.073770407353984
u56,25.0,FULL,Ulcer,GROSS_g1.00,4.151029499654605
u56,25.0,FULL,Ulcer,GROSS_g1.25,5.191883668462086
u56,25.0,FULL,Ulcer,GROSS_g1.50,6.235016189611473
u56,25.0,FULL,Ulcer,BAND_b0.00,3.3764229792140172
u56,25.0,FULL,Ulcer,BAND_b0.06,3.3538614964028572
u56,25.0,FULL,Ulcer,BAND_b0.09,3.4324762192087652
u56,25.0,FULL,Ulcer,RULESv1_n5,6.693046239466913
u56,25.0,FULL,Ulcer,SPY,6.235080240279619
u56,25.0,FULL,TUW,ANCHOR_g0.75_b0.03,86.10611510791367
u56,25.0,FULL,TUW,GROSS_g0.25,85.92625899280576
u56,25.0,FULL,TUW,GROSS_g0.50,86.08363309352518
u56,25.0,FULL,TUW,GROSS_g1.00,86.21852517985612
u56,25.0,FULL,TUW,GROSS_g1.25,86.35341726618705
u56,25.0,FULL,TUW,GROSS_g1.50,86.443345323741
u56,25.0,FULL,TUW,BAND_b0.00,87.02787769784173
u56,25.0,FULL,TUW,BAND_b0.06,85.92625899280576
u56,25.0,FULL,TUW,BAND_b0.09,85.70143884892086
u56,25.0,FULL,TUW,RULESv1_n5,96.49280575539568
u56,25.0,FULL,TUW,SPY,84.39748201438849
u56,25.0,FULL,CVaR5_1y,ANCHOR_g0.75_b0.03,-3.5100573716207375
u56,25.0,FULL,CVaR5_1y,GROSS_g0.25,-1.1458026204816245
u56,25.0,FULL,CVaR5_1y,GROSS_g0.50,-2.3157862270562477
u56,25.0,FULL,CVaR5_1y,GROSS_g1.00,-4.729204978999608
u56,25.0,FULL,CVaR5_1y,GROSS_g1.25,-5.974378918991176
u56,25.0,FULL,CVaR5_1y,GROSS_g1.50,-7.2458956564202355
u56,25.0,FULL,CVaR5_1y,BAND_b0.00,-4.222823764136501
u56,25.0,FULL,CVaR5_1y,BAND_b0.06,-4.185506126115071
u56,25.0,FULL,CVaR5_1y,BAND_b0.09,-4.327391076899985
u56,25.0,FULL,CVaR5_1y,RULESv1_n5,-8.534967188370073
u56,25.0,FULL,CVaR5_1y,SPY,-11.409478999753274
u56,25.0,FULL,MeanDD,ANCHOR_g0.75_b0.03,-2.177578538949128
u56,25.0,FULL,MeanDD,GROSS_g0.25,-0.7219183599045309
u56,25.0,FULL,MeanDD,GROSS_g0.50,-1.447675940315955
u56,25.0,FULL,MeanDD,GROSS_g1.00,-2.9120148919084907
u56,25.0,FULL,MeanDD,GROSS_g1.25,-3.651376313569791
u56,25.0,FULL,MeanDD,GROSS_g1.50,-4.396265605727308
u56,25.0,FULL,MeanDD,BAND_b0.00,-2.3853030924291856
u56,25.0,FULL,MeanDD,BAND_b0.06,-2.3207691440986133
u56,25.0,FULL,MeanDD,BAND_b0.09,-2.3270727809696243
u56,25.0,FULL,MeanDD,RULESv1_n5,-5.674311629878201
u56,25.0,FULL,MeanDD,SPY,-3.74552004614798
u56,25.0,IS,MaxDD,ANCHOR_g0.75_b0.03,-8.18451135605045
u56,25.0,IS,MaxDD,GROSS_g0.25,-2.7479257061468587
u56,25.0,IS,MaxDD,GROSS_g0.50,-5.4762663931171796
u56,25.0,IS,MaxDD,GROSS_g1.00,-10.872871880707347
u56,25.0,IS,MaxDD,GROSS_g1.25,-13.541191254564588
u56,25.0,IS,MaxDD,GROSS_g1.50,-16.18910692431118
u56,25.0,IS,MaxDD,BAND_b0.00,-9.099390611404356
u56,25.0,IS,MaxDD,BAND_b0.06,-8.62942859654019
u56,25.0,IS,MaxDD,BAND_b0.09,-8.690535399729038
u56,25.0,IS,MaxDD,RULESv1_n5,-15.631763957260214
u56,25.0,IS,MaxDD,SPY,-22.06200126443325
u56,25.0,IS,Calmar,ANCHOR_g0.75_b0.03,0.8951282411849842
u56,25.0,IS,Calmar,GROSS_g0.25,0.8851485660489368
u56,25.0,IS,Calmar,GROSS_g0.50,0.8903357993504877
u56,25.0,IS,Calmar,GROSS_g1.00,0.8993831245912559
u56,25.0,IS,Calmar,GROSS_g1.25,0.9030352877112532
u56,25.0,IS,Calmar,GROSS_g1.50,0.9060313198900874
u56,25.0,IS,Calmar,BAND_b0.00,0.7275651804616559
u56,25.0,IS,Calmar,BAND_b0.06,0.8277723948547315
u56,25.0,IS,Calmar,BAND_b0.09,0.9022200913685416
u56,25.0,IS,Calmar,RULESv1_n5,0.09944133642171481
u56,25.0,IS,Calmar,SPY,0.6780344127636974
u56,25.0,IS,Ulcer,ANCHOR_g0.75_b0.03,3.0307386720947087
u56,25.0,IS,Ulcer,GROSS_g0.25,1.0070584585435431
u56,25.0,IS,Ulcer,GROSS_g0.50,2.017217496711851
u56,25.0,IS,Ulcer,GROSS_g1.00,4.048124022948042
u56,25.0,IS,Ulcer,GROSS_g1.25,5.069673208607376
u56,25.0,IS,Ulcer,GROSS_g1.50,6.095901206868605
u56,25.0,IS,Ulcer,BAND_b0.00,3.391549619853049
u56,25.0,IS,Ulcer,BAND_b0.06,3.071969844500925
u56,25.0,IS,Ulcer,BAND_b0.09,2.916539656003859
u56,25.0,IS,Ulcer,RULESv1_n5,6.586299430625068
u56,25.0,IS,Ulcer,SPY,4.690966182510542
u56,25.0,IS,TUW,ANCHOR_g0.75_b0.03,87.49377179870453
u56,25.0,IS,TUW,GROSS_g0.25,87.29446935724962
u56,25.0,IS,TUW,GROSS_g0.50,87.4439461883408
u56,25.0,IS,TUW,GROSS_g1.00,87.69307424015945
u56,25.0,IS,TUW,GROSS_g1.25,87.7927254608869
u56,25.0,IS,TUW,GROSS_g1.50,87.84255107125063
u56,25.0,IS,TUW,BAND_b0.00,88.63976083707026
u56,25.0,IS,TUW,BAND_b0.06,87.19481813652217
u56,25.0,IS,TUW,BAND_b0.09,85.79970104633782
u56,25.0,IS,TUW,RULESv1_n5,96.3129048330842
u56,25.0,IS,TUW,SPY,84.45440956651719
u56,25.0,IS,CVaR5_1y,ANCHOR_g0.75_b0.03,-3.597150247481807
u56,25.0,IS,CVaR5_1y,GROSS_g0.25,-1.164145834348438
u56,25.0,IS,CVaR5_1y,GROSS_g0.50,-2.36312301259629
u56,25.0,IS,CVaR5_1y,GROSS_g1.00,-4.867008720582676
u56,25.0,IS,CVaR5_1y,GROSS_g1.25,-6.173441729779041
u56,25.0,IS,CVaR5_1y,GROSS_g1.50,-7.516724209838268
u56,25.0,IS,CVaR5_1y,BAND_b0.00,-4.0293452219480645
u56,25.0,IS,CVaR5_1y,BAND_b0.06,-3.9523940010407674
u56,25.0,IS,CVaR5_1y,BAND_b0.09,-3.569508984253522
u56,25.0,IS,CVaR5_1y,RULESv1_n5,-9.325341688542634
u56,25.0,IS,CVaR5_1y,SPY,-3.0978207888624656
u56,25.0,IS,MeanDD,ANCHOR_g0.75_b0.03,-2.1135558918193786
u56,25.0,IS,MeanDD,GROSS_g0.25,-0.6994471110890752
u56,25.0,IS,MeanDD,GROSS_g0.50,-1.4038006498002817
u56,25.0,IS,MeanDD,GROSS_g1.00,-2.829383358603355
u56,25.0,IS,MeanDD,GROSS_g1.25,-3.5515546030647944
u56,25.0,IS,MeanDD,GROSS_g1.50,-4.280384893432601
u56,25.0,IS,MeanDD,BAND_b0.00,-2.3937658803124537
u56,25.0,IS,MeanDD,BAND_b0.06,-2.1271027792392103
u56,25.0,IS,MeanDD,BAND_b0.09,-1.9588184153460924
u56,25.0,IS,MeanDD,RULESv1_n5,-5.373496749258343
u56,25.0,IS,MeanDD,SPY,-2.9355005931811453
u56,25.0,OOS,MaxDD,ANCHOR_g0.75_b0.03,-12.09263067137477
u56,25.0,OOS,MaxDD,GROSS_g0.25,-4.113056894747658
u56,25.0,OOS,MaxDD,GROSS_g0.50,-8.143949185309307
u56,25.0,OOS,MaxDD,GROSS_g1.00,-15.95896811725609
u56,25.0,OOS,MaxDD,GROSS_g1.25,-19.743711369446604
u56,25.0,OOS,MaxDD,GROSS_g1.50,-23.448096198981595
u56,25.0,OOS,MaxDD,BAND_b0.00,-12.079145333856278
u56,25.0,OOS,MaxDD,BAND_b0.06,-13.495289969767654
u56,25.0,OOS,MaxDD,BAND_b0.09,-14.279543092069213
u56,25.0,OOS,MaxDD,RULESv1_n5,-14.177182595813886
u56,25.0,OOS,MaxDD,SPY,-33.7172567241853
u56,25.0,OOS,Calmar,ANCHOR_g0.75_b0.03,0.7577353423436216
u56,25.0,OOS,Calmar,GROSS_g0.25,0.7348973019933147
u56,25.0,OOS,Calmar,GROSS_g0.50,0.7463971203173112
u56,25.0,OOS,Calmar,GROSS_g1.00,0.7688661403740663
u56,25.0,OOS,Calmar,GROSS_g1.25,0.7796798647965847
u56,25.0,OOS,Calmar,GROSS_g1.50,0.7900721099887876
u56,25.0,OOS,Calmar,BAND_b0.00,0.7053297133381035
u56,25.0,OOS,Calmar,BAND_b0.06,0.6570620658005105
u56,25.0,OOS,Calmar,BAND_b0.09,0.604860234765869
u56,25.0,OOS,Calmar,RULESv1_n5,0.25119629075259664
u56,25.0,OOS,Calmar,SPY,0.4533870100751595
u56,25.0,OOS,Ulcer,ANCHOR_g0.75_b0.03,3.1767578795774973
u56,25.0,OOS,Ulcer,GROSS_g0.25,1.0602091919560304
u56,25.0,OOS,Ulcer,GROSS_g0.50,2.119046819311695
u56,25.0,OOS,Ulcer,GROSS_g1.00,4.23358236315055
u56,25.0,OOS,Ulcer,GROSS_g1.25,5.290021871729705
u56,25.0,OOS,Ulcer,GROSS_g1.50,6.346837882663466
u56,25.0,OOS,Ulcer,BAND_b0.00,3.3637476209675126
u56,25.0,OOS,Ulcer,BAND_b0.06,3.5689423993229155
u56,25.0,OOS,Ulcer,BAND_b0.09,3.804567747149094
u56,25.0,OOS,Ulcer,RULESv1_n5,6.357454195124287
u56,25.0,OOS,Ulcer,SPY,7.262752104217948
u56,25.0,OOS,TUW,ANCHOR_g0.75_b0.03,84.76034412126178
u56,25.0,OOS,TUW,GROSS_g0.25,84.59647685374846
u56,25.0,OOS,TUW,GROSS_g0.50,84.76034412126178
u56,25.0,OOS,TUW,GROSS_g1.00,84.8013109381401
u56,25.0,OOS,TUW,GROSS_g1.25,84.96517820565343
u56,25.0,OOS,TUW,GROSS_g1.50,85.0880786562884
u56,25.0,OOS,TUW,BAND_b0.00,85.4977468250717
u56,25.0,OOS,TUW,BAND_b0.06,84.67841048750512
u56,25.0,OOS,TUW,BAND_b0.09,85.37484637443671
u56,25.0,OOS,TUW,RULESv1_n5,94.87914789020893
u56,25.0,OOS,TUW,SPY,84.3506759524785
u56,25.0,OOS,CVaR5_1y,ANCHOR_g0.75_b0.03,-3.5789334649519176
u56,25.0,OOS,CVaR5_1y,GROSS_g0.25,-1.1769402900544672
u56,25.0,OOS,CVaR5_1y,GROSS_g0.50,-2.3699140397780063
u56,25.0,OOS,CVaR5_1y,GROSS_g1.00,-4.804254461529968
u56,25.0,OOS,CVaR5_1y,GROSS_g1.25,-6.046874176329359
u56,25.0,OOS,CVaR5_1y,GROSS_g1.50,-7.307334311727747
u56,25.0,OOS,CVaR5_1y,BAND_b0.00,-4.470686534191267
u56,25.0,OOS,CVaR5_1y,BAND_b0.06,-4.351408512353377
u56,25.0,OOS,CVaR5_1y,BAND_b0.09,-4.727671627712328
u56,25.0,OOS,CVaR5_1y,RULESv1_n5,-7.501749561730321
u56,25.0,OOS,CVaR5_1y,SPY,-14.372537969437094
u56,25.0,OOS,MeanDD,ANCHOR_g0.75_b0.03,-2.228630395549752
u56,25.0,OOS,MeanDD,GROSS_g0.25,-0.7398658241320735
u56,25.0,OOS,MeanDD,GROSS_g0.50,-1.4826926717549198
u56,25.0,OOS,MeanDD,GROSS_g1.00,-2.9778359223093998
u56,25.0,OOS,MeanDD,GROSS_g1.25,-3.7307987983944253
u56,25.0,OOS,MeanDD,GROSS_g1.50,-4.488358011286527
u56,25.0,OOS,MeanDD,BAND_b0.00,-2.376362074047897
u56,25.0,OOS,MeanDD,BAND_b0.06,-2.479241969346187
u56,25.0,OOS,MeanDD,BAND_b0.09,-2.6288835077258463
u56,25.0,OOS,MeanDD,RULESv1_n5,-5.34512328554841
u56,25.0,OOS,MeanDD,SPY,-4.41130681824819
b136,0.0,FULL,MaxDD,ANCHOR_g0.75_b0.03,-12.211674782076953
b136,0.0,FULL,MaxDD,GROSS_g0.25,-4.150789490010043
b136,0.0,FULL,MaxDD,GROSS_g0.50,-8.221546096968545
b136,0.0,FULL,MaxDD,GROSS_g1.00,-16.12058997644756
b136,0.0,FULL,MaxDD,GROSS_g1.25,-19.947715531732413
b136,0.0,FULL,MaxDD,GROSS_g1.50,-23.69248467106101
b136,0.0,FULL,MaxDD,BAND_b0.00,-12.565994361244737
b136,0.0,FULL,MaxDD,BAND_b0.06,-13.668463725457759
b136,0.0,FULL,MaxDD,BAND_b0.09,-14.997967194130934
b136,0.0,FULL,MaxDD,RULESv1_n5,-18.357675671440475
b136,0.0,FULL,MaxDD,SPY,-33.71595330739299
b136,0.0,FULL,Calmar,ANCHOR_g0.75_b0.03,0.6695454290348468
b136,0.0,FULL,Calmar,GROSS_g0.25,0.6533833605570157
b136,0.0,FULL,Calmar,GROSS_g0.50,0.6614860448454237
b136,0.0,FULL,Calmar,GROSS_g1.00,0.6775525703877125
b136,0.0,FULL,Calmar,GROSS_g1.25,0.6854980700451597
b136,0.0,FULL,Calmar,GROSS_g1.50,0.6933720446368566
b136,0.0,FULL,Calmar,BAND_b0.00,0.6417385166482575
b136,0.0,FULL,Calmar,BAND_b0.06,0.6017868191454727
b136,0.0,FULL,Calmar,BAND_b0.09,0.5772765092966243
b136,0.0,FULL,Calmar,RULESv1_n5,0.5172763757335279
b136,0.0,FULL,Calmar,SPY,0.44853800511799574
b136,0.0,FULL,Ulcer,ANCHOR_g0.75_b0.03,3.1074189246748163
b136,0.0,FULL,Ulcer,GROSS_g0.25,1.0368858959473242
b136,0.0,FULL,Ulcer,GROSS_g0.50,2.0727121598993654
b136,0.0,FULL,Ulcer,GROSS_g1.00,4.141056105436033
b136,0.0,FULL,Ulcer,GROSS_g1.25,5.17552647545705
b136,0.0,FULL,Ulcer,GROSS_g1.50,6.209712087597717
b136,0.0,FULL,Ulcer,BAND_b0.00,3.134905628178581
b136,0.0,FULL,Ulcer,BAND_b0.06,3.2242562161515167
b136,0.0,FULL,Ulcer,BAND_b0.09,3.262513076047894
b136,0.0,FULL,Ulcer,RULESv1_n5,5.153237422428305
b136,0.0,FULL,Ulcer,SPY,6.235089860241061
b136,0.0,FULL,TUW,ANCHOR_g0.75_b0.03,85.70143884892086
b136,0.0,FULL,TUW,GROSS_g0.25,85.47661870503596
b136,0.0,FULL,TUW,GROSS_g0.50,85.54406474820144
b136,0.0,FULL,TUW,GROSS_g1.00,85.85881294964028
b136,0.0,FULL,TUW,GROSS_g1.25,85.97122302158273
b136,0.0,FULL,TUW,GROSS_g1.50,86.12859712230215
b136,0.0,FULL,TUW,BAND_b0.00,85.83633093525181
b136,0.0,FULL,TUW,BAND_b0.06,85.61151079136691
b136,0.0,FULL,TUW,BAND_b0.09,85.11690647482014
b136,0.0,FULL,TUW,RULESv1_n5,89.97302158273382
b136,0.0,FULL,TUW,SPY,84.39748201438849
b136,0.0,FULL,CVaR5_1y,ANCHOR_g0.75_b0.03,-3.65408516164887
b136,0.0,FULL,CVaR5_1y,GROSS_g0.25,-1.1986592739206294
b136,0.0,FULL,CVaR5_1y,GROSS_g0.50,-2.4168041522622286
b136,0.0,FULL,CVaR5_1y,GROSS_g1.00,-4.909975893498664
b136,0.0,FULL,CVaR5_1y,GROSS_g1.25,-6.183537010091214
b136,0.0,FULL,CVaR5_1y,GROSS_g1.50,-7.474109048313429
b136,0.0,FULL,CVaR5_1y,BAND_b0.00,-3.425801558213
b136,0.0,FULL,CVaR5_1y,BAND_b0.06,-3.675614128774417
b136,0.0,FULL,CVaR5_1y,BAND_b0.09,-3.1074684549481453
b136,0.0,FULL,CVaR5_1y,RULESv1_n5,-7.701627041172189
b136,0.0,FULL,CVaR5_1y,SPY,-11.40947978928045
b136,0.0,FULL,MeanDD,ANCHOR_g0.75_b0.03,-2.1103086093410712
b136,0.0,FULL,MeanDD,GROSS_g0.25,-0.6992049474999613
b136,0.0,FULL,MeanDD,GROSS_g0.50,-1.4026934277802565
b136,0.0,FULL,MeanDD,GROSS_g1.00,-2.822119013169068
b136,0.0,FULL,MeanDD,GROSS_g1.25,-3.540481095380744
b136,0.0,FULL,MeanDD,GROSS_g1.50,-4.263787705889352
b136,0.0,FULL,MeanDD,BAND_b0.00,-2.1318100506117457
b136,0.0,FULL,MeanDD,BAND_b0.06,-2.162931269299658
b136,0.0,FULL,MeanDD,BAND_b0.09,-2.1414779531275103
b136,0.0,FULL,MeanDD,RULESv1_n5,-3.5212739021215946
b136,0.0,FULL,MeanDD,SPY,-3.745467803620285
b136,0.0,IS,MaxDD,ANCHOR_g0.75_b0.03,-7.827326972688087
b136,0.0,IS,MaxDD,GROSS_g0.25,-2.6425249696360065
b136,0.0,IS,MaxDD,GROSS_g0.50,-5.251791602643774
b136,0.0,IS,MaxDD,GROSS_g1.00,-10.368682564857568
b136,0.0,IS,MaxDD,GROSS_g1.25,-12.875434205090897
b136,0.0,IS,MaxDD,GROSS_g1.50,-15.347181977864288
b136,0.0,IS,MaxDD,BAND_b0.00,-7.838817089568084
b136,0.0,IS,MaxDD,BAND_b0.06,-8.19674664922988
b136,0.0,IS,MaxDD,BAND_b0.09,-8.945921052978978
b136,0.0,IS,MaxDD,RULESv1_n5,-8.95028182391645
b136,0.0,IS,MaxDD,SPY,-22.05836209601508
b136,0.0,IS,Calmar,ANCHOR_g0.75_b0.03,1.0604443620827346
b136,0.0,IS,Calmar,GROSS_g0.25,1.0409275194746994
b136,0.0,IS,Calmar,GROSS_g0.50,1.050759082387738
b136,0.0,IS,Calmar,GROSS_g1.00,1.0699692714431923
b136,0.0,IS,Calmar,GROSS_g1.25,1.079319325254137
b136,0.0,IS,Calmar,GROSS_g1.50,1.0884796412257949
b136,0.0,IS,Calmar,BAND_b0.00,1.0211282299339186
b136,0.0,IS,Calmar,BAND_b0.06,1.0155458571709728
b136,0.0,IS,Calmar,BAND_b0.09,1.0172346785817687
b136,0.0,IS,Calmar,RULESv1_n5,1.1387047947082336
b136,0.0,IS,Calmar,SPY,0.6781900640162442
b136,0.0,IS,Ulcer,ANCHOR_g0.75_b0.03,2.621922086793834
b136,0.0,IS,Ulcer,GROSS_g0.25,0.872454413196514
b136,0.0,IS,Ulcer,GROSS_g0.50,1.746494356931027
b136,0.0,IS,Ulcer,GROSS_g1.00,3.4985402631254514
b136,0.0,IS,Ulcer,GROSS_g1.25,4.376150909577039
b136,0.0,IS,Ulcer,GROSS_g1.50,5.254556942190306
b136,0.0,IS,Ulcer,BAND_b0.00,2.819453623539515
b136,0.0,IS,Ulcer,BAND_b0.06,2.659144934394616
b136,0.0,IS,Ulcer,BAND_b0.09,2.5765416901656857
b136,0.0,IS,Ulcer,RULESv1_n5,2.9953712100709957
b136,0.0,IS,Ulcer,SPY,4.690689975755517
b136,0.0,IS,TUW,ANCHOR_g0.75_b0.03,86.19830592924764
b136,0.0,IS,TUW,GROSS_g0.25,85.89935226706528
b136,0.0,IS,TUW,GROSS_g0.50,85.99900348779272
b136,0.0,IS,TUW,GROSS_g1.00,86.24813153961136
b136,0.0,IS,TUW,GROSS_g1.25,86.34778276033882
b136,0.0,IS,TUW,GROSS_g1.50,86.44743398106627
b136,0.0,IS,TUW,BAND_b0.00,86.44743398106627
b136,0.0,IS,TUW,BAND_b0.06,86.09865470852019
b136,0.0,IS,TUW,BAND_b0.09,84.90284005979073
b136,0.0,IS,TUW,RULESv1_n5,88.5401096163428
b136,0.0,IS,TUW,SPY,84.50423517688091
b136,0.0,IS,CVaR5_1y,ANCHOR_g0.75_b0.03,-1.66980965273448
b136,0.0,IS,CVaR5_1y,GROSS_g0.25,-0.5121820435132197
b136,0.0,IS,CVaR5_1y,GROSS_g0.50,-1.0689160194447287
b136,0.0,IS,CVaR5_1y,GROSS_g1.00,-2.3142332288518896
b136,0.0,IS,CVaR5_1y,GROSS_g1.25,-3.0015477227124108
b136,0.0,IS,CVaR5_1y,GROSS_g1.50,-3.731680910979893
b136,0.0,IS,CVaR5_1y,BAND_b0.00,-2.3387742171080506
b136,0.0,IS,CVaR5_1y,BAND_b0.06,-2.180031932426175
b136,0.0,IS,CVaR5_1y,BAND_b0.09,-1.5556406158139853
b136,0.0,IS,CVaR5_1y,RULESv1_n5,0.9686021186536671
b136,0.0,IS,CVaR5_1y,SPY,-3.0979262646045025
b136,0.0,IS,MeanDD,ANCHOR_g0.75_b0.03,-1.8013493447019149
b136,0.0,IS,MeanDD,GROSS_g0.25,-0.5963708256208919
b136,0.0,IS,MeanDD,GROSS_g0.50,-1.19684521561298
b136,0.0,IS,MeanDD,GROSS_g1.00,-2.4096910085730805
b136,0.0,IS,MeanDD,GROSS_g1.25,-3.021684863292001
b136,0.0,IS,MeanDD,GROSS_g1.50,-3.637240011802742
b136,0.0,IS,MeanDD,BAND_b0.00,-1.9469417748213584
b136,0.0,IS,MeanDD,BAND_b0.06,-1.8093797767219824
b136,0.0,IS,MeanDD,BAND_b0.09,-1.7042599203171898
b136,0.0,IS,MeanDD,RULESv1_n5,-2.1827725310317545
b136,0.0,IS,MeanDD,SPY,-2.9351738558481415
b136,0.0,OOS,MaxDD,ANCHOR_g0.75_b0.03,-12.211674782076953
b136,0.0,OOS,MaxDD,GROSS_g0.25,-4.150789490010032
b136,0.0,OOS,MaxDD,GROSS_g0.50,-8.221546096968535
b136,0.0,OOS,MaxDD,GROSS_g1.00,-16.12058997644755
b136,0.0,OOS,MaxDD,GROSS_g1.25,-19.947715531732456
b136,0.0,OOS,MaxDD,GROSS_g1.50,-23.69248467106102
b136,0.0,OOS,MaxDD,BAND_b0.00,-12.565994361244769
b136,0.0,OOS,MaxDD,BAND_b0.06,-13.66846372545778
b136,0.0,OOS,MaxDD,BAND_b0.09,-14.997967194130934
b136,0.0,OOS,MaxDD,RULESv1_n5,-18.35767567144071
b136,0.0,OOS,MaxDD,SPY,-33.71595330739301
b136,0.0,OOS,Calmar,ANCHOR_g0.75_b0.03,0.6611936281635167
b136,0.0,OOS,Calmar,GROSS_g0.25,0.6457359504828785
b136,0.0,OOS,Calmar,GROSS_g0.50,0.6534981099973453
b136,0.0,OOS,Calmar,GROSS_g1.00,0.6688114657369065
b136,0.0,OOS,Calmar,GROSS_g1.25,0.6763399314676569
b136,0.0,OOS,Calmar,GROSS_g1.50,0.6837666336776902
b136,0.0,OOS,Calmar,BAND_b0.00,0.6456431153981723
b136,0.0,OOS,Calmar,BAND_b0.06,0.5958563654751802
b136,0.0,OOS,Calmar,BAND_b0.09,0.5531281660702768
b136,0.0,OOS,Calmar,RULESv1_n5,0.4862950170706745
b136,0.0,OOS,Calmar,SPY,0.4525211327957083
b136,0.0,OOS,Ulcer,ANCHOR_g0.75_b0.03,3.455846002028927
b136,0.0,OOS,Ulcer,GROSS_g0.25,1.1546624819034823
b136,0.0,OOS,Ulcer,GROSS_g0.50,2.3066043386419053
b136,0.0,OOS,Ulcer,GROSS_g1.00,4.602588353414699
b136,0.0,OOS,Ulcer,GROSS_g1.25,5.750072958009123
b136,0.0,OOS,Ulcer,GROSS_g1.50,6.89659022238641
b136,0.0,OOS,Ulcer,BAND_b0.00,3.3721999707545423
b136,0.0,OOS,Ulcer,BAND_b0.06,3.623441101998235
b136,0.0,OOS,Ulcer,BAND_b0.09,3.7332466322669613
b136,0.0,OOS,Ulcer,RULESv1_n5,6.401423827304894
b136,0.0,OOS,Ulcer,SPY,7.2629138412301995
b136,0.0,OOS,TUW,ANCHOR_g0.75_b0.03,85.17001229004507
b136,0.0,OOS,TUW,GROSS_g0.25,85.00614502253175
b136,0.0,OOS,TUW,GROSS_g0.50,85.04711183941008
b136,0.0,OOS,TUW,GROSS_g1.00,85.41581319131504
b136,0.0,OOS,TUW,GROSS_g1.25,85.53871364195003
b136,0.0,OOS,TUW,GROSS_g1.50,85.74354772634166
b136,0.0,OOS,TUW,BAND_b0.00,85.17001229004507
b136,0.0,OOS,TUW,BAND_b0.06,85.12904547316673
b136,0.0,OOS,TUW,BAND_b0.09,85.21097910692339
b136,0.0,OOS,TUW,RULESv1_n5,90.86439983613273
b136,0.0,OOS,TUW,SPY,84.26874231872183
b136,0.0,OOS,CVaR5_1y,ANCHOR_g0.75_b0.03,-4.674120753159352
b136,0.0,OOS,CVaR5_1y,GROSS_g0.25,-1.5506427795331963
b136,0.0,OOS,CVaR5_1y,GROSS_g0.50,-3.1089084050572002
b136,0.0,OOS,CVaR5_1y,GROSS_g1.00,-6.246152217296405
b136,0.0,OOS,CVaR5_1y,GROSS_g1.25,-7.8236181240978375
b136,0.0,OOS,CVaR5_1y,GROSS_g1.50,-9.405646265945933
b136,0.0,OOS,CVaR5_1y,BAND_b0.00,-4.179171963494689
b136,0.0,OOS,CVaR5_1y,BAND_b0.06,-4.565789693528293
b136,0.0,OOS,CVaR5_1y,BAND_b0.09,-3.9054685614896343
b136,0.0,OOS,CVaR5_1y,RULESv1_n5,-11.021596569345645
b136,0.0,OOS,CVaR5_1y,SPY,-14.372643340316396
b136,0.0,OOS,MeanDD,ANCHOR_g0.75_b0.03,-2.363827666403193
b136,0.0,OOS,MeanDD,GROSS_g0.25,-0.7835877704870873
b136,0.0,OOS,MeanDD,GROSS_g0.50,-1.5716053508159553
b136,0.0,OOS,MeanDD,GROSS_g1.00,-3.1605376125764897
b136,0.0,OOS,MeanDD,GROSS_g1.25,-3.966181528593718
b136,0.0,OOS,MeanDD,GROSS_g1.50,-4.777905599957267
b136,0.0,OOS,MeanDD,BAND_b0.00,-2.2831846358150867
b136,0.0,OOS,MeanDD,BAND_b0.06,-2.453268562489414
b136,0.0,OOS,MeanDD,BAND_b0.09,-2.500621554462083
b136,0.0,OOS,MeanDD,RULESv1_n5,-4.6072721626876225
