panel,book,cadence,cost,arm,g_lo,g_hi,dSharpe,dCAGR,dMaxDD
broad,S3-50_b3rw,W,0.0,FIN,0.5,1.25,-0.02434356983245034,0.12434982962234953,-0.11130464532728179
broad,S3-50_b3rw,W,0.0,FIN,0.5,1.5,-0.04238684620003186,0.16230453317657378,-0.1465837226191019
broad,S3-50_b3rw,W,0.0,FIN,0.75,1.0,0.00183221708695247,0.0434851657711155,-0.03698676594634309
broad,S3-50_b3rw,W,0.0,FIN,0.75,1.25,-0.026187005813129716,0.08142053394092863,-0.0732914817356548
broad,S3-50_b3rw,W,0.0,FIN,0.75,1.5,-0.04423028218071123,0.11937523749515289,-0.10857055902747492
broad,S3-50_b3rw,W,0.0,FIN,1.0,1.25,-0.028019222900082186,0.03793536816981313,-0.036304715789311715
broad,S3-50_b3rw,W,0.0,FIN,1.0,1.5,-0.046062499267663704,0.07589007172403739,-0.07158379308113183
broad,S3-50_b3rw,W,0.0,FIN,1.25,1.5,-0.018043276367581518,0.037954703554224256,-0.035279077291820116
broad,S3-50_b3rw,W,0.0,RAW,0.25,0.5,0.0018553402131715746,0.04231446827705554,-0.03905195245340298
broad,S3-50_b3rw,W,0.0,RAW,0.25,0.75,0.00369877619385095,0.08524376395847644,-0.07706511604502997
broad,S3-50_b3rw,W,0.0,RAW,0.25,1.0,0.00553099328080342,0.12872892972959193,-0.11405188199137306
broad,S3-50_b3rw,W,0.0,RAW,0.25,1.25,0.007352630619817724,0.17270675172391003,-0.15002471993907474
broad,S3-50_b3rw,W,0.0,RAW,0.25,1.5,0.00916426689898131,0.21710977100892603,-0.1849961766308842
broad,S3-50_b3rw,W,0.0,RAW,0.5,0.75,0.0018434359806793754,0.0429292956814209,-0.038013163591626986
broad,S3-50_b3rw,W,0.0,RAW,0.5,1.0,0.0036756530676318455,0.0864144614525364,-0.07499992953797008
broad,S3-50_b3rw,W,0.0,RAW,0.5,1.25,0.005497290406646149,0.1303922834468545,-0.11097276748567175
broad,S3-50_b3rw,W,0.0,RAW,0.5,1.5,0.007308926685809736,0.1747953027318705,-0.1459442241774812
broad,S3-50_b3rw,W,0.0,RAW,0.75,1.0,0.00183221708695247,0.0434851657711155,-0.03698676594634309
broad,S3-50_b3rw,W,0.0,RAW,0.75,1.25,0.003653854425966774,0.0874629877654336,-0.07295960389404477
broad,S3-50_b3rw,W,0.0,RAW,0.75,1.5,0.00546549070513036,0.1318660070504496,-0.10793106058585422
broad,S3-50_b3rw,W,0.0,RAW,1.0,1.25,0.0018216373390143037,0.0439778219943181,-0.035972837947701675
broad,S3-50_b3rw,W,0.0,RAW,1.0,1.5,0.00363327361817789,0.0883808412793341,-0.07094429463951113
broad,S3-50_b3rw,W,0.0,RAW,1.25,1.5,0.0018116362791635865,0.044403019285016,-0.034971456691809455
broad,S3-50_b3rw,W,10.0,FIN,0.25,0.5,0.0021654025687838363,0.03825788149365006,-0.03938635867721396
broad,S3-50_b3rw,W,10.0,FIN,0.25,0.75,0.004223336044002712,0.07684474902575578,-0.07770996525012519
broad,S3-50_b3rw,W,10.0,FIN,0.25,1.0,0.006177381970023932,0.11568676274361223,-0.11498509504340437
broad,S3-50_b3rw,W,10.0,FIN,0.25,1.25,-0.021814332217096277,0.14877084329275747,-0.15155604282394042
broad,S3-50_b3rw,W,10.0,FIN,0.25,1.5,-0.039911579997201185,0.18159656368556965,-0.1870897935489041
broad,S3-50_b3rw,W,10.0,FIN,0.5,0.75,0.002057933475218876,0.03858686753210572,-0.03832360657291123
broad,S3-50_b3rw,W,10.0,FIN,0.5,1.0,0.0040119794012400956,0.07742888124996217,-0.07559873636619041
broad,S3-50_b3rw,W,10.0,FIN,0.5,1.25,-0.023979734785880114,0.11051296179910741,-0.11216968414672646
broad,S3-50_b3rw,W,10.0,FIN,0.5,1.5,-0.04207698256598502,0.1433386821919196,-0.14770343487169013
broad,S3-50_b3rw,W,10.0,FIN,0.75,1.0,0.0019540459260212195,0.03884201371785645,-0.03727512979327918
broad,S3-50_b3rw,W,10.0,FIN,0.75,1.25,-0.02603766826109899,0.0719260942670017,-0.07384607757381523
broad,S3-50_b3rw,W,10.0,FIN,0.75,1.5,-0.0441349160412039,0.10475181465981387,-0.1093798282987789
broad,S3-50_b3rw,W,10.0,FIN,1.0,1.25,-0.02799171418712021,0.033084080549145245,-0.036570947780536045
broad,S3-50_b3rw,W,10.0,FIN,1.0,1.5,-0.04608896196722512,0.06590980094195742,-0.07210469850549972
broad,S3-50_b3rw,W,10.0,FIN,1.25,1.5,-0.018097247780104908,0.032825720392812174,-0.035533750724963675
broad,S3-50_b3rw,W,10.0,RAW,0.25,0.5,0.0021654025687838363,0.03825788149365006,-0.03938635867721396
broad,S3-50_b3rw,W,10.0,RAW,0.25,0.75,0.004223336044002712,0.07684474902575578,-0.07770996525012519
broad,S3-50_b3rw,W,10.0,RAW,0.25,1.0,0.006177381970023932,0.11568676274361223,-0.11498509504340437
broad,S3-50_b3rw,W,10.0,RAW,0.25,1.25,0.008027781231660036,0.15470531616960415,-0.15122477273169188
broad,S3-50_b3rw,W,10.0,RAW,0.25,1.5,0.009786550059902144,0.19381971487302252,-0.18645171919983283
broad,S3-50_b3rw,W,10.0,RAW,0.5,0.75,0.002057933475218876,0.03858686753210572,-0.03832360657291123
broad,S3-50_b3rw,W,10.0,RAW,0.5,1.0,0.0040119794012400956,0.07742888124996217,-0.07559873636619041
broad,S3-50_b3rw,W,10.0,RAW,0.5,1.25,0.0058623786628762,0.11644743467595409,-0.11183841405447792
broad,S3-50_b3rw,W,10.0,RAW,0.5,1.5,0.0076211474911183075,0.15556183337937246,-0.14706536052261887
broad,S3-50_b3rw,W,10.0,RAW,0.75,1.0,0.0019540459260212195,0.03884201371785645,-0.03727512979327918
broad,S3-50_b3rw,W,10.0,RAW,0.75,1.25,0.0038044451876573238,0.07786056714384837,-0.07351480748156669
broad,S3-50_b3rw,W,10.0,RAW,0.75,1.5,0.005563214015899431,0.11697496584726674,-0.10874175394970764
broad,S3-50_b3rw,W,10.0,RAW,1.0,1.25,0.0018503992616361042,0.03901855342599192,-0.03623967768828751
broad,S3-50_b3rw,W,10.0,RAW,1.0,1.5,0.003609168089878212,0.0781329521294103,-0.07146662415642846
broad,S3-50_b3rw,W,10.0,RAW,1.25,1.5,0.0017587688282421077,0.039114398703418374,-0.03522694646814095
broad,S3-50_b3rw,W,25.0,FIN,0.25,0.5,0.0026319482702945596,0.03225155697544202,-0.03988745903402757
broad,S3-50_b3rw,W,25.0,FIN,0.25,0.75,0.005012309389624381,0.06446179393322704,-0.07867592521251143
broad,S3-50_b3rw,W,25.0,FIN,0.25,1.0,0.007148371267369447,0.09654023631051678,-0.11638252956179995
broad,S3-50_b3rw,W,25.0,FIN,0.25,1.25,-0.020790517722745094,0.1226155382531906,-0.1533515181077768
broad,S3-50_b3rw,W,25.0,FIN,0.25,1.5,-0.03896226154998084,0.14808994801590214,-0.1892656892295218
broad,S3-50_b3rw,W,25.0,FIN,0.5,0.75,0.0023803611193298213,0.03221023695778502,-0.03878846617848386
broad,S3-50_b3rw,W,25.0,FIN,0.5,1.0,0.004516422997074887,0.06428867933507476,-0.07649507052777238
broad,S3-50_b3rw,W,25.0,FIN,0.5,1.25,-0.023422465993039654,0.09036398127774858,-0.11346405907374923
broad,S3-50_b3rw,W,25.0,FIN,0.5,1.5,-0.041594209820275396,0.11583839104046012,-0.14937823019549423
broad,S3-50_b3rw,W,25.0,FIN,0.75,1.0,0.0021360618777450657,0.03207844237728974,-0.03770660434928852
broad,S3-50_b3rw,W,25.0,FIN,0.75,1.25,-0.025802827112369475,0.05815374431996356,-0.07467559289526537
broad,S3-50_b3rw,W,25.0,FIN,0.75,1.5,-0.04397457093960522,0.0836281540826751,-0.11058976401701037
broad,S3-50_b3rw,W,25.0,FIN,1.0,1.25,-0.02793888899011454,0.026075301942673823,-0.036968988545976855
broad,S3-50_b3rw,W,25.0,FIN,1.0,1.5,-0.04611063281735028,0.05154971170538536,-0.07288315966772185
broad,S3-50_b3rw,W,25.0,FIN,1.25,1.5,-0.018171743827235742,0.025474409762711536,-0.035914171121745
broad,S3-50_b3rw,W,25.0,RAW,0.25,0.5,0.0026319482702945596,0.03225155697544202,-0.03988745903402757
broad,S3-50_b3rw,W,25.0,RAW,0.25,0.75,0.005012309389624381,0.06446179393322704,-0.07867592521251143
broad,S3-50_b3rw,W,25.0,RAW,0.25,1.0,0.007148371267369447,0.09654023631051678,-0.11638252956179995
broad,S3-50_b3rw,W,25.0,RAW,0.25,1.25,0.009040342743779517,0.12839156241067773,-0.15302115821178985
broad,S3-50_b3rw,W,25.0,RAW,0.25,1.5,0.010717534751359836,0.15992213414734957,-0.18862974696167767
broad,S3-50_b3rw,W,25.0,RAW,0.5,0.75,0.0023803611193298213,0.03221023695778502,-0.03878846617848386
broad,S3-50_b3rw,W,25.0,RAW,0.5,1.0,0.004516422997074887,0.06428867933507476,-0.07649507052777238
broad,S3-50_b3rw,W,25.0,RAW,0.5,1.25,0.006408394473484957,0.09614000543523571,-0.11313369917776228
broad,S3-50_b3rw,W,25.0,RAW,0.5,1.5,0.008085586481065277,0.12767057717190755,-0.1487422879276501
broad,S3-50_b3rw,W,25.0,RAW,0.75,1.0,0.0021360618777450657,0.03207844237728974,-0.03770660434928852
broad,S3-50_b3rw,W,25.0,RAW,0.75,1.25,0.004028033354155136,0.06392976847745069,-0.07434523299927842
broad,S3-50_b3rw,W,25.0,RAW,0.75,1.5,0.005705225361735455,0.09546034021412253,-0.10995382174916624
broad,S3-50_b3rw,W,25.0,RAW,1.0,1.25,0.0018919714764100704,0.03185132610016095,-0.0366386286499899
broad,S3-50_b3rw,W,25.0,RAW,1.0,1.5,0.0035691634839903896,0.06338189783683279,-0.07224721739987772
broad,S3-50_b3rw,W,25.0,RAW,1.25,1.5,0.0016771920075803193,0.03153057173667184,-0.035608588749887815
broad,S3-50_b3rw,W,50.0,FIN,0.25,0.5,0.0034085717749036126,0.02244771725439154,-0.04492871040254787
broad,S3-50_b3rw,W,50.0,FIN,0.25,0.75,0.006324651219683175,0.04438779676265381,-0.08869285208312849
broad,S3-50_b3rw,W,50.0,FIN,0.25,1.0,0.00875994136033409,0.06571426518716983,-0.13129734119710046
broad,S3-50_b3rw,W,50.0,FIN,0.25,1.25,-0.01906115959494903,0.08079653403106701,-0.1807505870711854
broad,S3-50_b3rw,W,50.0,FIN,0.25,1.5,-0.037339748592973954,0.09488972660805461,-0.23171084887036397
broad,S3-50_b3rw,W,50.0,FIN,0.5,0.75,0.0029160794447795624,0.021940079508262267,-0.043764141680580626
broad,S3-50_b3rw,W,50.0,FIN,0.5,1.0,0.005351369585430477,0.04326654793277829,-0.08636863079455259
broad,S3-50_b3rw,W,50.0,FIN,0.5,1.25,-0.02246973136985264,0.05834881677667547,-0.13582187666863754
broad,S3-50_b3rw,W,50.0,FIN,0.5,1.5,-0.040748320367877566,0.07244200935366307,-0.1867821384678161
broad,S3-50_b3rw,W,50.0,FIN,0.75,1.0,0.002435290140650914,0.02132646842451602,-0.042604489113971966
broad,S3-50_b3rw,W,50.0,FIN,0.75,1.25,-0.025385810814632204,0.036408737268413205,-0.09205773498805692
broad,S3-50_b3rw,W,50.0,FIN,0.75,1.5,-0.04366439981265713,0.050501929845400806,-0.14301799678723548
broad,S3-50_b3rw,W,50.0,FIN,1.0,1.25,-0.027821100955283118,0.015082268843897184,-0.04945324587408495
broad,S3-50_b3rw,W,50.0,FIN,1.0,1.5,-0.04609968995330804,0.029175461420884785,-0.10041350767326351
broad,S3-50_b3rw,W,50.0,FIN,1.25,1.5,-0.018278588998024925,0.014093192576987601,-0.05096026179917856
broad,S3-50_b3rw,W,50.0,RAW,0.25,0.5,0.0034085717749036126,0.02244771725439154,-0.04492871040254787
broad,S3-50_b3rw,W,50.0,RAW,0.25,0.75,0.006324651219683175,0.04438779676265381,-0.08869285208312849
broad,S3-50_b3rw,W,50.0,RAW,0.25,1.0,0.00875994136033409,0.06571426518716983,-0.13129734119710046
broad,S3-50_b3rw,W,50.0,RAW,0.25,1.25,0.0107161028418713,0.08631760621522644,-0.17275808158567219
broad,S3-50_b3rw,W,50.0,RAW,0.25,1.5,0.012251463964484954,0.10609726316567847,-0.21509979655141132
broad,S3-50_b3rw,W,50.0,RAW,0.5,0.75,0.0029160794447795624,0.021940079508262267,-0.043764141680580626
broad,S3-50_b3rw,W,50.0,RAW,0.5,1.0,0.005351369585430477,0.04326654793277829,-0.08636863079455259
broad,S3-50_b3rw,W,50.0,RAW,0.5,1.25,0.007307531066967687,0.0638698889608349,-0.12782937118312432
broad,S3-50_b3rw,W,50.0,RAW,0.5,1.5,0.008842892189581342,0.08364954591128693,-0.17017108614886345
broad,S3-50_b3rw,W,50.0,RAW,0.75,1.0,0.002435290140650914,0.02132646842451602,-0.042604489113971966
broad,S3-50_b3rw,W,50.0,RAW,0.75,1.25,0.004391451622188125,0.04192980945257263,-0.08406522950254369
broad,S3-50_b3rw,W,50.0,RAW,0.75,1.5,0.005926812744801779,0.06170946640302466,-0.12640694446828282
broad,S3-50_b3rw,W,50.0,RAW,1.0,1.25,0.001956161481537211,0.02060334102805661,-0.041460740388571726
broad,S3-50_b3rw,W,50.0,RAW,1.0,1.5,0.003491522604150865,0.04038299797850864,-0.08380245535431086
broad,S3-50_b3rw,W,50.0,RAW,1.25,1.5,0.0015353611226136543,0.01977965695045203,-0.04234171496573913
broad,TOP20_b3rw,M,0.0,FIN,0.25,0.5,0.004557656144762667,0.06024845673145118,-0.08461607258940718
broad,TOP20_b3rw,M,0.0,FIN,0.25,0.75,0.008916214721450766,0.12163916873182545,-0.16362898242937407
broad,TOP20_b3rw,M,0.0,FIN,0.25,1.0,0.013041255614211655,0.18401159318860438,-0.2374593400268845
broad,TOP20_b3rw,M,0.0,FIN,0.25,1.25,-0.001111544221179539,0.24106351213648858,-0.30677108297276856
broad,TOP20_b3rw,M,0.0,FIN,0.25,1.5,-0.009575641202214547,0.29805638964044046,-0.37157301658141195
broad,TOP20_b3rw,M,0.0,FIN,0.5,0.75,0.0043585585766880985,0.06139071200037427,-0.0790129098399669
broad,TOP20_b3rw,M,0.0,FIN,0.5,1.0,0.008483599469448988,0.1237631364571532,-0.15284326743747734
broad,TOP20_b3rw,M,0.0,FIN,0.5,1.25,-0.005669200365942206,0.1808150554050374,-0.22215501038336138
broad,TOP20_b3rw,M,0.0,FIN,0.5,1.5,-0.014133297346977214,0.23780793290898927,-0.2869569439920048
broad,TOP20_b3rw,M,0.0,FIN,0.75,1.0,0.0041250408927608895,0.06237242445677893,-0.07383035759751044
broad,TOP20_b3rw,M,0.0,FIN,0.75,1.25,-0.010027758942630305,0.11942434340466312,-0.1431421005433945
broad,TOP20_b3rw,M,0.0,FIN,0.75,1.5,-0.018491855923665312,0.176417220908615,-0.20794403415203788
broad,TOP20_b3rw,M,0.0,FIN,1.0,1.25,-0.014152799835391194,0.057051918947884195,-0.06931174294588405
broad,TOP20_b3rw,M,0.0,FIN,1.0,1.5,-0.022616896816426202,0.11404479645183607,-0.13411367655452744
broad,TOP20_b3rw,M,0.0,FIN,1.25,1.5,-0.008464096981035008,0.05699287750395188,-0.06480193360864339
broad,TOP20_b3rw,M,0.0,RAW,0.25,0.5,0.004557656144762667,0.06024845673145118,-0.08461607258940718
broad,TOP20_b3rw,M,0.0,RAW,0.25,0.75,0.008916214721450766,0.12163916873182545,-0.16362898242937407
broad,TOP20_b3rw,M,0.0,RAW,0.25,1.0,0.01308552519262296,0.18402315344586517,-0.2374593400268843
broad,TOP20_b3rw,M,0.0,RAW,0.25,1.25,0.017068455087617673,0.24723630306469202,-0.30648668515541155
broad,TOP20_b3rw,M,0.0,RAW,0.25,1.5,0.020858395211913017,0.31109883878930544,-0.3710543803642331
broad,TOP20_b3rw,M,0.0,RAW,0.5,0.75,0.0043585585766880985,0.06139071200037427,-0.0790129098399669
broad,TOP20_b3rw,M,0.0,RAW,0.5,1.0,0.008527869047860293,0.12377469671441399,-0.15284326743747711
broad,TOP20_b3rw,M,0.0,RAW,0.5,1.25,0.012510798942855006,0.18698784633324084,-0.22187061256600438
broad,TOP20_b3rw,M,0.0,RAW,0.5,1.5,0.01630073906715035,0.25085038205785426,-0.28643830777482593
broad,TOP20_b3rw,M,0.0,RAW,0.75,1.0,0.004169310471172194,0.06238398471403972,-0.07383035759751022
broad,TOP20_b3rw,M,0.0,RAW,0.75,1.25,0.008152240366166907,0.12559713433286657,-0.14285770272603748
broad,TOP20_b3rw,M,0.0,RAW,0.75,1.5,0.01194218049046225,0.18945967005748,-0.20742539793485903
broad,TOP20_b3rw,M,0.0,RAW,1.0,1.25,0.003982929894994713,0.06321314961882685,-0.06902734512852726
broad,TOP20_b3rw,M,0.0,RAW,1.0,1.5,0.007772870019290057,0.12707568534344027,-0.1335950403373488
broad,TOP20_b3rw,M,0.0,RAW,1.25,1.5,0.0037899401242953434,0.06386253572461342,-0.06456769520882155
broad,TOP20_b3rw,M,10.0,FIN,0.25,0.5,0.004929593986738201,0.05798187317537651,-0.08470750428555618
broad,TOP20_b3rw,M,10.0,FIN,0.25,0.75,0.00960054411357314,0.11689410079890572,-0.16379200269343897
broad,TOP20_b3rw,M,10.0,FIN,0.25,1.0,0.01397134561360569,0.176556286648335,-0.23767829985591338
broad,TOP20_b3rw,M,10.0,FIN,0.25,1.25,-2.061243690176795e-06,0.2307026294820913,-0.30703214261666123
broad,TOP20_b3rw,M,10.0,FIN,0.25,1.5,-0.008331151533512271,0.28455038304102365,-0.3718631074972535
broad,TOP20_b3rw,M,10.0,FIN,0.5,0.75,0.0046709501268349385,0.05891222762352921,-0.07908449840788279
broad,TOP20_b3rw,M,10.0,FIN,0.5,1.0,0.009041751626867489,0.1185744134729585,-0.1529707955703572
broad,TOP20_b3rw,M,10.0,FIN,0.5,1.25,-0.004931655230428378,0.1727207563067148,-0.22232463833110505
broad,TOP20_b3rw,M,10.0,FIN,0.5,1.5,-0.013260745520250472,0.22656850986564714,-0.2871556032116973
broad,TOP20_b3rw,M,10.0,FIN,0.75,1.0,0.004370801500032551,0.05966218584942928,-0.07388629716247441
broad,TOP20_b3rw,M,10.0,FIN,0.75,1.25,-0.009602605357263316,0.11380852868318558,-0.14324013992322226
broad,TOP20_b3rw,M,10.0,FIN,0.75,1.5,-0.01793169564708541,0.16765628224211793,-0.20807110480381452
broad,TOP20_b3rw,M,10.0,FIN,1.0,1.25,-0.013973406857295867,0.0541463428337563,-0.06935384276074785
broad,TOP20_b3rw,M,10.0,FIN,1.0,1.5,-0.02230249714711796,0.10799409639268864,-0.1341848076413401
broad,TOP20_b3rw,M,10.0,FIN,1.25,1.5,-0.008329090289822094,0.05384775355893234,-0.06483096488059226
broad,TOP20_b3rw,M,10.0,RAW,0.25,0.5,0.004929593986738201,0.05798187317537651,-0.08470750428555618
broad,TOP20_b3rw,M,10.0,RAW,0.25,0.75,0.00960054411357314,0.11689410079890572,-0.16379200269343897
broad,TOP20_b3rw,M,10.0,RAW,0.25,1.0,0.014015638871553548,0.1765677586205714,-0.23767829985591293
broad,TOP20_b3rw,M,10.0,RAW,0.25,1.25,0.01817929704156107,0.23681663271640074,-0.3067479152705056
broad,TOP20_b3rw,M,10.0,RAW,0.25,1.5,0.022105157955752075,0.297443732855619,-0.3713448470012969
broad,TOP20_b3rw,M,10.0,RAW,0.5,0.75,0.0046709501268349385,0.05891222762352921,-0.07908449840788279
broad,TOP20_b3rw,M,10.0,RAW,0.5,1.0,0.009086044884815347,0.11858588544519488,-0.15297079557035675
broad,TOP20_b3rw,M,10.0,RAW,0.5,1.25,0.01324970305482287,0.17883475954102424,-0.22204041098494942
broad,TOP20_b3rw,M,10.0,RAW,0.5,1.5,0.017175563969013874,0.23946185968024247,-0.2866373427157407
broad,TOP20_b3rw,M,10.0,RAW,0.75,1.0,0.004415094757980409,0.05967365782166567,-0.07388629716247397
broad,TOP20_b3rw,M,10.0,RAW,0.75,1.25,0.008578752927987932,0.11992253191749502,-0.14295591257706664
broad,TOP20_b3rw,M,10.0,RAW,0.75,1.5,0.012504613842178935,0.18054963205671326,-0.20755284430785792
broad,TOP20_b3rw,M,10.0,RAW,1.0,1.25,0.004163658170007523,0.06024887409582935,-0.06906961541459267
broad,TOP20_b3rw,M,10.0,RAW,1.0,1.5,0.008089519084198526,0.12087597423504759,-0.13366654714538395
broad,TOP20_b3rw,M,10.0,RAW,1.25,1.5,0.003925860914191004,0.06062710013921824,-0.06459693173079128
broad,TOP20_b3rw,M,25.0,FIN,0.25,0.5,0.005491543406034083,0.05460373584606182,-0.08484465182977963
broad,TOP20_b3rw,M,25.0,FIN,0.25,0.75,0.01063436527488304,0.1098366227432448,-0.16403653308953703
broad,TOP20_b3rw,M,25.0,FIN,0.25,1.0,0.015376284840386889,0.1654907502860854,-0.23800673959945629
broad,TOP20_b3rw,M,25.0,FIN,0.25,1.25,0.0016777331210462432,0.21535680228411502,-0.3074237320825004
broad,TOP20_b3rw,M,25.0,FIN,0.25,1.5,-0.006444901652140844,0.2645888389229947,-0.3722982438710166
broad,TOP20_b3rw,M,25.0,FIN,0.5,0.75,0.005142821868848957,0.055232886897182976,-0.0791918812597574
broad,TOP20_b3rw,M,25.0,FIN,0.5,1.0,0.009884741434352806,0.11088701444002358,-0.15316208776967666
broad,TOP20_b3rw,M,25.0,FIN,0.5,1.25,-0.0038138102849878397,0.1607530664380532,-0.22257908025272077
broad,TOP20_b3rw,M,25.0,FIN,0.5,1.5,-0.011936445058174927,0.20998510307693286,-0.287453592041237
broad,TOP20_b3rw,M,25.0,FIN,0.75,1.0,0.004741919565503849,0.055654127542840603,-0.07397020650991926
broad,TOP20_b3rw,M,25.0,FIN,0.75,1.25,-0.008956632153836797,0.10552017954087023,-0.14338719899296337
broad,TOP20_b3rw,M,25.0,FIN,0.75,1.5,-0.017079266927023884,0.15475221617974988,-0.2082617107814796
broad,TOP20_b3rw,M,25.0,FIN,1.0,1.25,-0.013698551719340646,0.049866051998029626,-0.06941699248304412
broad,TOP20_b3rw,M,25.0,FIN,1.0,1.5,-0.021821186492527733,0.09909808863690928,-0.13429150427156034
broad,TOP20_b3rw,M,25.0,FIN,1.25,1.5,-0.008122634773187087,0.04923203663887965,-0.06487451178851622
broad,TOP20_b3rw,M,25.0,RAW,0.25,0.5,0.005491543406034083,0.05460373584606182,-0.08484465182977963
broad,TOP20_b3rw,M,25.0,RAW,0.25,0.75,0.01063436527488304,0.1098366227432448,-0.16403653308953703
broad,TOP20_b3rw,M,25.0,RAW,0.25,1.0,0.015420604034589225,0.1655020909788505,-0.23800673959945629
broad,TOP20_b3rw,M,25.0,RAW,0.25,1.25,0.019857066506608234,0.22138357723505386,-0.30713976044314717
broad,TOP20_b3rw,M,25.0,RAW,0.25,1.5,0.023988063486802158,0.27726144132005204,-0.37178054695689267
broad,TOP20_b3rw,M,25.0,RAW,0.5,0.75,0.005142821868848957,0.055232886897182976,-0.0791918812597574
broad,TOP20_b3rw,M,25.0,RAW,0.5,1.0,0.009929060628555142,0.11089835513278867,-0.15316208776967666
broad,TOP20_b3rw,M,25.0,RAW,0.5,1.25,0.014365523100574151,0.16677984138899205,-0.22229510861336754
broad,TOP20_b3rw,M,25.0,RAW,0.5,1.5,0.018496520080768075,0.22265770547399022,-0.28693589512711304
broad,TOP20_b3rw,M,25.0,RAW,0.75,1.0,0.004786238759706185,0.0556654682356057,-0.07397020650991926
broad,TOP20_b3rw,M,25.0,RAW,0.75,1.25,0.009222701231725194,0.11154695449180907,-0.14310322735361014
broad,TOP20_b3rw,M,25.0,RAW,0.75,1.5,0.013353698211919118,0.16742481857680724,-0.20774401386735564
broad,TOP20_b3rw,M,25.0,RAW,1.0,1.25,0.004436462472019009,0.05588148625620337,-0.06913302084369088
broad,TOP20_b3rw,M,25.0,RAW,1.0,1.5,0.008567459452212933,0.11175935034120155,-0.13377380735743638
broad,TOP20_b3rw,M,25.0,RAW,1.25,1.5,0.004130996980193924,0.055877864084998174,-0.0646407865137455
broad,TOP20_b3rw,M,50.0,FIN,0.25,0.5,0.006435652309602968,0.04903112018313727,-0.0850732310701523
broad,TOP20_b3rw,M,50.0,FIN,0.25,0.75,0.012371007755105023,0.09823313136687473,-0.16444408374970176
broad,TOP20_b3rw,M,50.0,FIN,0.25,1.0,0.017735982937977623,0.14735790474530042,-0.23855413917202828
broad,TOP20_b3rw,M,50.0,FIN,0.25,1.25,0.004509345503462492,0.1902947662367458,-0.308076381192232
broad,TOP20_b3rw,M,50.0,FIN,0.25,1.5,-0.003259862368474087,0.2321002031045818,-0.3730234711606215
broad,TOP20_b3rw,M,50.0,FIN,0.5,0.75,0.005935355445502055,0.04920201118373746,-0.07937085267954946
broad,TOP20_b3rw,M,50.0,FIN,0.5,1.0,0.011300330628374655,0.09832678456216315,-0.15348090810187598
broad,TOP20_b3rw,M,50.0,FIN,0.5,1.25,-0.0019263068061404764,0.14126364605360853,-0.22300315012207972
broad,TOP20_b3rw,M,50.0,FIN,0.5,1.5,-0.009695514678077055,0.18306908292144453,-0.2879502400904692
broad,TOP20_b3rw,M,50.0,FIN,0.75,1.0,0.0053649751828726,0.04912477337842569,-0.07411005542232652
broad,TOP20_b3rw,M,50.0,FIN,0.75,1.25,-0.007861662251642532,0.09206163486987107,-0.14363229744253025
broad,TOP20_b3rw,M,50.0,FIN,0.75,1.5,-0.01563087012357911,0.13386707173770707,-0.20857938741091975
broad,TOP20_b3rw,M,50.0,FIN,1.0,1.25,-0.013226637434515132,0.04293686149144538,-0.06952224202020374
broad,TOP20_b3rw,M,50.0,FIN,1.0,1.5,-0.02099584530645171,0.08474229835928138,-0.13446933198859323
broad,TOP20_b3rw,M,50.0,FIN,1.25,1.5,-0.007769207871936579,0.041805436867836,-0.0649470899683895
broad,TOP20_b3rw,M,50.0,RAW,0.25,0.5,0.006435652309602968,0.04903112018313727,-0.0850732310701523
broad,TOP20_b3rw,M,50.0,RAW,0.25,0.75,0.012371007755105023,0.09823313136687473,-0.16444408374970176
broad,TOP20_b3rw,M,50.0,RAW,0.25,1.0,0.01778031966423277,0.147369029668591,-0.23855413917202828
broad,TOP20_b3rw,M,50.0,RAW,0.25,1.25,0.022674487727534887,0.19617866975354326,-0.30779283573088334
broad,TOP20_b3rw,M,50.0,RAW,0.25,1.5,0.02714955002840691,0.24441251024208954,-0.37250671354955234
broad,TOP20_b3rw,M,50.0,RAW,0.5,0.75,0.005935355445502055,0.04920201118373746,-0.07937085267954946
broad,TOP20_b3rw,M,50.0,RAW,0.5,1.0,0.0113446673546298,0.09833790948545373,-0.15348090810187598
broad,TOP20_b3rw,M,50.0,RAW,0.5,1.25,0.01623883541793192,0.147147549570406,-0.22271960466073104
broad,TOP20_b3rw,M,50.0,RAW,0.5,1.5,0.020713897718803942,0.19538139005895228,-0.28743348247940004
broad,TOP20_b3rw,M,50.0,RAW,0.75,1.0,0.005409311909127745,0.049135898301716274,-0.07411005542232652
broad,TOP20_b3rw,M,50.0,RAW,0.75,1.25,0.010303479972429863,0.09794553838666853,-0.14334875198118158
broad,TOP20_b3rw,M,50.0,RAW,0.75,1.5,0.014778542273301887,0.14617937887521482,-0.20806262979985057
broad,TOP20_b3rw,M,50.0,RAW,1.0,1.25,0.004894168063302118,0.048809640084952255,-0.06923869655885506
broad,TOP20_b3rw,M,50.0,RAW,1.0,1.5,0.009369230364174141,0.09704348057349854,-0.13395257437752406
broad,TOP20_b3rw,M,50.0,RAW,1.25,1.5,0.004475062300872024,0.04823384048854629,-0.064713877818669
broad,TOP20_b3rw,W,0.0,FIN,0.25,0.5,0.002454060931740054,0.05374514147233356,-0.0734154022079262
