arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56-drop,10,45,37,20,False,True,0.121836,1.131973,-0.170413,1.091172,1.173763,0.98644,0.142761,1.241342,-0.170413,False,True,-,1.2559,1.3321,0.134552,0.339747,0.359332,0.031891,0.015239
U56-drop,10,45,37,30,True,False,0.10592,1.17516,-0.140189,1.117828,1.229826,0.987564,0.124591,1.319581,-0.140189,False,False,CAGR,1.2559,1.3321,0.161208,0.39581,0.437571,0.062115,-0.000676
U56-drop,10,45,38,10,False,False,0.137058,0.99105,-0.183917,0.887085,1.085272,0.829087,0.165234,1.111811,-0.183917,False,False,H1,1.2065,1.2962,-0.069535,0.251256,0.2298,0.018386,0.030462
U56-drop,10,45,38,20,True,True,0.121168,1.089948,-0.17408,1.032596,1.144326,0.945536,0.139931,1.201292,-0.17408,False,True,-,1.2065,1.2962,0.075976,0.31031,0.319281,0.028223,0.014571
U56-drop,10,45,38,30,False,False,0.100906,1.089266,-0.145156,1.023889,1.151257,0.902945,0.117658,1.238932,-0.145156,False,False,CAGR,1.2065,1.2962,0.067269,0.317241,0.356922,0.057147,-0.00569
U56-drop,10,45,39,10,False,False,0.140368,1.013233,-0.165095,0.993137,1.035759,0.946118,0.156608,1.065303,-0.165095,False,True,-,1.2823,1.35,0.036517,0.201743,0.183293,0.037208,0.033772
U56-drop,10,45,39,20,True,True,0.12657,1.115832,-0.175794,1.113667,1.123324,1.028747,0.1417,1.18293,-0.175794,False,True,-,1.2823,1.35,0.157047,0.289309,0.300919,0.026509,0.019974
U56-drop,10,45,39,30,False,False,0.110099,1.16136,-0.142064,1.116593,1.204583,1.001714,0.12685,1.285549,-0.142064,False,True,-,1.2823,1.35,0.159973,0.370567,0.403538,0.060239,0.003503
U56-drop,10,45,40,10,True,False,0.152535,1.072906,-0.194916,1.124438,1.033876,1.071741,0.161216,1.076899,-0.194916,False,True,-,1.239,1.3049,0.167818,0.199861,0.194888,0.007387,0.045938
U56-drop,10,45,40,20,False,True,0.131262,1.135189,-0.175884,1.094254,1.17603,1.011736,0.150359,1.229363,-0.175884,False,True,-,1.239,1.3049,0.137634,0.342014,0.347352,0.02642,0.024666
U56-drop,10,45,40,30,False,False,0.114377,1.175194,-0.15706,1.120393,1.227687,1.009728,0.132866,1.302544,-0.15706,False,True,-,1.239,1.3049,0.163773,0.393671,0.420533,0.045243,0.007781
U56-drop,10,45,41,10,True,False,0.141232,1.017261,-0.191956,1.052602,0.994153,1.020079,0.149885,1.01915,-0.191956,False,True,-,1.2254,1.3228,0.095982,0.160137,0.137139,0.010347,0.034636
U56-drop,10,45,41,20,False,True,0.126044,1.122889,-0.178952,1.067567,1.175765,0.975422,0.145904,1.236005,-0.178952,False,True,-,1.2254,1.3228,0.110947,0.341749,0.353994,0.023352,0.019448
U56-drop,10,45,41,30,False,False,0.104124,1.119562,-0.148061,1.04417,1.190454,0.922928,0.122456,1.275405,-0.148061,False,False,CAGR,1.2254,1.3228,0.08755,0.356438,0.393394,0.054243,-0.002473
U56-drop,10,45,42,10,False,False,0.119519,0.921108,-0.20497,0.886173,0.956438,0.823979,0.138008,0.994514,-0.20497,False,False,H1,1.213,1.3194,-0.070447,0.122422,0.112503,-0.002666,0.012923
U56-drop,10,45,42,20,False,True,0.110471,1.040773,-0.172613,0.982714,1.095843,0.894191,0.1291,1.152432,-0.172613,False,True,-,1.213,1.3194,0.026094,0.261827,0.270421,0.02969,0.003874
U56-drop,10,45,42,30,True,False,0.096329,1.087896,-0.139369,1.020328,1.151327,0.90689,0.113315,1.228564,-0.139369,False,False,CAGR,1.213,1.3194,0.063708,0.317311,0.346554,0.062935,-0.010267
U56-drop,10,45,43,10,False,False,0.14232,1.058248,-0.160371,1.108356,1.020957,1.019818,0.155101,1.089557,-0.160371,False,True,-,1.257,1.3677,0.151736,0.186941,0.207546,0.041932,0.035724
U56-drop,10,45,43,20,True,True,0.126245,1.146737,-0.176781,1.199273,1.107992,1.089562,0.138468,1.191845,-0.176781,False,True,-,1.257,1.3677,0.242653,0.273976,0.309834,0.025523,0.019649
U56-drop,10,45,43,30,False,False,0.103629,1.14139,-0.147928,1.145353,1.142887,1.000904,0.119209,1.248897,-0.147928,False,False,CAGR,1.257,1.3677,0.188733,0.308871,0.366886,0.054375,-0.002968
U56-drop,10,45,44,10,False,False,0.12693,0.937268,-0.179705,0.938641,0.944213,0.891153,0.142171,0.974799,-0.179705,False,False,H1,1.2597,1.3213,-0.017979,0.110197,0.092788,0.022599,0.020334
U56-drop,10,45,44,20,True,True,0.124343,1.119385,-0.169382,1.099099,1.143715,0.999791,0.143462,1.209867,-0.169382,False,True,-,1.2597,1.3213,0.142479,0.309699,0.327856,0.032921,0.017747
U56-drop,10,45,44,30,False,False,0.107702,1.171626,-0.137674,1.119085,1.222254,0.998297,0.126079,1.304205,-0.137674,False,True,-,1.2597,1.3213,0.162465,0.388238,0.422194,0.06463,0.001106
U56-drop,10,45,45,10,False,False,0.122832,0.967755,-0.188169,1.002369,0.944373,0.932159,0.133703,0.996672,-0.188169,False,True,-,1.1729,1.2514,0.045749,0.110357,0.114662,0.014134,0.016236
U56-drop,10,45,45,20,True,True,0.111414,1.074434,-0.173696,1.028145,1.119196,0.938661,0.128084,1.178982,-0.173696,False,True,-,1.1729,1.2514,0.071525,0.28518,0.296972,0.028607,0.004817
U56-drop,10,45,45,30,False,False,0.093499,1.091058,-0.140756,1.034431,1.144712,0.921951,0.107981,1.225542,-0.140756,False,False,CAGR,1.1729,1.2514,0.077811,0.310696,0.343532,0.061547,-0.013098
U56-drop,10,45,46,10,False,False,0.129276,1.031403,-0.169518,0.988906,1.075992,0.882651,0.155747,1.14088,-0.169518,False,True,-,1.2143,1.3097,0.032286,0.241976,0.258869,0.032786,0.02268
U56-drop,10,45,46,20,True,True,0.111979,1.102978,-0.169979,1.092719,1.118544,0.974631,0.12947,1.200135,-0.169979,False,True,-,1.2143,1.3097,0.136099,0.284528,0.318124,0.032325,0.005382
U56-drop,10,45,46,30,False,False,0.094066,1.126057,-0.136442,1.111742,1.142758,0.967609,0.108929,1.248302,-0.136442,False,False,CAGR,1.2143,1.3097,0.155122,0.308742,0.366291,0.065862,-0.012531
U56-drop,10,45,47,10,False,False,0.124182,0.923225,-0.185437,0.879443,0.965315,0.83775,0.140269,0.98882,-0.185437,False,False,H1,1.2036,1.2592,-0.077177,0.131299,0.106809,0.016866,0.017586
U56-drop,10,45,47,20,True,True,0.11771,1.052501,-0.184567,1.044417,1.064637,0.951771,0.133264,1.129682,-0.184567,False,True,-,1.2036,1.2592,0.087797,0.230621,0.247671,0.017737,0.011114
U56-drop,10,45,47,30,False,False,0.101705,1.082215,-0.156682,1.059511,1.105678,0.934853,0.117183,1.196519,-0.156682,False,False,CAGR,1.2036,1.2592,0.102891,0.271662,0.314508,0.045621,-0.004892
U56-drop,10,45,48,10,False,False,0.133874,0.982801,-0.184106,0.979883,0.988974,0.947379,0.144143,1.011151,-0.184106,False,True,-,1.2556,1.3209,0.023263,0.154958,0.129141,0.018198,0.027278
U56-drop,10,45,48,20,True,True,0.12314,1.115493,-0.175288,1.103219,1.129116,1.028486,0.135221,1.183746,-0.175288,False,True,-,1.2556,1.3209,0.146599,0.2951,0.301735,0.027016,0.016544
U56-drop,10,45,48,30,False,False,0.103726,1.132634,-0.13967,1.083327,1.179791,0.96779,0.118225,1.265994,-0.13967,False,False,CAGR,1.2556,1.3209,0.126707,0.345775,0.383983,0.062633,-0.002871
U56-drop,10,45,49,10,True,False,0.117332,0.891233,-0.200697,0.963406,0.833532,0.914689,0.120406,0.87606,-0.200697,False,False,H2,1.1422,1.215,0.006786,-0.000484,-0.005951,0.001607,0.010735
U56-drop,10,45,49,20,False,True,0.111426,1.03003,-0.183216,0.980187,1.077673,0.890013,0.129138,1.137654,-0.183216,False,True,-,1.1422,1.215,0.023567,0.243657,0.255643,0.019087,0.00483
U56-drop,10,45,49,30,False,False,0.094432,1.047358,-0.148344,0.998704,1.09364,0.880917,0.109645,1.179091,-0.148344,False,False,CAGR,1.1422,1.215,0.042084,0.259624,0.29708,0.053959,-0.012164
U56-drop,10,45,50,10,True,False,0.126785,0.953352,-0.198426,0.92445,0.984556,0.899986,0.141733,0.995608,-0.198426,False,False,H1,1.1789,1.3024,-0.03217,0.15054,0.113597,0.003877,0.020189
U56-drop,10,45,50,20,False,True,0.113115,1.057735,-0.181488,0.948366,1.1575,0.861474,0.136646,1.2067,-0.181488,False,False,H1,1.1789,1.3024,-0.008254,0.323484,0.32469,0.020816,0.006519
U56-drop,10,45,50,30,False,False,0.097157,1.095241,-0.148397,0.971068,1.210157,0.839467,0.11957,1.296122,-0.148397,False,False,CAGR,1.1789,1.3024,0.014448,0.376141,0.414111,0.053906,-0.00944
U56-drop,10,45,51,10,False,False,0.128599,0.958973,-0.189593,0.93031,0.989068,0.896331,0.143648,1.007636,-0.189593,False,False,H1,1.212,1.2937,-0.02631,0.155052,0.125625,0.012711,0.022002
U56-drop,10,45,51,20,False,True,0.116135,1.05561,-0.178509,0.993672,1.113984,0.906183,0.135342,1.170215,-0.178509,False,True,-,1.212,1.2937,0.037052,0.279968,0.288204,0.023794,0.009538
U56-drop,10,45,51,30,True,False,0.10348,1.110244,-0.146882,1.070966,1.147966,0.952007,0.118304,1.236521,-0.146882,False,False,CAGR,1.212,1.2937,0.114346,0.31395,0.35451,0.055421,-0.003116
U56-drop,10,45,52,10,True,False,0.149553,1.060858,-0.185313,1.067056,1.061949,1.005319,0.166005,1.104859,-0.185313,False,True,-,1.2344,1.3291,0.110436,0.227933,0.222848,0.01699,0.042957
U56-drop,10,45,52,20,False,True,0.124056,1.094897,-0.187016,1.051579,1.138118,0.959457,0.144505,1.197118,-0.187016,False,True,-,1.2344,1.3291,0.094958,0.304102,0.315107,0.015288,0.01746
U56-drop,10,45,52,30,False,False,0.106858,1.137109,-0.154935,1.069654,1.200744,0.94475,0.127392,1.283262,-0.154935,False,True,-,1.2344,1.3291,0.113034,0.366728,0.401251,0.047368,0.000262
U56-drop,10,45,53,10,False,False,0.123017,0.929745,-0.180054,0.857921,0.99633,0.823394,0.143291,1.009719,-0.180054,False,False,H1,1.2527,1.3455,-0.098699,0.162314,0.127709,0.022249,0.016421
U56-drop,10,45,53,20,True,True,0.119975,1.107652,-0.172078,1.050869,1.161839,0.967534,0.138805,1.214564,-0.172078,False,True,-,1.2527,1.3455,0.094249,0.327823,0.332553,0.030225,0.013379
U56-drop,10,45,53,30,False,False,0.102098,1.136486,-0.136875,1.060562,1.207656,0.930947,0.121178,1.297041,-0.136875,False,False,CAGR,1.2527,1.3455,0.103942,0.37364,0.415031,0.065428,-0.004498
U56-drop,10,45,54,10,False,False,0.127831,0.931391,-0.175143,0.901129,0.962317,0.84591,0.145488,0.996596,-0.175143,False,False,H1,1.2174,1.302,-0.055491,0.128301,0.114585,0.02716,0.021235
U56-drop,10,45,54,20,True,True,0.121897,1.078473,-0.1845,1.034379,1.121539,0.947504,0.14051,1.178501,-0.1845,False,True,-,1.2174,1.302,0.077759,0.287524,0.29649,0.017803,0.0153
U56-drop,10,45,54,30,False,False,0.104604,1.109055,-0.148323,1.037978,1.175807,0.923773,0.12276,1.254327,-0.148323,False,False,CAGR,1.2174,1.302,0.081358,0.341791,0.372316,0.05398,-0.001992
U56-drop,10,45,55,10,True,False,0.144009,1.06105,-0.173892,1.092445,1.043263,1.039177,0.157438,1.081999,-0.173892,False,True,-,1.2583,1.3493,0.135825,0.209247,0.199989,0.028411,0.037413
U56-drop,10,45,55,20,False,True,0.125405,1.146749,-0.168069,1.115699,1.178955,1.017492,0.143967,1.245302,-0.168069,False,True,-,1.2583,1.3493,0.159079,0.344939,0.363291,0.034234,0.018809
U56-drop,10,45,55,30,False,False,0.108153,1.18151,-0.137818,1.111225,1.247696,0.990584,0.126519,1.330854,-0.137818,False,True,-,1.2583,1.3493,0.154605,0.41368,0.448844,0.064485,0.001557
U56-drop,10,45,56,10,True,False,0.117174,0.893689,-0.202535,0.935646,0.862398,0.89832,0.123127,0.893011,-0.202535,False,False,H1,1.1684,1.278,-0.020974,0.028383,0.011,-0.000231,0.010577
U56-drop,10,45,56,20,False,True,0.111584,1.035749,-0.185015,0.988966,1.080776,0.890847,0.130066,1.146533,-0.185015,False,True,-,1.1684,1.278,0.032346,0.24676,0.264522,0.017288,0.004988
U56-drop,10,45,56,30,False,False,0.098216,1.093986,-0.153779,1.01218,1.170755,0.886403,0.116777,1.258153,-0.153779,False,False,CAGR,1.1684,1.278,0.05556,0.336739,0.376142,0.048524,-0.00838
U56-drop,10,45,57,10,False,False,0.136191,0.99966,-0.180019,0.962209,1.037482,0.915341,0.154913,1.064137,-0.180019,False,True,-,1.2686,1.3418,0.005589,0.203466,0.182127,0.022284,0.029595
U56-drop,10,45,57,20,False,True,0.120651,1.105355,-0.171587,1.062164,1.148025,0.963585,0.140372,1.212834,-0.171587,False,True,-,1.2686,1.3418,0.105544,0.314009,0.330823,0.030716,0.014055
U56-drop,10,45,57,30,True,False,0.106316,1.182484,-0.137092,1.124667,1.237392,0.992694,0.124332,1.330691,-0.137092,False,False,CAGR,1.2686,1.3418,0.168047,0.403376,0.44868,0.065211,-0.00028
U56-drop,10,45,58,10,False,False,0.122974,0.925876,-0.191566,0.946341,0.910709,0.902331,0.130628,0.945039,-0.191566,False,False,H1,1.1882,1.2443,-0.010279,0.076693,0.063028,0.010738,0.016378
U56-drop,10,45,58,20,False,True,0.112607,1.050587,-0.180539,0.992255,1.10582,0.903125,0.131283,1.163357,-0.180539,False,True,-,1.1882,1.2443,0.035635,0.271804,0.281346,0.021765,0.006011
U56-drop,10,45,58,30,True,False,0.097963,1.113382,-0.153277,1.071297,1.154138,0.948923,0.113846,1.240767,-0.153277,False,False,CAGR,1.1882,1.2443,0.114677,0.320122,0.358757,0.049027,-0.008633
U56-drop,10,45,59,10,False,False,0.133761,0.975414,-0.192196,1.009234,0.955139,0.959247,0.145542,0.991821,-0.192196,False,True,-,1.2146,1.2813,0.052614,0.121123,0.10981,0.010108,0.027164
U56-drop,10,45,59,20,True,True,0.123221,1.099289,-0.179513,1.071532,1.129555,0.973433,0.142668,1.194426,-0.179513,False,True,-,1.2146,1.2813,0.114911,0.295539,0.312416,0.02279,0.016625
U56-drop,10,45,59,30,False,False,0.105384,1.129309,-0.146021,1.083243,1.173817,0.963007,0.12275,1.25762,-0.146021,False,False,CAGR,1.2146,1.2813,0.126623,0.339801,0.375609,0.056282,-0.001212
U56-drop,10,45,60,10,True,False,0.134272,0.998504,-0.197793,1.07937,0.939567,0.983293,0.145297,1.013808,-0.197793,False,True,-,1.168,1.2544,0.12275,0.105551,0.131797,0.004511,0.027676
U56-drop,10,45,60,20,False,True,0.114976,1.056712,-0.174955,1.076946,1.045015,0.948146,0.131018,1.139615,-0.174955,False,True,-,1.168,1.2544,0.120326,0.210999,0.257604,0.027348,0.00838
U56-drop,10,45,60,30,False,False,0.099705,1.087318,-0.144992,1.098822,1.080259,0.965236,0.112635,1.182367,-0.144992,False,False,CAGR,1.168,1.2544,0.142202,0.246243,0.300356,0.057311,-0.006891
U56-drop,10,45,61,10,False,False,0.129368,0.978059,-0.166842,0.940949,1.015854,0.860223,0.151005,1.066716,-0.166842,False,False,H1,1.1713,1.3123,-0.015671,0.181839,0.184706,0.035461,0.022772
U56-drop,10,45,61,20,False,True,0.114022,1.052235,-0.175832,1.005246,1.0981,0.891759,0.134875,1.173648,-0.175832,False,True,-,1.1713,1.3123,0.048626,0.264084,0.291637,0.026472,0.007425
U56-drop,10,45,61,30,True,False,0.099477,1.10075,-0.142233,1.06315,1.137366,0.924825,0.116241,1.238138,-0.142233,False,False,CAGR,1.1713,1.3123,0.10653,0.30335,0.356128,0.060071,-0.00712
U56-drop,10,45,62,10,False,False,0.134459,0.996111,-0.179758,0.961028,1.031613,0.92114,0.151275,1.053847,-0.179758,False,True,-,1.2327,1.2935,0.004408,0.197597,0.171837,0.022545,0.027863
U56-drop,10,45,62,20,True,True,0.124871,1.121875,-0.177108,1.092062,1.152489,1.002561,0.142041,1.213467,-0.177108,False,True,-,1.2327,1.2935,0.135442,0.318473,0.331457,0.025195,0.018274
U56-drop,10,45,62,30,False,False,0.10707,1.144079,-0.144547,1.109482,1.177628,0.990293,0.122052,1.265837,-0.144547,False,True,-,1.2327,1.2935,0.152862,0.343612,0.383826,0.057757,0.000473
U56-drop,10,45,63,10,True,False,0.121283,0.952032,-0.189667,0.922731,0.98118,0.89258,0.133181,0.998347,-0.189667,False,False,H1,1.1844,1.2661,-0.033889,0.147164,0.116336,0.012636,0.014687
U56-drop,10,45,63,20,False,True,0.107621,1.048747,-0.173646,0.958982,1.132396,0.882908,0.125418,1.17912,-0.173646,False,True,-,1.1844,1.2661,0.002362,0.298381,0.29711,0.028658,0.001024
U56-drop,10,45,63,30,False,False,0.09188,1.078787,-0.137017,0.998926,1.154476,0.8904,0.107054,1.231176,-0.137017,False,False,CAGR,1.1844,1.2661,0.042306,0.32046,0.349165,0.065286,-0.014716
U56-drop,10,45,64,10,True,False,0.135241,0.999584,-0.214716,1.125558,0.896506,1.099002,0.131163,0.930309,-0.214716,False,False,DD,1.2282,1.3292,0.168938,0.06249,0.048299,-0.012412,0.028645
U56-drop,10,45,64,20,False,True,0.12521,1.12094,-0.183993,1.132552,1.116363,1.047166,0.138675,1.178215,-0.183993,False,True,-,1.2282,1.3292,0.175932,0.282347,0.296204,0.018311,0.018613
U56-drop,10,45,64,30,False,False,0.108377,1.157486,-0.160887,1.117677,1.196145,1.006253,0.12401,1.275522,-0.160887,False,True,-,1.2282,1.3292,0.161057,0.362129,0.393511,0.041416,0.001781
U56-drop,10,45,65,10,False,False,0.12481,0.942447,-0.191879,0.902057,0.98192,0.864551,0.140843,1.002181,-0.191879,False,False,H1,1.1871,1.2611,-0.054563,0.147904,0.120171,0.010425,0.018213
U56-drop,10,45,65,20,True,True,0.119372,1.09216,-0.17997,1.0285,1.152228,0.943235,0.138916,1.205949,-0.17997,False,True,-,1.1871,1.2611,0.07188,0.318212,0.323938,0.022333,0.012776
U56-drop,10,45,65,30,False,False,0.100093,1.10565,-0.14748,1.042107,1.165603,0.919165,0.117488,1.252045,-0.14748,False,False,CAGR,1.1871,1.2611,0.085487,0.331587,0.370034,0.054824,-0.006504
U56-drop,10,45,66,10,False,False,0.11746,0.861965,-0.192812,0.776235,0.939847,0.727883,0.1412,0.96145,-0.192812,False,False,H1,1.2224,1.3196,-0.180385,0.105831,0.079439,0.009492,0.010864
U56-drop,10,45,66,20,True,True,0.123926,1.094457,-0.187873,1.01376,1.169441,0.936141,0.145801,1.214436,-0.187873,False,True,-,1.2224,1.3196,0.05714,0.335425,0.332425,0.014431,0.017329
U56-drop,10,45,66,30,False,False,0.105248,1.123706,-0.150947,1.041288,1.200573,0.918767,0.125413,1.282861,-0.150947,False,False,CAGR,1.2224,1.3196,0.084668,0.366557,0.40085,0.051356,-0.001349
U56-drop,10,45,67,10,False,False,0.138547,0.980836,-0.208451,0.981378,0.985971,0.932474,0.152757,1.019195,-0.208451,False,False,DD,1.2352,1.3031,0.024758,0.151955,0.137185,-0.006147,0.03195
U56-drop,10,45,67,20,False,True,0.125895,1.083816,-0.18766,1.036822,1.12984,0.937803,0.147414,1.194223,-0.18766,False,True,-,1.2352,1.3031,0.080201,0.295824,0.312212,0.014643,0.019299
U56-drop,10,45,67,30,True,False,0.111033,1.134659,-0.155491,1.093681,1.174474,0.96758,0.129093,1.2642,-0.155491,False,True,-,1.2352,1.3031,0.137061,0.340458,0.38219,0.046813,0.004437
U56-drop,10,45,68,10,False,False,0.132353,0.988854,-0.181988,1.011425,0.974358,0.961764,0.142672,1.011464,-0.181988,False,True,-,1.2379,1.28,0.054805,0.140342,0.129453,0.020316,0.025756
U56-drop,10,45,68,20,False,True,0.119062,1.099782,-0.177858,1.061529,1.137711,0.972269,0.136315,1.197576,-0.177858,False,True,-,1.2379,1.28,0.104909,0.303695,0.315565,0.024446,0.012466
U56-drop,10,45,68,30,True,False,0.100581,1.137706,-0.14839,1.097114,1.177225,0.974545,0.11648,1.264218,-0.14839,False,False,CAGR,1.2379,1.28,0.140494,0.343209,0.382207,0.053914,-0.006015
U56-drop,10,45,69,10,False,False,0.11513,0.883948,-0.182671,0.808316,0.953472,0.76409,0.135785,0.973755,-0.182671,False,False,H1,1.1062,1.2116,-0.148305,0.119456,0.091744,0.019633,0.008534
U56-drop,10,45,69,20,False,True,0.106093,0.995554,-0.174688,0.862215,1.116344,0.777054,0.130802,1.162739,-0.174688,False,False,H1,1.1062,1.2116,-0.094405,0.282328,0.280729,0.027615,-0.000504
U56-drop,10,45,69,30,True,False,0.091894,1.029939,-0.145563,0.948904,1.105739,0.828498,0.10968,1.189375,-0.145563,False,False,H1,1.1062,1.2116,-0.007716,0.271723,0.307364,0.05674,-0.014702
U56-drop,10,45,70,10,True,False,0.122333,0.921182,-0.200371,0.925907,0.921983,0.875732,0.134241,0.957088,-0.200371,False,False,H1,1.1277,1.2199,-0.030713,0.087967,0.075077,0.001933,0.015737
U56-drop,10,45,70,20,False,True,0.108317,1.007825,-0.180444,0.912967,1.095361,0.825367,0.129343,1.148973,-0.180444,False,False,H1,1.1277,1.2199,-0.043653,0.261345,0.266962,0.021859,0.001721
U56-drop,10,45,70,30,False,False,0.094798,1.053392,-0.142802,0.965804,1.135905,0.833134,0.113853,1.229824,-0.142802,False,False,CAGR,1.1277,1.2199,0.009184,0.301889,0.347814,0.059502,-0.011798
U56-drop,10,45,71,10,False,False,0.127936,0.95148,-0.17274,0.962887,0.94664,0.8848,0.14261,1.003055,-0.17274,False,True,-,1.2189,1.3374,0.006267,0.112624,0.121044,0.029563,0.021339
U56-drop,10,45,71,20,True,True,0.120872,1.091419,-0.182371,1.078481,1.107079,0.961935,0.138596,1.190797,-0.182371,False,True,-,1.2189,1.3374,0.12186,0.273063,0.308786,0.019933,0.014275
U56-drop,10,45,71,30,False,False,0.103125,1.107892,-0.150462,1.09666,1.120147,0.951736,0.118213,1.231333,-0.150462,False,False,CAGR,1.2189,1.3374,0.14004,0.286131,0.349322,0.051842,-0.003471
U56-drop,10,45,72,10,False,False,0.116135,0.921093,-0.168335,0.94563,0.904976,0.867305,0.128238,0.963103,-0.168335,False,False,H1,1.1375,1.182,-0.01099,0.070961,0.081092,0.033969,0.009538
U56-drop,10,45,72,20,False,True,0.104754,1.004741,-0.176691,1.024076,0.992288,0.912941,0.117639,1.07545,-0.176691,False,False,CAGR,1.1375,1.182,0.067456,0.158272,0.193439,0.025612,-0.001843
U56-drop,10,45,72,30,True,False,0.089391,1.036205,-0.14122,1.060689,1.01639,0.924008,0.100103,1.124389,-0.14122,False,False,CAGR,1.1375,1.182,0.104069,0.182374,0.242378,0.061084,-0.017206
U56-drop,10,45,73,10,False,False,0.129473,0.936923,-0.212893,0.952658,0.928232,0.922723,0.138243,0.950007,-0.212893,False,False,H1,1.21,1.2735,-0.003962,0.094216,0.067996,-0.01059,0.022877
U56-drop,10,45,73,20,False,True,0.118295,1.056276,-0.18817,1.006681,1.103804,0.922152,0.136404,1.159232,-0.18817,False,True,-,1.21,1.2735,0.050061,0.269788,0.277221,0.014133,0.011699
U56-drop,10,45,73,30,True,False,0.102414,1.100656,-0.152829,1.065348,1.134845,0.94002,0.117915,1.227472,-0.152829,False,False,CAGR,1.21,1.2735,0.108728,0.30083,0.345461,0.049474,-0.004182
U56-drop,10,45,74,10,False,False,0.121126,0.930578,-0.174829,0.825743,1.024735,0.783561,0.146395,1.03903,-0.174829,False,False,H1,1.1642,1.2879,-0.130877,0.190719,0.157019,0.027474,0.01453
U56-drop,10,45,74,20,False,True,0.110968,1.038693,-0.182323,0.917232,1.148541,0.827214,0.136012,1.198472,-0.182323,False,False,H1,1.1642,1.2879,-0.039388,0.314525,0.316461,0.01998,0.004372
U56-drop,10,45,74,30,True,False,0.097436,1.08391,-0.148268,0.969592,1.189943,0.855438,0.117753,1.264265,-0.148268,False,False,CAGR,1.1642,1.2879,0.012972,0.355927,0.382254,0.054035,-0.00916
U56-drop,10,45,75,10,False,False,0.125472,0.949552,-0.199833,0.922055,0.977166,0.883341,0.138975,1.000876,-0.199833,False,False,H1,1.176,1.2311,-0.034565,0.14315,0.118865,0.00247,0.018876
U56-drop,10,45,75,20,False,True,0.11546,1.062251,-0.190794,1.009415,1.112456,0.926182,0.132527,1.167651,-0.190794,False,True,-,1.176,1.2311,0.052795,0.27844,0.28564,0.011509,0.008864
U56-drop,10,45,75,30,True,False,0.099556,1.095186,-0.154112,1.045216,1.142786,0.944341,0.113321,1.215653,-0.154112,False,False,CAGR,1.176,1.2311,0.088596,0.30877,0.333643,0.048191,-0.00704
U56-drop,10,45,76,10,False,False,0.121708,0.94352,-0.175504,0.84438,1.03311,0.800879,0.147898,1.047813,-0.175504,False,False,H1,1.2301,1.3373,-0.11224,0.199094,0.165802,0.026799,0.015112
U56-drop,10,45,76,20,False,True,0.109922,1.05947,-0.16997,0.981129,1.132294,0.888088,0.131309,1.188186,-0.16997,False,True,-,1.2301,1.3373,0.024509,0.298278,0.306176,0.032334,0.003326
U56-drop,10,45,76,30,True,False,0.095174,1.108846,-0.137757,1.03874,1.174611,0.914928,0.112749,1.259153,-0.137757,False,False,CAGR,1.2301,1.3373,0.08212,0.340595,0.377142,0.064546,-0.011422
U56-drop,10,45,77,10,False,False,0.137996,1.027174,-0.164378,1.069627,0.993805,0.987941,0.148457,1.058385,-0.164378,False,True,-,1.2259,1.2956,0.113006,0.159789,0.176374,0.037925,0.031399
U56-drop,10,45,77,20,False,True,0.119656,1.092618,-0.175038,1.125628,1.06777,1.0076,0.132491,1.158632,-0.175038,False,True,-,1.2259,1.2956,0.169008,0.233754,0.276621,0.027266,0.013059
U56-drop,10,45,77,30,True,False,0.104912,1.136011,-0.150074,1.156282,1.120502,1.014311,0.117522,1.231597,-0.150074,False,False,CAGR,1.2259,1.2956,0.199662,0.286486,0.349586,0.05223,-0.001684
U56-drop,10,45,78,10,False,False,0.12498,0.956549,-0.176813,0.959019,0.957105,0.923086,0.133724,0.983237,-0.176813,False,True,-,1.2286,1.2717,0.002399,0.123089,0.101227,0.02549,0.018384
U56-drop,10,45,78,20,False,True,0.119974,1.118896,-0.179597,1.065465,1.169823,0.974475,0.137942,1.230585,-0.179597,False,True,-,1.2286,1.2717,0.108845,0.335807,0.348574,0.022707,0.013378
U56-drop,10,45,78,30,True,False,0.099947,1.14689,-0.152314,1.092368,1.198718,0.975105,0.115546,1.281961,-0.152314,False,False,CAGR,1.2286,1.2717,0.135748,0.364702,0.39995,0.049989,-0.006649
U56-drop,10,45,79,10,False,False,0.12757,0.947724,-0.200245,0.954764,0.945561,0.894564,0.139878,0.989291,-0.200245,False,False,H1,1.1675,1.2299,-0.001856,0.111545,0.10728,0.002058,0.020973
U56-drop,10,45,79,20,False,True,0.112978,1.022634,-0.184418,0.970159,1.072673,0.879245,0.131804,1.132179,-0.184418,False,True,-,1.1675,1.2299,0.013539,0.238657,0.250168,0.017886,0.006381
U56-drop,10,45,79,30,True,False,0.100585,1.081378,-0.145521,1.0332,1.127411,0.898492,0.118595,1.223601,-0.145521,False,False,CAGR,1.1675,1.2299,0.07658,0.293395,0.34159,0.056783,-0.006011
U56-drop,10,45,80,10,False,False,0.114549,0.900774,-0.18501,0.917443,0.891643,0.80965,0.131047,0.970069,-0.18501,False,False,H1,1.192,1.2729,-0.039177,0.057627,0.088058,0.017294,0.007952
