panel,book,conv,tranche,gross,cost_bps,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,dOOS_CAGR,dturn,dgross
U56,CAND,RESPREAD,NOBROAD,1.0,50.0,0.010859075581595379,0.07853588277115242,0.005271827501515558,0.06849047559058508,0.011092637566323615,-0.01819156692665036,0.0
U56,CAND,RESPREAD,NOEQETF,0.75,0.0,0.029171264511599126,0.26785234896212695,0.024180178217522053,0.23315371482572322,0.031443839941309504,-0.2143969764203275,0.0
U56,CAND,RESPREAD,NOEQETF,0.75,10.0,0.029293545551909883,0.26938927415887015,0.0247038591939307,0.23456050715620957,0.031418292828687244,-0.2143969764203275,0.0
U56,CAND,RESPREAD,NOEQETF,0.75,25.0,0.029474524606134977,0.27168373998238193,0.025488202581927744,0.2366583175090966,0.031379672543013326,-0.2143969764203275,0.0
U56,CAND,RESPREAD,NOEQETF,0.75,50.0,0.029769705500948263,0.27545308662831514,0.026792301702884158,0.24010154417486862,0.031314514911193525,-0.2143969764203275,0.0
U56,CAND,RESPREAD,NOEQETF,1.0,0.0,0.04054265752704378,0.26763328350820825,0.03090993398353936,0.234346346355379,0.04369232909714471,-0.25392478223919035,0.0
U56,CAND,RESPREAD,NOEQETF,1.0,10.0,0.04062403756166377,0.2689434020972814,0.031575667975846544,0.23553868558746527,0.04356865828000567,-0.25392478223919035,0.0
U56,CAND,RESPREAD,NOEQETF,1.0,25.0,0.04074302114055661,0.27089481060104537,0.03257229190162536,0.23731190824374893,0.04338387600477622,-0.25392478223919035,0.0
U56,CAND,RESPREAD,NOEQETF,1.0,50.0,0.04093320169636172,0.27408619809481505,0.03422806327253969,0.24020766044018083,0.04307781780662112,-0.25392478223919035,0.0
U56,CAND,RESPREAD,STOCKS,0.75,0.0,0.09391739202340621,0.2506533233825259,-0.02770928574021425,0.2095471319847524,0.09448176879953918,0.3641476502652683,0.0
U56,CAND,RESPREAD,STOCKS,0.75,10.0,0.09306569046125857,0.26005212649673526,-0.027214493787489635,0.21795872796397808,0.09350163393762179,0.3641476502652683,0.0
U56,CAND,RESPREAD,STOCKS,0.75,25.0,0.0917985350131949,0.27414286611547944,-0.026473329707599746,0.23054997535434563,0.0920439068857184,0.3641476502652683,0.0
U56,CAND,RESPREAD,STOCKS,0.75,50.0,0.08971407963714895,0.29756257219768556,-0.025240785104031382,0.2514300989197855,0.08964731737520015,0.3641476502652683,0.0
U56,CAND,RESPREAD,STOCKS,1.0,0.0,0.12869016328340566,0.2584701738627182,-0.03597122771719574,0.2195703198860539,0.1295598463341594,0.48634141343097603,0.0
U56,CAND,RESPREAD,STOCKS,1.0,10.0,0.12734071413771675,0.2675118019229292,-0.03532155060289255,0.22769107086247908,0.12803948792182873,0.48634141343097603,0.0
U56,CAND,RESPREAD,STOCKS,1.0,25.0,0.12533695259877797,0.28106255737341823,-0.03434877298184902,0.23984214638052337,0.12578286224924962,0.48634141343097603,0.0
U56,CAND,RESPREAD,STOCKS,1.0,50.0,0.12205115233238173,0.3035735606232739,-0.03273210864787457,0.2599802578283874,0.12208483301612305,0.48634141343097603,0.0
U56,CAND,DEGROSS,NOBROAD,0.75,0.0,-0.011942408718288666,0.052932165370676465,0.019671229935633527,0.04330997104763834,-0.011844715648150927,-0.1802523567482135,0.0
U56,CAND,DEGROSS,NOBROAD,0.75,10.0,-0.011689785520820228,0.04839003254112373,0.019698798974948195,0.03976045139816353,-0.011599067211745195,-0.1802523567482135,0.0
U56,CAND,DEGROSS,NOBROAD,0.75,25.0,-0.01131435548102444,0.04156348287690537,0.019739999520621443,0.03442832199630641,-0.011233996692671111,-0.1802523567482135,0.0
U56,CAND,DEGROSS,NOBROAD,0.75,50.0,-0.010697896744739088,0.030182044603510372,0.01980825941262987,0.02554287297381097,-0.010634532808331265,-0.1802523567482135,0.0
U56,CAND,DEGROSS,NOBROAD,1.0,0.0,-0.01576116399794225,0.04915463083946969,0.025066292746545815,0.039595774009701046,-0.01568607100334196,-0.1672137943160541,0.0
U56,CAND,DEGROSS,NOBROAD,1.0,10.0,-0.015480304162265979,0.04420770204015767,0.025117435096976726,0.03563880403174591,-0.015416012197888573,-0.1672137943160541,0.0
U56,CAND,DEGROSS,NOBROAD,1.0,25.0,-0.015063676179537078,0.036773443050948984,0.02519386778179178,0.029694452120533343,-0.015015365647160106,-0.1672137943160541,0.0
U56,CAND,DEGROSS,NOBROAD,1.0,50.0,-0.014381582508478763,0.024376978393737758,0.02532050735055069,0.019785415735000145,-0.014359328366176038,-0.1672137943160541,0.0
U56,CAND,DEGROSS,NOEQETF,0.75,0.0,-0.03427505434354905,0.20126906415234624,0.06979047593381871,0.19278432933005618,-0.03462828947971963,-0.8644507858211314,0.0
U56,CAND,DEGROSS,NOEQETF,0.75,10.0,-0.03318057190471624,0.18920071776199965,0.0698517162768626,0.18328461890238645,-0.033517379004481596,-0.8644507858211314,0.0
U56,CAND,DEGROSS,NOEQETF,0.75,25.0,-0.03155343572008218,0.17102859008136684,0.06994307786858334,0.16899038973553426,-0.031865816452410156,-0.8644507858211314,0.0
U56,CAND,DEGROSS,NOEQETF,0.75,50.0,-0.02888009841704231,0.14066391712817317,0.06759625889998766,0.14512370192898016,-0.029152338981689452,-0.8644507858211314,0.0
U56,CAND,DEGROSS,NOEQETF,1.0,0.0,-0.045401321925520044,0.18758506527013008,0.08958946644364674,0.17844841533823907,-0.045904918739032574,-1.0253494226431012,0.0
U56,CAND,DEGROSS,NOEQETF,1.0,10.0,-0.0439959937879244,0.17470169016370019,0.08963757868377853,0.16804200191112373,-0.04448850040721486,-1.0253494226431012,0.0
U56,CAND,DEGROSS,NOEQETF,1.0,25.0,-0.04191173340136567,0.15531093233892457,0.08970897101128705,0.15238974490712232,-0.04238774143035973,-1.0253494226431012,0.0
U56,CAND,DEGROSS,NOEQETF,1.0,50.0,-0.03850053404283704,0.12292548543109261,0.08982589126837826,0.12626620630784746,-0.0389494067144176,-1.0253494226431012,0.0
U56,CAND,DEGROSS,STOCKS,0.75,0.0,-0.03509069198274872,0.29340381582751696,0.07873631120696511,0.30221472420938555,-0.036510603313199,-1.8241185164283507,0.0
U56,CAND,DEGROSS,STOCKS,0.75,10.0,-0.0329438388330352,0.29321504812542987,0.0765973260431887,0.3019120454698496,-0.03440361142499393,-1.8241185164283507,0.0
U56,CAND,DEGROSS,STOCKS,0.75,25.0,-0.029749493608286715,0.2929146125723794,0.07340914388513009,0.3014334383597612,-0.031268727294665455,-1.8241185164283507,0.0
U56,CAND,DEGROSS,STOCKS,0.75,50.0,-0.02449419136776476,0.29237060118650526,0.0681492975688126,0.3005750998154477,-0.026111649077002363,-1.8241185164283507,0.0
U56,CAND,DEGROSS,STOCKS,1.0,0.0,-0.046361283626767946,0.27501803853425755,0.10219568694845438,0.28340916797528704,-0.048277379359137784,-2.2863226934700824,0.0
U56,CAND,DEGROSS,STOCKS,1.0,10.0,-0.043537889522167195,0.27387242986164306,0.10268273040064402,0.282070510532616,-0.04551271640872834,-2.2863226934700824,0.0
U56,CAND,DEGROSS,STOCKS,1.0,25.0,-0.039346674058727604,0.27213553008320757,0.10341155282995662,0.2800357220727263,-0.04140882719008987,-2.2863226934700824,0.0
U56,CAND,DEGROSS,STOCKS,1.0,50.0,-0.032477112321903645,0.26919680366643206,0.10462161311515272,0.27658077095160105,-0.03468277233010775,-2.2863226934700824,0.0
B136,CAP2,RESPREAD,NOBROAD,0.75,0.0,0.00232991490808776,0.02422116388429263,0.00163270412342309,0.02020910270444931,0.0020698874004083656,0.0028871942308974496,0.0
B136,CAP2,RESPREAD,NOBROAD,0.75,10.0,0.0023162307534660975,0.024033059921698907,0.0011652044789229876,0.01986263612722161,0.002032918136561257,0.0028871942308974496,0.0
B136,CAP2,RESPREAD,NOBROAD,0.75,25.0,0.0022959283612093984,0.023748954659166266,0.0012926267767935373,0.019342712160820064,0.0019780935547968337,0.0028871942308974496,0.0
B136,CAP2,RESPREAD,NOBROAD,0.75,50.0,0.0022626801250449358,0.023267215032003907,0.0014992897260911464,0.01847381946032378,0.0018883776563491939,0.0028871942308974496,0.0
B136,CAP2,RESPREAD,NOBROAD,1.0,0.0,0.0030956871051417423,0.024463134779431517,0.0020510276506930936,0.020517249843636787,0.0027825253857056698,0.006899404529658426,0.0
B136,CAP2,RESPREAD,NOBROAD,1.0,10.0,0.0030705258784760048,0.02423061158039963,0.002071283340606578,0.020145004692813995,0.0027277098585425374,0.006899404529658426,0.0
B136,CAP2,RESPREAD,NOBROAD,1.0,25.0,0.0030332832339787785,0.023880133293138428,0.0021016366860932,0.019586595062398016,0.0026466286727691024,0.006899404529658426,0.0
B136,CAP2,RESPREAD,NOBROAD,1.0,50.0,0.0029725225097763097,0.023288512677008932,0.0012221631690080281,0.01865396609121872,0.0025144945744741687,0.006899404529658426,0.0
B136,CAP2,RESPREAD,NOEQETF,0.75,0.0,0.006006891040582385,0.06412543118762382,0.005573961036121511,0.05337713113733411,0.005117350303696311,-0.055310554646234245,0.0
B136,CAP2,RESPREAD,NOEQETF,0.75,10.0,0.006041920687912761,0.06417321695731171,0.00501973271849987,0.0528136882923802,0.005076621077801713,-0.055310554646234245,0.0
B136,CAP2,RESPREAD,NOEQETF,0.75,25.0,0.006093866441075235,0.06424560609503249,0.0052727902909524005,0.05197022726312728,0.005016230111234199,-0.055310554646234245,0.0
B136,CAP2,RESPREAD,NOEQETF,0.75,50.0,0.006178859554329064,0.06435730333089729,0.0056828173829664985,0.05056182327194825,0.0049174285194950595,-0.055310554646234245,0.0
B136,CAP2,RESPREAD,NOEQETF,1.0,0.0,0.0074466671504764825,0.06423263649308075,0.00801243110481531,0.05378624137034893,0.006551970425162423,-0.08119335294481722,0.0
B136,CAP2,RESPREAD,NOEQETF,1.0,10.0,0.007499137882732709,0.06418128553118962,0.008051721627194697,0.0531765598257421,0.006500103363805909,-0.08119335294481722,0.0
B136,CAP2,RESPREAD,NOEQETF,1.0,25.0,0.007576712854599155,0.06410465256353759,0.00811061379305189,0.05226278756974645,0.0064233774167807844,-0.08119335294481722,0.0
B136,CAP2,RESPREAD,NOEQETF,1.0,50.0,0.007703020267071148,0.0639676362475633,0.006033764016652121,0.050734881327307635,0.0062983198038166766,-0.08119335294481722,0.0
B136,CAP2,RESPREAD,STOCKS,0.75,0.0,0.014706895014538812,0.04568121847963447,-0.010760792433130884,0.03170541975461183,0.012685738588955164,0.08244119861606158,0.0
B136,CAP2,RESPREAD,STOCKS,0.75,10.0,0.014546110889935182,0.04802041022262382,-0.011352001313532534,0.033394160294141884,0.012446012585561661,0.08244119861606158,0.0
B136,CAP2,RESPREAD,STOCKS,0.75,25.0,0.014307233304232891,0.05153148393118312,-0.011152254429907416,0.03592484491518655,0.012090272009516623,0.08244119861606158,0.0
B136,CAP2,RESPREAD,STOCKS,0.75,50.0,0.01391516860127684,0.05736944481851447,-0.010825423220663377,0.04011803062200181,0.011507518798206995,0.08244119861606158,0.0
B136,CAP2,RESPREAD,STOCKS,1.0,0.0,0.01486004837502497,0.03645412315565455,-0.011123721062362812,0.020711737919430595,0.01344537062105533,0.012211597595009671,0.0
B136,CAP2,RESPREAD,STOCKS,1.0,10.0,0.01476162374527945,0.03868905878587858,-0.011132269713592158,0.02244615043832976,0.013197732863026612,0.012211597595009671,0.0
B136,CAP2,RESPREAD,STOCKS,1.0,25.0,0.014615449170085615,0.04204590514611706,-0.011145066326766262,0.0250453695640388,0.012831080217660329,0.012211597595009671,0.0
B136,CAP2,RESPREAD,STOCKS,1.0,50.0,0.014375672932613437,0.04763398891133308,-0.013143060527018413,0.029354590855231177,0.012232625579485346,0.012211597595009671,0.0
B136,CAP2,DEGROSS,NOBROAD,0.75,0.0,-0.004968774629380279,0.02070723770898919,0.0047749441545492655,0.01499371368592528,-0.005114760711430355,-0.10053958359822524,0.0
B136,CAP2,DEGROSS,NOBROAD,0.75,10.0,-0.004833997448728811,0.018896869499123614,0.004058746530319457,0.013269951904214095,-0.00498044941807696,-0.10053958359822524,0.0
B136,CAP2,DEGROSS,NOBROAD,0.75,25.0,-0.004633876947477855,0.016177855861549073,0.004072754406026613,0.01068261191628217,-0.004781052120577334,-0.10053958359822524,0.0
B136,CAP2,DEGROSS,NOBROAD,0.75,50.0,-0.004305740915503176,0.011648440637730961,0.004094617353332497,0.006376531796900231,-0.004454184575640285,-0.10053958359822524,0.0
B136,CAP2,DEGROSS,NOBROAD,1.0,0.0,-0.006484152663360554,0.021557548806513394,0.013777771791031679,0.015559957951101211,-0.00670354639255577,-0.10706885959869084,0.0
B136,CAP2,DEGROSS,NOBROAD,1.0,10.0,-0.006323895962161874,0.019588647224516587,0.01379753297477837,0.013523762797001515,-0.00656225340515304,-0.10706885959869084,0.0
B136,CAP2,DEGROSS,NOBROAD,1.0,25.0,-0.006086334908677715,0.016630652890223807,0.013827150159400725,0.010467721212219616,-0.0063527999130548185,-0.10706885959869084,0.0
B136,CAP2,DEGROSS,NOBROAD,1.0,50.0,-0.005697838825134971,0.011696680117864289,0.009109709869259963,0.00537883114365989,-0.006010257991660328,-0.10706885959869084,0.0
B136,CAP2,DEGROSS,NOEQETF,0.75,0.0,-0.014357010180937158,0.06839261591818468,0.01648143003826863,0.058106995417569474,-0.015109945989433049,-0.4053104329573678,0.0
B136,CAP2,DEGROSS,NOEQETF,0.75,10.0,-0.013842588776901366,0.0638796689978216,0.016033722876206857,0.053560131517868204,-0.014572131403605137,-0.4053104329573678,0.0
B136,CAP2,DEGROSS,NOEQETF,0.75,25.0,-0.013078654734872464,0.057093190519362125,0.016443240730719344,0.04672773583086398,-0.013773614183252736,-0.4053104329573678,0.0
B136,CAP2,DEGROSS,NOEQETF,0.75,50.0,-0.011825754904913888,0.04576527542489239,0.017105321886899505,0.0353354531879011,-0.012464408279205808,-0.4053104329573678,0.0
B136,CAP2,DEGROSS,NOEQETF,1.0,0.0,-0.01891081076340062,0.068424609677179,0.049033951541342824,0.05737554528678879,-0.01992869819258103,-0.5404125740501264,0.0
B136,CAP2,DEGROSS,NOEQETF,1.0,10.0,-0.018188464019758044,0.06411538202183586,0.04909328450031902,0.05266204612963166,-0.019215533902523285,-0.5404125740501264,0.0
B136,CAP2,DEGROSS,NOEQETF,1.0,25.0,-0.017118023895907886,0.057639764811725724,0.04119766070288866,0.045584213989046884,-0.018158941082734303,-0.5404125740501264,0.0
B136,CAP2,DEGROSS,NOEQETF,1.0,50.0,-0.015368412774435347,0.04683252111979275,0.027833933678227507,0.03378667787019052,-0.016432591881337055,-0.5404125740501264,0.0
B136,CAP2,DEGROSS,STOCKS,0.75,0.0,-0.01561547550366682,0.06861292201277047,0.009105420478276893,0.05623056230264578,-0.01710911773057555,-0.7049676728512608,0.0
B136,CAP2,DEGROSS,STOCKS,0.75,10.0,-0.014764816665788327,0.06704781893970191,0.009042102482432646,0.05393202823255194,-0.0162706011148972,-0.7049676728512608,0.0
B136,CAP2,DEGROSS,STOCKS,0.75,25.0,-0.01350141295569185,0.06469765372249014,0.01002022145076431,0.05048173752821428,-0.01502550935139979,-0.7049676728512608,0.0
B136,CAP2,DEGROSS,STOCKS,0.75,50.0,-0.011428972681166716,0.06078006237648648,0.011608979378989637,0.044734669428943885,-0.012983840469273922,-0.7049676728512608,0.0
B136,CAP2,DEGROSS,STOCKS,1.0,0.0,-0.02097807518479944,0.06523970724040073,0.043706343227264965,0.05127281833876984,-0.022943020962252536,-0.8731206693078093,0.0
B136,CAP2,DEGROSS,STOCKS,1.0,10.0,-0.01986837730037272,0.06337570327023201,0.03866095030887473,0.048553212025517656,-0.021865404161206525,-0.8731206693078093,0.0
B136,CAP2,DEGROSS,STOCKS,1.0,25.0,-0.018223900777934343,0.06057865749904634,0.031165116540533444,0.044472924675395764,-0.020268865108638456,-0.8731206693078093,0.0
B136,CAP2,DEGROSS,STOCKS,1.0,50.0,-0.015535985870438918,0.055915758303530017,0.018862640409964326,0.03767583976861888,-0.017660343352112085,-0.8731206693078093,0.0
B136,CAND,RESPREAD,NOBROAD,0.75,0.0,0.0023339245135909348,0.02302176465686956,0.001259898835328177,0.019153017708137154,0.002082087096432428,0.0029658084902761672,0.0
B136,CAND,RESPREAD,NOBROAD,0.75,10.0,0.0023196252656194627,0.022843155093019485,0.001290934601628213,0.018832325635005365,0.002044528204796503,0.0029658084902761672,0.0
B136,CAND,RESPREAD,NOBROAD,0.75,25.0,0.0022984132685972547,0.022572670944306816,0.0013373661061204523,0.01835025703227977,0.0019888474017712987,0.0029658084902761672,0.0
B136,CAND,RESPREAD,NOBROAD,0.75,50.0,0.00226368307378344,0.022112267999155444,0.001499126163531983,0.017542523095599893,0.0018977781999418575,0.0029658084902761672,0.0
B136,CAND,RESPREAD,NOBROAD,1.0,0.0,0.003238063093015109,0.02283415840943226,0.00155796010081799,0.01902688321941759,0.0028798023623948232,0.006216607704264909,0.0
B136,CAND,RESPREAD,NOBROAD,1.0,10.0,0.0032113680646999043,0.02264660576622246,0.0015978463832028167,0.018693160197683634,0.002821110817148975,0.006216607704264909,0.0
B136,CAND,RESPREAD,NOBROAD,1.0,25.0,0.003171861145090382,0.022362640760005048,0.0016574606408658044,0.018191341772136105,0.0027343592229285285,0.006216607704264909,0.0
B136,CAND,RESPREAD,NOBROAD,1.0,50.0,0.0031074210700114957,0.02187967197037144,0.0017562447014239924,0.017350206643709898,0.0025931490389532463,0.006216607704264909,0.0
B136,CAND,RESPREAD,NOEQETF,0.75,0.0,0.00657825377343868,0.06266637280981424,0.007189593711577791,0.04994057728062651,0.005362510951466115,-0.04804689904901771,0.0
B136,CAND,RESPREAD,NOEQETF,0.75,10.0,0.006601081420609889,0.0627640888166161,0.007295675397824719,0.04942034604295298,0.0053066627581164205,-0.04804689904901771,0.0
