dial,adm,CAGR_dg,CAGR_rw,MaxDD_dg,MaxDD_rw,Sharpe_dg,Sharpe_rw,panel,book,gate,cost,dSharpe,dCAGR_pp,dMaxDD_pp,binds_dg,binds_rw,swap,p4b_dg,p4b_rw
0.0,0.685337516398765,0.1449845955368254,0.1466309996034283,-0.23309317722911127,-0.24003217139106858,0.9891947252673471,0.9906760628694204,broad,TOP20,band3,10.0,0.0014813376020733626,0.164640406660288,-0.6938994161957313,DD,DD,False,False,False
2.0,0.6853391728396697,0.14490278905181686,0.14768854500090267,-0.22031070554524568,-0.22571740774368632,0.9884962479501952,0.9983307809191948,broad,TOP20,band3,10.0,0.00983453296899961,0.2785755949085811,-0.5406702198440638,DD,DD,False,False,False
3.0,0.6853673323350515,0.1443367069347965,0.14672492906876622,-0.2167309255940405,-0.22151787929685185,0.9856529640972952,0.9926531565823958,broad,TOP20,band3,10.0,0.0070001924851006425,0.23882221339697196,-0.47869537028113474,DD,DD,False,False,False
5.0,0.6774710785418019,0.14525305562287483,0.1467013530301713,-0.22286293609704966,-0.22366460891607698,0.990333849368572,0.9918646330225505,broad,TOP20,band3,10.0,0.001530783653978407,0.14482974072964616,-0.08016728190273215,DD,DD,False,False,False
8.0,0.6811467209095848,0.14612056248006833,0.14829583016872872,-0.22644281776829212,-0.23569600929411838,0.9954737357245685,0.9995019335901122,broad,TOP20,band3,10.0,0.004028197865543648,0.21752676886603872,-0.9253191525826265,DD,DD,False,False,False
0.0,0.685337516398765,0.12282939564181938,0.12424823126699658,-0.23440931717098212,-0.2415272961150422,0.8569094403243683,0.858423575100215,broad,TOP20,band3,25.0,0.0015141347758467205,0.1418835625177195,-0.7117978944060077,"H2,OOS,DD","H2,OOS,DD",False,False,False
2.0,0.6853391728396697,0.12283459475404546,0.12543092075998818,-0.22164123535102775,-0.22732442124120378,0.8567685061153071,0.8667247807267322,broad,TOP20,band3,25.0,0.00995627461142512,0.25963260059427284,-0.5683185890176023,"H2,OOS,DD","H2,OOS,DD",False,False,False
3.0,0.6853673323350515,0.12230835105132165,0.12449384375256667,-0.21811039414153632,-0.22322379937138404,0.8540223242758519,0.8610905783951717,broad,TOP20,band3,25.0,0.007068254119319772,0.21854927012450176,-0.5113405229847712,"H2,OOS,DD","H2,OOS,DD",False,False,False
5.0,0.6774710785418019,0.12333617451922785,0.12468587134552767,-0.22418954184993578,-0.22527612062612223,0.859593448338724,0.861720822188524,broad,TOP20,band3,25.0,0.002127373849799996,0.13496968262998177,-0.10865787761864532,"H2,OOS,DD","H2,OOS,DD",False,False,False
8.0,0.6811467209095848,0.12434371333422911,0.12639778261923018,-0.2277206370797511,-0.23719715273195818,0.8656751589516722,0.8705304906770783,broad,TOP20,band3,25.0,0.004855331725406087,0.205406928500107,-0.9476515652207085,"H2,OOS,DD","H2,OOS,DD",False,False,False
50.0,0.6054009912142374,0.09431648705652607,0.1063566410117518,-0.17402779079942143,-0.20516329938264732,0.800445721778181,0.8222228458668327,broad,TOP20,g200,10.0,0.021777124088651734,1.204015395522573,-3.113550858322589,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6442842850138478,0.12865538350791228,0.1346753144439219,-0.18175940493831078,-0.1941890909948656,0.9380186529411846,0.9448907312573532,broad,TOP20,g200,10.0,0.0068720783161686505,0.601993093600961,-1.2429686056554812,H2,H2,False,False,False
200.0,0.685337516398765,0.1449845955368254,0.1466309996034283,-0.23309317722911127,-0.24003217139106858,0.9891947252673471,0.9906760628694204,broad,TOP20,g200,10.0,0.0014813376020733626,0.164640406660288,-0.6938994161957313,DD,DD,False,False,False
300.0,0.7080970144309131,0.14599418502762118,0.14626937526214534,-0.25415428689849406,-0.25415428689849384,0.9903005885123424,0.9876305959892451,broad,TOP20,g200,10.0,-0.0026699925230972976,0.02751902345241586,2.220446049250313e-14,"H2,DD","H2,DD",False,False,False
400.0,0.7244576812477638,0.14130708174812234,0.14269765079185093,-0.24750420910061344,-0.2514888706199341,0.9733253981291313,0.9757602551704446,broad,TOP20,g200,10.0,0.0024348570413132986,0.13905690437285845,-0.39846615193206425,"H2,DD",DD,True,False,False
50.0,0.6054009912142374,0.07103995743277958,0.07658767740335026,-0.1986441326354722,-0.2351719950266271,0.6239122234113672,0.6181005407774011,broad,TOP20,g200,25.0,-0.005811682633966142,0.5547719970570686,-3.652786239115491,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6442842850138478,0.10621859431717917,0.1105391451959048,-0.1960294319137652,-0.2045736585309038,0.793796927632374,0.7960534577281776,broad,TOP20,g200,25.0,0.0022565300958036216,0.43205508787256264,-0.8544226617138606,"H1,H2,OOS,CAGR","H1,H2,OOS,DD",True,False,False
200.0,0.685337516398765,0.12282939564181938,0.12424823126699658,-0.23440931717098212,-0.2415272961150422,0.8569094403243683,0.858423575100215,broad,TOP20,g200,25.0,0.0015141347758467205,0.1418835625177195,-0.7117978944060077,"H2,OOS,DD","H2,OOS,DD",False,False,False
300.0,0.7080970144309131,0.12409970545962223,0.12416521726734242,-0.2554551701456047,-0.2554551701456046,0.8604426811258534,0.85725829248315,broad,TOP20,g200,25.0,-0.0031843886427034285,0.006551180772018661,1.1102230246251565e-14,"H2,OOS,DD","H2,OOS,DD",False,False,False
400.0,0.7244576812477638,0.1201217037837834,0.1212864642621585,-0.2487671934370348,-0.25279247318303666,0.8456178025239416,0.8477589650327869,broad,TOP20,g200,25.0,0.002141162508845329,0.11647604783751042,-0.4025279746001864,"H2,OOS,DD","H2,OOS,DD",False,False,False
0.4,0.6327289532618634,0.09454418584122148,0.10984118933962761,-0.13735919488565063,-0.1839236556103816,0.9111165897697848,0.8963450298212582,broad,TOP20,v1gate,10.0,-0.014771559948526636,1.5297003498406125,-4.656446072473097,"H2,OOS,CAGR","H2,OOS",True,False,False
0.5,0.6602076514318276,0.11077197376988823,0.11819272860486585,-0.15466211405405894,-0.2094132948444094,0.9233354983732661,0.9003364295534367,broad,TOP20,v1gate,10.0,-0.022999068819829382,0.7420754834977616,-5.475118079035046,"H2,OOS","H2,OOS,DD",True,False,False
0.6,0.6724967865046446,0.12003087752658392,0.13086243556020016,-0.18368815309870956,-0.20052048331108274,0.9248342884407099,0.9569274633118441,broad,TOP20,v1gate,10.0,0.03209317487113417,1.083155803361624,-1.683233021237318,"H2,OOS",H2,True,False,False
0.8,0.6815409538449306,0.13978686234782445,0.14645919372454075,-0.19514214237651473,-0.20486781713276436,1.0006292808267063,1.0226038601286849,broad,TOP20,v1gate,10.0,0.021974579301978547,0.6672331376716301,-0.9725674756249636,-,DD,True,True,False
1.0,0.6838980692524814,0.1405373356195181,0.14564953994318564,-0.21144852467490516,-0.22090076247222246,0.9804517646937341,0.9987581646908352,broad,TOP20,v1gate,10.0,0.018306399997101153,0.5112204323667546,-0.9452237797317298,"H2,DD",DD,True,False,False
0.4,0.6327289532618634,0.07341771332718516,0.08504580204611623,-0.15094780735486102,-0.18601190665901535,0.7254537787978129,0.7152231888724785,broad,TOP20,v1gate,25.0,-0.010230589925334432,1.1628088718931062,-3.506409930415433,"H2,OOS,CAGR","H1,H2,OOS,CAGR",True,False,False
0.5,0.6602076514318276,0.08893153930327702,0.09462245202476804,-0.15790067010780373,-0.21089486902587062,0.7599977446234595,0.7411947294228705,broad,TOP20,v1gate,25.0,-0.018803015200589024,0.5690912721491026,-5.299419891806689,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.6724967865046446,0.09805190368832073,0.10774243748456414,-0.18481752152572073,-0.20155317029654185,0.7744534222076068,0.807669841872597,broad,TOP20,v1gate,25.0,0.03321641966499023,0.9690533796243406,-1.673564877082112,"H1,H2,OOS,CAGR","H2,OOS",True,False,False
0.8,0.6815409538449306,0.11764542945396839,0.12384594972851692,-0.19963521006893326,-0.205814798726902,0.8609133792498563,0.8837425039172723,broad,TOP20,v1gate,25.0,0.022829124667415934,0.6200520274548538,-0.6179588657968749,"H2,OOS","H2,OOS,DD",True,False,False
1.0,0.6838980692524814,0.11839629921340489,0.12318272836456012,-0.21300640422065564,-0.22329932405849795,0.8448598897597098,0.863659947040953,broad,TOP20,v1gate,25.0,0.01880005728124312,0.4786429151155236,-1.0292919837842307,"H2,OOS,DD","H2,OOS,DD",False,False,False
0.4,0.847271179253409,0.09397065173565022,0.10970272993890906,-0.14387734080858117,-0.18619290774746022,0.8979990535076497,0.8858372086545955,broad,TOP20,vol60,10.0,-0.012161844853054271,1.5732078203258837,-4.231556693887906,"H2,OOS,CAGR","H2,OOS",True,False,False
0.5,0.9038320103891974,0.11044372219770482,0.11712901756303529,-0.15466211405405894,-0.2094132948444094,0.9107256599614743,0.8842155463126188,broad,TOP20,vol60,10.0,-0.02651011364885547,0.6685295365330468,-5.475118079035046,"H2,OOS","H2,OOS,DD",True,False,False
0.6,0.9313620582272105,0.12034397570803201,0.12810280882999092,-0.18368815309870978,-0.20695397413814876,0.9158219511912401,0.9279777479864537,broad,TOP20,vol60,10.0,0.012155796795213614,0.7758833121958908,-2.326582103943897,H2,"H2,OOS,DD",True,False,False
0.8,0.953147569007328,0.14011296718581923,0.1450459548472227,-0.19514214237651484,-0.22301243917068503,0.9890456765478363,0.9978506342643987,broad,TOP20,vol60,10.0,0.008804957716562423,0.49329876614034873,-2.787029679417019,-,DD,True,True,False
1.0,0.9600814306348804,0.1411041546897036,0.14537520068813992,-0.23929244774189484,-0.2581427083916511,0.9660950004368556,0.9810403219142461,broad,TOP20,vol60,10.0,0.014945321477390472,0.4271045998436307,-1.8850260649756256,DD,DD,False,False,False
0.4,0.847271179253409,0.0726047305614197,0.08462167982080859,-0.14995409398324222,-0.18835858887974155,0.7119955939818173,0.7048295791924668,broad,TOP20,vol60,25.0,-0.007166014789350528,1.2016949259388898,-3.840449489649933,"H1,H2,OOS,CAGR","H1,H2,OOS,CAGR",False,False,False
0.5,0.9038320103891974,0.08836414876671062,0.09337184829429468,-0.15575452851898453,-0.21089486902587062,0.7476082016705556,0.7255064763961306,broad,TOP20,vol60,25.0,-0.022101725274425,0.5007699527584064,-5.514034050688609,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.6,0.9313620582272105,0.09810979371880357,0.10481348226096743,-0.1846466565582936,-0.20955790457030998,0.7658246567558358,0.779257291572482,broad,TOP20,vol60,25.0,0.01343263481664625,0.6703688542163855,-2.4911248012016385,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.953147569007328,0.11772029113942817,0.12229188009106418,-0.19601139855219796,-0.2259436004311126,0.8499532133062648,0.8604465341141435,broad,TOP20,vol60,25.0,0.010493320807878681,0.45715889516360075,-2.9932201878914655,"H2,OOS","H2,OOS,DD",True,False,False
1.0,0.9600814306348804,0.11868246266621685,0.12278606880544896,-0.24134506983587356,-0.2604167494443008,0.8316965039186965,0.847782708322432,broad,TOP20,vol60,25.0,0.016086204403735427,0.41036061392321077,-1.907167960842726,"H2,OOS,DD","H2,OOS,DD",False,False,False
63.0,0.6335190755734599,0.05991351937549538,0.060419169613324275,-0.23547685766527904,-0.23752960501171416,0.6093557603726317,0.6016839573484359,broad,V1u,abs12,10.0,-0.007671803024195789,0.050565023782889185,-0.20527473464351242,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
126.0,0.6750112637981527,0.06114897446009526,0.06350306819529372,-0.23701787452801948,-0.22531683665683566,0.6202484905744129,0.6310143628173454,broad,V1u,abs12,10.0,0.010765872242932462,0.23540937351984592,1.1701037871183817,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
252.0,0.7156503849568664,0.06095964079379024,0.06331579948242272,-0.23369871841407552,-0.23392361933593953,0.6186749790288266,0.6301319808333026,broad,V1u,abs12,10.0,0.011457001804475953,0.23561586886324815,-0.02249009218640019,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
378.0,0.7404075507202205,0.06315376239074455,0.06563397005852445,-0.23514280136423782,-0.23309556067808213,0.6491266325523021,0.6556381542699369,broad,V1u,abs12,10.0,0.006511521717634805,0.2480207667779899,0.20472406861556935,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
504.0,0.751151226428846,0.0538595727164668,0.056744931817831024,-0.25716653142984447,-0.24053522924489934,0.5723099057151375,0.5855087170540334,broad,V1u,abs12,10.0,0.013198811338895888,0.28853591013642266,1.663130218494513,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.6335190755734599,0.01438384100534007,0.013892539346528787,-0.2880617291016384,-0.29417429333223655,0.18879091170308926,0.18229652864611418,broad,V1u,abs12,25.0,-0.006494383056975084,-0.049130165881128285,-0.6112564230598139,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
126.0,0.6750112637981527,0.015645620028841067,0.01723618008854899,-0.28793672137182114,-0.2806355701784531,0.2006221863461068,0.21340154167804806,broad,V1u,abs12,25.0,0.012779355331941272,0.1590560059707924,0.730115119336805,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
252.0,0.7156503849568664,0.01580414527695373,0.01663074768736994,-0.286288426672868,-0.2843207492691444,0.2021332747731181,0.20795708880193559,broad,V1u,abs12,25.0,0.005823814028817487,0.08266024104162106,0.1967677403723611,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
378.0,0.7404075507202205,0.018731847199511042,0.019918020460894637,-0.2833462332949954,-0.2887319885961507,0.23204256353869104,0.23942704083370925,broad,V1u,abs12,25.0,0.007384477295018205,0.1186173261383594,-0.538575530115526,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
504.0,0.751151226428846,0.01114410224893958,0.012691728561991189,-0.30581921107676613,-0.29368019125833056,0.16040185318079284,0.1735457077898208,broad,V1u,abs12,25.0,0.013143854609027977,0.15476263130516088,1.213901981843557,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.0,0.685337516398765,0.06002521009675332,0.06479394099103741,-0.23762476137806188,-0.2119126361153274,0.6090940360805176,0.642914681436697,broad,V1u,band3,10.0,0.03382064535617946,0.476873089428409,2.5712125262734475,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
2.0,0.6853391728396697,0.05985074704586402,0.06288687085260958,-0.2347124925750993,-0.22398783378448517,0.6072109767118982,0.6269637589368393,broad,V1u,band3,10.0,0.019752782224941146,0.3036123806745561,1.0724658790614128,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
3.0,0.6853673323350515,0.060322512162544584,0.06073466136729033,-0.23494951685256837,-0.2255563252332491,0.6110560535012131,0.6100190521795964,broad,V1u,band3,10.0,-0.0010370013216166596,0.04121492047457487,0.9393191619319285,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
5.0,0.6774710785418019,0.0607827221326116,0.05992047772457254,-0.23554467749315544,-0.23264850745375,0.6161097175892569,0.5942384710929852,broad,V1u,band3,10.0,-0.0218712464962717,-0.0862244408039059,0.28961700394054546,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
8.0,0.6811467209095848,0.06200361405477728,0.060597573306425456,-0.22914548403410984,-0.22337077613204326,0.6290493666799895,0.5976266215109667,broad,V1u,band3,10.0,-0.03142274516902277,-0.14060407483518222,0.5774707902066578,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.0,0.685337516398765,0.014567691876034017,0.018751719350940776,-0.28914820338260194,-0.2672108494702853,0.19031441269635288,0.22742667408739745,broad,V1u,band3,25.0,0.037112261391044565,0.41840274749067596,2.193735391231666,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
2.0,0.6853391728396697,0.014424381772122574,0.01700692478217003,-0.2860425009976376,-0.2776483571119803,0.1889167526421046,0.21158402302185667,broad,V1u,band3,25.0,0.022667270379752053,0.25825430100474556,0.839414388565729,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
3.0,0.6853673323350515,0.014717633974622446,0.014819846298433248,-0.28691051199578965,-0.27943494401853175,0.19159418513734755,0.1917533242822205,broad,V1u,band3,25.0,0.00015913914487294956,0.010221232381080192,0.7475567977257902,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
5.0,0.6774710785418019,0.01577430545830527,0.013566634831544855,-0.2864375077769937,-0.28634337666396437,0.20166648848005353,0.1788723520440383,broad,V1u,band3,25.0,-0.022794136436015217,-0.22076706267604163,0.009413111302936095,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
8.0,0.6811467209095848,0.017272621808882116,0.01423362476207024,-0.28014207125094237,-0.2773905913066006,0.21611433889174456,0.18457332695139833,broad,V1u,band3,25.0,-0.031541011940346225,-0.30389970468118754,0.27514799443417726,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
50.0,0.6054009912142374,0.05048978431393447,0.06023258793939523,-0.19866521704207674,-0.21624777453696697,0.546010681045742,0.6008958690685201,broad,V1u,g200,10.0,0.054885188022778086,0.9742803625460761,-1.7582557494890239,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
100.0,0.6442842850138478,0.060247991326665584,0.0641898464886701,-0.24190965408089993,-0.21091767298277997,0.6138312882943465,0.637585598664551,broad,V1u,g200,10.0,0.02375431037020448,0.3941855162004515,3.099198109811996,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
200.0,0.685337516398765,0.06002521009675332,0.06479394099103741,-0.23762476137806188,-0.2119126361153274,0.6090940360805176,0.642914681436697,broad,V1u,g200,10.0,0.03382064535617946,0.476873089428409,2.5712125262734475,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
300.0,0.7080970144309131,0.06072788854285882,0.06057438778039126,-0.23845413607750232,-0.23556574818128462,0.6152470494305067,0.6090386757682658,broad,V1u,g200,10.0,-0.006208373662240918,-0.015350076246756217,0.28883878962177034,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
400.0,0.7244576812477638,0.060904400507706624,0.06168194936000693,-0.23857231678402002,-0.23493295595346575,0.6185865233426907,0.621110572077686,broad,V1u,g200,10.0,0.0025240487349953433,0.07775488523003027,0.36393608305542724,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
50.0,0.6054009912142374,0.005995533422336274,0.011648044716697337,-0.251296759082968,-0.2791416778676461,0.1099633578680363,0.16173763688966747,broad,V1u,g200,25.0,0.051774279021631175,0.5652511294361062,-2.7844918784678097,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
100.0,0.6442842850138478,0.014878079383934928,0.017581311948820844,-0.29403004365858454,-0.27178417968555113,0.1937035760825159,0.21667099604389045,broad,V1u,g200,25.0,0.022967419961374552,0.27032325648859157,2.224586397303341,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
200.0,0.685337516398765,0.014567691876034017,0.018751719350940776,-0.28914820338260194,-0.2672108494702853,0.19031441269635288,0.22742667408739745,broad,V1u,g200,25.0,0.037112261391044565,0.41840274749067596,2.193735391231666,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
300.0,0.7080970144309131,0.015175371666730664,0.014633431157525578,-0.290241266900113,-0.29014311643403146,0.19597276145555506,0.19008701141331677,broad,V1u,g200,25.0,-0.005885750042238291,-0.05419405092050855,0.009815046608152578,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
400.0,0.7244576812477638,0.015922025363847903,0.016402832784101484,-0.29002699531195053,-0.28923204263977265,0.2033099920040718,0.2069472833646936,broad,V1u,g200,25.0,0.003637291360621797,0.04808074202535817,0.07949526721778843,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.6327289532618634,0.059735293583475624,0.06355302619046954,-0.23762476137806354,-0.2119126361153253,0.6064768260268664,0.6322285703117828,broad,V1u,v1gate,10.0,0.025751744284916445,0.38177326069939177,2.571212526273825,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.6602076514318276,0.06002521009675332,0.06385177680442844,-0.23762476137806188,-0.21191263611532518,0.6090940360805176,0.6349911081998837,broad,V1u,v1gate,10.0,0.025897072119366094,0.38265667076751164,2.5712125262736696,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.6724967865046446,0.06002521009675332,0.06385177680442844,-0.23762476137806188,-0.21191263611532518,0.6090940360805176,0.6349911081998837,broad,V1u,v1gate,10.0,0.025897072119366094,0.38265667076751164,2.5712125262736696,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.6815409538449306,0.06002521009675332,0.06479394099103741,-0.23762476137806188,-0.2119126361153274,0.6090940360805176,0.642914681436697,broad,V1u,v1gate,10.0,0.03382064535617946,0.476873089428409,2.5712125262734475,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.6838980692524814,0.06002521009675332,0.06479394099103741,-0.23762476137806188,-0.2119126361153274,0.6090940360805176,0.642914681436697,broad,V1u,v1gate,10.0,0.03382064535617946,0.476873089428409,2.5712125262734475,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.6327289532618634,0.014316454971790016,0.01759202837303664,-0.28914820338260283,-0.2672108494702856,0.18795674523163677,0.21682578143466738,broad,V1u,v1gate,25.0,0.028869036203030607,0.3275573401246623,2.1937353912317215,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.6602076514318276,0.014567691876034017,0.017877371243752993,-0.28914820338260194,-0.2672108494702856,0.19031441269635288,0.21947520601685164,broad,V1u,v1gate,25.0,0.029160793320498757,0.3309679367718976,2.1937353912316326,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.6724967865046446,0.014567691876034017,0.017877371243752993,-0.28914820338260194,-0.2672108494702856,0.19031441269635288,0.21947520601685164,broad,V1u,v1gate,25.0,0.029160793320498757,0.3309679367718976,2.1937353912316326,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.6815409538449306,0.014567691876034017,0.018751719350940776,-0.28914820338260194,-0.2672108494702853,0.19031441269635288,0.22742667408739745,broad,V1u,v1gate,25.0,0.037112261391044565,0.41840274749067596,2.193735391231666,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.6838980692524814,0.014567691876034017,0.018751719350940776,-0.28914820338260194,-0.2672108494702853,0.19031441269635288,0.22742667408739745,broad,V1u,v1gate,25.0,0.037112261391044565,0.41840274749067596,2.193735391231666,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.847271179253409,0.061823557578302824,0.06181578276266264,-0.23464470864180564,-0.23464470864180564,0.6239774199618228,0.6237885488848947,broad,V1u,vol60,10.0,-0.0001888710769281099,-0.0007774815640182453,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.9038320103891974,0.06211404538728038,0.06211404538728038,-0.23464470864180664,-0.23464470864180664,0.6265883868313114,0.6265883868313114,broad,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.9313620582272105,0.06211404538728038,0.06211404538728038,-0.23464470864180664,-0.23464470864180664,0.6265883868313114,0.6265883868313114,broad,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.953147569007328,0.06211404538728038,0.06211404538728038,-0.23464470864180664,-0.23464470864180664,0.6265883868313114,0.6265883868313114,broad,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.9600814306348804,0.06211404538728038,0.06211404538728038,-0.23464470864180664,-0.23464470864180664,0.6265883868313114,0.6265883868313114,broad,V1u,vol60,10.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.847271179253409,0.015967609502498314,0.01593437733364267,-0.28896691802049135,-0.2889669180204921,0.2031768882144061,0.2028459726461315,broad,V1u,vol60,25.0,-0.000330915568274609,-0.003323216885564584,-7.771561172376096e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.9038320103891974,0.016219255382610376,0.016219255382610376,-0.2889669180204921,-0.2889669180204921,0.20552854363085435,0.20552854363085435,broad,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.9313620582272105,0.016219255382610376,0.016219255382610376,-0.2889669180204921,-0.2889669180204921,0.20552854363085435,0.20552854363085435,broad,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.953147569007328,0.016219255382610376,0.016219255382610376,-0.2889669180204921,-0.2889669180204921,0.20552854363085435,0.20552854363085435,broad,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.9600814306348804,0.016219255382610376,0.016219255382610376,-0.2889669180204921,-0.2889669180204921,0.20552854363085435,0.20552854363085435,broad,V1u,vol60,25.0,0.0,0.0,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.40634941222656756,0.03386132639388917,0.05445194620608551,-0.1525505316095065,-0.40559155399330704,0.48866795501716115,0.43451195699288586,small,EWall,abs12,10.0,-0.05415599802427529,2.0590619812196342,-25.304102238380054,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
126.0,0.40396786151453423,0.04059214053954574,0.07842057204194863,-0.17225365832326545,-0.3810356976082392,0.5823058986568891,0.5848696823999446,small,EWall,abs12,10.0,0.0025637837430555477,3.7828431502402893,-20.878203928497374,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
252.0,0.4040529789360438,0.039701731462438605,0.08517183061080047,-0.1459263269532044,-0.35115385858302806,0.5656526426171333,0.6202638436046973,small,EWall,abs12,10.0,0.054611200987564,4.547009914836186,-20.522753162982365,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
378.0,0.39229229901576473,0.03098513162362515,0.0698755279732084,-0.13937051605400963,-0.33311516166161015,0.4547850149947744,0.530101596857949,small,EWall,abs12,10.0,0.07531658186317458,3.8890396349583245,-19.374464560760053,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
504.0,0.3815124960481197,0.032693978730052864,0.07452685947802995,-0.15614670932221075,-0.35796888599612586,0.5065877082362014,0.5794959283300988,small,EWall,abs12,10.0,0.07290822009389741,4.183288074797709,-20.182217667391512,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
