panel,N,D,q,target,stat,kind,base_K,base_rate,n_top,top_k,top_rate,lift,hyper_p,overlap_with_CAGRSLACK
U56,20,24,0.25,4b BOTH,NAIVE_LOGRET,NAIVE,1,0.041666666666666664,6,1,0.16666666666666666,0.125,0.25,0.6666666666666666
U56,20,24,0.25,4b BOTH,NAIVE_EWBH,NAIVE,1,0.041666666666666664,6,1,0.16666666666666666,0.125,0.25,0.8333333333333334
U56,20,24,0.25,4b BOTH,NAIVE_MEANSHR,NAIVE,1,0.041666666666666664,6,1,0.16666666666666666,0.125,0.25,0.5
U56,20,96,0.05,4b OOS,IS_SHARPE,BOOK,25,0.2604166666666667,5,3,0.6,0.3395833333333333,0.10906964563089261,
U56,20,96,0.05,4b OOS,IS_LEGS,BOOK,25,0.2604166666666667,5,5,1.0,0.7395833333333333,0.0008692157641874075,
U56,20,96,0.05,4b OOS,IS_CAGRSLACK,BOOK,25,0.2604166666666667,5,5,1.0,0.7395833333333333,0.0008692157641874075,
U56,20,96,0.05,4b OOS,IS_MINMARG,BOOK,25,0.2604166666666667,5,5,1.0,0.7395833333333333,0.0008692157641874075,
U56,20,96,0.05,4b OOS,NAIVE_MEANRET,NAIVE,25,0.2604166666666667,5,4,0.8,0.5395833333333333,0.0155631013016412,0.6
U56,20,96,0.05,4b OOS,NAIVE_MEDRET,NAIVE,25,0.2604166666666667,5,4,0.8,0.5395833333333333,0.0155631013016412,0.4
U56,20,96,0.05,4b OOS,NAIVE_LOGRET,NAIVE,25,0.2604166666666667,5,5,1.0,0.7395833333333333,0.0008692157641874075,0.8
U56,20,96,0.05,4b OOS,NAIVE_EWBH,NAIVE,25,0.2604166666666667,5,4,0.8,0.5395833333333333,0.0155631013016412,0.6
U56,20,96,0.05,4b OOS,NAIVE_MEANSHR,NAIVE,25,0.2604166666666667,5,4,0.8,0.5395833333333333,0.0155631013016412,0.4
U56,20,96,0.05,4b BOTH,IS_SHARPE,BOOK,10,0.10416666666666667,5,3,0.6,0.4958333333333333,0.007475157410999373,
U56,20,96,0.05,4b BOTH,IS_LEGS,BOOK,10,0.10416666666666667,5,5,1.0,0.8958333333333334,4.122762517884937e-06,
U56,20,96,0.05,4b BOTH,IS_CAGRSLACK,BOOK,10,0.10416666666666667,5,5,1.0,0.8958333333333334,4.122762517884937e-06,
U56,20,96,0.05,4b BOTH,IS_MINMARG,BOOK,10,0.10416666666666667,5,5,1.0,0.8958333333333334,4.122762517884937e-06,
U56,20,96,0.05,4b BOTH,NAIVE_MEANRET,NAIVE,10,0.10416666666666667,5,3,0.6,0.4958333333333333,0.007475157410999373,0.6
U56,20,96,0.05,4b BOTH,NAIVE_MEDRET,NAIVE,10,0.10416666666666667,5,3,0.6,0.4958333333333333,0.007475157410999373,0.4
U56,20,96,0.05,4b BOTH,NAIVE_LOGRET,NAIVE,10,0.10416666666666667,5,4,0.8,0.6958333333333334,0.00029958740963297205,0.8
U56,20,96,0.05,4b BOTH,NAIVE_EWBH,NAIVE,10,0.10416666666666667,5,3,0.6,0.4958333333333333,0.007475157410999373,0.6
U56,20,96,0.05,4b BOTH,NAIVE_MEANSHR,NAIVE,10,0.10416666666666667,5,3,0.6,0.4958333333333333,0.007475157410999373,0.4
U56,20,96,0.1,4b OOS,IS_SHARPE,BOOK,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,
U56,20,96,0.1,4b OOS,IS_LEGS,BOOK,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,
U56,20,96,0.1,4b OOS,IS_CAGRSLACK,BOOK,25,0.2604166666666667,10,8,0.8,0.5395833333333333,0.00025142308071756335,
U56,20,96,0.1,4b OOS,IS_MINMARG,BOOK,25,0.2604166666666667,10,8,0.8,0.5395833333333333,0.00025142308071756335,
U56,20,96,0.1,4b OOS,NAIVE_MEANRET,NAIVE,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,0.6
U56,20,96,0.1,4b OOS,NAIVE_MEDRET,NAIVE,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,0.4
U56,20,96,0.1,4b OOS,NAIVE_LOGRET,NAIVE,25,0.2604166666666667,10,8,0.8,0.5395833333333333,0.00025142308071756335,0.6
U56,20,96,0.1,4b OOS,NAIVE_EWBH,NAIVE,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,0.6
U56,20,96,0.1,4b OOS,NAIVE_MEANSHR,NAIVE,25,0.2604166666666667,10,7,0.7,0.43958333333333327,0.0026871134733431326,0.4
U56,20,96,0.1,4b BOTH,IS_SHARPE,BOOK,10,0.10416666666666667,10,7,0.7,0.5958333333333333,1.1033880449332051e-06,
U56,20,96,0.1,4b BOTH,IS_LEGS,BOOK,10,0.10416666666666667,10,5,0.5,0.3958333333333333,0.0008186773934639337,
U56,20,96,0.1,4b BOTH,IS_CAGRSLACK,BOOK,10,0.10416666666666667,10,6,0.6,0.4958333333333333,4.063791441915954e-05,
U56,20,96,0.1,4b BOTH,IS_MINMARG,BOOK,10,0.10416666666666667,10,6,0.6,0.4958333333333333,4.063791441915954e-05,
U56,20,96,0.1,4b BOTH,NAIVE_MEANRET,NAIVE,10,0.10416666666666667,10,5,0.5,0.3958333333333333,0.0008186773934639337,0.6
U56,20,96,0.1,4b BOTH,NAIVE_MEDRET,NAIVE,10,0.10416666666666667,10,4,0.4,0.29583333333333334,0.009571621532717643,0.4
U56,20,96,0.1,4b BOTH,NAIVE_LOGRET,NAIVE,10,0.10416666666666667,10,6,0.6,0.4958333333333333,4.063791441915954e-05,0.6
U56,20,96,0.1,4b BOTH,NAIVE_EWBH,NAIVE,10,0.10416666666666667,10,5,0.5,0.3958333333333333,0.0008186773934639337,0.6
U56,20,96,0.1,4b BOTH,NAIVE_MEANSHR,NAIVE,10,0.10416666666666667,10,5,0.5,0.3958333333333333,0.0008186773934639337,0.4
U56,20,96,0.2,4b OOS,IS_SHARPE,BOOK,25,0.2604166666666667,20,11,0.55,0.28958333333333336,0.0018266287600096985,
U56,20,96,0.2,4b OOS,IS_LEGS,BOOK,25,0.2604166666666667,20,10,0.5,0.23958333333333331,0.008808277342154025,
U56,20,96,0.2,4b OOS,IS_CAGRSLACK,BOOK,25,0.2604166666666667,20,13,0.65,0.38958333333333334,3.5150018257121964e-05,
U56,20,96,0.2,4b OOS,IS_MINMARG,BOOK,25,0.2604166666666667,20,13,0.65,0.38958333333333334,3.5150018257121964e-05,
U56,20,96,0.2,4b OOS,NAIVE_MEANRET,NAIVE,25,0.2604166666666667,20,12,0.6,0.3395833333333333,0.0002910755527932043,0.7
U56,20,96,0.2,4b OOS,NAIVE_MEDRET,NAIVE,25,0.2604166666666667,20,10,0.5,0.23958333333333331,0.008808277342154025,0.55
U56,20,96,0.2,4b OOS,NAIVE_LOGRET,NAIVE,25,0.2604166666666667,20,11,0.55,0.28958333333333336,0.0018266287600096985,0.55
U56,20,96,0.2,4b OOS,NAIVE_EWBH,NAIVE,25,0.2604166666666667,20,12,0.6,0.3395833333333333,0.0002910755527932043,0.7
U56,20,96,0.2,4b OOS,NAIVE_MEANSHR,NAIVE,25,0.2604166666666667,20,9,0.45,0.18958333333333333,0.03300603663254061,0.35
U56,20,96,0.2,4b BOTH,IS_SHARPE,BOOK,10,0.10416666666666667,20,8,0.4,0.29583333333333334,3.297576605922934e-05,
U56,20,96,0.2,4b BOTH,IS_LEGS,BOOK,10,0.10416666666666667,20,7,0.35,0.2458333333333333,0.0005161044478765027,
U56,20,96,0.2,4b BOTH,IS_CAGRSLACK,BOOK,10,0.10416666666666667,20,9,0.45,0.3458333333333333,1.1480319530238336e-06,
U56,20,96,0.2,4b BOTH,IS_MINMARG,BOOK,10,0.10416666666666667,20,9,0.45,0.3458333333333333,1.1480319530238336e-06,
U56,20,96,0.2,4b BOTH,NAIVE_MEANRET,NAIVE,10,0.10416666666666667,20,9,0.45,0.3458333333333333,1.1480319530238336e-06,0.7
U56,20,96,0.2,4b BOTH,NAIVE_MEDRET,NAIVE,10,0.10416666666666667,20,7,0.35,0.2458333333333333,0.0005161044478765027,0.55
U56,20,96,0.2,4b BOTH,NAIVE_LOGRET,NAIVE,10,0.10416666666666667,20,8,0.4,0.29583333333333334,3.297576605922934e-05,0.55
U56,20,96,0.2,4b BOTH,NAIVE_EWBH,NAIVE,10,0.10416666666666667,20,9,0.45,0.3458333333333333,1.1480319530238336e-06,0.7
U56,20,96,0.2,4b BOTH,NAIVE_MEANSHR,NAIVE,10,0.10416666666666667,20,7,0.35,0.2458333333333333,0.0005161044478765027,0.35
U56,20,96,0.25,4b OOS,IS_SHARPE,BOOK,25,0.2604166666666667,24,12,0.5,0.23958333333333331,0.0031499275152358864,
U56,20,96,0.25,4b OOS,IS_LEGS,BOOK,25,0.2604166666666667,24,10,0.4166666666666667,0.15625,0.04321819346770364,
U56,20,96,0.25,4b OOS,IS_CAGRSLACK,BOOK,25,0.2604166666666667,24,13,0.5416666666666666,0.28124999999999994,0.0005992114323567328,
U56,20,96,0.25,4b OOS,IS_MINMARG,BOOK,25,0.2604166666666667,24,13,0.5416666666666666,0.28124999999999994,0.0005992114323567328,
U56,20,96,0.25,4b OOS,NAIVE_MEANRET,NAIVE,25,0.2604166666666667,24,15,0.625,0.3645833333333333,1.0217039448338109e-05,0.75
U56,20,96,0.25,4b OOS,NAIVE_MEDRET,NAIVE,25,0.2604166666666667,24,10,0.4166666666666667,0.15625,0.04321819346770364,0.5416666666666666
U56,20,96,0.25,4b OOS,NAIVE_LOGRET,NAIVE,25,0.2604166666666667,24,14,0.5833333333333334,0.3229166666666667,8.90682157809021e-05,0.5833333333333334
U56,20,96,0.25,4b OOS,NAIVE_EWBH,NAIVE,25,0.2604166666666667,24,15,0.625,0.3645833333333333,1.0217039448338109e-05,0.75
U56,20,96,0.25,4b OOS,NAIVE_MEANSHR,NAIVE,25,0.2604166666666667,24,11,0.4583333333333333,0.19791666666666663,0.013072493376106439,0.3333333333333333
U56,20,96,0.25,4b BOTH,IS_SHARPE,BOOK,10,0.10416666666666667,24,8,0.3333333333333333,0.22916666666666663,0.00017517538147015423,
U56,20,96,0.25,4b BOTH,IS_LEGS,BOOK,10,0.10416666666666667,24,7,0.2916666666666667,0.1875,0.0020051201634079733,
U56,20,96,0.25,4b BOTH,IS_CAGRSLACK,BOOK,10,0.10416666666666667,24,9,0.375,0.2708333333333333,8.519695972245715e-06,
U56,20,96,0.25,4b BOTH,IS_MINMARG,BOOK,10,0.10416666666666667,24,9,0.375,0.2708333333333333,8.519695972245715e-06,
U56,20,96,0.25,4b BOTH,NAIVE_MEANRET,NAIVE,10,0.10416666666666667,24,9,0.375,0.2708333333333333,8.519695972245715e-06,0.75
U56,20,96,0.25,4b BOTH,NAIVE_MEDRET,NAIVE,10,0.10416666666666667,24,7,0.2916666666666667,0.1875,0.0020051201634079733,0.5416666666666666
U56,20,96,0.25,4b BOTH,NAIVE_LOGRET,NAIVE,10,0.10416666666666667,24,8,0.3333333333333333,0.22916666666666663,0.00017517538147015423,0.5833333333333334
U56,20,96,0.25,4b BOTH,NAIVE_EWBH,NAIVE,10,0.10416666666666667,24,9,0.375,0.2708333333333333,8.519695972245715e-06,0.75
U56,20,96,0.25,4b BOTH,NAIVE_MEANSHR,NAIVE,10,0.10416666666666667,24,7,0.2916666666666667,0.1875,0.0020051201634079733,0.3333333333333333
U56,20,240,0.05,4b OOS,IS_SHARPE,BOOK,56,0.23333333333333334,12,7,0.5833333333333334,0.35000000000000003,0.007977026620153746,
U56,20,240,0.05,4b OOS,IS_LEGS,BOOK,56,0.23333333333333334,12,10,0.8333333333333334,0.6000000000000001,1.088322269875014e-05,
U56,20,240,0.05,4b OOS,IS_CAGRSLACK,BOOK,56,0.23333333333333334,12,10,0.8333333333333334,0.6000000000000001,1.088322269875014e-05,
U56,20,240,0.05,4b OOS,IS_MINMARG,BOOK,56,0.23333333333333334,12,10,0.8333333333333334,0.6000000000000001,1.088322269875014e-05,
U56,20,240,0.05,4b OOS,NAIVE_MEANRET,NAIVE,56,0.23333333333333334,12,8,0.6666666666666666,0.4333333333333333,0.001283868888778921,0.5833333333333334
U56,20,240,0.05,4b OOS,NAIVE_MEDRET,NAIVE,56,0.23333333333333334,12,9,0.75,0.5166666666666666,0.0001451024692047319,0.16666666666666666
U56,20,240,0.05,4b OOS,NAIVE_LOGRET,NAIVE,56,0.23333333333333334,12,9,0.75,0.5166666666666666,0.0001451024692047319,0.6666666666666666
U56,20,240,0.05,4b OOS,NAIVE_EWBH,NAIVE,56,0.23333333333333334,12,8,0.6666666666666666,0.4333333333333333,0.001283868888778921,0.5833333333333334
U56,20,240,0.05,4b OOS,NAIVE_MEANSHR,NAIVE,56,0.23333333333333334,12,6,0.5,0.26666666666666666,0.03593211541152926,0.25
U56,20,240,0.05,4b BOTH,IS_SHARPE,BOOK,21,0.0875,12,6,0.5,0.4125,0.0001430209492397723,
U56,20,240,0.05,4b BOTH,IS_LEGS,BOOK,21,0.0875,12,8,0.6666666666666666,0.5791666666666666,3.380548578523672e-07,
U56,20,240,0.05,4b BOTH,IS_CAGRSLACK,BOOK,21,0.0875,12,10,0.8333333333333334,0.7458333333333333,1.4738883134068814e-10,
U56,20,240,0.05,4b BOTH,IS_MINMARG,BOOK,21,0.0875,12,10,0.8333333333333334,0.7458333333333333,1.4738883134068814e-10,
U56,20,240,0.05,4b BOTH,NAIVE_MEANRET,NAIVE,21,0.0875,12,6,0.5,0.4125,0.0001430209492397723,0.5833333333333334
U56,20,240,0.05,4b BOTH,NAIVE_MEDRET,NAIVE,21,0.0875,12,5,0.4166666666666667,0.3291666666666667,0.0016788612416791633,0.16666666666666666
U56,20,240,0.05,4b BOTH,NAIVE_LOGRET,NAIVE,21,0.0875,12,9,0.75,0.6625,8.950589427078854e-09,0.6666666666666666
U56,20,240,0.05,4b BOTH,NAIVE_EWBH,NAIVE,21,0.0875,12,6,0.5,0.4125,0.0001430209492397723,0.5833333333333334
U56,20,240,0.05,4b BOTH,NAIVE_MEANSHR,NAIVE,21,0.0875,12,5,0.4166666666666667,0.3291666666666667,0.0016788612416791633,0.25
U56,20,240,0.1,4b OOS,IS_SHARPE,BOOK,56,0.23333333333333334,24,11,0.4583333333333333,0.22499999999999998,0.008959263787079511,
U56,20,240,0.1,4b OOS,IS_LEGS,BOOK,56,0.23333333333333334,24,13,0.5416666666666666,0.3083333333333333,0.000537001025120656,
U56,20,240,0.1,4b OOS,IS_CAGRSLACK,BOOK,56,0.23333333333333334,24,15,0.625,0.39166666666666666,1.5549912077780143e-05,
U56,20,240,0.1,4b OOS,IS_MINMARG,BOOK,56,0.23333333333333334,24,15,0.625,0.39166666666666666,1.5549912077780143e-05,
U56,20,240,0.1,4b OOS,NAIVE_MEANRET,NAIVE,56,0.23333333333333334,24,16,0.6666666666666666,0.4333333333333333,1.9839374352621467e-06,0.6666666666666666
U56,20,240,0.1,4b OOS,NAIVE_MEDRET,NAIVE,56,0.23333333333333334,24,16,0.6666666666666666,0.4333333333333333,1.9839374352621467e-06,0.5
U56,20,240,0.1,4b OOS,NAIVE_LOGRET,NAIVE,56,0.23333333333333334,24,15,0.625,0.39166666666666666,1.5549912077780143e-05,0.5833333333333334
U56,20,240,0.1,4b OOS,NAIVE_EWBH,NAIVE,56,0.23333333333333334,24,16,0.6666666666666666,0.4333333333333333,1.9839374352621467e-06,0.6666666666666666
U56,20,240,0.1,4b OOS,NAIVE_MEANSHR,NAIVE,56,0.23333333333333334,24,13,0.5416666666666666,0.3083333333333333,0.000537001025120656,0.4166666666666667
U56,20,240,0.1,4b BOTH,IS_SHARPE,BOOK,21,0.0875,24,9,0.375,0.2875,2.9424449391806718e-05,
U56,20,240,0.1,4b BOTH,IS_LEGS,BOOK,21,0.0875,24,10,0.4166666666666667,0.3291666666666667,2.5306366802499315e-06,
U56,20,240,0.1,4b BOTH,IS_CAGRSLACK,BOOK,21,0.0875,24,12,0.5,0.4125,8.744699720334943e-09,
U56,20,240,0.1,4b BOTH,IS_MINMARG,BOOK,21,0.0875,24,12,0.5,0.4125,8.744699720334943e-09,
U56,20,240,0.1,4b BOTH,NAIVE_MEANRET,NAIVE,21,0.0875,24,12,0.5,0.4125,8.744699720334943e-09,0.6666666666666666
U56,20,240,0.1,4b BOTH,NAIVE_MEDRET,NAIVE,21,0.0875,24,11,0.4583333333333333,0.37083333333333335,1.6922873484494565e-07,0.5
U56,20,240,0.1,4b BOTH,NAIVE_LOGRET,NAIVE,21,0.0875,24,13,0.5416666666666666,0.4541666666666666,3.457767870823714e-10,0.5833333333333334
U56,20,240,0.1,4b BOTH,NAIVE_EWBH,NAIVE,21,0.0875,24,12,0.5,0.4125,8.744699720334943e-09,0.6666666666666666
U56,20,240,0.1,4b BOTH,NAIVE_MEANSHR,NAIVE,21,0.0875,24,10,0.4166666666666667,0.3291666666666667,2.5306366802499315e-06,0.4166666666666667
U56,20,240,0.2,4b OOS,IS_SHARPE,BOOK,56,0.23333333333333334,48,20,0.4166666666666667,0.18333333333333335,0.0011775123621615127,
U56,20,240,0.2,4b OOS,IS_LEGS,BOOK,56,0.23333333333333334,48,19,0.3958333333333333,0.16249999999999998,0.0035985159902471573,
