panel,dial,book,value,turnover,in_r1,in_r2,sh_full_0,cagr_full_0,dd_full_0,sh_is_0,cagr_is_0,dd_is_0,sh_oos_0,cagr_oos_0,dd_oos_0,h1_0,h2_0,sh_full_10,cagr_full_10,dd_full_10,sh_is_10,cagr_is_10,dd_is_10,sh_oos_10,cagr_oos_10,dd_oos_10,h1_10,h2_10,sh_full_25,cagr_full_25,dd_full_25,sh_is_25,cagr_is_25,dd_is_25,sh_oos_25,cagr_oos_25,dd_oos_25,h1_25,h2_25,sh_full_50,cagr_full_50,dd_full_50,sh_is_50,cagr_is_50,dd_is_50,sh_oos_50,cagr_oos_50,dd_oos_50,h1_50,h2_50
u56,n,TOP20,18.0,10.209510254461543,False,True,1.1661999065369888,0.1463714178655351,-0.18810899198088338,1.1358591652240178,0.13326345389570027,-0.12120990065374193,1.1914492698238552,0.15729380697640716,-0.18810899198088393,1.2264424313678757,1.1206506940912888,1.0838010339992732,0.13473438870474785,-0.18969201584417583,1.0492671813473147,0.12192684461433223,-0.12723342731859955,1.1119399201857352,0.1454049970261544,-0.18969201584417605,1.139376101175391,1.0418073893920534,0.9599267862417936,0.11749470820025731,-0.19206296308857662,0.9191044741685016,0.10512915464372807,-0.1361946436483451,0.9924002693361612,0.1277949685585713,-0.19206296308857695,1.0084779695480102,0.9232833502100584,0.7530169649769883,0.08932830535602077,-0.1960049828927709,0.7017635748604713,0.07767686414828745,-0.15093453642202337,0.7926861942060374,0.09903041891774267,-0.19600498289277035,0.7898536357394029,0.7252989414044613
u56,n,TOP20,19.0,9.935680236705712,False,False,1.1828323327770807,0.14716107987094307,-0.18094447561293503,1.1402650162536478,0.13310550682808642,-0.11822480430772875,1.2169771025848755,0.15888192409645452,-0.18094447561293525,1.224724275707257,1.1523124885059457,1.1018072004272903,0.13582699039141777,-0.1818737147714644,1.05388462495339,0.1218542951033017,-0.12033857416689853,1.1397681207206316,0.14747925378294058,-0.1818737147714642,1.138285046125583,1.0755743991412368,0.9799989406279561,0.11903056033477988,-0.1839029621385012,0.9240325279865798,0.10518174549479231,-0.12478400468533923,1.0236923787636623,0.13058030452549496,-0.183902962138501,1.008312839043272,0.9602273001135191,0.7765286687622789,0.0915738558770034,-0.1872782213740214,0.7071794059922749,0.07793031751335477,-0.13831977993980493,0.8297647816102688,0.10295369691552092,-0.1872782213740214,0.7911783192238029,0.767567550150172
u56,n,TOP20,20.0,9.372281579914576,True,True,1.2055659202743094,0.14872976684510686,-0.18393035277281933,1.1715100700340608,0.13597960203630222,-0.1175823967377263,1.2333380309691735,0.15935073311111658,-0.18393035277281966,1.2561279549543036,1.167513260637691,1.128217060385515,0.13801936405104276,-0.18445130122957365,1.088730327352267,0.12526500646815775,-0.11968022724332106,1.159894713731626,0.14864488265270537,-0.18445130122957365,1.1732263370770513,1.0946167955322124,1.0119613399214862,0.12213625026129704,-0.18523234617549067,0.9642955790747828,0.1093778521489448,-0.1228187698750246,1.049518655331576,0.13276672566620107,-0.185232346175491,1.0485737815126184,0.9850864371769087,0.8178164729686224,0.09614386099839822,-0.1873835801188437,0.7564809277232489,0.08338454816723995,-0.13058723800227245,0.8651987290830443,0.10677775144289181,-0.18738358011884348,0.840307041343274,0.80223767655948
u56,n,TOP20,22.0,8.823983836987285,False,False,1.1810630867305576,0.14212930205299168,-0.17909065813596003,1.1226082448889174,0.1278168536565667,-0.1185174316563371,1.226985156583262,0.15406742680482943,-0.17909065813596048,1.2021476636896573,1.1673557605544218,1.1066241760054734,0.13210055287329525,-0.17974080347277044,1.0432058257564423,0.11775678287183511,-0.12387745045837073,1.1561948601772387,0.14406633569053184,-0.17974080347277033,1.1220822669341228,1.0975431083361316,0.9947555295550535,0.11721841335203065,-0.18071540896784966,0.9238813799794271,0.1028308104261384,-0.1318587877142926,1.0498067057780527,0.12922306865608468,-0.18071540896784977,1.0017308411070778,0.9926446958500496,0.8079530814432918,0.09283817408932582,-0.18233811873230432,0.724662007461781,0.07838569555808195,-0.14500596760614504,0.872133791111929,0.10490082318417815,-0.1823381187323041,0.8007223016820753,0.8175080361382594
u56,n,TOP20,25.0,7.98680433478247,False,True,1.1698131048466738,0.13763993044603207,-0.17730938193437185,1.0757101010495331,0.12060256683777837,-0.11840429614965742,1.2433206225430378,0.151883087607249,-0.17730938193437185,1.1599657105418102,1.1822729116406316,1.1009979202429114,0.12859445113062762,-0.17789212272355337,1.0033102092630704,0.11158218992447577,-0.12008416848386083,1.177210475596679,0.14281791041114844,-0.1778921227235536,1.0870855792287522,1.1168404043698172,0.997591805429475,0.11515768194751752,-0.17876574379412236,0.8945361438769879,0.09818438328656387,-0.12687579997913057,1.0778564426244834,0.12935049330202308,-0.1787657437941228,0.9775718429262392,1.0185166341348457,0.8249249806520305,0.09310919084931979,-0.18022047239369632,0.7129706264018942,0.07620421797710764,-0.1396517049092808,0.9119121221700444,0.10724807027384164,-0.18022047239369654,0.7947281690280829,0.8543203701852374
u56,n,TOP20,28.0,7.306577826853533,False,False,1.1755391254304068,0.13598629877616508,-0.17265745132702304,1.069260657354758,0.11895465497520585,-0.11608197585282642,1.259378130016323,0.1502248951930314,-0.17265745132702304,1.1563116281349775,1.1956651712560096,1.1115190318995753,0.12772091140090724,-0.17309780709658829,1.0037296670495037,0.11085323710981276,-0.11745921909196788,1.1965197474796145,0.14182196435364625,-0.17309780709658795,1.0902293249866823,1.133348182302877,1.0153207016962364,0.11543278060868878,-0.17375807070866078,0.905281391061733,0.09880835344675898,-0.11952152537423222,1.1020523055572753,0.12932979795236954,-0.17375807070866067,0.9909298703187028,1.0397107263331473,0.8546735300121683,0.09524238655474271,-0.17485779013580338,0.7409373345340176,0.07901625144407087,-0.12577207449979966,0.9442519796388479,0.1088053395784081,-0.17485779013580305,0.8251067160293871,0.8833377452535641
u56,n,TOP20,30.0,6.721596383618174,True,True,1.1701589876169514,0.13351123502425288,-0.1709860130688854,1.0771633091293258,0.11908081304175178,-0.11472031304511188,1.2440856791294848,0.14554997889898313,-0.17098601306888528,1.163877269702719,1.1781796123539214,1.11052892611473,0.12592241796810177,-0.17152055698324153,1.0165734416759107,0.11163455388269972,-0.11529177496123955,1.1852056916378704,0.137841781999676,-0.17152055698324176,1.1025760479620745,1.1199481599875125,1.020931023329712,0.11463212289094638,-0.17232200897229943,0.9255463725774232,0.10055580443346912,-0.11614844920903777,1.0967249689769951,0.1263743449022947,-0.1723220089722992,1.0104682319636074,1.0324507852557225,0.8712983883251075,0.0960601504495191,-0.17365679213989504,0.7735642660818931,0.08233037796494402,-0.11930831625769733,0.9489298588291705,0.10751220890224888,-0.17365679213989504,0.8566521311201474,0.8863194143328261
u56,n,TOP20,32.0,6.257173128952113,False,False,1.1685813868739148,0.13228183256058346,-0.1672795792178634,1.0963561172767282,0.12152915249382112,-0.11818194476743105,1.2266303771436318,0.14122566133253067,-0.16727957921786363,1.1879606094362496,1.1524646181137606,1.1125947340664213,0.12522274291785584,-0.1677548967247422,1.0415261368010145,0.11478033370357932,-0.11860556836200398,1.1697194653228493,0.1339067671693619,-0.1677548967247422,1.13228669680906,1.0961007315185427,1.0284879256115769,0.11471459948542506,-0.16846757194939865,0.959181156982722,0.10473140058997799,-0.11924071683315907,1.0842043315877516,0.12301426021429429,-0.16846757194939876,1.0486636232964417,1.0114158805086029,0.8880588473981631,0.09741354985930495,-0.1696545614371846,0.8217536699792923,0.0881794092819852,-0.12029853281455505,0.9413745933669989,0.10508664849230187,-0.16965456143718471,0.9090771046881564,0.8699932361131767
u56,n,TOP20,35.0,5.589673545177127,False,True,1.158495964014455,0.1295529719119497,-0.17080655201180606,1.1103019490813006,0.12260880227460946,-0.11956428623051019,1.1975008126075626,0.13531121695866166,-0.17080655201180595,1.197285003295979,1.1238911833565568,1.107916308943195,0.12325985063134892,-0.17131234416182572,1.0633021154075166,0.11685864820592151,-0.11986918042159977,1.1440253117862456,0.12856567026537125,-0.1713123441618256,1.14919511167714,1.0709240089728826,1.0319436567725155,0.11388428942845907,-0.17207067320077607,0.9927462952438508,0.1082873106347475,-0.12032638264236284,1.0636676838678156,0.11852063857459805,-0.17207067320077596,1.0769925048239715,0.9913387208633962,0.9051122025571862,0.09842783350391904,-0.1733335973915855,0.8750542368851036,0.09414429672161728,-0.12117867846831021,0.9294302751463196,0.10197251559969511,-0.1733335973915855,0.9565281970683988,0.8584123912356494
u56,n,TOP20,38.0,4.937649494159248,False,False,1.1818246064613938,0.1307834646805912,-0.16856148626067669,1.1200442754907753,0.12263161555658897,-0.11904792123977537,1.2321266824617176,0.1375497326032753,-0.16856148626067669,1.2070044703317455,1.1596403747504,1.1366714914031033,0.12521770823388612,-0.16896779754590519,1.0782281719940898,0.11754130651575267,-0.11925229241411861,1.184254881503202,0.13158707736109942,-0.1689677975459053,1.16426799874887,1.1121868575914222,1.0688409836374273,0.11691916261108437,-0.16957705436590875,1.015427431684385,0.10994805884530767,-0.11955878825450217,1.1123253609531214,0.12270023887176951,-0.16957705436590909,1.1000784071371983,1.040892016469195,0.955568074374331,0.1032207829306544,-0.1705919222296639,0.9105919523360292,0.09740441293425306,-0.1200984266992714,0.9921737630780914,0.10803996154387385,-0.1705919222296639,0.9929086190626695,0.9218157386571864
u56,n,TOP20,40.0,4.478039907241149,True,True,1.1830108253317877,0.1296339606567991,-0.16949612883446663,1.132443971676132,0.12291720995047695,-0.11390543555311483,1.224138057860986,0.13520259422144076,-0.1694961288344662,1.2199246929632952,1.1499998843599013,1.1416240963925193,0.12458987030590118,-0.1697633036165962,1.0948044400623325,0.11838860803963036,-0.11407125456074851,1.1797000096162003,0.12972909386182496,-0.1697633036165963,1.1810990638153152,1.1061755838378922,1.0794630639962532,0.11706491811265463,-0.17016399395152992,1.038296654547732,0.11162913392628004,-0.1152510180630345,1.1129331873131387,0.12156708442532271,-0.17016399395152948,1.122803897349982,1.0403368377301951,0.9756815669140141,0.10463237663763136,-0.1708316196178441,0.9440135165902435,0.10045191654921837,-0.11973653727817635,1.0014077163125867,0.10809139647525412,-0.1708316196178442,1.0255223253667631,0.9303761895378457
u56,n,TOP20,45.0,3.331955155221222,False,False,1.1723648685957753,0.12565663086822076,-0.1680376912012964,1.13568966210418,0.12062044091991364,-0.11852069285574351,1.2020881948355373,0.12982633616127326,-0.16803769120129664,1.2272506550313806,1.1232512397071452,1.1408578275064314,0.12191383721813098,-0.16821826697983266,1.1072984749925947,0.11728802026145213,-0.11981519499594873,1.168045426876319,0.12574254403911422,-0.16821826697983266,1.1982923018673535,1.089341021609723,1.093553286390056,0.11632236895348824,-0.16848908892163528,1.0646862155109007,0.11230751683245255,-0.12175359706182876,1.1169211564405466,0.11964378881610882,-0.16848908892163506,1.1548248848932068,1.0384200329435131,1.0146122099398018,0.10706352943911357,-0.16894034756584353,0.9936093114263799,0.1040547900645532,-0.12497535007181804,1.031575940083129,0.109550608379259,-0.16894034756584375,1.0823117136332623,0.9534250783318498
u56,n,TOP20,50.0,2.168823418159819,False,True,1.1480215074745523,0.12007135556378801,-0.17496048027542133,1.1091446898528246,0.1133440952611211,-0.12302656129744449,1.1790664369930484,0.12564901011105456,-0.174960480275421,1.199236694274244,1.1050154318820546,1.1270148757772362,0.11764529607796392,-0.1751215415904277,1.0935093716614062,0.11158731591314464,-0.12380347179450812,1.1537803747498403,0.12266534375087845,-0.17512154159042748,1.18284529323681,1.0798093442911212,1.0954846209356917,0.11401576188997375,-0.17536309635899683,1.0700487915975245,0.10895719984205798,-0.12496764241274005,1.1158206645907083,0.11820424661719287,-0.17536309635899705,1.1582486681773627,1.0419720088672195,1.042886065051761,0.10799193177826516,-0.17576558843911216,1.0309298093358092,0.10458711411717236,-0.12690474379802041,1.0524827207122063,0.11080733099287832,-0.17576558843911216,1.117231491891152,0.9788442528444112
u56,n,TOP20,55.0,1.345455672810482,False,False,1.1544972769887665,0.11273490716110524,-0.16516745094363927,1.0870721844640858,0.10149355488305378,-0.11062053963877028,1.2073974584962643,0.12209042231970724,-0.1651674509436395,1.184074182460199,1.1340979756765996,1.1405392693554863,0.11123910471427734,-0.16526196044193964,1.0741229036192776,0.10017553029841375,-0.11134408261087458,1.192650837414254,0.120445424220599,-0.16526196044193942,1.1711259425502953,1.1191946947744962,1.1195904247236261,0.10899903363958652,-0.16540371329535797,1.0546938996271893,0.09820136633770438,-0.11242837360101798,1.1705137452513859,0.1179822664178094,-0.16540371329535775,1.1516977044260759,1.0968235477001338,1.0846463266464557,0.10527524853214465,-0.16563993766814622,1.0222999916345188,0.09491873976248844,-0.11423279917975471,1.1335757314487107,0.11388854880596955,-0.16563993766814622,1.1193029628157305,1.0594979780164995
u56,n,TOP20,60.0,1.2387077755046672,True,True,1.1545203733603941,0.10324478309336649,-0.1519742750208921,1.0868707823487975,0.09298920215977047,-0.10162766959099412,1.207598017459255,0.11177356079376399,-0.1519742750208921,1.1838936399437117,1.1342711972093051,1.1404983465401777,0.10187931227854041,-0.15206394460248196,1.07384611787143,0.09178347364064288,-0.10230156104026356,1.192796028838683,0.11027421324167785,-0.15206394460248218,1.1708730092249078,1.119310740196935,1.1194534214085887,0.099834159892918,-0.15219843896337304,1.0543040124401726,0.08997730395723669,-0.10331151907868263,1.170575810836928,0.10802883125379892,-0.15219843896337248,1.1513361520106664,1.0968537547137522,1.0843490689384199,0.09643370047870059,-0.1524225695351571,1.0217215529078623,0.08697347152689416,-0.10499244063174562,1.1334990699147731,0.1042962126299718,-0.15242256953515698,1.1187603106869397,1.0593849381381142
u56,lambda,TOP20,0.06,3.9443875977234533,True,True,1.1580683679194947,0.148124000771362,-0.19877270818304482,1.1042360780375142,0.13042041915455815,-0.12202373092649821,1.2009240005246924,0.16293019231746153,-0.19877270818304482,1.2119436637180674,1.1208739651735888,1.1268245677401971,0.14360669033550533,-0.19923606555606066,1.0715289948804334,0.1260884554809638,-0.12267703611372516,1.17064245247411,0.15825649661882668,-0.19923606555606077,1.1789107811731987,1.0909251177120793,1.0799239016479047,0.1368633304819331,-0.1999307752233105,1.022428377790794,0.11962098125707676,-0.12365618552734747,1.125188107156912,0.15128039771210067,-0.1999307752233105,1.1293156658254706,1.0459739783403108,1.0016759299913507,0.12571080077184438,-0.20134652443845846,0.9405019113966192,0.1089226173462785,-0.12543171854979285,1.0493575892672304,0.1397448304741331,-0.20134652443845857,1.0465500421745215,0.9709928125416734
u56,lambda,TOP20,0.07,4.2009613105746775,False,False,1.1620984803977878,0.14826335865279616,-0.19658344991180066,1.104621121980633,0.13029219736702924,-0.12164146252835306,1.2075710812481604,0.16329655589140812,-0.19658344991180088,1.2104256647148222,1.1291843407879076,1.1287268655213958,0.14345229753104283,-0.19707663762532324,1.0697243673042522,0.12567810610631658,-0.12234839400169273,1.1752067013180796,0.15831926048923117,-0.19707663762532346,1.1751951841783481,1.0971632431261522,1.078629080237062,0.1362726821111191,-0.19781604712939338,1.0173341648977006,0.1187915383293312,-0.12340784516437675,1.1266225330643374,0.15089236725445443,-0.19781604712939294,1.122297711004758,1.049098764995267,0.9950410956465453,0.12440460125682318,-0.19904740452914005,0.9299147337003147,0.10740550925051284,-0.12536832038469525,1.04556349232342,0.13861763516113967,-0.19904740452914005,1.0340155671075697,0.9689181020136527
u56,lambda,TOP20,0.08,4.431366859197142,False,True,1.1653813228360674,0.14833579178504008,-0.19464327463998798,1.1052354013387178,0.13020366132582017,-0.1213115181006873,1.2127758519358112,0.16350559860229885,-0.1946432746399881,1.2092992110674874,1.1358675772579987,1.1300867301808752,0.14326115752798252,-0.1951639251331656,1.0683567874210387,0.1253353410329332,-0.1220664756839005,1.1785317331085872,0.15825682332400604,-0.19516392513316538,1.1720773995628901,1.1019786366845397,1.0770993796068338,0.13569033829873356,-0.1959444846783368,1.0129891099124166,0.11807134260250352,-0.12321606551651576,1.1271226180258707,0.1504270748956713,-0.19594448467833692,1.1161873937897193,1.051107640738793,0.988684852867052,0.12318121955522554,-0.1972443078785152,0.9205980324472238,0.10606659215743108,-0.12531688408198538,1.04134389257773,0.13749243442874337,-0.1972443078785152,1.022906331987942,0.9662394855558998
u56,lambda,TOP20,0.09,4.6422281089684185,False,False,1.168038027721575,0.1483571698344759,-0.19296313407029697,1.1059822874247034,0.13014401265590925,-0.12103095764771754,1.2168110663963752,0.1635957577180578,-0.19296313407029686,1.2084551024664218,1.1412179152202797,1.1309752963107687,0.1430415346256546,-0.1935088206222937,1.067282196242767,0.12504287377523937,-0.12182929805269038,1.180838191830275,0.15809906863462553,-0.19350882062229346,1.169400227883399,1.1056134465381413,1.0753308949471767,0.13511320831282125,-0.19432689236517797,1.0091779761174648,0.11743341372108085,-0.12306703323533486,1.126830792616344,0.14990163954093405,-0.19432689236517808,1.110755483426209,1.0521645667564654,0.9824781218932149,0.12201878096945662,-0.19568912426047103,0.912217853630778,0.10486283138438601,-0.12528356718791278,1.0367107431524756,0.1363652483382478,-0.19568912426047103,1.0128729668354073,0.9629904915015151
u56,lambda,TOP20,0.1,4.837655293998769,True,True,1.1701951777370376,0.14834204228762737,-0.19154900709376732,1.1067996142499381,0.1301051394007553,-0.12079164715753399,1.219936569962634,0.16360079303918162,-0.19154900709376732,1.2078196373391044,1.1455158916153865,1.131488031769516,0.14280323903278802,-0.19208924497404067,1.0664011530935706,0.12478745635936228,-0.12162964078302585,1.1823592052544916,0.15787535207430903,-0.192089244974041,1.1670551139090315,1.108320160293878,1.0733723739813985,0.13454402515570218,-0.19294194631547557,1.0057452687038122,0.11685683998823637,-0.1229461794658806,1.1259401172209607,0.1493388346571245,-0.1929419463154758,1.1058410042393219,1.052479968121827,0.976391653400888,0.12090830763872029,-0.19436178720208652,0.9045249033475332,0.10376064943529895,-0.12526867184000678,1.0317903433844364,0.1352479443579211,-0.19436178720208652,1.003666755929432,0.9593114667925166
