panel,control,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b_full,pass_4b_oos,pass_4a
U56,C_SPY,0.8,0.12225905910276036,0.887061095484315,-0.2774726674217842,0.9732790827691671,0.815940676147416,0.12249363907759636,0.9127925192757693,-0.17989123731634715,0.12206606511626861,0.8675146424658865,-0.2774726674217842,True,False,False,False,True,False,False,True,False,False,False,False,False,False
U56,C_SPY,0.85,0.12973693246385376,0.8874755985995955,-0.2927411306655172,0.9739313307550136,0.816199015082204,0.1300505114469357,0.9134678239163929,-0.1902259209516406,0.1294789604085742,0.8677418905170272,-0.29274113066551744,True,False,False,False,True,False,False,True,False,False,False,False,False,False
U56,C_SPY,0.9,0.13718829895216555,0.8878884710315917,-0.30777910511816975,0.9745840591785224,0.8164553802424163,0.13758980607125504,0.9141439446748846,-0.20045834984381472,0.1368580137704387,0.8679662144177811,-0.30777910511816964,True,False,False,False,True,False,False,True,False,False,False,False,False,False
U56,C_SPY,0.95,0.14461189587424728,0.8882997276444684,-0.32258878467019936,0.9752372858219819,0.8167098291275638,0.14511050499635392,0.9148209012071022,-0.2105892764937668,0.14420176411787433,0.8681876479011492,-0.32258878467019947,True,False,False,False,True,False,False,True,False,False,False,False,False,False
U56,C_SPY,1.0,0.1520064509320611,0.88870938168618,-0.33717235283398306,0.9758910284349889,0.816962418380113,0.15261158470378233,0.9154987131628147,-0.22061944945147505,0.15150873781069918,0.8684062229066973,-0.33717235283398317,True,False,False,False,True,False,False,True,False,False,False,False,False,False
B136,C_BOOK,0.3,0.06388483980525494,1.0594428126149014,-0.08672096624141135,1.2859408329469937,0.8800717116702663,0.0636049626530133,1.140807771108317,-0.059505431935822584,0.06411548358053709,1.0054987279847747,-0.08672096624141135,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,C_BOOK,0.35,0.07458782816568266,1.0599245358909708,-0.10068113078456065,1.286415610203458,0.8805950792182164,0.07430453322055297,1.1412208722254356,-0.06930575655301052,0.07482128862695192,1.0060403957911241,-0.10068113078456076,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,C_BOOK,0.4,0.08530141429279392,1.0603980371058315,-0.11450196962857717,1.2868827103437144,0.881110878596558,0.08502816295230642,1.141626985798921,-0.07907033015066478,0.08552659548697572,1.006573394298753,-0.11450196962857684,True,True,True,True,False,True,True,False,True,False,True,False,False,False
B136,C_BOOK,0.45,0.09602344963487708,1.060862423547825,-0.1281841567538473,1.2873402010089618,0.8816191019661378,0.09577401897855609,1.1420239200748576,-0.08879853620873712,0.09622899612292035,1.0070977673957113,-0.12818415675384764,True,True,True,True,False,True,True,False,True,False,False,False,False,False
B136,C_BOOK,0.5,0.10675175140207016,1.0613172049637596,-0.14172844448877653,1.2877887796439833,0.8821182819661783,0.10654041644278789,1.1424121746572091,-0.09848954869052562,0.10692589883084103,1.0076123238250767,-0.14172844448877653,True,True,True,True,True,True,True,False,True,False,False,True,False,False
B136,C_BOOK,0.55,0.11748409738093457,1.06176197335862,-0.15513526976429914,1.2882271314270397,0.8826087872006162,0.11732547317238184,1.1427905042402007,-0.10814275954909958,0.11761480345776176,1.008117261923511,-0.15513526976429937,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,C_BOOK,0.6,0.12821819208258534,1.0621963323951173,-0.16840548135869893,1.2886545518020684,0.883090486986644,0.12812726849018197,1.1431581769473835,-0.11775726907540796,0.12829310877488553,1.0086124267911551,-0.16840548135869893,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,C_BOOK,0.65,0.13895172068729855,1.0626200842874902,-0.1815398564875792,1.289070505668076,0.8835634940278978,0.13894382265320337,1.1435145080141078,-0.12733247761124222,0.13895822785259915,1.0090979821698232,-0.18153985648757875,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,C_BOOK,0.7,0.14968219038185238,1.0630322230188143,-0.19453874207190103,1.289474383254928,0.8840265333161325,0.14977309810221318,1.1438589547706266,-0.13686773366832095,0.14960729767280112,1.0095726160474137,-0.19453874207190114,True,True,True,True,True,True,True,True,True,False,False,True,True,False
B136,C_BOOK,0.75,0.16040704123612182,1.063431890092473,-0.20740302267849497,1.2898666135999555,0.884477736642959,0.16061313997190885,1.1441918935936697,-0.14636241107806858,0.16023726571201902,1.0100346106764957,-0.20740302267849475,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_BOOK,0.8,0.1711238909020525,1.0638195994061428,-0.22013305082891943,1.2902477514588782,0.8849175998247282,0.1714620687763202,1.1445141177791682,-0.15581571629074709,0.17084534233491278,1.0104842882326566,-0.2201330508289192,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_BOOK,0.85,0.18183019275966306,1.064195238782294,-0.2327299271332719,1.290617138154619,0.8853464422497642,0.18231773019308473,1.1448249654716531,-0.16522699034771593,0.18142866580479255,1.010921918637061,-0.2327299271332719,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_BOOK,0.9,0.19252342960324453,1.0645589130402355,-0.2451943020694004,1.290975411219216,0.8857640107829716,0.19317808566160233,1.1451247791580674,-0.17459513705897123,0.1919843338412952,1.0113474761103651,-0.2451943020694003,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_BOOK,0.95,0.20320071718425758,1.0649092836010112,-0.2575271264560087,1.2913206382580897,0.8861695194068342,0.2040406405262012,1.1454118142739178,-0.18391984120822735,0.2025091516223123,1.0117599362033807,-0.2575271264560087,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_BOOK,1.0,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.21490354668676792,1.145687542276945,-0.19320089419784126,0.2130005804912496,1.0121613860227718,-0.2697291008060032,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_GATEOFF,0.3,0.06731069042522364,1.0676703795398699,-0.09343791926152312,1.2280232332417724,0.9516760142597808,0.06076969359365636,1.068806667147857,-0.06569057830689318,0.07273005640266028,1.0733948436061538,-0.0934379192615229,True,True,True,True,False,True,True,False,False,False,True,False,False,False
B136,C_GATEOFF,0.35,0.07859581123373682,1.0682284589913926,-0.10845917152270901,1.2286454703203515,0.9522020239863525,0.07096084719453066,1.0693860510025583,-0.07644817133840165,0.08492707296492075,1.0739431710005563,-0.10845917152270868,True,True,True,True,False,True,True,False,False,False,True,False,False,False
B136,C_GATEOFF,0.4,0.0898940344978747,1.0687774001066452,-0.12332429650222632,1.2292596678312364,0.9527189317151182,0.0811656545170445,1.0699582656470914,-0.08714970832608304,0.09713819232336518,1.0744812457412654,-0.12332429650222598,True,True,True,True,False,True,True,False,False,False,False,False,False,False
B136,C_GATEOFF,0.45,0.1012030350703752,1.069317226520447,-0.13803385331829465,1.229864540333767,0.9532278265775432,0.0913822851809436,1.0705217110545953,-0.097794834772573,0.10936063114935157,1.0750102226382097,-0.13803385331829476,True,True,True,True,False,True,True,True,False,False,False,False,True,False
B136,C_GATEOFF,0.5,0.11252035838113028,1.0698471986683822,-0.15258886465185328,1.2304603831595102,0.9537271144855747,0.10160899977021298,1.0710765129466953,-0.10838296188515328,0.12159129076908126,1.075528753021019,-0.15258886465185295,True,True,True,True,True,True,True,True,False,False,False,True,True,False
B136,C_GATEOFF,0.55,0.12384336798818496,1.0703658924381718,-0.1669897714168036,1.2310458845430554,0.954215302826234,0.11184385829584764,1.07162147589725,-0.11891404395771976,0.13382690420891086,1.0760352577996395,-0.1669897714168035,True,True,True,True,True,True,True,True,False,False,False,True,True,False
B136,C_GATEOFF,0.6,0.13516962954748246,1.0708740274829078,-0.1812371816707502,1.2316217116132744,0.9546931583899025,0.12208508259657935,1.0721571414323916,-0.12938768122381783,0.1460644385572616,1.0765305823722597,-0.1812371816707502,True,True,True,True,True,True,True,True,False,False,False,True,True,False
B136,C_GATEOFF,0.65,0.1464964586398294,1.0713707514294888,-0.19533177380612732,1.2321866761278233,0.9551601289233239,0.1323306166607381,1.072682184931009,-0.13980337630081796,0.1583006326961658,1.0770142100749849,-0.1953317738061272,True,True,True,True,True,True,True,True,False,False,False,True,True,False
B136,C_GATEOFF,0.7,0.15782113616289184,1.0718556048463412,-0.20927409399413655,1.2327398458874732,0.9556161737481726,0.1425783323501042,1.0731955204123755,-0.15016069164957335,0.17053222114234856,1.0774861283115498,-0.20927409399413666,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,C_GATEOFF,0.75,0.16914064621134806,1.0723269520324255,-0.22306489936136864,1.2332817028792076,0.9560580028257455,0.1528263005676671,1.0736978805660815,-0.1604591780672373,0.18275522153564738,1.0779430698470966,-0.2230648993613683,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,C_GATEOFF,0.8,0.18045242187999322,1.0727859624270804,-0.2367052669759826,1.2338121442312548,0.9564878720607859,0.16307247505395228,1.0741891775305894,-0.17069888126911092,0.19496657643033388,1.078387101038257,-0.23670526697598293,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,C_GATEOFF,0.85,0.19175376118489385,1.073233211538191,-0.25019545721103,1.2343315874908096,0.9569064946679516,0.1733148040466761,1.0746695144283338,-0.18087946915432962,0.20716298310167236,1.078819131072201,-0.2501954572110301,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,C_GATEOFF,0.9,0.20304157103401144,1.0736675813371908,-0.263535858885416,1.234839348149017,0.9573123512012589,0.18355114825977048,1.0751385187671907,-0.1910003869665613,0.21934048921184113,1.0792375047279095,-0.26353585888541586,True,True,True,False,True,True,False,True,False,False,False,False,False,False
B136,C_GATEOFF,0.95,0.21431278254942376,1.074088484072038,-0.2767278873584106,1.2353354545705617,0.957704382608947,0.19377950386183684,1.0755967730923641,-0.2010611727932352,0.23149506996640357,1.0796408272365503,-0.27672788735841036,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_GATEOFF,1.0,0.22556440796157018,1.0744960447644991,-0.2897730055596265,1.235819420241336,0.9580832732800136,0.2039974933990294,1.0760434352429193,-0.2110611273123234,0.24362316623018243,1.0800299183364495,-0.2897730055596265,True,True,True,False,True,True,False,True,True,False,False,False,False,False
B136,C_NOREBAL,0.3,0.12277131766884186,0.6711304790946198,-0.5459995136199608,1.080217628492934,0.5644131723296463,0.09827142362706498,0.8875938083859746,-0.17779488039151015,0.14336667773773826,0.6535074877575459,-0.5459995136199605,True,False,False,False,True,False,False,True,False,False,False,False,False,False
B136,C_NOREBAL,0.35,0.1314261952399276,0.689210726486427,-0.5579630323046301,1.0919163623629258,0.5694564277502439,0.10991716487274861,0.905300306157414,-0.19951965993612097,0.14946012823736554,0.6616667137100737,-0.5579630323046303,True,False,False,False,True,False,False,True,False,False,False,False,False,False
B136,C_NOREBAL,0.4,0.13910230053290706,0.7049123824914433,-0.5672854724067526,1.1023042716165614,0.5734566939450008,0.12076834333250042,0.9210803412618271,-0.21964885119393873,0.1544326176318287,0.6682585743369668,-0.5672854724067524,True,False,False,False,True,False,False,True,False,False,False,False,False,False
B136,C_NOREBAL,0.45,0.14600337711413247,0.7187479317564557,-0.5747544655474579,1.1115891578112398,0.5767091546777655,0.1309327198407373,0.9352457579449106,-0.2383520108517041,0.15857074003873084,0.6737011537477342,-0.5747544655474581,True,False,False,False,True,False,False,True,False,False,False,False,False,False
B136,C_NOREBAL,0.5,0.15227509883301993,0.7310803416637255,-0.5808727745538331,1.1199362432543718,0.5794066452925027,0.14049714559147253,0.9480424687951684,-0.25577549333234684,0.16207018767356218,0.6782743402845921,-0.5808727745538329,True,False,False,False,True,False,False,True,False,False,False,False,False,False
