panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
SMALL665,M,50,SDMULT,C_ISLEGS,short,0.2,0.5,k=0.5,2.314643312945135,35.98173979203652,0.09298962176126668,0.6203943435188602,-0.3295081918580379,0.9295394888114036,0.40850953293955966,0.06860451113475396,0.4626199466884493,-0.32950819185803715,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISSHARPE,full,0.2,0.5,f=0.5,0.9398891908138844,1.9173218361653563,0.09314744909103645,0.696360840405808,-0.2858265923098282,1.0098143423116632,0.5384944472578227,0.08032993215166662,0.5640456160634106,-0.2858265923098289,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISSHARPE,short,0.2,0.05,f=0.05,2.1562387117616066,20.387522191224956,0.0923031029365442,0.6182750155718006,-0.32434110317749365,0.9312495356896783,0.4022599401182913,0.06752686509357653,0.4582671828462273,-0.32434110317749454,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISCALMAR,full,0.2,0.5,f=0.5,0.9398891908138844,1.9173218361653563,0.09314744909103645,0.696360840405808,-0.2858265923098282,1.0098143423116632,0.5384944472578227,0.08032993215166662,0.5640456160634106,-0.2858265923098289,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISCALMAR,short,0.2,0.05,f=0.05,2.1562387117616066,20.387522191224956,0.0923031029365442,0.6182750155718006,-0.32434110317749365,0.9312495356896783,0.4022599401182913,0.06752686509357653,0.4582671828462273,-0.32434110317749454,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.1487647916254933,4.218108039563784,0.04390116703673108,0.576015251457058,-0.23447485875341478,0.8805902451487174,0.282287704504891,0.027126883716896977,0.37092749911269346,-0.23447485875341445,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.5748031628356856,39.88029419223941,0.028873604488025784,0.3714875408489464,-0.20628670388397918,0.5741661413503485,0.16861118705318903,0.01971104069695717,0.2692830635833762,-0.20628670388397896,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISLEGS,full,0.2,0.2,f=0.2,1.4493750612474556,4.8572153182855695,0.09314255769087287,0.6442812340138363,-0.3256853450795797,0.947962533081596,0.4303060268884735,0.07006893052537921,0.48610458546008434,-0.3256853450795809,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,FRACG,C_ISLEGS,short,0.2,0.05,f=0.05,2.1562387117616066,20.387522191224956,0.0923031029365442,0.6182750155718006,-0.32434110317749365,0.9312495356896783,0.4022599401182913,0.06752686509357653,0.4582671828462273,-0.32434110317749454,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISSHARPE,full,0.2,0.5,f=0.5,0.945373812856677,2.5564291148871416,0.09133386583245406,0.7295305651061366,-0.280563069842787,0.9995618453472365,0.5216835603043504,0.07004578965000574,0.5629790163599983,-0.2805630698427882,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISSHARPE,short,0.2,0.15,f=0.15,1.7646994654956643,13.421252853157494,0.088359463638221,0.6213035448990338,-0.29980826113119285,0.9412210293690488,0.4063457550695735,0.06446472980958373,0.45759294314957993,-0.2998082611311924,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISCALMAR,full,0.16,0.2,f=0.2,2.2001350921333245,16.552878518894243,0.07214956279783302,0.5707076753289941,-0.28622422344456167,0.9581821490286438,0.284508711710737,0.043173898588588555,0.360488998387169,-0.286224223444564,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,1.7646994654956643,13.421252853157494,0.088359463638221,0.6213035448990338,-0.29980826113119285,0.9412210293690488,0.4063457550695735,0.06446472980958373,0.45759294314957993,-0.2998082611311924,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISDD,full,0.1,0.5,f=0.5,1.325533977069172,7.349733705300532,0.045348558595853516,0.56514676227439,-0.19049223741438437,0.8792202020723583,0.32237869841705047,0.03202316986466558,0.39831533758659066,-0.19049223741438448,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.5313803118198033,50.68120720263759,0.026991214422345422,0.3575074014325666,-0.20938384398724008,0.5532826773076504,0.16108799712901475,0.018267243880512485,0.2575673221309827,-0.2093838439872413,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISLEGS,full,0.2,0.5,f=0.5,0.945373812856677,2.5564291148871416,0.09133386583245406,0.7295305651061366,-0.280563069842787,0.9995618453472365,0.5216835603043504,0.07004578965000574,0.5629790163599983,-0.2805630698427882,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,50,ASYMG,C_ISLEGS,short,0.2,0.15,f=0.15,1.7646994654956643,13.421252853157494,0.088359463638221,0.6213035448990338,-0.29980826113119285,0.9412210293690488,0.4063457550695735,0.06446472980958373,0.45759294314957993,-0.2998082611311924,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISSHARPE,full,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07913390449524527,0.6436927462323236,-0.37395416679280336,1.040861065182378,0.3030322611528373,0.04519413152507923,0.39355552959343965,-0.3739541667928038,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISSHARPE,short,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07913390449524527,0.6436927462323236,-0.37395416679280336,1.040861065182378,0.3030322611528373,0.04519413152507923,0.39355552959343965,-0.3739541667928038,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISCALMAR,full,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07913390449524527,0.6436927462323236,-0.37395416679280336,1.040861065182378,0.3030322611528373,0.04519413152507923,0.39355552959343965,-0.3739541667928038,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISCALMAR,short,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07913390449524527,0.6436927462323236,-0.37395416679280336,1.040861065182378,0.3030322611528373,0.04519413152507923,0.39355552959343965,-0.3739541667928038,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISDD,full,0.08,M,R=M,2.891641462362683,12.846056302307888,0.05327900043175804,0.5961025188793425,-0.31456047402925735,0.9528628945482515,0.2481043131199224,0.02709819202656827,0.329254496742521,-0.31456047402925624,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISDD,short,0.08,M,R=M,2.891641462362683,12.846056302307888,0.05327900043175804,0.5961025188793425,-0.31456047402925735,0.9528628945482515,0.2481043131199224,0.02709819202656827,0.329254496742521,-0.31456047402925624,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,CAL,C_ISLEGS,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.1094304552370271,0.6709462449264411,-0.43411197911934885,1.039980495724422,0.44166263751974866,0.07955436694598683,0.49072329390983255,-0.4341119791193492,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,CAL,C_ISLEGS,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.1094304552370271,0.6709462449264411,-0.43411197911934885,1.039980495724422,0.44166263751974866,0.07955436694598683,0.49072329390983255,-0.4341119791193492,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10492677467900235,0.6913464299804025,-0.32748800381828735,1.034238881343862,0.46528936882372085,0.07924537518984187,0.5187398516258637,-0.3274880038182876,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.10966540291620674,0.7118175652506759,-0.3187477364125969,1.01516321209439,0.5052808157860353,0.08587899037212288,0.5531313685213196,-0.31874773641259735,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISCALMAR,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10492677467900235,0.6913464299804025,-0.32748800381828735,1.034238881343862,0.46528936882372085,0.07924537518984187,0.5187398516258637,-0.3274880038182876,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,3.129645202064661,23.838701496322596,0.10846572530842313,0.7055871221999415,-0.31701788145212606,1.0110742689156522,0.4975037156645088,0.08450629760583239,0.546138132971261,-0.3170178814521266,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISDD,full,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.049707505420814035,0.5994005246919336,-0.18598774070507396,0.8451410280271454,0.3553747727052919,0.03699439131469262,0.46029430418496775,-0.18598774070507407,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,FIXH,C_ISDD,short,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.049707505420814035,0.5994005246919336,-0.18598774070507396,0.8451410280271454,0.3553747727052919,0.03699439131469262,0.46029430418496775,-0.18598774070507407,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,FIXH,C_ISLEGS,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10492677467900235,0.6913464299804025,-0.32748800381828735,1.034238881343862,0.46528936882372085,0.07924537518984187,0.5187398516258637,-0.3274880038182876,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.10966540291620674,0.7118175652506759,-0.3187477364125969,1.01516321209439,0.5052808157860353,0.08587899037212288,0.5531313685213196,-0.31874773641259735,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMH,C_ISSHARPE,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08507136759675626,0.6696324343640345,-0.2679725999724947,1.0425998798179805,0.40584533353820595,0.05980948375186279,0.47231802802358896,-0.26797259997249456,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMH,C_ISSHARPE,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.1083651143832729,0.7063098512039448,-0.3148251324012815,1.0135541433551334,0.4964316410159111,0.08416973580785703,0.5453815577625055,-0.31482513240128207,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMH,C_ISCALMAR,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08507136759675626,0.6696324343640345,-0.2679725999724947,1.0425998798179805,0.40584533353820595,0.05980948375186279,0.47231802802358896,-0.26797259997249456,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMH,C_ISCALMAR,short,0.2,0.03,hup=0.03,3.248798270897534,35.53436469693127,0.10776216494056601,0.7035549327666517,-0.3167849461613901,1.0113465683842084,0.4924701436389786,0.08342264674853195,0.542108158283496,-0.3167849461613905,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,3.201496004193813,19.556682728886635,0.04298505297132693,0.5549279523856679,-0.18994950130852695,0.8416836044722943,0.2613352489881977,0.027886759323525467,0.3793263748214783,-0.18994950130852595,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.53948230671109,71.32437230535125,0.04784037345912906,0.5891016225878485,-0.18588850416558322,0.8233886657244401,0.3531202083643862,0.03577212100849669,0.45571624858404186,-0.1858885041655821,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMH,C_ISLEGS,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08507136759675626,0.6696324343640345,-0.2679725999724947,1.0425998798179805,0.40584533353820595,0.05980948375186279,0.47231802802358896,-0.26797259997249456,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMH,C_ISLEGS,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.1083651143832729,0.7063098512039448,-0.3148251324012815,1.0135541433551334,0.4964316410159111,0.08416973580785703,0.5453815577625055,-0.31482513240128207,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,SDMULT,C_ISSHARPE,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.1081883803768362,0.6958118265909833,-0.3554996761043806,1.0175741285303161,0.4820510048774418,0.08308396506933113,0.5315052344887087,-0.3554996761043794,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,SDMULT,C_ISSHARPE,short,0.2,0.25,k=0.25,3.293864510374936,45.120973877758054,0.10786046064636845,0.7013624540299204,-0.3199193543560874,1.0105638636473018,0.49085643065921974,0.08350065271929141,0.5402082024072032,-0.319919354356087,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,SDMULT,C_ISCALMAR,full,0.12,8.0,k=8,2.20372458460449,3.3872685772254627,0.06294550333522597,0.4880709452551741,-0.4603950634632368,0.9929483237479115,0.11926040160898094,0.02189754078145989,0.21722317551309211,-0.4603950634632349,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,SDMULT,C_ISCALMAR,short,0.2,1.0,k=1,2.996668985802188,23.13568348972863,0.10846050108606309,0.6995560167734549,-0.3397410358267152,1.0092202153083005,0.4913015502675225,0.08420022795606075,0.5397344633993157,-0.3397410358267132,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,SDMULT,C_ISDD,full,0.08,8.0,k=8,1.7945266904485597,3.06771493786457,0.03223082868558991,0.34008921955231125,-0.4557735203261176,0.8655108733716399,0.00529238572602361,0.003520297544673978,0.0919534130290582,-0.4557735203261174,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,0,SDMULT,C_ISDD,short,0.08,0.5,k=0.5,4.670835428711409,78.29064164341871,0.04977603488875437,0.5988128387534448,-0.18737265873902087,0.8417771393565615,0.3576636976029521,0.037114682862421366,0.46060785674906984,-0.18737265873902076,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,SDMULT,C_ISLEGS,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.1081883803768362,0.6958118265909833,-0.3554996761043806,1.0175741285303161,0.4820510048774418,0.08308396506933113,0.5315052344887087,-0.3554996761043794,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,SDMULT,C_ISLEGS,short,0.2,0.25,k=0.25,3.293864510374936,45.120973877758054,0.10786046064636845,0.7013624540299204,-0.3199193543560874,1.0105638636473018,0.49085643065921974,0.08350065271929141,0.5402082024072032,-0.319919354356087,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FRACG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.11075026251017217,0.7605477384568871,-0.3266150671429707,1.092382827362619,0.5499250782478695,0.0887133992809166,0.5915375704031975,-0.3266150671429704,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FRACG,C_ISSHARPE,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.1085295722468913,0.7062789887412104,-0.315251722186513,1.012439954363927,0.4974129236649515,0.08450493367511736,0.5464622424668771,-0.3152517221865141,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FRACG,C_ISCALMAR,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.049606547255090394,0.6504469096030236,-0.17869722395883458,1.0505084142439238,0.30325824485432157,0.029402010867826567,0.39857016014559166,-0.17869722395883503,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,FRACG,C_ISCALMAR,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.1085295722468913,0.7062789887412104,-0.315251722186513,1.012439954363927,0.4974129236649515,0.08450493367511736,0.5464622424668771,-0.3152517221865141,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.049606547255090394,0.6504469096030236,-0.17869722395883458,1.0505084142439238,0.30325824485432157,0.029402010867826567,0.39857016014559166,-0.17869722395883503,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,FRACG,C_ISDD,short,0.08,0.1,f=0.1,4.000194871894937,39.369008369261984,0.049665457884442876,0.6012558401045117,-0.1787312469883876,0.8482798588344852,0.35511261315714515,0.036868099869723725,0.46149960741731955,-0.17873124698838694,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,FRACG,C_ISLEGS,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.11075026251017217,0.7605477384568871,-0.3266150671429707,1.092382827362619,0.5499250782478695,0.0887133992809166,0.5915375704031975,-0.3266150671429704,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,FRACG,C_ISLEGS,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.1085295722468913,0.7062789887412104,-0.315251722186513,1.012439954363927,0.4974129236649515,0.08450493367511736,0.5464622424668771,-0.3152517221865141,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.685318782083626,1.8534111082931777,0.10112133166167525,0.7937531545889703,-0.2806633430458202,1.0766628764569663,0.5776193948344828,0.07846733199981859,0.6170403540424485,-0.2806633430458202,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISSHARPE,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.10285438440260286,0.7041344206462562,-0.28789339367892364,1.0127145601647358,0.4997185024296043,0.07971164386092,0.5413361361241134,-0.2878933936789225,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISCALMAR,full,0.2,0.3,f=0.3,2.0516714780679517,4.537661678924676,0.10248582930691308,0.7455517933764737,-0.2814168318617888,1.052390175686743,0.5361071635513968,0.07943196982354284,0.5729788334130501,-0.2814168318617887,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.10285438440260286,0.7041344206462562,-0.28789339367892364,1.0127145601647358,0.4997185024296043,0.07971164386092,0.5413361361241134,-0.2878933936789225,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISDD,full,0.1,0.5,f=0.5,1.78232284783754,6.58280497083439,0.05344389240173952,0.6544512646097823,-0.18544557824923102,0.96737892053895,0.4126448730555055,0.03977059929070692,0.48139906108767183,-0.1854455782492309,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.9443746888301066,49.97818919604362,0.047815033536152685,0.5942592204687084,-0.1843630305322982,0.8306649591189776,0.357704308194794,0.0357678369898351,0.45944731868800065,-0.18436303053230008,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,0,ASYMG,C_ISLEGS,full,0.2,0.2,f=0.2,2.4721295211923398,9.011412629977174,0.10235898987027103,0.7082219798105275,-0.28857893311117766,1.0238931575229364,0.49989518434839286,0.07915845595212034,0.542302856831894,-0.2885789331111769,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,0,ASYMG,C_ISLEGS,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.10285438440260286,0.7041344206462562,-0.28789339367892364,1.0127145601647358,0.4997185024296043,0.07971164386092,0.5413361361241134,-0.2878933936789225,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,CAL,C_ISSHARPE,full,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07579999426645889,0.6201959113271732,-0.3778123623754023,1.0165556036032666,0.2800395947241153,0.04195143476124863,0.3706849811501858,-0.37781236237540194,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,CAL,C_ISSHARPE,short,0.12,M,R=M,3.0939714816921797,12.846056302307888,0.07579999426645889,0.6201959113271732,-0.3778123623754023,1.0165556036032666,0.2800395947241153,0.04195143476124863,0.3706849811501858,-0.37781236237540194,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,CAL,C_ISCALMAR,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10659701878739392,0.6565970558078262,-0.4361554874885636,1.0259396399803034,0.42664581998618667,0.07645297250615957,0.4759483011752689,-0.4361554874885635,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,CAL,C_ISCALMAR,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10659701878739392,0.6565970558078262,-0.4361554874885636,1.0259396399803034,0.42664581998618667,0.07645297250615957,0.4759483011752689,-0.4361554874885635,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,CAL,C_ISDD,full,0.08,M,R=M,2.891641462362683,12.846056302307888,0.05023870059971003,0.5655674348222456,-0.31891765671890704,0.9167937076360348,0.22294380239633246,0.024496189971137783,0.3025575674857246,-0.3189176567189078,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,CAL,C_ISDD,short,0.08,M,R=M,2.891641462362683,12.846056302307888,0.05023870059971003,0.5655674348222456,-0.31891765671890704,0.9167937076360348,0.22294380239633246,0.024496189971137783,0.3025575674857246,-0.3189176567189078,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,CAL,C_ISLEGS,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10659701878739392,0.6565970558078262,-0.4361554874885636,1.0259396399803034,0.42664581998618667,0.07645297250615957,0.4759483011752689,-0.4361554874885635,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,CAL,C_ISLEGS,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10659701878739392,0.6565970558078262,-0.4361554874885636,1.0259396399803034,0.42664581998618667,0.07645297250615957,0.4759483011752689,-0.4361554874885635,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10216219514054514,0.6760418711362353,-0.33019554134732976,1.0202252159399168,0.44870502414676183,0.0761510065209261,0.5025465069467838,-0.33019554134732976,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.1063583824724903,0.693769152044197,-0.3216636849140888,1.0003623963202253,0.4844891289630614,0.08206928514289658,0.5333181233006475,-0.3216636849140887,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISCALMAR,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10216219514054514,0.6760418711362353,-0.33019554134732976,1.0202252159399168,0.44870502414676183,0.0761510065209261,0.5025465069467838,-0.33019554134732976,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,3.129645202064661,23.838701496322596,0.10500310478081598,0.6866641639607531,-0.320104541245813,0.99590409628967,0.47544243572003847,0.08048493468932905,0.5251951122302193,-0.3201045412458129,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISDD,full,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.04541939142985907,0.5525210178509098,-0.19239981118111338,0.7889955153315352,0.3176177382710623,0.0333075749550138,0.41947554212977484,-0.19239981118111082,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,FIXH,C_ISDD,short,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.04541939142985907,0.5525210178509098,-0.19239981118111338,0.7889955153315352,0.3176177382710623,0.0333075749550138,0.41947554212977484,-0.19239981118111082,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,FIXH,C_ISLEGS,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.10216219514054514,0.6760418711362353,-0.33019554134732976,1.0202252159399168,0.44870502414676183,0.0761510065209261,0.5025465069467838,-0.33019554134732976,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.1063583824724903,0.693769152044197,-0.3216636849140888,1.0003623963202253,0.4844891289630614,0.08206928514289658,0.5333181233006475,-0.3216636849140887,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMH,C_ISSHARPE,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08228511321641041,0.6506703974391321,-0.2710416481529663,1.027365510226281,0.3837613829555482,0.05658347074543424,0.4513408262529121,-0.2710416481529673,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMH,C_ISSHARPE,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.1046838354897528,0.6861429175650479,-0.3180221722705795,0.9979229539366682,0.472531113112821,0.07985591013068083,0.5228448817691452,-0.3180221722705796,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMH,C_ISCALMAR,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08228511321641041,0.6506703974391321,-0.2710416481529663,1.027365510226281,0.3837613829555482,0.05658347074543424,0.4513408262529121,-0.2710416481529673,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMH,C_ISCALMAR,short,0.2,0.03,hup=0.03,3.248798270897534,35.53436469693127,0.10417028942487505,0.6838472472335013,-0.3199354154378524,0.9958651043456992,0.46925966539617514,0.07923209203698867,0.5201649834325028,-0.3199354154378523,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,3.201496004193813,19.556682728886635,0.03965092698900974,0.5157763570853106,-0.19495598081507448,0.7935164458643098,0.23137413915342833,0.025111640053304907,0.3459931459732122,-0.19495598081507381,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
