universe,sleeve,book,conv,f,n_assets,corr,Sharpe,dSharpe,dCAGR_pp,conv_per_pp,raw_per_pp,dSharpe_raw,sleeve_Sharpe
broad,S5r,top20,matched,0.25,5,0.260920828014431,0.9945091578670804,0.12472015251571689,-1.8259191041373413,0.0683054097156408,0.020582343692050826,0.0375816945552363,0.608373631469922
broad,S5r,top20,matched,0.5,5,0.260920828014431,1.0294947416248093,0.24684419423392623,-3.9564173513997547,0.062390838051146036,0.018341664154134633,0.07256727831296517,0.608373631469922
broad,S5r,top20,matched,0.75,5,0.260920828014431,1.0118554116119285,0.31634332218152594,-6.4781941472418,0.04883202247283904,0.00847889813914745,0.054927948300084406,0.608373631469922
broad,S5r,ewall,natural,0.25,5,0.22584373343978253,1.0795833717142613,0.13566656848716818,-1.8717553704299394,0.07248092920177159,0.029021901206846227,0.054321899444001565,0.6998827960975934
broad,S5r,ewall,natural,0.5,5,0.22584373343978253,1.1287043745668206,0.26613224038289407,-3.786342343735516,0.07028742153313434,0.027320007782103112,0.10344290229656083,0.6998827960975934
broad,S5r,ewall,natural,0.75,5,0.22584373343978253,1.0742806719631568,0.2930532068223968,-5.7324237719679205,0.05112204164937245,0.008551217014451273,0.04901919969289703,0.6998827960975934
broad,S5r,ewall,matched,0.25,5,0.22584373343978253,1.0779877967159917,0.15860445320508432,-1.289004262483573,0.12304416503595975,0.04090469363083571,0.05272632444573189,0.60174895723285
broad,S5r,ewall,matched,0.5,5,0.22584373343978253,1.1160046241417265,0.3024994093901716,-2.831960156245805,0.1068162660138484,0.03204252421113178,0.09074315187146675,0.60174895723285
broad,S5r,ewall,matched,0.75,5,0.22584373343978253,1.0461109394120252,0.3384838534198227,-4.733967117244453,0.07150109940282967,0.004404227284515116,0.020849467141765388,0.60174895723285
broad,S6r,v1,natural,0.25,6,0.4197615683786237,0.6851537316011276,0.03907530915538948,-0.7577235745270361,0.0515693459580955,0.06620174571255082,0.05016262340124389,0.6793403651833014
broad,S6r,v1,natural,0.5,6,0.4197615683786237,0.7449865424850844,0.08782080579349183,-1.5684935276898626,0.05599054394750209,0.07012807661833724,0.10999543428520075,0.6793403651833014
broad,S6r,v1,natural,0.75,6,0.4197615683786237,0.7807216607157723,0.11246860977832529,-2.431115592334576,0.04626213995457238,0.05994390105323829,0.14573055251588862,0.6793403651833014
broad,S6r,v1,matched,0.25,6,0.4197615683786237,0.676870497341256,0.037381676254575114,-0.5058696764958404,0.07389586289005899,0.08278691348228442,0.04187938914137235,0.6529819597470727
broad,S6r,v1,matched,0.5,6,0.4197615683786237,0.7230895266965992,0.07910299272312094,-1.1151999681490388,0.07093166694975135,0.07899786676190236,0.08809841849671551,0.6529819597470727
broad,S6r,v1,matched,0.75,6,0.4197615683786237,0.7515148057155582,0.10303055885528267,-1.830781596716391,0.05627681589113291,0.06364696789866484,0.11652369751567448,0.6529819597470727
broad,S6r,top20,natural,0.25,6,0.4274832441443678,0.9790843515531872,0.09155366277347887,-2.4618687954264917,0.03718868484931513,0.009000028061001789,0.022156888241343098,0.6793403651833014
broad,S6r,top20,natural,0.5,6,0.4274832441443678,0.9982243800980213,0.18009046585044852,-4.960722387765526,0.0363032743566945,0.00832477884431237,0.041296916786177196,0.6793403651833014
broad,S6r,top20,natural,0.75,6,0.4274832441443678,0.9661335636718258,0.21739642395638858,-7.490854981283501,0.02902157690938763,0.0012289785856199169,0.009206100359981706,0.6793403651833014
broad,S6r,top20,matched,0.25,6,0.4274832441443678,0.9798777968636811,0.09538410376406803,-1.8747212218997333,0.050879086794254846,0.012241998054825738,0.022950333551837065,0.6671923824629203
broad,S6r,top20,matched,0.5,6,0.4274832441443678,0.9951880208184104,0.18312809793102824,-4.0134579860360065,0.04562850752846658,0.009533065411345024,0.03826055750656632,0.6671923824629203
broad,S6r,top20,matched,0.75,6,0.4274832441443678,0.9645548028221905,0.22492865014703922,-6.463788438759166,0.03479826920050281,0.0011800106984644193,0.0076273395103464425,0.6671923824629203
broad,S6r,ewall,natural,0.25,6,0.41737026010149125,1.0522177634485796,0.11343656795005952,-1.8761833025750407,0.0604613460712336,0.014367621298687964,0.02695629117831988,0.6793403651833014
broad,S6r,ewall,natural,0.5,6,0.41737026010149125,1.0604080589784808,0.20810714025170018,-3.7851026796720255,0.05498057988475293,0.009285504167952038,0.03514658670822102,0.6793403651833014
broad,S6r,ewall,natural,0.75,6,0.41737026010149125,0.9813711837016822,0.21555054174664112,-5.715384507313814,0.037714092808770305,-0.007679323851687043,-0.04389028856857757,0.6793403651833014
broad,S6r,ewall,matched,0.25,6,0.41737026010149125,1.0488476296208322,0.11555570732746268,-1.341266602061486,0.08615416737422453,0.01758498818528788,0.023586157350572456,0.6573832723626991
broad,S6r,ewall,matched,0.5,6,0.41737026010149125,1.0535173192646967,0.21219494694821728,-2.8940179364731478,0.07332191838686834,0.009763535546317828,0.02825584699443695,0.6573832723626991
broad,S6r,ewall,matched,0.75,6,0.41737026010149125,0.979190931664402,0.22983810932481263,-4.722101384148547,0.04867284512279807,-0.009756364139175484,-0.0460705406058578,0.6573832723626991
broad,S7r,v1,natural,0.25,7,0.512250323114672,0.6828648043936104,0.03221959377912742,-0.6796651250432051,0.04740510082384951,0.07043718212065608,0.04787369619372672,0.6976075178582808
broad,S7r,v1,natural,0.5,7,0.512250323114672,0.7368672199953806,0.07056790696629844,-1.4073952753027585,0.05014078717233003,0.0723862823637669,0.10187611179549694,0.6976075178582808
broad,S7r,v1,natural,0.75,7,0.512250323114672,0.7687635114634345,0.08681009601975298,-2.1820474971585124,0.039783779286563695,0.0613059080692564,0.13377240326355078,0.6976075178582808
broad,S7r,v1,matched,0.25,7,0.512250323114672,0.6754497408824249,0.025477002639956003,-0.4576855797439494,0.05566485763918763,0.08839831201405926,0.04045863268254124,0.6949176283702245
broad,S7r,v1,matched,0.5,7,0.512250323114672,0.7205968694525123,0.05564250116745828,-0.9851486684657518,0.056481324036213386,0.08689628681724669,0.08560576125262864,0.6949176283702245
broad,S7r,v1,matched,0.75,7,0.512250323114672,0.7536840821330911,0.07374808380545184,-1.5745424674947772,0.0468377864223573,0.07538251675234739,0.11869297393320744,0.6949176283702245
broad,S7r,top20,natural,0.25,7,0.5579733700731929,0.9694040526732346,0.07730657572478139,-2.3877907725192715,0.03237577455047203,0.005225160221314916,0.012476589361390511,0.6976075178582808
broad,S7r,top20,natural,0.5,7,0.5579733700731929,0.9734693424276774,0.14620185184261492,-4.804471847142211,0.030430369142360254,0.0034430171811023693,0.01654187911583327,0.6976075178582808
broad,S7r,top20,natural,0.75,7,0.5579733700731929,0.9293749035773823,0.16693739935571072,-7.245140895666036,0.023041290950679905,-0.003802901852597986,-0.0275525597344618,0.6976075178582808
broad,S7r,top20,matched,0.25,7,0.5579733700731929,0.9700636786371648,0.07472394198144205,-1.8530740775796861,0.04032431454604316,0.007088877603035724,0.013136215325320721,0.7105765566873591
broad,S7r,top20,matched,0.5,7,0.5579733700731929,0.9736335360457985,0.13988152604619686,-3.9226437798089098,0.03566001245542901,0.004258880915964346,0.016706072733954414,0.7105765566873591
broad,S7r,top20,matched,0.75,7,0.5579733700731929,0.9382913435310737,0.16612706018759338,-6.24241513322521,0.026612626145829887,-0.0029854021853785062,-0.0186361197807704,0.7105765566873591
broad,S7r,ewall,natural,0.25,7,0.5596496686008833,1.0364953079208903,0.09314732425362526,-1.7988100869114954,0.05178274512211376,0.006245148241256913,0.01123383565063052,0.6976075178582808
broad,S7r,ewall,natural,0.5,7,0.5596496686008833,1.0240569004525948,0.1626224053883245,-3.625210807620638,0.0448587445029327,-0.00033227635069740525,-0.001204571817664979,0.6976075178582808
broad,S7r,ewall,natural,0.75,7,0.5596496686008833,0.9396264680753009,0.1601054616140254,-5.467265567571156,0.02928437619048247,-0.015663223806595218,-0.08563500419495884,0.6976075178582808
broad,S7r,ewall,matched,0.25,7,0.5596496686008833,1.032014650848465,0.08804501792852126,-1.3015270215666064,0.06764747597982583,0.005188657988888128,0.006753178578205343,0.7000941148689963
broad,S7r,ewall,matched,0.5,7,0.5596496686008833,1.020130288840154,0.15745249527052596,-2.776466452981108,0.05670966962394533,-0.0018480984794886995,-0.005131183430105768,0.7000941148689963
broad,S7r,ewall,matched,0.75,7,0.5596496686008833,0.9487121410481557,0.16732618682884348,-4.4758381155822535,0.03738432501531087,-0.017102792649180944,-0.07654933122210406,0.7000941148689963
broad,S8r,v1,natural,0.25,8,0.5861926943131109,0.7002910616478526,0.015908956587173062,-0.41214429997749047,0.03860045277355999,0.1584395403540345,0.0652999534479689,0.8325550956430671
broad,S8r,v1,natural,0.5,8,0.5861926943131109,0.7768314859780691,0.04305838405659368,-0.8695333396733451,0.04951895699912931,0.1631224144107805,0.14184037777818537,0.8325550956430671
broad,S8r,v1,natural,0.75,8,0.5861926943131109,0.8422978536799772,0.059133754897706,-1.3711954981153296,0.04312569212704076,0.15118686267934145,0.20730674548009353,0.8325550956430671
broad,S8r,v1,matched,0.25,8,0.5861926943131109,0.6942513881630118,0.0078659816193416,-0.22283128732456525,0.03530016683826088,0.2659423668670569,0.059260279963128104,0.8405683015750296
broad,S8r,v1,matched,0.5,8,0.5861926943131109,0.7651413664466936,0.027361661559237027,-0.47921408197095783,0.0570969480836234,0.27159105532023475,0.13015025824680992,0.8405683015750296
broad,S8r,v1,matched,0.75,8,0.5861926943131109,0.8357819917974444,0.0466079885662013,-0.754343601441998,0.06178615219524072,0.26617960729530976,0.2007908835975607,0.8405683015750296
broad,S8r,top20,natural,0.25,8,0.6861687494117393,0.9729240048200991,0.04708963342544936,-2.1178135192013503,0.02223502352709853,0.00755332863976026,0.015996541508255024,0.8325550956430671
broad,S8r,top20,natural,0.5,8,0.6861687494117393,0.9843305401746424,0.08958926069718676,-4.262894560646546,0.021016063011326018,0.0064282793001199925,0.027403076862798303,0.8325550956430671
broad,S8r,top20,natural,0.75,8,0.6861687494117393,0.9662412474398119,0.10259305987955059,-6.431451352145845,0.01595177422049854,0.0014481621049438963,0.009313784127967795,0.8325550956430671
broad,S8r,top20,matched,0.25,8,0.6861687494117393,0.9749003963652496,0.043302124519669194,-1.6494563227429593,0.0262523620192986,0.010896277037222473,0.017972933053405526,0.8556106974467895
broad,S8r,top20,matched,0.5,8,0.6861687494117393,0.9881577013541406,0.08188862097482386,-3.467232086546246,0.023617865470434707,0.009007253412160639,0.03123023804229652,0.8556106974467895
broad,S8r,top20,matched,0.75,8,0.6861687494117393,0.98061790351646,0.09967801460340697,-5.473071722998135,0.018212444427606295,0.004328545541449328,0.02369044020461597,0.8556106974467895
broad,S8r,ewall,natural,0.25,8,0.6807930125120778,1.0404307589179338,0.06334588080447223,-1.5252876300474671,0.04153044944218219,0.009945197449219437,0.01516928664767403,0.8325550956430671
broad,S8r,ewall,natural,0.5,8,0.6807930125120778,1.0376043566294535,0.10869607267279013,-3.0800320024036765,0.035290566003198354,0.004007388348420167,0.012342884359193729,0.8325550956430671
broad,S8r,ewall,natural,0.75,8,0.6807930125120778,0.9864831351132457,0.10575144531338043,-4.651427378917639,0.022735267413330703,-0.008336868233775923,-0.038778337157014064,0.8325550956430671
broad,S8r,ewall,matched,0.25,8,0.6807930125120778,1.0359336066878528,0.055514336305718004,-1.0835290511314044,0.05123474654209851,0.009849421578913267,0.010672134417593071,0.84589266471776
broad,S8r,ewall,matched,0.5,8,0.6807930125120778,1.0355448299117023,0.09996776141769237,-2.2955702251834076,0.043548117291731,0.004479652823786256,0.010283357641442503,0.84589266471776
broad,S8r,ewall,matched,0.75,8,0.6807930125120778,0.9997638871000849,0.10902902049419994,-3.6756102952588243,0.02966283466852747,-0.006936966414275267,-0.025497585170174863,0.84589266471776
broad,S9,v1,natural,0.25,9,0.6259133456228686,0.7062670190682024,0.013024737488133487,-0.2735058337870466,0.047621424771051246,0.2606010624395479,0.07127591086831875,0.8679958017206246
broad,S9,v1,natural,0.5,9,0.6259133456228686,0.7879296314185369,0.03643617645828279,-0.5897052032866279,0.06178710354802971,0.2593474203148874,0.1529385232186532,0.8679958017206246
broad,S9,v1,natural,0.75,9,0.6259133456228686,0.8591915994566319,0.04944697111619256,-0.9476511265045229,0.05217845442613587,0.2365854743229477,0.22420049125674824,0.8679958017206246
broad,S9,v1,matched,0.25,9,0.6259133456228686,0.7015682349690552,0.007712202117592493,-0.12050134058245732,0.06400096530308014,0.5525011294261388,0.06657712676917149,0.8704508068061997
broad,S9,v1,matched,0.5,9,0.6259133456228686,0.7793522655109718,0.02663130800793012,-0.26574642200349885,0.10021323262662588,0.5432289782971658,0.14436115731108812,0.8704508068061997
broad,S9,v1,matched,0.75,9,0.6259133456228686,0.8554456972172915,0.04385981506267078,-0.42594824034787315,0.10296982334485134,0.51756191981768,0.22045458901740778,0.8704508068061997
broad,S9,top20,natural,0.25,9,0.7426913296608938,0.972184985989732,0.037490438075692856,-1.9781411937902504,0.01895235698714644,0.007713060486169597,0.015257522677887936,0.8679958017206246
broad,S9,top20,natural,0.5,9,0.7426913296608938,0.9828532670324361,0.07039163451620178,-3.981423967834141,0.017680014759768024,0.0065116912768010135,0.025925803720592056,0.8679958017206246
broad,S9,top20,natural,0.75,9,0.7426913296608938,0.968972445533433,0.07874372841500343,-6.006669973354528,0.01310938153158224,0.0020052678564029995,0.012044982221588896,0.8679958017206246
broad,S9,top20,matched,0.25,9,0.7426913296608938,0.9740751158167016,0.03519885124332456,-1.5842218668978836,0.02221838492372825,0.010824022103946134,0.017147652504857502,0.8847226683579762
broad,S9,top20,matched,0.5,9,0.7426913296608938,0.9869048927676713,0.06607982693276115,-3.3064895177972398,0.019984889284265166,0.009066240583698574,0.029977429455827265,0.8847226683579762
broad,S9,top20,matched,0.75,9,0.7426913296608938,0.9826078334370714,0.07983396634062823,-5.188419267411515,0.015386953564463407,0.0049495556934895,0.02568037012522728,0.8847226683579762
broad,S9,ewall,natural,0.25,9,0.7497282223567944,1.0366199577039563,0.05067490307110534,-1.3845372898857233,0.03660060544507829,0.008203813300423319,0.011358485433696552,0.8679958017206246
broad,S9,ewall,natural,0.5,9,0.7497282223567944,1.0309732211254936,0.08434458413005141,-2.797715204479445,0.03014766620812819,0.002041576228376897,0.005711748855233845,0.8679958017206246
broad,S9,ewall,natural,0.75,9,0.7497282223567944,0.9868651744299777,0.07955295507194426,-4.2261493031140684,0.018823981209874698,-0.009085409692456796,-0.03839629784028209,0.8679958017206246
broad,S9,ewall,matched,0.25,9,0.7497282223567944,1.0309369360988452,0.04293360278711522,-1.0030774273447118,0.04280188310165303,0.005658051585917123,0.005675463828585414,0.8762289164361408
broad,S9,ewall,matched,0.5,9,0.7497282223567944,1.0279447738034975,0.0771995794502972,-2.1105988510615514,0.03657709725913512,0.0012713460598578947,0.002683301533237703,0.8762289164361408
broad,S9,ewall,matched,0.75,9,0.7497282223567944,0.9987905125306574,0.08530345713598686,-3.364063159041031,0.02535726979641598,-0.007868746360620717,-0.02647095973960234,0.8762289164361408
