panel,book,gross,lam,freq,TURNOVER,H2CUSH0,H1CUSH0,MINCUSH0,OOSCUSH0,DDCUSH0,CAGRCUSH0,bind_leg0,H2CUSH0_IS,MINCUSH0_IS,pass4b_0,cost,CAGR,Sharpe,MaxDD,H1,H2,OOSs,margin_min,margin_H2,bind_leg,mg_H1,mg_H2,mg_OOS,mg_DD,mg_CAGR,pass4b,pass4a,IS_pass4b,IS_margin_min,OOS_pass
u56,TOP5,1.0,1.0,W,20.442005825804646,0.2893592845767048,0.4188500987957855,-0.162878730215426,0.25072643873242884,-0.162878730215426,0.23015026846604786,DD,0.6825445445023102,-0.10866840779731077,False,0.0,0.33674658337201424,1.2158206730580576,-0.36518214191581577,1.3754699981688245,1.1233749263413653,1.1327371397166848,-0.162878730215426,0.2893592845767048,DD,0.4188500987957855,0.2893592845767048,0.25072643873242884,-0.162878730215426,0.23015026846604786,False,False,False,-0.10866840779731077,True
u56,TOP5,1.0,1.0,W,20.442005825804646,0.2893592845767048,0.4188500987957855,-0.162878730215426,0.25072643873242884,-0.162878730215426,0.23015026846604786,DD,0.6825445445023102,-0.10866840779731077,False,10.0,0.309743542614042,1.1399454601058718,-0.3653165567577392,1.284808390763507,1.0567713314037015,1.0641197792331054,-0.16301314505734946,0.22275568963904102,DD,0.328188491390468,0.22275568963904102,0.18210907824884948,-0.16301314505734946,0.20314722770807564,False,False,False,-0.11561567276879856,True
u56,TOP5,1.0,1.0,W,20.442005825804646,0.2893592845767048,0.4188500987957855,-0.162878730215426,0.25072643873242884,-0.162878730215426,0.23015026846604786,DD,0.6825445445023102,-0.10866840779731077,False,25.0,0.2702283449576024,1.025785577393087,-0.36551813968602076,1.1483130707789484,0.9565963037014341,0.9609072831084858,-0.163214727985631,0.12258066193677364,DD,0.19169317140590936,0.12258066193677364,0.0788965821242299,-0.163214727985631,0.163632030051636,False,False,False,-0.12592542488815436,True
u56,TOP5,1.0,1.0,M,8.807501988274465,0.1369404001290061,0.583628423143778,-0.16263778160328005,0.08519378628695606,-0.16263778160328005,0.23460136970573225,DD,1.0412581721655665,-0.11256907605780106,False,0.0,0.34119768461169864,1.2018464614875313,-0.3649411933036698,1.540248322516817,0.9709560418936666,0.967204487271212,-0.16263778160328005,0.1369404001290061,DD,0.583628423143778,0.1369404001290061,0.08519378628695606,-0.16263778160328005,0.23460136970573225,False,False,False,-0.11256907605780106,True
u56,TOP5,1.0,1.0,M,8.807501988274465,0.1369404001290061,0.583628423143778,-0.16263778160328005,0.08519378628695606,-0.16263778160328005,0.23460136970573225,DD,1.0412581721655665,-0.11256907605780106,False,10.0,0.32945292644131774,1.1700088258200332,-0.3649839520241043,1.5033852401145558,0.9423502041247324,0.9376626261569059,-0.1626805403237145,0.10833456236007188,DD,0.5467653407415167,0.10833456236007188,0.05565192517264994,-0.1626805403237145,0.22285661153535136,False,False,False,-0.11510968549503661,True
u56,TOP5,1.0,1.0,M,8.807501988274465,0.1369404001290061,0.583628423143778,-0.16263778160328005,0.08519378628695606,-0.16263778160328005,0.23460136970573225,DD,1.0412581721655665,-0.11256907605780106,False,25.0,0.31200872014195125,1.1220356465971582,-0.3650480901047556,1.4477139366194556,0.8993021616386097,0.893201993729819,-0.16274467840436582,0.06528651987394918,DD,0.49109403724641654,0.06528651987394918,0.011191292745563075,-0.16274467840436582,0.20541240523598486,False,False,False,-0.11890946229279561,True
u56,TOP5,1.0,0.5,W,18.084375513152064,0.27530893789404653,0.49083008295892916,-0.1608312068817145,0.2348771553204252,-0.1608312068817145,0.23347934819040822,DD,0.7486071249135753,-0.07424506749177437,False,0.0,0.3400756630963746,1.238304783743259,-0.3631346185821043,1.4474499823319682,1.109324579658707,1.1168878563046811,-0.1608312068817145,0.27530893789404653,DD,0.49083008295892916,0.27530893789404653,0.2348771553204252,-0.1608312068817145,0.23347934819040822,False,False,False,-0.07424506749177437,True
u56,TOP5,1.0,0.5,W,18.084375513152064,0.27530893789404653,0.49083008295892916,-0.1608312068817145,0.2348771553204252,-0.1608312068817145,0.23347934819040822,DD,0.7486071249135753,-0.07424506749177437,False,10.0,0.3161004460867529,1.1702693067397978,-0.3633431799452178,1.3663326511385208,1.049550290579915,1.055310575240298,-0.16103976824482805,0.21553464881525453,DD,0.4097127517654817,0.21553464881525453,0.1732998742560421,-0.16103976824482805,0.20950413118078653,False,False,False,-0.08054605306453541,True
u56,TOP5,1.0,0.5,W,18.084375513152064,0.27530893789404653,0.49083008295892916,-0.1608312068817145,0.2348771553204252,-0.1608312068817145,0.23347934819040822,DD,0.7486071249135753,-0.07424506749177437,False,25.0,0.2809188576508015,1.0679593863793708,-0.36365594308326754,1.2442544963976325,0.9597014461607982,0.9627407272626819,-0.16135253138287778,0.12568580439613775,DD,0.2876345970245935,0.12568580439613775,0.08073002627842596,-0.16135253138287778,0.1743225427448351,False,False,False,-0.0906649702347416,True
u56,TOP5,1.0,0.5,M,8.31948247328428,0.19285068176421372,0.6259514736607119,-0.16257951834580134,0.14606538636280697,-0.16257951834580134,0.24961402075427203,DD,0.98262711564075,-0.09198407917903703,False,0.0,0.3562103356602384,1.2510930306043115,-0.3648829300461911,1.582571373033751,1.0268663235288742,1.028076087347063,-0.16257951834580134,0.19285068176421372,DD,0.6259514736607119,0.19285068176421372,0.14606538636280697,-0.16257951834580134,0.24961402075427203,False,False,False,-0.09198407917903703,True
u56,TOP5,1.0,0.5,M,8.31948247328428,0.19285068176421372,0.6259514736607119,-0.16257951834580134,0.14606538636280697,-0.16257951834580134,0.24961402075427203,DD,0.98262711564075,-0.09198407917903703,False,10.0,0.3449926617314514,1.2207780311781087,-0.3649395878983389,1.547733186043788,0.9994272262916991,0.9997115590632863,-0.16263617619794915,0.16541158452703864,DD,0.5911132866707489,0.16541158452703864,0.11770085807903041,-0.16263617619794915,0.238396346825485,False,False,False,-0.09398816974414267,True
u56,TOP5,1.0,0.5,M,8.31948247328428,0.19285068176421372,0.6259514736607119,-0.16257951834580134,0.14606538636280697,-0.16257951834580134,0.24961402075427203,DD,0.98262711564075,-0.09198407917903703,False,25.0,0.32832273291435565,1.1751029673740416,-0.36502457467656035,1.4951301926447136,0.9581353799907281,0.9570237281255478,-0.1627211629761706,0.12411973822606759,DD,0.5385102932716745,0.12411973822606759,0.07501302714129188,-0.1627211629761706,0.22172641800838927,False,False,False,-0.09698751265672842,True
u56,TOP5,1.0,0.25,W,14.382446632498382,0.24252866475873325,0.5294070513537485,-0.16132703282299768,0.199887830810908,-0.16132703282299768,0.23170837411569084,DD,0.7843765271010086,-0.07483498849709344,False,0.0,0.3383046890216572,1.2356710625422915,-0.36363044452338744,1.4860269507267876,1.0765443065233937,1.081898531795164,-0.16132703282299768,0.24252866475873325,DD,0.5294070513537485,0.24252866475873325,0.199887830810908,-0.16132703282299768,0.23170837411569084,False,False,False,-0.07483498849709344,True
u56,TOP5,1.0,0.25,W,14.382446632498382,0.24252866475873325,0.5294070513537485,-0.16132703282299768,0.199887830810908,-0.16132703282299768,0.23170837411569084,DD,0.7843765271010086,-0.07483498849709344,False,10.0,0.3192290372337483,1.1814564833538026,-0.36382361247080297,1.421916604652855,1.0285401754566579,1.0325275763127617,-0.1615202007704132,0.1945245336919974,DD,0.46529670527981604,0.1945245336919974,0.15051687532850577,-0.1615202007704132,0.2126327223277819,False,False,False,-0.07972596908261173,True
u56,TOP5,1.0,0.25,W,14.382446632498382,0.24252866475873325,0.5294070513537485,-0.16132703282299768,0.199887830810908,-0.16132703282299768,0.23170837411569084,DD,0.7843765271010086,-0.07483498849709344,False,25.0,0.2911119833297333,1.0999751416186536,-0.36411329252509406,1.3254885159622596,0.9564226611832604,0.9583496296414155,-0.1618098808247043,0.12240701941859988,DD,0.36886861658922054,0.12240701941859988,0.07633892865715952,-0.1618098808247043,0.18451566842376693,False,False,False,-0.08700901212576648,True
u56,TOP5,1.0,0.25,M,7.893309119330809,0.21881659721013946,0.6141781272189979,-0.16102759753174026,0.17773257324480385,-0.16102759753174026,0.25132736583936083,DD,0.8965318120424524,-0.09299763393133628,False,0.0,0.3579236807453272,1.2606019497762733,-0.36333100923213,1.570798026592037,1.0528322389748,1.0597432742290598,-0.16102759753174026,0.21881659721013946,DD,0.6141781272189979,0.21881659721013946,0.17773257324480385,-0.16102759753174026,0.25132736583936083,False,False,False,-0.09299763393133628,True
u56,TOP5,1.0,0.25,M,7.893309119330809,0.21881659721013946,0.6141781272189979,-0.16102759753174026,0.17773257324480385,-0.16102759753174026,0.25132736583936083,DD,0.8965318120424524,-0.09299763393133628,False,10.0,0.34726575314374464,1.2317070369820597,-0.3634452639778457,1.5376586452071623,1.0266173905053888,1.0326325611503533,-0.16114185227745595,0.19260174874072833,DD,0.5810387458341233,0.19260174874072833,0.15062186016609735,-0.16114185227745595,0.24066943823777825,False,False,False,-0.09330309304136183,True
u56,TOP5,1.0,0.25,M,7.893309119330809,0.21881659721013946,0.6141781272189979,-0.16102759753174026,0.17773257324480385,-0.16102759753174026,0.25132736583936083,DD,0.8965318120424524,-0.09299763393133628,False,25.0,0.33142039597528483,1.1881820746619365,-0.3636166460964185,1.4876436525418966,0.9871723087063974,0.9918358593292338,-0.16131323439602877,0.1531566669417369,DD,0.5310237531688575,0.1531566669417369,0.10982515834497786,-0.16131323439602877,0.22482408106931845,False,False,False,-0.09376128170640016,True
u56,TOP10,0.75,1.0,W,12.835321960269578,0.25299577315451227,0.31790365231127415,-0.03783994633514401,0.23782373755552366,-0.03783994633514401,0.07701219794485055,DD,0.5708125866917275,-0.015842266671565047,False,0.0,0.18360851285081692,1.1593078018075083,-0.24014335803553377,1.2745235516843132,1.0870114149191727,1.1198344385397796,-0.03783994633514401,0.25299577315451227,DD,0.31790365231127415,0.25299577315451227,0.23782373755552366,-0.03783994633514401,0.07701219794485055,False,False,False,-0.015842266671565047,True
u56,TOP10,0.75,1.0,W,12.835321960269578,0.25299577315451227,0.31790365231127415,-0.03783994633514401,0.23782373755552366,-0.03783994633514401,0.07701219794485055,DD,0.5708125866917275,-0.015842266671565047,False,10.0,0.16852857835559165,1.077253515961512,-0.24091757775352718,1.1806575121077145,1.0129113927481448,1.0442424630175347,-0.038614166053137416,0.17889575098348431,DD,0.22403761273467548,0.17889575098348431,0.16223176203327871,-0.038614166053137416,0.06193226344962528,False,False,False,-0.0583971393042817,True
u56,TOP10,0.75,1.0,W,12.835321960269578,0.25299577315451227,0.31790365231127415,-0.03783994633514401,0.23782373755552366,-0.03783994633514401,0.07701219794485055,DD,0.5708125866917275,-0.015842266671565047,False,25.0,0.14625916093445945,0.9538443792263233,-0.24207789887424536,1.03938250988128,0.9015133597876824,0.9305856600596583,-0.039774487173855594,0.06749771802302196,DD,0.08276261050824085,0.06749771802302196,0.048574959075402324,-0.039774487173855594,0.039662846028493084,False,False,False,-0.20258150054958335,True
u56,TOP10,0.75,1.0,M,5.613102323628628,0.19193499095415945,0.441767897982259,-0.047776689868489736,0.17905034674806442,-0.047776689868489736,0.08666900375433113,DD,0.633650955591962,-0.019509384040190064,False,0.0,0.1932653186602975,1.1790700793156,-0.2500801015688795,1.398387797355298,1.02595063271882,1.0610610477323204,-0.047776689868489736,0.19193499095415945,DD,0.441767897982259,0.19193499095415945,0.17905034674806442,-0.047776689868489736,0.08666900375433113,False,False,False,-0.019509384040190064,True
u56,TOP10,0.75,1.0,M,5.613102323628628,0.19193499095415945,0.441767897982259,-0.047776689868489736,0.17905034674806442,-0.047776689868489736,0.08666900375433113,DD,0.633650955591962,-0.019509384040190064,False,10.0,0.18659179862349795,1.1442407872325149,-0.2503140417050147,1.3594902063898033,0.9937857391434965,1.0280332513249872,-0.04801063000462494,0.15977009737883607,DD,0.4028703070167643,0.15977009737883607,0.1460225503407313,-0.04801063000462494,0.07999548371753158,False,False,False,-0.020694142222173667,True
u56,TOP10,0.75,1.0,M,5.613102323628628,0.19193499095415945,0.441767897982259,-0.047776689868489736,0.17905034674806442,-0.047776689868489736,0.08666900375433113,DD,0.633650955591962,-0.019509384040190064,False,25.0,0.17664474122104257,1.0917610373522977,-0.2506649519092172,1.3007928950373173,0.9453646352656346,0.9783008913564044,-0.048361540208827464,0.11134899350097416,DD,0.3441729956642783,0.11134899350097416,0.09629019037214848,-0.048361540208827464,0.0700484263150762,False,False,False,-0.022469091592953044,True
u56,TOP10,0.75,0.5,W,11.212499612632442,0.26324463836230394,0.325022764723206,-0.028024552969494937,0.24526682306404024,-0.028024552969494937,0.07842134550588527,DD,0.5383119319791607,-0.007141087049240075,False,0.0,0.18501766041185164,1.1678674549356496,-0.2303279646698847,1.281642664096245,1.0972602801269644,1.1272775240482962,-0.028024552969494937,0.26324463836230394,DD,0.325022764723206,0.26324463836230394,0.24526682306404024,-0.028024552969494937,0.07842134550588527,False,False,False,-0.007141087049240075,True
u56,TOP10,0.75,0.5,W,11.212499612632442,0.26324463836230394,0.325022764723206,-0.028024552969494937,0.24526682306404024,-0.028024552969494937,0.07842134550588527,DD,0.5383119319791607,-0.007141087049240075,False,10.0,0.17181732297760077,1.0960934154810142,-0.23100110300452548,1.19983779338898,1.0321740238430592,1.060796356215205,-0.028697691304135714,0.19815838207839875,DD,0.24321789401594085,0.19815838207839875,0.17878565523094903,-0.028697691304135714,0.0652210080716344,False,False,False,-0.012489073765463793,True
u56,TOP10,0.75,0.5,W,11.212499612632442,0.26324463836230394,0.325022764723206,-0.028024552969494937,0.24526682306404024,-0.028024552969494937,0.07842134550588527,DD,0.5383119319791607,-0.007141087049240075,False,25.0,0.1522856939081929,0.9882026643178136,-0.23201001702209934,1.0768064000015036,0.9343658203192615,0.9608845033487823,-0.029706605321709573,0.10035017855460104,DD,0.12018650062846459,0.10035017855460104,0.07887380236452635,-0.029706605321709573,0.04568937900222654,False,False,False,-0.11752586076641491,True
u56,TOP10,0.75,0.5,M,5.4022594910105255,0.20925446927778668,0.424751979850015,-0.0476884846860324,0.19650139761720475,-0.0476884846860324,0.0874891036016205,DD,0.5893668475436156,-0.015885788139813978,False,0.0,0.19408541850758687,1.180261162835484,-0.24999189638642216,1.381371879223054,1.0432701110424472,1.0785120986014607,-0.0476884846860324,0.20925446927778668,DD,0.424751979850015,0.20925446927778668,0.19650139761720475,-0.0476884846860324,0.0874891036016205,False,False,False,-0.015885788139813978,True
u56,TOP10,0.75,0.5,M,5.4022594910105255,0.20925446927778668,0.424751979850015,-0.0476884846860324,0.19650139761720475,-0.0476884846860324,0.0874891036016205,DD,0.5893668475436156,-0.015885788139813978,False,10.0,0.18765767021822,1.1468477922119023,-0.25018634974066467,1.343641757483411,1.012682428165296,1.0470544528311934,-0.04788293804027491,0.1786667864006355,DD,0.38702185811037193,0.1786667864006355,0.16504375184693743,-0.04788293804027491,0.08106135531225363,False,False,False,-0.017273944943434455,True
u56,TOP10,0.75,0.5,M,5.4022594910105255,0.20925446927778668,0.424751979850015,-0.0476884846860324,0.19650139761720475,-0.0476884846860324,0.0874891036016205,DD,0.5893668475436156,-0.015885788139813978,False,25.0,0.17807481381286117,1.096514511107503,-0.2504780297720286,1.2867303518512445,0.9666421941793802,0.9996935170634202,-0.048174618071638836,0.13262655241471977,DD,0.3301104524782055,0.13262655241471977,0.11768281607916431,-0.048174618071638836,0.0714784989068948,False,False,False,-0.01935306215839147,True
u56,TOP10,0.75,0.25,W,8.97302734108757,0.2552527104931128,0.3495731689471169,-0.02950561804800969,0.23836662949269782,-0.02950561804800969,0.08004376161452016,DD,0.5359959302001975,-0.005725314904367201,False,0.0,0.18664007652048653,1.1736335180490003,-0.23180902974839945,1.306193068320156,1.0892683522577733,1.1203773304769538,-0.02950561804800969,0.2552527104931128,DD,0.3495731689471169,0.2552527104931128,0.23836662949269782,-0.02950561804800969,0.08004376161452016,False,False,False,-0.005725314904367201,True
u56,TOP10,0.75,0.25,W,8.97302734108757,0.2552527104931128,0.3495731689471169,-0.02950561804800969,0.23836662949269782,-0.02950561804800969,0.08004376161452016,DD,0.5359959302001975,-0.005725314904367201,False,10.0,0.17604971086893428,1.1163551740916309,-0.23239496887776867,1.241164317559176,1.0370953817385031,1.0671059135602647,-0.030091557177378908,0.20307973997384265,DD,0.28454441818613696,0.20307973997384265,0.1850952125760088,-0.030091557177378908,0.06945339596296791,False,False,False,-0.009198666085994817,True
u56,TOP10,0.75,0.25,W,8.97302734108757,0.2552527104931128,0.3495731689471169,-0.02950561804800969,0.23836662949269782,-0.02950561804800969,0.08004376161452016,DD,0.5359959302001975,-0.005725314904367201,False,25.0,0.16033721464140904,1.030295115243668,-0.2332732852841075,1.143420288245954,0.9587246283211383,0.9870813369820998,-0.03096987358371775,0.12470898655647777,DD,0.18680038887291506,0.12470898655647777,0.10507063599784383,-0.03096987358371775,0.053740899735442674,False,False,False,-0.021675511223559263,True
u56,TOP10,0.75,0.25,M,5.119568295487209,0.2169638679695447,0.42789533851677053,-0.04938546348786857,0.2069337763087633,-0.04938546348786857,0.08897810782897549,DD,0.5747451185451946,-0.009559895580047523,False,0.0,0.19557442273494186,1.1851192274079405,-0.25168887518825833,1.3845152378898096,1.0509795097342052,1.0889444772930192,-0.04938546348786857,0.2169638679695447,DD,0.42789533851677053,0.2169638679695447,0.2069337763087633,-0.04938546348786857,0.08897810782897549,False,False,False,-0.009559895580047523,True
u56,TOP10,0.75,0.25,M,5.119568295487209,0.2169638679695447,0.42789533851677053,-0.04938546348786857,0.2069337763087633,-0.04938546348786857,0.08897810782897549,DD,0.5747451185451946,-0.009559895580047523,False,10.0,0.1894744558622501,1.1535375241070407,-0.25184309897898627,1.3484661938062943,1.0223405515829387,1.0595074183097972,-0.049539687278596506,0.1883249098182782,DD,0.39184629443325525,0.1883249098182782,0.1774967173255413,-0.049539687278596506,0.08287814095628372,False,False,False,-0.010163546279720354,True
u56,TOP10,0.75,0.25,M,5.119568295487209,0.2169638679695447,0.42789533851677053,-0.04938546348786857,0.2069337763087633,-0.04938546348786857,0.08897810782897549,DD,0.5747451185451946,-0.009559895580047523,False,25.0,0.1803774120862489,1.1059751855819384,-0.2520744346650786,1.2941039641033405,0.97924358974494,1.0151985760942939,-0.049771022964688855,0.1452279479802795,DD,0.33748406473030146,0.1452279479802795,0.13318787511003793,-0.049771022964688855,0.07378109718028254,False,False,False,-0.011860765343099405,True
