chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_LIVE(RULES v2),,,0.08078760390239004,1.0688265894855546,-0.13073609824427168,1.0688265894855546,-0.13073609824427168,0.08078760390239004,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,2,92.18232913669065
C_SHARPE,0.5,1.0,0.15204493944925712,0.9890156496330635,-0.2564662108426383,1.0726988215588205,-0.13360823988043358,0.08109759419772766,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,3,91.88646582733813
C_CALMAR,0.35,1.0,0.14307067109714877,0.9575751399909744,-0.2262686231626635,1.0726988215588205,-0.13360823988043358,0.08109759419772766,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,3,91.88646582733813
C_4bIS,0.5,0.75,0.11395983633979889,0.9866743600394058,-0.19706889655428395,1.0726988215588205,-0.13360823988043358,0.08109759419772766,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,RANDOM,SHRINK,3,91.88646582733813
C_FROZEN,0.35,0.75,0.10751990819824853,0.9554665747859469,-0.17374660619992133,1.0726988215588205,-0.13360823988043358,0.08109759419772766,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.05,RANDOM,SHRINK,3,91.88646582733813
C_LIVE(RULES v2),,,0.08109759419772766,1.0726988215588205,-0.13360823988043358,1.0726988215588205,-0.13360823988043358,0.08109759419772766,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,3,91.88646582733813
C_SHARPE,0.75,1.0,0.12714573370067717,0.8986176489570296,-0.2729429097317767,1.034191778939805,-0.11049971460916586,0.06945391089927311,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,4,92.29383992805755
C_CALMAR,0.75,1.0,0.12714573370067717,0.8986176489570296,-0.2729429097317767,1.034191778939805,-0.11049971460916586,0.06945391089927311,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,4,92.29383992805755
C_4bIS,0.75,0.75,0.09570192042885473,0.899206793773081,-0.2098073725915206,1.034191778939805,-0.11049971460916586,0.06945391089927311,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,4,92.29383992805755
C_FROZEN,0.35,0.75,0.09784531288587428,0.9404143839700404,-0.16117680079985153,1.034191778939805,-0.11049971460916586,0.06945391089927311,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,4,92.29383992805755
C_LIVE(RULES v2),,,0.06945391089927311,1.034191778939805,-0.11049971460916586,1.034191778939805,-0.11049971460916586,0.06945391089927311,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,4,92.29383992805755
C_SHARPE,0.75,1.0,0.15819502431268417,1.02065678115243,-0.29094589024887507,1.0368118451166826,-0.11454566269291633,0.07658063796784975,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,5,92.35386690647482
C_CALMAR,0.75,1.0,0.15819502431268417,1.02065678115243,-0.29094589024887507,1.0368118451166826,-0.11454566269291633,0.07658063796784975,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,5,92.35386690647482
C_4bIS,0.75,0.75,0.11844381860580433,1.0207448756239124,-0.22373244717008578,1.0368118451166826,-0.11454566269291633,0.07658063796784975,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,5,92.35386690647482
C_FROZEN,0.35,0.75,0.09933703856153042,0.9120715920479913,-0.1555918286529674,1.0368118451166826,-0.11454566269291633,0.07658063796784975,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,5,92.35386690647482
C_LIVE(RULES v2),,,0.07658063796784975,1.0368118451166826,-0.11454566269291633,1.0368118451166826,-0.11454566269291633,0.07658063796784975,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,SHRINK,5,92.35386690647482
C_SHARPE,0.75,1.0,0.16287636237694225,1.051160184083595,-0.2777629480433038,0.9835950848941234,-0.12550692010290432,0.07131390158377071,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,1,62.97392086330935
C_CALMAR,0.75,1.0,0.16287636237694225,1.051160184083595,-0.2777629480433038,0.9835950848941234,-0.12550692010290432,0.07131390158377071,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,1,62.97392086330935
C_4bIS,0.75,0.75,0.12174995623729856,1.0498022031735084,-0.2136062547404265,0.9835950848941234,-0.12550692010290432,0.07131390158377071,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,1,62.97392086330935
C_FROZEN,0.35,0.75,0.09286599432985643,0.8391743520801516,-0.16783204054066891,0.9835950848941234,-0.12550692010290432,0.07131390158377071,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,1,62.97392086330935
C_LIVE(RULES v2),,,0.07131390158377071,0.9835950848941234,-0.12550692010290432,0.9835950848941234,-0.12550692010290432,0.07131390158377071,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,1,62.97392086330935
C_SHARPE,0.35,1.0,0.1534957582773011,1.007383667286786,-0.19697950295664757,1.1468153597367612,-0.12235102114405227,0.08758048603457236,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,SHRINK,2,63.16142086330935
C_CALMAR,0.35,1.0,0.1534957582773011,1.007383667286786,-0.19697950295664757,1.1468153597367612,-0.12235102114405227,0.08758048603457236,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,SHRINK,2,63.16142086330935
C_4bIS,0.35,0.75,0.11506103864761275,1.0034043092145604,-0.1516507722698729,1.1468153597367612,-0.12235102114405227,0.08758048603457236,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,SHRINK,2,63.16142086330935
C_FROZEN,0.35,0.75,0.11506103864761275,1.0034043092145604,-0.1516507722698729,1.1468153597367612,-0.12235102114405227,0.08758048603457236,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,SHRINK,2,63.16142086330935
C_LIVE(RULES v2),,,0.08758048603457236,1.1468153597367612,-0.12235102114405227,1.1468153597367612,-0.12235102114405227,0.08758048603457236,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,2,63.16142086330935
C_SHARPE,0.35,1.0,0.12844153505530076,0.9015644083741992,-0.2626134429542468,1.007000176047752,-0.1291731185969437,0.07320176774060672,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,3,62.92625899280576
C_CALMAR,0.35,1.0,0.12844153505530076,0.9015644083741992,-0.2626134429542468,1.007000176047752,-0.1291731185969437,0.07320176774060672,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,3,62.92625899280576
C_4bIS,0.75,0.75,0.10390784929080477,0.9236276532329896,-0.21729368633272894,1.007000176047752,-0.1291731185969437,0.07320176774060672,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,3,62.92625899280576
C_FROZEN,0.35,0.75,0.09665916512125672,0.8989516229298503,-0.2025632669535724,1.007000176047752,-0.1291731185969437,0.07320176774060672,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,3,62.92625899280576
C_LIVE(RULES v2),,,0.07320176774060672,1.007000176047752,-0.1291731185969437,1.007000176047752,-0.1291731185969437,0.07320176774060672,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,3,62.92625899280576
C_SHARPE,0.75,1.0,0.11130721120387821,0.809368584888212,-0.29990776737312475,0.9752699169213984,-0.1148971554387408,0.06657626345697043,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,4,63.121627697841724
C_CALMAR,0.75,1.0,0.11130721120387821,0.809368584888212,-0.29990776737312475,0.9752699169213984,-0.1148971554387408,0.06657626345697043,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,4,63.121627697841724
C_4bIS,0.75,0.75,0.08391244913288598,0.8084849176421938,-0.23050763313428657,0.9752699169213984,-0.1148971554387408,0.06657626345697043,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,4,63.121627697841724
C_FROZEN,0.35,0.75,0.0959642900243598,0.9330136964251841,-0.1522957932372111,0.9752699169213984,-0.1148971554387408,0.06657626345697043,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,4,63.121627697841724
C_LIVE(RULES v2),,,0.06657626345697043,0.9752699169213984,-0.1148971554387408,0.9752699169213984,-0.1148971554387408,0.06657626345697043,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,4,63.121627697841724
C_SHARPE,0.5,1.0,0.11773437771993023,0.7607071900688239,-0.299785319570561,1.0007049563847112,-0.13530735679685935,0.07736537215118511,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,5,62.99145683453237
C_CALMAR,0.35,1.0,0.11655357549176126,0.743960922163565,-0.3088453726904834,1.0007049563847112,-0.13530735679685935,0.07736537215118511,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,5,62.99145683453237
C_4bIS,0.5,0.75,0.08915494150303993,0.7590443695308194,-0.23067381549344457,1.0007049563847112,-0.13530735679685935,0.07736537215118511,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,5,62.99145683453237
C_FROZEN,0.35,0.75,0.08848404864664738,0.7427546684025825,-0.23759394210815798,1.0007049563847112,-0.13530735679685935,0.07736537215118511,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,5,62.99145683453237
C_LIVE(RULES v2),,,0.07736537215118511,1.0007049563847112,-0.13530735679685935,1.0007049563847112,-0.13530735679685935,0.07736537215118511,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,SHRINK,5,62.99145683453237
C_SHARPE,0.75,1.0,0.2648318038376305,1.2098704300376908,-0.3346694712545951,0.9746916866144492,-0.17652416236123225,0.11054892421820361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,1,34.90535071942446
C_CALMAR,0.35,1.0,0.2673698812725924,1.2051491830003151,-0.3373264968814327,0.9746916866144492,-0.17652416236123225,0.11054892421820361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,1,34.90535071942446
C_4bIS,0.75,1.0,0.2648318038376305,1.2098704300376908,-0.3346694712545951,0.9746916866144492,-0.17652416236123225,0.11054892421820361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,1,34.90535071942446
C_FROZEN,0.35,0.75,0.19859918332630633,1.204398285960181,-0.26075172334130936,0.9746916866144492,-0.17652416236123225,0.11054892421820361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,1,34.90535071942446
C_LIVE(RULES v2),,,0.11054892421820361,0.9746916866144492,-0.17652416236123225,0.9746916866144492,-0.17652416236123225,0.11054892421820361,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.2,RANDOM,SHRINK,1,34.90535071942446
C_SHARPE,0.75,1.0,0.10838240089053142,0.7191953644892175,-0.28491474309894993,0.894030892885403,-0.13506362935239502,0.07144115088980141,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,2,34.55642985611511
C_CALMAR,0.75,1.0,0.10838240089053142,0.7191953644892175,-0.28491474309894993,0.894030892885403,-0.13506362935239502,0.07144115088980141,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,2,34.55642985611511
C_4bIS,0.75,0.75,0.08235373469285645,0.717353401879901,-0.2190556070724602,0.894030892885403,-0.13506362935239502,0.07144115088980141,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,2,34.55642985611511
C_FROZEN,0.35,0.75,0.07326051129693201,0.6405391744429079,-0.21778442758838024,0.894030892885403,-0.13506362935239502,0.07144115088980141,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,2,34.55642985611511
C_LIVE(RULES v2),,,0.07144115088980141,0.894030892885403,-0.13506362935239502,0.894030892885403,-0.13506362935239502,0.07144115088980141,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,2,34.55642985611511
C_SHARPE,0.35,1.0,0.12073090493539929,0.7423648305118562,-0.36802507386802263,0.9074124440571253,-0.11048460019146045,0.06877430766384629,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,3,34.75854316546763
C_CALMAR,0.5,1.0,0.1227569187884685,0.7550567657917335,-0.36802507386802263,0.9074124440571253,-0.11048460019146045,0.06877430766384629,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,3,34.75854316546763
C_4bIS,0.35,0.75,0.09149611803874236,0.7413437072910077,-0.28450630260436016,0.9074124440571253,-0.11048460019146045,0.06877430766384629,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,3,34.75854316546763
C_FROZEN,0.35,0.75,0.09149611803874236,0.7413437072910077,-0.28450630260436016,0.9074124440571253,-0.11048460019146045,0.06877430766384629,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,3,34.75854316546763
C_LIVE(RULES v2),,,0.06877430766384629,0.9074124440571253,-0.11048460019146045,0.9074124440571253,-0.11048460019146045,0.06877430766384629,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,3,34.75854316546763
C_SHARPE,0.75,1.0,0.1839746182834352,0.883582885009484,-0.4572681347874331,0.9481771524519372,-0.15505640231136553,0.099190504641268,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,4,34.82666366906475
C_CALMAR,0.2,1.0,0.1881170441929232,0.8863570272789854,-0.4395551914316217,0.9481771524519372,-0.15505640231136553,0.099190504641268,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,4,34.82666366906475
C_4bIS,0.75,1.0,0.1839746182834352,0.883582885009484,-0.4572681347874331,0.9481771524519372,-0.15505640231136553,0.099190504641268,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,4,34.82666366906475
C_FROZEN,0.35,0.75,0.14390238271665767,0.8931748572668085,-0.3483577498150521,0.9481771524519372,-0.15505640231136553,0.099190504641268,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,4,34.82666366906475
C_LIVE(RULES v2),,,0.099190504641268,0.9481771524519372,-0.15505640231136553,0.9481771524519372,-0.15505640231136553,0.099190504641268,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,4,34.82666366906475
C_SHARPE,0.35,1.0,0.17260271930155535,0.9972645611481817,-0.334599821798918,1.098497081435339,-0.140439761141108,0.0938369016434728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,5,35.02967625899281
C_CALMAR,0.2,1.0,0.17360231633687673,1.0012299366313524,-0.334599821798918,1.098497081435339,-0.140439761141108,0.0938369016434728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,5,35.02967625899281
C_4bIS,0.35,1.0,0.17260271930155535,0.9972645611481817,-0.334599821798918,1.098497081435339,-0.140439761141108,0.0938369016434728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,5,35.02967625899281
C_FROZEN,0.35,0.75,0.12927785095870536,0.9979409583995149,-0.25882872548079094,1.098497081435339,-0.140439761141108,0.0938369016434728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,5,35.02967625899281
C_LIVE(RULES v2),,,0.0938369016434728,1.098497081435339,-0.140439761141108,1.098497081435339,-0.140439761141108,0.0938369016434728,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,SHRINK,5,35.02967625899281
C_SHARPE,0.5,1.0,0.0995838259038464,0.8234048699584389,-0.19887359855380593,0.7976638509687594,-0.10554426370386849,0.04638666558800386,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,1,91.81609712230215
C_CALMAR,0.75,1.0,0.10323865045799208,0.854868974893612,-0.2365612640162582,0.7976638509687594,-0.10554426370386849,0.04638666558800386,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,1,91.81609712230215
C_4bIS,0.5,1.0,0.0995838259038464,0.8234048699584389,-0.19887359855380593,0.7976638509687594,-0.10554426370386849,0.04638666558800386,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,1,91.81609712230215
C_FROZEN,0.35,0.75,0.08335538219835015,0.8840220511588857,-0.16348004575911612,0.7976638509687594,-0.10554426370386849,0.04638666558800386,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,1,91.81609712230215
C_LIVE(RULES v2),,,0.04638666558800386,0.7976638509687594,-0.10554426370386849,0.7976638509687594,-0.10554426370386849,0.04638666558800386,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,1,91.81609712230215
C_SHARPE,0.5,1.0,0.10139210352867045,0.8435483488514981,-0.19705476069166783,0.788325406211611,-0.10571373186138322,0.04598571714505373,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,2,92.06677158273381
C_CALMAR,0.75,1.0,0.10342921708468067,0.8539521792829493,-0.23731178508816297,0.788325406211611,-0.10571373186138322,0.04598571714505373,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,2,92.06677158273381
C_4bIS,0.5,1.0,0.10139210352867045,0.8435483488514981,-0.19705476069166783,0.788325406211611,-0.10571373186138322,0.04598571714505373,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,2,92.06677158273381
C_FROZEN,0.35,0.75,0.0844529116481183,0.8954376623142567,-0.1491386390455416,0.788325406211611,-0.10571373186138322,0.04598571714505373,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,2,92.06677158273381
C_LIVE(RULES v2),,,0.04598571714505373,0.788325406211611,-0.10571373186138322,0.788325406211611,-0.10571373186138322,0.04598571714505373,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,2,92.06677158273381
C_SHARPE,0.5,1.0,0.1032549668478897,0.8565904848798984,-0.1967648688621546,0.7942980113518504,-0.10555465633064653,0.04629226627088068,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,3,91.86241007194245
C_CALMAR,0.75,1.0,0.10272378747774225,0.849068938383456,-0.2395459988001155,0.7942980113518504,-0.10555465633064653,0.04629226627088068,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,3,91.86241007194245
C_4bIS,0.5,1.0,0.1032549668478897,0.8565904848798984,-0.1967648688621546,0.7942980113518504,-0.10555465633064653,0.04629226627088068,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,3,91.86241007194245
C_FROZEN,0.35,0.75,0.08350410361262561,0.8848539827385359,-0.14913863904554114,0.7942980113518504,-0.10555465633064653,0.04629226627088068,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,3,91.86241007194245
C_LIVE(RULES v2),,,0.04629226627088068,0.7942980113518504,-0.10555465633064653,0.7942980113518504,-0.10555465633064653,0.04629226627088068,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,3,91.86241007194245
C_SHARPE,0.5,1.0,0.09772572755388587,0.808880953531583,-0.1988735985538056,0.7931573352206623,-0.10600470242674276,0.04617795715957951,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,4,92.00651978417267
C_CALMAR,0.75,1.0,0.10292512327657644,0.851689934059318,-0.23746700289417255,0.7931573352206623,-0.10600470242674276,0.04617795715957951,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,4,92.00651978417267
C_4bIS,0.5,1.0,0.09772572755388587,0.808880953531583,-0.1988735985538056,0.7931573352206623,-0.10600470242674276,0.04617795715957951,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,4,92.00651978417267
C_FROZEN,0.35,0.75,0.08212276410390995,0.8727359528454668,-0.16348004575911612,0.7931573352206623,-0.10600470242674276,0.04617795715957951,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,4,92.00651978417267
C_LIVE(RULES v2),,,0.04617795715957951,0.7931573352206623,-0.10600470242674276,0.7931573352206623,-0.10600470242674276,0.04617795715957951,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,4,92.00651978417267
C_SHARPE,0.5,1.0,0.10248985746144101,0.850601673400324,-0.1970547606916675,0.7897087958940183,-0.10551444373232854,0.04592489744685713,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,5,91.99190647482014
C_CALMAR,0.75,1.0,0.1023292439288761,0.8467264470246505,-0.23731178508816253,0.7897087958940183,-0.10551444373232854,0.04592489744685713,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,5,91.99190647482014
C_4bIS,0.5,1.0,0.10248985746144101,0.850601673400324,-0.1970547606916675,0.7897087958940183,-0.10551444373232854,0.04592489744685713,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,5,91.99190647482014
C_FROZEN,0.35,0.75,0.08424282629537339,0.8929807272469101,-0.14913863904554148,0.7897087958940183,-0.10551444373232854,0.04592489744685713,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,5,91.99190647482014
C_LIVE(RULES v2),,,0.04592489744685713,0.7897087958940183,-0.10551444373232854,0.7897087958940183,-0.10551444373232854,0.04592489744685713,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,SHRINK,5,91.99190647482014
C_SHARPE,0.5,1.0,0.10382917297147909,0.8533437172924997,-0.18736067242739285,0.8175971079810279,-0.08910671811070092,0.04220627594307258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,1,63.22369604316547
C_CALMAR,0.35,1.0,0.10035297116495867,0.7870562637389625,-0.17274598353410064,0.8175971079810279,-0.08910671811070092,0.04220627594307258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,1,63.22369604316547
C_4bIS,0.5,1.0,0.10382917297147909,0.8533437172924997,-0.18736067242739285,0.8175971079810279,-0.08910671811070092,0.04220627594307258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,1,63.22369604316547
C_FROZEN,0.35,0.75,0.0758225742086005,0.783397372894339,-0.13160257540559783,0.8175971079810279,-0.08910671811070092,0.04220627594307258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,1,63.22369604316547
C_LIVE(RULES v2),,,0.04220627594307258,0.8175971079810279,-0.08910671811070092,0.8175971079810279,-0.08910671811070092,0.04220627594307258,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,1,63.22369604316547
C_SHARPE,0.5,1.0,0.11138419717834536,0.9038443768826471,-0.18670085420247473,0.8587962796019566,-0.08494914198295023,0.044355947036964105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,2,62.89410971223022
C_CALMAR,0.75,1.0,0.10404871601996213,0.9043474215804018,-0.17450765652735445,0.8587962796019566,-0.08494914198295023,0.044355947036964105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,2,62.89410971223022
C_4bIS,0.5,1.0,0.11138419717834536,0.9038443768826471,-0.18670085420247473,0.8587962796019566,-0.08494914198295023,0.044355947036964105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,WINNERCUT,SHRINK,2,62.89410971223022
C_FROZEN,0.35,0.75,0.07837070338994034,0.8088618727940736,-0.12447348151915638,0.8587962796019566,-0.08494914198295023,0.044355947036964105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,2,62.89410971223022
C_LIVE(RULES v2),,,0.044355947036964105,0.8587962796019566,-0.08494914198295023,0.8587962796019566,-0.08494914198295023,0.044355947036964105,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,2,62.89410971223022
C_SHARPE,0.5,1.0,0.10630851915562034,0.8760933944028063,-0.1873606724273933,0.8346579634594584,-0.0875339451657936,0.042844114416718204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,3,63.32261690647482
C_CALMAR,0.35,1.0,0.10053068675328514,0.7933842967201148,-0.169901385141088,0.8346579634594584,-0.0875339451657936,0.042844114416718204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,3,63.32261690647482
C_4bIS,0.5,1.0,0.10630851915562034,0.8760933944028063,-0.1873606724273933,0.8346579634594584,-0.0875339451657936,0.042844114416718204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,SHRINK,3,63.32261690647482
