panel,book,k,cost,n_phase,Sharpe_mean,Sharpe_sd,Sharpe_rng,to_mean,to_rng,n_pass4b
small,EWALL,1,5.0,1,0.7136199504183024,,0.0,3.68527073397293,0.0,0
small,EWALL,1,10.0,1,0.7023471872416902,,0.0,3.68527073397293,0.0,0
small,EWALL,1,15.0,1,0.6910742556183541,,0.0,3.68527073397293,0.0,0
small,EWALL,1,25.0,1,0.6685278923975133,,0.0,3.68527073397293,0.0,0
small,EWALL,1,50.0,1,0.6121591304442409,,0.0,3.68527073397293,0.0,0
small,EWALL,5,0.0,5,0.6925140775807851,0.003306438667441822,0.0069444185490503685,1.7139675003010146,0.009458026047835855,0
small,EWALL,5,5.0,5,0.6872451708826264,0.003313096737092195,0.006967530453068194,1.7139675003010146,0.009458026047835855,0
small,EWALL,5,10.0,5,0.6819759012846991,0.003319588878717561,0.00699014500375672,1.7139675003010146,0.009458026047835855,0
small,EWALL,5,15.0,5,0.6767062763525391,0.003325914652932983,0.007012262215117193,1.7139675003010146,0.009458026047835855,0
small,EWALL,5,25.0,5,0.6661659907559213,0.0033380654531165645,0.007055004697226863,1.7139675003010146,0.009458026047835855,0
small,EWALL,5,50.0,5,0.6398095883092102,0.0033655044797652567,0.00715315926692961,1.7139675003010146,0.009458026047835855,0
small,EWALL,21,0.0,5,0.6763322075777425,0.006543543895353748,0.016103468391538645,0.8853307257837004,0.006321673400960015,0
small,EWALL,21,5.0,5,0.6735772461538551,0.006536346235421011,0.016087486005258333,0.8853307257837004,0.006321673400960015,0
small,EWALL,21,10.0,5,0.6708218761504144,0.0065292098072730845,0.016071634660824174,0.8853307257837004,0.006321673400960015,0
small,EWALL,21,15.0,5,0.6680661027806579,0.00652213468677307,0.016055914510076708,0.8853307257837004,0.006321673400960015,0
small,EWALL,21,25.0,5,0.6625533668059662,0.006508168670581397,0.016024868389179048,0.8853307257837004,0.006321673400960015,0
small,EWALL,21,50.0,5,0.6487648332915386,0.006474331763064738,0.015949559303307104,0.8853307257837004,0.006321673400960015,0
small,EWALL,63,0.0,5,0.6674998553218033,0.01923237618337677,0.05223004701955858,0.5342625703185353,0.020324855388919705,0
small,EWALL,63,5.0,5,0.6658232560483979,0.019219708880035047,0.05220151147123475,0.5342625703185353,0.020324855388919705,0
small,EWALL,63,10.0,5,0.6641461869062522,0.019207047062293054,0.05217284965293367,0.5342625703185353,0.020324855388919705,0
small,EWALL,63,15.0,5,0.6624686514800749,0.019194390772915737,0.052144061773269135,0.5342625703185353,0.020324855388919705,0
small,EWALL,63,25.0,5,0.6591121961291341,0.01916909495050452,0.05208610867126473,0.5342625703185353,0.020324855388919705,0
small,EWALL,63,50.0,5,0.6507131492677244,0.019105955141891177,0.05193903471247219,0.5342625703185353,0.020324855388919705,0
small,TOP20,1,0.0,1,0.7758276415507315,,0.0,38.1491637113264,0.0,0
small,TOP20,1,5.0,1,0.682540990908365,,0.0,38.1491637113264,0.0,0
small,TOP20,1,10.0,1,0.5892558891448654,,0.0,38.1491637113264,0.0,0
small,TOP20,1,15.0,1,0.4959747136108488,,0.0,38.1491637113264,0.0,0
small,TOP20,1,25.0,1,0.3094336454170468,,0.0,38.1491637113264,0.0,0
small,TOP20,1,50.0,1,-0.1566841657292551,,0.0,38.1491637113264,0.0,0
small,TOP20,5,0.0,5,0.8057907813090905,0.03442534299321502,0.0893192256496459,15.985232711119124,0.07272535138974945,0
small,TOP20,5,5.0,5,0.7671525300177562,0.03450104599915733,0.08949544955500355,15.985232711119124,0.07272535138974945,0
small,TOP20,5,10.0,5,0.7284946911568548,0.0345697529624681,0.0896491996076264,15.985232711119124,0.07272535138974945,0
small,TOP20,5,15.0,5,0.6898204228766722,0.03463144173742722,0.08978044432423904,15.985232711119124,0.07272535138974945,0
small,TOP20,5,25.0,5,0.6124352453470113,0.03473371749863182,0.08997534394758278,15.985232711119124,0.07272535138974945,0
small,TOP20,5,50.0,5,0.41890615205479237,0.034866619834386374,0.0900685526584592,15.985232711119124,0.07272535138974945,0
small,TOP20,21,0.0,5,0.7328559498814554,0.04839572834151221,0.11879342781656477,7.521220790625199,0.13840306749769304,0
small,TOP20,21,5.0,5,0.7148535414338621,0.048389435926078556,0.11900062190445615,7.521220790625199,0.13840306749769304,0
small,TOP20,21,10.0,5,0.6968339750582613,0.04838386430435057,0.11920626253949662,7.521220790625199,0.13840306749769304,0
small,TOP20,21,15.0,5,0.6787987201316573,0.048378999315058985,0.11941030400625408,7.521220790625199,0.13840306749769304,0
small,TOP20,21,25.0,5,0.6426870367167079,0.04837132953346579,0.11981340680492325,7.521220790625199,0.13840306749769304,0
small,TOP20,21,50.0,5,0.5522365703077539,0.0483634183311351,0.12078999371759375,7.521220790625199,0.13840306749769304,0
small,TOP20,63,0.0,5,0.663109865768018,0.1446381216666235,0.37985938559056354,4.245765077024394,0.1755244166405623,0
small,TOP20,63,5.0,5,0.6531551276125215,0.1446646419279837,0.3797343500975446,4.245765077024394,0.1755244166405623,0
small,TOP20,63,10.0,5,0.6431854606821166,0.1446892192519647,0.37960400135517536,4.245765077024394,0.1755244166405623,0
small,TOP20,63,15.0,5,0.6332016110163545,0.14471184346374324,0.37946836042764537,4.245765077024394,0.1755244166405623,0
small,TOP20,63,25.0,5,0.6131943611916771,0.14475119175268514,0.3791812871527708,4.245765077024394,0.1755244166405623,0
small,TOP20,63,50.0,5,0.5629807242803455,0.1448146689929335,0.37837249710191706,4.245765077024394,0.1755244166405623,0
u56,EWALL,1,0.0,1,1.1338945694444968,,0.0,1.7759618826134844,0.0,0
u56,EWALL,1,5.0,1,1.1263246711195019,,0.0,1.7759618826134844,0.0,0
u56,EWALL,1,10.0,1,1.118754694700525,,0.0,1.7759618826134844,0.0,0
u56,EWALL,1,15.0,1,1.1111846412363349,,0.0,1.7759618826134844,0.0,0
u56,EWALL,1,25.0,1,1.0960443073676027,,0.0,1.7759618826134844,0.0,0
u56,EWALL,1,50.0,1,1.0581921978263769,,0.0,1.7759618826134844,0.0,0
u56,EWALL,5,0.0,5,1.1324125883077147,0.0008328479480317082,0.0022800350176834794,0.8114234528413746,0.006276187348638773,0
u56,EWALL,5,5.0,5,1.1289429803846924,0.0008350977697559461,0.002293027905552414,0.8114234528413746,0.006276187348638773,0
u56,EWALL,5,10.0,5,1.1254730992257969,0.0008374569462047258,0.0023059168227033133,0.8114234528413746,0.006276187348638773,0
u56,EWALL,5,15.0,5,1.1220029471781139,0.0008399212131422855,0.0023187017495265305,0.8114234528413746,0.006276187348638773,0
u56,EWALL,5,25.0,5,1.115061839807648,0.0008451482017954858,0.0023439595558631954,0.8114234528413746,0.006276187348638773,0
u56,EWALL,5,50.0,5,1.097704495234371,0.0008597663748876408,0.002405282949805354,0.8114234528413746,0.006276187348638773,0
u56,EWALL,21,0.0,5,1.1374753421341424,0.002542147035488046,0.006827555478543745,0.4048684737170981,0.010773504178981097,0
u56,EWALL,21,5.0,5,1.1357287670137268,0.0025491656319558288,0.006838233352810752,0.4048684737170981,0.010773504178981097,0
u56,EWALL,21,10.0,5,1.1339818855094959,0.0025562280564544785,0.006848852848621245,0.4048684737170981,0.010773504178981097,0
u56,EWALL,21,15.0,5,1.1322346990381074,0.002563333645823687,0.006859413932417846,0.4048684737170981,0.010773504178981097,0
u56,EWALL,21,25.0,5,1.1287394168641793,0.0025776717011993353,0.006880360731120083,0.4048684737170981,0.010773504178981097,0
u56,EWALL,21,50.0,5,1.119995973810919,0.002614227141459349,0.006931703222179619,0.4048684737170981,0.010773504178981097,0
u56,EWALL,63,0.0,5,1.143855852910356,0.0056570538659749675,0.0134062883493411,0.24125019450667837,0.006612657924635806,0
u56,EWALL,63,5.0,5,1.142816471569145,0.0056515350239752914,0.013393051860786098,0.24125019450667837,0.006612657924635806,0
u56,EWALL,63,10.0,5,1.1417767493106463,0.0056460486169240525,0.0133797787260872,0.24125019450667837,0.006612657924635806,0
u56,EWALL,63,15.0,5,1.1407366870408016,0.005640594709474532,0.013366468990702707,0.24125019450667837,0.006612657924635806,0
u56,EWALL,63,25.0,5,1.1386555460953787,0.005629784648644023,0.013339739900627201,0.24125019450667837,0.006612657924635806,0
u56,EWALL,63,50.0,5,1.1334468071232746,0.005603332635050045,0.01327227988094748,0.24125019450667837,0.006612657924635806,0
u56,TOP20,1,0.0,1,1.2646513494297917,,0.0,22.354280011920928,0.0,0
u56,TOP20,1,5.0,1,1.1785814772530194,,0.0,22.354280011920928,0.0,0
u56,TOP20,1,10.0,1,1.0925003426015443,,0.0,22.354280011920928,0.0,0
u56,TOP20,1,15.0,1,1.0064116728973511,,0.0,22.354280011920928,0.0,0
u56,TOP20,1,25.0,1,0.8342266367633446,,0.0,22.354280011920928,0.0,0
u56,TOP20,1,50.0,1,0.4038928851351791,,0.0,22.354280011920928,0.0,0
u56,TOP20,5,0.0,5,1.2540968778500647,0.014996571898743816,0.03734660725304151,8.783780007725877,0.06353274314476742,0
u56,TOP20,5,5.0,5,1.2205851495628648,0.015007059764498865,0.03736252980137045,8.783780007725877,0.06353274314476742,0
u56,TOP20,5,10.0,5,1.187045859503099,0.01501865236001288,0.03737716569894989,8.783780007725877,0.06353274314476742,0
u56,TOP20,5,15.0,5,1.1534813511172741,0.0150312450753611,0.0373905030382542,8.783780007725877,0.06353274314476742,0
u56,TOP20,5,25.0,5,1.0862860761887982,0.015059027719255097,0.037413236237974434,8.783780007725877,0.06353274314476742,0
u56,TOP20,5,50.0,5,0.9180213236571229,0.01513928720331662,0.03744658278655599,8.783780007725877,0.06353274314476742,0
u56,TOP20,21,0.0,5,1.2182331219850993,0.015007322857863173,0.03818325373682807,3.9842255883597573,0.15062246889713293,0
u56,TOP20,21,5.0,5,1.2034605173731214,0.015035849673012178,0.03809042782462635,3.9842255883597573,0.15062246889713293,0
u56,TOP20,21,10.0,5,1.1886635505640513,0.015067068477376993,0.037996753504378145,3.9842255883597573,0.15062246889713293,0
u56,TOP20,21,15.0,5,1.17384310792708,0.015101028740684324,0.03790224205565429,3.9842255883597573,0.15062246889713293,0
u56,TOP20,21,25.0,5,1.1441353613155016,0.015177354642584379,0.03771075368281873,3.9842255883597573,0.15062246889713293,0
u56,TOP20,21,50.0,5,1.069517952824841,0.015418931851338132,0.037218201973388654,3.9842255883597573,0.15062246889713293,0
u56,TOP20,63,0.0,5,1.1660500228489088,0.05279503872258572,0.14867798538651145,2.379861742603973,0.06701659806740823,0
u56,TOP20,63,5.0,5,1.1576588782154755,0.0527798103241222,0.14864027450825668,2.379861742603973,0.06701659806740823,0
u56,TOP20,63,10.0,5,1.1492457079320713,0.05276404869698039,0.1486009486182791,2.379861742603973,0.06701659806740823,0
u56,TOP20,63,15.0,5,1.1408109853541526,0.052747757249382944,0.14856001331030688,2.379861742603973,0.06701659806740823,0
u56,TOP20,63,25.0,5,1.1238787947913216,0.052713598562747224,0.14847333713486943,2.379861742603973,0.06701659806740823,0
u56,TOP20,63,50.0,5,1.0812049545700244,0.052619169570131345,0.14822888524283528,2.379861742603973,0.06701659806740823,0
