panel,book,L,heldvol,turn,S_D,S_W,S_M,range_S,dS_M_minus_W,dS_D_minus_W,dDD_M_minus_W_pp
B136,CAND60,47.73658639628221,0.22941224632480836,9.46707139545866,0.9513624183202003,1.0003362310132644,1.114647869934524,0.16328545161432362,0.1143116389212595,-0.04897381269306411,-4.067138484785982
B136,MOM20,32.245570663370415,0.27287211073050577,12.478300029080335,0.8710740436255232,0.9484372484046133,1.0532130382261955,0.1821389946006723,0.1047757898215822,-0.07736320477909009,-6.466629121501177
SMALL,NOGATE,3116.7198177676537,0.46505457213185397,1.7375356634341348,0.7023471872416959,0.6781352696586782,0.6606192319497558,0.041727955291940066,-0.017516037708922405,0.02421191758301766,1.4057626320876593
SMALL,EWALL,42.02956745311555,0.3449349281320642,13.334450952907426,0.08574490668802082,0.33611343420604756,0.4649385367329546,0.3791936300449338,0.12882510252690704,-0.25036852751802674,-0.7411223390028865
SMALL,BAND3,54.43344776851398,0.34623036985195127,10.598899261555427,0.24382715597552793,0.3799881697008356,0.48769204346992306,0.24386488749439514,0.10770387376908747,-0.13616101372530767,0.49904094259317633
SMALL,ABS,49.45434241044584,0.34525326063734235,11.38872681484828,0.3927832533156512,0.4583939397787709,0.5558534984300804,0.16307024511442914,0.09745955865130945,-0.06561068646311968,-2.558075751548494
SMALL,V1,11.381533101045296,0.1957132334333046,33.28642660755824,0.4669969571169064,0.595570533497213,0.46925395307221185,0.1285735763803066,-0.12631658042500116,-0.1285735763803066,-2.713270953038549
SMALL,V1C20,15.59014758675708,0.2503415775101671,24.68440012698284,0.23867997654019027,0.45435508085484183,0.4601150389606753,0.22143506242048502,0.005759958105833463,-0.21567510431465156,-0.17022816546410358
SMALL,CAND5,12.843381389252949,0.4448276764948569,30.011738410934598,0.07157818338327691,0.32052554163254543,0.31546996866980165,0.2489473582492685,-0.005055572962743782,-0.2489473582492685,-6.942788129697586
SMALL,CAND10,16.07101806239737,0.42262495915378806,24.218866577108443,0.3160085320253874,0.4773220958327365,0.5458091234797957,0.2298005914544083,0.06848702764705922,-0.16131356380734907,-2.767846127272211
SMALL,CAND20,19.285467554897608,0.3997828695610493,20.406576753332534,0.23838359210346646,0.44991579434596285,0.46247137253506565,0.2240877804315992,0.0125555781891028,-0.2115322022424964,-2.4257722019526695
SMALL,CAND30,21.118050541516247,0.3873294026896511,18.776647661495527,0.16200140377106664,0.4014993830454783,0.41953140009731105,0.2575299963262444,0.01803201705183277,-0.23949797927441163,-3.107065855704727
SMALL,CAND40,22.866980576809887,0.3774683969077834,17.523842948576444,0.19440108292825972,0.4100991370769386,0.4162170473811935,0.22181596445293375,0.006117910304254848,-0.2156980541486789,-4.572724774617454
SMALL,CAND60,26.090217884702678,0.365520596182958,15.832226723183725,0.1778644291561103,0.4190356546408278,0.4258608112610148,0.24799638210490452,0.006825156620187012,-0.2411712254847175,-2.5456658938545096
SMALL,MOM20,20.58572557282065,0.4080212997524324,19.401773543671045,0.4453301617374599,0.6149670733496767,0.5987462452910136,0.16963691161221683,-0.016220828058663095,-0.16963691161221683,-1.2458757069499948
