panel,ladder,flat_class,kind,rung_a,rung_b,lam,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,cost_bp_yr,dCAGR_pp,dSharpe,dSharpe_se,dSharpe_t,dMaxDD_pp,oCAGR,oSharpe,oMaxDD,odSharpe,odSharpe_t,odCAGR_pp,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR,is_Sharpe,is_CAGR,name,ov_hold,ov_cap,flat_one,jaccard,D_sharpe,D_cagr,turn_naive_yr,D_sharpe_IS,D_sharpe_OOS,flat_share,is_anchor
U56,L_M,INTENDED SPY price vs MA,BLEND,150,100,0.75,0.11683332547962855,1.1086834605890084,-0.14870742287639938,1.0791529753434808,1.1397762068054522,4.812466945196676,48.12466945196676,-4.119443726362215,-0.044979357656381724,0.1083381262444401,-0.4151757023644302,4.256819875446238,0.13828341142927925,1.2313605116894408,-0.1487074228763995,0.045682807487745336,0.2968593817731704,-3.4950240937135613,False,True,False,True,True,True,True,True,True,True,True,True,0.9451079538508131,0.09128883556165479,L_M blend 150|100 @0.75,1.0,0.9386241007194245,0.06137589928057554,0.9386241007194245,0.012642559035159762,0.0001556120567844932,4.83638804437301,0.011944774489288656,0.013035311987147802,,False
U56,L_R,INTENDED cross-sec breadth,RUNG,None,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,28.712703514128126,0.0,0.0,0.0,,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,0.1397990664530524,L_R=None,,,,,,,,,,0.0,True
U56,L_R,INTENDED cross-sec breadth,RUNG,0.35,,,0.13529210046821039,1.1039961534388358,-0.17267316386888398,1.1515071100474308,1.0701598296253971,3.833256582588402,38.33256582588402,-2.2735662275040314,-0.04966666480655424,0.059906828318992446,-0.8290651700351872,1.8602457761977775,0.14896415872322777,1.1504146913652815,-0.17267316386888376,-0.035263012836413976,-0.3673642986667909,-2.426949364318709,False,True,False,True,True,True,True,True,True,True,True,True,1.0449711724303656,0.11888262968424002,L_R=0.35,,,,,,,,,,0.08678057553956835,False
U56,L_R,INTENDED cross-sec breadth,BLEND,None,0.35,0.25,0.14130627380382133,1.1401451233830762,-0.17267316386888398,1.1849665570889414,1.1091518387974844,3.5907536344688347,35.907536344688346,-1.6721488939429374,-0.013517694862313911,0.04612253779440251,-0.2930822003457589,1.8602457761977775,0.15544686001723607,1.18600509503149,-0.17267316386888387,0.00032739082979449385,0.004536238931637064,-1.7786792349178793,False,True,False,True,True,True,True,True,True,True,True,True,1.0820684209693585,0.12434091089173371,L_R blend None|0.35 @0.25,1.0,0.9132194244604317,0.08678057553956835,0.9132194244604317,0.023732303742601824,0.00033025776685086106,3.5927600247945057,0.01939925016741051,0.02677465045710492,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,None,0.35,0.5,0.14712173638066384,1.1595812758998427,-0.17569425979991993,1.2048261347969227,1.1293192893414257,3.3328299364764615,33.32829936476462,-1.0906026362586863,0.005918457654452647,0.03141123768644918,0.1884184798297799,1.5581361830941831,0.1616776990265385,1.2024574873102338,-0.1756942597999196,0.016779783108538338,0.3498003958754214,-1.1555953339876357,False,True,False,True,True,True,True,True,True,True,True,True,1.1058213275671442,0.1296637365117621,L_R blend None|0.35 @0.50,1.0,0.9132194244604317,0.08678057553956835,0.9132194244604317,0.030751790057729878,0.0004618047749332943,3.3522634670006073,0.02545415839361409,0.034411289526745215,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,None,0.35,0.75,0.15273515626463907,1.163471787634596,-0.1833008962410022,1.2117154085011457,1.1322382915409446,3.059909541378256,30.599095413782564,-0.5292606478611628,0.009808969389205835,0.015873757055233053,0.6179362173098234,0.7974725389859549,0.16765242866066354,1.2014930757484417,-0.183300896241002,0.01581537154674617,0.6668612459698345,-0.5581223705751315,False,True,False,True,True,True,True,True,True,True,True,True,1.116740298765071,0.13484873495183147,L_R blend None|0.35 @0.75,1.0,0.9132194244604317,0.08678057553956835,0.9132194244604317,0.02222563559084434,0.0003913090901484506,3.1117669092067097,0.018675131219958452,0.02463112475584972,,False
U56,L_R,INTENDED cross-sec breadth,RUNG,0.5,,,0.12250121364115096,1.0901604412584494,-0.1894980396726974,1.1189527212825294,1.0711758583217934,4.513259278576083,45.13259278576083,-3.5526549102099736,-0.06350237698694072,0.10290065194106618,-0.617123174528672,0.17775819581643537,0.13808598367040936,1.160583945788139,-0.1894980396726973,-0.025093758413556433,-0.1681815025681513,-3.5147668696005496,False,True,False,True,True,True,True,True,True,True,True,True,0.9982879943660316,0.10383368876419552,L_R=0.5,,,,,,,,,,0.16861510791366907,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.35,0.5,0.25,0.12593473259004373,1.1118631353253263,-0.18514580164040728,1.1448719438453756,1.0894369299352094,4.341571261836499,43.41571261836499,-3.209303015320697,-0.04179968292006375,0.08515828147456117,-0.49084695224328034,0.6129819990454477,0.14107167474784066,1.1769544785352615,-0.18514580164040728,-0.00872322566643402,-0.07043400579617531,-3.21619776185742,False,True,False,True,True,True,True,True,True,True,True,True,1.0273639179111225,0.10779489799105124,L_R blend 0.35|0.5 @0.25,1.0,0.9181654676258992,0.08183453237410072,0.9181654676258992,0.01824376602178046,0.00023579724212791087,4.343258604579162,0.01740512902900737,0.018912846352836965,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.35,0.5,0.5,0.12922610876177587,1.1207326276561378,-0.18087851483310524,1.1584537831817066,1.0945307995206517,4.158788805445902,41.58788805445902,-2.880165398147483,-0.032930190589252284,0.0700260447906191,-0.4702563265955543,1.0397106797756517,0.1438939225227185,1.1798594857472688,-0.18087851483310535,-0.005818218454426649,-0.05608425338579956,-2.933972984369637,False,True,False,True,True,True,True,True,True,True,True,True,1.0444162290117038,0.11163973121818671,L_R blend 0.35|0.5 @0.50,1.0,0.9181654676258992,0.08183453237410072,0.9181654676258992,0.023654330307495197,0.00032945170709519633,4.173257930582243,0.022786645613505296,0.024360167170558666,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.35,0.5,0.75,0.13237339111398483,1.1176966180521073,-0.17669663093042376,1.1603771670527356,1.087593365655306,3.96512966280982,39.6512966280982,-2.565437162926587,-0.03596620019328278,0.06073881659075721,-0.592145224619932,1.4578990700438,0.1465505876220603,1.1704815985798913,-0.17669663093042332,-0.015196105621804179,-0.16225270485825247,-2.6683064744354557,False,True,False,True,True,True,True,True,True,True,True,True,1.0500301973066255,0.11536652468103159,L_R blend 0.35|0.5 @0.75,1.0,0.9181654676258992,0.08183453237410072,0.9181654676258992,0.017159392658367967,0.00027901235253929846,4.003257256585322,0.016729819392343304,0.017524593608895467,,False
U56,L_R,INTENDED cross-sec breadth,RUNG,0.65,,,0.10631747572266637,1.0445235321365882,-0.13040333343836397,1.115217967183105,0.9874135241615496,4.670179424382895,46.70179424382895,-5.171028702058433,-0.10913928610880186,0.14019359765812242,-0.77848980218733,6.087228819249779,0.11751080151478388,1.0938318854344928,-0.1304033334383643,-0.09184581876720266,-0.4518046441070125,-5.572285085163098,False,True,False,True,True,True,True,True,True,True,True,True,0.9812998410630642,0.09285466405310294,L_R=0.65,,,,,,,,,,0.26236510791366907,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.5,0.65,0.25,0.11056615878578313,1.076089871375285,-0.1359472398816487,1.1347227165964393,1.0297458225545257,4.633083662172162,46.330836621721616,-4.746160395746757,-0.07757294687010519,0.12468178511089513,-0.6221674385004181,5.532838174921306,0.12287372636180383,1.1322499570209494,-0.13295813555805747,-0.053427747180746055,-0.2996309454370524,-5.035992600461103,False,True,False,True,True,True,True,True,True,True,True,True,1.0036441094009545,0.09577883159062694,L_R blend 0.5|0.65 @0.25,1.0,0.90625,0.09375,0.90625,0.020157111958231333,0.00020274858349561553,4.630949387931192,0.01809723001214847,0.021730056498044936,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.5,0.65,0.5,0.11469221608484137,1.093544065045156,-0.14338792813729961,1.1410721535132435,1.0572866282260456,4.584627354375468,45.84627354375468,-4.333554665840933,-0.060118753200234076,0.112185294335095,-0.5358880016899602,4.7887693493562145,0.1281039111511264,1.1555522212049651,-0.13860158138652268,-0.030125482996730346,-0.18950575454328805,-4.5129741215288455,False,True,False,True,True,True,True,True,True,True,True,True,1.0131885835462298,0.09859504413194942,L_R blend 0.5|0.65 @0.50,1.0,0.90625,0.09375,0.90625,0.026202078347637325,0.0002828714029327051,4.591719351479489,0.023394665831681927,0.0283443055936492,,False
U56,L_R,INTENDED cross-sec breadth,BLEND,0.5,0.65,0.75,0.1186933099361922,1.097735508349536,-0.16421772501371645,1.1353226479695162,1.0706192713706684,4.525010706642404,45.25010706642404,-3.9334452807058495,-0.05592730989585415,0.10459377159661558,-0.5347097541481508,2.7057896617145305,0.13319791753525378,1.1644791065960762,-0.16421772501371656,-0.021198597605619263,-0.14247488647650502,-4.003573483116107,False,True,False,True,True,True,True,True,True,True,True,True,1.0109292478613685,0.1013021642703682,L_R blend 0.5|0.65 @0.75,1.0,0.90625,0.09375,0.90625,0.018984294371551913,0.00023803077466238998,4.552489315027785,0.01688829182107887,0.020583175896348838,,False
U56,L_X,PROPOSED eligibility,RUNG,0.6,,,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,2.8712703514128126,28.712703514128126,0.0,0.0,0.0,,0.0,0.17323365236641486,1.1856777042016955,-0.19127562163086187,0.0,,0.0,False,True,False,True,True,True,True,True,True,True,True,True,1.1157631659166949,0.1397990664530524,L_X=0.6,,,,,,,,,,0.0,True
U56,L_X,PROPOSED eligibility,RUNG,0.12,,,0.061326238322755966,0.7523423034915948,-0.24454690150008096,1.0354245845491419,0.5756066255317984,3.6801685699778015,36.80168569977801,-9.670152442049474,-0.40132051475379527,0.16211727005424104,-2.4754951438518664,-5.32712798692192,0.06400706393186528,0.7047665535440089,-0.2445469015000804,-0.48091115065768664,-2.293574056579478,-10.922658843454958,False,False,False,False,True,False,False,False,False,False,False,False,0.8554671941781711,0.05807480422105238,L_X=0.12,,,,,,,,,,0.0,False
U56,L_X,PROPOSED eligibility,BLEND,0.6,0.12,0.25,0.08531023975812868,0.9351831583913801,-0.2304478165000987,1.1473456087329803,0.7955210813287119,3.6099693372348254,36.099693372348256,-7.271752298512202,-0.21847965985400997,0.11552073874668517,-1.8912591992083254,-3.9172194869236954,0.0909854551827578,0.9081425294165679,-0.23044781650009916,-0.27753517478512757,-1.7734854023807314,-8.224819718365705,False,False,False,False,True,False,False,False,False,True,False,False,0.9956060637157114,0.07844757107764666,L_X blend 0.6|0.12 @0.25,0.28402338089894735,0.28394203277667573,0.0,0.18800254190488905,0.08251072621133648,-0.00019137966975096843,3.4779440153365537,0.07506487660290939,0.08314818820813752,,False
U56,L_X,PROPOSED eligibility,BLEND,0.6,0.12,0.5,0.10942975282991996,1.0496719222962694,-0.21616221689561577,1.1940675398807925,0.951542573609958,3.453511036105659,34.53511036105659,-4.859800991333074,-0.1039908959491207,0.06934645421053301,-1.4995849049961312,-2.488659526475401,0.11819610281679549,1.0464700268608869,-0.21616221689561588,-0.13920767734080863,-1.4353286994501009,-5.503754954961937,False,False,False,False,True,True,False,True,True,True,False,True,1.0671271449099962,0.09886031213070146,L_X blend 0.6|0.12 @0.50,0.28402338089894735,0.28394203277667573,0.0,0.18800254190488905,0.09666936142777693,-0.0002472477030833753,3.275719460695307,0.08151196486256318,0.10124789798803469,,False
U56,L_X,PROPOSED eligibility,BLEND,0.6,0.12,0.75,0.13368273124653962,1.1162993433979693,-0.2016721796252542,1.2078523542963477,1.0544556089159702,3.199540575187773,31.995405751877726,-2.434503149671108,-0.03736347484742075,0.030409188711519066,-1.228690288382057,-1.039655799439243,0.14562603447741207,1.133315943674855,-0.2016721796252543,-0.052361760526840495,-1.2041044513469732,-2.760761788900279,False,True,False,True,True,True,True,True,True,True,True,True,1.1010127335867201,0.11932445262021285,L_X blend 0.6|0.12 @0.75,0.28402338089894735,0.28394203277667573,0.0,0.18800254190488905,0.06296665384102806,-0.0001696503915873948,3.0734949060540595,0.05032356060465615,0.06786602713758105,,False
