panel,book,gross,L,window,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,CAP2,1.0,300,W360,0.0,0.13031832612546768,1.1906083504808567,-0.18617798330588864,0.6999663645048508,1.3186500685225078,1.0943680690454203,1.1070495889209542,0.8432717870123502,0.14494374152395872,1.2518199859538863,-0.18617798330588853,False,True,True,True,True,True,True
U56,CAP2,1.0,300,W360,10.0,0.1263807899363949,1.1580652006798224,-0.18662133329569064,0.6772044101525729,1.2838091989688882,1.0634072640292334,1.0714113153277411,0.7955331192409146,0.1410026052141904,1.2213243828495546,-0.18662133329569086,False,True,True,True,True,True,True
U56,CAP2,1.0,300,W360,25.0,0.1204990953371099,1.1091850686950493,-0.1872861557758967,0.6433956361478047,1.2314874588252824,1.0168986092726446,1.0179109032088618,0.7280510119914395,0.13511520083394868,1.1755040404935844,-0.1872861557758968,False,True,True,True,True,True,True
U56,CAP2,1.0,300,W360,50.0,0.11076154707416008,1.0275770606772248,-0.18839365327211766,0.5879261065879698,1.144162583005973,0.9392338209051441,0.9286701779338524,0.6179112966393734,0.1253673197795322,1.098960206199546,-0.18839365327211777,False,True,True,True,True,True,True
U56,CAND,0.75,100,W260,0.0,0.12323077085470113,1.1539977964857164,-0.21461302314485364,0.5741998740287358,1.354800236984001,0.9797397862178205,1.2803726030954363,1.2036640916939119,0.11439578380799231,1.0562260558590664,-0.2146130231448532,False,False,True,True,True,False,True
U56,CAND,0.75,100,W260,10.0,0.11544273725195975,1.0878498343156,-0.22012334318789162,0.5244456838610742,1.2915242044479383,0.9107336103788436,1.2153139654757321,1.078515600207769,0.10634988411841695,0.9891491695808857,-0.22012334318789128,False,False,True,True,True,False,True
U56,CAND,0.75,100,W260,25.0,0.10385727775027798,0.9883492858137278,-0.22832194936726014,0.4548720700663851,1.1963564391850288,0.8069379117307971,1.1174912452993875,0.9142867009983726,0.09438484902767863,0.8882275868334395,-0.22832194936726002,False,False,True,False,True,False,False
U56,CAND,0.75,100,W260,50.0,0.08480304482416434,0.8220722951612488,-0.2502241863922027,0.3389082648119539,1.0373273127408402,0.6335166467546748,0.9541005561849298,0.6892989121109878,0.07471693565137372,0.719529132715658,-0.25022418639220256,False,False,True,False,False,False,False
U56,CAND,0.75,100,W360,0.0,0.11620606636623143,1.1205557697871542,-0.21461302314485353,0.5414679158952898,1.3740788802293236,0.92357714181095,1.2182258334819223,1.0640665028255922,0.11439578380799231,1.0562260558590664,-0.2146130231448532,False,False,True,True,True,False,True
U56,CAND,0.75,100,W360,10.0,0.10856717272715555,1.0536694389447043,-0.22012334318789173,0.49321062979897295,1.309601232655643,0.8540591199287927,1.1513103431157943,0.9490576175506277,0.10634988411841695,0.9891491695808857,-0.22012334318789128,False,False,True,True,True,False,True
U56,CAND,0.75,100,W360,25.0,0.09720228246839491,0.9530326977590622,-0.22832194936726036,0.4257246521316403,1.2125420609802957,0.7495131065530681,1.0506327622521041,0.7981111835526724,0.09438484902767863,0.8882275868334395,-0.22832194936726002,False,False,True,False,True,False,False
U56,CAND,0.75,100,W360,50.0,0.0785074149658056,0.7848015289296827,-0.250224186392203,0.31374830745878646,1.0501519345856656,0.5748911751629814,0.8823346664770585,0.5912645297664729,0.07471693565137372,0.719529132715658,-0.25022418639220256,False,False,False,False,False,False,False
U56,CAND,0.75,150,W260,0.0,0.1265801969191429,1.2068042840782067,-0.17633681755523523,0.717831923441021,1.361152576704507,1.0821690637397123,1.2712325123233503,1.435419939926273,0.12628287099861613,1.16070725626182,-0.17633681755523534,False,True,True,True,True,True,True
U56,CAND,0.75,150,W260,10.0,0.12070330807121588,1.1557399679871776,-0.17770880137614598,0.6792196398631385,1.3106390201246927,1.0303208695605317,1.2194443539136446,1.3046441566346676,0.12020934808985761,1.110083468754553,-0.17770880137614564,False,True,True,True,True,True,True
U56,CAND,0.75,150,W260,25.0,0.1119427809982727,1.0789937100174405,-0.17976421139253773,0.622720062748372,1.2347030826850351,0.9524138059697755,1.1416146494095023,1.1317612428729182,0.11115759573203565,1.0339971397670131,-0.17976421139253762,False,True,True,True,True,True,True
U56,CAND,0.75,150,W260,50.0,0.09748689676108357,0.9508231322518728,-0.19299523305860022,0.5051259309160402,1.1078382430241365,0.8223513198234385,1.0116482941082967,0.8910107201889857,0.0962261520743557,0.9069216877635164,-0.19299523305860133,False,False,True,False,True,True,False
U56,CAND,0.75,150,W360,0.0,0.1251159383710101,1.2032892273712181,-0.17633681755523534,0.7095281638040171,1.4284714507167986,1.0300118238390372,1.2694164657409057,1.3978848615248205,0.12628287099861613,1.16070725626182,-0.17633681755523534,False,True,True,True,True,True,True
U56,CAND,0.75,150,W360,10.0,0.11938326486099582,1.1530537761556279,-0.17770880137614598,0.6717915147506068,1.380133517551471,0.9777804349988902,1.2195437585145117,1.2726049200075056,0.12020934808985761,1.110083468754553,-0.17770880137614564,False,True,True,True,True,True,True
U56,CAND,0.75,150,W360,25.0,0.11083645280227183,1.0775442886328128,-0.1797642113925375,0.616565733210637,1.3074362047486985,0.899308231260368,1.1445710508656632,1.106959511325663,0.11115759573203565,1.0339971397670131,-0.17976421139253762,False,True,True,True,True,True,True
U56,CAND,0.75,150,W360,50.0,0.09672988681512029,0.9514123322668291,-0.1929952330586001,0.5012035027090525,1.185888876757965,0.7683309020222606,1.019310186754204,0.8761826201377612,0.0962261520743557,0.9069216877635164,-0.19299523305860133,False,False,True,False,True,True,False
U56,CAND,0.75,200,W260,0.0,0.13091115306515166,1.236081945622843,-0.17274816551070726,0.7578150116855368,1.2807509256361373,1.2090273914491203,1.180358816360604,1.2430758214498494,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,True,True,True,True,True,True
U56,CAND,0.75,200,W260,10.0,0.12594978357199493,1.1933695908106956,-0.17392304314971851,0.7241696171540267,1.2364672466858724,1.167296002072809,1.1346044674593434,1.1398035382729579,0.13852464950781207,1.2397071765466103,-0.17392304314971785,False,True,True,True,True,True,True
U56,CAND,0.75,200,W260,25.0,0.1185465394594245,1.1291912901285504,-0.1756836938565104,0.6747725805233089,1.169889847070909,1.104616438942883,1.065836403590113,1.0010733757351957,0.13104300062203,1.178665567851114,-0.1756836938565105,False,True,True,True,True,True,True
U56,CAND,0.75,200,W260,50.0,0.1063106078235736,1.0220208374642827,-0.17861367175230702,0.5951986025515456,1.0586218343412692,1.000008065087603,0.9509640652165173,0.8048439043976536,0.11867736655768168,1.0767540132346374,-0.17861367175230713,False,False,True,True,True,True,False
U56,CAND,0.75,200,W360,0.0,0.13329400268291214,1.2600460573107148,-0.17274816551070726,0.7716087883703189,1.3966422641461416,1.1639558182364793,1.236921188373395,1.2922216743698425,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,True,True,True,True,True,True
U56,CAND,0.75,200,W360,10.0,0.12846276083718955,1.2183861083275276,-0.17392304314971851,0.7386184056508527,1.3548520142126115,1.1219948149201737,1.1935415422174034,1.1899099385083798,0.13852464950781207,1.2397071765466103,-0.17392304314971785,False,True,True,True,True,True,True
