panel,rule,weighting,n_books,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,A_H1,A_H2,A_DD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,gap_vs_anchor,se_gap,t_gap,gap_oos,se_gap_oos,t_gap_oos
B136,R_RESOLVED,W_BOOKS,27,0.1591106493151324,1.0951788187674443,-0.22230300832995964,1.3522053107549408,0.8961797949120305,0.1661267190633129,1.2325897286698824,-0.13651321067469213,0.1533618956282694,1.0036535376871871,-0.22230300832995942,True,False,False,True,True,True,False,True,True,False,True,0.031746928674970976,0.029578902583738128,1.073296366729467,-0.006381072989308345,0.04410059416765703,-0.14469358315331193
B136,R_RESNONANCHOR,W_ROWS,314,0.14315450520392403,1.1034848950786778,-0.20178027948571875,1.3262737349920024,0.9314537835565221,0.14410215119888914,1.2012640920289916,-0.12952576573793073,0.14237433738145078,1.0393021134087972,-0.20178027948571897,True,False,False,True,True,True,True,True,True,True,True,0.040053004986204455,0.033838860827527587,1.1836392835547738,0.02926750273230172,0.048244211871561644,0.6066531423545534
B136,R_RESNONANCHOR,W_BOOKS,24,0.1607808395748216,1.0997066943767562,-0.22415152208348332,1.3532994113258807,0.9035863375845623,0.1675351466502888,1.2352981211317178,-0.13898150027955092,0.15524539081600874,1.0094471746179303,-0.22415152208348355,True,False,False,True,True,True,False,True,True,False,True,0.03627480428428287,0.03234229036277582,1.1215904587274732,-0.0005874360585651495,0.04740583417371047,-0.012391640581886857
B136,R_UNRESOLVED,W_ROWS,1153,0.1655852779629181,1.1062920369126759,-0.23813301578996693,1.3284701703727781,0.9329738910416469,0.1670369038886359,1.2012472333502844,-0.14186956333323375,0.1643906522562466,1.0434321696707538,-0.23813301578996715,True,False,False,True,True,True,False,True,True,False,True,0.04286014682020256,0.0368779348242904,1.162216567289225,0.033397558994258336,0.05579239753071994,0.5986041194209166
B136,R_UNRESOLVED,W_BOOKS,26,0.15178274333938124,1.094976157470901,-0.22375920035201657,1.3433651563605353,0.9025797040784747,0.1568542088028344,1.2211500553315178,-0.12891209494762368,0.1476211139862198,1.0111503406919011,-0.22375920035201702,True,False,False,True,True,True,False,True,True,False,True,0.03154426737842764,0.039510053789232884,0.798385837354237,0.0011157300154056582,0.05541233287305878,0.020135048599408834
B136,R_ALLPICKS,W_ROWS,1629,0.16076200170152344,1.1031309850465203,-0.2281255857107649,1.3255834875662655,0.9294460126814973,0.1619858238990588,1.196704968737835,-0.13846611694690858,0.15975467334658866,1.041191974980983,-0.2281255857107649,True,False,False,True,True,True,False,True,True,False,True,0.039699094954047,0.033379191841044493,1.1893366125548697,0.031157364304487567,0.04489072936168566,0.6940712424931205
B136,R_ALLPICKS,W_BOOKS,33,0.15346313204273732,1.097909045006851,-0.21966193361514563,1.3527501472558163,0.8999505788461474,0.1598293761463161,1.2321692832422328,-0.13029312727972187,0.14824430028659474,1.0082535703551025,-0.21966193361514585,True,False,False,True,True,True,False,True,True,False,True,0.03447715491437764,0.03681546592888609,0.9364856329938834,-0.0017810403213929238,0.04830370606639254,-0.03687171164351069
SMALL,SPY,-,0,0.14058393631844512,0.858075177562748,-0.33717235283398317,0.9137931483770148,0.8343922814963172,0.12023117374399317,0.8315569418543117,-0.18605456334553971,0.15331699963496637,0.8767140742030719,-0.33717235283398317,,,,,,,,,,,,,,,,,
SMALL,RULESv2,-,0,0.043026478074418506,0.6636622730589082,-0.1389155084115684,0.8063399118105171,0.5551951397901236,0.052012628717537535,0.8607161712263254,-0.08498006670202596,0.03752405311624618,0.5600309396391431,-0.13891550841156985,,,,,,,,,,,,,,,,,
SMALL,RULESv1,-,0,0.09949480435819846,0.8821429581195154,-0.2911651410850721,1.244618891105988,0.5765149754883633,0.13471645228866214,1.1773576703525828,-0.11853023100782378,0.07832473521226957,0.7058792005813451,-0.2911651410850735,,,,,,,,,,,,,,,,,
SMALL,R_ANCHOR,W_ROWS,1,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.09165345698554872,0.6114970302860944,-0.2528247650575779,0.070860770065448,0.45333717990397243,-0.3581405418032817,False,False,False,False,False,False,False,False,False,False,False,,,,,,
SMALL,R_RESOLVED,W_ROWS,231,0.0779821470880604,0.563611863191925,-0.320344888795156,0.7656822550747563,0.41426423435480403,0.09643154693658373,0.7227224453699821,-0.2066936903593255,0.0667615857341608,0.4799814273867016,-0.3203448887951561,False,False,False,False,False,False,False,False,False,False,False,0.05637763046847577,0.03905922467098751,1.4433883658308266,0.026644247482729144,0.046228867593819306,0.5763551838827957
SMALL,R_RESOLVED,W_BOOKS,19,0.07343078881681464,0.5434242014659205,-0.3116427590919556,0.7460753118431959,0.3932729779318958,0.09343593420085616,0.7144147979395775,-0.20925805413091514,0.061278765264286106,0.45348755204435043,-0.3116427590919556,False,False,False,False,False,False,False,False,False,False,False,0.03618996874247127,0.04453189242436492,0.8126752934189363,0.00015037214037799673,0.058139241355776534,0.0025864138724791983
SMALL,R_RESNONANCHOR,W_ROWS,198,0.0777094013901587,0.573540605270445,-0.31554931523413576,0.7841065765146111,0.4173210443166032,0.09711280395879451,0.7433446619716246,-0.198889881829183,0.06591697918390027,0.48408980861060025,-0.31554931523413554,False,False,False,False,False,False,False,False,False,False,False,0.06630637254699578,0.044505613301866066,1.4898429125616754,0.030752628706627816,0.05140051660897795,0.5982941560796756
SMALL,R_RESNONANCHOR,W_BOOKS,18,0.07307129824977543,0.5450784593871224,-0.3089926570104131,0.7505228138019753,0.3926540311768733,0.0934848142598772,0.7204439157614116,-0.206818201961388,0.060675021255294004,0.4527983381254501,-0.3089926570104131,False,False,False,False,False,False,False,False,False,False,False,0.03784422666367315,0.0468576915033555,0.8076417221911819,-0.0005388417785223143,0.059203483629459375,-0.009101521489762288
SMALL,R_UNRESOLVED,W_ROWS,445,0.08654063361617159,0.562098115766627,-0.35763675173166276,0.7533721135154339,0.4194817842541553,0.10650960655951813,0.7098907274554379,-0.22518720403094483,0.07440809454080921,0.48372578935568133,-0.35763675173166254,False,False,False,False,False,False,False,False,False,False,False,0.0548638830431778,0.03952864912122126,1.3879523905542144,0.030388609451708903,0.04529518615219959,0.6709015247138618
SMALL,R_UNRESOLVED,W_BOOKS,21,0.07854280586026818,0.5422409840411311,-0.33786010408327094,0.7439081769778431,0.3947194018878384,0.10043012375771743,0.7169270834508552,-0.22104330115001103,0.0652649408430066,0.4517543316794113,-0.33786010408327105,False,False,False,False,False,False,False,False,False,False,False,0.03500675131768183,0.05539401402549668,0.6319591012409567,-0.0015828482245611175,0.06606230050373267,-0.023959931950472767
SMALL,R_ALLPICKS,W_ROWS,676,0.08366693790967061,0.5626797459896897,-0.34499717181234923,0.7573523819218816,0.41792257132098476,0.10310734664089716,0.7140007735563851,-0.21889666920250683,0.07185141629357505,0.48265059361348106,-0.34499717181234935,False,False,False,False,False,False,False,False,False,False,False,0.055445513266240476,0.039345886561308184,1.4091819529811862,0.02931341370950863,0.04732496597202904,0.6194069685508921
SMALL,R_ALLPICKS,W_BOOKS,26,0.07263593033695415,0.5422869525141638,-0.3108361056751996,0.75005741141656,0.3906517686176651,0.09286661912199179,0.7222270713420947,-0.20471823682927182,0.0603490888521141,0.44939781470287227,-0.31083610567519937,False,False,False,False,False,False,False,False,False,False,False,0.03505271979071456,0.05388116556255387,0.6505560788216387,-0.0039393652011001645,0.06646836663978545,-0.059266767038957294
