panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
B136,15,1,L7,Sharpe,7,63,63,0.3085,0.3085,4,42,126,84,0.11996261461558477,0.016782049749714645,0.1161216763650381,0.34578583318896716,2.977788850567062,0.14452124939153377,False
B136,15,1,L7,CAGR,7,63,63,0.33,0.33,5,42,126,84,0.021271945787052715,0.00398204011720793,0.016217274252985144,0.06523086568354877,4.02230761260892,0.24554311995278422,False
B136,15,1,L10,Sharpe,10,63,126,0.2215,0.1945,6,32,126,94,0.11996261461558477,0.012965102188952526,0.1016016521674056,0.34637430002631464,3.40914042869702,0.12760719843010393,False
B136,15,1,L10,CAGR,10,105,105,0.3665,0.3665,7,32,126,94,0.028572254941079622,0.006626155847079707,0.01869640778639243,0.06833378962715167,3.654915447281065,0.35440796557199283,False
B136,15,1,L16,Sharpe,16,115,115,0.3285,0.3285,9,26,126,100,0.16258419653021217,0.04262158191462739,0.10117680355387065,0.3477577720248849,3.4371294586285726,0.4212584349132351,False
B136,15,1,L16,CAGR,16,115,115,0.2695,0.2695,10,26,126,100,0.02916386211332389,0.0005916071722442684,0.020004263314428086,0.06759595006270229,3.3790771997061584,0.029574054437564386,False
B136,15,5,L3,Sharpe,3,63,63,0.538,0.538,2,63,126,63,0.10209331149455347,0.016782049749714645,0.10814925813009046,0.32134801849935024,2.9713381677829678,0.15517489476929994,False
B136,15,5,L3,CAGR,3,63,63,0.6735,0.6735,2,63,126,63,0.021271945787052715,0.010496811044728327,0.01936192877446262,0.05776187888798421,2.983270910704368,0.5421366418087994,False
B136,15,5,L5,Sharpe,5,63,63,0.3805,0.3805,3,42,126,84,0.11996261461558477,0.016782049749714645,0.10814925813009046,0.32134801849935024,2.9713381677829678,0.15517489476929994,False
B136,15,5,L5,CAGR,5,63,63,0.432,0.432,3,42,126,84,0.021271945787052715,0.00398204011720793,0.014527105596246514,0.05894804159094209,4.057796730421852,0.2741110464727951,False
B136,15,5,L7,Sharpe,7,63,126,0.311,0.2995,4,42,126,84,0.11996261461558477,0.016782049749714645,0.10814925813009046,0.32134801849935024,2.9713381677829678,0.15517489476929994,False
B136,15,5,L7,CAGR,7,63,63,0.3235,0.3235,5,42,126,84,0.021271945787052715,0.00398204011720793,0.014527105596246514,0.05894804159094209,4.057796730421852,0.2741110464727951,False
B136,15,5,L10,Sharpe,10,63,126,0.225,0.1805,6,32,126,94,0.11996261461558477,0.012965102188952526,0.0917720546083708,0.32173729756143943,3.505830821097175,0.14127505638050672,False
B136,15,5,L10,CAGR,10,105,105,0.408,0.408,7,32,126,94,0.028572254941079622,0.006626155847079707,0.01787456622496641,0.06174594540994141,3.4544024527821757,0.37070302930342347,False
B136,15,5,L16,Sharpe,16,115,115,0.3285,0.3285,9,26,126,100,0.16258419653021217,0.04262158191462739,0.09778120711605222,0.3227046455708095,3.300272670880464,0.4358872545318622,False
B136,15,5,L16,CAGR,16,115,115,0.263,0.263,10,26,126,100,0.02916386211332389,0.0005916071722442684,0.018642257852396885,0.06143044708593117,3.295225694887215,0.03173473819150098,False
B136,15,21,L3,Sharpe,3,63,63,0.5655,0.5655,2,63,126,63,0.10209331149455347,0.016782049749714645,0.10355774949606404,0.3157948604254222,3.049456578210255,0.16205498701333296,False
B136,15,21,L3,CAGR,3,63,63,0.685,0.685,2,63,126,63,0.021271945787052715,0.010496811044728327,0.017411237444891876,0.05293761831810019,3.040428257075494,0.6028756472911057,False
B136,15,21,L5,Sharpe,5,63,63,0.4105,0.4105,3,42,126,84,0.11996261461558477,0.016782049749714645,0.10355774949606404,0.3157948604254222,3.049456578210255,0.16205498701333296,False
B136,15,21,L5,CAGR,5,63,63,0.4455,0.4455,3,42,126,84,0.021271945787052715,0.00398204011720793,0.014939447841380267,0.0533979194630169,3.5742900293216877,0.26654533417079934,False
B136,15,21,L7,Sharpe,7,63,63,0.3415,0.3415,4,42,126,84,0.11996261461558477,0.016782049749714645,0.10355774949606404,0.3157948604254222,3.049456578210255,0.16205498701333296,False
B136,15,21,L7,CAGR,7,63,63,0.347,0.347,5,42,126,84,0.021271945787052715,0.00398204011720793,0.014939447841380267,0.0533979194630169,3.5742900293216877,0.26654533417079934,False
B136,15,21,L10,Sharpe,10,63,63,0.203,0.203,6,32,126,94,0.11996261461558477,0.012965102188952526,0.09342580745689465,0.3101420577074895,3.3196615169805694,0.13877431238616206,False
B136,15,21,L10,CAGR,10,105,105,0.421,0.421,6,32,126,94,0.028572254941079622,0.006626155847079707,0.018443971614039528,0.05508119950173736,2.986406651147176,0.35925862312843104,False
B136,15,21,L16,Sharpe,16,115,115,0.363,0.363,9,26,126,100,0.16258419653021217,0.04262158191462739,0.0952281602014359,0.3136671187566985,3.293848354238906,0.447573300003592,False
B136,15,21,L16,CAGR,16,115,115,0.285,0.285,9,32,126,94,0.02916386211332389,0.0005916071722442684,0.018408368736870562,0.05381300872082523,2.9232904604437797,0.03213794664267694,False
B136,15,63,L3,Sharpe,3,63,63,0.573,0.573,2,63,126,63,0.10209331149455347,0.016782049749714645,0.10541419306374669,0.2879915592590846,2.731999846405205,0.1592010455325129,False
B136,15,63,L3,CAGR,3,63,63,0.6995,0.6995,2,63,126,63,0.021271945787052715,0.010496811044728327,0.017761530023531008,0.04692821096503593,2.6421266018672958,0.5909857445176083,False
B136,15,63,L5,Sharpe,5,63,63,0.4445,0.4445,3,42,126,84,0.11996261461558477,0.016782049749714645,0.10541419306374669,0.2879915592590846,2.731999846405205,0.1592010455325129,False
B136,15,63,L5,CAGR,5,63,63,0.4725,0.4725,3,42,126,84,0.021271945787052715,0.00398204011720793,0.01547972825460326,0.047795026714135394,3.0875882268748756,0.2572422494576917,False
B136,15,63,L7,Sharpe,7,63,63,0.3835,0.3835,4,42,126,84,0.11996261461558477,0.016782049749714645,0.10541419306374669,0.2879915592590846,2.731999846405205,0.1592010455325129,False
B136,15,63,L7,CAGR,7,63,63,0.3755,0.3755,5,42,126,84,0.021271945787052715,0.00398204011720793,0.01547972825460326,0.047795026714135394,3.0875882268748756,0.2572422494576917,False
B136,15,63,L10,Sharpe,10,63,63,0.2365,0.2365,6,32,126,94,0.11996261461558477,0.012965102188952526,0.09718603526030857,0.2838556955149691,2.9207457095525498,0.1334049913058606,False
B136,15,63,L10,CAGR,10,105,105,0.4155,0.4155,6,32,126,94,0.028572254941079622,0.006626155847079707,0.01877707456764291,0.04983915513407688,2.654255589950144,0.3528854201014919,False
B136,15,63,L16,Sharpe,16,115,115,0.3455,0.3455,9,26,126,100,0.16258419653021217,0.04262158191462739,0.09551378264051914,0.29066739035160233,3.043198398346068,0.4462348860691686,False
B136,15,63,L16,CAGR,16,115,115,0.2605,0.2605,9,32,126,94,0.02916386211332389,0.0005916071722442684,0.017848023754775413,0.04826627874118295,2.7042926098901474,0.03314692877893431,False
B136,15,126,L3,Sharpe,3,63,63,0.6045,0.6045,2,63,126,63,0.10209331149455347,0.016782049749714645,0.09735577464782151,0.2609730118486709,2.6806115281063154,0.17237857549203087,False
B136,15,126,L3,CAGR,3,63,63,0.729,0.729,2,63,126,63,0.021271945787052715,0.010496811044728327,0.017612084682035116,0.04266607825346066,2.4225456000096006,0.5960004868381883,False
B136,15,126,L5,Sharpe,5,63,63,0.4755,0.4755,3,42,126,84,0.11996261461558477,0.016782049749714645,0.09735577464782151,0.2609730118486709,2.6806115281063154,0.17237857549203087,False
B136,15,126,L5,CAGR,5,63,63,0.487,0.487,3,42,126,84,0.021271945787052715,0.00398204011720793,0.01534934927167238,0.04375243102497241,2.8504420774187897,0.2594272921104797,False
B136,15,126,L7,Sharpe,7,63,63,0.402,0.402,4,42,126,84,0.11996261461558477,0.016782049749714645,0.09735577464782151,0.2609730118486709,2.6806115281063154,0.17237857549203087,False
B136,15,126,L7,CAGR,7,63,63,0.385,0.385,5,42,126,84,0.021271945787052715,0.00398204011720793,0.01534934927167238,0.04375243102497241,2.8504420774187897,0.2594272921104797,False
B136,15,126,L10,Sharpe,10,63,63,0.2575,0.2575,6,32,126,94,0.11996261461558477,0.012965102188952526,0.10047659588486349,0.2535908715028053,2.523880006776862,0.12903604142609773,False
B136,15,126,L10,CAGR,10,105,105,0.408,0.408,6,32,126,94,0.028572254941079622,0.006626155847079707,0.018863861451804638,0.04404774549477473,2.33503334443547,0.35126190170601607,False
B136,15,126,L16,Sharpe,16,115,115,0.3685,0.3685,9,26,126,100,0.16258419653021217,0.04262158191462739,0.0973925308986586,0.26323720344933355,2.7028479599040707,0.43762680280869903,False
B136,15,126,L16,CAGR,16,115,105,0.2615,0.256,8,47,126,79,0.02916386211332389,0.0005916071722442684,0.016491958404651744,0.043110060046139556,2.6140048979252746,0.035872463277460055,False
B136,20,1,L3,Sharpe,3,21,21,0.378,0.378,3,21,126,105,0.021394727541090397,0.002489675049586637,0.07425881654290943,0.34866421267968856,4.695256791201591,0.03352699605908765,False
B136,20,1,L3,CAGR,3,63,63,0.5235,0.5235,3,21,126,105,0.009107027373571386,0.006777347394236077,0.013199506841994951,0.06056416827718538,4.588365989894196,0.5134545915513735,False
B136,20,1,L5,Sharpe,5,21,21,0.3355,0.3355,3,21,126,105,0.09389249259274857,0.002489675049586637,0.07425881654290943,0.34866421267968856,4.695256791201591,0.03352699605908765,False
B136,20,1,L5,CAGR,5,63,63,0.395,0.395,5,21,126,105,0.009882931902291725,0.006618485339964675,0.012793340280837565,0.06195586400222938,4.842821549508039,0.517338333435728,False
B136,20,1,L7,Sharpe,7,21,21,0.308,0.308,4,21,126,105,0.09389249259274857,0.002489675049586637,0.07425881654290943,0.34866421267968856,4.695256791201591,0.03352699605908765,False
B136,20,1,L7,CAGR,7,63,63,0.345,0.345,6,21,126,105,0.014719113261800087,0.005908603498793852,0.013226279698362178,0.062332835504562194,4.712801855557381,0.44673208442170775,False
B136,20,1,L10,Sharpe,10,105,105,0.2595,0.2595,5,21,126,105,0.1047731055578548,0.010880612965106229,0.09490478791409682,0.3472394867837826,3.6588194801940532,0.11464767167442415,False
B136,20,1,L10,CAGR,10,105,105,0.56,0.56,5,21,126,105,0.02602257655925988,0.010162883928377164,0.014724379232294239,0.0642934045057365,4.366459427011023,0.690207971965801,False
B136,20,1,L16,Sharpe,16,69,105,0.1775,0.1515,8,21,126,105,0.10994760831620642,0.005174502758351629,0.07491733551978055,0.346258203365103,4.6218702382131545,0.06906949803340771,False
B136,20,1,L16,CAGR,16,105,105,0.4295,0.4295,8,21,126,105,0.02602257655925988,0.005217603132311233,0.014205281685772148,0.06427570508499558,4.524775115820013,0.3673002230949863,False
B136,20,5,L3,Sharpe,3,21,21,0.3745,0.3745,3,21,126,105,0.021394727541090397,0.002489675049586637,0.06978600845325816,0.32404170092599505,4.643362016370864,0.03567584827916031,False
B136,20,5,L3,CAGR,3,63,63,0.5255,0.5255,3,21,126,105,0.009107027373571386,0.006777347394236077,0.012454022588899737,0.054757699431051195,4.396788189532971,0.5441894252124388,False
B136,20,5,L5,Sharpe,5,21,21,0.342,0.342,3,21,126,105,0.09389249259274857,0.002489675049586637,0.06978600845325816,0.32404170092599505,4.643362016370864,0.03567584827916031,False
B136,20,5,L5,CAGR,5,63,63,0.3875,0.3875,5,21,126,105,0.009882931902291725,0.006618485339964675,0.011484027405171172,0.056352283965393594,4.907014061984786,0.5763209287522616,False
B136,20,5,L7,Sharpe,7,21,21,0.318,0.318,4,21,126,105,0.09389249259274857,0.002489675049586637,0.06978600845325816,0.32404170092599505,4.643362016370864,0.03567584827916031,False
B136,20,5,L7,CAGR,7,63,63,0.332,0.332,6,21,126,105,0.014719113261800087,0.005908603498793852,0.011919658901523683,0.056131938412888126,4.709189992484836,0.49570239782940084,False
B136,20,5,L10,Sharpe,10,105,105,0.2685,0.2685,5,21,126,105,0.1047731055578548,0.010880612965106229,0.08636971811211741,0.32410695413988694,3.752553108013626,0.12597717351562956,False
B136,20,5,L10,CAGR,10,105,105,0.6025,0.6025,5,21,126,105,0.02602257655925988,0.010162883928377164,0.0143330299116667,0.05863308124392563,4.090766684035166,0.7090534235266509,False
B136,20,5,L16,Sharpe,16,69,105,0.189,0.1775,8,21,126,105,0.10994760831620642,0.005174502758351629,0.07157750009921453,0.3239434739879759,4.525772394103643,0.07229230905213484,False
B136,20,5,L16,CAGR,16,105,105,0.4695,0.4695,7,57,126,69,0.02602257655925988,0.005217603132311233,0.013574177659618752,0.05863340360613629,4.319481082125684,0.3843771065287336,False
B136,20,21,L3,Sharpe,3,21,21,0.389,0.389,3,21,126,105,0.021394727541090397,0.002489675049586637,0.06778295650777769,0.32656177342032855,4.817756413190056,0.03673010411254283,False
B136,20,21,L3,CAGR,3,63,63,0.543,0.543,3,21,126,105,0.009107027373571386,0.006777347394236077,0.011582457225878962,0.05091817666547265,4.396146316146538,0.585138996161651,False
B136,20,21,L5,Sharpe,5,21,21,0.362,0.362,3,21,126,105,0.09389249259274857,0.002489675049586637,0.06778295650777769,0.32656177342032855,4.817756413190056,0.03673010411254283,False
B136,20,21,L5,CAGR,5,63,63,0.428,0.428,5,21,126,105,0.009882931902291725,0.006618485339964675,0.010466625424412764,0.05133869521431093,4.904990207690681,0.6323418553345248,False
B136,20,21,L7,Sharpe,7,21,21,0.339,0.339,4,21,126,105,0.09389249259274857,0.002489675049586637,0.06778295650777769,0.32656177342032855,4.817756413190056,0.03673010411254283,False
B136,20,21,L7,CAGR,7,63,63,0.355,0.355,6,21,126,105,0.014719113261800087,0.005908603498793852,0.011579748350346333,0.05164849059537318,4.460242920031026,0.5102531868593789,False
B136,20,21,L10,Sharpe,10,105,105,0.289,0.289,5,21,126,105,0.1047731055578548,0.010880612965106229,0.0869569635596806,0.3195721767274305,3.675061359612685,0.12512641333938263,False
B136,20,21,L10,CAGR,10,105,105,0.5945,0.5945,5,21,126,105,0.02602257655925988,0.010162883928377164,0.014717108971611482,0.052897937722005794,3.5943158281998926,0.690548935119039,False
B136,20,21,L16,Sharpe,16,69,105,0.215,0.1745,8,21,126,105,0.10994760831620642,0.005174502758351629,0.07341516198632202,0.3143686637310276,4.282067289991101,0.07048275340338676,False
B136,20,21,L16,CAGR,16,105,105,0.484,0.484,7,57,126,69,0.02602257655925988,0.005217603132311233,0.013739550041365595,0.05230927889754627,3.807204656634241,0.3797506553418868,False
B136,20,63,L3,Sharpe,3,21,21,0.3555,0.3555,3,21,126,105,0.021394727541090397,0.002489675049586637,0.0637515588960602,0.3037668294109724,4.764853356860344,0.039052771300004986,False
B136,20,63,L3,CAGR,3,63,63,0.546,0.546,3,21,126,105,0.009107027373571386,0.006777347394236077,0.010929552804036428,0.0463463260824293,4.240459505837512,0.6200937509294171,False
B136,20,63,L5,Sharpe,5,21,21,0.3265,0.3265,3,21,126,105,0.09389249259274857,0.002489675049586637,0.0637515588960602,0.3037668294109724,4.764853356860344,0.039052771300004986,False
B136,20,63,L5,CAGR,5,63,63,0.409,0.409,5,21,126,105,0.009882931902291725,0.006618485339964675,0.01077142193468054,0.04615930203088174,4.2853489827804,0.614448619699435,False
B136,20,63,L7,Sharpe,7,21,21,0.293,0.293,4,21,126,105,0.09389249259274857,0.002489675049586637,0.0637515588960602,0.3037668294109724,4.764853356860344,0.039052771300004986,False
B136,20,63,L7,CAGR,7,63,63,0.3365,0.3365,6,21,126,105,0.014719113261800087,0.005908603498793852,0.011530172806974145,0.044987186623652455,3.9016923143113247,0.5124470897105697,False
B136,20,63,L10,Sharpe,10,105,105,0.2975,0.2975,5,21,126,105,0.1047731055578548,0.010880612965106229,0.08539608241581709,0.2942709246059832,3.4459534475258113,0.12741349084523013,False
B136,20,63,L10,CAGR,10,105,105,0.6035,0.6035,5,57,126,69,0.02602257655925988,0.010162883928377164,0.015209767879416997,0.04724577173258421,3.106278288212455,0.6681813955971244,False
B136,20,63,L16,Sharpe,16,69,105,0.2185,0.187,8,21,126,105,0.10994760831620642,0.005174502758351629,0.07681519447081489,0.2833281270108986,3.6884385825326014,0.06736301058663108,False
B136,20,63,L16,CAGR,16,105,105,0.496,0.496,6,57,126,69,0.02602257655925988,0.005217603132311233,0.01414711133178982,0.04606633055734081,3.2562358121707615,0.36881049494442114,False
B136,20,126,L3,Sharpe,3,21,63,0.363,0.354,3,21,126,105,0.021394727541090397,0.002489675049586637,0.055284444170444764,0.2745512163709525,4.966156764179397,0.0450339166278102,False
B136,20,126,L3,CAGR,3,63,63,0.585,0.585,3,21,126,105,0.009107027373571386,0.006777347394236077,0.009163050613441696,0.04226497601155547,4.612544205480547,0.7396387600756105,False
B136,20,126,L5,Sharpe,5,21,63,0.3405,0.3175,3,21,126,105,0.09389249259274857,0.002489675049586637,0.055284444170444764,0.2745512163709525,4.966156764179397,0.0450339166278102,False
B136,20,126,L5,CAGR,5,63,63,0.451,0.451,5,21,126,105,0.009882931902291725,0.006618485339964675,0.010649753092649544,0.04235245074766186,3.9768481371547955,0.6214684305247181,False
B136,20,126,L7,Sharpe,7,21,63,0.3065,0.285,4,21,126,105,0.09389249259274857,0.002489675049586637,0.055284444170444764,0.2745512163709525,4.966156764179397,0.0450339166278102,False
B136,20,126,L7,CAGR,7,63,63,0.3595,0.3595,6,21,126,105,0.014719113261800087,0.005908603498793852,0.011589493106173144,0.04088173672446323,3.5274827250803202,0.5098241523304099,False
B136,20,126,L10,Sharpe,10,105,105,0.317,0.317,5,21,126,105,0.1047731055578548,0.010880612965106229,0.0820643816729978,0.2628425196979001,3.202881863477014,0.13258630289157897,False
B136,20,126,L10,CAGR,10,105,105,0.5765,0.5765,5,57,126,69,0.02602257655925988,0.010162883928377164,0.0157374831987187,0.04195011629905853,2.665617860832664,0.6457756809045931,False
B136,20,126,L16,Sharpe,16,69,105,0.226,0.181,8,21,126,105,0.10994760831620642,0.005174502758351629,0.07541867834718023,0.2466390909303058,3.270265355154254,0.06861036114331609,False
B136,20,126,L16,CAGR,16,105,105,0.4815,0.4815,7,57,126,69,0.02602257655925988,0.005217603132311233,0.013857762376294472,0.04075585789017509,2.941012898293981,0.3765112281934225,False
B136,25,1,L3,Sharpe,3,126,126,0.599,0.599,3,21,126,105,0.04899203230577087,0.0451620826431578,0.07885456168067595,0.34604400182656453,4.388382795504979,0.5727263164056772,False
B136,25,1,L3,CAGR,3,126,126,0.634,0.634,2,63,126,63,0.014589085547979552,0.006324468737339606,0.013356050716102337,0.058492907534856343,4.379506246134275,0.4735283559319442,False
B136,25,1,L5,Sharpe,5,126,126,0.5635,0.5635,3,21,126,105,0.08620900625165828,0.0451620826431578,0.07885456168067595,0.34604400182656453,4.388382795504979,0.5727263164056772,False
B136,25,1,L5,CAGR,5,126,126,0.477,0.477,3,63,126,63,0.014746271971381564,0.004247010748177349,0.012953557589074667,0.059967159974960285,4.629396948490659,0.32786442789735054,False
B136,25,1,L7,Sharpe,7,126,126,0.4175,0.4175,4,21,126,105,0.08844635267665124,0.0037305446666122677,0.07712347731733613,0.3474925801387883,4.505665359316955,0.04837106412178981,False
B136,25,1,L7,CAGR,7,76,76,0.4315,0.4315,4,63,126,63,0.017177988262910615,0.0024317162915290513,0.013249103607640143,0.059280965611110875,4.4743378394992925,0.18353817462237923,False
B136,25,1,L10,Sharpe,10,105,105,0.3685,0.3685,4,21,126,105,0.1087163247171874,0.020269972040536155,0.07026501353129648,0.3462278029541217,4.92745657552474,0.288478874788913,False
B136,25,1,L10,CAGR,10,105,105,0.607,0.607,3,76,126,50,0.025621219263538997,0.008443231000628382,0.010633062691131977,0.06105655742909267,5.742142146873085,0.7940544738507067,False
B136,25,1,L16,Sharpe,16,105,105,0.298,0.298,7,26,126,100,0.15637278753821804,0.020269972040536155,0.07026501353129648,0.3462278029541217,4.92745657552474,0.288478874788913,False
B136,25,1,L16,CAGR,16,105,105,0.545,0.545,6,37,126,89,0.03193715345449344,0.008443231000628382,0.010633062691131977,0.06105655742909267,5.742142146873085,0.7940544738507067,False
B136,25,5,L3,Sharpe,3,126,126,0.6215,0.6215,3,21,126,105,0.04899203230577087,0.0451620826431578,0.07759001853040123,0.32432838388621366,4.180027148197364,0.5820604698716813,False
B136,25,5,L3,CAGR,3,126,126,0.6605,0.6605,2,63,126,63,0.014589085547979552,0.006324468737339606,0.012904059178928581,0.053396726400305836,4.137979038990997,0.4901146724177317,False
B136,25,5,L5,Sharpe,5,126,126,0.58,0.58,3,21,126,105,0.08620900625165828,0.0451620826431578,0.07759001853040123,0.32432838388621366,4.180027148197364,0.5820604698716813,False
B136,25,5,L5,CAGR,5,126,126,0.5125,0.5125,3,63,126,63,0.014746271971381564,0.004247010748177349,0.01230186815297772,0.05450410958710414,4.430555498508671,0.3452329918809398,False
B136,25,5,L7,Sharpe,7,126,126,0.432,0.432,4,21,126,105,0.08844635267665124,0.0037305446666122677,0.07411262675805103,0.32242151040405853,4.3504261622872935,0.05033615498194456,False
B136,25,5,L7,CAGR,7,76,76,0.4065,0.4065,4,63,126,63,0.017177988262910615,0.0024317162915290513,0.01248054127467772,0.05354580443706103,4.290343123635375,0.194840611317304,False
B136,25,5,L10,Sharpe,10,105,105,0.3985,0.3985,4,21,126,105,0.1087163247171874,0.020269972040536155,0.06854843937629461,0.3242822091197198,4.73070156038976,0.29570289600999883,False
B136,25,5,L10,CAGR,10,105,105,0.6435,0.6435,3,76,126,50,0.025621219263538997,0.008443231000628382,0.010358024087445602,0.054930112382851344,5.3031458431757414,0.8151391548569542,False
B136,25,5,L16,Sharpe,16,105,105,0.328,0.328,7,26,126,100,0.15637278753821804,0.020269972040536155,0.06854843937629461,0.3242822091197198,4.73070156038976,0.29570289600999883,False
B136,25,5,L16,CAGR,16,105,105,0.5965,0.5965,5,69,126,57,0.03193715345449344,0.008443231000628382,0.010358024087445602,0.054930112382851344,5.3031458431757414,0.8151391548569542,False
B136,25,21,L3,Sharpe,3,126,126,0.612,0.612,3,21,126,105,0.04899203230577087,0.0451620826431578,0.07779373884383621,0.3234026905848806,4.157181482613682,0.5805362142809016,False
B136,25,21,L3,CAGR,3,126,126,0.6725,0.6725,2,63,126,63,0.014589085547979552,0.006324468737339606,0.012282524623518806,0.04919290730542405,4.005113672740257,0.5149160234720308,False
B136,25,21,L5,Sharpe,5,126,126,0.5765,0.5765,3,21,126,105,0.08620900625165828,0.0451620826431578,0.07779373884383621,0.3234026905848806,4.157181482613682,0.5805362142809016,False
B136,25,21,L5,CAGR,5,126,126,0.532,0.532,3,63,126,63,0.014746271971381564,0.004247010748177349,0.011084412678861242,0.04976262279758695,4.489423503014082,0.3831516266330194,False
B136,25,21,L7,Sharpe,7,126,126,0.4245,0.4245,4,21,126,105,0.08844635267665124,0.0037305446666122677,0.0705764423795512,0.3213015913979237,4.552533119620911,0.05285821360263343,False
B136,25,21,L7,CAGR,7,76,76,0.453,0.453,3,76,126,50,0.017177988262910615,0.0024317162915290513,0.011649176542366994,0.04954108697242914,4.252754415065539,0.20874576693769906,False
B136,25,21,L10,Sharpe,10,105,105,0.423,0.423,4,21,126,105,0.1087163247171874,0.020269972040536155,0.06906941432365099,0.31982907870318256,4.630545688493924,0.2934724760449466,False
B136,25,21,L10,CAGR,10,105,105,0.673,0.673,3,76,126,50,0.025621219263538997,0.008443231000628382,0.00966560649885628,0.05032546503846854,5.2066536170724,0.8735334923501655,False
B136,25,21,L16,Sharpe,16,105,105,0.353,0.353,7,26,126,100,0.15637278753821804,0.020269972040536155,0.06906941432365099,0.31982907870318256,4.630545688493924,0.2934724760449466,False
B136,25,21,L16,CAGR,16,105,105,0.6325,0.6325,4,69,126,57,0.03193715345449344,0.008443231000628382,0.00966560649885628,0.05032546503846854,5.2066536170724,0.8735334923501655,False
B136,25,63,L3,Sharpe,3,126,126,0.624,0.624,3,21,126,105,0.04899203230577087,0.0451620826431578,0.08053910059062278,0.2975483893547496,3.694458805384193,0.5607472930783641,False
B136,25,63,L3,CAGR,3,126,126,0.666,0.666,2,63,126,63,0.014589085547979552,0.006324468737339606,0.013126629579417794,0.04397686897266929,3.3502026324886813,0.4818044646629021,False
B136,25,63,L5,Sharpe,5,126,126,0.5965,0.5965,3,21,126,105,0.08620900625165828,0.0451620826431578,0.08053910059062278,0.2975483893547496,3.694458805384193,0.5607472930783641,False
B136,25,63,L5,CAGR,5,126,126,0.536,0.536,3,63,126,63,0.014746271971381564,0.004247010748177349,0.011829332156412591,0.04363785880996359,3.6889537154730956,0.35902371258339183,False
B136,25,63,L7,Sharpe,7,126,126,0.4515,0.4515,4,21,126,105,0.08844635267665124,0.0037305446666122677,0.07001145143188245,0.2892367952786535,4.131278374653696,0.05328477828004889,False
B136,25,63,L7,CAGR,7,76,76,0.4475,0.4475,3,76,126,50,0.017177988262910615,0.0024317162915290513,0.012230741412263829,0.04323615991686484,3.5350399832271586,0.19882002321549833,False
B136,25,63,L10,Sharpe,10,105,105,0.4425,0.4425,4,21,126,105,0.1087163247171874,0.020269972040536155,0.07168974670260234,0.28734777250092064,4.008212969323965,0.28274576174224864,False
B136,25,63,L10,CAGR,10,105,105,0.657,0.657,3,76,126,50,0.025621219263538997,0.008443231000628382,0.010369296811678731,0.0434769125524444,4.192850618710926,0.8142529965116766,False
B136,25,63,L16,Sharpe,16,105,105,0.3825,0.3825,6,26,126,100,0.15637278753821804,0.020269972040536155,0.07168974670260234,0.28734777250092064,4.008212969323965,0.28274576174224864,False
B136,25,63,L16,CAGR,16,105,105,0.6175,0.6175,4,69,126,57,0.03193715345449344,0.008443231000628382,0.010369296811678731,0.0434769125524444,4.192850618710926,0.8142529965116766,False
B136,25,126,L3,Sharpe,3,126,126,0.6525,0.6525,3,21,126,105,0.04899203230577087,0.0451620826431578,0.07419395761954112,0.2636326180565348,3.5532896008650114,0.6087029738290044,False
B136,25,126,L3,CAGR,3,126,126,0.671,0.671,2,63,126,63,0.014589085547979552,0.006324468737339606,0.013058454290042144,0.039082758953863636,2.992908508602476,0.4843198587571267,False
B136,25,126,L5,Sharpe,5,126,126,0.6245,0.6245,3,21,126,105,0.08620900625165828,0.0451620826431578,0.07419395761954112,0.2636326180565348,3.5532896008650114,0.6087029738290044,False
B136,25,126,L5,CAGR,5,126,126,0.546,0.546,3,63,126,63,0.014746271971381564,0.004247010748177349,0.011964089790289605,0.03763946699518554,3.1460368197616506,0.35497984574006985,False
B136,25,126,L7,Sharpe,7,126,126,0.43,0.43,3,63,126,63,0.08844635267665124,0.0037305446666122677,0.06417101789472064,0.25665552088360966,3.9995550842699776,0.05813441626767744,False
B136,25,126,L7,CAGR,7,76,76,0.476,0.476,3,76,126,50,0.017177988262910615,0.0024317162915290513,0.012462609282239374,0.03832014295635859,3.0748089816928728,0.19512096034291324,False
B136,25,126,L10,Sharpe,10,105,105,0.463,0.463,3,76,126,50,0.1087163247171874,0.020269972040536155,0.06252648873921061,0.2541303709396154,4.064363377248932,0.32418215782241383,False
B136,25,126,L10,CAGR,10,105,105,0.6565,0.6565,3,76,126,50,0.025621219263538997,0.008443231000628382,0.010560025095011968,0.039139434801853876,3.7063770634732114,0.7995464901514813,False
B136,25,126,L16,Sharpe,16,105,105,0.379,0.379,6,26,126,100,0.15637278753821804,0.020269972040536155,0.06252648873921061,0.2541303709396154,4.064363377248932,0.32418215782241383,False
B136,25,126,L16,CAGR,16,105,105,0.6075,0.6075,4,76,126,50,0.03193715345449344,0.008443231000628382,0.010560025095011968,0.039139434801853876,3.7063770634732114,0.7995464901514813,False
B136,30,1,L3,Sharpe,3,126,126,0.706,0.706,3,21,126,105,0.06410754965490861,0.05604404344745029,0.06377580481523941,0.34789475191831293,5.4549645108544755,0.8787665417913849,False
