cost,panel,dir,m,key,d,band,clears,pass4b
5.0,small,POS,1.0,R3,-0.026000995000985905,0.30121412934400305,0,0
5.0,small,POS,1.0,PRICE,-0.4933560266826519,0.30121412934400305,1,0
5.0,small,NEG,0.2,VOL,0.05639407507286842,0.15681636454451464,0,0
5.0,small,NEG,0.2,MOM,-0.04839905751872814,0.15681636454451464,0,0
5.0,small,NEG,0.2,R6,-0.020979904221514967,0.15681636454451464,0,0
5.0,small,NEG,0.2,R3,0.1699355470126358,0.15681636454451464,1,0
5.0,small,NEG,0.2,PRICE,0.3134674193450999,0.15681636454451464,1,0
5.0,small,NEG,0.5,VOL,0.13171931463760034,0.2523022471304281,0,0
5.0,small,NEG,0.5,MOM,-0.2307746944841521,0.2523022471304281,0,0
5.0,small,NEG,0.5,R6,-0.10950740486327987,0.2523022471304281,0,0
5.0,small,NEG,0.5,R3,0.06700859655835478,0.2523022471304281,0,0
5.0,small,NEG,0.5,PRICE,0.49001502426547705,0.2523022471304281,1,0
5.0,small,NEG,1.0,VOL,0.0651503433879913,0.345066802246351,0,0
5.0,small,NEG,1.0,MOM,-0.3196242138341397,0.345066802246351,0,0
5.0,small,NEG,1.0,R6,-0.39175985743764563,0.345066802246351,1,0
5.0,small,NEG,1.0,R3,-0.046221681284814076,0.345066802246351,0,0
5.0,small,NEG,1.0,PRICE,0.6040566810518682,0.345066802246351,1,0
10.0,u56,POS,0.2,VOL,0.00040958958162917725,0.05121053135954923,0,1
10.0,u56,POS,0.2,MOM,-0.03095817696197445,0.05121053135954923,0,1
10.0,u56,POS,0.2,R6,-0.010646621828967584,0.05121053135954923,0,1
10.0,u56,POS,0.2,R3,-0.0429518746675992,0.05121053135954923,0,1
10.0,u56,POS,0.2,PRICE,-0.07020025396465068,0.05121053135954923,1,1
10.0,u56,POS,0.5,VOL,0.004638843288250705,0.08444586316811398,0,1
10.0,u56,POS,0.5,MOM,-0.04295554035945348,0.08444586316811398,0,1
10.0,u56,POS,0.5,R6,-0.019118370876951785,0.08444586316811398,0,1
10.0,u56,POS,0.5,R3,-0.02659644067685729,0.08444586316811398,0,1
10.0,u56,POS,0.5,PRICE,-0.06251426584009723,0.08444586316811398,0,1
10.0,u56,POS,1.0,VOL,0.00795204757748813,0.12156116691324548,0,1
10.0,u56,POS,1.0,MOM,-0.031268415936997584,0.12156116691324548,0,1
10.0,u56,POS,1.0,R6,-0.032530378134865146,0.12156116691324548,0,1
10.0,u56,POS,1.0,R3,-0.04524116331558359,0.12156116691324548,0,1
10.0,u56,POS,1.0,PRICE,-0.14898223778554665,0.12156116691324548,1,0
10.0,u56,NEG,0.2,VOL,-0.06001478076815148,0.06479317070560286,0,1
10.0,u56,NEG,0.2,MOM,-0.02365775081737609,0.06479317070560286,0,1
10.0,u56,NEG,0.2,R6,-0.014864060655179978,0.06479317070560286,0,1
10.0,u56,NEG,0.2,R3,-0.05297718342840296,0.06479317070560286,0,1
10.0,u56,NEG,0.2,PRICE,0.05107009332571777,0.06479317070560286,0,1
10.0,u56,NEG,0.5,VOL,-0.11146702930369923,0.09131173486602129,1,0
10.0,u56,NEG,0.5,MOM,-0.03629985893882792,0.09131173486602129,0,1
10.0,u56,NEG,0.5,R6,-0.06772939688229229,0.09131173486602129,0,1
10.0,u56,NEG,0.5,R3,-0.0897381078818662,0.09131173486602129,0,1
10.0,u56,NEG,0.5,PRICE,0.07587911827640248,0.09131173486602129,0,1
10.0,u56,NEG,1.0,VOL,-0.1560495987841637,0.10935942092828532,1,0
10.0,u56,NEG,1.0,MOM,-0.15225916108647752,0.10935942092828532,1,0
10.0,u56,NEG,1.0,R6,-0.13968433172755845,0.10935942092828532,1,0
10.0,u56,NEG,1.0,R3,-0.2096656279432052,0.10935942092828532,1,0
10.0,u56,NEG,1.0,PRICE,0.08077491272170234,0.10935942092828532,0,1
10.0,broad,POS,0.2,VOL,0.0379300591811379,0.06056111108879103,0,0
10.0,broad,POS,0.2,MOM,-0.003854942226725111,0.06056111108879103,0,0
10.0,broad,POS,0.2,R6,0.0452301473913822,0.06056111108879103,0,1
10.0,broad,POS,0.2,R3,0.007833851466718778,0.06056111108879103,0,1
10.0,broad,POS,0.2,PRICE,-0.08417380389727691,0.06056111108879103,1,0
10.0,broad,POS,0.5,VOL,0.08584342795487909,0.08606790672463482,0,0
10.0,broad,POS,0.5,MOM,0.02076456810763072,0.08606790672463482,0,0
10.0,broad,POS,0.5,R6,0.08420607038560368,0.08606790672463482,0,0
10.0,broad,POS,0.5,R3,-0.016688885353759453,0.08606790672463482,0,0
10.0,broad,POS,0.5,PRICE,-0.2460483531049268,0.08606790672463482,1,0
10.0,broad,POS,1.0,VOL,0.07637889557581434,0.11619239637457912,0,0
10.0,broad,POS,1.0,MOM,0.01858933728234724,0.11619239637457912,0,0
10.0,broad,POS,1.0,R6,0.11113381547215717,0.11619239637457912,0,1
10.0,broad,POS,1.0,R3,0.03979022216672967,0.11619239637457912,0,1
10.0,broad,POS,1.0,PRICE,-0.3122759627434696,0.11619239637457912,1,0
10.0,broad,NEG,0.2,VOL,-0.07320747683760598,0.039103787518268596,1,0
10.0,broad,NEG,0.2,MOM,0.048175452037996336,0.039103787518268596,1,0
10.0,broad,NEG,0.2,R6,-0.03755652325376024,0.039103787518268596,0,0
10.0,broad,NEG,0.2,R3,0.05303392906347704,0.039103787518268596,1,0
10.0,broad,NEG,0.2,PRICE,0.10093862567056988,0.039103787518268596,1,0
10.0,broad,NEG,0.5,VOL,-0.08826148248020249,0.08703968026691633,1,0
10.0,broad,NEG,0.5,MOM,0.056866058055842106,0.08703968026691633,0,1
10.0,broad,NEG,0.5,R6,-0.13819241918430403,0.08703968026691633,1,0
10.0,broad,NEG,0.5,R3,-0.002055383722365023,0.08703968026691633,0,0
10.0,broad,NEG,0.5,PRICE,0.2295244191867064,0.08703968026691633,1,0
10.0,broad,NEG,1.0,VOL,-0.20573594579797305,0.1327648641687309,1,0
10.0,broad,NEG,1.0,MOM,-0.01321553976210399,0.1327648641687309,0,0
10.0,broad,NEG,1.0,R6,-0.2880988681570782,0.1327648641687309,1,0
10.0,broad,NEG,1.0,R3,-0.13802311063248218,0.1327648641687309,1,0
10.0,broad,NEG,1.0,PRICE,0.36784120633656403,0.1327648641687309,1,0
10.0,small,POS,0.2,VOL,-0.06471067712408146,0.14888961152992286,0,0
10.0,small,POS,0.2,MOM,0.06633272414291946,0.14888961152992286,0,0
10.0,small,POS,0.2,R6,0.01937504312026367,0.14888961152992286,0,0
10.0,small,POS,0.2,R3,-0.058410511852611535,0.14888961152992286,0,0
10.0,small,POS,0.2,PRICE,-0.33583787841113916,0.14888961152992286,1,0
10.0,small,POS,0.5,VOL,-0.10854817681334122,0.19006569369739434,0,0
10.0,small,POS,0.5,MOM,0.10309039380243301,0.19006569369739434,0,0
10.0,small,POS,0.5,R6,0.04798855992930373,0.19006569369739434,0,0
10.0,small,POS,0.5,R3,-0.04196703715914213,0.19006569369739434,0,0
10.0,small,POS,0.5,PRICE,-0.4039876518600597,0.19006569369739434,1,0
10.0,small,POS,1.0,VOL,-0.17896628498034473,0.31189011109725084,0,0
10.0,small,POS,1.0,MOM,0.17655691543286833,0.31189011109725084,0,0
10.0,small,POS,1.0,R6,0.07043564496917154,0.31189011109725084,0,0
10.0,small,POS,1.0,R3,-0.03487020891048409,0.31189011109725084,0,0
10.0,small,POS,1.0,PRICE,-0.48457114039841315,0.31189011109725084,1,0
10.0,small,NEG,0.2,VOL,0.04937130960695568,0.1603205274697086,0,0
10.0,small,NEG,0.2,MOM,-0.05319279935611965,0.1603205274697086,0,0
10.0,small,NEG,0.2,R6,-0.022612782276482113,0.1603205274697086,0,0
10.0,small,NEG,0.2,R3,0.17378516811352718,0.1603205274697086,1,0
10.0,small,NEG,0.2,PRICE,0.3114658129562651,0.1603205274697086,1,0
10.0,small,NEG,0.5,VOL,0.10383410301886098,0.26050053054056066,0,0
10.0,small,NEG,0.5,MOM,-0.25350660635906463,0.26050053054056066,0,0
10.0,small,NEG,0.5,R6,-0.12166373230646343,0.26050053054056066,0,0
10.0,small,NEG,0.5,R3,0.06358253302455863,0.26050053054056066,0,0
10.0,small,NEG,0.5,PRICE,0.4883721248356039,0.26050053054056066,1,0
10.0,small,NEG,1.0,VOL,0.02112778021504591,0.3552370009425785,0,0
10.0,small,NEG,1.0,MOM,-0.34824697173637853,0.3552370009425785,0,0
10.0,small,NEG,1.0,R6,-0.4484648680967105,0.3552370009425785,1,0
10.0,small,NEG,1.0,R3,-0.08594395348445433,0.3552370009425785,0,0
10.0,small,NEG,1.0,PRICE,0.6043079265369681,0.3552370009425785,1,0
15.0,u56,POS,0.2,VOL,0.0017377277334906793,0.052202834316263824,0,1
15.0,u56,POS,0.2,MOM,-0.029588711329158635,0.052202834316263824,0,1
15.0,u56,POS,0.2,R6,-0.01011430101488342,0.052202834316263824,0,1
15.0,u56,POS,0.2,R3,-0.04655127542351689,0.052202834316263824,0,1
15.0,u56,POS,0.2,PRICE,-0.07024556902124679,0.052202834316263824,1,0
15.0,u56,POS,0.5,VOL,0.005737541254383194,0.08900732445451187,0,1
15.0,u56,POS,0.5,MOM,-0.040501643056220615,0.08900732445451187,0,1
15.0,u56,POS,0.5,R6,-0.018885001722028782,0.08900732445451187,0,1
15.0,u56,POS,0.5,R3,-0.03341523699596438,0.08900732445451187,0,1
15.0,u56,POS,0.5,PRICE,-0.060957200762633335,0.08900732445451187,0,1
15.0,u56,POS,1.0,VOL,0.006009662352857381,0.13272705065958657,0,1
15.0,u56,POS,1.0,MOM,-0.02808384134073494,0.13272705065958657,0,1
15.0,u56,POS,1.0,R6,-0.03301613213650123,0.13272705065958657,0,1
15.0,u56,POS,1.0,R3,-0.05631537115432561,0.13272705065958657,0,0
15.0,u56,POS,1.0,PRICE,-0.14674131098082344,0.13272705065958657,1,0
15.0,u56,NEG,0.2,VOL,-0.0633661339766306,0.0666986142424425,0,1
15.0,u56,NEG,0.2,MOM,-0.02702701629804305,0.0666986142424425,0,1
15.0,u56,NEG,0.2,R6,-0.016679285932927224,0.0666986142424425,0,1
15.0,u56,NEG,0.2,R3,-0.05093740916290124,0.0666986142424425,0,1
15.0,u56,NEG,0.2,PRICE,0.05254033700213445,0.0666986142424425,0,1
15.0,u56,NEG,0.5,VOL,-0.1221590477774831,0.09728391664650748,1,0
15.0,u56,NEG,0.5,MOM,-0.051549534582424617,0.09728391664650748,0,0
15.0,u56,NEG,0.5,R6,-0.08077658861420667,0.09728391664650748,0,1
15.0,u56,NEG,0.5,R3,-0.0900757202377499,0.09728391664650748,0,1
15.0,u56,NEG,0.5,PRICE,0.07829820085038475,0.09728391664650748,0,1
15.0,u56,NEG,1.0,VOL,-0.18060000719984626,0.1221755789731288,1,0
15.0,u56,NEG,1.0,MOM,-0.1924963784307625,0.1221755789731288,1,0
15.0,u56,NEG,1.0,R6,-0.19708021944110132,0.1221755789731288,1,0
15.0,u56,NEG,1.0,R3,-0.24871913438734106,0.1221755789731288,1,0
15.0,u56,NEG,1.0,PRICE,0.08288270131303865,0.1221755789731288,0,1
15.0,broad,POS,0.2,VOL,0.040385513722311916,0.05934235121825615,0,0
15.0,broad,POS,0.2,MOM,-0.0005813265499230447,0.05934235121825615,0,0
15.0,broad,POS,0.2,R6,0.046636759032933295,0.05934235121825615,0,0
15.0,broad,POS,0.2,R3,0.003940480760291298,0.05934235121825615,0,0
15.0,broad,POS,0.2,PRICE,-0.08435019231634167,0.05934235121825615,1,0
15.0,broad,POS,0.5,VOL,0.08521343313936036,0.0955592512669673,0,0
15.0,broad,POS,0.5,MOM,0.026806772485522767,0.0955592512669673,0,0
15.0,broad,POS,0.5,R6,0.08624144508480924,0.0955592512669673,0,0
15.0,broad,POS,0.5,R3,-0.024528914385896772,0.0955592512669673,0,0
15.0,broad,POS,0.5,PRICE,-0.24695557352006714,0.0955592512669673,1,0
15.0,broad,POS,1.0,VOL,0.07130203145618086,0.12373697747460888,0,0
15.0,broad,POS,1.0,MOM,0.025646545774581253,0.12373697747460888,0,0
15.0,broad,POS,1.0,R6,0.11310138022540428,0.12373697747460888,0,1
15.0,broad,POS,1.0,R3,0.028524289417789395,0.12373697747460888,0,0
15.0,broad,POS,1.0,PRICE,-0.30997810544050164,0.12373697747460888,1,0
15.0,broad,NEG,0.2,VOL,-0.08172067917187642,0.03896587598558976,1,0
15.0,broad,NEG,0.2,MOM,0.04362398891785846,0.03896587598558976,1,0
15.0,broad,NEG,0.2,R6,-0.03956993754142457,0.03896587598558976,1,0
15.0,broad,NEG,0.2,R3,0.0596649639597121,0.03896587598558976,1,0
15.0,broad,NEG,0.2,PRICE,0.10207956458965428,0.03896587598558976,1,0
15.0,broad,NEG,0.5,VOL,-0.1233431515852157,0.08436745046476513,1,0
15.0,broad,NEG,0.5,MOM,0.03553533671292952,0.08436745046476513,0,1
15.0,broad,NEG,0.5,R6,-0.15293958961185639,0.08436745046476513,1,0
15.0,broad,NEG,0.5,R3,0.00045577045624811685,0.08436745046476513,0,0
15.0,broad,NEG,0.5,PRICE,0.23478265741709403,0.08436745046476513,1,0
15.0,broad,NEG,1.0,VOL,-0.2658561656138232,0.14627475811147195,1,0
15.0,broad,NEG,1.0,MOM,-0.05671721259200846,0.14627475811147195,0,0
15.0,broad,NEG,1.0,R6,-0.3643449261739645,0.14627475811147195,1,0
15.0,broad,NEG,1.0,R3,-0.184284213103592,0.14627475811147195,1,0
15.0,broad,NEG,1.0,PRICE,0.37635017552592653,0.14627475811147195,1,0
15.0,small,POS,0.2,VOL,-0.06948556893012414,0.14541681255226924,0,0
15.0,small,POS,0.2,MOM,0.06821488328960607,0.14541681255226924,0,0
15.0,small,POS,0.2,R6,0.019231774038238114,0.14541681255226924,0,0
15.0,small,POS,0.2,R3,-0.06042017541419209,0.14541681255226924,0,0
15.0,small,POS,0.2,PRICE,-0.333912408462238,0.14541681255226924,1,0
15.0,small,POS,0.5,VOL,-0.12371393079914911,0.1974654309388988,0,0
15.0,small,POS,0.5,MOM,0.10607741110451663,0.1974654309388988,0,0
15.0,small,POS,0.5,R6,0.04815846199106949,0.1974654309388988,0,0
15.0,small,POS,0.5,R3,-0.04782554128093813,0.1974654309388988,0,0
15.0,small,POS,0.5,PRICE,-0.3971094928543615,0.1974654309388988,1,0
15.0,small,POS,1.0,VOL,-0.2048662456608236,0.3225382788693059,0,0
15.0,small,POS,1.0,MOM,0.18177053251259256,0.3225382788693059,0,0
15.0,small,POS,1.0,R6,0.07005851816375436,0.3225382788693059,0,0
15.0,small,POS,1.0,R3,-0.04374105484249324,0.3225382788693059,0,0
15.0,small,POS,1.0,PRICE,-0.4757524162349352,0.3225382788693059,1,0
15.0,small,NEG,0.2,VOL,0.04234689533120389,0.16382139972398474,0,0
15.0,small,NEG,0.2,MOM,-0.057987683565751624,0.16382139972398474,0,0
15.0,small,NEG,0.2,R6,-0.024244287442514667,0.16382139972398474,0,0
15.0,small,NEG,0.2,R3,0.1776281398935574,0.16382139972398474,1,0
15.0,small,NEG,0.2,PRICE,0.3094439678621699,0.16382139972398474,1,0
15.0,small,NEG,0.5,VOL,0.07596151588038269,0.2686670758776659,0,0
15.0,small,NEG,0.5,MOM,-0.2761853318233324,0.2686670758776659,1,0
15.0,small,NEG,0.5,R6,-0.13380965162908903,0.2686670758776659,0,0
15.0,small,NEG,0.5,R3,0.06016754417713499,0.2686670758776659,0,0
15.0,small,NEG,0.5,PRICE,0.48670428281138234,0.2686670758776659,1,0
15.0,small,NEG,1.0,VOL,-0.022874828069041286,0.3653685954076846,0,0
15.0,small,NEG,1.0,MOM,-0.37675981250118007,0.3653685954076846,1,0
15.0,small,NEG,1.0,R6,-0.5049626458257122,0.3653685954076846,1,0
15.0,small,NEG,1.0,R3,-0.12556602618246443,0.3653685954076846,0,0
15.0,small,NEG,1.0,PRICE,0.6045297882692319,0.3653685954076846,1,0
20.0,u56,POS,0.2,VOL,0.0030703833650183032,0.053197514833267956,0,0
20.0,u56,POS,0.2,MOM,-0.028215333224838934,0.053197514833267956,0,1
20.0,u56,POS,0.2,R6,-0.009581582861235227,0.053197514833267956,0,1
20.0,u56,POS,0.2,R3,-0.05015458159933717,0.053197514833267956,0,0
20.0,u56,POS,0.2,PRICE,-0.07029103938221226,0.053197514833267956,1,0
20.0,u56,POS,0.5,VOL,0.006843042365940244,0.09357072361480157,0,0
20.0,u56,POS,0.5,MOM,-0.03803989010326436,0.09357072361480157,0,1
20.0,u56,POS,0.5,R6,-0.018652736418929283,0.09357072361480157,0,1
20.0,u56,POS,0.5,R3,-0.04024299647034091,0.09357072361480157,0,0
20.0,u56,POS,0.5,PRICE,-0.05939519007505123,0.09357072361480157,0,0
20.0,u56,POS,1.0,VOL,0.004069764642787854,0.14389639065975057,0,0
20.0,u56,POS,1.0,MOM,-0.024890083180727718,0.14389639065975057,0,1
20.0,u56,POS,1.0,R6,-0.033501836716880895,0.14389639065975057,0,1
20.0,u56,POS,1.0,R3,-0.06740046759916418,0.14389639065975057,0,0
20.0,u56,POS,1.0,PRICE,-0.14449113776856537,0.14389639065975057,1,0
20.0,u56,NEG,0.2,VOL,-0.06672505167968878,0.06860402055947235,0,0
20.0,u56,NEG,0.2,MOM,-0.030404402903291383,0.06860402055947235,0,0
20.0,u56,NEG,0.2,R6,-0.018490909104609154,0.06860402055947235,0,1
20.0,u56,NEG,0.2,R3,-0.048894166287085206,0.06860402055947235,0,1
20.0,u56,NEG,0.2,PRICE,0.05401262104233995,0.06860402055947235,0,1
20.0,u56,NEG,0.5,VOL,-0.13286429887522988,0.10326176333310322,1,0
20.0,u56,NEG,0.5,MOM,-0.06681569863854608,0.10326176333310322,0,0
20.0,u56,NEG,0.5,R6,-0.09383309218562452,0.10326176333310322,0,0
20.0,u56,NEG,0.5,R3,-0.09040723441607501,0.10326176333310322,0,0
20.0,u56,NEG,0.5,PRICE,0.08072246748794254,0.10326176333310322,0,1
20.0,u56,NEG,1.0,VOL,-0.20516547422370857,0.13500324295522959,1,0
20.0,u56,NEG,1.0,MOM,-0.23275933665726967,0.13500324295522959,1,0
20.0,u56,NEG,1.0,R6,-0.2544869253707066,0.13500324295522959,1,0
20.0,u56,NEG,1.0,R3,-0.2877824994852237,0.13500324295522959,1,0
20.0,u56,NEG,1.0,PRICE,0.08498932790193803,0.13500324295522959,0,1
20.0,broad,POS,0.2,VOL,0.042842448104825515,0.05891767619561017,0,0
20.0,broad,POS,0.2,MOM,0.0026931707373515357,0.05891767619561017,0,0
20.0,broad,POS,0.2,R6,0.04804500916498744,0.05891767619561017,0,0
20.0,broad,POS,0.2,R3,4.2003124714695694e-05,0.05891767619561017,0,0
20.0,broad,POS,0.2,PRICE,-0.08452568616353417,0.05891767619561017,1,0
20.0,broad,POS,0.5,VOL,0.08458010241164393,0.10505958026897166,0,0
20.0,broad,POS,0.5,MOM,0.03285274567725571,0.10505958026897166,0,0
20.0,broad,POS,0.5,R6,0.08827745942930376,0.10505958026897166,0,0
20.0,broad,POS,0.5,R3,-0.032377229630936366,0.10505958026897166,0,0
20.0,broad,POS,0.5,PRICE,-0.24785204078136125,0.10505958026897166,1,0
20.0,broad,POS,1.0,VOL,0.06622542270159482,0.13865834585401426,0,0
20.0,broad,POS,1.0,MOM,0.03270707378147897,0.13865834585401426,0,0
20.0,broad,POS,1.0,R6,0.11506002496450585,0.13865834585401426,0,0
20.0,broad,POS,1.0,R3,0.017240853510884002,0.13865834585401426,0,0
20.0,broad,POS,1.0,PRICE,-0.30765433951847254,0.13865834585401426,1,0
20.0,broad,NEG,0.2,VOL,-0.09024384626795634,0.03882633732641194,1,0
20.0,broad,NEG,0.2,MOM,0.03905800005274729,0.03882633732641194,1,0
20.0,broad,NEG,0.2,R6,-0.04158314984964584,0.03882633732641194,1,0
20.0,broad,NEG,0.2,R3,0.06630267181245164,0.03882633732641194,1,0
20.0,broad,NEG,0.2,PRICE,0.10320908279649699,0.03882633732641194,1,0
20.0,broad,NEG,0.5,VOL,-0.15844736355348732,0.09058177305310289,1,0
20.0,broad,NEG,0.5,MOM,0.014166651251544149,0.09058177305310289,0,0
20.0,broad,NEG,0.5,R6,-0.16770336648996598,0.09058177305310289,1,0
20.0,broad,NEG,0.5,R3,0.002968284268268895,0.09058177305310289,0,0
20.0,broad,NEG,0.5,PRICE,0.24002843895857118,0.09058177305310289,1,0
20.0,broad,NEG,1.0,VOL,-0.3259610971363406,0.15978849783852922,1,0
20.0,broad,NEG,1.0,MOM,-0.10023911117776041,0.15978849783852922,0,0
20.0,broad,NEG,1.0,R6,-0.44046805679531237,0.15978849783852922,1,0
20.0,broad,NEG,1.0,R3,-0.23049912369680836,0.15978849783852922,1,0
20.0,broad,NEG,1.0,PRICE,0.38485286902560656,0.15978849783852922,1,0
20.0,small,POS,0.2,VOL,-0.0742609241321659,0.14193349580463288,0,0
20.0,small,POS,0.2,MOM,0.0700990749125125,0.14193349580463288,0,0
20.0,small,POS,0.2,R6,0.01908491731504025,0.14193349580463288,0,0
20.0,small,POS,0.2,R3,-0.06242723918508719,0.14193349580463288,0,0
20.0,small,POS,0.2,PRICE,-0.33196186509342834,0.14193349580463288,1,0
20.0,small,POS,0.5,VOL,-0.13885688849840014,0.20484313655713568,0,0
20.0,small,POS,0.5,MOM,0.10905800749238409,0.20484313655713568,0,0
20.0,small,POS,0.5,R6,0.04832269488032648,0.20484313655713568,0,0
20.0,small,POS,0.5,R3,-0.05368042636393272,0.20484313655713568,0,0
20.0,small,POS,0.5,PRICE,-0.39020787062546586,0.20484313655713568,1,0
20.0,small,POS,1.0,VOL,-0.23069122475539433,0.33315185742354797,0,0
20.0,small,POS,1.0,MOM,0.18698172187495843,0.33315185742354797,0,0
20.0,small,POS,1.0,R6,0.06967546452670254,0.33315185742354797,0,0
20.0,small,POS,1.0,R3,-0.05260806433300397,0.33315185742354797,0,0
20.0,small,POS,1.0,PRICE,-0.46690398990729515,0.33315185742354797,1,0
20.0,small,NEG,0.2,VOL,0.03532505490327692,0.16731702681297664,0,0
20.0,small,NEG,0.2,MOM,-0.06278097214024897,0.16731702681297664,0,0
20.0,small,NEG,0.2,R6,-0.02587354098435657,0.16731702681297664,0,0
20.0,small,NEG,0.2,R3,0.18146251378011113,0.16731702681297664,1,0
20.0,small,NEG,0.2,PRICE,0.3074029283210502,0.16731702681297664,1,0
20.0,small,NEG,0.5,VOL,0.04812476229584667,0.27679689395934565,0,0
20.0,small,NEG,0.5,MOM,-0.298794070089468,0.27679689395934565,1,0
20.0,small,NEG,0.5,R6,-0.1459372368845629,0.27679689395934565,0,0
20.0,small,NEG,0.5,R3,0.05676569578005719,0.27679689395934565,0,0
20.0,small,NEG,0.5,PRICE,0.48501253202258354,0.27679689395934565,1,0
20.0,small,NEG,1.0,VOL,-0.06681202887480653,0.3754553008097058,0,0
20.0,small,NEG,1.0,MOM,-0.4051394133039985,0.3754553008097058,1,0
20.0,small,NEG,1.0,R6,-0.5611867637306709,0.3754553008097058,1,0
20.0,small,NEG,1.0,R3,-0.1650500799584335,0.3754553008097058,0,0
20.0,small,NEG,1.0,PRICE,0.6047225854927368,0.3754553008097058,1,0
25.0,u56,POS,0.2,VOL,0.004407219635862547,0.054194231119478964,0,0
25.0,u56,POS,0.2,MOM,-0.02683834847541855,0.054194231119478964,0,0
25.0,u56,POS,0.2,R6,-0.009048628112012125,0.054194231119478964,0,0
25.0,u56,POS,0.2,R3,-0.05376060711480157,0.054194231119478964,0,0
25.0,u56,POS,0.2,PRICE,-0.07033658334975057,0.054194231119478964,1,0
25.0,u56,POS,0.5,VOL,0.007955111028681072,0.09813459458624396,0,0
25.0,u56,POS,0.5,MOM,-0.03557078794027635,0.09813459458624396,0,0
25.0,u56,POS,0.5,R6,-0.018421585687761866,0.09813459458624396,0,0
25.0,u56,POS,0.5,R3,-0.047077231518729,0.09813459458624396,0,0
25.0,u56,POS,0.5,PRICE,-0.05782846004723918,0.09813459458624396,0,0
25.0,u56,POS,1.0,VOL,0.002133168016651754,0.1550647706102507,0,0
25.0,u56,POS,1.0,MOM,-0.021687784260419285,0.1550647706102507,0,1
25.0,u56,POS,1.0,R6,-0.03398728386844185,0.1550647706102507,0,0
25.0,u56,POS,1.0,R3,-0.07849215370031848,0.1550647706102507,0,0
25.0,u56,POS,1.0,PRICE,-0.14223172574150145,0.1550647706102507,0,0
25.0,u56,NEG,0.2,VOL,-0.07009036141138547,0.07050883953531828,0,0
25.0,u56,NEG,0.2,MOM,-0.03378886307588036,0.07050883953531828,0,0
25.0,u56,NEG,0.2,R6,-0.020298355898772047,0.07050883953531828,0,0
25.0,u56,NEG,0.2,R3,-0.046847907292594027,0.07050883953531828,0,0
25.0,u56,NEG,0.2,PRICE,0.05548650027615665,0.07050883953531828,0,1
25.0,u56,NEG,0.5,VOL,-0.14357867117349787,0.10924329977319325,1,0
25.0,u56,NEG,0.5,MOM,-0.08209211017438689,0.10924329977319325,0,0
25.0,u56,NEG,0.5,R6,-0.10689375699600978,0.10924329977319325,0,0
25.0,u56,NEG,0.5,R3,-0.09073235560684989,0.10924329977319325,0,0
25.0,u56,NEG,0.5,PRICE,0.08315129929053278,0.10924329977319325,0,1
25.0,u56,NEG,1.0,VOL,-0.2297326104467209,0.1478373648056881,1,0
25.0,u56,NEG,1.0,MOM,-0.27302075120396585,0.1478373648056881,1,0
25.0,u56,NEG,1.0,R6,-0.31185407420899536,0.1478373648056881,1,0
25.0,u56,NEG,1.0,R3,-0.3268294050991867,0.1478373648056881,1,0
25.0,u56,NEG,1.0,PRICE,0.08709457473366733,0.1478373648056881,0,1
25.0,broad,POS,0.2,VOL,0.04529984392454167,0.06077588057708194,0,0
25.0,broad,POS,0.2,MOM,0.005967340724447379,0.06077588057708194,0,0
25.0,broad,POS,0.2,R6,0.04945435060516712,0.06077588057708194,0,0
25.0,broad,POS,0.2,R3,-0.003859928144505864,0.06077588057708194,0,0
25.0,broad,POS,0.2,PRICE,-0.0847000757954749,0.06077588057708194,1,0
25.0,broad,POS,0.5,VOL,0.08394373136540567,0.11456451403888168,0,0
25.0,broad,POS,0.5,MOM,0.03890040210675416,0.11456451403888168,0,0
25.0,broad,POS,0.5,R6,0.09031335217987768,0.11456451403888168,0,0
25.0,broad,POS,0.5,R3,-0.04023025769685429,0.11456451403888168,0,0
25.0,broad,POS,0.5,PRICE,-0.24873709968352997,0.11456451403888168,1,0
25.0,broad,POS,1.0,VOL,0.061151532014645626,0.153574639753162,0,0
25.0,broad,POS,1.0,MOM,0.03976856262671746,0.153574639753162,0,0
25.0,broad,POS,1.0,R6,0.11700908590631964,0.153574639753162,0,0
25.0,broad,POS,1.0,R3,0.005945537240639953,0.153574639753162,0,0
25.0,broad,POS,1.0,PRICE,-0.30530494743288206,0.153574639753162,1,0
25.0,broad,NEG,0.2,VOL,-0.09877308580736355,0.039245222764888954,1,0
25.0,broad,NEG,0.2,MOM,0.034479399615547135,0.039245222764888954,0,0
25.0,broad,NEG,0.2,R6,-0.043595353937776804,0.039245222764888954,1,0
25.0,broad,NEG,0.2,R3,0.07294474275400431,0.039245222764888954,1,0
25.0,broad,NEG,0.2,PRICE,0.10432676780506778,0.039245222764888954,1,0
25.0,broad,NEG,0.5,VOL,-0.19354793681156723,0.09679159678691673,1,0
25.0,broad,NEG,0.5,MOM,-0.007227634117623061,0.09679159678691673,0,0
25.0,broad,NEG,0.5,R6,-0.18247610187765473,0.09679159678691673,1,0
25.0,broad,NEG,0.5,R3,0.005481297144289132,0.09679159678691673,0,0
25.0,broad,NEG,0.5,PRICE,0.2452599901825424,0.09679159678691673,1,0
25.0,broad,NEG,1.0,VOL,-0.3859853981402901,0.17329913554588094,1,0
25.0,broad,NEG,1.0,MOM,-0.1437446024590583,0.17329913554588094,0,0
