panel,dialset,dial,cost,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,xr,freelunch,both_worse,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,S_pass4b,C_pass4b,S_pass4a,C_pass4a
S6_M120,C,band,10,CAL,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6471426088517012,0.6471426088517012,0.6080055920128503,0.04904897255830987,0.04904897255830987,0.043900575190072066,-0.19462873616281295,-0.19462873616281295,False,False,False,False
S6_M120,C,cadence,10,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.6650501187872907,0.6650501187872907,0.6080055920128503,0.051050283422480414,0.051050283422480414,0.043900575190072066,-0.17649267239603905,-0.17649267239603905,False,False,False,False
S6_M120,C,gross,10,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.6070315810524181,0.6070315810524181,0.6080055920128503,0.05753037558546681,0.05753037558546681,0.043900575190072066,-0.21001575284600893,-0.21001575284600893,False,False,False,False
S6_M120,C,n,10,CAL,5,N5,N5,False,0.0,0.0,,False,False,0.046716495142092224,0.046716495142092224,0.3966581984526889,-0.007377922235539125,-0.007377922235539125,0.05296246351006362,-0.44346837355269664,-0.44346837355269664,False,False,False,False
S6_M120,C,quantile,10,CAL,5,Q0.75,Q0.10,True,-0.6396899126090372,-10.925463530948331,-17.07931189095631,False,True,0.5214478391247594,-0.11824207348427773,0.6623779193997675,0.0746796727148995,-0.034574962594583813,0.10253236725703418,-0.3804021837625202,-0.45638923019504574,False,False,False,False
S6_M120,C,volcap,10,CAL,5,V0.45,V0.45,False,0.0,0.0,,False,False,0.03197480007075739,0.03197480007075739,0.16262701189347892,-0.004580444551044338,-0.004580444551044338,0.013148015175480365,-0.3687729472452739,-0.3687729472452739,False,False,False,False
S7_M120,B,cadence,10,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.35046954179054746,0.35046954179054746,0.29610224144721964,0.04294165973294195,0.04294165973294195,0.03294988529971943,-0.43280562493753316,-0.43280562493753316,False,False,False,False
S7_M120,B,gross,10,CAL,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.29419095742678436,0.29419095742678436,0.29647101673162624,0.03888838310196996,0.03888838310196996,0.031446452908593825,-0.4606751156642753,-0.4606751156642753,False,False,False,False
S7_M120,B,n,10,CAL,4,EWall,EWall,False,0.0,0.0,,False,False,0.29610224144721964,0.29610224144721964,0.29610224144721964,0.03294988529971943,0.03294988529971943,0.03294988529971943,-0.3641569172909278,-0.3641569172909278,False,False,False,False
S7_M120,B,trim,10,CAL,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.718657013837822,0.718657013837822,0.5823707958531138,0.05276411741318188,0.05276411741318188,0.041285235497919626,-0.16552293826373277,-0.16552293826373277,False,False,True,True
S7_M120,B,volgate,10,CAL,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.46679130663166063,0.46679130663166063,0.29610224144721964,0.06139040436345056,0.06139040436345056,0.03294988529971943,-0.39633647813052175,-0.39633647813052175,False,False,False,False
S7_M120,C,band,10,CAL,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6882928189541471,0.6882928189541471,0.5823707958531138,0.051336073396069715,0.051336073396069715,0.041285235497919626,-0.17359517960451853,-0.17359517960451853,False,False,True,True
S7_M120,C,cadence,10,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.6462105731984664,0.6462105731984664,0.5823707958531138,0.05067511761692134,0.05067511761692134,0.041285235497919626,-0.23476971331972363,-0.23476971331972363,False,False,False,False
S7_M120,C,gross,10,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5812336915637905,0.5812336915637905,0.5823707958531138,0.05402243180945332,0.05402243180945332,0.041285235497919626,-0.22842532564626417,-0.22842532564626417,False,False,False,False
S7_M120,C,n,10,CAL,5,N5,N5,False,0.0,0.0,,False,False,0.13376422324595805,0.13376422324595805,0.4313587895145776,0.007061585160730521,0.007061585160730521,0.060822414012372095,-0.5035020269883049,-0.5035020269883049,False,False,False,False
S7_M120,C,quantile,10,CAL,5,Q0.75,Q0.10,True,-0.5277953577770272,-9.574395201358787,-18.14035508323586,False,True,0.4147814883290235,-0.11301386944800369,0.562947081179088,0.05804008735302979,-0.037703864660558084,0.08611139089427056,-0.49235597856839197,-0.5426103420156445,False,False,False,False
S7_M120,C,volcap,10,CAL,5,V9.99,V9.99,False,0.0,0.0,,False,False,0.5573424348522785,0.5573424348522785,0.29610224144721964,0.08479683923506731,0.08479683923506731,0.03294988529971943,-0.46210382471725797,-0.46210382471725797,False,False,False,False
SMALL439,B,cadence,10,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.3571326585759166,0.3571326585759166,0.29095981782086194,0.04175145121227808,0.04175145121227808,0.03139636424374004,-0.40721813650188154,-0.40721813650188154,False,False,False,False
SMALL439,B,cadence,25,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.2855375092619286,0.2855375092619286,0.1352898169396716,0.031101088506066965,0.031101088506066965,0.009127886131771623,-0.4166503329858213,-0.4166503329858213,False,False,False,False
SMALL439,B,gross,10,CAL,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.2908560254864014,0.2908560254864014,0.2909919007343748,0.037520999617428163,0.037520999617428163,0.029900812977931235,-0.5010612680614943,-0.5010612680614943,False,False,False,False
SMALL439,B,gross,25,CAL,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.13679826057789593,0.13679826057789593,0.13500054357309427,0.007957814049651235,0.007957814049651235,0.009103674420990915,-0.5228789650425798,-0.5228789650425798,False,False,False,False
SMALL439,B,n,10,CAL,7,FWD20,FWD20,False,0.0,0.0,,False,False,0.46573138739537995,0.46573138739537995,0.29095981782086194,0.06952666704630439,0.06952666704630439,0.03139636424374004,-0.33479416717597366,-0.33479416717597366,False,False,False,False
SMALL439,B,n,25,CAL,7,EWall,EWall,False,0.0,0.0,,False,False,0.1352898169396716,0.1352898169396716,0.1352898169396716,0.009127886131771623,0.009127886131771623,0.009127886131771623,-0.41964145710116674,-0.41964145710116674,False,False,False,False
SMALL439,B,trim,10,CAL,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.6274268325983576,0.6274268325983576,0.5664863714962136,0.043846256592233956,0.043846256592233956,0.03837588361212907,-0.14896588430946422,-0.14896588430946422,False,False,False,False
SMALL439,B,trim,25,CAL,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.5858082607873561,0.5858082607873561,0.5055965085014014,0.04069734107527467,0.04069734107527467,0.033899609793537344,-0.1527335223715668,-0.1527335223715668,False,False,False,False
SMALL439,B,volgate,10,CAL,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.24184724604767532,0.24184724604767532,0.29095981782086194,0.022514719284531415,0.022514719284531415,0.03139636424374004,-0.3494081544734652,-0.3494081544734652,False,False,False,False
SMALL439,B,volgate,25,CAL,6,V0.40,V0.40,False,0.0,0.0,,False,False,0.006033511376704598,0.006033511376704598,0.1352898169396716,-0.0069190047989445835,-0.0069190047989445835,0.009127886131771623,-0.376096590531088,-0.376096590531088,False,False,False,False
SMALL439,C,band,10,CAL,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6354840057259605,0.6354840057259605,0.5664863714962136,0.04530390420193453,0.04530390420193453,0.03837588361212907,-0.15976817127744913,-0.15976817127744913,False,False,False,False
SMALL439,C,band,25,CAL,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.6008505648479486,0.6008505648479486,0.5055965085014014,0.04262880616843967,0.04262880616843967,0.033899609793537344,-0.16287424255160166,-0.16287424255160166,False,False,False,False
SMALL439,C,cadence,10,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.6193961019606443,0.6193961019606443,0.5664863714962136,0.043663134941659854,0.043663134941659854,0.03837588361212907,-0.16758438140185772,-0.16758438140185772,False,False,False,False
SMALL439,C,cadence,25,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,0.5840771889130384,0.5840771889130384,0.5055965085014014,0.04095262840087721,0.04095262840087721,0.033899609793537344,-0.1710559126192852,-0.1710559126192852,False,False,False,False
SMALL439,C,gross,10,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5656835932323713,0.5656835932323713,0.5664863714962136,0.05024521724452491,0.05024521724452491,0.03837588361212907,-0.1921234887379808,-0.1921234887379808,False,False,False,False
SMALL439,C,gross,25,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.5049703593794936,0.5049703593794936,0.5055965085014014,0.04422975611763902,0.04422975611763902,0.033899609793537344,-0.1992270185134869,-0.1992270185134869,False,False,False,False
SMALL439,C,n,10,CAL,5,N20,N20,False,0.0,0.0,,False,False,0.33956709710213967,0.33956709710213967,0.33956709710213967,0.038055951892183026,0.038055951892183026,0.038055951892183026,-0.325029881298612,-0.325029881298612,False,False,False,False
SMALL439,C,n,25,CAL,5,N20,N20,False,0.0,0.0,,False,False,0.05813712670058199,0.05813712670058199,0.05813712670058199,-0.0015836354834350974,-0.0015836354834350974,-0.0015836354834350974,-0.3863144550259394,-0.3863144550259394,False,False,False,False
SMALL439,C,quantile,10,CAL,5,Q0.10,Q0.10,False,0.0,0.0,,False,False,0.37718753413214673,0.37718753413214673,0.5280415433586114,0.04150960603311504,0.04150960603311504,0.07272525628285442,-0.29573758437248265,-0.29573758437248265,False,False,False,False
SMALL439,C,quantile,25,CAL,5,Q0.75,Q0.75,False,0.0,0.0,,False,False,0.37354572201877606,0.37354572201877606,0.42425128912496674,0.04540405501750833,0.04540405501750833,0.055492182818373204,-0.3801406111314083,-0.3801406111314083,False,False,False,False
SMALL439,C,volcap,10,CAL,5,V0.30,V0.30,False,0.0,0.0,,False,False,0.11707473414129817,0.11707473414129817,0.29095981782086194,0.006840978237670825,0.006840978237670825,0.03139636424374004,-0.28768304754726626,-0.28768304754726626,False,False,False,False
SMALL439,C,volcap,25,CAL,5,V0.90,V0.90,False,0.0,0.0,,False,False,0.284384719958816,0.284384719958816,0.1352898169396716,0.03165410719391226,0.03165410719391226,0.009127886131771623,-0.4129926239363958,-0.4129926239363958,False,False,False,False
U56,B,cadence,10,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,1.0377262141176826,1.0377262141176826,1.1091111570462089,0.1159156363851257,0.1159156363851257,0.11296191401507927,-0.22205971164530314,-0.22205971164530314,False,False,False,False
U56,B,cadence,25,CAL,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,1.0102020638367837,1.0102020638367837,0.9843049111710518,0.11247495894183257,0.11247495894183257,0.09906985451205852,-0.2220597116453028,-0.2220597116453028,False,False,False,False
U56,B,gross,10,CAL,6,G1.00,G1.00,False,0.0,0.0,,False,False,1.1090966792739245,1.1090966792739245,1.109104309768577,0.15092178746471996,0.15092178746471996,0.10537863998113739,-0.20880283113724385,-0.20880283113724385,False,False,False,False
U56,B,gross,25,CAL,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.985439720473516,0.985439720473516,0.9840618303852481,0.1319570471860818,0.1319570471860818,0.0924746231930027,-0.21077671784041996,-0.21077671784041996,False,False,False,False
U56,B,n,10,CAL,5,FWD20,FWD5,True,-0.17108444134139333,3.6055855418020366,21.074888596136045,False,False,1.12997924309195,0.9588948017505566,1.1091111570462089,0.14440274344229653,0.1804585988603169,0.11296191401507927,-0.1830833704138436,-0.2150887031378086,True,False,False,False
U56,B,n,25,CAL,5,EWall,FWD5,True,-0.17232609644717012,4.852488703230651,28.158757166058564,False,False,0.9843049111710518,0.8119788147238817,0.9843049111710518,0.09906985451205852,0.14759474154436503,0.09906985451205852,-0.16113545639757065,-0.23257344626373844,False,False,False,False
U56,B,trim,10,CAL,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.169915264704118,1.169915264704118,1.2816876607860581,0.09033738726422302,0.09033738726422302,0.0950629792087272,-0.1446692177776664,-0.1446692177776664,False,False,False,False
U56,B,trim,25,CAL,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.1466943988844882,1.1466943988844882,1.2448211067050887,0.08841695141919437,0.08841695141919437,0.09212739255649671,-0.14483510111386788,-0.14483510111386788,False,False,False,False
U56,B,volgate,10,CAL,6,V1.00,V1.00,False,0.0,0.0,,False,False,1.077344802155536,1.077344802155536,1.1091111570462089,0.11662262955458691,0.11662262955458691,0.11296191401507927,-0.17143992843492706,-0.17143992843492706,True,True,False,False
U56,B,volgate,25,CAL,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.9672918945964023,0.9672918945964023,0.9843049111710518,0.10355036847335364,0.10355036847335364,0.09906985451205852,-0.17423976757971527,-0.17423976757971527,False,False,False,False
U56,C,band,10,CAL,6,B0.08,B0.12,True,0.003781477682205603,-0.03764792503790915,,False,False,1.169915264704118,1.1736967423863236,1.2816876607860581,0.09033738726422302,0.08996090801384393,0.0950629792087272,-0.1446692177776664,-0.12150487487373196,False,False,False,False
U56,C,band,25,CAL,6,B0.12,B0.12,False,0.0,0.0,,False,False,1.1540619133653716,1.1540619133653716,1.2448211067050887,0.08835509953699328,0.08835509953699328,0.09212739255649671,-0.12160759668499277,-0.12160759668499277,False,False,False,False
U56,C,cadence,10,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,1.2293152201472726,1.2293152201472726,1.2816876607860581,0.09608337411119061,0.09608337411119061,0.0950629792087272,-0.14381692962088333,-0.14381692962088333,False,False,False,False
U56,C,cadence,25,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,,False,False,1.205073454296989,1.205073454296989,1.2448211067050887,0.09403126399767459,0.09403126399767459,0.09212739255649671,-0.14407158042018275,-0.14407158042018275,False,False,False,False
U56,C,gross,10,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.280980913061307,1.280980913061307,1.2816876607860581,0.1273891568605623,0.1273891568605623,0.0950629792087272,-0.15910993717728783,-0.15910993717728783,True,True,False,False
U56,C,gross,25,CAL,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.2443137835373204,1.2443137835373204,1.2448211067050887,0.12338091301482734,0.12338091301482734,0.09212739255649671,-0.15958973974357238,-0.15958973974357238,True,True,False,False
U56,C,n,10,CAL,5,N50,N50,False,0.0,0.0,,False,False,1.1101127900642391,1.1101127900642391,1.028978514991882,0.12413287553768337,0.12413287553768337,0.11893637055417616,-0.186474189455763,-0.186474189455763,True,True,False,False
U56,C,n,25,CAL,5,N50,N50,False,0.0,0.0,,False,False,1.005953937898493,1.005953937898493,0.8736189886117535,0.11131118182597022,0.11131118182597022,0.09905372594177653,-0.18898693416634715,-0.18898693416634715,False,False,False,False
U56,C,quantile,10,CAL,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.1097723539928974,1.1097723539928974,1.1097723539928974,0.12399332147740627,0.12399332147740627,0.12399332147740627,-0.1864741894557631,-0.1864741894557631,True,True,False,False
U56,C,quantile,25,CAL,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.005123577561588,1.005123577561588,1.005123577561588,0.11112402373166419,0.11112402373166419,0.11112402373166419,-0.18898693416634726,-0.18898693416634726,False,False,False,False
U56,C,volcap,10,CAL,5,V9.99,V9.99,False,0.0,0.0,,False,False,1.1085829752685135,1.1085829752685135,1.1091111570462089,0.1238780690362895,0.1238780690362895,0.11296191401507927,-0.1864741894557631,-0.1864741894557631,True,True,False,False
U56,C,volcap,25,CAL,5,V9.99,V9.99,False,0.0,0.0,,False,False,1.0039088006068406,1.0039088006068406,0.9843049111710518,0.11100355852467803,0.11100355852467803,0.09906985451205852,-0.18898693416634726,-0.18898693416634726,False,False,False,False
B136,B,cadence,10,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.8785687844215062,0.8785687844215062,0.9144263370785016,0.10168918293612328,0.10168918293612328,0.09706527539471455,-0.2443565802945784,-0.2443565802945784,False,False,False,False
B136,B,cadence,25,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.8512575050861104,0.8512575050861104,0.7888934896185209,0.09812544854290128,0.09812544854290128,0.08239874849924189,-0.2443565802945783,-0.2443565802945783,False,False,False,False
B136,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.9135417727575735,0.9135417727575735,0.9145952842136438,0.1286749699448153,0.1286749699448153,0.0906870675303173,-0.23091856505209407,-0.23091856505209407,False,False,False,False
B136,B,gross,25,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.7894679597852853,0.7894679597852853,0.7887671817511006,0.10878378827178903,0.10878378827178903,0.07704627769459971,-0.23755055538445657,-0.23755055538445657,False,False,False,False
B136,B,n,10,MID,7,EWall,FWD5,True,-0.13219999949334138,5.920302090094509,44.78292067158973,False,False,0.9144263370785016,0.7822263375851602,0.9144263370785016,0.09706527539471455,0.15626829629565964,0.09706527539471455,-0.1768793110522645,-0.23988843771808588,True,False,False,False
B136,B,n,25,MID,7,EWall,FWD5,True,-0.1680109804680625,3.4425660338591735,20.490125254126333,False,False,0.7888934896185209,0.6208825091504584,0.7888934896185209,0.08239874849924189,0.11682440883783363,0.08239874849924189,-0.18217043484345796,-0.2485109588736225,False,False,False,False
B136,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.9820926464091694,0.9820926464091694,0.9843850631086558,0.07540867901055837,0.07540867901055837,0.07143641325459016,-0.14813995230211774,-0.14813995230211774,False,False,False,False
B136,B,trim,25,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,0.955491870733472,0.955491870733472,0.9393033946163348,0.07321681977480776,0.07321681977480776,0.06792747070742289,-0.148380940337402,-0.148380940337402,False,False,False,False
B136,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.95431183685979,0.95431183685979,0.9144263370785016,0.10768289544016074,0.10768289544016074,0.09706527539471455,-0.19804944221157084,-0.19804944221157084,True,True,False,False
B136,B,volgate,25,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,0.8418863437215801,0.8418863437215801,0.7888934896185209,0.0936550005371175,0.0936550005371175,0.08239874849924189,-0.20212309723986,-0.20212309723986,False,False,False,False
B136,C,band,10,MID,6,B0.08,B0.12,True,-0.024889637704370582,-0.02386863504768577,-0.9589788060070668,False,True,0.9820926464091694,0.9572030087047988,0.9843850631086558,0.07540867901055837,0.07516999266008151,0.07143641325459016,-0.14813995230211774,-0.1481118990657624,False,False,False,False
B136,C,band,25,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,0.9354293929209571,0.9354293929209571,0.9393033946163348,0.07334303615818438,0.07334303615818438,0.06792747070742289,-0.1482610575613248,-0.1482610575613248,False,False,False,False
B136,C,cadence,10,MID,4,FREQ_W,FREQ_M,True,-0.008949751019084462,0.42951763524405884,47.99213233174362,False,False,0.9843850631086558,0.9754353120895713,0.9843850631086558,0.07143641325459016,0.07573158960703075,0.07143641325459016,-0.12240793860207988,-0.15687424307604447,False,False,False,False
B136,C,cadence,25,MID,4,FREQ_W,FREQ_M,True,0.007305545138203584,0.5385707403180007,,True,False,0.9393033946163348,0.9466089397545384,0.9393033946163348,0.06792747070742289,0.0733131781106029,0.06792747070742289,-0.12284879701089024,-0.15720132467995684,False,False,False,False
B136,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.9833022070744003,0.9833022070744003,0.9843850631086558,0.09505426029374298,0.09505426029374298,0.07143641325459016,-0.1615773477730451,-0.1615773477730451,True,True,False,False
B136,C,gross,25,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.9384838764119501,0.9384838764119501,0.9393033946163348,0.09029811669533028,0.09029811669533028,0.06792747070742289,-0.16213977549982783,-0.16213977549982783,False,False,False,False
B136,C,n,10,MID,5,N30,N30,False,0.0,0.0,,False,False,0.7330571746043728,0.7330571746043728,0.7136280142929684,0.08276908760830848,0.08276908760830848,0.07947486162735085,-0.20865051967413994,-0.20865051967413994,False,False,False,False
B136,C,n,25,MID,5,N30,N50,True,0.21005290819882805,2.704624849440651,,True,False,0.5411007610537,0.751153669252528,0.4768284710547009,0.05856879308170915,0.08561504157611566,0.050089314412886,-0.21119793843416068,-0.21233712290564521,False,False,False,False
B136,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,0.9700936017493057,0.9700936017493057,0.9700936017493057,0.11156514372524473,0.11156514372524473,0.11156514372524473,-0.2012239672094971,-0.2012239672094971,True,True,False,False
B136,C,quantile,25,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,0.8608919710644796,0.8608919710644796,0.8608919710644796,0.09764898089093155,0.09764898089093155,0.09764898089093155,-0.2042344971317619,-0.2042344971317619,False,False,False,False
B136,C,volcap,10,MID,5,V0.90,V9.99,True,0.027597323605705215,0.6284572761913854,,True,False,0.9419452656720649,0.9695425892777702,0.9144263370785016,0.10520477307546594,0.1114893458373798,0.09706527539471455,-0.19322945324491325,-0.20122396720949698,True,True,False,False
B136,C,volcap,25,MID,5,V0.90,V9.99,True,0.03269487961090345,0.648265881313792,,True,False,0.8275879425921305,0.860282822203034,0.7888934896185209,0.0910849318996303,0.09756759071276822,0.08239874849924189,-0.1973832776409814,-0.204234497131762,False,False,False,False
BSTK100,B,cadence,10,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.9106696206045237,0.9106696206045237,0.9044700210156312,0.11509780490807953,0.11509780490807953,0.11114512360878592,-0.2575431720705432,-0.2575431720705432,False,False,False,False
BSTK100,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.9011232918590066,0.9011232918590066,0.9051108794322457,0.14645995804200584,0.14645995804200584,0.10395435186614566,-0.3377512938599805,-0.3377512938599805,False,False,False,False
BSTK100,B,n,10,MID,6,EWall,FWD5,True,-0.17393152223240615,3.2842361498637507,18.882351558306816,False,False,0.9044700210156312,0.7305384987832251,0.9044700210156312,0.11114512360878592,0.14398748510742343,0.11114512360878592,-0.2609327726929147,-0.2866972641388019,False,False,False,False
BSTK100,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0132679742908755,1.0132679742908755,0.9923646720371688,0.08518065450890266,0.08518065450890266,0.07843647160192146,-0.15509901960878703,-0.15509901960878703,False,False,False,False
BSTK100,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,1.0177476195983008,1.0177476195983008,0.9044700210156312,0.1310428523615954,0.1310428523615954,0.11114512360878592,-0.22194825811597108,-0.22194825811597108,False,False,False,False
BSTK100,C,band,10,MID,6,B0.08,B0.12,True,-0.02960178405239866,0.13925336322773152,4.704221981392628,False,False,1.0132679742908755,0.9836661902384768,0.9923646720371688,0.08518065450890266,0.08657318814117998,0.07843647160192146,-0.15509901960878703,-0.16937441161131284,False,False,False,False
BSTK100,C,cadence,10,MID,4,FREQ_W,FREQ_M,True,-0.014851640606063587,0.4612536064175776,31.05741773937475,False,False,0.9923646720371688,0.9775130314311052,0.9923646720371688,0.07843647160192146,0.08304900766609724,0.07843647160192146,-0.12882213892772953,-0.16874323663565627,False,False,False,False
BSTK100,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,0.9914195397590122,0.9914195397590122,0.9923646720371688,0.10438394595272316,0.10438394595272316,0.07843647160192146,-0.16992557160733968,-0.16992557160733968,True,True,False,False
BSTK100,C,n,10,MID,5,N20,N20,False,0.0,0.0,,False,False,0.7463546985779909,0.7463546985779909,0.7463546985779909,0.09722988555041212,0.09722988555041212,0.09722988555041212,-0.2393016449219263,-0.2393016449219263,False,False,False,False
BSTK100,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.0312026518511306,1.0312026518511306,1.0312026518511306,0.13483542447898378,0.13483542447898378,0.13483542447898378,-0.2215233268320811,-0.2215233268320811,False,False,False,False
BSTK100,C,volcap,10,MID,5,V0.90,V9.99,True,0.01868271357990592,0.5596153536781667,,True,False,1.0120273799051294,1.0307100934850353,0.9044700210156312,0.12915730045653562,0.13475345399331728,0.11114512360878592,-0.21879668194723112,-0.2215233268320811,False,False,False,False
S0_B60,B,cadence,10,MID,4,FREQ_Q,FREQ_W,True,-0.09028792851007927,-1.5908087516188552,-17.619285079081923,False,True,1.0533434983870116,0.9630555698769323,0.9630555698769323,0.13433588112828998,0.11842779361210143,0.11842779361210143,-0.24573483611406388,-0.2557787718294653,False,False,False,False
S0_B60,B,gross,10,MID,6,G0.55,G1.00,True,-0.007040436950619067,6.904317083110012,980.6659915479983,False,False,0.9660868017958194,0.9590463648452003,0.9638276207579872,0.08738238849498314,0.15642555932608326,0.11071486700338751,-0.19178160651636933,-0.33157243783537593,False,False,False,False
S0_B60,B,n,10,MID,5,EWall,FWD5,True,-0.07827741422656664,5.22426460457206,66.7403829851982,False,False,0.9630555698769323,0.8847781556503657,0.9630555698769323,0.11842779361210143,0.17067043965782203,0.11842779361210143,-0.2557787718294653,-0.2969796010981266,False,False,False,False
S0_B60,B,trim,10,MID,6,B0.08,B0.08,False,0.0,0.0,,False,False,1.0902287970256277,1.0902287970256277,1.093666256810371,0.09267930955484238,0.09267930955484238,0.08882070498254313,-0.14803362022380417,-0.14803362022380417,False,False,False,False
S0_B60,B,volgate,10,MID,6,V1.00,V1.00,False,0.0,0.0,,False,False,1.0688437971224845,1.0688437971224845,0.9630555698769323,0.13713766666956873,0.13713766666956873,0.11842779361210143,-0.22010219717930812,-0.22010219717930812,False,False,False,False
S0_B60,C,band,10,MID,6,B0.08,B0.12,True,0.01226013980940377,0.5925301303789654,,True,False,1.0902287970256277,1.1024889368350315,1.093666256810371,0.09267930955484238,0.09860461085863204,0.08882070498254313,-0.14803362022380417,-0.15988342568857117,False,True,False,False
S0_B60,C,cadence,10,MID,4,FREQ_W,FREQ_M,True,-0.04174436816116778,0.31227776729498835,7.480716107364183,False,False,1.093666256810371,1.0519218886492032,1.093666256810371,0.08882070498254313,0.09194348265549301,0.08882070498254313,-0.12990383283182094,-0.16844367518315762,False,False,False,False
S0_B60,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.092589680489568,1.092589680489568,1.093666256810371,0.11855399342026907,0.11855399342026907,0.08882070498254313,-0.17147852753732773,-0.17147852753732773,True,True,False,False
S0_B60,C,n,10,MID,5,N50,N50,False,0.0,0.0,,False,False,1.0768257611942618,1.0768257611942618,1.064343485266492,0.14167659291383683,0.14167659291383683,0.1454984006418667,-0.21496190939529658,-0.21496190939529658,False,False,False,False
S0_B60,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.0774612425311336,1.0774612425311336,1.0774612425311336,0.14142414389409308,0.14142414389409308,0.14142414389409308,-0.21337404797561144,-0.21337404797561144,False,False,False,False
S0_B60,C,volcap,10,MID,5,V0.90,V0.90,False,0.0,0.0,,False,False,1.0458679258272863,1.0458679258272863,0.9630555698769323,0.13357810040845775,0.13357810040845775,0.11842779361210143,-0.22142921186541697,-0.22142921186541697,False,False,False,False
S1_B60,B,cadence,10,MID,4,FREQ_Q,FREQ_Q,False,0.0,0.0,,False,False,0.9302255935822915,0.9302255935822915,0.9464449846427349,0.12252425287751745,0.12252425287751745,0.12134635417796424,-0.25343859534442037,-0.25343859534442037,False,False,False,False
S1_B60,B,gross,10,MID,6,G1.00,G1.00,False,0.0,0.0,,False,False,0.9430549491944997,0.9430549491944997,0.9470971467218291,0.1602011417827387,0.1602011417827387,0.11345312893898396,-0.33621450342104087,-0.33621450342104087,False,False,False,False
