panel,cons,bps,r_target,r_real,sat_share,held_mean,S_ew,S_fwd,C_ew,C_fwd,dS,dC,rev,ew_wins_S,ew_wins_C,turn_fwd,turn_ew,window
BSTK100,DYN,10,0.1,0.10349263000783912,0.0054288816503800215,6.657980456026059,1.0228373951970056,0.9752617521774152,0.12738334929822792,0.18825423246298634,0.047575643019590386,-0.060870883164758416,True,True,False,22.073739094004107,8.6396905042728,FULL
BSTK100,DYN,10,0.2,0.20204379993227176,0.0054288816503800215,13.36156351791531,1.0228373951970056,0.9867033618627675,0.12738334929822792,0.1635295301732047,0.036134033334238036,-0.036146180874976785,True,True,False,17.989844083538774,8.6396905042728,FULL
BSTK100,DYN,10,0.35,0.3504441910325588,0.0054288816503800215,23.402823018458196,1.0228373951970056,0.9369227030409103,0.12738334929822792,0.13822575717166719,0.08591469215609526,-0.010842407873439264,True,True,False,15.326783110045268,8.6396905042728,FULL
BSTK100,DYN,10,0.5,0.4996047406132965,0.0054288816503800215,33.48968512486428,1.0228373951970056,0.9951606207236784,0.12738334929822792,0.13754504383643829,0.02767677447332717,-0.010161694538210364,True,True,False,13.174371610778676,8.6396905042728,FULL
BSTK100,DYN,10,0.75,0.7503570994022375,0.009771986970684038,50.28990228013029,1.0228373951970056,1.0345618040423346,0.12738334929822792,0.13438214133977167,-0.011724408845328993,-0.006998792041543744,False,False,False,10.884877565789132,8.6396905042728,FULL
BSTK100,DYN,10,1.0,0.9990091002551942,1.0,67.07166123778502,1.0228373951970056,1.0216446069457334,0.12738334929822792,0.1271818756523131,0.0011927882512721144,0.0002014736459148292,False,False,False,8.639868129730301,8.6396905042728,FULL
ETF36,DYN,10,0.05,0.06111137067532544,0.0010857763300760044,1.256243213897937,0.6286991144056556,0.2520468733999164,0.051074398875337934,0.03096898288453276,0.37665224100573924,0.020105415990805175,False,True,True,27.359107101093006,8.45085454610514,FULL
ETF36,DYN,10,0.1,0.10292770697841583,0.0010857763300760044,2.3724212812160697,0.6286991144056556,0.14874730827264743,0.051074398875337934,0.010758636878760441,0.4799518061330082,0.04031576199657749,False,True,True,25.445283474603716,8.45085454610514,FULL
ETF36,DYN,10,0.2,0.19834602650556427,0.0010857763300760044,4.782844733984799,0.6286991144056556,0.37931082618696144,0.051074398875337934,0.045676574486604116,0.2493882882186942,0.005397824388733818,False,True,True,20.435538234057393,8.45085454610514,FULL
ETF36,DYN,10,0.35,0.34358607487813375,0.0010857763300760044,8.325732899022801,0.6286991144056556,0.5614951056592201,0.051074398875337934,0.06267806531689812,0.0672040087464355,-0.01160366644156019,True,True,False,17.199995371175323,8.45085454610514,FULL
ETF36,DYN,10,0.5,0.49588834566380136,0.0010857763300760044,12.060803474484256,0.6286991144056556,0.5659843315252273,0.051074398875337934,0.05754698627534416,0.06271478288042831,-0.0064725874000062245,True,True,False,14.67243845270994,8.45085454610514,FULL
ETF36,DYN,10,0.75,0.7443668800291441,0.004343105320304018,18.091205211726383,0.6286991144056556,0.6651187959755639,0.051074398875337934,0.06104521017988107,-0.03641968156990827,-0.009970811304543137,False,False,False,11.365026511015618,8.45085454610514,FULL
ETF36,DYN,10,1.0,0.9992285211629374,1.0,24.27687296416938,0.6286991144056556,0.6300551529327534,0.051074398875337934,0.05119120869484717,-0.0013560385270977582,-0.00011680981950923375,False,False,False,8.452748808568627,8.45085454610514,FULL
SMALL439,DYN,10,0.05,0.054148357825937035,0.0036719706242350062,7.069767441860465,0.33611343420604756,0.31652648500870645,0.03666279912702519,0.04762815002958143,0.019586949197341108,-0.010965350902556237,True,True,False,29.997310713976876,13.36027270641697,FULL
SMALL439,DYN,10,0.1,0.10388718846127243,0.0036719706242350062,14.149326805385558,0.33611343420604756,0.3555153822108291,0.03666279912702519,0.05145921632071526,-0.019401948004781566,-0.01479641719369007,False,False,False,25.184071154343854,13.36027270641697,FULL
SMALL439,DYN,10,0.2,0.20341503830586202,0.0036719706242350062,28.277845777233782,0.33611343420604756,0.4204809349285584,0.03666279912702519,0.058384576284705725,-0.08436750072251087,-0.021721777157680533,False,False,False,21.871718008467973,13.36027270641697,FULL
SMALL439,DYN,10,0.35,0.3524414630146953,0.0036719706242350062,49.47613219094247,0.33611343420604756,0.45679717576040074,0.03666279912702519,0.060206308954988685,-0.12068374155435319,-0.023543509827963494,False,False,False,19.111759298164618,13.36027270641697,FULL
SMALL439,DYN,10,0.5,0.5017110678016472,0.0036719706242350062,70.68910648714811,0.33611343420604756,0.4403554330491464,0.03666279912702519,0.055336300747478306,-0.10424199884309887,-0.018673501620453115,False,False,False,17.242027993927717,13.36027270641697,FULL
SMALL439,DYN,10,0.75,0.7511547060741103,0.004895960832313341,106.03794369645043,0.33611343420604756,0.3756362061811831,0.03666279912702519,0.0434231322410783,-0.03952277197513554,-0.0067603331140531076,False,False,False,15.140885771269936,13.36027270641697,FULL
SMALL439,DYN,10,1.0,0.9921357599886212,1.0,140.3659730722154,0.33611343420604756,0.3344127721447989,0.03666279912702519,0.03647148235756492,0.0017006620612486367,0.0001913167694602702,False,False,False,13.37693898813432,13.36027270641697,FULL
U56,DYN,10,0.05,0.05192848000481348,0.0,1.7939262472885034,1.047494867635826,0.8955099309814069,0.10387225180061876,0.22220507248652943,0.15198493665441914,-0.11833282068591067,True,True,False,26.137455823688946,8.2113461832268,FULL
U56,DYN,10,0.1,0.09953260744532307,0.0,3.6746203904555315,1.047494867635826,0.9140238995434736,0.10387225180061876,0.18793677851348267,0.13347096809235237,-0.08406452671286391,True,True,False,23.45356446602774,8.2113461832268,FULL
U56,DYN,10,0.2,0.1982386330105117,0.0,7.4164859002169194,1.047494867635826,1.0089446477331414,0.10387225180061876,0.16714708751112184,0.03855021990268459,-0.06327483571050307,True,True,False,19.62334540131254,8.2113461832268,FULL
U56,DYN,10,0.35,0.3477642638816207,0.0,13.024945770065075,1.047494867635826,1.032275168463701,0.10387225180061876,0.14404752333094772,0.015219699172124956,-0.04017527153032896,True,True,False,15.851654445785478,8.2113461832268,FULL
U56,DYN,10,0.5,0.4970940288542184,0.0,18.63991323210412,1.047494867635826,1.0338204872907215,0.10387225180061876,0.13082056512796458,0.013674380345104487,-0.02694831332734582,True,True,False,13.4546500918769,8.2113461832268,FULL
U56,DYN,10,0.75,0.7477389657728059,0.0,28.01301518438178,1.047494867635826,1.0239796587799639,0.10387225180061876,0.11378740132659382,0.023515208855862113,-0.009915149525975053,True,True,False,10.976478365156261,8.2113461832268,FULL
U56,DYN,10,1.0,0.9983160283313024,1.0,37.38937093275488,1.047494867635826,1.0476118043384401,0.10387225180061876,0.10377255218865589,-0.00011693670261414546,9.969961196287791e-05,False,False,False,8.21628672997252,8.2113461832268,FULL
B136,FIXED,25,0.05,0.07086642245304815,0.002171552660152009,4.966340933767644,0.9068788945396131,0.7099629113890066,0.09351400604438043,0.1286644798269163,0.19691598315060654,-0.035150473782535885,True,True,False,21.883816969723267,8.266497294317862,FULL
B136,FIXED,25,0.1,0.13713088497758907,0.011943539630836048,9.926167209554832,0.9068788945396131,0.7306399357249023,0.09351400604438043,0.11222575108065302,0.17623895881471086,-0.018711745036272598,True,True,False,17.922295935407835,8.266497294317862,FULL
B136,FIXED,25,0.2,0.257470938268246,0.0249728555917481,19.710097719869708,0.9068788945396131,0.7894767167611467,0.09351400604438043,0.10593330741535789,0.1174021777784664,-0.012419301370977465,True,True,False,14.310741802245708,8.266497294317862,FULL
B136,FIXED,25,0.35,0.4262621983968974,0.06297502714440825,34.1900108577633,0.9068788945396131,0.8290857788782247,0.09351400604438043,0.10099300860721949,0.07779311566138847,-0.0074790025628390655,True,True,False,11.771809812807087,8.266497294317862,FULL
B136,FIXED,25,0.5,0.5749645773659519,0.10857763300760044,47.92942453854506,0.9068788945396131,0.8693466297252815,0.09351400604438043,0.10017553839079985,0.037532264814331584,-0.006661532346419419,True,True,False,10.455695288265538,8.266497294317862,FULL
B136,FIXED,25,0.75,0.7852073544164628,0.20629750271444083,68.49185667752442,0.9068788945396131,0.8864024525103308,0.09351400604438043,0.0964339272791559,0.020476442029282338,-0.002919921234775469,True,True,False,9.101088307371008,8.266497294317862,FULL
B136,FIXED,25,1.0,0.948654722132109,0.511400651465798,85.60803474484256,0.9068788945396131,0.9085132512495515,0.09351400604438043,0.09512978594445709,-0.0016343567099383893,-0.0016157799000766637,False,False,False,8.334675165292676,8.266497294317862,FULL
BSTK100,FIXED,25,0.05,0.07781460980788817,0.011943539630836048,3.9229098805646037,0.917955432623336,0.7822848744025933,0.11284904640071525,0.15795199908360558,0.1356705582207427,-0.04510295268289033,True,True,False,22.64786183976224,8.6396905042728,FULL
BSTK100,FIXED,25,0.1,0.12845232169357143,0.01737242128121607,6.88599348534202,0.917955432623336,0.7111199487338222,0.11284904640071525,0.12151660602706116,0.20683548388951378,-0.008667559626345911,True,True,False,19.73428622885414,8.6396905042728,FULL
BSTK100,FIXED,25,0.2,0.24202170031906048,0.023887079261672096,13.71226927252986,0.917955432623336,0.8111547354387755,0.11284904640071525,0.12376109564630089,0.10680069718456053,-0.010912049245585642,True,True,False,15.388434983437703,8.6396905042728,FULL
BSTK100,FIXED,25,0.35,0.41101224991592883,0.05537459283387622,24.346362649294246,0.917955432623336,0.8068610105527078,0.11284904640071525,0.11160565226099761,0.11109442207062825,0.0012433941397176351,False,True,True,12.5992809952296,8.6396905042728,FULL
BSTK100,FIXED,25,0.5,0.5636909330632709,0.09446254071661238,34.57220412595005,0.917955432623336,0.8681896076487944,0.11284904640071525,0.11511995358893579,0.04976582497454163,-0.002270907188220539,True,True,False,10.958373229542628,8.6396905042728,FULL
BSTK100,FIXED,25,0.75,0.7827311347196048,0.1976112920738328,50.123778501628664,0.917955432623336,0.898440189610034,0.11284904640071525,0.11395999498745923,0.019515243013301986,-0.0011109485867439872,True,True,False,9.438021836458374,8.6396905042728,FULL
BSTK100,FIXED,25,1.0,0.9425856356692508,0.504885993485342,62.34636264929424,0.917955432623336,0.924212306077398,0.11284904640071525,0.11485439825723787,-0.006256873454062006,-0.002005351856522619,False,False,False,8.723259691920227,8.6396905042728,FULL
ETF36,FIXED,25,0.05,0.05178067321282513,0.0010857763300760044,0.9630836047774158,0.4788893993700832,0.12069968812083931,0.03782611654692358,0.0023810106764292627,0.35818971124924387,0.03544510587049432,False,True,True,24.75020164080185,8.45085454610514,FULL
ETF36,FIXED,25,0.1,0.15422620475094045,0.006514657980456026,2.9153094462540716,0.4788893993700832,0.09050637990860566,0.03782611654692358,0.0018735710884922874,0.3883830194614775,0.035952545458431295,False,True,True,21.6356776123333,8.45085454610514,FULL
ETF36,FIXED,25,0.2,0.25555005284586885,0.026058631921824105,4.9185667752443,0.4788893993700832,0.34214046730477565,0.03782611654692358,0.036772232810814875,0.13674893206530753,0.0010538837361087072,False,True,True,16.20178706611419,8.45085454610514,FULL
ETF36,FIXED,25,0.35,0.4241099780567574,0.08903365906623235,8.673181324647123,0.4788893993700832,0.41556741117378787,0.03782611654692358,0.04094204339758112,0.06332198819629531,-0.0031159268506575355,True,True,False,13.94635926107005,8.45085454610514,FULL
ETF36,FIXED,25,0.5,0.6032578450239561,0.15743756786102062,13.14115092290988,0.4788893993700832,0.47169201596272353,0.03782611654692358,0.04349463019472655,0.007197383407359648,-0.005668513647802964,True,True,False,11.30634050734569,8.45085454610514,FULL
ETF36,FIXED,25,0.75,0.7861055391861052,0.2280130293159609,18.04125950054289,0.4788893993700832,0.5203139119141658,0.03782611654692358,0.045596998409429546,-0.04142451254408258,-0.007770881862505963,False,False,False,9.578909507664012,8.45085454610514,FULL
ETF36,FIXED,25,1.0,0.9473870413033503,0.5374592833876222,22.65255157437568,0.4788893993700832,0.4918398456877381,0.03782611654692358,0.03995353702564852,-0.012950446317654907,-0.0021274204787249396,False,False,False,8.67260382489971,8.45085454610514,FULL
SMALL439,FIXED,25,0.05,0.06635190752718753,0.004895960832313341,6.971848225214198,0.18622878506092033,0.23260247351117302,0.016069110282892707,0.027258541855459617,-0.04637368845025269,-0.01118943157256691,False,False,False,27.270710829276474,13.36027270641697,FULL
SMALL439,FIXED,25,0.1,0.13429229353832542,0.0073439412484700125,14.914320685434516,0.18622878506092033,0.3041602233851968,0.016069110282892707,0.039214525569376324,-0.1179314383242765,-0.023145415286483617,False,False,False,21.95280146635667,13.36027270641697,FULL
SMALL439,FIXED,25,0.2,0.25827574885770144,0.017135862913096694,29.741738066095472,0.18622878506092033,0.22403308595397864,0.016069110282892707,0.023210119630765913,-0.03780430089305831,-0.007141009347873206,False,False,False,18.81300806128724,13.36027270641697,FULL
SMALL439,FIXED,25,0.35,0.4247999700243022,0.05752753977968176,50.96083231334149,0.18622878506092033,0.2534905906416486,0.016069110282892707,0.026776418529270707,-0.06726180558072825,-0.010707308246378,False,False,False,16.51427362340017,13.36027270641697,FULL
SMALL439,FIXED,25,0.5,0.5707818710870597,0.10648714810281518,71.1187270501836,0.18622878506092033,0.26533551080694107,0.016069110282892707,0.02791436179053086,-0.07910672574602073,-0.011845251507638155,False,False,False,14.992479955002551,13.36027270641697,FULL
SMALL439,FIXED,25,0.75,0.773584526561402,0.25091799265605874,101.60097919216646,0.18622878506092033,0.1974045572571193,0.016069110282892707,0.01782688195241744,-0.011175772196198974,-0.0017577716695247325,False,False,False,13.859674347100292,13.36027270641697,FULL
SMALL439,FIXED,25,1.0,0.9122588145841566,0.5055079559363526,124.7735618115055,0.18622878506092033,0.18457783551176582,0.016069110282892707,0.015921941899119663,0.0016509495491545123,0.0001471683837730442,False,False,False,13.341628106786802,13.36027270641697,FULL
U56,FIXED,25,0.05,0.06539152341025391,0.0,1.9577006507592192,0.9224551313893599,0.6996440564829002,0.09035559701602702,0.15212368230300566,0.22281107490645968,-0.061768085286978636,True,True,False,24.84411132494887,8.2113461832268,FULL
U56,FIXED,25,0.1,0.13072634429306837,0.0021691973969631237,3.932754880694143,0.9224551313893599,0.8630591810642164,0.09035559701602702,0.1604511252422729,0.05939595032514344,-0.07009552822624587,True,True,False,19.873768053181507,8.2113461832268,FULL
U56,FIXED,25,0.2,0.2563890427893966,0.027114967462039046,7.894793926247289,0.9224551313893599,0.773312861793446,0.09035559701602702,0.11288918778300672,0.1491422695959138,-0.022533590766979694,True,True,False,15.801545773947845,8.2113461832268,FULL
U56,FIXED,25,0.35,0.4214009449622461,0.06616052060737528,13.62581344902386,0.9224551313893599,0.8755153792466372,0.09035559701602702,0.11204925340104688,0.04693975214272261,-0.021693656385019855,True,True,False,12.760400738887228,8.2113461832268,FULL
U56,FIXED,25,0.5,0.567086842847554,0.12255965292841649,19.114967462039047,0.9224551313893599,0.9253520252771612,0.09035559701602702,0.10935938810426449,-0.002896893887801344,-0.019003791088237465,False,False,False,11.002964125264631,8.2113461832268,FULL
U56,FIXED,25,0.75,0.7932458308627194,0.22125813449023862,28.305856832971802,0.9224551313893599,0.9411992331165446,0.09035559701602702,0.100906850873971,-0.01874410172718477,-0.010551253857943976,False,False,False,9.117251037388517,8.2113461832268,FULL
U56,FIXED,25,1.0,0.9495741074970993,0.5260303687635575,35.079175704989154,0.9224551313893599,0.9232430096473976,0.09035559701602702,0.09251563356044978,-0.0007878782580377219,-0.002160036544422761,False,False,False,8.383053887573272,8.2113461832268,FULL
B136,DYN,25,0.05,0.05153973226809184,0.0,4.592833876221499,0.9068788945396131,0.7013504645012402,0.09351400604438043,0.13522544202529407,0.20552843003837296,-0.04171143598091365,True,True,False,24.81850668986842,8.266497294317862,FULL
B136,DYN,25,0.1,0.09992744364944439,0.0,9.1085776330076,0.9068788945396131,0.7595167697011306,0.09351400604438043,0.12927453036421288,0.14736212483848254,-0.035760524319832454,True,True,False,20.462342086441286,8.266497294317862,FULL
B136,DYN,25,0.2,0.1993615509396949,0.0,18.229098805646036,0.9068788945396131,0.6761549896038008,0.09351400604438043,0.09532957356850846,0.2307239049358123,-0.0018155675241280367,True,True,False,17.182645327404636,8.266497294317862,FULL
B136,DYN,25,0.35,0.3489597481313263,0.0,31.91313789359392,0.9068788945396131,0.6822032284196587,0.09351400604438043,0.08619437296286203,0.22467566611995438,0.007319633081518395,False,True,True,14.889202538881229,8.266497294317862,FULL
B136,DYN,25,0.5,0.49949311606677627,0.0,45.669923995656895,0.9068788945396131,0.8003527473253531,0.09351400604438043,0.09548073552211078,0.10652614721426001,-0.0019667294777303557,True,True,False,12.775085251110124,8.266497294317862,FULL
B136,DYN,25,0.75,0.7494099525236667,0.0,68.53094462540717,0.9068788945396131,0.8622390663688364,0.09351400604438043,0.09530421214133078,0.04463982817077672,-0.001790206096950353,True,True,False,10.442317649652042,8.266497294317862,FULL
B136,DYN,25,1.0,0.9990538192678879,1.0,91.3485342019544,0.9068788945396131,0.9059874589571602,0.09351400604438043,0.0933800852069322,0.0008914355824529707,0.00013392083744823147,False,False,False,8.26644308750018,8.266497294317862,FULL
BSTK100,DYN,25,0.05,0.05459863664250414,0.0054288816503800215,3.3018458197611293,0.917955432623336,0.7450968442380403,0.11284904640071525,0.16071908611670693,0.17285858838529566,-0.047870039715991686,True,True,False,25.999081614590175,8.6396905042728,FULL
BSTK100,DYN,25,0.1,0.10349263000783912,0.0054288816503800215,6.657980456026059,0.917955432623336,0.8066894969675339,0.11284904640071525,0.14955406126657156,0.11126593565580212,-0.03670501486585631,True,True,False,22.073739094004107,8.6396905042728,FULL
BSTK100,DYN,25,0.2,0.20204379993227176,0.0054288816503800215,13.36156351791531,0.917955432623336,0.8255014494172375,0.11284904640071525,0.1325478706817218,0.09245398320609854,-0.019698824281006555,True,True,False,17.989844083538774,8.6396905042728,FULL
BSTK100,DYN,25,0.35,0.3504441910325588,0.0054288816503800215,23.402823018458196,0.917955432623336,0.7833182036134951,0.11284904640071525,0.11234388244580562,0.13463722900984088,0.0005051639549096265,False,True,True,15.326783110045268,8.6396905042728,FULL
BSTK100,DYN,25,0.5,0.4996047406132965,0.0054288816503800215,33.48968512486428,0.917955432623336,0.8525100401039873,0.11284904640071525,0.11527211969093232,0.06544539251934867,-0.0024230732902170704,True,True,False,13.174371610778676,8.6396905042728,FULL
BSTK100,DYN,25,0.75,0.7503570994022375,0.009771986970684038,50.28990228013029,0.917955432623336,0.9079987934025179,0.11284904640071525,0.1159937247102627,0.009956639220818131,-0.003144678309547455,True,True,False,10.884877565789132,8.6396905042728,FULL
BSTK100,DYN,25,1.0,0.9990091002551942,1.0,67.07166123778502,0.917955432623336,0.9167391914201507,0.11284904640071525,0.1126499653547095,0.0012162412031853087,0.0001990810460057446,False,False,False,8.639868129730301,8.6396905042728,FULL
ETF36,DYN,25,0.05,0.06111137067532544,0.0010857763300760044,1.256243213897937,0.4788893993700832,0.05035356036232055,0.03782611654692358,-0.010566755292238272,0.42853583900776265,0.048392871839161855,False,True,True,27.359107101093006,8.45085454610514,FULL
ETF36,DYN,25,0.1,0.10292770697841583,0.0010857763300760044,2.3724212812160697,0.4788893993700832,-0.07159148556347564,0.03782611654692358,-0.02713599183942239,0.5504808849335588,0.06496210838634597,False,True,True,25.445283474603716,8.45085454610514,FULL
ETF36,DYN,25,0.2,0.19834602650556427,0.0010857763300760044,4.782844733984799,0.4788893993700832,0.1691630652312765,0.03782611654692358,0.014089768766210709,0.3097263341388067,0.023736347780712874,False,True,True,20.435538234057393,8.45085454610514,FULL
ETF36,DYN,25,0.35,0.34358607487813375,0.0010857763300760044,8.325732899022801,0.4788893993700832,0.348801576999795,0.03782611654692358,0.03560321502581898,0.13008782237028815,0.0022229015211046033,False,True,True,17.199995371175323,8.45085454610514,FULL
ETF36,DYN,25,0.5,0.49588834566380136,0.0010857763300760044,12.060803474484256,0.4788893993700832,0.36461850231449744,0.03782611654692358,0.03451658832705928,0.11427089705558574,0.0033095282198642995,False,True,True,14.67243845270994,8.45085454610514,FULL
ETF36,DYN,25,0.75,0.7443668800291441,0.004343105320304018,18.091205211726383,0.4788893993700832,0.4871331594436117,0.03782611654692358,0.043103486107803235,-0.008243760073528505,-0.005277369560879652,False,False,False,11.365026511015618,8.45085454610514,FULL
ETF36,DYN,25,1.0,0.9992285211629374,1.0,24.27687296416938,0.4788893993700832,0.4801988559108519,0.03782611654692358,0.03793854382802975,-0.0013094565407686942,-0.0001124272811061644,False,False,False,8.452748808568627,8.45085454610514,FULL
SMALL439,DYN,25,0.05,0.054148357825937035,0.0036719706242350062,7.069767441860465,0.18622878506092033,0.12321262193999544,0.016069110282892707,0.001465286864367199,0.0630161631209249,0.014603823418525508,False,True,True,29.997310713976876,13.36027270641697,FULL
SMALL439,DYN,25,0.1,0.10388718846127243,0.0036719706242350062,14.149326805385558,0.18622878506092033,0.16126815572934078,0.016069110282892707,0.012438406791352996,0.024960629331579554,0.0036307034915397107,False,True,True,25.184071154343854,13.36027270641697,FULL
SMALL439,DYN,25,0.2,0.20341503830586202,0.0036719706242350062,28.277845777233782,0.18622878506092033,0.2264129452015991,0.016069110282892707,0.024186197986303837,-0.04018416014067877,-0.00811708770341113,False,False,False,21.871718008467973,13.36027270641697,FULL
SMALL439,DYN,25,0.35,0.3524414630146953,0.0036719706242350062,49.47613219094247,0.18622878506092033,0.270589773979,0.016069110282892707,0.030214346874273046,-0.0843609889180797,-0.014145236591380339,False,False,False,19.111759298164618,13.36027270641697,FULL
SMALL439,DYN,25,0.5,0.5017110678016472,0.0036719706242350062,70.68910648714811,0.18622878506092033,0.264104499456202,0.016069110282892707,0.0283684036078935,-0.07787571439528168,-0.012299293325000793,False,False,False,17.242027993927717,13.36027270641697,FULL
SMALL439,DYN,25,0.75,0.7511547060741103,0.004895960832313341,106.03794369645043,0.18622878506092033,0.21198640238401484,0.016069110282892707,0.01996781538049386,-0.025757617323094506,-0.0038987050976011517,False,False,False,15.140885771269936,13.36027270641697,FULL
SMALL439,DYN,25,1.0,0.9921357599886212,1.0,140.3659730722154,0.18622878506092033,0.18458888052783665,0.016069110282892707,0.01585650654703996,0.0016399045330836859,0.0002126037358527455,False,False,False,13.37693898813432,13.36027270641697,FULL
U56,DYN,25,0.05,0.05192848000481348,0.0,1.7939262472885034,0.9224551313893599,0.7458303085617939,0.09035559701602702,0.1752010934290542,0.17662482282756597,-0.08484549641302719,True,True,False,26.137455823688946,8.2113461832268,FULL
U56,DYN,25,0.1,0.09953260744532307,0.0,3.6746203904555315,0.9224551313893599,0.7486589166456118,0.09035559701602702,0.14685710752891046,0.17379621474374807,-0.056501510512883435,True,True,False,23.45356446602774,8.2113461832268,FULL
U56,DYN,25,0.2,0.1982386330105117,0.0,7.4164859002169194,0.9224551313893599,0.8325180567381805,0.09035559701602702,0.13329900440509745,0.0899370746511794,-0.04294340738907043,True,True,False,19.62334540131254,8.2113461832268,FULL
U56,DYN,25,0.35,0.3477642638816207,0.0,13.024945770065075,0.9224551313893599,0.8620920450739279,0.09035559701602702,0.11717193841125617,0.06036308631543197,-0.02681634139522915,True,True,False,15.851654445785478,8.2113461832268,FULL
U56,DYN,25,0.5,0.4970940288542184,0.0,18.63991323210412,0.9224551313893599,0.8741605603414965,0.09035559701602702,0.10822755218183255,0.04829457104786339,-0.01787195516580553,True,True,False,13.4546500918769,8.2113461832268,FULL
U56,DYN,25,0.75,0.7477389657728059,0.0,28.01301518438178,0.9224551313893599,0.8757941972361648,0.09035559701602702,0.09560117443882987,0.046660934153195055,-0.0052455774228028496,True,True,False,10.976478365156261,8.2113461832268,FULL
U56,DYN,25,1.0,0.9983160283313024,1.0,37.38937093275488,0.9224551313893599,0.9223729570924328,0.09035559701602702,0.09024917909219599,8.217429692702893e-05,0.00010641792383103699,False,False,False,8.21628672997252,8.2113461832268,FULL
B136,FIXED,10,0.05,0.07086642245304815,0.002171552660152009,4.966340933767644,1.0349765743906882,0.9550528539914069,0.1087705617421808,0.16925496444138832,0.0799237203992813,-0.06048440269920752,True,True,False,21.883816969723267,8.266497294317862,IS
B136,FIXED,10,0.1,0.13713088497758907,0.011943539630836048,9.926167209554832,1.0349765743906882,1.0558595059015365,0.1087705617421808,0.16078119791765988,-0.0208829315108483,-0.052010636175479075,False,False,False,17.922295935407835,8.266497294317862,IS
B136,FIXED,10,0.2,0.257470938268246,0.0249728555917481,19.710097719869708,1.0349765743906882,1.0226042049000195,0.1087705617421808,0.1364909901051221,0.012372369490668778,-0.027720428362941307,True,True,False,14.310741802245708,8.266497294317862,IS
B136,FIXED,10,0.35,0.4262621983968974,0.06297502714440825,34.1900108577633,1.0349765743906882,0.9946986019941102,0.1087705617421808,0.12105478965688965,0.04027797239657804,-0.012284227914708845,True,True,False,11.771809812807087,8.266497294317862,IS
B136,FIXED,10,0.5,0.5749645773659519,0.10857763300760044,47.92942453854506,1.0349765743906882,0.9932016575352122,0.1087705617421808,0.11470645773175114,0.041774916855476074,-0.005935895989570339,True,True,False,10.455695288265538,8.266497294317862,IS
B136,FIXED,10,0.75,0.7852073544164628,0.20629750271444083,68.49185667752442,1.0349765743906882,0.9900011354273355,0.1087705617421808,0.10895662683928475,0.044975438963352765,-0.00018606509710394903,False,True,False,9.101088307371008,8.266497294317862,IS
B136,FIXED,10,1.0,0.948654722132109,0.511400651465798,85.60803474484256,1.0349765743906882,1.0276855386951154,0.1087705617421808,0.10944849950341862,0.007291035695572878,-0.0006779377612378124,True,True,False,8.334675165292676,8.266497294317862,IS
BSTK100,FIXED,10,0.05,0.07781460980788817,0.011943539630836048,3.9229098805646037,1.0388605326610394,0.9791965252318692,0.13448453700049945,0.19582968929144218,0.05966400742917022,-0.06134515229094273,True,True,False,22.64786183976224,8.6396905042728,IS
BSTK100,FIXED,10,0.1,0.12845232169357143,0.01737242128121607,6.88599348534202,1.0388605326610394,0.995682911988161,0.13448453700049945,0.17310001628097438,0.04317762067287845,-0.03861547928047493,True,True,False,19.73428622885414,8.6396905042728,IS
BSTK100,FIXED,10,0.2,0.24202170031906048,0.023887079261672096,13.71226927252986,1.0388605326610394,1.0742831196015912,0.13448453700049945,0.16818978926595296,-0.03542258694055178,-0.03370525226545351,False,False,False,15.388434983437703,8.6396905042728,IS
BSTK100,FIXED,10,0.35,0.41101224991592883,0.05537459283387622,24.346362649294246,1.0388605326610394,1.0047456253862843,0.13448453700049945,0.1439355390485686,0.03411490727475508,-0.009451002048069146,True,True,False,12.5992809952296,8.6396905042728,IS
BSTK100,FIXED,10,0.5,0.5636909330632709,0.09446254071661238,34.57220412595005,1.0388605326610394,1.0218301955338591,0.13448453700049945,0.14088573875442068,0.017030337127180273,-0.006401201753921226,True,True,False,10.958373229542628,8.6396905042728,IS
BSTK100,FIXED,10,0.75,0.7827311347196048,0.1976112920738328,50.123778501628664,1.0388605326610394,1.010360601908232,0.13448453700049945,0.13399637672598042,0.028499930752807323,0.0004881602745190339,False,True,False,9.438021836458374,8.6396905042728,IS
BSTK100,FIXED,10,1.0,0.9425856356692508,0.504885993485342,62.34636264929424,1.0388605326610394,1.0407272406517154,0.13448453700049945,0.13589390820855352,-0.0018667079906760087,-0.0014093712080540666,False,False,False,8.723259691920227,8.6396905042728,IS
ETF36,FIXED,10,0.05,0.05178067321282513,0.0010857763300760044,0.9630836047774158,0.5817053328817591,0.38318558543825015,0.04537362743630058,0.05835159577627369,0.19851974744350892,-0.012977968339973112,True,True,False,24.75020164080185,8.45085454610514,IS
ETF36,FIXED,10,0.1,0.15422620475094045,0.006514657980456026,2.9153094462540716,0.5817053328817591,0.02262239494975678,0.04537362743630058,-0.0070254770145457,0.5590829379320023,0.05239910445084628,False,True,True,21.6356776123333,8.45085454610514,IS
ETF36,FIXED,10,0.2,0.25555005284586885,0.026058631921824105,4.9185667752443,0.5817053328817591,0.4617964978462749,0.04537362743630058,0.04988975005547158,0.11990883503548416,-0.0045161226191710035,True,True,False,16.20178706611419,8.45085454610514,IS
