panel,restore,depth,frac,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,legH1,legH2,legDD,legCAGR,dd_margin_pp,cagr_margin_pp,mean_gross,braked_share,episodes,turn_y,drag_bpyr,twin_gross,twin_CAGR,twin_Sharpe,twin_MaxDD,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,d_maxdd_vs_twin_pp,od_sharpe_vs_twin,ose_vs_twin,ot_vs_twin,spy_Sharpe,spy_MaxDD,spy_CAGR,live_Sharpe,live_MaxDD
U56,SAME,0.1,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.1,0.25,0.14665886571738684,1.113458397330332,-0.18301245725829163,1.161647244689083,1.0802050567195896,0.16042419679501707,1.152386766212171,-0.18301245725829174,False,True,True,True,True,True,True,1.9291277945750862,4.080067631668303,0.7311572616906474,0.10049460431654676,20,3.087859456906334,30.87859456906334,0.73,0.15376213811548367,1.1536073481952613,-0.186513903887076,-0.04014895086492931,0.01649989647599876,-2.4332850162624453,0.3501446628784377,-0.033215001821378376,0.02306193604302941,-1.440252100231532,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.1,0.5,0.1352394528959282,1.0794332658082595,-0.17267316386888387,1.129027949168671,1.0421236167636652,0.14755743814586886,1.1222537494269227,-0.17267316386888387,False,True,True,True,True,True,True,2.9630571335158615,2.9381263495224395,0.6925022482014388,0.1533273381294964,14,3.1174175852518933,31.174175852518932,0.69,0.14523532424209207,1.1534904116811728,-0.1769358348993738,-0.07405714587291334,0.03933891961336395,-1.8825414271864027,0.42626710304899396,-0.06319070655529702,0.05743909503672014,-1.100134090115799,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.1,0.75,0.09976668431708546,0.8885478860275036,-0.15463438956928421,1.000478369306421,0.7810460737096014,0.10040575791636952,0.8940795228586723,-0.1546343895692841,False,False,False,True,False,True,False,4.766934563475828,-0.6091505083618345,0.6048223920863309,0.2580935251798561,17,3.204769192506807,32.04769192506807,0.6,0.12607638603601723,1.1531998522566123,-0.1551347294980241,-0.2646519662291087,0.09660326160967284,-2.739575888218346,0.05003399287398791,-0.2909858295308304,0.15008755174252408,-1.9387739099776775,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.1,1.0,0.009610392254791877,0.24730371794446301,-0.12902279266160388,0.34978271976886466,,0.0,,0.0,False,False,False,False,False,True,False,7.328094254243861,-9.624779714591194,0.06255620503597123,0.916591726618705,1,0.2905829362433688,2.9058293624336877,0.2,0.041620752125342886,1.151509376334443,-0.0537949277733617,-0.90420565838998,0.2538416830392995,-3.562085027028409,-7.522786488824218,,,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.125,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.125,0.25,0.1523410176579758,1.138849295603503,-0.1830124572582913,1.184934581524048,1.10744798574656,0.1662412313717072,1.1767512438371972,-0.18301245725829174,False,True,True,True,True,True,True,1.9291277945751195,4.6482828257271995,0.7440563174460432,0.03169964028776978,12,3.0108243480821235,30.108243480821237,0.74,0.15589477932718432,1.1536353385005478,-0.18889703784285272,-0.014786042897044771,0.012562151143050284,-1.1770311253757524,0.5884580584561427,-0.008888724892625932,0.0169857090631873,-0.5233060839297101,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.125,0.5,0.13726979570265518,1.0648214115835852,-0.17530770232075932,1.107521396512301,1.0323345702497644,0.14950226009554757,1.1104571963555752,-0.17530770232075943,False,True,True,True,True,True,True,2.6996032883283174,3.1411606301951376,0.7211668165467626,0.07688848920863309,16,3.3215452397135,33.215452397135,0.72,0.15162986130420486,1.1535788951718664,-0.18412621594786083,-0.08875748358828117,0.036068975337114534,-2.460770863566806,0.881851362710151,-0.07510599466977097,0.04740369606957711,-1.5843911107592457,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.125,0.75,0.1060987569928653,0.9110747313164638,-0.16786345750411458,1.023733650435921,0.8069170790839922,0.1074804984878408,0.9123407537749002,-0.16786345750411402,False,False,False,True,False,True,True,3.4440277699927915,0.024056759216149748,0.6309998875899281,0.21155575539568344,19,3.4688938756915766,34.68893875691577,0.63,0.13245815788940485,1.153300681298603,-0.16243159155735853,-0.2422259499821393,0.08413746111735625,-2.8789310583579266,-0.5431865946756043,-0.27285465174359724,0.14020460487799857,-1.9461176184692819,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.125,1.0,0.009610392254791877,0.24730371794446301,-0.12902279266160388,0.34978271976886466,,0.0,,0.0,False,False,False,False,False,True,False,7.328094254243861,-9.624779714591194,0.06255620503597123,0.916591726618705,1,0.2905829362433688,2.9058293624336877,0.2,0.041620752125342886,1.151509376334443,-0.0537949277733617,-0.90420565838998,0.2538416830392995,-3.562085027028409,-7.522786488824218,,,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.15,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.15,0.25,0.15484370220178123,1.1437272063659327,-0.19127562163086187,1.206681820782339,1.0996240781679643,0.1673621046492626,1.1678989818949892,-0.19127562163086198,False,True,True,True,True,True,True,1.102811357318062,4.898551280107742,0.7486510791366906,0.007194244604316547,3,2.9015722783830435,29.015722783830434,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,-0.009935611879457129,0.0072705085601583105,-1.3665635350329315,-3.3306690738754696e-14,-0.01777872230670674,0.013593635299618084,-1.307871067219689,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.15,0.5,0.1494087443678882,1.1176289052553015,-0.1912756216308622,1.206681820782339,1.048989966178279,0.15737052250959938,1.1219796577388843,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180287,4.355055496718439,0.7448572392086331,0.013714028776978417,4,2.9926908097795395,29.926908097795394,0.74,0.15589477932718432,1.1536353385005478,-0.18889703784285272,-0.03600643324524633,0.01920708274003985,-1.8746435225265043,-0.23785837880094807,-0.06366031099093883,0.031834536867957314,-1.999724740931142,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.15,0.75,0.14065216808042202,1.1051762219374355,-0.18559635824343657,1.206681820782339,1.0130905433469923,0.1413540699636513,1.0969564048739118,-0.18559635824343745,False,True,True,True,True,True,True,1.6707376960605924,3.4793978679718216,0.7104176034172662,0.07036870503597123,6,3.050782807996474,30.50782807996474,0.71,0.14949795036542768,1.1535498836443538,-0.1817339853802934,-0.04837366170691837,0.0561351069905593,-0.8617363411288014,-0.3862372863143171,-0.08856766889172207,0.10144508412299763,-0.8730602340901776,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.15,1.0,0.07324413126884011,0.799774418241365,-0.17593879432104143,1.206681820782339,0.07295657686196258,0.021443894302916044,0.3951562193209117,-0.17593879432104198,False,False,False,True,False,True,False,2.6364940883001067,-3.26140581318637,0.4222122302158273,0.4370503597122302,1,1.5336413449858397,15.336413449858398,0.42,0.0879059565690039,1.152513327197297,-0.1105487198246512,-0.35273890895593196,0.16491410927850453,-2.1389249864620843,-6.539007449639023,-0.7890530758782239,0.3505650649313828,-2.2508035021477903,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.2,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.2,0.25,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.2,0.5,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.2,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,SAME,0.2,1.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.05,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.05,0.25,0.13389450798007618,1.1247256521833155,-0.16538160500050147,1.1652215106012624,1.096163791512679,0.14806897513469197,1.1781731907952697,-0.16538160500050136,False,True,True,True,True,True,True,3.6922130203541013,2.8036318579372375,0.6750084307553957,0.399955035971223,26,3.025801378954864,30.258013789548638,0.68,0.14310463514417848,1.153459918917901,-0.1745299071826414,-0.028734266734585345,0.03250189573817393,-0.8840797154129244,0.9148302182139911,-0.007230790118349262,0.04357242399556226,-0.16594876886091303,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.05,0.5,0.10376336714694157,1.0490559520954899,-0.1392849707308177,1.0309940693669923,1.069184023097003,0.12328234991638887,1.1728609171621138,-0.13928497073081814,False,False,True,True,True,True,False,6.3018764473224795,-0.20948222537622435,0.5571043165467626,0.5143884892086331,22,2.9598951509204268,29.59895150920427,0.56,0.11757529960812185,1.1530590993833978,-0.14536866392011194,-0.10400314728790794,0.07208999055062329,-1.4426849898790661,0.6083693189294248,-0.012025355558234585,0.08931156019498654,-0.13464500599900642,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.05,0.75,0.0698428069192163,0.9201318931984996,-0.09128641536519133,1.1573975659141686,0.6933418749601624,0.06775240445799224,0.8671717945141371,-0.09128641536519178,False,False,False,True,False,True,False,11.101731983885117,-3.6015382481487515,0.38440029226618705,0.6499550359712231,15,2.303882145250516,23.038821452505157,0.38,0.07945688317802801,1.1523435813487968,-0.10041611625697233,-0.23221168815029714,0.14301550589006537,-1.6236818987221988,0.9129700891781001,-0.3168302657312376,0.18413835885256546,-1.7206098050700829,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.05,1.0,-0.001578686820843389,-0.15316419896795777,-0.06614646811065195,-0.21661697037642214,,0.0,,0.0,False,False,False,False,False,True,False,13.615726709339054,-10.74368762215472,0.006238758992805756,0.991681654676259,1,0.07368709213267592,0.7368709213267592,0.2,0.041620752125342886,1.151509376334443,-0.0537949277733617,-1.3046735753024008,0.26182300790969476,-4.983036386750224,-1.2351540337290245,,,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.075,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.075,0.25,0.14251563937609624,1.146290738004965,-0.1682578624896277,1.181072495247706,1.123552634993289,0.15763368032838043,1.1993391605468373,-0.16825786248962837,False,True,True,True,True,True,True,3.4045872714414784,3.665744997539243,0.6973077787769785,0.2810251798561151,13,2.8748424878734924,28.748424878734923,0.7,0.14736643346645972,1.1535203934210208,-0.179337193028403,-0.007229655416055802,0.027754711539100283,-0.260483896792471,1.10793305387753,0.013854687147454525,0.037034670653696845,0.37410045513855633,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.075,0.5,0.11774685781266636,1.062476735366896,-0.14540232900332317,1.0775336396757633,1.0546114245490101,0.1344577021257245,1.1466346154857003,-0.1454023290033234,False,True,True,True,True,True,True,5.690140620071932,1.1888668411962553,0.6172999100719424,0.35386690647482016,12,2.7956532839614807,27.95653283961481,0.62,0.1303303622550862,1.1532675155339809,-0.15999816640754216,-0.09079078016708486,0.06885701746606762,-1.3185407022868234,1.4595837404218992,-0.03851780900306534,0.09251257355992036,-0.4163521510740091,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.075,0.75,0.0840501223404373,0.9127456068524927,-0.12246346125137375,0.8709936301657222,0.9533816961875766,0.10279709092423017,1.0425776746589892,-0.12246346125137386,False,False,False,False,True,True,False,7.984027395266874,-2.1808067060266514,0.44826326438848924,0.5364208633093526,8,2.160243802157136,21.602438021571363,0.45,0.0942514317724541,1.1526368549902246,-0.11809418695535323,-0.23989124813773188,0.13041811751539703,-1.8394012481387838,-0.436927429602052,-0.14178348668031004,0.18163233188187544,-0.7806070935240699,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.075,1.0,0.00946441983429347,0.3173014381022557,-0.0839286868887944,0.4488216637324803,,0.0,,0.0,False,False,False,False,False,True,False,11.837504831524809,-9.639376956641033,0.04535746402877698,0.939523381294964,1,0.24799010801524707,2.479901080152471,0.2,0.041620752125342886,1.151509376334443,-0.0537949277733617,-0.8342079382321874,0.29672684017252576,-2.8113666352095223,-3.01337591154327,,,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.1,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.1,0.25,0.14416901847066121,1.1119071974864536,-0.1768508518739652,1.1630575754595902,1.0753888141802792,0.15721895305487688,1.1496446434956258,-0.1768508518739651,False,True,True,True,True,True,True,2.5452883330077283,3.8310829069957406,0.711808678057554,0.20368705035971224,7,2.7977059332393384,27.977059332393384,0.71,0.14949795036542768,1.1535498836443538,-0.1817339853802934,-0.04164268615790023,0.022173054837742616,-1.8780761813215165,0.48831335063281855,-0.03587943027000806,0.031362952923112745,-1.1440067635840159,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.1,0.5,0.11552270137171305,0.9801338495021158,-0.1601543666379528,1.057477710534528,0.9141475089810486,0.12318144816856336,1.0095437208899418,-0.1601543666379529,False,True,True,True,True,True,True,4.214936856608969,0.9664511971009246,0.6388826438848921,0.29631294964028776,8,2.698238767438787,26.982387674387873,0.64,0.134586470432009,1.153333393067217,-0.16486042429922154,-0.17319954356510114,0.06313495236413559,-2.7433226300094398,0.47060576612687477,-0.1756943074302253,0.09988236975767029,-1.759012204621158,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.1,0.75,0.07709718110478403,0.8070756421401547,-0.15463438956928421,0.9471535810967576,0.6708901509017601,0.071983679641199,0.7620916768738645,-0.154634389569284,False,False,False,False,False,True,False,4.766934563475828,-2.876100829591978,0.45787432553956836,0.5193345323741008,5,1.953384828592288,19.53384828592288,0.46,0.09636816882882426,1.1526772825326488,-0.12059907766448663,-0.3456016403924941,0.1300871240934282,-2.6566936797240897,-3.4035311904797583,-0.4223193596973839,0.18939896061208286,-2.2297871030156102,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.1,1.0,0.009610392254791877,0.24730371794446301,-0.12902279266160388,0.34978271976886466,,0.0,,0.0,False,False,False,False,False,True,False,7.328094254243861,-9.624779714591194,0.06255620503597123,0.916591726618705,1,0.2905829362433688,2.9058293624336877,0.2,0.041620752125342886,1.151509376334443,-0.0537949277733617,-0.90420565838998,0.2538416830392995,-3.562085027028409,-7.522786488824218,,,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.125,0.0,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,True,True,True,True,True,1.1028113573180953,5.216957334254689,0.75,0.0,0,2.871270351412813,28.71270351412813,0.75,0.1580277627432507,1.1536628182453899,-0.19127562163086154,0.0,0.0,,0.0,0.0,0.0,,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.125,0.25,0.14719434506565254,1.126181344537875,-0.1768508518739651,1.178915040770462,1.0873661066152582,0.159353107718057,1.160587206339875,-0.1768508518739651,False,True,True,True,True,True,True,2.545288333007739,4.133615566494873,0.7197335881294964,0.1614208633093525,6,2.8139730282026343,28.139730282026342,0.72,0.15162986130420486,1.1535788951718664,-0.18412621594786083,-0.027397550633991408,0.01813371088103422,-1.5108628792932892,0.7275364073895729,-0.02497598468547113,0.0300718728128818,-0.8305430406972273,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
U56,HALF,0.125,0.5,0.12616927992736593,1.0255893211940759,-0.17738044118334528,1.1171247754700848,0.949777299296834,0.13274614259217987,1.0378127625017983,-0.17738044118334573,False,True,True,True,True,True,True,2.4923294020697204,2.031109052666212,0.6640062949640287,0.22931654676258992,6,2.7047008327017124,27.047008327017124,0.66,0.1388446044423528,1.153397562210341,-0.16970432775406852,-0.1278082410162651,0.049176713673644346,-2.598958561250146,-0.7676113429276765,-0.14750913757303086,0.07644675765198777,-1.9295669574966638,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909
