pair,shp,s,k,basis,rep,char,n_rungs,min_n,tot_n,n_thin,n_thick,abs_resid,abs_resid_perseed,neff_min,fill
BS,THICK,90,24,SUB,2,tpers,4,90,224,134,90,0.0013475639256571026,0.001536480328173347,44.08787290186125,0.26666666666666666
BS,THICK,90,24,SUB,3,momac,3,90,224,134,90,0.004821173776326626,0.006268778971003006,51.66439175428521,0.26666666666666666
BS,THICK,90,24,SUB,3,tpers,3,90,224,134,90,0.0012394483454471656,0.001323190923080438,48.131382776334874,0.26666666666666666
BS,THICK,90,24,SUB,4,momac,3,88,222,134,88,0.006334539582688666,0.007990600147139267,64.12957603650783,0.2727272727272727
BS,THICK,90,24,SUB,4,tpers,4,90,224,134,90,0.0005589543013269638,0.0011484601833941601,53.532828975127536,0.26666666666666666
BS,THICK,90,24,SUB,5,momac,3,90,224,134,90,0.0065241705319544945,0.007826867738702238,56.61735631168735,0.26666666666666666
BS,THICK,90,24,SUB,5,tpers,4,90,224,134,90,0.000585381725460743,0.0010040731824808719,44.96976119685528,0.26666666666666666
BS,THICK,90,36,FULL,0,momac,3,89,223,134,89,0.009761502959278098,0.010726607482588005,68.0325689982463,0.4044943820224719
BS,THICK,90,36,FULL,0,tpers,3,90,224,134,90,0.0019807242278142567,0.002023208428340232,59.081198267729384,0.4
BS,THICK,90,36,FULL,1,momac,3,87,221,134,87,0.005536331882464496,0.00661174286687527,67.47627435258019,0.41379310344827586
BS,THICK,90,36,FULL,1,tpers,3,90,224,134,90,0.0006112242589974374,0.000934117929429786,53.227768180661805,0.4
BS,THICK,90,36,FULL,2,momac,3,89,223,134,89,0.009316222506304336,0.010193918802509557,69.18662670277178,0.4044943820224719
BS,THICK,90,36,FULL,2,tpers,3,90,224,134,90,0.0017370638396291271,0.0018310739543771677,54.54200110685574,0.4
BS,THICK,90,36,FULL,3,momac,3,90,224,134,90,0.005512235025568264,0.007260630185805688,69.54679730383833,0.4
BS,THICK,90,36,FULL,3,tpers,3,90,224,134,90,0.0015979158023457691,0.0016849529210698118,54.474230903214426,0.4
BS,THICK,90,36,FULL,4,momac,3,88,222,134,88,0.003450653009783866,0.006483451366448944,67.0147022543266,0.4090909090909091
BS,THICK,90,36,FULL,4,tpers,3,90,224,134,90,0.0006806967696975456,0.0009641648678497694,56.87620773119939,0.4
BS,THICK,90,36,FULL,5,momac,3,90,224,134,90,0.005796814248802888,0.007168798407250869,70.30129228749514,0.4
BS,THICK,90,36,FULL,5,tpers,3,90,224,134,90,0.0009457441390546087,0.0010717893973944959,58.41781320266528,0.4
BS,THICK,90,36,SUB,0,momac,2,89,223,134,89,0.009351476491777866,0.009351476491777904,55.96783190551906,0.4044943820224719
BS,THICK,90,36,SUB,0,tpers,3,90,224,134,90,0.0019231011329029861,0.0019231011329030785,56.75545534912671,0.4
BS,THICK,90,36,SUB,1,momac,3,87,221,134,87,0.008669457582725784,0.00869339554185934,60.699184159053026,0.41379310344827586
BS,THICK,90,36,SUB,1,tpers,3,90,224,134,90,0.0006746658054103497,0.0010938525284035063,51.426616102530154,0.4
BS,THICK,90,36,SUB,2,momac,2,89,223,134,89,0.008986244309298397,0.008986244309298489,65.9899371180311,0.4044943820224719
BS,THICK,90,36,SUB,2,tpers,3,90,224,134,90,0.0016590062147436857,0.0016835497690615864,49.33922695899532,0.4
BS,THICK,90,36,SUB,3,momac,3,90,224,134,90,0.005727273293754516,0.00618240965770309,51.66439175428521,0.4
BS,THICK,90,36,SUB,3,tpers,3,90,224,134,90,0.0010685224884178963,0.0012635972481027287,48.131382776334874,0.4
BS,THICK,90,36,SUB,4,momac,3,88,222,134,88,0.007280800982908731,0.007469952706308576,64.12957603650783,0.4090909090909091
BS,THICK,90,36,SUB,4,tpers,3,90,224,134,90,0.0007904249540223359,0.0009466621403890455,57.117211313605615,0.4
BS,THICK,90,36,SUB,5,momac,3,90,224,134,90,0.00600830928948326,0.007694659539982433,56.61735631168735,0.4
BS,THICK,90,36,SUB,5,tpers,3,90,224,134,90,0.0007329276200920276,0.0010063876135039797,50.21595863758214,0.4
BS,THICK,90,48,FULL,0,momac,3,89,223,134,89,0.011031114241871087,0.011031114241870957,68.0325689982463,0.5393258426966292
BS,THICK,90,48,FULL,0,tpers,3,90,224,134,90,0.0018847600472674901,0.0018957760446362115,59.081198267729384,0.5333333333333333
BS,THICK,90,48,FULL,1,momac,3,87,221,134,87,0.005597490931476878,0.00614050734534002,67.47627435258019,0.5517241379310345
BS,THICK,90,48,FULL,1,tpers,3,90,224,134,90,0.0005201933569806139,0.000753554018985747,53.227768180661805,0.5333333333333333
BS,THICK,90,48,FULL,2,momac,2,89,223,134,89,0.011864097951165664,0.011864097951165508,70.65151869230561,0.5393258426966292
BS,THICK,90,48,FULL,2,tpers,3,90,224,134,90,0.0019315488522018514,0.0019315488522017958,54.54200110685574,0.5333333333333333
BS,THICK,90,48,FULL,3,momac,3,90,224,134,90,0.005529003714655663,0.006131802735510426,69.54679730383833,0.5333333333333333
BS,THICK,90,48,FULL,3,tpers,3,90,224,134,90,0.0017832112293161284,0.001783211229316153,54.474230903214426,0.5333333333333333
BS,THICK,90,48,FULL,4,momac,3,88,222,134,88,0.004964948700620808,0.005419264672903656,67.0147022543266,0.5454545454545454
BS,THICK,90,48,FULL,4,tpers,3,90,224,134,90,0.0008122811185807821,0.0009676288591820384,56.87620773119939,0.5333333333333333
BS,THICK,90,48,FULL,5,momac,3,90,224,134,90,0.007463561287750979,0.007518472622599883,70.30129228749514,0.5333333333333333
BS,THICK,90,48,FULL,5,tpers,3,90,224,134,90,0.0012997115582044083,0.0013423385148742222,58.41781320266528,0.5333333333333333
BS,THICK,90,48,SUB,0,momac,2,89,223,134,89,0.010891406224962374,0.010891406224962392,55.96783190551906,0.5393258426966292
BS,THICK,90,48,SUB,0,tpers,3,90,224,134,90,0.0021539066780891978,0.0021539066780891297,56.75545534912671,0.5333333333333333
BS,THICK,90,48,SUB,1,momac,2,87,221,134,87,0.007974204106183713,0.008253852863755878,62.84989163846582,0.5517241379310345
BS,THICK,90,48,SUB,1,tpers,3,90,224,134,90,0.00046796200648687353,0.000888296108395809,51.426616102530154,0.5333333333333333
BS,THICK,90,48,SUB,2,momac,2,89,223,134,89,0.00942692164852843,0.009426921648528513,65.9899371180311,0.5393258426966292
BS,THICK,90,48,SUB,2,tpers,3,90,224,134,90,0.0020319380615606932,0.0020319380615606377,49.33922695899532,0.5333333333333333
BS,THICK,90,48,SUB,3,momac,2,90,224,134,90,0.00699111727783136,0.006991117277831397,53.34432848646257,0.5333333333333333
BS,THICK,90,48,SUB,3,tpers,3,90,224,134,90,0.0014270115744963914,0.0014508833112220497,48.131382776334874,0.5333333333333333
BS,THICK,90,48,SUB,4,momac,2,88,222,134,88,0.007023690714781261,0.007411785592423142,66.00586949031742,0.5454545454545454
BS,THICK,90,48,SUB,4,tpers,3,90,224,134,90,0.0005595386679542921,0.0008273298117753507,57.117211313605615,0.5333333333333333
BS,THICK,90,48,SUB,5,momac,2,90,224,134,90,0.004387214834661368,0.005723796533016033,58.80768679405713,0.5333333333333333
BS,THICK,90,48,SUB,5,tpers,3,90,224,134,90,0.0011691433364848791,0.0011691433364848544,50.21595863758214,0.5333333333333333
BS,THICK,136,12,FULL,0,momac,4,134,269,134,135,0.004907217682147164,0.0075914249040963016,97.71871957253734,0.08955223880597014
BS,THICK,136,12,FULL,0,tpers,4,134,270,134,136,0.0014331524437263266,0.0018595608847061147,76.45869297658392,0.08955223880597014
BS,THICK,136,12,FULL,1,momac,4,134,269,134,135,0.0015087262210677355,0.007819282904421404,98.66539763170024,0.08955223880597014
BS,THICK,136,12,FULL,1,tpers,4,134,270,134,136,0.00082752189722754,0.0016724570929290048,80.29258514952019,0.08955223880597014
BS,THICK,136,12,FULL,2,momac,4,134,270,134,136,0.005518024564415358,0.009620893321546716,101.95519485717685,0.08955223880597014
BS,THICK,136,12,FULL,2,tpers,4,134,270,134,136,0.0006869122375973702,0.0015735458920419453,79.21080384789784,0.08955223880597014
BS,THICK,136,12,FULL,3,momac,4,134,268,134,134,0.006480590730855995,0.008551168896004125,98.15660876304567,0.08955223880597014
BS,THICK,136,12,FULL,3,tpers,4,134,270,134,136,0.0014770720288619088,0.0022886331385023606,72.15890204340539,0.08955223880597014
BS,THICK,136,12,FULL,4,momac,4,132,266,134,132,0.0053997130745924715,0.008944311588181611,95.23535782499928,0.09090909090909091
BS,THICK,136,12,FULL,4,tpers,4,134,270,134,136,0.001424343402100764,0.002066562164986,75.83976555827053,0.08955223880597014
BS,THICK,136,12,FULL,5,momac,4,134,268,134,134,0.004054406633791918,0.0071962557287080595,100.6072781507383,0.08955223880597014
BS,THICK,136,12,FULL,5,tpers,4,134,270,134,136,0.0008674761440625178,0.0022931859822492616,81.54518500077528,0.08955223880597014
BS,THICK,136,12,SUB,0,momac,5,134,269,134,135,0.006778570262052241,0.007848061569004043,66.05046929224213,0.08955223880597014
BS,THICK,136,12,SUB,0,tpers,4,134,270,134,136,0.001092513906293724,0.00163312313563121,72.38979813271938,0.08955223880597014
BS,THICK,136,12,SUB,1,momac,5,134,269,134,135,0.005142219871520104,0.008520247950711846,69.85374007329497,0.08955223880597014
BS,THICK,136,12,SUB,1,tpers,4,134,270,134,136,0.0011097139961977476,0.0016261015433448231,64.43820015689256,0.08955223880597014
BS,THICK,136,12,SUB,2,momac,5,134,270,134,136,0.007129095193448553,0.00987636108373895,83.52730527954425,0.08955223880597014
BS,THICK,136,12,SUB,2,tpers,4,134,270,134,136,0.0009286620683726932,0.0015740903227271276,64.9179225968185,0.08955223880597014
BS,THICK,136,12,SUB,3,momac,5,134,268,134,134,0.007781202418017652,0.009032419768031593,80.22889432962859,0.08955223880597014
BS,THICK,136,12,SUB,3,tpers,4,134,270,134,136,0.0011797770826904586,0.0019099007523024625,66.83282595733965,0.08955223880597014
BS,THICK,136,12,SUB,4,momac,5,132,266,134,132,0.007693304035622894,0.008596311998408294,72.81386051010477,0.09090909090909091
BS,THICK,136,12,SUB,4,tpers,4,134,270,134,136,0.0020805655011398305,0.0024215887825910264,81.44223459480826,0.08955223880597014
BS,THICK,136,12,SUB,5,momac,5,134,268,134,134,0.007455035110801011,0.009861778071496437,78.50039753332025,0.08955223880597014
BS,THICK,136,12,SUB,5,tpers,4,134,270,134,136,0.0010348587453234137,0.001999927515161551,76.96688525642743,0.08955223880597014
BS,THICK,136,24,FULL,0,momac,3,134,269,134,135,0.0067691813717122296,0.007871967430706535,103.79626534687974,0.1791044776119403
BS,THICK,136,24,FULL,0,tpers,4,134,270,134,136,0.0011673102603936003,0.0014283205445439113,76.45869297658392,0.1791044776119403
BS,THICK,136,24,FULL,1,momac,4,134,269,134,135,0.0028892703597197256,0.006483441769061562,98.66539763170024,0.1791044776119403
BS,THICK,136,24,FULL,1,tpers,4,134,270,134,136,0.0008827240007264758,0.001364164304977137,80.29258514952019,0.1791044776119403
BS,THICK,136,24,FULL,2,momac,4,134,270,134,136,0.004828992570331092,0.006728329521368384,101.95519485717685,0.1791044776119403
BS,THICK,136,24,FULL,2,tpers,4,134,270,134,136,0.0007296709762422693,0.0010961828559721415,79.21080384789784,0.1791044776119403
BS,THICK,136,24,FULL,3,momac,4,134,268,134,134,0.009943089913006187,0.0100441523793586,98.15660876304567,0.1791044776119403
BS,THICK,136,24,FULL,3,tpers,4,134,270,134,136,0.0017555415412908448,0.0019571018764538844,72.15890204340539,0.1791044776119403
BS,THICK,136,24,FULL,4,momac,4,132,266,134,132,0.006439599230294635,0.008167668599766503,95.23535782499928,0.18181818181818182
BS,THICK,136,24,FULL,4,tpers,4,134,270,134,136,0.0019958683323632598,0.002189192794912647,75.83976555827053,0.1791044776119403
BS,THICK,136,24,FULL,5,momac,3,134,268,134,134,0.004386322545444059,0.00684993383189206,105.65061894510268,0.1791044776119403
BS,THICK,136,24,FULL,5,tpers,4,134,270,134,136,0.0008808730503354623,0.0017258239720599013,81.54518500077528,0.1791044776119403
BS,THICK,136,24,SUB,0,momac,3,134,269,134,135,0.006491961031252565,0.0076799347847449845,82.02715167098346,0.1791044776119403
BS,THICK,136,24,SUB,0,tpers,4,134,270,134,136,0.0010811107685908261,0.0014461669412356344,72.38979813271938,0.1791044776119403
BS,THICK,136,24,SUB,1,momac,3,134,269,134,135,0.003568944336848882,0.0043487205318218924,86.04652028953666,0.1791044776119403
BS,THICK,136,24,SUB,1,tpers,4,134,270,134,136,0.0006976610568281416,0.001095304835501585,64.43820015689256,0.1791044776119403
BS,THICK,136,24,SUB,2,momac,3,134,270,134,136,0.00535375232518583,0.00688476128705148,98.13381035840376,0.1791044776119403
BS,THICK,136,24,SUB,2,tpers,4,134,270,134,136,0.0008073090031861241,0.0011585791978328726,64.9179225968185,0.1791044776119403
BS,THICK,136,24,SUB,3,momac,3,134,268,134,134,0.006162607524026198,0.008019359607879263,95.08967210372153,0.1791044776119403
BS,THICK,136,24,SUB,3,tpers,4,134,270,134,136,0.0016458314796045925,0.0017324572923831845,66.83282595733965,0.1791044776119403
BS,THICK,136,24,SUB,4,momac,3,132,266,134,132,0.0072848172472823975,0.007484586869372596,87.73269171101337,0.18181818181818182
BS,THICK,136,24,SUB,4,tpers,4,134,270,134,136,0.002160838442706786,0.002522322495873118,81.44223459480826,0.1791044776119403
BS,THICK,136,24,SUB,5,momac,3,134,268,134,134,0.009350524026834303,0.010067152997808526,94.44572392373773,0.1791044776119403
BS,THICK,136,24,SUB,5,tpers,4,134,270,134,136,0.0007681564266320551,0.0015339403565915917,76.96688525642743,0.1791044776119403
BS,THICK,136,36,FULL,0,momac,3,134,269,134,135,0.006736889127860819,0.007768559791355638,103.79626534687974,0.26865671641791045
BS,THICK,136,36,FULL,0,tpers,3,134,270,134,136,0.0014597720403489352,0.0015545405971922578,83.04788477318063,0.26865671641791045
BS,THICK,136,36,FULL,1,momac,3,134,269,134,135,0.00436805320723969,0.007300317031445458,103.5323035468136,0.26865671641791045
BS,THICK,136,36,FULL,1,tpers,3,134,270,134,136,0.001358687196071832,0.001543335047080997,87.98425197492725,0.26865671641791045
BS,THICK,136,36,FULL,2,momac,3,134,270,134,136,0.004416147850740441,0.0074131591133597755,106.30248826321433,0.26865671641791045
BS,THICK,136,36,FULL,2,tpers,3,134,270,134,136,0.0007614422951910393,0.0011195269109067207,85.86097697212655,0.26865671641791045
BS,THICK,136,36,FULL,3,momac,3,134,268,134,134,0.010337117077777699,0.010337117077777791,104.10831642750492,0.26865671641791045
BS,THICK,136,36,FULL,3,tpers,3,134,270,134,136,0.0021306950187274984,0.0021306950187274984,80.757422955564,0.26865671641791045
BS,THICK,136,36,FULL,4,momac,3,132,266,134,132,0.007224078477031252,0.009207481334307247,101.03637529430716,0.2727272727272727
BS,THICK,136,36,FULL,4,tpers,3,134,270,134,136,0.0021617212015056695,0.0021617212015056387,84.28322641781969,0.26865671641791045
BS,THICK,136,36,FULL,5,momac,3,134,268,134,134,0.0045812776274497535,0.007491695620355873,105.65061894510268,0.26865671641791045
BS,THICK,136,36,FULL,5,tpers,3,134,270,134,136,0.00110866402489244,0.0014977036635131441,87.72253187903515,0.26865671641791045
BS,THICK,136,36,SUB,0,momac,3,134,269,134,135,0.007694883834539756,0.008113445551238212,82.02715167098346,0.26865671641791045
BS,THICK,136,36,SUB,0,tpers,3,134,270,134,136,0.0011472905139583804,0.0014048007639878568,78.84875845398615,0.26865671641791045
BS,THICK,136,36,SUB,1,momac,3,134,269,134,135,0.004217187874275903,0.004334173693874621,86.04652028953666,0.26865671641791045
BS,THICK,136,36,SUB,1,tpers,3,134,270,134,136,0.001035114696961455,0.0010370882337063638,71.9368293238849,0.26865671641791045
BS,THICK,136,36,SUB,2,momac,3,134,270,134,136,0.005820887803052048,0.006430886866552971,98.13381035840376,0.26865671641791045
BS,THICK,136,36,SUB,2,tpers,3,134,270,134,136,0.0008559532583002719,0.0009784466468455804,71.48390967661962,0.26865671641791045
BS,THICK,136,36,SUB,3,momac,3,134,268,134,134,0.008578775916243267,0.009803099227922583,95.08967210372153,0.26865671641791045
BS,THICK,136,36,SUB,3,tpers,3,134,270,134,136,0.0018254899706675969,0.001840401678159477,75.6190514567453,0.26865671641791045
BS,THICK,136,36,SUB,4,momac,3,132,266,134,132,0.007090215054773992,0.007115768992602603,87.73269171101337,0.2727272727272727
BS,THICK,136,36,SUB,4,tpers,3,134,270,134,136,0.002513726685937153,0.002513726685937017,89.60777645884171,0.26865671641791045
BS,THICK,136,36,SUB,5,momac,3,134,268,134,134,0.006592615038750786,0.007650209002606187,94.44572392373773,0.26865671641791045
BS,THICK,136,36,SUB,5,tpers,3,134,270,134,136,0.0007521075754017467,0.0014736697515533674,83.11366364007199,0.26865671641791045
BS,THICK,136,48,FULL,0,momac,3,134,269,134,135,0.009527778060092676,0.00952777806009262,103.79626534687974,0.3582089552238806
BS,THICK,136,48,FULL,0,tpers,3,134,270,134,136,0.001686903872057018,0.0017531767292384948,83.04788477318063,0.3582089552238806
BS,THICK,136,48,FULL,1,momac,3,134,269,134,135,0.006150276178867209,0.0065983717872744535,103.5323035468136,0.3582089552238806
BS,THICK,136,48,FULL,1,tpers,3,134,270,134,136,0.0012249677306392555,0.00146035637395519,87.98425197492725,0.3582089552238806
BS,THICK,136,48,FULL,2,momac,3,134,270,134,136,0.005176513432355738,0.0066550352243693505,106.30248826321433,0.3582089552238806
BS,THICK,136,48,FULL,2,tpers,3,134,270,134,136,0.0012204224535164638,0.0012327612324973135,85.86097697212655,0.3582089552238806
BS,THICK,136,48,FULL,3,momac,3,134,268,134,134,0.012193829427433633,0.01219382942743359,104.10831642750492,0.3582089552238806
BS,THICK,136,48,FULL,3,tpers,3,134,270,134,136,0.002370486374197974,0.0023704863741978812,80.757422955564,0.3582089552238806
BS,THICK,136,48,FULL,4,momac,3,132,266,134,132,0.008513690417976894,0.008513690417976887,101.03637529430716,0.36363636363636365
BS,THICK,136,48,FULL,4,tpers,3,134,270,134,136,0.001967416730241959,0.0019674167302418913,84.28322641781969,0.3582089552238806
BS,THICK,136,48,FULL,5,momac,3,134,268,134,134,0.00567811933754329,0.006562104749279035,105.65061894510268,0.3582089552238806
BS,THICK,136,48,FULL,5,tpers,3,134,270,134,136,0.0012556204295172124,0.0013047333417384361,87.72253187903515,0.3582089552238806
BS,THICK,136,48,SUB,0,momac,3,134,269,134,135,0.008194667965733538,0.008837691976280562,82.02715167098346,0.3582089552238806
BS,THICK,136,48,SUB,0,tpers,3,134,270,134,136,0.0015063300160265876,0.0016254928942301405,78.84875845398615,0.3582089552238806
BS,THICK,136,48,SUB,1,momac,3,134,269,134,135,0.005619759901167624,0.00569268913698159,86.04652028953666,0.3582089552238806
BS,THICK,136,48,SUB,1,tpers,3,134,270,134,136,0.0012427419779672915,0.001242741977967341,71.9368293238849,0.3582089552238806
BS,THICK,136,48,SUB,2,momac,3,134,270,134,136,0.006613802828644914,0.00661380282864497,98.13381035840376,0.3582089552238806
BS,THICK,136,48,SUB,2,tpers,3,134,270,134,136,0.0012362640627624488,0.0012362640627625598,71.48390967661962,0.3582089552238806
BS,THICK,136,48,SUB,3,momac,3,134,268,134,134,0.010239048353282598,0.010336979205378282,95.08967210372153,0.3582089552238806
BS,THICK,136,48,SUB,3,tpers,3,134,270,134,136,0.002032585446289444,0.0020325854462895057,75.6190514567453,0.3582089552238806
BS,THICK,136,48,SUB,4,momac,3,132,266,134,132,0.00803311605088016,0.008033116050880085,87.73269171101337,0.36363636363636365
BS,THICK,136,48,SUB,4,tpers,3,134,270,134,136,0.0024339544660519907,0.002433954466051978,89.60777645884171,0.3582089552238806
BS,THICK,136,48,SUB,5,momac,3,134,268,134,134,0.00724817109407061,0.007807679850525989,94.44572392373773,0.3582089552238806
BS,THICK,136,48,SUB,5,tpers,3,134,270,134,136,0.0008574281524007151,0.00122971261149401,83.11366364007199,0.3582089552238806
BS,THICK,200,12,FULL,0,momac,4,134,330,134,196,0.005698471849022779,0.00849308398763152,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,0,tpers,4,134,334,134,200,0.0017036250814636,0.002197727124394926,93.15599570272951,0.08955223880597014
BS,THICK,200,12,FULL,1,momac,4,134,332,134,198,0.0026635601033205003,0.007352651223060849,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,1,tpers,4,134,334,134,200,0.0015045439997871668,0.0019308322905248199,93.15599570272951,0.08955223880597014
BS,THICK,200,12,FULL,2,momac,4,134,333,134,199,0.004151789645974735,0.006843858980689713,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,2,tpers,4,134,334,134,200,0.00161963808257784,0.002414588377931741,93.15599570272951,0.08955223880597014
BS,THICK,200,12,FULL,3,momac,4,134,332,134,198,0.0037701865456012673,0.008016775844686496,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,3,tpers,4,134,334,134,200,0.001140467949196533,0.0017925961950133046,93.15599570272951,0.08955223880597014
BS,THICK,200,12,FULL,4,momac,4,134,331,134,197,0.004368769844583564,0.009603941799855303,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,4,tpers,4,134,334,134,200,0.0009638894249430763,0.001577480956841168,93.15599570272951,0.08955223880597014
BS,THICK,200,12,FULL,5,momac,4,134,332,134,198,0.0015206928063466185,0.005975399627058814,110.35947598441605,0.08955223880597014
BS,THICK,200,12,FULL,5,tpers,4,134,334,134,200,0.0009962337368373542,0.0017333667532764923,93.15599570272951,0.08955223880597014
BS,THICK,200,12,SUB,0,momac,5,134,330,134,196,0.005555862518010213,0.007511664044621636,77.90188582831745,0.08955223880597014
BS,THICK,200,12,SUB,0,tpers,4,134,334,134,200,0.0010397820363513,0.002052893571604338,88.93537344646606,0.08955223880597014
BS,THICK,200,12,SUB,1,momac,5,134,332,134,198,0.00723443902538945,0.010119652916621615,106.56541587156889,0.08955223880597014
BS,THICK,200,12,SUB,1,tpers,4,134,334,134,200,0.001226593099039025,0.0019544117520404144,92.11673717678036,0.08955223880597014
BS,THICK,200,12,SUB,2,momac,5,134,333,134,199,0.007117126742394664,0.010725143973034146,100.11866983437862,0.08955223880597014
BS,THICK,200,12,SUB,2,tpers,4,134,334,134,200,0.0008390805005653035,0.001596145953068372,81.31244389166083,0.08955223880597014
BS,THICK,200,12,SUB,3,momac,5,134,332,134,198,0.003597544096259564,0.007572216181126283,89.55339050634379,0.08955223880597014
BS,THICK,200,12,SUB,3,tpers,4,134,334,134,200,0.000912968395132413,0.0018795268924304647,82.98034623424627,0.08955223880597014
BS,THICK,200,12,SUB,4,momac,5,134,331,134,197,0.0029633380320533975,0.006818564363520245,81.3741866049952,0.08955223880597014
BS,THICK,200,12,SUB,4,tpers,4,134,334,134,200,0.0009500425094520759,0.0017265333193109689,91.20790882190491,0.08955223880597014
BS,THICK,200,12,SUB,5,momac,5,134,332,134,198,0.0058008759397153884,0.007311128055490468,76.95723437717895,0.08955223880597014
BS,THICK,200,12,SUB,5,tpers,4,134,334,134,200,0.0006844962480971051,0.0016314853850370504,79.32284569315638,0.08955223880597014
BS,THICK,200,24,FULL,0,momac,4,134,330,134,196,0.0026467701152258216,0.005631351421461803,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,0,tpers,4,134,334,134,200,0.0014685275352149252,0.0016065717620919046,93.15599570272951,0.1791044776119403
BS,THICK,200,24,FULL,1,momac,4,134,332,134,198,0.004124999021502651,0.006690900398315556,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,1,tpers,4,134,334,134,200,0.0010924675558071362,0.0013855733315073873,93.15599570272951,0.1791044776119403
BS,THICK,200,24,FULL,2,momac,4,134,333,134,199,0.003363082939864648,0.0048905493240361435,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,2,tpers,4,134,334,134,200,0.0014103080568879656,0.0017878005729302648,93.15599570272951,0.1791044776119403
BS,THICK,200,24,FULL,3,momac,4,134,332,134,198,0.002323498652501532,0.006821413813596744,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,3,tpers,4,134,334,134,200,0.0011198440550087563,0.0014605593239120454,93.15599570272951,0.1791044776119403
BS,THICK,200,24,FULL,4,momac,4,134,331,134,197,0.005496156154275511,0.008403635959293975,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,4,tpers,4,134,334,134,200,0.0008121474354653158,0.0012881519745921118,93.15599570272951,0.1791044776119403
BS,THICK,200,24,FULL,5,momac,4,134,332,134,198,0.006027020709540781,0.006712754027425286,110.35947598441605,0.1791044776119403
BS,THICK,200,24,FULL,5,tpers,4,134,334,134,200,0.001259641904618386,0.001410034938040941,93.15599570272951,0.1791044776119403
BS,THICK,200,24,SUB,0,momac,4,134,330,134,196,0.0037879065319867122,0.00517343360016286,89.01493466224285,0.1791044776119403
BS,THICK,200,24,SUB,0,tpers,4,134,334,134,200,0.0015485922161979082,0.0017027528338942562,88.93537344646606,0.1791044776119403
BS,THICK,200,24,SUB,1,momac,4,134,332,134,198,0.0069961760145866025,0.008794929507185911,115.40434616553887,0.1791044776119403
BS,THICK,200,24,SUB,1,tpers,4,134,334,134,200,0.0011475957272550907,0.0013747163306082287,92.11673717678036,0.1791044776119403
BS,THICK,200,24,SUB,2,momac,4,134,333,134,199,0.004844578808944178,0.00716344449995412,110.32416995098296,0.1791044776119403
BS,THICK,200,24,SUB,2,tpers,4,134,334,134,200,0.0011952019991608998,0.0013487317609763062,81.31244389166083,0.1791044776119403
BS,THICK,200,24,SUB,3,momac,4,134,332,134,198,0.0038452841536896487,0.006101367014982752,101.24879826196207,0.1791044776119403
BS,THICK,200,24,SUB,3,tpers,4,134,334,134,200,0.0011096030805784196,0.0014597678405710763,82.98034623424627,0.1791044776119403
BS,THICK,200,24,SUB,4,momac,4,134,331,134,197,0.004285256355030825,0.006231017457071844,93.14367824486716,0.1791044776119403
BS,THICK,200,24,SUB,4,tpers,4,134,334,134,200,0.0007281960266892484,0.0012643624015179304,91.20790882190491,0.1791044776119403
BS,THICK,200,24,SUB,5,momac,4,134,332,134,198,0.005496792179027266,0.007430383976965193,88.91908357782225,0.1791044776119403
BS,THICK,200,24,SUB,5,tpers,4,134,334,134,200,0.0009107669667099971,0.0011670845002766106,79.32284569315638,0.1791044776119403
BS,THICK,200,36,FULL,0,momac,4,134,330,134,196,0.003323961742859871,0.005284692033260957,110.35947598441605,0.26865671641791045
BS,THICK,200,36,FULL,0,tpers,3,134,334,134,200,0.0018105250473721135,0.0018389161599914388,97.82907465508593,0.26865671641791045
BS,THICK,200,36,FULL,1,momac,3,134,332,134,198,0.0071600915148860205,0.008598252085666077,112.9045868669155,0.26865671641791045
BS,THICK,200,36,FULL,1,tpers,3,134,334,134,200,0.0014323287561552878,0.0015028442175974988,97.82907465508593,0.26865671641791045
BS,THICK,200,36,FULL,2,momac,4,134,333,134,199,0.004295233301817497,0.006402220170208361,110.35947598441605,0.26865671641791045
BS,THICK,200,36,FULL,2,tpers,3,134,334,134,200,0.001563408123049892,0.0015945650068506356,97.82907465508593,0.26865671641791045
BS,THICK,200,36,FULL,3,momac,4,134,332,134,198,0.003452683731463735,0.00617627477299674,110.35947598441605,0.26865671641791045
BS,THICK,200,36,FULL,3,tpers,3,134,334,134,200,0.001357504664047456,0.0015056991241350376,97.82907465508593,0.26865671641791045
BS,THICK,200,36,FULL,4,momac,4,134,331,134,197,0.006084362345857658,0.007417241407024341,110.35947598441605,0.26865671641791045
BS,THICK,200,36,FULL,4,tpers,3,134,334,134,200,0.0007935830448167295,0.0010640851272983554,97.82907465508593,0.26865671641791045
BS,THICK,200,36,FULL,5,momac,3,134,332,134,198,0.005381532894333334,0.006902374634005115,112.9045868669155,0.26865671641791045
BS,THICK,200,36,FULL,5,tpers,3,134,334,134,200,0.0015984823312605867,0.001638322278262938,97.82907465508593,0.26865671641791045
