panel,dial,value,stat,max_abs_resid,span,resid_over_span
SMALL439,V,0.8,CAGR,0.0007412475680466102,0.0817400938413364,0.009068347407154032
SMALL439,V,0.8,MaxDD,0.014369404470057356,0.0667433394307686,0.21529345988092827
SMALL439,V,0.8,OOS_Sharpe,6.895000020601394e-05,0.31011696843048514,0.0002223354644377338
SMALL439,V,0.8,M4B,0.0007412475680466102,0.0817400938413364,0.009068347407154032
SMALL439,V,1.0,Sharpe,5.625862084746025e-05,0.2750990702465036,0.0002045031297163218
SMALL439,V,1.0,CAGR,0.0006830768813008703,0.07857928946726256,0.008692836063190053
SMALL439,V,1.0,MaxDD,0.0008161247427977969,0.06078619622402792,0.013426152539467412
SMALL439,V,1.0,OOS_Sharpe,4.544468420053516e-05,0.27400297159657333,0.00016585471294612588
SMALL439,V,1.0,M4B,0.0006830768813008703,0.07857928946726256,0.008692836063190053
SMALL439,V,5.0,Sharpe,8.954853282494568e-05,0.23802433960159997,0.00037621586504485254
SMALL439,V,5.0,CAGR,0.000609663908860747,0.07636276402496578,0.007983785247236802
SMALL439,V,5.0,MaxDD,0.007985483638178914,0.013318969916212064,0.5995571495704676
SMALL439,V,5.0,OOS_Sharpe,8.943016153994954e-05,0.22766127308074013,0.00039282114313853066
SMALL439,V,5.0,M4B,0.000609663908860747,0.07636276402496578,0.007983785247236802
U56,G,0.0,Sharpe,0.00017795420727462208,0.25011051844191134,0.0007115022925993106
U56,G,0.0,CAGR,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,G,0.0,MaxDD,1.0572032443922907e-06,0.0032994299968298613,0.0003204199650873231
U56,G,0.0,OOS_Sharpe,0.00017043111043535397,0.23630150420222917,0.0007212442892005348
U56,G,0.0,M4B,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,G,0.01,Sharpe,0.00017535880665398018,0.2442139075109525,0.0007180541372162259
U56,G,0.01,CAGR,0.000201926287725529,0.04391144514982548,0.004598488777505687
U56,G,0.01,MaxDD,7.893950815240913e-07,0.002850981708710787,0.00027688535465247003
U56,G,0.01,OOS_Sharpe,0.0001697013296730887,0.23111966236581583,0.0007342574315658428
U56,G,0.01,M4B,0.000201926287725529,0.04391144514982548,0.004598488777505687
U56,G,0.02,Sharpe,0.0001687539122527948,0.23843727159466677,0.0007077497201849771
U56,G,0.02,CAGR,0.00019304218933835493,0.042957614135385125,0.004493782842081582
U56,G,0.02,MaxDD,7.113218866705573e-07,0.002665212416094298,0.00026689125503660794
U56,G,0.02,OOS_Sharpe,0.0001646954259983957,0.22453399149954567,0.0007334988564469935
U56,G,0.02,M4B,0.00019304218933835493,0.042957614135385125,0.004493782842081582
U56,G,0.03,Sharpe,0.00016713736094908782,0.23261472124037286,0.0007185158362199102
U56,G,0.03,CAGR,0.00018412911967446988,0.04199735109240965,0.00438430317353392
U56,G,0.03,MaxDD,6.086146013273286e-07,0.002423002599874713,0.0002511819844348489
U56,G,0.03,OOS_Sharpe,0.00016081599976391914,0.2189117305040278,0.0007346157256792607
U56,G,0.03,M4B,0.00018412911967446988,0.04199735109240965,0.00438430317353392
U56,G,0.05,Sharpe,0.0001500881597151782,0.22000467553768555,0.0006822044092852425
U56,G,0.05,CAGR,0.00016628489989345407,0.03990366580686788,0.004167158493614752
U56,G,0.05,MaxDD,5.92047979253163e-07,0.0023804547858573555,0.0002487121296193527
U56,G,0.05,OOS_Sharpe,0.00014547160226685563,0.2116836551086263,0.0006872122563842083
U56,G,0.05,M4B,0.00016628489989345407,0.03990366580686788,0.004167158493614752
U56,G,0.08,Sharpe,0.000147047092346142,0.21117714882780325,0.0006963210421315339
U56,G,0.08,CAGR,0.0001558385197986123,0.03870477390713534,0.004026338460793412
U56,G,0.08,MaxDD,5.920479791976518e-07,0.0023804547858574665,0.0002487121295960215
U56,G,0.08,OOS_Sharpe,0.0001512889080776958,0.20315100487216076,0.0007447115911284769
U56,G,0.08,M4B,0.0001558385197986123,0.03870477390713534,0.004026338460793412
U56,G,0.12,Sharpe,0.00011478325428315728,0.19943023844197105,0.0005755559196032159
U56,G,0.12,CAGR,0.0001438350891616036,0.03730122360506494,0.0038560421149850155
U56,G,0.12,MaxDD,6.238404805514186e-07,0.002430344035262544,0.0002566881361239158
U56,G,0.12,OOS_Sharpe,0.000120424376947037,0.19108999412613148,0.0006301971879676196
U56,G,0.12,M4B,0.0001438350891616036,0.03730122360506494,0.0038560421149850155
U56,K,1.0,Sharpe,0.00017795420727462208,0.25011051844191134,0.0007115022925993106
U56,K,1.0,CAGR,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,K,1.0,MaxDD,1.0572032443922907e-06,0.0032994299968298613,0.0003204199650873231
U56,K,1.0,OOS_Sharpe,0.00017043111043535397,0.23630150420222917,0.0007212442892005348
U56,K,1.0,M4B,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,K,2.0,Sharpe,0.000178140932624693,0.16804069487505324,0.0010601059032584327
U56,K,2.0,CAGR,9.44922335707199e-05,0.030405783811200626,0.0031077058942947443
U56,K,2.0,MaxDD,1.942890293094024e-16,0.00204995883640402,9.477703935276024e-14
U56,K,2.0,OOS_Sharpe,0.00015604939273750063,0.15907285192315146,0.000980993242095694
U56,K,2.0,M4B,9.44922335707199e-05,0.030405783811200626,0.0031077058942947443
U56,K,3.0,Sharpe,0.00014773761425801446,0.13000099309247382,0.0011364345051804645
U56,K,3.0,CAGR,5.96525294983552e-05,0.024481495333042558,0.002436637496478512
U56,K,3.0,MaxDD,3.885780586188048e-16,0.0010317494113467607,3.7662057699803967e-13
U56,K,3.0,OOS_Sharpe,0.00013969911967337545,0.12308973345605834,0.0011349372181656927
U56,K,3.0,M4B,5.96525294983552e-05,0.024481495333042558,0.002436637496478512
U56,K,4.0,Sharpe,0.00014379689900212433,0.10950531103424832,0.0013131499983334246
U56,K,4.0,CAGR,4.198832848401057e-05,0.020885614807352182,0.0020103946602151156
U56,K,4.0,MaxDD,4.440892098500626e-16,3.3306690738754696e-16,1.3333333333333333
U56,K,4.0,OOS_Sharpe,0.00012567590266998607,0.10523022442084273,0.0011942947319714516
U56,K,4.0,M4B,4.198832848401057e-05,0.020885614807352182,0.0020103946602151156
U56,K,6.0,Sharpe,0.0001412534038069957,0.08816991562980192,0.0016020589653286598
U56,K,6.0,CAGR,2.6830325693727453e-05,0.017121496604606046,0.0015670549317814615
U56,K,6.0,MaxDD,3.885780586188048e-16,1.1102230246251565e-16,3.5
U56,K,6.0,OOS_Sharpe,0.00012519457140269807,0.08455552241820241,0.0014806196901427603
U56,K,6.0,M4B,2.6830325693727453e-05,0.017121496604606046,0.0015670549317814615
U56,K,8.0,Sharpe,0.000120104037572899,0.0733463743321503,0.001637491132540592
U56,K,8.0,CAGR,2.041145566367142e-05,0.015283516869665892,0.0013355208645847248
U56,K,8.0,MaxDD,3.3306690738754696e-16,2.220446049250313e-16,1.5
U56,K,8.0,OOS_Sharpe,0.00010239444955528754,0.0688411802380462,0.0014874011340482158
U56,K,8.0,M4B,2.041145566367142e-05,0.015283516869665892,0.0013355208645847248
U56,K,13.0,Sharpe,0.00010952062892544134,0.05615311589620453,0.00195039272847981
U56,K,13.0,CAGR,1.0021497067969065e-05,0.01139343183394681,0.0008795854676647948
U56,K,13.0,MaxDD,1.8767432564126274e-06,0.004383751651901524,0.00042811349853693454
U56,K,13.0,OOS_Sharpe,9.840942219263571e-05,0.05211681778115518,0.0018882469494946675
U56,K,13.0,M4B,1.0021497067969065e-05,0.01139343183394681,0.0008795854676647948
U56,N,3.0,Sharpe,0.0003019989595871575,0.2922670080975944,0.0010332981527847076
U56,N,3.0,CAGR,0.0010556795451934775,0.1053909923860088,0.010016791011198643
U56,N,3.0,MaxDD,8.919671323975864e-05,0.022892871856934227,0.003896265780771452
U56,N,3.0,OOS_Sharpe,0.0003122195338209899,0.28022317031871313,0.0011141817197553134
U56,N,3.0,M4B,0.0010556795451934775,0.10539099238600881,0.010016791011198642
U56,N,5.0,Sharpe,0.00024307131735146204,0.29754375314690873,0.0008169263000169539
U56,N,5.0,CAGR,0.0007249471633261617,0.08478897210096825,0.008550017123251376
U56,N,5.0,MaxDD,0.00012192710414221652,0.03919433229517244,0.003110835087685223
U56,N,5.0,OOS_Sharpe,0.00024338424234160438,0.28124372039164236,0.0008653855168843691
U56,N,5.0,M4B,0.0007249471633261756,0.08478897210096827,0.008550017123251537
U56,N,8.0,Sharpe,0.00021543838862447817,0.2963466552603864,0.000726981002823137
U56,N,8.0,CAGR,0.0005094196546155949,0.06998070495879505,0.007279430164579557
U56,N,8.0,MaxDD,0.0012985031402765745,0.049778534722836776,0.026085603915554055
U56,N,8.0,OOS_Sharpe,0.00020438186880089582,0.27666118225776315,0.0007387442905180488
U56,N,8.0,M4B,0.0005094196546155949,0.06998070495879505,0.007279430164579557
U56,N,10.0,Sharpe,0.00023769340889101542,0.2940101248506195,0.0008084531408970441
U56,N,10.0,CAGR,0.0004327518594446911,0.06416212947227251,0.006744661734328871
U56,N,10.0,MaxDD,4.736390150084091e-07,0.002400532658549004,0.0001973057993281787
U56,N,10.0,OOS_Sharpe,0.00021950415086924302,0.2782830329825643,0.000788780216014808
U56,N,10.0,M4B,0.0004327518594446911,0.06416212947227251,0.006744661734328871
U56,N,15.0,Sharpe,0.00020145170830054848,0.2718638504548684,0.0007410021890129564
U56,N,15.0,CAGR,0.00029749614510188316,0.05334974498975864,0.0055763367783480955
U56,N,15.0,MaxDD,1.0143222023417664e-06,0.003098393214426176,0.00032737039237597845
U56,N,15.0,OOS_Sharpe,0.00017499802276388365,0.24982391001745174,0.0007004854849628243
U56,N,15.0,M4B,0.00029749614510188316,0.05334974498975864,0.0055763367783480955
U56,N,20.0,Sharpe,0.00017795420727462208,0.25011051844191134,0.0007115022925993106
U56,N,20.0,CAGR,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,N,20.0,MaxDD,1.0572032443922907e-06,0.0032994299968298613,0.0003204199650873231
U56,N,20.0,OOS_Sharpe,0.00017043111043535397,0.23630150420222917,0.0007212442892005348
U56,N,20.0,M4B,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,N,25.0,Sharpe,0.00015528586589397264,0.23172257254151962,0.0006701369840270905
U56,N,25.0,CAGR,0.00015287956186271767,0.03798586822819039,0.0040246430842210265
U56,N,25.0,MaxDD,7.157755533837573e-07,0.002846214457022045,0.0002514833524289886
U56,N,25.0,OOS_Sharpe,0.0001706203214357771,0.21783909722965,0.0007832401235849137
U56,N,25.0,M4B,0.00015287956186271767,0.03798586822819039,0.0040246430842210265
U56,N,30.0,Sharpe,0.00014183153747615584,0.20900965647559133,0.0006785884435570052
U56,N,30.0,CAGR,0.00010798807040812708,0.0318082802791253,0.003394967268286931
U56,N,30.0,MaxDD,7.215121125003776e-07,0.002895441057695791,0.0002491890175359194
U56,N,30.0,OOS_Sharpe,0.0001513527438150586,0.20312994621636382,0.000745103056611088
U56,N,30.0,M4B,0.00010798807040812708,0.0318082802791253,0.003394967268286931
U56,N,40.0,Sharpe,0.00010488148400034092,0.17532937062154907,0.0005981968886817548
U56,N,40.0,CAGR,5.507009731242629e-05,0.02256605644901888,0.002440395265200208
U56,N,40.0,MaxDD,4.375352436469804e-07,0.002519043975169999,0.00017369099069318672
U56,N,40.0,OOS_Sharpe,0.00012391374364684182,0.17703584929801863,0.000699935883823439
U56,N,40.0,M4B,5.507009731242629e-05,0.02256605644901888,0.002440395265200208
U56,V,0.2,Sharpe,0.00020564175302484333,0.4549348253424754,0.0004520246452226118
U56,V,0.2,CAGR,0.00023080642801176499,0.04485895770735415,0.005145158064471184
U56,V,0.2,MaxDD,0.02065796925372726,0.05703877588464834,0.36217413388226716
U56,V,0.2,OOS_Sharpe,0.00022772689256556067,0.4851030851920026,0.00046944020666334643
U56,V,0.2,M4B,0.00023080642801176499,0.04485895770735415,0.005145158064471184
U56,V,0.3,Sharpe,0.00028026870820485605,0.35450922081800107,0.0007905822803653989
U56,V,0.3,CAGR,0.0002500556268657528,0.047854582130255396,0.005225322544560651
U56,V,0.3,MaxDD,9.534866157895339e-05,0.025252911754552687,0.0037757492088714715
U56,V,0.3,OOS_Sharpe,0.0003146712480963654,0.3596599940031342,0.0008749131216790912
U56,V,0.3,M4B,0.0002500556268657528,0.047854582130255396,0.005225322544560651
U56,V,0.4,Sharpe,0.00023665341658007932,0.2879658092639418,0.0008218108156137701
U56,V,0.4,CAGR,0.00022248045807915506,0.04579162237053347,0.004858540636077559
U56,V,0.4,MaxDD,1.482431000954243e-06,0.004122924218132207,0.0003595581491492519
U56,V,0.4,OOS_Sharpe,0.00025717266965319396,0.2764623534934789,0.0009302267249173948
U56,V,0.4,M4B,0.00022248045807915506,0.04579162237053347,0.004858540636077559
U56,V,0.5,Sharpe,0.0002058482454960764,0.2617897318815545,0.0007863113805747408
U56,V,0.5,CAGR,0.00021171912450024255,0.044818923058174365,0.004723877997368075
U56,V,0.5,MaxDD,1.0466258682506613e-06,0.0032857007637022706,0.00031853961864480363
U56,V,0.5,OOS_Sharpe,0.00019635363711678622,0.24775046825608737,0.0007925459778095159
U56,V,0.5,M4B,0.00021171912450024255,0.044818923058174365,0.004723877997368075
U56,V,0.6,Sharpe,0.00017795420727462208,0.25011051844191134,0.0007115022925993106
U56,V,0.6,CAGR,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,V,0.6,MaxDD,1.0572032443922907e-06,0.0032994299968298613,0.0003204199650873231
U56,V,0.6,OOS_Sharpe,0.00017043111043535397,0.23630150420222917,0.0007212442892005348
U56,V,0.6,M4B,0.00020961897660642936,0.0446868069028612,0.0046908470560918045
U56,V,0.8,Sharpe,0.00016574885937514772,0.23547586069673465,0.0007038889629056833
U56,V,0.8,CAGR,0.00020169460169505715,0.04401784867019054,0.004582109480321953
U56,V,0.8,MaxDD,8.462506513873258e-07,0.002860323683706034,0.00029585835204876695
U56,V,0.8,OOS_Sharpe,0.00014737895562544345,0.21987260396040142,0.0006702924919740618
U56,V,0.8,M4B,0.00020169460169505715,0.04401784867019054,0.004582109480321953
U56,V,1.0,Sharpe,0.00015291270403428037,0.22932429511253216,0.0006667967908033655
U56,V,1.0,CAGR,0.00019772202318191212,0.043701808356336524,0.004524344200352604
U56,V,1.0,MaxDD,9.831162859352816e-07,0.0030794255710191454,0.0003192531409713261
U56,V,1.0,OOS_Sharpe,0.00013343333845394767,0.21186911258086205,0.0006297913689661651
U56,V,1.0,M4B,0.00019772202318191212,0.043701808356336524,0.004524344200352604
U56,V,5.0,Sharpe,0.00014468937766132228,0.22349082243393115,0.0006474063502276282
U56,V,5.0,CAGR,0.0001937315120545957,0.043370042707510326,0.004466943077762926
U56,V,5.0,MaxDD,7.072063599178335e-07,0.0026240088582529797,0.00026951370903095177
U56,V,5.0,OOS_Sharpe,0.00012201951586621185,0.20355141300460744,0.0005994530524995663
U56,V,5.0,M4B,0.0001937315120545957,0.043370042707510326,0.004466943077762926
