panel,anchor,ladder,chooser,k,L,L_eff,pick,O_PICK,O_REACH,O_MARGIN,O_LEVEL,O_GAPRATIO,B_PPICK,B_PMAX,B_MODALRUNG,B_MODALMATCH,B_Q95,B_Q05,B_NULLMED,B_RECRANGE,B_SD,B_PCTRANK,B_BOOT95,B_GAPEXCEEDS,B_RESOLVED
U56,B,H,CH_ISSHARPE,4,160,160,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.446,0.446,3.0,1.0,1.6997051599299653,0.6695189451740919,1.1849390349527875,1.0301862147558734,0.31627653457882754,0.453,0.2132016736767476,0.0,0.0
U56,B,H,CH_ISSHARPE,4,200,200,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.473,0.473,3.0,1.0,1.7310188433918778,0.703933235972273,1.187135065838416,1.0270856074196049,0.31157941724560906,0.45,0.22128641784006575,0.0,0.0
U56,B,H,CH_ISSHARPE,4,252,252,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.459,0.459,3.0,1.0,1.6625869257030705,0.7262863923049268,1.1516535776721066,0.9363005333981438,0.2788439412539957,0.5,0.20725674633834332,0.0,0.0
U56,B,H,CH_ISSHARPE,4,378,378,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.456,0.456,3.0,1.0,1.624677602541001,0.7340701373571064,1.1664115927210381,0.8906074651838948,0.2752034073554167,0.48,0.2163485428560439,0.0,0.0
U56,B,H,CH_ISSHARPE,4,504,504,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.404,0.43,0.0,0.0,1.622703160119659,0.8101236383241507,1.1865992927755835,0.8125795217955083,0.2509426797974993,0.44,0.19754407350857056,0.0,0.0
U56,B,H,CH_ISSHARPE,4,756,756,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.282,0.466,0.0,0.0,1.6097303433470582,0.8482384227484927,1.2051671077705426,0.7614919205985656,0.2298162346951685,0.413,0.16377165565981505,0.0,0.0
U56,B,H,CH_ISSHARPE,4,1008,1008,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,0.34,0.453,0.0,0.0,1.4756788175723856,1.0315140550306654,1.2332450352362065,0.44416476254172016,0.13382856307316573,0.279,0.11161062851247601,0.0,0.0
U56,B,H,CH_ISSHARPE,4,T,2007,252,3.0,0.0,0.022381590637902127,1.1514523915772825,0.3999440719935396,1.0,1.0,3.0,1.0,1.1514523915772827,1.1514523915772827,1.1514523915772827,0.0,2.221557105636704e-16,0.0,0.02238159063790235,0.0,1.0
U56,B,H,CH_ISCAGR,4,1,1,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.253,0.347,3.0,0.0,0.17332218520530712,0.050375926937447024,0.11530320249975656,0.1229462582678601,0.03668588019043312,0.453,0.021415671221702848,0.0,0.0
U56,B,H,CH_ISCAGR,4,2,2,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.232,0.314,3.0,0.0,0.1736845723619341,0.049611766706726165,0.1097379120169395,0.12407280565520794,0.037695271585295204,0.507,0.021945954143348465,0.0,0.0
U56,B,H,CH_ISCAGR,4,5,5,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.242,0.312,3.0,0.0,0.1707802223111461,0.0503870484577532,0.1114114915946719,0.1203931738533929,0.0367357139824889,0.489,0.023229199316099493,0.0,0.0
U56,B,H,CH_ISCAGR,4,10,10,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.255,0.288,3.0,0.0,0.16568814080006183,0.05605396067556189,0.11222500894609855,0.10963418012449994,0.0339758946484214,0.482,0.023072459610433225,0.0,0.0
U56,B,H,CH_ISCAGR,4,16,16,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.265,0.311,3.0,0.0,0.17081759779537825,0.05963244723129263,0.11143322784793208,0.11118515056408561,0.03385032816573931,0.488,0.022408957266459084,0.0,0.0
U56,B,H,CH_ISCAGR,4,21,21,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.258,0.307,3.0,0.0,0.16738438312723491,0.05441395411196446,0.11177831444679287,0.11297042901527046,0.03345047194195527,0.484,0.0210242702257268,0.0,0.0
U56,B,H,CH_ISCAGR,4,26,26,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.299,0.299,2.0,1.0,0.16628226122513018,0.05488127978047923,0.1102106048618684,0.11140098144465095,0.033864001479664514,0.503,0.020943567041480145,0.0,0.0
U56,B,H,CH_ISCAGR,4,32,32,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.276,0.312,3.0,0.0,0.16108157788887295,0.056432649483594215,0.10919522501662138,0.10464892840527873,0.031362657123589495,0.517,0.0219143311551946,0.0,0.0
U56,B,H,CH_ISCAGR,4,42,42,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.257,0.34,3.0,0.0,0.15870772646279419,0.05721947950238719,0.11125745233281037,0.101488246960407,0.030352721343306556,0.495,0.02237923781141372,0.0,0.0
U56,B,H,CH_ISCAGR,4,52,52,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.273,0.34,3.0,0.0,0.1594991945684441,0.06181866072550166,0.10874450987699247,0.09768053384294245,0.029725059111022266,0.512,0.023437604632742328,0.0,0.0
U56,B,H,CH_ISCAGR,4,63,63,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.294,0.312,3.0,0.0,0.1605904492442208,0.06151431005249987,0.11310083223787759,0.09907613919172092,0.030909023837972057,0.461,0.023782980621452718,0.0,0.0
U56,B,H,CH_ISCAGR,4,79,79,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.293,0.349,3.0,0.0,0.1611611988629687,0.06096970752882135,0.11156437785947448,0.10019149133414734,0.03038853958826439,0.484,0.02323918204161088,0.0,0.0
U56,B,H,CH_ISCAGR,4,100,100,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.293,0.346,3.0,0.0,0.16323309250309545,0.06431640329016028,0.11343319806958396,0.09891668921293517,0.0305018691183431,0.461,0.022909380289111842,0.0,0.0
U56,B,H,CH_ISCAGR,4,126,126,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.276,0.375,3.0,0.0,0.16629693181593944,0.05828893226226054,0.1124726678576018,0.10800799955367887,0.03275021837125716,0.477,0.023020190077906597,0.0,0.0
U56,B,H,CH_ISCAGR,4,160,160,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.294,0.367,3.0,0.0,0.1597499930142708,0.0622214747985973,0.11152229298410388,0.09752851821567352,0.030481457050241318,0.492,0.02340670667763196,0.0,0.0
U56,B,H,CH_ISCAGR,4,200,200,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.28,0.41,3.0,0.0,0.1616223095970181,0.058199485321996744,0.11154216103869985,0.10342282427502136,0.031497236762462286,0.482,0.022827431482149874,0.0,0.0
U56,B,H,CH_ISCAGR,4,252,252,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.272,0.424,3.0,0.0,0.16138536289250424,0.05855485918621399,0.10649129284628334,0.10283050370629024,0.03129932732960436,0.56,0.022905920818611987,0.0,0.0
U56,B,H,CH_ISCAGR,4,378,378,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.182,0.5,3.0,0.0,0.1554759123613549,0.05551698371415749,0.10712601742053995,0.09995892864719744,0.030791230206644225,0.561,0.022202161217750215,0.0,0.0
U56,B,H,CH_ISCAGR,4,504,504,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.202,0.472,3.0,0.0,0.16001661524834976,0.054588157203713614,0.10791479482059896,0.10542845804463614,0.031753742888015885,0.524,0.017236471520676245,0.0,0.0
U56,B,H,CH_ISCAGR,4,756,756,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.244,0.461,3.0,0.0,0.15553124076040303,0.06396966899488683,0.11240615585969504,0.09156157176551621,0.027903923006144922,0.476,0.01418709941381414,0.0,0.0
U56,B,H,CH_ISCAGR,4,1008,1008,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,0.229,0.492,3.0,0.0,0.14164284089605864,0.08949424958020165,0.11389405473767966,0.052148591315857,0.016066596361264788,0.45,0.012352229904621925,0.0,0.0
U56,B,H,CH_ISCAGR,4,T,2007,126,2.0,0.0,0.00014237987197573965,0.11064741719029847,0.06074935530895282,1.0,1.0,2.0,1.0,0.11064741719029847,0.11064741719029847,0.11064741719029847,0.0,0.0,1.0,0.00014237987197573965,0.0,1.0
U56,B,H,CH_ISDD,4,1,1,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.241,0.407,3.0,0.0,-0.0922037474706812,-0.22922974748692904,-0.13954002647408897,0.13702600001624782,0.04360950149584088,0.826,0.03639695127415751,0.0,0.0
U56,B,H,CH_ISDD,4,2,2,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.248,0.415,3.0,0.0,-0.0942556384809024,-0.24089261769032463,-0.14592964982596668,0.14663697920942223,0.04657218250381486,0.856,0.03992633704506355,0.0,0.0
U56,B,H,CH_ISDD,4,5,5,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.234,0.412,3.0,0.0,-0.09367008325689176,-0.24187882166375477,-0.14284347213231602,0.148208738406863,0.04533938612293066,0.843,0.03375483888463404,0.0,0.0
U56,B,H,CH_ISDD,4,10,10,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.234,0.346,3.0,0.0,-0.08712747858591957,-0.21344124226141126,-0.1306551398745081,0.12631376367549169,0.03927090618860582,0.775,0.0287080194567111,0.0,0.0
U56,B,H,CH_ISDD,4,16,16,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.258,0.357,3.0,0.0,-0.08983564910110389,-0.21459392474141292,-0.13084738206506658,0.12475827564030903,0.03931973372864902,0.783,0.028352063108698172,0.0,0.0
U56,B,H,CH_ISDD,4,21,21,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.221,0.369,3.0,0.0,-0.08860519811085932,-0.20892481702620735,-0.12988360871633925,0.12031961891534802,0.039558150611819116,0.757,0.02518089386629733,0.0,0.0
U56,B,H,CH_ISDD,4,26,26,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.233,0.386,3.0,0.0,-0.08622960773485921,-0.21328460200342503,-0.12725447801559864,0.1270549942685658,0.038276071572307134,0.739,0.02574719327698317,0.0,0.0
U56,B,H,CH_ISDD,4,32,32,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.23,0.386,3.0,0.0,-0.08550979685705665,-0.2022921410011152,-0.12530900958019914,0.11678234414405855,0.036303964738690304,0.71,0.02613719478152371,0.0,0.0
U56,B,H,CH_ISDD,4,42,42,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.226,0.371,3.0,0.0,-0.08517596072945081,-0.18412403849050443,-0.12045425589075687,0.0989480777610536,0.031696501504836834,0.701,0.022642874035978026,0.0,0.0
U56,B,H,CH_ISDD,4,52,52,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.267,0.371,3.0,0.0,-0.08929881800243686,-0.18718026194248863,-0.12085284742738067,0.09788144394005177,0.03130662146243642,0.694,0.021367895067435534,0.0,0.0
U56,B,H,CH_ISDD,4,63,63,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.276,0.388,3.0,0.0,-0.08616767388589638,-0.17616087631879312,-0.11596273968113696,0.08999320243289675,0.028597415857358352,0.66,0.021432683995748002,0.0,0.0
U56,B,H,CH_ISDD,4,79,79,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.306,0.39,3.0,0.0,-0.08780555146687821,-0.17021247892698127,-0.11619694815573667,0.08240692746010306,0.02573209526172397,0.701,0.02183211788430722,0.0,0.0
U56,B,H,CH_ISDD,4,100,100,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.302,0.409,3.0,0.0,-0.09229852252883058,-0.16085468764172486,-0.11469162612627642,0.06855616511289428,0.022479381487357102,0.696,0.02134984181869899,0.0,0.0
U56,B,H,CH_ISDD,4,126,126,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.378,0.378,0.0,1.0,-0.09448998365034622,-0.15725888493168574,-0.10812162467035002,0.06276890128133951,0.020941312052023483,0.619,0.022767391656918434,0.0,0.0
U56,B,H,CH_ISDD,4,160,160,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.405,0.405,0.0,1.0,-0.0948828750723234,-0.14902768724235055,-0.10755269968958858,0.05414481217002715,0.018182309818716314,0.614,0.024751125310990347,0.0,0.0
U56,B,H,CH_ISDD,4,200,200,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.502,0.502,0.0,1.0,-0.09488287507232351,-0.146468090833694,-0.10755269968958847,0.05158521576137049,0.016051270822341677,0.626,0.02625091524488045,0.0,0.0
U56,B,H,CH_ISDD,4,252,252,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.545,0.545,0.0,1.0,-0.09488287507232351,-0.1421370775775185,-0.10755269968958836,0.047254202505194985,0.015413314152471453,0.589,0.025170717309587646,0.0,0.0
U56,B,H,CH_ISDD,4,378,378,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.66,0.66,0.0,1.0,-0.09488287507232351,-0.12636404509787014,-0.10755269968958803,0.031481170025546616,0.01084039067033711,0.415,0.023650047022194226,0.0,0.0
U56,B,H,CH_ISDD,4,504,504,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.735,0.735,0.0,1.0,-0.09488287507232329,-0.11272309240471644,-0.1075526996895877,0.017840217332393143,0.009838135979108037,0.323,0.02298575005953396,0.0,0.0
U56,B,H,CH_ISDD,4,756,756,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.836,0.836,0.0,1.0,-0.09488287507232307,-0.10755269968958858,-0.09842614181376363,0.012669824617265513,0.008190509511746906,0.212,0.014235100429534832,0.0,0.0
U56,B,H,CH_ISDD,4,1008,1008,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,0.85,0.85,0.0,1.0,-0.0948828750723234,-0.1075526996895887,-0.09842614181376375,0.012669824617265296,0.007524577812642228,0.233,0.012789511186124813,0.0,0.0
U56,B,H,CH_ISDD,4,T,2007,21,0.0,0.0,0.00011968656885930073,-0.10755269968958825,0.005441060386468318,1.0,1.0,0.0,1.0,-0.10755269968958825,-0.10755269968958825,-0.10755269968958825,0.0,2.77694638204588e-17,1.0,0.00011968656885930073,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,1,1,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.866,0.866,9.0,1.0,1.6802554511459873,0.5120209857202382,1.0948001588162937,1.168234465425749,0.35514041311157923,0.505,0.002160247491375888,0.0,0.0
U56,B,GROSS,CH_ISSHARPE,10,2,2,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.874,0.874,9.0,1.0,1.767787721438714,0.5558863370001889,1.1203779753221936,1.2119013844385251,0.3581753450156922,0.465,0.0020143849715641205,0.0,0.0
U56,B,GROSS,CH_ISSHARPE,10,5,5,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.899,0.899,9.0,1.0,1.7149884442607672,0.5350856500062002,1.1335820115620563,1.1799027942545668,0.35327845255588436,0.461,0.0019942211904446,0.0,0.0
U56,B,GROSS,CH_ISSHARPE,10,10,10,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.942,0.942,9.0,1.0,1.6731895299048012,0.6263953110325657,1.14214258543967,1.0467942188722354,0.32915508670971005,0.446,0.001847357563740348,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,16,16,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.959,0.959,9.0,1.0,1.6463420180110064,0.5846153645578622,1.128990758783963,1.0617266534531442,0.3293528620959956,0.475,0.0018307397769659279,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,21,21,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.951,0.951,9.0,1.0,1.6694983471787175,0.623692743253826,1.118077677713596,1.0458056039248915,0.317064874735855,0.481,0.001780490990380279,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,26,26,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.98,0.98,9.0,1.0,1.6140558448887272,0.5337129405682585,1.085612443034508,1.0803429043204686,0.31863706851242674,0.513,0.0018510319968662646,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,32,32,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.97,0.97,9.0,1.0,1.597736763992894,0.575771308785749,1.066616545399016,1.021965455207145,0.3075104367580993,0.538,0.0017164999732111822,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,42,42,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.988,0.988,9.0,1.0,1.5998414048034628,0.607828853095918,1.0827935238906177,0.9920125517075449,0.30672216298084076,0.523,0.0017319020586290367,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,52,52,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.994,0.994,9.0,1.0,1.5786811123339288,0.6120770583372607,1.093237542750754,0.9666040539966683,0.3011061344333371,0.509,0.001661798432971806,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,63,63,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.99,0.99,9.0,1.0,1.6147485418703464,0.6054618665498316,1.0826522510584071,1.0092866753205147,0.30479079617427696,0.524,0.001671332743821302,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,79,79,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.993,0.993,9.0,1.0,1.5649210916410765,0.6227701615798035,1.1138214334172716,0.9421509300612732,0.2797378433688805,0.486,0.0016233364912056902,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,100,100,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.997,0.997,9.0,1.0,1.5855155602780076,0.6352329264585969,1.1035624785894496,0.9502826338194106,0.29044007795728993,0.497,0.0015809489947352924,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,126,126,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.993,0.993,9.0,1.0,1.5763950483301665,0.6681461926561526,1.109219175005812,0.9082488556740139,0.28737627274556266,0.482,0.0015243082772958317,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,160,160,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.995,0.995,9.0,1.0,1.5790833231285035,0.6498637936977867,1.103340778451234,0.9292195294307168,0.27385443093570705,0.493,0.0015047855153480449,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,200,200,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,0.999,0.999,9.0,1.0,1.5209512897973867,0.6839192646977169,1.0781631736274833,0.8370320250996699,0.261430231264206,0.535,0.0014824120387852801,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,252,252,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.4616097544204691,0.6848391480359357,1.0418403921989405,0.7767706063845335,0.23887714754071235,0.592,0.0014772875885653623,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,378,378,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.4441041059048865,0.6625326411920275,1.05182700248098,0.781571464712859,0.234335289714586,0.578,0.001440486703700089,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,504,504,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.4196297789050727,0.7011222024102166,1.0531387609632996,0.7185075764948561,0.22404267106888692,0.565,0.001333929625505187,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,756,756,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.4187260530791905,0.7652083184654412,1.08177960332581,0.6535177346137495,0.20122986249815236,0.534,0.0012579172210054278,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,1008,1008,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.2614562593554501,0.9256646131674447,1.0842489201539967,0.3357916461880054,0.10471475920840444,0.56,0.001118670688857237,0.0,1.0
U56,B,GROSS,CH_ISSHARPE,10,T,2007,0.75,9.0,0.0,0.0009182334769168854,1.0991942160139658,0.1086109950361266,1.0,1.0,9.0,1.0,1.0991942160139696,1.0991942160139696,1.0991942160139696,0.0,0.0,0.0,0.0009182334769204381,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,1,1,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.999,0.999,9.0,1.0,0.24693820390637813,0.06398467684982861,0.153335568789301,0.18295352705654952,0.05419379594385663,0.46,0.017664095883995652,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,2,2,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.999,0.999,9.0,1.0,0.24461354972621302,0.061309310468676485,0.15031194489419752,0.18330423925753653,0.05552120193365546,0.482,0.01756053755314639,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,5,5,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.996,0.996,9.0,1.0,0.2377851364471874,0.06417372236377229,0.14640527637663758,0.17361141408341513,0.05292508502904187,0.515,0.017008269209422108,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,10,10,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.998,0.998,9.0,1.0,0.23424358813258742,0.0689864250436351,0.1503453631424132,0.16525716308895233,0.05019733624589218,0.485,0.016801169262761692,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,16,16,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.999,0.999,9.0,1.0,0.23323123963768091,0.07445559599727286,0.1513869821713395,0.15877564364040805,0.048630286658555906,0.469,0.01656283345523146,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,21,21,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.997,0.997,9.0,1.0,0.22821849531270694,0.06682748198210504,0.14922670144344075,0.1613910133306019,0.049354193198561415,0.497,0.01618784014509119,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,26,26,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.996,0.996,9.0,1.0,0.22856616941220176,0.07384532527539485,0.14894870702693686,0.15472084413680692,0.046594810344940216,0.498,0.01625568927557448,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,32,32,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,0.999,0.999,9.0,1.0,0.2263839498881787,0.07398947072635534,0.1483312069756163,0.15239447916182336,0.04629201421435516,0.502,0.01610513489994375,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,42,42,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.22033753420107927,0.07737103571901414,0.14714869170329747,0.14296649848206514,0.04331248804420998,0.52,0.015640207438315047,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,52,52,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.2187432117669628,0.08192983930628618,0.1513193375208849,0.1368133724606766,0.04173671263193765,0.471,0.015495446845473581,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,63,63,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.2158187477799457,0.07943032204285531,0.14768020802483917,0.13638842573709037,0.041200779466367354,0.51,0.015314979215220367,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,79,79,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.215575755738375,0.08500499714228914,0.14733898350335528,0.13057075859608588,0.04015916759586984,0.51,0.015195637193410359,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,100,100,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.21869258362226587,0.08508461000172977,0.150391060840958,0.1336079736205361,0.04134977033928913,0.48,0.015485663437218555,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,126,126,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.21930655925182616,0.09054339170346057,0.15369130347562288,0.1287631675483656,0.03975205430033376,0.459,0.015496656790385865,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,160,160,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.21635359545104524,0.08305048444158573,0.15332555863210862,0.13330311100945952,0.04018699516039947,0.451,0.01527207388085231,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,200,200,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.20721254375718115,0.08518167371251076,0.14491221852303215,0.1220308700446704,0.0371297437725725,0.546,0.014553987474402062,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,252,252,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.19371318608673196,0.08825608973009576,0.14061577352189802,0.10545709635663622,0.03326640084444579,0.585,0.013507499598860538,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,378,378,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.19228288907061228,0.08506214452227588,0.14123132438557373,0.1072207445483364,0.032991662665318715,0.592,0.013354848535331742,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,504,504,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.19379076292634342,0.0893410868379743,0.1421758198800661,0.10444967608836914,0.03190239702817776,0.594,0.013498765877622776,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,756,756,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.1824174860733776,0.10227281510959985,0.14236709403512515,0.08014467096377775,0.02515791913685711,0.599,0.012675339910570503,0.0,1.0
U56,B,GROSS,CH_ISCAGR,10,1008,1008,0.75,9.0,0.0,0.010112184688072734,0.14859342745201576,0.11234950389126787,1.0,1.0,9.0,1.0,0.1663933685450816,0.12296012535208473,0.14145286377671762,0.043433243192996865,0.013279770038347157,0.695,0.011468663503545562,0.0,1.0
