panel,family,carried_n,cost,rec_grid,ext_grid,narrow_pick,wide_pick,narrow_at_edge,wide_outside_record,wide_at_ext_edge,n_OOS_Sharpe,w_OOS_Sharpe,d_OOS_Sharpe,n_OOS_CAGR,w_OOS_CAGR,n_OOS_MaxDD,w_OOS_MaxDD,ext_OOS_spread,best_possible_OOS,v1_OOS_Sharpe,spy_OOS_Sharpe,v1_OOS_CAGR,spy_OOS_CAGR,spy_OOS_MaxDD,n_pass4a,w_pass4a,n_pass4b,w_pass4b,n_fail4b,w_fail4b
u56,gross,5.0,10,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.7486405338707192,0.7486405338707192,0.0,0.10188348237911637,0.10188348237911637,-0.18244790082009277,-0.18244790082009277,0.006244698806761151,0.7548852326774803,0.747063834691694,0.8820107671822842,0.07730300522922962,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|CAGR,H1|H2|OOS|CAGR
u56,gross,5.0,25,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.399488289233577,0.399488289233577,0.0,0.04813040339293018,0.04813040339293018,-0.18773259232813844,-0.18773259232813844,0.005184670213736087,0.4046729594473131,0.39920030769495,0.8820107671822842,0.037834702288707334,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
u56,gross,20.0,10,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.9918747410163562,0.9918747410163562,0.0,0.14326298998353537,0.14326298998353537,-0.22794402893557986,-0.22794402893557986,0.0015391578803023442,0.9934138988966585,0.747063834691694,0.8820107671822842,0.07730300522922962,0.15450717694493266,-0.33717235283398284,False,False,False,False,DD,DD
u56,gross,20.0,25,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.8242325869986696,0.8242325869986696,0.0,0.11571551440714778,0.11571551440714778,-0.2296055724128565,-0.2296055724128565,0.0011979818546711263,0.824594834579578,0.39920030769495,0.8820107671822842,0.037834702288707334,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD,H1|H2|OOS|DD
u56,max_vol,5.0,10,"[0.4,0.8]","[0.2,99]",0.4,0.3,True,True,False,0.7254112013867228,0.5817611438233142,-0.14365005756340854,0.07435692864601728,0.0560746534861305,-0.13827796154480843,-0.1886616124676186,0.2806818759112576,0.7761187716991298,0.747063834691694,0.8820107671822842,0.07730300522922962,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|CAGR,H1|H2|OOS|CAGR
u56,max_vol,5.0,25,"[0.4,0.8]","[0.2,99]",0.4,0.3,True,True,False,0.37362498398353716,0.21252552203819347,-0.1610994619453437,0.034800060668649824,0.016718671638831006,-0.14584543867009037,-0.22743280754734096,0.35131290127068804,0.42809142617119916,0.39920030769495,0.8820107671822842,0.037834702288707334,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|CAGR,H1|H2|OOS|DD|CAGR
u56,max_vol,20.0,10,"[0.4,0.8]","[0.2,99]",0.8,0.8,True,False,False,0.987237966655738,0.987237966655738,0.0,0.10873412105641345,0.10873412105641345,-0.17298031459456686,-0.17298031459456686,0.3542306642359466,1.033379238925695,0.747063834691694,0.8820107671822842,0.07730300522922962,0.15450717694493266,-0.33717235283398284,False,False,False,False,CAGR,CAGR
u56,max_vol,20.0,25,"[0.4,0.8]","[0.2,99]",0.8,0.8,True,False,False,0.8227848624215269,0.8227848624215269,0.0,0.08876835766359359,0.08876835766359359,-0.17439697859808634,-0.17439697859808634,0.5254046244444633,0.8783919565066659,0.39920030769495,0.8820107671822842,0.037834702288707334,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|CAGR,H1|H2|OOS|CAGR
u56,n,,10,"[5,20]","[2,56]",20.0,56.0,True,True,True,0.9926291653120919,1.1132841948586054,0.12065502954651353,0.10783615429796778,0.11341323151490479,-0.1738200183474834,-0.15874704847794496,0.6041036879120875,1.1142725804077696,0.747063834691694,0.8820107671822842,0.07730300522922962,0.15450717694493266,-0.33717235283398284,False,False,False,False,CAGR,CAGR
u56,n,,25,"[5,20]","[2,56]",20.0,56.0,True,True,True,0.824594834579578,0.9885868688153712,0.16399203423579312,0.0877293946013804,0.09952982594970528,-0.17514814909630128,-0.16113530298864676,0.8814638618405936,0.9910090654007281,0.39920030769495,0.8820107671822842,0.037834702288707334,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|CAGR,H1|CAGR
