panel,anchor,ladder,chooser,k,anchor_rung,pick,moved,S_OBS_MARGIN,S_OBS_RATIO,S_PBOOT_TOP,S_PBOOT_MARGIN,d,pick_OOS_Sharpe,anchor_OOS_Sharpe,pick_CAGR,pick_Sharpe,pick_MaxDD,pick_H1,pick_H2,pick_OOS_CAGR,pick_OOS_MaxDD,i2011_pick,i2011_moved,i2011_d,i2011_S_OBS_MARGIN,i2011_S_OBS_RATIO,i2011_S_PBOOT_TOP,i2011_S_PBOOT_MARGIN,i2012_pick,i2012_moved,i2012_d,i2012_S_OBS_MARGIN,i2012_S_OBS_RATIO,i2012_S_PBOOT_TOP,i2012_S_PBOOT_MARGIN,i2013_pick,i2013_moved,i2013_d,i2013_S_OBS_MARGIN,i2013_S_OBS_RATIO,i2013_S_PBOOT_TOP,i2013_S_PBOOT_MARGIN,i2014_pick,i2014_moved,i2014_d,i2014_S_OBS_MARGIN,i2014_S_OBS_RATIO,i2014_S_PBOOT_TOP,i2014_S_PBOOT_MARGIN
B136,B,H,CH_ISDD,4,63,63,False,0.051218374131248176,0.1424552313323741,0.581,0.362,0.0,0.733247537950272,0.733247537950272,0.11517703184978423,0.9478901998343642,-0.20972115836238414,1.3742555269146757,0.6344943342152187,0.09355877958336878,-0.20972115836238392,63,False,0.0,0.03514584528802492,0.09775221501658019,0.456,0.08100000000000002,63,False,0.0,0.03514584528802492,0.09775221501658019,0.42,0.01799999999999996,63,False,0.0,0.03514584528802492,0.09775221501658019,0.431,0.05399999999999999,63,False,0.0,0.03514584528802492,0.09775221501658019,0.366,0.0010000000000000009
B136,B,GROSS,CH_ISSHARPE,10,0.55,0.75,True,0.0007668415625473026,0.10901541422236921,0.985,0.975,0.008764716007532702,0.7420122539578047,0.733247537950272,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.12693889576127715,-0.278559709979356,0.75,True,0.001909637787462115,0.0018712027955748577,0.11054875001535218,0.984,0.97,0.75,True,0.0014913907998297393,0.0015870773004212446,0.10999829558015903,0.981,0.97,0.75,True,0.0028262471417010993,0.0008328306010499965,0.10750396775590272,0.982,0.975,0.75,True,0.003318417372391469,0.0007719422267469851,0.10808416067635687,0.981,0.968
B136,B,GROSS,CH_ISCAGR,10,0.55,0.75,True,0.09597499167886266,0.11373610889623095,1.0,1.0,0.008764716007532702,0.7420122539578047,0.733247537950272,0.15764279457911345,0.9541908395448223,-0.27855970997935586,1.3783908991131535,0.6440888276900967,0.12693889576127715,-0.278559709979356,0.75,True,0.001909637787462115,0.09335943079477368,0.11232238391793022,0.994,0.988,0.75,True,0.0014913907998297393,0.09368750375614743,0.11251452343250402,0.995,0.993,0.75,True,0.0028262471417010993,0.09728964456348337,0.11442317840384786,1.0,1.0,0.75,True,0.003318417372391469,0.09682895548678047,0.11418192094130955,1.0,1.0
B136,B,GROSS,CH_ISDD,10,0.55,0.3,True,0.09044312199825605,0.11332804186634915,1.0,1.0,-0.011035233203103734,0.7222123047471682,0.733247537950272,0.062476204791565015,0.9397929665982648,-0.11827898831233874,1.3689140908380255,0.6225602538445385,0.05128637591655982,-0.11827898831233863,0.3,True,-0.0024173965325728908,0.09044312199825605,0.11332804186634915,1.0,1.0,0.3,True,-0.0018913044864816708,0.09044312199825605,0.11332804186634915,1.0,1.0,0.3,True,-0.003448719512423759,0.09044312199825605,0.11332804186634915,1.0,1.0,0.3,True,-0.004067206249353195,0.09044312199825605,0.11332804186634915,1.0,1.0
B136,B,CADENCE,CH_ISSHARPE,4,M,D,True,0.031659149530053395,0.8925174616271745,0.335,0.019000000000000017,0.1220561467721959,0.8553036847224679,0.733247537950272,0.1324804370459658,1.0303496379173966,-0.21234654687645227,1.4307695869528718,0.7497824398141523,0.11824753479797034,-0.21234654687645216,D,True,-0.12122966111245526,0.061961303794345564,0.2667958276937161,0.546,0.32600000000000007,D,True,-0.1726347735544822,0.0132980234465897,0.06273311784331616,0.437,0.05099999999999999,D,True,-0.08428730375516147,0.00735507395088366,0.0863591953345955,0.449,0.132,Q,True,-0.24986768236904633,0.011329628921265704,0.13733974069862576,0.388,0.07800000000000001
B136,B,CADENCE,CH_ISCAGR,4,M,D,True,0.035006677424562385,0.6207045827845868,0.32,0.02300000000000002,0.1220561467721959,0.8553036847224679,0.733247537950272,0.1324804370459658,1.0303496379173966,-0.21234654687645227,1.4307695869528718,0.7497824398141523,0.11824753479797034,-0.21234654687645216,D,True,-0.12122966111245526,0.052735724728419094,0.20147718487005017,0.5,0.203,D,True,-0.1726347735544822,0.025816984462494735,0.10132140023859221,0.428,0.057999999999999996,D,True,-0.08428730375516147,0.016753859820497267,0.15919476240198774,0.483,0.15299999999999997,Q,True,-0.24986768236904633,0.005202294085606778,0.0733641328268209,0.361,0.033999999999999975
B136,B,CADENCE,CH_ISDD,4,M,W,True,0.031213677333881175,0.278015867542691,0.341,0.09699999999999998,0.24950225951788896,0.9827497974681609,0.733247537950272,0.13929845291572907,1.0946636340848142,-0.22510063335843744,1.394371349777076,0.8802817570714657,0.13470332041268884,-0.22510063335843766,W,True,-0.12409886794380265,0.024874192665344578,0.2855251120867396,0.429,0.10099999999999998,W,True,-0.1424403400725498,0.024874192665344578,0.2855251120867396,0.432,0.15499999999999997,W,True,0.0010418952092881018,0.024874192665344578,0.2855251120867396,0.429,0.11599999999999999,W,True,0.060902670953616456,0.024874192665344578,0.2855251120867396,0.349,0.09499999999999997
SMALL,A,N,CH_ISSHARPE,9,20,25,True,0.12099031742229131,0.22480961883914877,0.646,0.56,-0.036978992263477006,0.4163581876404954,0.45333717990397243,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,0.06169800421238092,-0.35587150982337046,20,False,0.0,0.018045389175984295,0.010895309281273123,0.15,0.11800000000000002,15,True,0.019161306765112296,0.006864715820235859,0.010580456051854053,0.194,0.138,25,True,0.11732777973995104,0.059323452134257125,0.10473854418521433,0.527,0.336,25,True,0.014892448143059251,0.12381009060735677,0.20077422748781398,0.62,0.519
SMALL,A,N,CH_ISCAGR,9,20,25,True,0.12199898612157241,0.2772993267345619,0.463,0.29500000000000004,-0.036978992263477006,0.4163581876404954,0.45333717990397243,0.0805624823500366,0.5284992992144928,-0.355871509823371,0.7791521740101436,0.34360097560924197,0.06169800421238092,-0.35587150982337046,20,False,0.0,0.03464070736526054,0.010474141314798036,0.136,0.13500000000000004,15,True,0.019161306765112296,0.0422930789708989,0.05189564419084329,0.222,0.06599999999999998,25,True,0.11732777973995104,0.07316041196333108,0.13680057866200004,0.439,0.29100000000000004,25,True,0.014892448143059251,0.05513844391115965,0.09935699993987838,0.382,0.162
SMALL,A,N,CH_ISDD,9,20,40,True,0.0664058479706787,0.1068735337404035,0.729,0.621,-0.025234879664007503,0.42810230023996493,0.45333717990397243,0.07315025898766603,0.5093623329860766,-0.3611659367125416,0.7127799063159106,0.364962762296151,0.06134701812548604,-0.3611659367125417,8,True,-0.08682421563573062,0.013775590732715342,0.08918219778391048,0.476,0.272,12,True,0.032725505479968,0.04609098148975388,0.24920039403560748,0.066,0.155,12,True,0.10046000284311138,0.04609098148975388,0.24920039403560748,0.068,0.20700000000000002,12,True,-0.17506447898227923,0.04609098148975388,0.11040708466462235,0.06,0.355
SMALL,A,H,CH_ISSHARPE,4,126,252,True,0.3066988451889226,0.5044409744215128,0.678,0.4590000000000001,0.2142686694442198,0.6676058493481922,0.45333717990397243,0.13356082787910206,0.7843890486901455,-0.37411836270629684,0.9552303423552178,0.641731606248526,0.11159184725299265,-0.37411836270629684,126,False,0.0,0.6588077286207524,0.4450897941825026,0.905,0.8460000000000001,63,True,0.23655766285909074,0.16604334951635455,0.22553902372723084,0.57,0.20699999999999996,63,True,0.053522267411716534,0.2886431953736134,0.7184508470387553,0.828,0.7609999999999999,63,True,0.11928020709741209,0.07960377359100328,0.32062413066980955,0.476,0.13299999999999995
SMALL,A,H,CH_ISCAGR,4,126,252,True,0.5237260100302953,0.6117590951795512,0.78,0.6020000000000001,0.2142686694442198,0.6676058493481922,0.45333717990397243,0.13356082787910206,0.7843890486901455,-0.37411836270629684,0.9552303423552178,0.641731606248526,0.11159184725299265,-0.37411836270629684,126,False,0.0,1.284149399134822,0.3460423798734633,0.884,0.8130000000000001,63,True,0.23655766285909074,0.16503671175955095,0.18999096202279708,0.45,0.11699999999999999,63,True,0.053522267411716534,0.3186350349288575,0.8568105260886487,0.69,0.48999999999999994,252,True,0.9339859185706273,0.08440655567267041,0.24953209455476505,0.512,0.15000000000000002
SMALL,A,H,CH_ISDD,4,126,21,True,0.1651104637247581,0.3991007922140178,0.278,0.03199999999999997,-0.01802136968204271,0.4353158102219297,0.45333717990397243,0.08076156385512956,0.5289316115907242,-0.38294667892209755,0.8374203882589638,0.2973056804955721,0.06613330401210393,-0.38294667892209755,126,False,0.0,0.015026127509955588,0.025049656377685935,0.601,0.34099999999999997,126,False,0.0,0.015026127509955588,0.025049656377685935,0.371,0.121,126,False,0.0,0.015026127509955588,0.025049656377685935,0.299,0.21200000000000002,126,False,0.0,0.015026127509955588,0.025049656377685935,0.273,0.16299999999999998
SMALL,A,GROSS,CH_ISSHARPE,10,0.75,0.75,False,0.0003952740619628178,0.10224728972293465,0.814,0.6609999999999999,0.0,0.45333717990397243,0.45333717990397243,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.070860770065448,-0.3581405418032817,0.75,False,0.0,0.002942098881252057,0.11484687075941842,0.835,0.6699999999999999,0.75,False,0.0,0.0005285005444086638,0.10982122086639814,0.751,0.518,0.75,False,0.0,0.00037459186508592246,0.10679657451735743,0.816,0.6539999999999999,0.75,False,0.0,0.0004970846175785362,0.10700658988499057,0.915,0.8400000000000001
SMALL,A,GROSS,CH_ISCAGR,10,0.75,0.75,False,0.059833781128748556,0.1039800240555234,0.916,0.869,0.0,0.45333717990397243,0.45333717990397243,0.07874421355849703,0.5072342327234493,-0.3581405418032815,0.6634315052819472,0.3940851174727154,0.070860770065448,-0.3581405418032817,0.75,False,0.0,0.0067173439475368725,0.01800274139670601,0.404,0.09299999999999997,0.75,False,0.0,0.058194347506826526,0.10215858945923559,0.806,0.672,0.75,False,0.0,0.06525842287699125,0.10947683691486283,0.967,0.95,0.75,False,0.0,0.06450366415030696,0.1087395483312923,0.983,0.972
SMALL,A,GROSS,CH_ISDD,10,0.75,0.3,True,0.06755017117717502,0.11769198647731158,1.0,1.0,-0.0020475361947490667,0.45128964370922336,0.45333717990397243,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.6608628389793229,0.3921004857601011,0.03210950949710423,-0.15665461197088537,0.3,True,-0.0014282609607778607,0.06720643948074763,0.11468184144512078,1.0,1.0,0.3,True,-0.002038566929248087,0.06720643948074763,0.11468184144512078,1.0,1.0,0.3,True,-0.001263663205235993,0.06720643948074763,0.11468184144512078,1.0,1.0,0.3,True,0.0012211631428011432,0.06720643948074763,0.11468184144512078,1.0,1.0
SMALL,A,CADENCE,CH_ISSHARPE,4,W,M,True,0.06093185800886874,0.14355539622097388,0.382,0.017000000000000015,-0.20512479003995923,0.2482123898640132,0.45333717990397243,0.05383712958413378,0.3810795634902937,-0.38523856599538087,0.6037033043614497,0.23044040489322185,0.029782993979285077,-0.3852385659953811,W,False,0.0,0.11765394121807918,0.02580222666328746,0.792,0.5850000000000001,W,False,0.0,0.2083138691850304,0.16215188862074364,0.913,0.862,D,True,-0.07972272016920862,0.03810981351845285,0.0724992223062606,0.306,0.07200000000000001,W,False,0.0,0.01483358204291006,0.02801004917419802,0.563,0.18199999999999994
SMALL,A,CADENCE,CH_ISCAGR,4,W,D,True,0.027696544336798502,0.05822396395072299,0.25,0.10499999999999998,-0.09000811324175079,0.36332906666222164,0.45333717990397243,0.06971269552937387,0.4543550056283079,-0.3830845902276777,0.6779668743129086,0.28398309597338495,0.053471176631334716,-0.3830845902276765,W,False,0.0,0.2587518748158573,0.032014861702231015,0.773,0.546,W,False,0.0,0.23909853536221648,0.16529601907454794,0.941,0.8909999999999999,D,True,-0.07972272016920862,0.1510092699309593,0.22818000073360242,0.463,0.09600000000000003,W,False,0.0,0.1031236649757092,0.16711300351607783,0.6,0.283
SMALL,A,CADENCE,CH_ISDD,4,W,D,True,0.05794687536429244,0.23275015584358932,0.317,0.016000000000000014,-0.09000811324175079,0.36332906666222164,0.45333717990397243,0.06971269552937387,0.4543550056283079,-0.3830845902276777,0.6779668743129086,0.28398309597338495,0.053471176631334716,-0.3830845902276765,W,False,0.0,0.06843454952568456,0.15398755984795578,0.838,0.709,W,False,0.0,0.06843454952568456,0.15398755984795578,0.756,0.635,W,False,0.0,0.06843454952568456,0.15398755984795578,0.634,0.42400000000000004,W,False,0.0,0.06843454952568456,0.15398755984795578,0.64,0.385
SMALL,B,N,CH_ISSHARPE,9,12,8,True,0.02971913398738767,0.09445467298752983,0.348,0.020000000000000018,-0.042484528319724324,0.32354577836456766,0.366030306684292,0.06760777151675512,0.4929458536909004,-0.2750290356117775,0.8261399818587735,0.2489687085509516,0.04141120593047365,-0.27502903561177705,5,True,0.06203454538956554,0.28309908745098694,0.18619065448770095,0.666,0.38000000000000006,15,True,0.041392571255055466,0.014926264076669879,0.032039947990351,0.224,0.18299999999999997,8,True,0.12505457641651288,0.022615262690498423,0.10939015469936011,0.535,0.36100000000000004,15,True,-0.05289140598015635,0.04773266962173599,0.22995547814895972,0.314,0.045999999999999985
SMALL,B,N,CH_ISCAGR,9,12,5,True,0.1307586119337892,0.18348902875429432,0.622,0.313,-0.13031735775041842,0.23571294893387357,0.366030306684292,0.06262758222529863,0.4297239304743084,-0.3396082510684494,0.6883386283143333,0.23265602913109726,0.027143291555645765,-0.33960825106845016,5,True,0.06203454538956554,0.49012719925782217,0.2607199546350533,0.702,0.45999999999999996,8,True,0.15200293536803555,0.06816883441321646,0.11447562148973196,0.495,0.307,8,True,0.12505457641651288,0.12398357191191238,0.2801214480291198,0.629,0.382,5,True,0.4284022577496778,0.00860539767835055,0.020979533129653147,0.288,0.21700000000000003
SMALL,B,N,CH_ISDD,9,12,40,True,0.036171683885440856,0.06947607492667408,0.295,0.09900000000000003,0.040495688756804205,0.4065259954410962,0.366030306684292,0.05110799055105475,0.4918516653425785,-0.23926098669650941,0.695059829419286,0.35587883783748187,0.04356639122668127,-0.2392609866965104,8,True,0.12248722902602371,0.06628189113075982,0.25215873122465665,0.787,0.718,8,True,0.15200293536803555,0.027608065310778022,0.12314914363274265,0.475,0.287,8,True,0.12505457641651288,0.027608065310778022,0.12314914363274265,0.468,0.28700000000000003,8,True,0.288102639002789,0.009853861598176826,0.04773469077140421,0.243,0.044999999999999984
SMALL,B,H,CH_ISSHARPE,4,63,21,True,0.3116792340489959,0.6383592179459902,0.806,0.671,0.15195997370032704,0.517990280384619,0.366030306684292,0.08801643526055103,0.6663295611965504,-0.24427839336448764,0.8880376506647087,0.49563176157439875,0.0688953817514597,-0.24427839336448787,63,False,0.0,0.2772623404114374,0.19679224558692446,0.75,0.507,63,False,0.0,0.24576834683494939,0.3757153382825168,0.655,0.47900000000000004,63,False,0.0,0.004198209474873679,0.010707524065651336,0.544,0.28700000000000003,21,True,0.24236642649975285,0.19701803825434872,0.43949535543268725,0.626,0.431
SMALL,B,H,CH_ISCAGR,4,63,21,True,0.38583485822126196,0.7624528072727864,0.806,0.6960000000000001,0.15195997370032704,0.517990280384619,0.366030306684292,0.08801643526055103,0.6663295611965504,-0.24427839336448764,0.8880376506647087,0.49563176157439875,0.0688953817514597,-0.24427839336448787,63,False,0.0,0.317468781523432,0.17270306478641884,0.733,0.492,63,False,0.0,0.23704647226103517,0.3355852984405835,0.543,0.24200000000000005,21,True,0.4287836928671023,0.060729630858534826,0.162240984423123,0.381,0.017000000000000015,21,True,0.24236642649975285,0.28604806959022094,0.5987026335170634,0.756,0.648
SMALL,B,H,CH_ISDD,4,63,21,True,0.06691538344013345,0.13514302588860588,0.42,0.019999999999999962,0.15195997370032704,0.517990280384619,0.366030306684292,0.08801643526055103,0.6663295611965504,-0.24427839336448764,0.8880376506647087,0.49563176157439875,0.0688953817514597,-0.24427839336448787,21,True,0.3318310880151659,0.02196484975418959,0.022520465735589263,0.528,0.068,21,True,0.4587571933207988,0.02196484975418959,0.022520465735589263,0.31,0.332,21,True,0.4287836928671023,0.02196484975418959,0.022520465735589263,0.398,0.10499999999999998,21,True,0.24236642649975285,0.02196484975418959,0.022520465735589263,0.387,0.035999999999999976
SMALL,B,GROSS,CH_ISSHARPE,10,0.55,0.75,True,0.0013546895304991514,0.11054779984194474,0.872,0.756,0.0032632427524459384,0.3692935494367379,0.366030306684292,0.0793503698619602,0.4878748728640893,-0.3455695553477717,0.7385611312692159,0.3096257253134941,0.057154180872817095,-0.3455695553477719,0.75,True,0.0019752656237251864,0.00749746672289236,0.11369368011308648,0.99,0.981,0.75,True,0.004224998768756594,0.0010441313921948153,0.10614765742508207,0.739,0.491,0.3,True,-0.01031273031403257,0.00020739593919120913,0.08515762542339514,0.595,0.21699999999999997,0.75,True,0.00820458359882012,0.000232667389208178,0.10465391882563203,0.505,0.028000000000000025
SMALL,B,GROSS,CH_ISCAGR,10,0.55,0.75,True,0.08556607182222435,0.10787389917449172,0.98,0.971,0.0032632427524459384,0.3692935494367379,0.366030306684292,0.0793503698619602,0.4878748728640893,-0.3455695553477717,0.7385611312692159,0.3096257253134941,0.057154180872817095,-0.3455695553477719,0.75,True,0.0019752656237251864,0.0830312657245773,0.10634995534138311,0.609,0.253,0.75,True,0.004224998768756594,0.08737057806392691,0.10885980090401239,0.827,0.703,0.75,True,0.00833587308898226,0.0948196838794264,0.11301737929857662,0.987,0.978,0.75,True,0.00820458359882012,0.09064817290134834,0.11075516250125073,0.988,0.981
SMALL,B,GROSS,CH_ISDD,10,0.55,0.3,True,0.08928825825246252,0.11853984165535354,1.0,1.0,-0.003183194556176938,0.36284711212811505,0.366030306684292,0.034911266775534466,0.48193756008926875,-0.14486241988479054,0.7292591147441861,0.30281945927202947,0.027044041071804914,-0.14486241988478998,0.3,True,-0.0025689678319835707,0.08999551922035547,0.11538482825002358,1.0,1.0,0.3,True,-0.00521802472454902,0.08999551922035547,0.11538482825002358,1.0,1.0,0.3,True,-0.01031273031403257,0.08999551922035547,0.11538482825002358,1.0,1.0,0.3,True,-0.010327384643153747,0.08999551922035547,0.11538482825002358,1.0,1.0
SMALL,B,CADENCE,CH_ISSHARPE,4,M,W,True,0.018614399222164464,0.05283900756170424,0.526,0.17100000000000004,0.17938888709385575,0.5454191937781477,0.366030306684292,0.0825498867806318,0.6125086104129165,-0.28813298465202,0.7775528343813458,0.4935372685874403,0.07551368989323048,-0.2881329846520223,M,False,0.0,0.9404632566446944,0.43353604866773526,0.84,0.6799999999999999,M,False,0.0,0.4144546622527273,0.4640410376179463,0.797,0.669,M,False,0.0,0.19576271005070384,0.3882023396829014,0.853,0.729,M,False,0.0,0.004613744632769521,0.013003383837510542,0.493,0.02899999999999997
SMALL,B,CADENCE,CH_ISCAGR,4,M,W,True,0.08845596322198963,0.19587636304703798,0.549,0.25000000000000006,0.17938888709385575,0.5454191937781477,0.366030306684292,0.0825498867806318,0.6125086104129165,-0.28813298465202,0.7775528343813458,0.4935372685874403,0.07551368989323048,-0.2881329846520223,M,False,0.0,1.159132511645961,0.45215211628848,0.871,0.742,M,False,0.0,0.38885342616496166,0.39509872847610833,0.726,0.564,M,False,0.0,0.11951041576346688,0.22470320630742283,0.682,0.42700000000000005,W,True,-0.001999125482094577,0.0961501986496478,0.20336479247675754,0.589,0.23299999999999998
SMALL,B,CADENCE,CH_ISDD,4,M,M,False,0.042279272314923316,0.1628510658311294,0.605,0.383,0.0,0.366030306684292,0.366030306684292,0.06084516312906718,0.4850543657015713,-0.25870453765152457,0.7344569158618689,0.30605538493993373,0.04537974574087511,-0.2587045376515249,M,False,0.0,0.1082557396373696,0.20665320005392465,0.824,0.6539999999999999,M,False,0.0,0.1082557396373696,0.20665320005392465,0.59,0.36,M,False,0.0,0.1082557396373696,0.20665320005392465,0.601,0.33699999999999997,M,False,0.0,0.1082557396373696,0.20665320005392465,0.54,0.31000000000000005
