sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
ALL56,IVOL,0.3,10.0,IS,2007,0.03175788502158716,1.1350929284926354,-0.03181391737210715,1.1835073901509976,1.1028702647186512,0.027887316436526824,0.8986386739891564,0.236454254503479,0.5565184518489482,True,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,OOS,2437,0.033237020345190826,1.1156831099805935,-0.06112047460682524,1.3067488530181548,0.9286394471686493,0.029703792008592855,0.8739575612872552,0.2417255486933383,0.5931642185402638,True,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,ISH1_HALF,1003,0.03805537436106188,1.1835073901509976,-0.03181391737210715,1.5843755775641575,0.7405341912841786,0.0319923656383171,0.8377534152899397,0.34575397486105786,0.573354902243192,True,True,True,True,False,False,True
ALL56,IVOL,0.3,10.0,ISH2_HALF,1004,0.02550481558530504,1.1028702647186512,-0.026245399051953555,1.5142677701807352,0.7831308268159831,0.023078302849162433,1.0603109088217444,0.04255935589690685,0.5396987708276071,False,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,CAL0912,999,0.037217467475984645,1.1587992227333856,-0.03181391737210715,1.5731158089658925,0.6986610065560726,0.031977139408439936,0.8104611305183171,0.3483380922150685,0.5714232754331294,True,True,True,True,False,False,True
ALL56,IVOL,0.3,10.0,CAL0910,497,0.05327619912953829,1.5521900808163684,-0.03181391737210715,1.7999701319478831,1.2599255950499786,0.033811059811211845,1.0390922765109214,0.513097804305447,0.5717509507585267,True,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,CAL1112,502,0.021559888582344477,0.7247727695211329,-0.029125107744223055,0.368897400074503,1.350033629752631,0.03005441750350931,0.5441043455968064,0.18066842392432647,0.5710988638061925,True,True,True,True,False,False,True
ALL56,IVOL,0.3,10.0,CAL1316,1008,0.02637540305554209,1.1365209452952165,-0.026245399051953888,1.6547654483518381,0.7294894655726616,0.023143018116883855,1.101671080912679,0.034849864382537454,0.5417467070467684,False,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,Y2009,245,0.06638052506031156,1.7120598473397584,-0.03181391737210715,0.5300952196703241,3.8157190065346707,0.0379635617917635,1.1866895086101603,0.525370338729598,0.5943226851379617,True,True,True,True,False,False,True
ALL56,IVOL,0.3,10.0,Y2010,252,0.04069028610516012,1.3772540314063282,-0.02216380039797694,-0.2194042669516094,3.6055326330996422,0.029271378482647596,0.8718097148012244,0.5054443166051038,0.5498062090007427,True,True,True,True,False,False,False
ALL56,IVOL,0.3,10.0,Y2011,252,0.012203525066189158,0.35395641804393313,-0.029125107744223055,1.5973283277340882,-0.2618484565540613,0.036105066858339266,0.19671325116551447,0.15724316687841866,0.5990726277070479,True,False,True,True,False,False,True
ALL56,IVOL,0.3,10.0,Y2012,250,0.03107863186290105,1.3762594079056407,-0.017278085708514856,1.4998701431835335,1.2349132906694342,0.022421391295297487,1.237652695894811,0.13860671201082964,0.54290130979413,True,True,True,True,False,False,True
ALL56,IVOL,0.3,10.0,Y2013,252,0.045828844746872655,2.1089163137603144,-0.015691625285953026,1.3915080581182684,2.9644644784590035,0.02135738902389873,2.5846791583532798,-0.47576284459296536,0.5331704002480204,False,False,False,True,False,False,False
ALL56,IVOL,0.3,10.0,Y2014,252,0.023063161610547,1.1647065850438223,-0.014417661592707631,2.0775373189988056,0.4006306010427521,0.019744412900906044,1.1796547172746248,-0.014948132230802491,0.533993438687429,True,False,False,True,False,False,False
ALL56,IVOL,0.3,10.0,Y2015,252,0.005951738631615244,0.23127740162980676,-0.024165828622961794,0.9567913969578447,-0.27777431926072277,0.02725874648693327,0.15647338963609952,0.07480401199370723,0.5278083272159068,True,False,True,True,False,False,False
ALL56,IVOL,0.3,10.0,Y2016,252,0.0310618890982004,1.3083334949646157,-0.014915063100347736,1.3160059647176192,1.3351725219155766,0.023593658278279403,0.932883861426454,0.37544963353816174,0.5720146620357176,True,False,True,True,False,False,False
ALL56,IVOL,0.35,10.0,FULL,4444,0.03802009648611149,1.1237306603715798,-0.07105856653596221,1.2451214485001711,1.0227881361882247,0.03371488105585501,0.8845060132920908,0.23922464707948898,0.671157293584203,True,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,IS,2007,0.03707746405773671,1.1352915177966385,-0.03703897790771238,1.1837130056903122,1.1030563295659592,0.032536498992037435,0.8986386739891564,0.23665284380748208,0.6478430463115243,True,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,OOS,2437,0.03879704809374318,1.1155553804612532,-0.0710585665359621,1.306183076615124,0.9288587660244436,0.034661840357374796,0.8739575612872552,0.24159781917399803,0.6903578246782802,True,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,ISH1_HALF,1003,0.0444418319834472,1.1837130056903122,-0.03703897790771238,1.5846125859638704,0.7407538343674696,0.03732521770012807,0.8377534152899397,0.3459595904003725,0.6670932755926197,True,True,True,True,False,False,True
ALL56,IVOL,0.35,10.0,ISH2_HALF,1004,0.02977227994683629,1.1030563295659592,-0.030610271401414035,1.514493222881367,0.7833131869007884,0.026926722865325273,1.0603109088217444,0.042745420744214835,0.6286119905655695,False,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,CAL0912,999,0.04345890243100703,1.1590142826711967,-0.03703897790771238,1.5733573726604868,0.6988999984404002,0.037307549968605226,0.8104611305183171,0.3485531521528795,0.6648538872661752,True,True,True,True,False,False,True
ALL56,IVOL,0.35,10.0,CAL0910,497,0.06231638554732433,1.5524294276388637,-0.03703897790771238,1.8003874375801554,1.2599455154497814,0.03944480590684197,1.0390922765109214,0.5133371511279423,0.6651590085218795,True,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,CAL1112,502,0.025119022409932024,0.7250106402891312,-0.03394013724561262,0.3691442586041878,1.3503616497244797,0.03506696820431797,0.5441043455968064,0.18090629469232478,0.6645518050668027,True,True,True,True,False,False,True
ALL56,IVOL,0.35,10.0,CAL1316,1008,0.03079150908957473,1.1366939239015375,-0.03061027140141548,1.654967760939078,0.7296781189843108,0.027002082771472594,1.101671080912679,0.03502284298885838,0.6309840878653972,False,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,Y2009,245,0.07772852779952877,1.7124855035243642,-0.03703897790771238,0.5309906460535654,3.8154747874656287,0.04428833154721129,1.1866895086101603,0.5257959949142039,0.6914728507489453,True,True,True,True,False,False,True
ALL56,IVOL,0.35,10.0,Y2010,252,0.04754369059434671,1.3772617549274364,-0.02584538034275574,-0.21933671214078906,3.605669325419711,0.03414979219462214,0.8718097148012244,0.505452040126212,0.6395761063566767,True,True,True,True,False,False,False
ALL56,IVOL,0.35,10.0,Y2011,252,0.014135904508623343,0.35420399489039495,-0.03394013724561262,1.5973892230115232,-0.2613436135854353,0.042128033678208415,0.19671325116551447,0.15749074372488048,0.6965553447156767,True,False,True,True,True,False,True
ALL56,IVOL,0.35,10.0,Y2012,250,0.03631038734645409,1.3765887828406786,-0.020141603687846232,1.5000459558022328,1.2354234805737714,0.026158827402019007,1.237652695894811,0.13893608694586757,0.6322922371007377,True,True,True,True,False,False,True
ALL56,IVOL,0.35,10.0,Y2013,252,0.05362849555784788,2.1091465930517472,-0.01828847131785405,1.3919572391195714,2.9644387171508364,0.02491749932145972,2.5846791583532798,-0.47553256530153254,0.6211916354700951,False,False,False,True,False,False,False
ALL56,IVOL,0.35,10.0,Y2014,252,0.02692443893763885,1.1648829976036945,-0.01680600024768064,2.0780857351593203,0.4005881289656186,0.023035870634788493,1.1796547172746248,-0.014771719670930272,0.6222466845036245,True,False,False,True,False,False,False
ALL56,IVOL,0.35,10.0,Y2015,252,0.006889833510543841,0.23171565614865539,-0.028161236684526303,0.9573132872808289,-0.2772361931704586,0.031807732178842675,0.15647338963609952,0.07524226651255586,0.6144389908922515,True,False,True,True,False,False,False
ALL56,IVOL,0.35,10.0,Y2016,252,0.03627584960659869,1.3083591788179223,-0.017396986975576234,1.315846456149265,1.33547984663049,0.02752555405886627,0.932883861426454,0.37547531739146833,0.6660590405956172,True,False,True,True,False,False,False
ALL56,IVOL,0.4,10.0,FULL,4444,0.04347738412040125,1.1237366464757748,-0.08092635979289364,1.2453037256247614,1.022673009940038,0.038536807073159,0.8845060132920908,0.23923063318368398,0.765389155041396,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,IS,2007,0.04240405633398847,1.1354861782834473,-0.04224218540464564,1.1839147952525877,1.1032382509437715,0.03718607839714871,0.8986386739891564,0.2368475042942909,0.7389050760629703,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,OOS,2437,0.04436215684638345,1.1154225292747846,-0.08092635979289375,1.3056105904049409,0.9290738806781996,0.03962214918813652,0.8739575612872552,0.24146496798752937,0.787200212287888,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,ISH1_HALF,1003,0.050840007013007726,1.1839147952525877,-0.04224218540464564,1.5848437564549271,0.7409719731029504,0.042658330480364264,0.8377534152899397,0.34616137996264795,0.7604723402066693,True,True,True,True,False,False,True
ALL56,IVOL,0.4,10.0,ISH2_HALF,1004,0.03404412929529377,1.1032382509437715,-0.03497235842181445,1.5147165557863667,0.7834898578024069,0.03077574044212654,1.0603109088217444,0.04292734212202709,0.7173592932580597,False,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,CAL0912,999,0.04971051394158632,1.1592255215342044,-0.04224218540464564,1.5735930941177878,0.6991375136291633,0.04263824869143187,0.8104611305183171,0.3487643910158873,0.7579298306829639,True,True,True,True,False,False,True
ALL56,IVOL,0.4,10.0,CAL0910,497,0.07140194019590895,1.552662933221248,-0.04224218540464564,1.8007993467790302,1.2599589339564774,0.045078174791262936,1.0390922765109214,0.5135706567103266,0.7582639403723609,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,CAL1112,502,0.028667788615614587,0.725247012106383,-0.038743885261067534,0.36939079220332904,1.35068695318207,0.040080551791413156,0.5441043455968064,0.18114266650957656,0.7575990487793178,True,True,True,True,False,False,True
ALL56,IVOL,0.4,10.0,CAL1316,1008,0.035213013146435435,1.1368627667712512,-0.03497235842181423,1.6551679005018223,0.7298611468705344,0.030861704812004762,1.101671080912679,0.03519168585857213,0.7200501853235124,False,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2009,245,0.08915781802164924,1.712905775532533,-0.04224218540464564,0.5318824724434711,3.815224559334387,0.05061242750161195,1.1866895086101603,0.5262162669223727,0.7883544340322676,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2010,252,0.054416837253720596,1.3772629880751024,-0.029523377754293367,-0.21927853027985028,3.6058045789965547,0.03902818743090754,0.8718097148012244,0.505453273273878,0.7290092937585627,True,True,True,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2011,252,0.016038674318840762,0.3544512644645971,-0.038743885261067534,1.5974483050960915,-0.2608377491472432,0.048152617873370517,0.19671325116551447,0.15773801329908266,0.7934653474883352,True,False,True,True,True,False,True
ALL56,IVOL,0.4,10.0,Y2012,250,0.04155680664927042,1.3769154280772609,-0.023000513388667487,1.50021968234888,1.2359302011253273,0.029896425068519812,1.237652695894811,0.13926273218244978,0.7214458196806284,True,True,True,True,False,False,True
ALL56,IVOL,0.4,10.0,Y2013,252,0.061474707187998634,2.1093744652460744,-0.020880090721053235,1.3924047689760448,2.964409883208066,0.028477777095502702,2.5846791583532798,-0.47530469310720536,0.7090461728255644,False,False,False,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2014,252,0.030790496984996363,1.1650574476465319,-0.019190177969905298,2.0786334004934814,0.400542992684712,0.02632754300931579,1.1796547172746248,-0.014597269628092935,0.7103392686537623,True,False,False,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2015,252,0.007812169799946478,0.23214874438916636,-0.03214746863777784,0.9578327808480528,-0.276704867092234,0.03635842131758947,0.15647338963609952,0.07567535475306683,0.70090795870613,True,False,True,True,False,False,False
ALL56,IVOL,0.4,10.0,Y2016,252,0.04149990805694537,1.3083788735337092,-0.019877776289537907,1.315678975485627,1.335783971714295,0.0314573519655977,0.932883861426454,0.3754950121072552,0.7599073411085928,True,False,True,True,False,False,False
ALL56,IVOL,0.45,10.0,FULL,4444,0.04894036302217697,1.1237383140982602,-0.09072408938128329,1.2454831586879658,1.0225528544528164,0.04336021473515269,0.8845060132920908,0.23923230080616942,0.8593447975667989,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,IS,2007,0.04773748302632441,1.1356780301011786,-0.047423583256990476,1.1841134645693212,1.1034177642467526,0.04183606260676145,0.8986386739891564,0.2370393561120222,0.8297146102765107,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,OOS,2437,0.04993203602736407,1.1152843713346752,-0.0907240893812834,1.3050313241798968,0.929284497656726,0.04458477306864855,0.8739575612872552,0.24132681004741996,0.8837468434804667,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,ISH1_HALF,1003,0.057249615067923365,1.1841134645693212,-0.047423583256990476,1.585070550533017,0.7411884627343851,0.0479917155228364,0.8377534152899397,0.34636004927938147,0.8535204716224213,True,True,True,True,False,False,True
ALL56,IVOL,0.45,10.0,ISH2_HALF,1004,0.03832027882490263,1.1034177642467526,-0.039331502947775765,1.5149382251804946,0.7836636279816314,0.03462535882866386,1.0603109088217444,0.04310685542500825,0.805932459947877,False,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,CAL0912,999,0.05597201600148938,1.159433651710378,-0.047423583256990476,1.5738244375103165,0.6993734132354863,0.04796924709849603,0.8104611305183171,0.3489725211920609,0.8506793701700381,True,True,True,True,False,False,True
ALL56,IVOL,0.45,10.0,CAL0910,497,0.08053270605906393,1.5528920654050309,-0.047423583256990476,1.801205948041895,1.2599690895282727,0.05071117750880189,1.0390922765109214,0.5137997888941095,0.8510807841649717,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,CAL1112,502,0.03220595171276841,0.7254817479524102,-0.043536363452928994,0.36963622324814094,1.3510103601512817,0.04509518020236036,0.5441043455968064,0.18137740235560373,0.8502819543224647,True,True,True,True,False,False,True
ALL56,IVOL,0.45,10.0,CAL1316,1008,0.039639830080129945,1.1370291942485766,-0.039331502947774766,1.655366317817501,0.7300413192156928,0.03472188756816736,1.101671080912679,0.035358113335897556,0.8089370357391755,False,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,Y2009,245,0.10066837691030894,1.7133207604980119,-0.047423583256990476,0.5327722945540562,3.8149658218149916,0.056935868683636856,1.1866895086101603,0.5266312518878515,0.8850570116994361,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,Y2010,252,0.061309575928798044,1.3772609552067852,-0.03319773980218366,-0.21922418650733808,3.605938134973718,0.043906565569328426,0.8718097148012244,0.5054512404055608,0.818048340728687,True,True,True,True,False,False,False
ALL56,IVOL,0.45,10.0,Y2011,252,0.017911569844791586,0.3546974496641975,-0.043536363452928994,1.5975049414858808,-0.2603317591501664,0.054178837168694254,0.19671325116551447,0.157984198498683,0.8898849617739251,True,False,True,True,True,False,True
ALL56,IVOL,0.45,10.0,Y2012,250,0.04681784534082856,1.3772401655432607,-0.025854810304542286,1.5003923495701428,1.2364340365064885,0.03363418754593052,1.237652695894811,0.1395874696484496,0.8103621228113924,True,True,True,True,False,False,True
ALL56,IVOL,0.45,10.0,Y2013,252,0.06936766117578541,2.109600946553336,-0.02346648033842036,1.3928517480385942,2.9643786964400656,0.03203822359373909,2.5846791583532798,-0.4750782117999437,0.796735619436577,False,False,False,True,False,False,False
ALL56,IVOL,0.45,10.0,Y2014,252,0.03466125345140236,1.1652297855341913,-0.02157019922238268,2.0791779970238626,0.40049664011692504,0.029619430711433636,1.1796547172746248,-0.014424931740433466,0.7982980966284248,True,False,False,True,False,False,False
ALL56,IVOL,0.45,10.0,Y2015,252,0.008718752510295635,0.23258015640946547,-0.036124501390914276,0.9583508414305626,-0.27617512286364315,0.040910821020656955,0.15647338963609952,0.07610676677336595,0.7871562750890866,True,False,True,True,True,False,False
ALL56,IVOL,0.45,10.0,Y2016,252,0.04673395287803128,1.308394486659372,-0.02235743157802239,1.3155066534036581,1.3360851042547772,0.03538905504663321,0.932883861426454,0.375510625232918,0.8535581518026139,True,False,True,True,False,False,False
ALL56,IVOL,0.5,10.0,FULL,4444,0.05440874059513434,1.123735101245385,-0.1004519641944902,1.2456583357762003,1.0224278389639516,0.048185139527094176,0.8845060132920908,0.23922908795329412,0.9530965013722867,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,IS,2007,0.053077467256210875,1.1358656907991485,-0.05258323162072942,1.184308042448402,1.103592868968151,0.046486463154290836,0.8986386739891564,0.23722701680999203,0.9203732108923248,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,OOS,2437,0.05550637911540712,1.1151409789536966,-0.10045196419449076,1.3044452236921351,0.9294908074253957,0.04954976579552364,0.8739575612872552,0.24118341766644136,0.9800458833966131,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,ISH1_HALF,1003,0.06367029272729474,1.184308042448402,-0.05258323162072942,1.5852923869921562,0.741401935159246,0.05332538717507858,0.8377534152899397,0.3465546271584623,0.9463371697041368,True,True,True,True,False,False,True
ALL56,IVOL,0.5,10.0,ISH2_HALF,1004,0.04260052649320234,1.103592868968151,-0.043687817470161594,1.5151570884688488,0.7838318320801878,0.03847558599644301,1.0603109088217444,0.043281960146406506,0.8944351125972575,False,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,CAL0912,999,0.06224304543560932,1.159637735632874,-0.05258323162072942,1.5740508202856007,0.6996064005353986,0.053300559491487605,0.8104611305183171,0.34917660511455684,0.9432003767515638,True,True,True,True,False,False,True
ALL56,IVOL,0.5,10.0,CAL0910,497,0.08970843010162954,1.5531162397482365,-0.05258323162072942,1.801607563620546,1.2599742496112125,0.056343824869351855,1.0390922765109214,0.5140239632373151,0.943707555564416,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,CAL1112,502,0.035733216777394494,0.7257135526634981,-0.048317522711909366,0.3698795471113424,1.3513302091076778,0.05011087157935049,0.5441043455968064,0.1816092070666917,0.9426982495205126,True,True,True,True,False,False,True
ALL56,IVOL,0.5,10.0,CAL1316,1008,0.044071755891123,1.137191165736203,-0.04368781747016215,1.6555617606965867,0.7302159910096918,0.03858263911278243,1.101671080912679,0.03552008482352398,0.8977498590139719,False,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,Y2009,245,0.11226017193169024,1.7137307719553423,-0.05258323162072942,0.5336599437683074,3.8146988649623794,0.06325866299054306,1.1866895086101603,0.527041263345182,0.9816731704085451,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,Y2010,252,0.06822158268360412,1.3772539230993484,-0.036868445207475675,-0.21917427021260602,3.6060673120701985,0.0487849412242756,0.8718097148012244,0.505444208298124,0.9067965411326242,True,True,True,True,False,False,False
ALL56,IVOL,0.5,10.0,Y2011,252,0.019754298823544625,0.35494155023019996,-0.048317522711909366,1.597560189649248,-0.2598276575542146,0.06020672161842712,0.19671325116551447,0.1582282990646855,0.9859244666989915,True,False,True,True,True,False,True
ALL56,IVOL,0.5,10.0,Y2012,250,0.0520933689337677,1.3775613314099622,-0.02870453556929764,1.5005615842017732,1.236934149715422,0.03737211489226166,1.237652695894811,0.1399086355151511,0.8991262226046062,True,True,True,True,False,False,True
ALL56,IVOL,0.5,10.0,Y2013,252,0.07730748403359056,2.109825063391152,-0.02604766442726092,1.3932961124591585,2.964345469436168,0.0355988426343059,2.5846791583532798,-0.4748540949621276,0.8843125474797182,False,False,False,True,False,False,False
ALL56,IVOL,0.5,10.0,Y2014,252,0.03853657820358647,1.1653984624378906,-0.02394610385238627,2.0797186383364137,0.40044719785156296,0.03291153680269349,1.1796547172746248,-0.014256254836734206,0.8861953328862598,True,False,False,True,False,False,False
ALL56,IVOL,0.5,10.0,Y2015,252,0.009609506376366816,0.23301019821577756,-0.0400923472166822,0.9588676091860688,-0.2756465113753268,0.04546494346501307,0.15647338963609952,0.07653680857967804,0.8732051399544036,True,False,True,True,True,False,False
ALL56,IVOL,0.5,10.0,Y2016,252,0.05197758036669353,1.3083998480445327,-0.024836153042425813,1.3153219508071587,1.336378848849294,0.03932067493259988,0.932883861426454,0.3755159866180787,0.9472864157355059,True,False,True,True,False,False,False
ALL56,IVOL,0.55,10.0,FULL,4444,0.05988220933387822,1.123726485232493,-0.11011023229733918,1.245828758632605,1.022297449638862,0.0530116155875315,0.8845060132920908,0.2392204719404023,1.0467273516599482,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,IS,2007,0.05842374037769993,1.136048660747565,-0.057721201298289726,1.184496961198469,1.1037645138174301,0.051137283995602294,0.8986386739891564,0.23740998675840863,1.0109716735992407,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,OOS,2437,0.061084845587357606,1.1149918207578422,-0.11011023229733952,1.3038519137964837,0.9296921310434112,0.05451718462056663,0.8739575612872552,0.241034259470587,1.0761740672396936,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,ISH1_HALF,1003,0.07010160025107615,1.184496961198469,-0.057721201298289726,1.5855101639202331,0.7416079100991401,0.05865935023348939,0.8377534152899397,0.3467435459085293,1.0390890353359419,True,True,True,True,False,False,True
ALL56,IVOL,0.55,10.0,ISH2_HALF,1004,0.046884760718686413,1.1037645138174301,-0.04804115492951,1.5153732139067213,0.7839960488499433,0.04232642499710057,1.0603109088217444,0.043453604995685735,0.9828823172029149,False,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,CAL0912,999,0.06852315880351134,1.159836153859106,-0.057721201298289726,1.5742731431827837,0.6998318583254106,0.05863219063221028,0.8104611305183171,0.34937502334078885,1.035661837154618,True,True,True,True,False,False,True
ALL56,IVOL,0.55,10.0,CAL0910,497,0.09892894451952294,1.5533363608464252,-0.057721201298289726,1.802005316235983,1.2599750526457776,0.06197613201374272,1.0390922765109214,0.5142440843355038,1.0361564802261936,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,CAL1112,502,0.03924905339129725,0.725937834105353,-0.053087767333880764,0.3701125562626444,1.351647131989864,0.05512761839967407,0.5441043455968064,0.18183348850854653,1.0351721208068632,True,True,True,True,False,False,True
ALL56,IVOL,0.55,10.0,CAL1316,1008,0.04850868056851154,1.1373496828410534,-0.04804115492950811,1.6557544207127362,0.7303867247444983,0.04244396254274843,1.101671080912679,0.035678601928374354,0.9865019579327508,False,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,Y2009,245,0.12393325297083346,1.7141369494098693,-0.057721201298289726,0.5345468720574487,3.814424938524433,0.06958082922051338,1.1866895086101603,0.527447440799709,1.078211509473273,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,Y2010,252,0.07515262171931836,1.3772425192924713,-0.04053545000441161,-0.21912871321113817,3.606193005998772,0.05366332515857003,0.8718097148012244,0.505432804491247,0.9952696462359777,True,True,True,True,False,False,False
ALL56,IVOL,0.55,10.0,Y2011,252,0.0215660462652163,0.35517536863321003,-0.053087767333880764,1.5976119023785458,-0.2593378964090451,0.06623626015780615,0.19671325116551447,0.15846211746769556,1.08220974599176,True,False,True,True,True,False,True
ALL56,IVOL,0.55,10.0,Y2012,250,0.057383309299478436,1.3778795624301707,-0.0315497265833975,1.5007265798891412,1.2374328856216346,0.04111020376034091,1.237652695894811,0.14022686653535965,0.9877581946204872,True,True,True,True,False,False,True
ALL56,IVOL,0.55,10.0,Y2013,252,0.08529428728138022,2.1100456806022456,-0.028623672044633897,1.3937362570486695,2.964309723171899,0.03915964188644359,2.5846791583532798,-0.47463347775103415,0.9718416212705487,False,False,False,True,False,False,False
ALL56,IVOL,0.55,10.0,Y2014,252,0.04241643479225732,1.165565045512485,-0.02631789512713012,2.08025733383726,0.40039583912676213,0.036203863376711914,1.1796547172746248,-0.01408967176213971,0.9740118613899067,True,False,False,True,False,False,False
ALL56,IVOL,0.55,10.0,Y2015,252,0.0104842709973898,0.2334373879362954,-0.0440509958243116,0.9593821874071583,-0.27512097134841346,0.05002079651593301,0.15647338963609952,0.07696399830019587,0.9591607189058342,True,False,True,True,True,False,False
ALL56,IVOL,0.55,10.0,Y2016,252,0.057230775308422244,1.308400201676847,-0.027313819189986988,1.315132158460774,1.3366677379867242,0.043252205488446265,0.932883861426454,0.37551634025039304,1.0409936301647134,True,False,True,True,False,False,False
ALL56,IVOL,0.6,10.0,FULL,4444,0.06536053314950663,1.123713275894667,-0.11969914180391006,1.2459955517393173,1.022162208810684,0.057839680922001875,0.8845060132920908,0.2392072626025763,1.1402496549810175,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,IS,2007,0.06377612892994011,1.136228045908171,-0.06283755265975732,1.1846817424841405,1.103933298622228,0.055788540451681815,0.8986386739891564,0.23758937191901464,1.101507664641457,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,OOS,2437,0.06666714670656404,1.114837475939275,-0.11969914180391017,1.3032518199273706,0.9298891914339809,0.0594870848628531,0.8739575612872552,0.24087991465201974,1.172155758637767,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,ISH1_HALF,1003,0.07654329031902685,1.1846817424841405,-0.06283755265975732,1.585724000154546,0.7418095880963508,0.06399362803894183,0.8377534152899397,0.34692832719420075,1.1317565370067046,True,True,True,True,False,False,True
ALL56,IVOL,0.6,10.0,ISH2_HALF,1004,0.051172869217607886,1.103933298622228,-0.05239139262500203,1.5155868884031891,0.7841571134980568,0.04617788047129002,1.0603109088217444,0.04362238980048372,1.0712889206351386,False,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,CAL0912,999,0.07481210872118083,1.1600304558379901,-0.06283755265975732,1.5744915260903891,0.7000530605015408,0.06396416388398246,0.8104611305183171,0.349569325319673,1.128043089860087,True,True,True,True,False,False,True
ALL56,IVOL,0.6,10.0,CAL0910,497,0.10819404317401027,1.5535525708240285,-0.06283755265975732,1.8024012725249456,1.2599691682026377,0.0676081152959693,1.0390922765109214,0.5144602943131071,1.1284691201484311,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,CAL1112,502,0.04275334823116239,0.7261578221633387,-0.05784674467966422,0.3703410192290032,1.3519608421531881,0.060145452083846244,0.5441043455968064,0.18205347656653226,1.1276213029013082,True,True,True,True,False,False,True
ALL56,IVOL,0.6,10.0,CAL1316,1008,0.05295049047663536,1.137505319161132,-0.052391392625001476,1.6559445547927598,0.7305543307499324,0.04630586258923901,1.101671080912679,0.03583423824845289,1.0752091628622786,False,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,Y2009,245,0.1356877863616699,1.714541387999589,-0.06283755265975732,0.5354337463459246,3.8141478106383433,0.07590239109249672,1.1866895086101603,0.5278518793894287,1.1745709258130224,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,Y2010,252,0.08210227581941076,1.377224443759683,-0.04419882478539128,-0.21909050899214957,3.606314259197063,0.058541724246221324,0.8718097148012244,0.5054147289584586,1.083647920196745,True,True,True,True,False,False,False
ALL56,IVOL,0.6,10.0,Y2011,252,0.02334684350674543,0.35540466836458207,-0.05784674467966422,1.5976619675582533,-0.2588537576068842,0.07226750342584191,0.19671325116551447,0.1586914171990676,1.1785337968678855,True,False,True,True,True,False,True
ALL56,IVOL,0.6,10.0,Y2012,250,0.06268757207354891,1.3781945700441014,-0.03439038277150386,1.500887565058147,1.2379293445507624,0.044848457039830036,1.237652695894811,0.1405418741492903,1.0763015089829981,True,True,True,True,False,False,True
