panel,ladder,stat,spread,median_gap,median_pair_sd,snr_spread,snr_gap,gap_skew,frac_pairs_2sd
B136,N,DD,8.464152973446904,3.4766428272331904,3.6449017708009857,2.322189596782155,0.953837180218215,2.4345765136256214,0.0
B136,H,S_FULL,0.021394727541090397,0.011368893578977746,0.08909793511798744,0.24012596378085024,0.1275999669792858,1.8818654069074452,0.0
B136,H,S_OOS,0.05154960186986668,0.02577480093493334,0.12388719105682175,0.4161011435494012,0.2080505717747006,2.0,0.0
B136,H,CAGR,0.9107027373571412,0.4553513686785706,1.580284013270405,0.5762905463255543,0.28814527316277716,2.0,0.0
B136,H,DD,7.954516095049858,3.977258047524929,3.0310654978635196,2.6243299924256625,1.3121649962128312,2.0,0.0
B136,GROSS,S_FULL,0.003989077477571934,0.001392669072788788,0.0006339878965005623,6.29204043104062,2.1966808522306747,2.8643398173436116,0.8666666666666667
B136,GROSS,S_OOS,0.004535882691720783,0.0015719280339525632,0.000949785542794618,4.775691445433618,1.6550347032313983,2.885553660058756,0.0
B136,GROSS,CAGR,9.652220143086685,3.2198093000917805,0.6938188079364056,13.911730314424387,4.640706281324826,2.9977614335145715,1.0
B136,GROSS,DD,12.06820564370834,4.104731370421588,0.9426551926357857,12.802354177845325,4.354435643582707,2.9400719693062016,1.0
B136,CADENCE,S_FULL,0.07115495315410092,0.05691553506989522,0.08549829428155109,0.8322382774068372,0.6656920532527689,1.2501850868434947,0.0
B136,CADENCE,S_OOS,0.11325529524020728,0.05662764762010364,0.12298394096458595,0.9208949912641025,0.46044749563205123,2.0,0.0
B136,CADENCE,CAGR,1.8463253895186096,0.9231626947593048,1.5069494855936667,1.225207219730557,0.6126036098652785,2.0,0.0
B136,CADENCE,DD,7.623470897118423,5.879070115203644,3.423448099435314,2.2268399215328807,1.7172949448754247,1.2967137230433174,0.16666666666666666
SMALL663,N,S_FULL,0.255259871861434,0.01822708065378692,0.09592549912423398,2.6610220868472587,0.19001288312485987,14.004429821206742,0.0
SMALL663,N,S_OOS,0.30823475781919085,0.05943152484041289,0.11171568913692358,2.7590999992973684,0.5319890634839216,5.186384812553119,0.0
SMALL663,N,CAGR,5.125753613511974,1.0971355176398023,2.0714683173740136,2.474454265373393,0.5296414666050184,4.6719420993121075,0.0
SMALL663,N,DD,15.11131693265203,5.277737355087538,5.242971976609316,2.8822044062163146,1.0066308533849355,2.8632188219986534,0.0
SMALL663,H,S_FULL,0.2771548159666962,0.1385774079833481,0.13022767600165425,2.1282328340342618,1.0641164170171309,2.0,0.16666666666666666
SMALL663,H,S_OOS,0.2322900391262625,0.11614501956313125,0.16080771276847572,1.4445205091667717,0.7222602545833858,2.0,0.0
SMALL663,H,CAGR,5.481661432060504,2.740830716030252,2.5297013165409212,2.1669204171329017,1.0834602085664509,2.0,0.16666666666666666
SMALL663,H,DD,2.4806137118816025,1.2403068559408013,6.258131433213666,0.3963824886636747,0.19819124433183735,2.0,0.0
SMALL663,GROSS,S_FULL,0.0021251565085953494,0.0007294665235286768,0.0009513321274153552,2.2338744244548128,0.7667842833296735,2.9133023107287324,0.0
SMALL663,GROSS,S_OOS,0.0020475361947490667,0.0006951481534924753,0.001330239000282842,1.5392243005307387,0.5225738783366518,2.9454673575152213,0.0
SMALL663,GROSS,CAGR,4.404511282048329,1.5452910115836493,0.9002659097870188,4.892455922373347,1.7164828688772942,2.8502794936563345,0.0
SMALL663,GROSS,DD,20.148592983239613,6.998689241192281,1.7442027285541388,11.551749491839082,4.0125434541625,2.878909505604387,1.0
SMALL663,CADENCE,S_FULL,0.12615466923315555,0.06307733461657777,0.1323895928996716,0.9529047296697933,0.47645236483489667,2.0,0.0
SMALL663,CADENCE,S_OOS,0.20512479003995923,0.10256239501997962,0.16739356844717235,1.2254042490568833,0.6127021245284416,2.0,0.0
SMALL663,CADENCE,CAGR,2.4907083974363253,1.2453541987181627,2.528483407573939,0.985060210391549,0.4925301051957745,2.0,0.0
SMALL663,CADENCE,DD,3.671089813679835,2.6021036308247787,7.103334584923985,0.516812177406271,0.36632142266639756,1.4108161451341674,0.0
