book,conv,panel,freq,CAGR,Sharpe,MaxDD,H1,H2,Vol,turn_yr
v1/B136/M,warm260,B136,M,0.08438571613324308,0.7753503660601042,-0.2212191813061105,1.119764642967794,0.4920127861486883,0.11271776687668786,13.092890478589696
v1/B136/M,2009,B136,M,0.08397421505145553,0.7723516102937095,-0.22121918130610974,1.1262338429551997,0.48101629709798094,0.1126545731267862,13.114786512474058
v1/B136/M,2010,B136,M,0.0787647472388926,0.7238696525458428,-0.2212191813061094,0.912956597839113,0.5570244988881458,0.11370831085120359,13.399133908616824
v1/B136/M,full,B136,M,0.07927840560312038,0.7513886713254949,-0.22121918130610974,1.0215264906409074,0.5386756648474733,0.1096094851660184,12.408670107354684
SPY/B136,warm260,B136,-,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.17716493570061986,0.0
SPY/B136,2009,B136,-,0.14960333775278012,0.8745882785271484,-0.3371595330739301,0.9232164639557607,0.8354200302396217,0.17749848996366285,0.0
SPY/B136,2010,B136,-,0.14309109917758334,0.8691106924546546,-0.33715953307393,0.9056575563344789,0.852455669367596,0.17072626099246643,0.0
SPY/B136,full,B136,-,0.11379807582979629,0.6445938511544543,-0.5187445510026154,0.4591458653075891,0.8583356017265356,0.19751033093162737,0.0
v1/BSTK100/W,warm260,BSTK100,W,0.0848947387996557,0.6930087786502309,-0.21125356804413953,0.8990963302601018,0.5095512608800599,0.12977538620685702,28.097980745767916
v1/BSTK100/W,2009,BSTK100,W,0.08202261334123806,0.6726572877070873,-0.21125356804413875,0.8668375128521926,0.49976766869974854,0.12975573493439077,28.121622674755663
v1/BSTK100/W,2010,BSTK100,W,0.0804142916262458,0.6730308894448371,-0.21125356804413908,0.8664218586175584,0.5060616322800195,0.1269345492243127,28.195017383565816
v1/BSTK100/W,full,BSTK100,W,0.077439790590909,0.6544102193261551,-0.21125356804413875,0.8066638689044425,0.52399326895952,0.12624646870934073,26.607519559898634
v1/BSTK100/M,warm260,BSTK100,M,0.10391871718272183,0.7847970303794666,-0.2428590501462552,1.105014087607599,0.5120977298806357,0.13820258313915174,12.421117677136523
v1/BSTK100/M,2009,BSTK100,M,0.10213902915759432,0.7730350391994724,-0.24285905014625508,1.1011667402748724,0.49318347013036784,0.13822056932122115,12.44407138299798
v1/BSTK100/M,2010,BSTK100,M,0.10031475522743083,0.7747815315157364,-0.24285905014625508,1.0888523772539882,0.5162163037547604,0.13524219749502814,12.548337549293803
v1/BSTK100/M,full,BSTK100,M,0.09638307505481514,0.7520534665803478,-0.24285905014625508,1.0000612548666197,0.5477024404327062,0.13448443963608622,11.774067114026183
SPY/BSTK100,warm260,BSTK100,-,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.17716493570061986,0.0
SPY/BSTK100,2009,BSTK100,-,0.14960333775278012,0.8745882785271484,-0.3371595330739301,0.9232164639557607,0.8354200302396217,0.17749848996366285,0.0
SPY/BSTK100,2010,BSTK100,-,0.14309109917758334,0.8691106924546546,-0.33715953307393,0.9056575563344789,0.852455669367596,0.17072626099246643,0.0
SPY/BSTK100,full,BSTK100,-,0.11379807582979629,0.6445938511544543,-0.5187445510026154,0.4591458653075891,0.8583356017265356,0.19751033093162737,0.0
