panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,gross,x4,0.0125,0.425,0.048772204591259305,1.2092528390293988,-0.06827943733647845,1.2350793242907596,1.1893743483338564,1.2882815246377137,0.05350982837178986,-0.06827943733647923,1.1084556948602908,-0.057307500398586134,CAGR,-0.061656307923825926,0,0,1.0272187281924878,0.27638540249983146,0.363715656119881,0.4125031445087429,0.1340239743639113,-0.057307500398586134
U56,gross,x4,0.0125,0.4375,0.050217643112629995,1.2092557976082008,-0.07025344199162564,1.2351170408993393,1.189348629351883,1.2882586977113806,0.05509976568614339,-0.07025344199162564,1.1084903445809273,-0.055862061877215444,CAGR,-0.06038438728587425,0,0,1.056730269846839,0.2764231191084111,0.36368993713790754,0.4124803175824098,0.13204996970876412,-0.055862061877215444
U56,gross,x4,0.0125,0.45,0.05166365884285362,1.209258448430819,-0.07222548559987396,1.235154444807239,1.1893226144064688,1.2882355685087115,0.05669057275178924,-0.07222548559987418,1.108524677372417,-0.05441604614699182,CAGR,-0.05911219272646484,0,0,1.0862135608548458,0.27646052301631074,0.36366392219249344,0.41245718837974066,0.1300779261005158,-0.05441604614699182
U56,gross,x4,0.0125,0.4625,0.05311024886200344,1.2092608168310208,-0.07419556766784474,1.2351915568579868,1.1892963336244193,1.2882121672276938,0.05828224691375672,-0.07419556766784441,1.108558711877784,-0.052969456127842,CAGR,-0.05783972739930854,0,0,1.1156683351913281,0.2764976350670586,0.36363764141044397,0.412433787098723,0.12810784403254502,-0.052969456127842
U56,gross,x4,0.0125,0.475,0.05455740577076407,1.2092628285392626,-0.07616368770247317,1.2352284032254812,1.1892696227563386,1.2881883318028582,0.059874776259868145,-0.0761636877024735,1.1085924867099997,-0.05152229921908137,CAGR,-0.05656699320688707,0,0,1.1450985643496603,0.27653448143455306,0.36361093054236326,0.4124099516738874,0.1261397239979166,-0.05152229921908137
U56,gross,x4,0.0125,0.4875,0.05600512814596237,1.2092645499540902,-0.07812985171616738,1.2352650591971341,1.189242540056734,1.2881641217685595,0.06146815842064646,-0.07812985171616749,1.108626077499201,-0.05007457684388307,CAGR,-0.05529399035831939,0,0,1.1745025454123679,0.276571137406206,0.36358384784275855,0.41238574163958874,0.12417355998422239,-0.05007457684388307
U56,gross,x4,0.0125,0.5,0.05745340838863511,1.2092659246185244,-0.08009406495691218,1.2353014008910284,1.1892150890646607,1.2881395367198853,0.0630623879633947,-0.08009406495691196,1.1086593555790678,-0.04862629660121033,CAGR,-0.054020728970546994,0,0,1.2038844337199588,0.2766074791001002,0.3635563968506853,0.41236115659091455,0.12220934674347758,-0.04862629660121033
U56,gross,x4,0.0125,0.5125,0.05890224446112291,1.2092669937794926,-0.08205631556619108,1.2353374526969267,1.1891873262415351,1.2881146326548174,0.06465746335583011,-0.08205631556619086,1.1086923432753095,-0.04717746052872253,CAGR,-0.052747211606235744,0,0,1.2332430689674656,0.2766435309059986,0.36352863402755975,0.4123362525258466,0.12024709613419868,-0.04717746052872253
U56,gross,x4,0.0125,0.525,0.06035163434622692,1.209267795466804,-0.08401660304858505,1.2353732631993042,1.1891592799869253,1.2880894404867813,0.06625338183110108,-0.08401660304858483,1.1087250881471422,-0.045728070643618515,CAGR,-0.05147343930352388,0,0,1.262577269168532,0.276679341408376,0.3635005877729499,0.4123110603578105,0.11828680865180471,-0.045728070643618515
U56,gross,x4,0.0125,0.5375,0.06180157356484228,1.2092683203473147,-0.08597492690899766,1.235408835843747,1.1891309293347943,1.2880639280991535,0.06785013726763456,-0.08597492690899766,1.1087576102685333,-0.044278131425003156,CAGR,-0.05019941449423326,0,0,1.291888172792376,0.2767149140528188,0.3634722371208189,0.4122855479701827,0.1163284847913921,-0.044278131425003156
U56,gross,x4,0.0125,0.55,0.06325205491134023,1.20926851139608,-0.08793128665265115,1.2354441145479949,1.1891022171068233,1.2880380362393213,0.06944772208918404,-0.08793128665265149,1.1087898548711475,-0.04282765007850521,CAGR,-0.04892514386165003,0,0,1.3211794696578396,0.2767501927570667,0.3634435248928479,0.41225965611035054,0.11437212504773861,-0.04282765007850521
U56,gross,x4,0.0125,0.5625,0.06470307391016794,1.2092683742110089,-0.08988568461320168,1.2354790663620134,1.1890731834653412,1.2880118115821895,0.07104613380076952,-0.0898856846132019,1.1088217745844149,-0.0413766310796775,CAGR,-0.04765063417385007,0,0,1.3504522773287562,0.2767851445710853,0.3634144912513658,0.41223343145321867,0.11241772708718809,-0.0413766310796775
U56,gross,x4,0.0125,0.575,0.06615462919213333,1.2092679593204878,-0.09183811875794412,1.2355137610864257,1.189043861406033,1.2879852894815988,0.07264536975410318,-0.09183811875794379,1.108853439924873,-0.03992507579771211,CAGR,-0.04637588518959923,0,0,1.379704764639877,0.2768198392954976,0.36338516919205766,0.41220690935262805,0.11046529294244564,-0.03992507579771211
U56,gross,x4,0.0125,0.5875,0.06760671344784375,1.209267217757844,-0.09378858746385244,1.2355481113040496,1.1890142364256042,1.2879584358454321,0.07424542313500937,-0.09378858746385232,1.1088847826530912,-0.03847299154200169,CAGR,-0.0451009047318911,0,0,1.40894068123855,0.27685418951312146,0.36335554421162886,0.4121800557164613,0.10851482423653733,-0.03847299154200169
U56,gross,x4,0.0125,0.6,0.06905932134173587,1.2092661455808908,-0.09573709023642929,1.2355821323616616,1.188984288535138,1.2879312418924664,0.07584628844262475,-0.09573709023642918,1.1089158041480072,-0.03702038364810957,CAGR,-0.04382569785944512,0,0,1.4381619236252534,0.27688821057073343,0.3633255963211627,0.41215286176349564,0.10656632146396047,-0.03702038364810957
U56,gross,x4,0.0125,0.6125,0.07051244864461781,1.2092647382323343,-0.09768362658149765,1.2356158394751247,1.1889539942971954,1.2879036643614072,0.07744795826052875,-0.09768362658149754,1.108946550526616,-0.03556725634522763,CAGR,-0.04255026491208258,0,0,1.4673692839840822,0.2769219176841965,0.36329530208322003,0.41212528423243644,0.10461978511889211,-0.03556725634522763
U56,gross,x4,0.0125,0.625,0.07196609282602595,1.2092630266168243,-0.09962819760285968,1.2356492565307007,1.1889233922940712,1.2878757554480562,0.0790504314966336,-0.0996281976028599,1.1089770245209156,-0.03411361216381949,CAGR,-0.04127461006395983,0,0,1.4965619783337651,0.2769553347397725,0.3632647000800958,0.4120973753190854,0.10267521409753008,-0.03411361216381949
U56,gross,x4,0.0125,0.6375,0.07342024965431015,1.2092610091796507,-0.10157080409893793,1.2356823964588473,1.1888924669212757,1.287847503738887,0.08065370253081472,-0.10157080409893782,1.109007237942253,-0.032659455335535284,CAGR,-0.03999873581071034,0,0,1.5257407928331943,0.2769884746679191,0.36323377470730034,0.4120691236099162,0.10073260760145183,-0.032659455335535284
U56,gross,x4,0.0125,0.65,0.07487491010199165,1.2092586166664476,-0.10351144328004691,1.235715182361482,1.1888611552346802,1.2878188530066361,0.08225776246178484,-0.10351144328004724,1.1090371049880485,-0.031204794887853785,CAGR,-0.038722651254742724,0,0,1.554910978883553,0.2770212605705539,0.3632024630207048,0.4120404728776653,0.09879196842034285,-0.031204794887853785
U56,gross,x4,0.0125,0.6625,0.07633007274818127,1.2092558956949955,-0.10545011840316987,1.235747638893987,1.1888295234109538,1.2877898712437639,0.08386261088949043,-0.10545011840316987,1.1090666451046027,-0.029749632241664173,CAGR,-0.03744635896056425,0,0,1.584070671544446,0.2770537171030588,0.36317083119697846,0.41201149111479307,0.0968532932972199,-0.029749632241664173
U56,gross,x4,0.0125,0.675,0.07778573317685056,1.2092528514537857,-0.10738682494373875,1.2357798175070178,1.1887975352645797,1.2877605294531462,0.08546824068049252,-0.10738682494373886,1.1090959074449789,-0.02829397181299488,CAGR,-0.03616986002341949,0,0,1.6132208076305734,0.27708589571608966,0.3631388430506043,0.41198214932417543,0.09491658675665102,-0.02829397181299488
U56,gross,x4,0.0125,0.6875,0.0792418851840968,1.2092494629139738,-0.10932156240751612,1.235811629250985,1.1887652317778472,1.287730858925033,0.08707464945167809,-0.10932156240751578,1.1091248027028324,-0.026837819805748633,CAGR,-0.034893165133402126,0,0,1.6423639668132333,0.27711770746005693,0.36310653956387184,0.4119524787960621,0.09298184929287365,-0.026837819805748633
U56,gross,x4,0.0125,0.7,0.08069852387242893,1.209245725096872,-0.11125433030058818,1.2358431085432695,1.1887325732086018,1.2877008111273298,0.08868182904083133,-0.11125433030058773,1.1091533817215473,-0.02538118111741651,CAGR,-0.033616275214926716,0,0,1.6715014828868178,0.27714918675234135,0.36307388099462645,0.411922430998359,0.09104908139980158,-0.02538118111741651
U56,gross,x4,0.0125,0.7125,0.08215564399488673,1.2092416264409314,-0.11318512812936166,1.2358742090262278,1.1886995778600316,1.2876704195892996,0.09028977665039517,-0.11318512812936188,1.1091815756848353,-0.02392406099495871,CAGR,-0.03233919836227517,0,0,1.7006349879903049,0.27718028723529964,0.3630408856460562,0.4118920394603288,0.0891182835710281,-0.02392406099495871
U56,gross,x4,0.0125,0.725,0.08361324014405813,1.2092371563658364,-0.11511395540056835,1.235904938374591,1.1886662187902073,1.2876396594357629,0.09189848552048341,-0.11511395540056812,1.1092093924118736,-0.022466464845787307,CAGR,-0.03106193829317694,0,0,1.7297662532263491,0.2772110165836629,0.3630075265762319,0.41186127930679206,0.08718945629982142,-0.022466464845787307
U56,gross,x4,0.0125,0.7375,0.08507131134296908,1.2092323699242662,-0.11704081162125968,1.2359353983153059,1.1886325096884836,1.2876085378709097,0.09350795087874597,-0.11704081162125979,1.1092369484266156,-0.021008393646876358,CAGR,-0.02978449138483441,0,0,1.7588929723121096,0.2772414765243777,0.3629738174745082,0.4118301577419389,0.08526260007913009,-0.021008393646876358
U56,gross,x4,0.0125,0.75,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.1092642021777381,-0.019549852649631397,CAGR,-0.02850686480671083,0,0,1.7880167389781125,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397
U56,gross,x4,0.0125,0.7625,0.08798886038986731,1.2092218387860578,-0.12088862209113194,1.2359954418678887,1.1885640867547682,1.2875452500326838,0.09672913536955896,-0.12088862209113216,1.109291205303133,-0.01809084459997813,CAGR,-0.027229058612439072,0,0,1.8171368800382908,0.2773015200769605,0.36290539454079285,0.41176686990371303,0.08141478960925783,-0.01809084459997813
U56,gross,x4,0.0125,0.775,0.08944832756754018,1.2092160788806938,-0.12280959039367711,1.2360250186834718,1.188529349074649,1.2875130428464376,0.09834084040847713,-0.12280959039367723,1.1093179245945366,-0.016631377422305263,CAGR,-0.02595107919606421,0,0,1.8462574216305347,0.27733109689254365,0.36287065686067355,0.41173466271746684,0.07949382130671265,-0.016631377422305263
U56,gross,x4,0.0125,0.7875,0.09090825034677663,1.2092099911095566,-0.12472858650334662,1.2360542325457404,1.1884943237026582,1.2874805147066337,0.09995328506182832,-0.12472858650334662,1.109344304492838,-0.015171454643068807,CAGR,-0.024672935168604138,0,0,1.8753783575257628,0.27736031075481227,0.3628356314886828,0.4117021345776629,0.07757482519704315,-0.015171454643068807
U56,gross,x4,0.0125,0.8,0.0923686174583278,1.209203488025131,-0.12664561000892027,1.2360830220558323,1.1884588990818146,1.287447580534974,0.10156645746697013,-0.1266456100089205,1.1093702548430013,-0.013711087531517632,CAGR,-0.02339463701820188,0,0,1.9045067162814993,0.27738910026490415,0.3628002068678392,0.4116692004060033,0.07565780169146949,-0.013711087531517632
U56,gross,x4,0.0125,0.8125,0.09382942615182976,1.2091966043221571,-0.1285606605826597,1.2361114194609517,1.1884231133780487,1.2874142814113103,0.1031803557578932,-0.12856066058265925,1.1093958013695455,-0.012250278838015674,CAGR,-0.02211618847438146,0,0,1.9336417613364492,0.27741749767002355,0.36276442116407337,0.4116359012823395,0.07374275111773007,-0.012250278838015674
U56,gross,x4,0.0125,0.825,0.0952906769030093,1.2091893989556526,-0.13047373748875102,1.2361395169281857,1.1883869953059263,1.2873806450729242,0.10479497721661879,-0.13047373748875124,1.1094210438200984,-0.010789028086836142,CAGR,-0.02083758518769918,0,0,1.962779747402092,0.27744559513725753,0.3627283030919509,0.41160226494395336,0.07182967421163874,-0.010789028086836142
U56,gross,x4,0.0125,0.8375,0.09675236170377022,1.2091818413976612,-0.1323848402332023,1.2361673406775866,1.1883504634055158,1.2873465985950898,0.1064103094635882,-0.1323848402332024,1.1094460062560012,-0.009327343286075221,CAGR,-0.019558829895137908,0,0,1.9919247445374089,0.27747341888665844,0.3626917711915404,0.411568218466119,0.06991857146718747,-0.009327343286075221
U56,gross,x4,0.0125,0.85,0.09821447630098445,1.2091739325107775,-0.13429396832234142,1.2361948296757306,1.1883135741641377,1.287312190979618,0.10802635214616685,-0.1342939683223413,1.1094706274794623,-0.007865228688860984,CAGR,-0.018279931421267603,0,0,2.0210772993527137,0.2775009078848024,0.3626548819501624,0.4115338108506471,0.06800944337804835,-0.007865228688860984
U56,gross,x4,0.0125,0.8625,0.09967701147748587,1.209165626259863,-0.13620112236175863,1.2362219367156293,1.1882762818872217,1.2872773752403763,0.10964309510423642,-0.13620112236175852,1.109494862999629,-0.006402693512359572,CAGR,-0.017000897791119796,0,0,2.0502425106217057,0.27752801492470114,0.3626175896732463,0.41149899511140553,0.06610228933863113,-0.006402693512359572
U56,gross,x4,0.0125,0.875,0.10113995877510829,1.2091568895651439,-0.13810630599473672,1.236248694799451,1.1882384937502357,1.2872420435882679,0.11126052194945757,-0.13810630599473683,1.1095187763420904,-0.0049397462147371535,CAGR,-0.015721727968045718,0,0,2.0794247624509543,0.27755477300852294,0.36257980153626035,0.4114636634592971,0.06419710570565304,-0.0049397462147371535
U56,gross,x4,0.0125,0.8875,0.10260332050691146,1.2091478060165226,-0.14000951393844785,1.2362751014075357,1.1882003724190948,1.2872063651880439,0.11287864372950063,-0.14000951393844785,1.1095423396899036,-0.0034763844829339835,CAGR,-0.014442429955636937,0,0,2.108618622719119,0.27758117961660755,0.36254168020511945,0.4114279850590731,0.06229389776194191,-0.0034763844829339835
U56,gross,x4,0.0125,0.9,0.1040670845610907,1.2091382906861774,-0.14191074541667137,1.2363010519794737,1.1881618487114438,1.2871702606498339,0.1144974473395679,-0.14191074541667148,1.1095654620489321,-0.002012620428754733,CAGR,-0.01316301461478897,0,0,2.137831690459887,0.27760713018854555,0.36250315649746845,0.41139188052086306,0.060392666283718394,-0.002012620428754733
U56,gross,x4,0.0125,0.9125,0.10553125371322558,1.2091284237162458,-0.14380999993627364,1.2363266731270366,1.1881229615519426,1.2871337802822438,0.11611693265754308,-0.14380999993627364,1.1095882619643411,-0.0005484512766198574,CAGR,-0.011883475660279252,0,0,2.1670580628427296,0.27763275133610843,0.36246426933796727,0.411355400153273,0.05849341176411613,-0.0005484512766198574
U56,gross,x4,0.0125,0.925,0.10699582509287864,1.2091182329032384,-0.14570727700444353,1.236352000257427,1.1880837328421938,1.2870969389147495,0.11773709556456091,-0.14570727700444375,1.1096107833921345,0.0009161201030331995,CAGR,-0.010603814414017032,1,0,2.196297033466165,0.2776580784664989,0.36242504062821845,0.4113185587857787,0.05659613469594624,0.0009161201030331995
U56,gross,x4,0.0125,0.9375,0.10846079114340657,1.209107694505644,-0.14760257612869532,1.2363769415247898,1.1880442000109785,1.2870597732060851,0.11935793431950836,-0.14760257612869543,1.1096329243850012,0.0023810861535611266,CAGR,-0.009324045268582326,1,0,2.22555210750179,0.27768301973386167,0.3623855077970032,0.4112813930771143,0.054700835571694445,0.0023810861535611266
U56,gross,x4,0.0125,0.95,0.10992614541120171,1.2090967910347565,-0.14949589681686648,1.236401481112681,1.1880043428233582,1.2870222513107938,0.12097943987105286,-0.1494958968168667,1.1096546868456358,0.003846440421356276,CAGR,-0.008044171523944765,1,0,2.25482572640053,0.27770755932175273,0.36234565060938284,0.41124387118182304,0.05280751488352328,0.003846440421356276
U56,gross,x4,0.0125,0.9625,0.11139187871462242,1.2090854829082396,-0.15138725001047926,1.2364257146418673,1.187964000916246,1.286984245896572,0.12260159336101029,-0.15138725001047915,1.109676144181342,0.005312173724776978,CAGR,-0.0067641908148177166,1,0,2.2841227918237585,0.2777317928509392,0.3623053087022706,0.4112058657676011,0.050916161689910505,0.005312173724776978
U56,gross,x4,0.0125,0.975,0.11285798549607229,1.2090737707714174,-0.1532766469460054,1.236449577836223,1.187923232419238,1.2869458055742231,0.12422439317631939,-0.1532766469460054,1.1096972356109296,0.00677828050622685,CAGR,-0.005484113316834627,1,0,2.3134449344156054,0.27775565604529484,0.36226454020526255,0.4111674254452523,0.04902676475438436,0.00677828050622685
U56,gross,x4,0.0125,0.9875,0.11432445616429687,1.2090616142380939,-0.1551640794449073,1.2364730578282228,1.1878819726462044,1.286906881728223,0.12584782835769137,-0.1551640794449074,1.1097179310417764,0.008244751174451434,CAGR,-0.004203946935611658,1,0,2.342797373207944,0.27777913603729465,0.36222328043222907,0.4111285015992522,0.047139332255482475,0.008244751174451434
U56,gross,x4,0.0125,1.0,0.11579129015072653,1.2090490588905265,-0.15704956363821165,1.2364961235230911,1.187840335926937,1.2868675714072633,0.1274719035877505,-0.15704956363821132,1.109738209736551,0.009711585160881095,CAGR,-0.002923698401711805,1,0,2.37217718531529,0.27780220173216297,0.3621816437129616,0.41108919127829247,0.04525384806217811,0.009711585160881095
U56,n,x1,4.0,4.0,0.05205107404377829,0.6515770334887901,-0.11709745195573307,0.6316540375493869,0.6730915760742912,0.7199832320934484,0.06165834189333386,-0.11691771947315921,0.559345302321443,-0.3270398842415413,H1,-0.7496808216730368,0,0,20.422624156724023,-0.3270398842415413,-0.1525671161396842,-0.1557951480355224,0.0852059597446567,-0.05402863094606715
U56,n,x1,4.0,8.0,0.12129828816540522,0.7875284212672453,-0.24516191115462738,0.8716133413724932,0.7198353958359459,0.7724016943781155,0.12394790981006243,-0.24516191115462826,0.8107462738671413,-0.10582329637802945,H2,-0.2961361983814985,0,0,29.994887482393413,-0.08708058041843492,-0.10582329637802945,-0.10337668575085535,-0.042858499454237614,0.015218583175559783
U56,n,x1,4.0,12.0,0.22331995914754454,0.9520051662804666,-0.32124725432906764,1.1025611988424457,0.8287426053825826,0.9066899836241678,0.2193283603951517,-0.32124725432906776,1.0166504946313355,-0.11894384262867788,DD,-0.07430534001445341,0,0,35.57629417634816,0.14386727705151758,0.003083913168607233,0.03091160349519695,-0.11894384262867788,0.1172402541576991
U56,n,x1,4.0,16.0,0.28573470140452484,0.9368179313190431,-0.4663499239843606,1.0292038883049388,0.8624206303749488,0.9392849275964434,0.2980794375637055,-0.4663499239843608,0.9361340232895915,-0.2640465122839708,DD,-0.17129537490267496,0,0,40.4109205801469,0.07050996651401065,0.036761938160973395,0.06350654746747264,-0.2640465122839708,0.1796549964146794
U56,n,x1,4.0,20.0,0.378874918436068,1.0011804452172965,-0.5885631164442384,1.0805927877955912,0.93776565108244,1.0244116361455742,0.4063690575158949,-0.5885631164442384,0.9726768967178309,-0.38625970474384863,DD,-0.26483621753496556,0,0,43.91586777508788,0.12189886600466304,0.11210695886846467,0.14863325601660338,-0.38625970474384863,0.2727952134462226
U56,n,x1,4.0,24.0,0.42242013654761923,0.979060262178154,-0.6771607357838982,1.0105064977849998,0.9580508720475286,1.048721034897237,0.4890603656931387,-0.6771607357838979,0.8878767451262479,-0.47485732408350845,DD,-0.34021054526146843,0,0,46.807478954016915,0.05181257599407163,0.13239217983355323,0.1729426547682661,-0.47485732408350845,0.3163404315577738
U56,n,x1,4.0,28.0,0.5072179462342854,1.0342409417214076,-0.7193593778172114,1.0399263848550033,1.0340536541754057,1.1251737363940628,0.6021152883763112,-0.7193593778172113,0.915425669606566,-0.5170559661168216,DD,-0.4221832048381704,0,0,48.67060216373998,0.08123246306407517,0.20839496196143037,0.24939535626509202,-0.5170559661168216,0.40113824124444
U56,n,x1,4.0,32.0,0.5699279050721737,1.0631834066109511,-0.7554428136612055,1.0861476648081332,1.046359799264776,1.137348384935238,0.6557651575966144,-0.7554428136612055,0.9677219740454442,-0.5531394019608157,DD,-0.4690657902905412,0,0,50.23104114914012,0.12745374301720502,0.2207011070508006,0.26157000480626713,-0.5531394019608157,0.4638482000823283
U56,n,x1,4.0,36.0,0.5983103372786518,1.0607511034359083,-0.7820891765697485,1.0542342163887393,1.069481783523959,1.1646137562230001,0.7216821464405323,-0.7820891765697486,0.9274875054973145,-0.5797857648693587,DD,-0.5019675605999291,0,0,51.082569743007575,0.0955402945978111,0.2438230913099836,0.2888353760940293,-0.5797857648693587,0.49223063228880637
U56,n,x1,4.0,40.0,0.6623317781660312,1.0993536975375302,-0.8032060978664132,1.0842398025799431,1.1159364265326075,1.2154560704083783,0.8131718602080669,-0.8032060978664132,0.9501994478991898,-0.6009026861660234,DD,-0.5151215417480163,0,0,50.18732057627127,0.12554588078901496,0.29027773431863213,0.33967769027940753,-0.6009026861660234,0.5562520731761857
U56,n,x2,2.0,4.0,0.05205107404377829,0.6515770334887901,-0.11709745195573307,0.6316540375493869,0.6730915760742912,0.7199832320934484,0.06165834189333386,-0.11691771947315921,0.559345302321443,-0.3270398842415413,H1,-0.7496808216730368,0,0,20.422624156724023,-0.3270398842415413,-0.1525671161396842,-0.1557951480355224,0.0852059597446567,-0.05402863094606715
U56,n,x2,2.0,6.0,0.07889152765654805,0.6865724313004474,-0.18294949510294156,0.7676777528483417,0.6201946682644067,0.6862819325425148,0.08227849098620288,-0.18294949510294178,0.6890344584218838,-0.20546402394956864,H2,-0.5164072441930927,0,0,25.76958191289778,-0.19101616894258644,-0.20546402394956864,-0.189496447586456,0.0193539165974482,-0.027188177333297384
U56,n,x2,2.0,8.0,0.12129828816540522,0.7875284212672453,-0.24516191115462738,0.8716133413724932,0.7198353958359459,0.7724016943781155,0.12394790981006243,-0.24516191115462826,0.8107462738671413,-0.10582329637802945,H2,-0.2961361983814985,0,0,29.994887482393413,-0.08708058041843492,-0.10582329637802945,-0.10337668575085535,-0.042858499454237614,0.015218583175559783
U56,n,x2,2.0,10.0,0.17179256488638517,0.8889098253890161,-0.25363952675500256,1.0142065467977035,0.7856166920944141,0.8465354734462358,0.16880175869888903,-0.25363952675500234,0.9487516234964468,-0.0513361150546128,DD,-0.056334146166589605,0,0,32.43965754194379,0.05551262500677534,-0.04004200011956127,-0.029242906682734993,-0.0513361150546128,0.06571285989653973
U56,n,x2,2.0,12.0,0.22331995914754454,0.9520051662804666,-0.32124725432906764,1.1025611988424457,0.8287426053825826,0.9066899836241678,0.2193283603951517,-0.32124725432906776,1.0166504946313355,-0.11894384262867788,DD,-0.07430534001445341,0,0,35.57629417634816,0.14386727705151758,0.003083913168607233,0.03091160349519695,-0.11894384262867788,0.1172402541576991
U56,n,x2,2.0,14.0,0.24176879643524485,0.9046550042776254,-0.3915426866004885,1.0625910104335607,0.77307546687512,0.8467008342864588,0.22987407143999183,-0.39154268660048885,0.9847135046945513,-0.18923927490009876,DD,-0.12264003871386195,0,0,38.34145427142771,0.10389708864263258,-0.0525832253388554,-0.029077545842511987,-0.18923927490009876,0.13568909144539942
U56,n,x2,2.0,16.0,0.28573470140452484,0.9368179313190431,-0.4663499239843606,1.0292038883049388,0.8624206303749488,0.9392849275964434,0.2980794375637055,-0.4663499239843608,0.9361340232895915,-0.2640465122839708,DD,-0.17129537490267496,0,0,40.4109205801469,0.07050996651401065,0.036761938160973395,0.06350654746747264,-0.2640465122839708,0.1796549964146794
U56,n,x2,2.0,18.0,0.3419321872102694,0.9902505048480759,-0.5312010910715966,1.060646274470173,0.9343136093583804,1.0126332002342402,0.366077140499641,-0.5312010910715965,0.9627675348777166,-0.32889767937120684,DD,-0.2284151529365329,0,0,42.62819670640401,0.10195235267924485,0.108654917144405,0.1368548201052694,-0.32889767937120684,0.235852482220424
U56,n,x2,2.0,20.0,0.378874918436068,1.0011804452172965,-0.5885631164442384,1.0805927877955912,0.93776565108244,1.0244116361455742,0.4063690575158949,-0.5885631164442384,0.9726768967178309,-0.38625970474384863,DD,-0.26483621753496556,0,0,43.91586777508788,0.12189886600466304,0.11210695886846467,0.14863325601660338,-0.38625970474384863,0.2727952134462226
U56,n,x2,2.0,22.0,0.41374503122486983,1.0086348392308284,-0.6365996994337539,1.0364715555561157,0.9901183648452258,1.079496759051345,0.4765156252579448,-0.636599699433754,0.9161789826936159,-0.43429628773336415,DD,-0.2965841996277462,0,0,45.8132996144605,0.07777763376518754,0.1644596726312504,0.2037183789223741,-0.43429628773336415,0.3076653262350244
U56,n,x2,2.0,24.0,0.42242013654761923,0.979060262178154,-0.6771607357838982,1.0105064977849998,0.9580508720475286,1.048721034897237,0.4890603656931387,-0.6771607357838979,0.8878767451262479,-0.47485732408350845,DD,-0.34021054526146843,0,0,46.807478954016915,0.05181257599407163,0.13239217983355323,0.1729426547682661,-0.47485732408350845,0.3163404315577738
U56,n,x2,2.0,26.0,0.4792924728069694,1.0253874833239314,-0.7100861216696273,1.0630959841974854,0.998549185779366,1.093122986213988,0.5506479622903913,-0.7100861216696273,0.9371728733736848,-0.5077827099692375,DD,-0.38583103565847965,0,0,47.57168144097024,0.10440206240655725,0.17289049356539066,0.21734460608501716,-0.5077827099692375,0.373212767817124
U56,n,x2,2.0,28.0,0.5072179462342854,1.0342409417214076,-0.7193593778172114,1.0399263848550033,1.0340536541754057,1.1251737363940628,0.6021152883763112,-0.7193593778172113,0.915425669606566,-0.5170559661168216,DD,-0.4221832048381704,0,0,48.67060216373998,0.08123246306407517,0.20839496196143037,0.24939535626509202,-0.5170559661168216,0.40113824124444
U56,n,x2,2.0,30.0,0.5330903576821489,1.042928702716504,-0.7357663639192455,1.0445579420129016,1.045713200182917,1.1307724204095746,0.6290710176193868,-0.7357663639192453,0.9287295997288115,-0.5334629522188558,DD,-0.44744016424730804,0,0,49.51670401489261,0.08586402022197348,0.22005450796894166,0.2549940402806038,-0.5334629522188558,0.4270106526923034
U56,n,x2,2.0,32.0,0.5699279050721737,1.0631834066109511,-0.7554428136612055,1.0861476648081332,1.046359799264776,1.137348384935238,0.6557651575966144,-0.7554428136612055,0.9677219740454442,-0.5531394019608157,DD,-0.4690657902905412,0,0,50.23104114914012,0.12745374301720502,0.2207011070508006,0.26157000480626713,-0.5531394019608157,0.4638482000823283
U56,n,x2,2.0,34.0,0.5865007047229045,1.0632153050128186,-0.7721496695375405,1.0672162774453497,1.0626221288415034,1.1542095941593884,0.6919602066754926,-0.7721496695375405,0.9464460305753992,-0.5698462578371507,DD,-0.48566962443388095,0,0,51.44735962704788,0.10852235565442159,0.23696343662752806,0.2784312140304176,-0.5698462578371507,0.4804209997330591
U56,n,x2,2.0,36.0,0.5983103372786518,1.0607511034359083,-0.7820891765697485,1.0542342163887393,1.069481783523959,1.1646137562230001,0.7216821464405323,-0.7820891765697486,0.9274875054973145,-0.5797857648693587,DD,-0.5019675605999291,0,0,51.082569743007575,0.0955402945978111,0.2438230913099836,0.2888353760940293,-0.5797857648693587,0.49223063228880637
U56,n,x2,2.0,38.0,0.6327123324220829,1.0812878658348541,-0.7982677704012886,1.0738466889048182,1.0907214782212886,1.1946144859022947,0.7728336499870736,-0.7982677704012886,0.9362855313116236,-0.5959643587008988,DD,-0.5068100059196168,0,0,50.80741953260856,0.11515276711389,0.26506278600731326,0.3188361057733239,-0.5959643587008988,0.5266326274322375
U56,n,x2,2.0,40.0,0.6623317781660312,1.0993536975375302,-0.8032060978664132,1.0842398025799431,1.1159364265326075,1.2154560704083783,0.8131718602080669,-0.8032060978664132,0.9501994478991898,-0.6009026861660234,DD,-0.5151215417480163,0,0,50.18732057627127,0.12554588078901496,0.29027773431863213,0.33967769027940753,-0.6009026861660234,0.5562520731761857
