file,stamp,n_cols,L239_claim,L239_col,S239_claim,S239_col,L471_claim,L471_col,S471_claim,S471_col,L583_claim,L583_col,S583_claim,S583_col,L604_claim,L604_col,S604_claim,S604_col,L607_claim,L607_col,S607_claim,S607_col
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.decay.csv,2026-09-05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.episodes.csv,2026-09-05,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.ladder.csv,2026-09-05,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.paired.csv,2026-09-05,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.refs.csv,2026-09-05,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-05_why-the-small-panel-wants-M-and-the-large-caps-6W_cloud.walkforward.csv,2026-09-05,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.draws.csv,2026-09-06,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.grid.csv,2026-09-06,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_MA200-only-book-on-a-third-large-cap-panel_cloud.walkforward.csv,2026-09-06,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.shape.csv,2026-09-06,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.split.csv,2026-09-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_a-phase-averaged-cadence-as-the-honest-estimator_C.walkforward.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_abs-gate-bear-shape_B.classes.csv,2026-09-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_abs-gate-bear-shape_B.episodes.csv,2026-09-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_abs-gate-bear-shape_B.grid.csv,2026-09-06,14,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_abs-gate-bear-shape_B.walkforward.csv,2026-09-06,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.family.csv,2026-09-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.grid.csv,2026-09-06,27,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.premise.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.regime.csv,2026-09-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_arm-the-cheap-instruments-in-crashes-instead_cloud.walkforward.csv,2026-09-06,20,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-06_audit-gross-normalisation-across-the-book_cloud.flips.csv,2026-09-06,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_audit-gross-normalisation-across-the-book_cloud.grid.csv,2026-09-06,25,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_audit-gross-normalisation-across-the-book_cloud.gross.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_audit-gross-normalisation-across-the-book_cloud.walkforward.csv,2026-09-06,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.backfill.csv,2026-09-06,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.baselines.csv,2026-09-06,11,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.grid.csv,2026-09-06,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.keep.csv,2026-09-06,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.schema.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.sensitivity.csv,2026-09-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_B.walkforward.csv,2026-09-06,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.census.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.keep.csv,2026-09-06,18,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.validation.csv,2026-09-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-breakeven-column-arithmetically_cloud.walkforward.csv,2026-09-06,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.claims.csv,2026-09-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.keep.csv,2026-09-06,23,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.rows.csv,2026-09-06,21,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.summary.csv,2026-09-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-phase-spread-over-every-cadence-claim_cloud.walkforward.csv,2026-09-06,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.estval.csv,2026-09-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.grid.csv,2026-09-06,21,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.pairs.csv,2026-09-06,25,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_files.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.record_pairs.csv,2026-09-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026-09-06_back-fill-the-zero-bps-rung-under-every-gross-matched-arm-difference_cloud.rule8.csv,2026-09-06,11,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_band-gate-execution-lag_B.crossuniverse.csv,2026-09-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-execution-lag_B.grid.csv,2026-09-06,18,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-execution-lag_B.lagprice.csv,2026-09-06,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_band-gate-execution-lag_B.walkforward.csv,2026-09-06,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-on-small-panel_B.curve.csv,2026-09-06,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-on-small-panel_B.decomp.csv,2026-09-06,11,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-on-small-panel_B.flips.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_band-gate-on-small-panel_B.grid.csv,2026-09-06,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-gate-on-small-panel_B.verdicts.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_band-gate-on-small-panel_B.walkforward.csv,2026-09-06,27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_band-width-and-rebalance-frequency_cloud_effects.csv,2026-09-06,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-width-and-rebalance-frequency_cloud_grid.csv,2026-09-06,13,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_band-width-and-rebalance-frequency_cloud_keeppaths.csv,2026-09-06,14,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_separation.csv,2026-09-06,13,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_band-width-and-rebalance-frequency_cloud_speed.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_band-width-and-rebalance-frequency_cloud_walkforward.csv,2026-09-06,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_cadence-sensitivity-as-a-KEEP-test_B.grid.csv,2026-09-06,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.decomp.csv,2026-09-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.ic.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.keep.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.props.csv,2026-09-06,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_can-a-panel-property-choose-the-cadence_cloud.walkforward.csv,2026-09-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.books.csv,2026-09-06,17,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.contrast.csv,2026-09-06,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.grid.csv,2026-09-06,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.part1.csv,2026-09-06,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.part1_years.csv,2026-09-06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_delisting-aware-small-panel_B.walkforward.csv,2026-09-06,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.cells.csv,2026-09-06,14,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.draws.csv,2026-09-06,34,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.mechanism.csv,2026-09-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.regressions.csv,2026-09-06,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_B.walkforward.csv,2026-09-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_cloud.by_n.csv,2026-09-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_dispersion-as-a-survivorship-detector_cloud.draws.csv,2026-09-06,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_dispersion-as-a-survivorship-detector_cloud.regressions.csv,2026-09-06,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
2026-09-06_dispersion-as-a-survivorship-detector_cloud.walkforward.csv,2026-09-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.audit.csv,2026-09-06,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.carrier.csv,2026-09-06,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.files.csv,2026-09-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.grid.csv,2026-09-06,27,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.overlay.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.sentences.csv,2026-09-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_do-the-18-majority-reversing-files-have-reversing-HEADLINES_cloud.walkforward.csv,2026-09-06,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.decomp.csv,2026-09-06,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.grid.csv,2026-09-06,25,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.matched.csv,2026-09-06,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-a-pure-exposure-gate-exist-on-the-small-panel_C.walkforward.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.census.csv,2026-09-06,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-any-dial-argmax-move-with-cost_C.grid.csv,2026-09-06,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-any-dial-argmax-move-with-cost_C.keep.csv,2026-09-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-any-dial-argmax-move-with-cost_C.mechanism.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-any-dial-argmax-move-with-cost_C.walkforward.csv,2026-09-06,20,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.cells.csv,2026-09-06,21,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.panels.csv,2026-09-06,67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-any-panel-property-separate-at-FIXED-cap-mix_C.walkforward.csv,2026-09-06,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.coverage.csv,2026-09-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.decomp.csv,2026-09-06,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.grid.csv,2026-09-06,26,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.h1.csv,2026-09-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.mechanism.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.oos.csv,2026-09-06,15,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2026-09-06_does-every-regime-conditional-dial-lose-its-own-regime_C.walkforward.csv,2026-09-06,17,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1
2026-09-06_does-reach-belong-beside-every-instrument-price_C.claims.csv,2026-09-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-reach-belong-beside-every-instrument-price_C.grid.csv,2026-09-06,26,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-reach-belong-beside-every-instrument-price_C.menu_backfilled.csv,2026-09-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-reach-belong-beside-every-instrument-price_C.reach.csv,2026-09-06,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-reach-belong-beside-every-instrument-price_C.walkforward.csv,2026-09-06,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.cadence.csv,2026-09-06,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.diffs.csv,2026-09-06,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.grid.csv,2026-09-06,27,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
2026-09-06_does-the-12-1-plus-scaler-book-survive-a-second-panel_cloud.rule8.csv,2026-09-06,12,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.cells.csv,2026-09-06,22,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.panels.csv,2026-09-06,67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.strata.csv,2026-09-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-CORR-ordering-hold-off-q-0.5_cloud.walkforward.csv,2026-09-06,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.grid.csv,2026-09-06,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.matched.csv,2026-09-06,29,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-EXPOSURE-vs-TIMING-split-price-the-live-de-gross-clause-correctly_C.walkforward.csv,2026-09-06,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.controls.csv,2026-09-06,14,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.flips.csv,2026-09-06,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.grid.csv,2026-09-06,32,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2026-09-06_does-the-banded-slow-filter-survive-on-the-large-cap-panels_cloud.walkforward.csv,2026-09-06,21,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.grid.csv,2026-09-06,20,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.matched.csv,2026-09-06,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-buffer-beat-the-cadence-dial-at-matched-realised-turnover_cloud.walkforward.csv,2026-09-06,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.decomp.csv,2026-09-06,16,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.grid.csv,2026-09-06,29,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0
2026-09-06_does-the-cash-drag-share-depend-on-the-panel-or-on-the-gate-level_cloud.walkforward.csv,2026-09-06,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.census.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.claims.csv,2026-09-06,13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.phases.csv,2026-09-06,25,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-drawdown-phase-control-belong-on-every-cadence-row_C.walkforward.csv,2026-09-06,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.grid.csv,2026-09-06,24,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.paired.csv,2026-09-06,13,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.predictor.csv,2026-09-06,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-the-sharpe-cagr-reversal-sit-under-every-EWall-claim_C.walkforward.csv,2026-09-06,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_0bps_arms.csv,2026-09-06,33,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_broad_10bps_arms.csv,2026-09-06,33,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_channel.csv,2026-09-06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_conditional.csv,2026-09-06,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_decomposition.csv,2026-09-06,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_grid.csv,2026-09-06,29,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_reweight.csv,2026-09-06,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_u56_0bps_arms.csv,2026-09-06,33,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_u56_10bps_arms.csv,2026-09-06,33,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
2026-09-06_does-v2s-2017-2026-only-Sharpe-edge-have-a-regime-name_C_walkforward.csv,2026-09-06,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2026-09-06_drawdown-instrument-exchange-rate_cloud.grid.csv,2026-09-06,29,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2026-09-06_drawdown-instrument-exchange-rate_cloud.menu.csv,2026-09-06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
