corpus,w,depth,days,no_thr_days,on_share,mean_gross,CAGR,Sharpe,MaxDD,twin_CAGR,twin_Sharpe,twin_MaxDD,d_Sharpe,d_CAGR,d_MaxDD,works,sharpe_leg,dd_leg,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4b,p4a,fail4b
EX2022,504,0.1,4192,263,0.13120229007633588,0.9868797709923665,0.1589335116093351,1.1710087517416106,-0.21845418190026988,0.15729900609365743,1.1436130928213704,-0.22814394879580546,0.027395658920240207,0.0016345055156776755,0.009689766895535579,True,True,True,1.0479768518772397,-0.1505827730883057,0.17324381850888293,1.2900646115124306,-0.21845418190027,False,False,DD
ONLY2022,504,0.1,251,263,0.47808764940239046,0.9521912350597611,-0.10799220320028391,-0.645014102741537,-0.20133199216761632,-0.10789421341322203,-0.6344228681085026,-0.20499085683894824,-0.010591234633034463,-9.798978706188066e-05,0.0036588646713319184,False,False,True,,,-0.10799220320028391,-0.645014102741537,-0.20133199216761632,False,False,"H2,DD"
EX2020,504,0.1,4381,263,0.14288975119835653,0.9857110248801643,0.15482246804849153,1.1676409141818949,-0.2033018346784783,0.153469983668437,1.1457472085136466,-0.21359268319118918,0.02189370566824822,0.0013524843800545305,0.010290848512710893,True,True,True,1.0479768518772397,-0.1505827730883057,0.1644368688694111,1.2805834358251318,-0.2033018346784774,False,False,DD
EXBOTH,504,0.1,4130,263,0.12251815980629539,0.9877481840193705,0.1730888652179816,1.3047765162686307,-0.15282488723441445,0.172309335430473,1.286247525864492,-0.1646629218910891,0.01852899040413858,0.0007795297875086149,0.011838034656674656,True,True,True,1.0479768518772397,-0.1505827730883057,0.2017126307556889,1.5863168100814518,-0.1528248872344138,False,False,DD
FULL,504,0.25,4443,263,0.15079900967814538,0.9623002475804636,0.14171889048965025,1.0912621647400793,-0.19976620481062024,0.13663515986077623,1.0211443777251454,-0.22292453565301174,0.07011778701493387,0.005083730628874017,0.023158330842391495,True,True,True,1.0643803991101433,-0.15059183891716998,0.14191912662066963,1.1149162651021811,-0.19976620481062057,True,False,-
EX2022,504,0.25,4192,263,0.13120229007633588,0.967199427480916,0.15808298156336265,1.2096218300270727,-0.19976620481062024,0.15412509766985827,1.1436335958000026,-0.22396685582461595,0.06598823422707012,0.003957883893504377,0.02420065101399571,True,True,True,1.0643803991101433,-0.15059183891716998,0.1735499807902665,1.3534585203868201,-0.19976620481062057,True,False,-
ONLY2022,504,0.25,251,263,0.47808764940239046,0.8804780876494024,-0.09980298013223243,-0.6592350797527974,-0.18132292650197046,-0.09937818481026839,-0.63431656736358,-0.19056814840426883,-0.024918512389217384,-0.00042479532196404435,0.009245221902298373,False,False,True,,,-0.09980298013223243,-0.6592350797527974,-0.18132292650197046,False,False,"H2,DD"
EX2020,504,0.25,4381,263,0.14288975119835653,0.9642775622004108,0.15336796668981667,1.1974587148624192,-0.18334211956620827,0.1500961882363896,1.1456860258845094,-0.20929273996231934,0.051772688977909764,0.0032717784534270766,0.025950620396111068,True,True,True,1.0643803991101433,-0.15059183891716998,0.16351821423873703,1.3247793977039757,-0.18334211956620816,False,False,DD
EXBOTH,504,0.25,4130,263,0.12251815980629539,0.9693704600484262,0.1708711307782207,1.3289197535522779,-0.15059183891716998,0.16901533552614212,1.2861955041226398,-0.1617670846022532,0.04272424942963804,0.0018557952520785737,0.011175245685083213,True,True,True,1.0643803991101433,-0.15059183891716998,0.19935596360039498,1.6192350229516441,-0.131872723034122,False,False,DD
FULL,504,0.5,4443,263,0.15079900967814538,0.9246004951609273,0.14101176461764298,1.1501293306943645,-0.16869621482271746,0.13130430434665064,1.0211488776621924,-0.21487443412453988,0.1289804530321721,0.00970746027099234,0.04617821930182242,True,True,True,1.0808821390067658,-0.1509334291475124,0.1437056100518348,1.214301447285055,-0.16869621482271768,True,False,-
EX2022,504,0.5,4192,263,0.13120229007633588,0.9343988549618321,0.15632703566709183,1.2621609060694354,-0.16869621482271746,0.14883704306314605,1.1436664195080108,-0.2169722510722909,0.11849448656142458,0.007489992603945783,0.04827603624957344,True,True,True,1.0808821390067658,-0.1509334291475124,0.1736572540028667,1.4483071661509868,-0.16869621482271768,True,False,-
ONLY2022,504,0.5,251,263,0.47808764940239046,0.7609561752988048,-0.08676848431627271,-0.6712221558404105,-0.1473534134341905,-0.08530335798619648,-0.6341429425369719,-0.16615977126090964,-0.03707921330343855,-0.0014651263300762274,0.018806357826719133,False,False,True,,,-0.08676848431627271,-0.6712221558404105,-0.1473534134341905,False,False,DD
EX2020,504,0.5,4381,263,0.14288975119835653,0.9285551244008218,0.15065778839679056,1.2350356751232698,-0.1509334291475124,0.14447469853334427,1.1455833682640595,-0.20209143857163647,0.08945230685921035,0.006183089863446289,0.051158009424124073,True,True,True,1.0808821390067658,-0.1509334291475124,0.16168376687772024,1.385537965621251,-0.14945638923450721,False,False,DD
EXBOTH,504,0.5,4130,263,0.12251815980629539,0.9387409200968523,0.16693284463301472,1.3559240125341472,-0.1509334291475124,0.16353223208837675,1.2861082724890927,-0.15692704575049232,0.06981574004505453,0.003400612544637971,0.005993616602979923,True,True,True,1.0808821390067658,-0.1509334291475124,0.19520850283036983,1.6581645788416441,-0.10877925406528877,False,False,DD
FULL,504,0.75,4443,263,0.15079900967814538,0.886900742741391,0.1398431461831362,1.1864596646638659,-0.15168050900228613,0.12596911143563427,1.021151624836153,-0.20677001255154148,0.16530803982771292,0.013874034747501929,0.05508950354925535,True,True,True,1.0796363793932218,-0.15168050900228613,0.14493073573270654,1.2890168118715397,-0.13871944911803025,True,False,-
EX2022,504,0.75,4192,263,0.13120229007633588,0.9015982824427481,0.1541519042651236,1.2908772056641689,-0.15168050900228613,0.14355142234605078,1.1436975962829932,-0.20993656445562614,0.1471796093811757,0.010600481919072813,0.058256055453340005,True,True,True,1.0796363793932218,-0.15168050900228613,0.17326412191664242,1.513557917024845,-0.13871944911803025,True,False,-
ONLY2022,504,0.75,251,263,0.47808764940239046,0.6414342629482072,-0.07453496355417044,-0.6486001041744898,-0.11262176703362814,-0.07138746934700668,-0.6339734995037958,-0.1412876691348096,-0.014626604670693988,-0.003147494207163759,0.028665902101181473,False,False,True,,,-0.07453496355417044,-0.6486001041744898,-0.11262176703362814,True,False,-
EX2020,504,0.75,4381,263,0.14288975119835653,0.8928326866012326,0.14759320261589104,1.2504996624187632,-0.15168050900228613,0.13885439053384885,1.145479852699801,-0.1948455197072555,0.1050198097189623,0.008738812082042191,0.043165010704969364,True,True,True,1.0796363793932218,-0.15168050900228613,0.15947271463736867,1.4196392978563732,-0.11481040530305675,False,False,DD
EXBOTH,504,0.75,4130,263,0.12251815980629539,0.9081113801452785,0.1626956133505537,1.3607853411983777,-0.15168050900228613,0.15805713297316415,1.286020419745899,-0.15206929374514333,0.0747649214524786,0.004638480377389564,0.00038878474285719555,True,True,True,1.0796363793932218,-0.15168050900228613,0.19079007316153707,1.6699318578782005,-0.09888745878294536,False,False,DD
FULL,504,1.0,4443,263,0.15079900967814538,0.8492009903218546,0.13821652015976693,1.1903054937220188,-0.15282968901649496,0.12062992029152264,1.0211526423870338,-0.19861109664433174,0.16915285133498492,0.01758659986824429,0.04578140762783678,True,True,True,1.0574954418716296,-0.15282968901649496,0.14559585492057736,1.3190470174077191,-0.11779036266301834,True,False,-
EX2022,504,1.0,4192,263,0.13120229007633588,0.8687977099236641,0.151562145395999,1.2872760609709593,-0.15282968901649496,0.1382684494510782,1.1437271151415607,-0.20285967953395767,0.1435489458293986,0.013293695944920803,0.05002999051746271,True,True,True,1.0574954418716296,-0.15282968901649496,0.17237462655583546,1.531631618301502,-0.11779036266301834,True,False,-
ONLY2022,504,1.0,251,263,0.47808764940239046,0.5219123505976095,-0.06313900066217637,-0.5678643433301889,-0.09205676949285568,-0.05764606441684628,-0.6338083103453537,-0.11595719833161511,0.0659439670151648,-0.005492936245330093,0.023900428838759424,True,True,True,,,-0.06313900066217637,-0.5678643433301889,-0.09205676949285568,True,False,-
EX2020,504,1.0,4381,263,0.14288975119835653,0.8571102488016434,0.14417799928630237,1.2378399266495719,-0.15282968901649496,0.13323865970406934,1.1453755367930103,-0.18755903779695016,0.09246438985656158,0.010939339582233032,0.034729348780455194,True,True,True,1.0574954418716296,-0.15282968901649496,0.15688828528412668,1.4170608833520757,-0.11000221307268843,False,False,DD
EXBOTH,504,1.0,4130,263,0.12251815980629539,0.8774818401937046,0.15816374896353058,1.3391187445618467,-0.15282968901649496,0.1525901756627408,1.2859319118062889,-0.1471938252907753,0.0531868327555578,0.00557357330078978,-0.00563586372571967,False,True,False,1.0574954418716296,-0.15282968901649496,0.18610494190996296,1.6486952579571328,-0.11000221307268876,False,False,DD
FULL,756,0.1,4443,515,0.12086428089128967,0.987913571910871,0.14057935037889258,1.035838171995843,-0.21515030414385383,0.14025381886907384,1.0211403195638449,-0.22836216135887522,0.01469785243199806,0.0003255315098187328,0.013211857215021383,True,True,True,1.0280640256077358,-0.1568394602598866,0.13991929812875958,1.0423596065953764,-0.21515030414385383,False,False,DD
EX2022,756,0.1,4192,515,0.10472328244274809,0.9895276717557253,0.15733082048803748,1.1548181954377423,-0.21515030414385383,0.15772644536477598,1.14361028593892,-0.22870528788995648,0.011207909498822444,-0.00039562487673849844,0.013554983746102645,True,True,True,1.0280640256077358,-0.1568394602598866,0.17217760757653489,1.2777803998113662,-0.21515030414385383,False,False,DD
ONLY2022,756,0.1,251,515,0.3904382470119522,0.960956175298805,-0.10592634203803064,-0.6232738743677767,-0.1999312250873273,-0.10893920114174882,-0.6344359876568973,-0.20674329975756334,0.011162113289120645,0.0030128591037181796,0.006812074670236035,True,True,True,,,-0.10592634203803064,-0.6232738743677767,-0.1999312250873273,False,False,"H2,DD"
EX2020,756,0.1,4381,515,0.11207486875142661,0.9887925131248573,0.15316732452122905,1.1495720835779757,-0.20190452246368507,0.15395494902849327,1.1457559771461479,-0.21420942747728,0.003816106431827837,-0.0007876245072642174,0.012304905013594936,True,True,True,1.0280640256077358,-0.1568394602598866,0.16322647248994104,1.264132541710414,-0.2019045224636853,False,False,DD
EXBOTH,756,0.1,4130,515,0.09515738498789346,0.9904842615012107,0.17114077504385294,1.284026726626922,-0.15852525578319776,0.1727988359390209,1.2862552324409324,-0.16509249967074047,-0.002228505814010351,-0.0016580608951679565,0.006567243887542706,False,False,True,1.0280640256077358,-0.1568394602598866,0.1999876495203985,1.5645743410028004,-0.15852525578319776,False,False,DD
FULL,756,0.25,4443,515,0.12086428089128967,0.9697839297771775,0.13839508055960037,1.0548328067424952,-0.19130686140453967,0.13769230203104832,1.0211432783215777,-0.22451530188009372,0.03368952842091755,0.0007027785285520505,0.033208440475554046,True,True,True,1.014129267290782,-0.16610572874500362,0.14029436027168307,1.0906223862815212,-0.19130686140453934,True,False,-
EX2022,756,0.25,4192,515,0.10472328244274809,0.973819179389313,0.15410721524781246,1.1679668346650087,-0.19130686140453967,0.15519265703051355,1.1436267658789752,-0.22537359985978445,0.024340068786033564,-0.001085441782701091,0.03406673845524477,True,True,True,1.014129267290782,-0.16610572874500362,0.1709044668351405,1.3211286533526172,-0.19130686140453934,True,False,-
ONLY2022,756,0.25,251,515,0.3904382470119522,0.9023904382470119,-0.09454189689907899,-0.600111829627516,-0.17771080035551012,-0.10197466176427339,-0.634348892803741,-0.1949924748915376,0.03423706317622499,0.007432764865194397,0.01728167453602747,True,True,True,,,-0.09454189689907899,-0.600111829627516,-0.17771080035551012,False,False,"H2,DD"
EX2020,756,0.25,4381,515,0.11207486875142661,0.9719812828121434,0.14926742824385264,1.151514647747455,-0.17973890240266588,0.15130832392653293,1.1457080453120692,-0.2108395140686854,0.005806602435385777,-0.002040895682680288,0.031100611666019518,True,True,True,1.014129267290782,-0.16610572874500362,0.16052337637118308,1.282538177313014,-0.1797389024026652,False,False,DD
EXBOTH,756,0.25,4130,515,0.09515738498789346,0.9762106537530266,0.16604281516133645,1.276605976695227,-0.16610572874500362,0.17024084750756963,1.2862148893864107,-0.16284549694716732,-0.009608912691183802,-0.0041980323462331715,-0.0032602317978362994,False,False,False,1.014129267290782,-0.16610572874500362,0.19508077534378931,1.564453821818496,-0.14634982860046608,False,False,DD
FULL,756,0.5,4443,515,0.12086428089128967,0.9395678595543552,0.13446076107763827,1.074926142316338,-0.18153170083537873,0.13342162890319598,1.0211472907352648,-0.21807747864759397,0.05377885158107332,0.0010391321744422921,0.03654577781221524,True,True,True,0.9806915135508254,-0.18153170083537873,0.14052528511400708,1.1619459144743294,-0.15111321518579834,True,False,-
EX2022,756,0.5,4192,515,0.10472328244274809,0.9476383587786259,0.14847992170908197,1.1769755043367036,-0.18153170083537873,0.15097133007259544,1.143653364571025,-0.2198006208805665,0.03332213976567866,-0.00249140836351347,0.03826892004518778,True,True,True,0.9806915135508254,-0.18153170083537873,0.16843412409594083,1.380057146530691,-0.15111321518579834,True,False,-
ONLY2022,756,0.5,251,515,0.3904382470119522,0.8047808764940239,-0.07592652147291024,-0.53813078475378,-0.1397507283160565,-0.09044576475972455,-0.6342060915695983,-0.17516233893964683,0.09607530681581833,0.01451924328681431,0.03541161062359033,True,True,True,,,-0.07592652147291024,-0.53813078475378,-0.1397507283160565,True,False,-
EX2020,756,0.5,4381,515,0.11207486875142661,0.9439625656242867,0.14258174530838885,1.1428186421141149,-0.18153170083537873,0.14689797274840588,1.1456277201923348,-0.20520136330624972,-0.002809078078219951,-0.004316227440017029,0.02366966247087099,False,False,True,0.9806915135508254,-0.18153170083537873,0.15579842740173033,1.2999155577471952,-0.14187245545259275,False,False,DD
EXBOTH,756,0.5,4130,515,0.09515738498789346,0.9524213075060532,0.1574161848249651,1.2520695206989674,-0.18153170083537873,0.16598012103179927,1.2861473137707575,-0.15909089724513248,-0.03407779307179015,-0.008563936206834155,-0.02244080359024625,False,False,False,0.9806915135508254,-0.18153170083537873,0.18678231173906035,1.5498371823442705,-0.1340707285030559,False,False,DD
FULL,756,0.75,4443,515,0.12086428089128967,0.9093517893315327,0.13016387470747182,1.0751962583907304,-0.1969276829534562,0.12914667180418604,1.021150194416587,-0.21160267287401202,0.054046063974143355,0.0010172029032857743,0.014674989920555825,True,True,True,0.9336761195688814,-0.1969276829534562,0.14026580352474016,1.2101036707323622,-0.12991998301861973,True,False,-
EX2022,756,0.75,4192,515,0.10472328244274809,0.921457538167939,0.14254001768861269,1.1653171879996804,-0.1969276829534562,0.14675149959138878,1.1436789233641063,-0.2142015001550106,0.021638264635574167,-0.004211481902776093,0.01727381720155441,True,True,True,0.9336761195688814,-0.1969276829534562,0.16553339869979022,1.411322526863391,-0.1299199830186203,True,False,-
ONLY2022,756,0.75,251,515,0.3904382470119522,0.7071713147410359,-0.05779635068189859,-0.43707090834707196,-0.10062909310008872,-0.07902043427298777,-0.6340662281193238,-0.15502409294725206,0.19699531977225182,0.021224083591089182,0.05439499984716334,True,True,True,,,-0.05779635068189859,-0.43707090834707196,-0.10062909310008872,True,False,-
EX2020,756,0.75,4381,515,0.11207486875142661,0.9159438484364301,0.13566777734577418,1.1166571968894983,-0.1969276829534562,0.14248925183500516,1.1455468984739399,-0.19953701441131144,-0.028889701584441596,-0.006821474489230983,0.0026093314578552462,False,False,True,0.9336761195688814,-0.1969276829534562,0.1508020484451822,1.2957024582830137,-0.12991998301861973,False,False,DD
EXBOTH,756,0.75,4130,515,0.09515738498789346,0.9286319612590799,0.1486310121193306,1.2107768421737894,-0.1969276829534562,0.16172418334993677,1.286079352535224,-0.15532561310594972,-0.07530251036143465,-0.01309317123060616,-0.04160206984750647,False,False,False,0.9336761195688814,-0.1969276829534562,0.17833695720360487,1.5147837964403377,-0.12991998301862018,False,False,DD
FULL,756,1.0,4443,515,0.12086428089128967,0.8791357191087104,0.1255100223825929,1.0514509345328438,-0.21228497102174004,0.12487043163064526,1.0211519732629366,-0.2050950774064677,0.030298961269907165,0.0006395907519476385,-0.007189893615272336,False,True,False,0.8734014665829049,-0.21228497102174004,0.13951883246234065,1.2225915463774681,-0.1366938839027615,False,False,DD
EX2022,756,1.0,4192,515,0.10472328244274809,0.8952767175572519,0.1362940360113809,1.129897414286152,-0.21228497102174004,0.1425332708446423,1.1437034110160804,-0.2085761772878464,-0.013805996729928438,-0.006239234833261387,-0.003708793733893656,False,False,False,0.8734014665829049,-0.21228497102174004,0.16220830420138976,1.40447505513104,-0.1366938839027615,False,False,DD
ONLY2022,756,1.0,251,515,0.3904382470119522,0.6095617529880478,-0.040193482053270446,-0.2961539996653807,-0.08731497333583993,-0.06770583046278522,-0.6339290042020622,-0.13457825721001193,0.3377750045366815,0.027512348409514775,0.047263283874172,True,True,True,,,-0.040193482053270446,-0.2961539996653807,-0.08731497333583993,True,False,-
EX2020,756,1.0,4381,515,0.11207486875142661,0.8879251312485734,0.12853025357749015,1.071796489117891,-0.21228497102174004,0.13808385217765085,1.1454655917319092,-0.19384849406531546,-0.07366910261401816,-0.009553598600160695,-0.018436476956424586,False,False,False,0.8734014665829049,-0.21228497102174004,0.1455381749902378,1.2662816316296719,-0.1366938839027615,False,False,DD
EXBOTH,756,1.0,4130,515,0.09515738498789346,0.9048426150121065,0.13969192024078203,1.1524440195007128,-0.21228497102174004,0.15747310058575414,1.2860110032275243,-0.15154964287363193,-0.13356698372681142,-0.017781180344972114,-0.060735328148108114,False,False,False,0.8734014665829049,-0.21228497102174004,0.16974879518672092,1.4583005894432668,-0.1366938839027615,False,False,"H1,H2,DD"
FULL,1008,0.1,4443,767,0.1003826243529147,0.9899617375647084,0.14180282920920595,1.041403326598209,-0.21515030414385372,0.14054338461338434,1.0211399592224986,-0.22879634793604342,0.02026336737571044,0.0012594445958216127,0.0136460437921897,True,True,True,1.0350354322323747,-0.150658708448558,0.14036619719970211,1.0469244780023754,-0.21515030414385394,False,False,DD
EX2022,1008,0.1,4192,767,0.08229961832061068,0.991770038167939,0.1586318106614235,1.1602480559068657,-0.21515030414385372,0.15808776311292405,1.1436079052694266,-0.22917957017177382,0.016640150637439177,0.00054404754849946,0.014029266027920095,True,True,True,1.0350354322323747,-0.150658708448558,0.17266115286074357,1.2831788328745357,-0.21515030414385394,False,False,DD
ONLY2022,1008,0.1,251,767,0.40239043824701193,0.959760956175299,-0.10573516254292348,-0.6226828159914678,-0.19954336989437682,-0.10879617136750608,-0.6344341912488426,-0.2065036599511202,0.011751375257374796,0.0030610088245826006,0.006960290056743368,True,True,True,,,-0.10573516254292348,-0.6226828159914678,-0.19954336989437682,False,False,"H2,DD"
EX2020,1008,0.1,4381,767,0.09130335539831089,0.9908696644601689,0.15442182155239936,1.1549999527974133,-0.2015176238805384,0.1542824678685939,1.1457618950782638,-0.21462575102561943,0.00923805771914954,0.00013935368380546542,0.013108127145081028,True,True,True,1.0350354322323747,-0.150658708448558,0.16369442137336154,1.2697452970596148,-0.20151762388053895,False,False,DD
EXBOTH,1008,0.1,4130,767,0.07239709443099274,0.9927602905569008,0.17247706432483212,1.2892156303558382,-0.16026344497257927,0.17320769694179727,1.2862616656928663,-0.16545116013451155,0.0029539646629719307,-0.0007306326169651545,0.0051877151619322825,True,True,True,1.0350354322323747,-0.150658708448558,0.2004971265059421,1.5714955518600815,-0.16026344497257905,False,False,DD
FULL,1008,0.25,4443,767,0.1003826243529147,0.9749043439117713,0.14146097759299114,1.0694206489179896,-0.19130686140453967,0.13841579941891036,1.0211424827113167,-0.2256029406358243,0.04827816620667291,0.003045178174080787,0.03429607923128464,True,True,True,1.0332597965765895,-0.150658708448558,0.1414044572407247,1.1027217107058231,-0.19130686140453967,True,False,-
EX2022,1008,0.25,4192,767,0.08229961832061068,0.9794250954198473,0.15736509239966145,1.1822878038077251,-0.19130686140453967,0.1560974102044146,1.1436209241148398,-0.22656441434713404,0.03866687969288529,0.0012676821952468664,0.03525755294259436,True,True,True,1.0332597965765895,-0.150658708448558,0.17210405546935426,1.3352769314334574,-0.19130686140453967,True,False,-
ONLY2022,1008,0.25,251,767,0.40239043824701193,0.899402390438247,-0.09406214765059107,-0.5984454723851194,-0.17671423270329667,-0.10162003956694599,-0.6343444737197763,-0.1943896145711287,0.035899001334656955,0.00755789191635492,0.01767538186783202,True,True,True,,,-0.09406214765059107,-0.5984454723851194,-0.17671423270329667,False,False,"H2,DD"
EX2020,1008,0.25,4381,767,0.09130335539831089,0.9771741611504223,0.15240646920097745,1.1658574122386838,-0.17874479269456345,0.15212539879222797,1.1457228622076518,-0.21188096362820408,0.020134550031031928,0.0002810704087494731,0.03313617093364063,True,True,True,1.0332597965765895,-0.150658708448558,0.16168268727821733,1.296861757112675,-0.17874479269456423,False,False,DD
EXBOTH,1008,0.25,4130,767,0.07239709443099274,0.9819007263922518,0.16938386889798518,1.290499766479534,-0.15074827158468018,0.171260613612775,1.2862309935025549,-0.16374192441580715,0.0042687729769790295,-0.0018767447147898242,0.012993652831126967,True,True,True,1.0332597965765895,-0.150658708448558,0.1963409074635747,1.5817262938033796,-0.15074827158468096,False,False,DD
FULL,1008,0.5,4443,767,0.1003826243529147,0.9498086878235427,0.14061507300854692,1.1066540340010425,-0.15111321518579846,0.13486954926444583,1.0211460572838242,-0.2202635450774555,0.08550797671721821,0.005745523744101089,0.06915032989165704,True,True,True,1.0251870322165824,-0.150658708448558,0.14272118483423135,1.1878600968794144,-0.15111321518579834,True,False,-
EX2022,1008,0.5,4192,767,0.08229961832061068,0.9588501908396947,0.15501224881051656,1.2084986936221898,-0.15111321518579846,0.1527786819606476,1.1436421091443516,-0.22219010852158416,0.06485658447783815,0.002233566849868973,0.0710768933357857,True,True,True,1.0251870322165824,-0.150658708448558,0.17080212802633254,1.409758414978482,-0.15111321518579834,True,False,-
ONLY2022,1008,0.5,251,767,0.40239043824701193,0.798804780876494,-0.07496189930826713,-0.5338954494277679,-0.13766558290749265,-0.08974274884535827,-0.6341974319622494,-0.17393743943525308,0.10030198253448153,0.014780849537091134,0.03627185652776044,True,True,True,,,-0.07496189930826713,-0.5338954494277679,-0.13766558290749265,True,False,-
EX2020,1008,0.5,4381,767,0.09130335539831089,0.9543483223008445,0.14886807288318948,1.1743727842950242,-0.150658708448558,0.14853317716668224,1.145657569930316,-0.20729508254009554,0.028715214364708253,0.00033489571650724415,0.056636374091537545,True,True,True,1.0251870322165824,-0.150658708448558,0.15808190715813875,1.3287838368586715,-0.13979245286686215,False,False,DD
EXBOTH,1008,0.5,4130,767,0.07239709443099274,0.9638014527845037,0.16409845139062762,1.2832522901321615,-0.150658708448558,0.16801765628140486,1.2861796902789469,-0.16088825139952578,-0.002927400146785386,-0.003919204890777239,0.010229542950967785,False,False,True,1.0251870322165824,-0.150658708448558,0.18925781522525487,1.5834722833087385,-0.1348223536446731,False,False,DD
FULL,1008,0.75,4443,767,0.1003826243529147,0.9247130317353139,0.13942632087112772,1.127021363008022,-0.150658708448558,0.13131986503936321,1.0211488670676894,-0.2148980014122669,0.10587249594033254,0.008106455831764503,0.0642392929637089,True,True,True,1.0103491193964425,-0.150658708448558,0.14352238364446301,1.2495905938357283,-0.1271674558687419,True,False,-
EX2022,1008,0.75,4192,767,0.08229961832061068,0.9382752862595419,0.1523606709933265,1.217467857407343,-0.150658708448558,0.14946245794910573,1.1436626189404118,-0.2178018017350053,0.07380523846693121,0.0028982130442207765,0.0671430932864473,True,True,True,1.0103491193964425,-0.150658708448558,0.16903819109002138,1.4557320886403604,-0.1271674558687419,True,False,-
ONLY2022,1008,0.75,251,767,0.40239043824701193,0.6982071713147411,-0.05634340984038533,-0.42880931645304987,-0.09735913669350948,-0.0779770983001451,-0.6340535230493557,-0.1531601023587874,0.20524420659630582,0.02163368845975977,0.055800965665277924,True,True,True,,,-0.05634340984038533,-0.42880931645304987,-0.09735913669350948,True,False,-
EX2020,1008,0.75,4381,767,0.09130335539831089,0.9315224834512669,0.1451075982952439,1.1686049757596146,-0.150658708448558,0.1449404313150533,1.1455919029542403,-0.20268980482544585,0.023013072805374346,0.00016716698019059173,0.05203109637688785,True,True,True,1.0103491193964425,-0.150658708448558,0.1541746811265099,1.3376276808471697,-0.1271674558687419,False,False,DD
EXBOTH,1008,0.75,4130,767,0.07239709443099274,0.9457021791767555,0.1586528796858353,1.26297493491438,-0.150658708448558,0.16477745015905554,1.286128148562076,-0.15802839415222936,-0.023153213647695958,-0.006124570473220237,0.007369685703671358,False,False,True,1.0103491193964425,-0.150658708448558,0.18198388840766833,1.562310701877107,-0.1271674558687419,False,False,DD
FULL,1008,1.0,4443,767,0.1003826243529147,0.8996173756470853,0.13789749491024073,1.1261039302814346,-0.150658708448558,0.12776967199159817,1.0211508917674323,-0.20951053179363255,0.10495303851400228,0.01012782291864256,0.05885182334507455,True,True,True,0.9886423479823593,-0.150658708448558,0.14381019083226243,1.2726276440032485,-0.14758500160600563,True,False,-
EX2022,1008,1.0,4192,767,0.08229961832061068,0.9177003816793893,0.1494141814010681,1.2059502141899077,-0.150658708448558,0.14614557123920768,1.143682501624079,-0.21339519795218143,0.06226771256582864,0.003268610161860419,0.06273648950362343,True,True,True,0.9886423479823593,-0.150658708448558,0.16681785036537833,1.459936643252367,-0.14758500160600563,True,False,-
ONLY2022,1008,1.0,251,767,0.40239043824701193,0.5976095617529881,-0.038250497462837596,-0.2825052762004219,-0.08731497333583993,-0.06632858854239054,-0.6339124028853484,-0.13205405730965059,0.3514071266849266,0.028078091079552947,0.044739083973810656,True,True,True,,,-0.038250497462837596,-0.2825052762004219,-0.08731497333583993,True,False,-
EX2020,1008,1.0,4381,767,0.09130335539831089,0.9086966446016891,0.14112772272603702,1.1470314263387285,-0.150658708448558,0.14135037573738418,1.1455259318636197,-0.1980691604974153,0.0015054944751087262,-0.00022265301134716253,0.0474104520488573,True,True,True,0.9886423479823593,-0.150658708448558,0.149965085503184,1.318092044423246,-0.14758500160600563,False,False,DD
EXBOTH,1008,1.0,4130,767,0.07239709443099274,0.9276029055690073,0.15305000233425892,1.2290905675378354,-0.150658708448558,0.16154002972338954,1.2860764025583047,-0.1551623519037234,-0.05698583502046928,-0.008490027389130628,0.004503643455165407,False,False,True,0.9886423479823593,-0.150658708448558,0.17452401499186698,1.5160021819138252,-0.14758500160600563,False,False,DD
FULL,1512,0.1,4443,1271,0.09858203916272788,0.9901417960837273,0.14202112733892447,1.0418028588260182,-0.2151503041438536,0.14056880920686998,1.0211399273548023,-0.22883446400872165,0.020662931471215895,0.0014523181320544865,0.01368415986486804,True,True,True,1.039021523847459,-0.150658708448558,0.13998320925346008,1.0443041202503247,-0.2151503041438536,False,False,DD
EX2022,1512,0.1,4192,1271,0.07752862595419847,0.9922471374045801,0.15883129388027162,1.1599602451806195,-0.2151503041438536,0.15816518958653836,1.143607394059296,-0.22928117728637742,0.016352851121323564,0.0006661042937332606,0.014130873142523814,True,True,True,1.039021523847459,-0.150658708448558,0.17215358747853804,1.2789306236392983,-0.2151503041438536,False,False,DD
ONLY2022,1512,0.1,251,1271,0.450199203187251,0.9549800796812751,-0.10528013508818779,-0.622536097301642,-0.19954336989437682,-0.10822657443920447,-0.6344270395190263,-0.20554863172416704,0.011890942217384293,0.002946439351016683,0.0060052618297902205,True,True,True,,,-0.10528013508818779,-0.622536097301642,-0.19954336989437682,False,False,"H2,DD"
EX2020,1512,0.1,4381,1271,0.08947728829034467,0.9910522711709654,0.1546456560777516,1.155241695611102,-0.20151762388054006,0.15431081122525558,1.1457624071412835,-0.2146617722372367,0.009479288469818492,0.00033484485249601903,0.013144148356696639,True,True,True,1.039021523847459,-0.150658708448558,0.1632933936589389,1.2668267548878405,-0.20151762388053918,False,False,DD
