panel,gate,book,gross,mode,cost_bps,CAGR,Sharpe,MaxDD,OOS_CAGR,OOS_Sharpe,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
B136,DON252,CAND,1.0,RAW,0.0,0.1714467675260991,1.1046333069727476,-0.29275446768685454,0.17144049635384717,1.0627742598217222,False,False,True,True,True,False,True
B136,DON252,CAND,1.0,RAW,10.0,0.1687801485685514,1.089677375852641,-0.29355627673088924,0.16840720932289854,1.0464060878902994,False,False,True,True,True,False,True
B136,DON252,CAND,1.0,RAW,25.0,0.16479093941335066,1.0672304195320381,-0.29520419846290946,0.16387112047869556,1.0218474156288364,False,False,True,True,True,False,True
B136,DON252,CAND,1.0,RAW,50.0,0.15817074465095438,1.0297883366636829,-0.2986866339236627,0.15634774079560865,0.9809049062020473,False,False,True,True,True,False,True
B136,DON252,DEGROSS,0.75,RAW,0.0,0.0858862359627579,1.0238702177060321,-0.1656156402307446,0.081379903448217,0.9836404333297267,False,False,True,True,True,True,False
B136,DON252,DEGROSS,0.75,RAW,10.0,0.08479415807672774,1.0117948631439098,-0.16595049682738094,0.08020419950786883,0.9703931782314608,False,False,True,True,True,True,False
B136,DON252,DEGROSS,0.75,RAW,25.0,0.08315803339156269,0.993678420403849,-0.16652931220975842,0.0784429578790733,0.9505215823021507,False,False,True,False,True,True,False
B136,DON252,DEGROSS,0.75,RAW,50.0,0.08043646294662055,0.9634764874576053,-0.1676898230314391,0.07551371612232449,0.9174020554852768,False,False,True,False,True,True,False
B136,DON252,DEGROSS,1.0,RAW,0.0,0.11451816566115536,1.0234386334498144,-0.2165966681297682,0.10835153657413432,0.9821801717563636,False,False,True,True,True,False,True
B136,DON252,DEGROSS,1.0,RAW,10.0,0.11304729513222145,1.011571375895443,-0.2170170937340471,0.10676365943998523,0.9691190237382672,False,False,True,True,True,False,True
B136,DON252,DEGROSS,1.0,RAW,25.0,0.11084450772785792,0.9937673024306419,-0.21774603681422133,0.10438595899238923,0.9495269034067009,False,False,True,False,True,False,True
B136,DON252,DEGROSS,1.0,RAW,50.0,0.10718255841881064,0.9640865393952358,-0.21920400734575163,0.10043407444241259,0.9168739648059443,False,False,True,False,True,False,True
B136,DON378,CAND,0.75,RAW,0.0,0.133739173087984,1.1329950431669058,-0.2332529239305029,0.13396527555896665,1.0868789034749207,False,False,True,True,True,False,True
B136,DON378,CAND,0.75,RAW,10.0,0.13197497567659888,1.1196002148512525,-0.23394467750981274,0.13214750883699167,1.0736579173192098,False,False,True,True,True,False,True
B136,DON378,CAND,0.75,RAW,25.0,0.12933358741033874,1.099495693966038,-0.2349815576493275,0.12942608271799894,1.0538202878177756,False,False,True,True,True,False,True
B136,DON378,CAND,0.75,RAW,50.0,0.12494433021778262,1.0659579499783303,-0.2367076916416625,0.12490426888548178,1.0207434143951912,False,False,True,True,True,False,True
B136,DON378,CAND,1.0,RAW,0.0,0.1735797991854795,1.101573235395098,-0.30717882029284616,0.17202217557420374,1.0500754557010503,False,False,True,True,True,False,True
B136,DON378,CAND,1.0,RAW,10.0,0.17140886653359577,1.089688136371571,-0.30791933494521095,0.16978594603772335,1.0383185526961962,False,False,True,True,True,False,True
B136,DON378,CAND,1.0,RAW,25.0,0.1681596142568602,1.0718497708433943,-0.3090291797928618,0.16643923320694953,1.0206782992574983,False,False,True,True,True,False,True
B136,DON378,CAND,1.0,RAW,50.0,0.1627631983894351,1.0420925322848626,-0.31087645025017074,0.16088166984594543,0.9912664703175852,False,False,True,True,True,False,True
B136,DON378,DEGROSS,0.75,RAW,0.0,0.0906665672495428,1.012044623392614,-0.19224449128662902,0.0886141132469993,0.9554510232053666,False,False,True,False,True,True,False
B136,DON378,DEGROSS,0.75,RAW,10.0,0.08970449961685234,1.002137114731199,-0.19257508056536343,0.0875585353172148,0.9449823832937043,False,False,True,False,True,True,False
B136,DON378,DEGROSS,0.75,RAW,25.0,0.08826294338884244,0.9872744366729691,-0.1930707862810883,0.08597703044883298,0.9292786452970124,False,False,True,False,True,True,False
B136,DON378,DEGROSS,0.75,RAW,50.0,0.08586446454821539,0.9625001274051309,-0.1938964874110537,0.08334614684488684,0.90310439535811,False,False,True,False,True,True,False
B136,DON378,DEGROSS,1.0,RAW,0.0,0.1208263631671902,1.0116495683660776,-0.2503144555859139,0.11781128684453046,0.9542950996932931,False,False,True,False,True,False,True
B136,DON378,DEGROSS,1.0,RAW,10.0,0.1195344720692646,1.001955994576807,-0.2507172177290935,0.11638967177207249,0.9440217345779615,False,False,True,False,True,False,True
B136,DON378,DEGROSS,1.0,RAW,25.0,0.11759934599688338,0.9874143673538619,-0.2513210790600915,0.1142605374289436,0.9286110975579631,False,False,True,False,True,False,True
B136,DON378,DEGROSS,1.0,RAW,50.0,0.11438135097815172,0.9631755047425958,-0.25232676321175895,0.11072073139562244,0.9029258152050756,False,False,True,False,True,False,True
SMALL,MA,CAND,0.75,RAW,0.0,0.09916956733010251,0.7913877203472922,-0.341754094231401,0.08747311937113089,0.6517133007851101,False,False,False,False,False,False,False
SMALL,MA,CAND,0.75,RAW,10.0,0.09147420118389249,0.7372926668853326,-0.3511192582157542,0.07900969910826183,0.5976644976268235,False,False,False,False,False,False,False
SMALL,MA,CAND,0.75,RAW,25.0,0.0800288188088456,0.6561008509223974,-0.3649237083910626,0.06643396209331609,0.5165634116400386,False,False,False,False,False,False,False
SMALL,MA,CAND,0.75,RAW,50.0,0.06121078546251213,0.5207605218782222,-0.3872969137788177,0.04578892346534125,0.3814306857691275,False,False,False,False,False,False,False
SMALL,MA,CAND,1.0,RAW,0.0,0.12529953661201354,0.7651915018109523,-0.4468693564238203,0.10667987737969709,0.6208084969907777,False,False,False,False,False,False,True
SMALL,MA,CAND,1.0,RAW,10.0,0.11519450268364273,0.7132938304148291,-0.4570978960220303,0.0956327722650887,0.568943944338123,False,False,False,False,False,False,True
SMALL,MA,CAND,1.0,RAW,25.0,0.10020133033063083,0.6354047598599142,-0.4720957370905917,0.0792618366271558,0.49112516418309743,False,False,False,False,False,False,False
SMALL,MA,CAND,1.0,RAW,50.0,0.07564492877076412,0.505574944328162,-0.49619901521051946,0.052501269731116684,0.36146715507559707,False,False,False,False,False,False,False
SMALL,MA,DEGROSS,0.75,RAW,0.0,0.04999497803610664,0.7724782604211597,-0.138139019590104,0.03903763407161853,0.5826568751510947,True,False,False,False,False,True,False
SMALL,MA,DEGROSS,0.75,RAW,10.0,0.047303942829803436,0.7335819329768685,-0.1416168782260746,0.036280008883579296,0.5446624091592769,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,0.75,RAW,25.0,0.04328003155783633,0.6752014419428454,-0.14680778072435552,0.032156984002618794,0.4876412162178004,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,0.75,RAW,50.0,0.03660708600746343,0.5778313620561399,-0.155390706031992,0.025320892539292705,0.3925523551150828,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,1.0,RAW,0.0,0.06618395460804538,0.7724868227671194,-0.18088157055358456,0.05121634107813566,0.5823013992006971,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,1.0,RAW,10.0,0.06255316025667246,0.7337097643319717,-0.18528414427291984,0.04750968603008476,0.5444291057973946,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,1.0,RAW,25.0,0.05712962932385679,0.6755085896565661,-0.19184436981738529,0.04197365341443038,0.4875916868174829,False,False,False,False,False,True,False
SMALL,MA,DEGROSS,1.0,RAW,50.0,0.048150511883258806,0.5784382239409237,-0.20266272652743655,0.03281044068641914,0.39281025153025856,False,False,False,False,False,False,False
SMALL,DON63,CAND,0.75,RAW,0.0,0.10037230068229741,0.7838230460364822,-0.34533090752390916,0.0798771426650089,0.593063288208664,False,False,True,False,False,False,False
SMALL,DON63,CAND,0.75,RAW,10.0,0.09294241804147951,0.7329297208168383,-0.3546887938249731,0.07209064227197426,0.5441629607415984,False,False,False,False,False,False,False
SMALL,DON63,CAND,0.75,RAW,25.0,0.08188851118357099,0.656536005993661,-0.3684819986914546,0.060512531064952135,0.4707787893251876,False,False,False,False,False,False,False
SMALL,DON63,CAND,0.75,RAW,50.0,0.06370522947914803,0.5291633860502015,-0.3908355988358002,0.04148368057610652,0.34846768350346424,False,False,False,False,False,False,False
SMALL,DON63,CAND,1.0,RAW,0.0,0.12661299260025594,0.7579192146937905,-0.4521968998832999,0.09600762325939782,0.5625312001708663,False,False,True,False,False,False,True
SMALL,DON63,CAND,1.0,RAW,10.0,0.11685726345382164,0.7090715407454371,-0.46235609274145306,0.0858848821321685,0.5156413632747355,False,False,False,False,False,False,True
SMALL,DON63,CAND,1.0,RAW,25.0,0.10237664514889455,0.6357534143782612,-0.4772521381818743,0.0708698659027569,0.4452791154405332,False,False,False,False,False,False,False
SMALL,DON63,CAND,1.0,RAW,50.0,0.0786447239139465,0.5135160793466191,-0.5011914572484621,0.046289300751851004,0.3280121506276505,False,False,False,False,False,False,False
SMALL,DON63,DEGROSS,0.75,RAW,0.0,0.049979231468120666,0.7375830925438983,-0.13432575316518547,0.03802109213476501,0.5373477073747199,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,0.75,RAW,10.0,0.047331644945232565,0.7012126543541941,-0.1385659779963191,0.03536729147351725,0.5030798523103853,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,0.75,RAW,25.0,0.0433724914124225,0.6466221664148634,-0.14488784683410927,0.03139901019339453,0.45164739145395516,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,0.75,RAW,50.0,0.036806374887848436,0.555568029342641,-0.15568736402341243,0.02481819285800757,0.3658643953785477,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,1.0,RAW,0.0,0.06605130481750421,0.7376294180981053,-0.17664191351755443,0.04967819252091843,0.5369955346123283,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,1.0,RAW,10.0,0.06248107701175276,0.7013825598640446,-0.18199826353649073,0.04611518957781491,0.5028553276720096,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,1.0,RAW,25.0,0.05714762993948952,0.6469779080887683,-0.18996826446991366,0.040792821501896004,0.4516148535300271,False,False,False,False,False,True,False
SMALL,DON63,DEGROSS,1.0,RAW,50.0,0.048316626559745224,0.5562345142516418,-0.20381825483492355,0.03198092025650179,0.3661529997926635,False,False,False,False,False,False,False
SMALL,DON126,CAND,0.75,RAW,0.0,0.1189496897610347,0.9171395788756866,-0.34786821085428077,0.10753254540066481,0.7673723106700167,False,False,True,False,False,False,True
SMALL,DON126,CAND,0.75,RAW,10.0,0.11450657278801657,0.8867758399247038,-0.35364741851531367,0.10268616723730095,0.737382319623231,False,False,True,False,False,False,True
SMALL,DON126,CAND,0.75,RAW,25.0,0.10787379187862434,0.8412238728456732,-0.36222351955758225,0.09545488239646782,0.6924036202163243,False,False,False,False,False,False,False
SMALL,DON126,CAND,0.75,RAW,50.0,0.09690368430702612,0.7653079968504651,-0.3762732026871788,0.0835041350481378,0.6174767918999157,False,False,False,False,False,False,False
SMALL,DON126,CAND,1.0,RAW,0.0,0.15214787662738982,0.8902445596482577,-0.45435779926349396,0.1336645748649703,0.7358820801468187,False,False,True,False,False,False,True
SMALL,DON126,CAND,1.0,RAW,10.0,0.14640678293854958,0.8617644662850017,-0.4605598309922979,0.12744320875961224,0.7077749711500977,False,False,True,False,False,False,True
SMALL,DON126,CAND,1.0,RAW,25.0,0.13784678647732584,0.8190408122166082,-0.46973552901418525,0.11817268979404072,0.6656226475625568,False,False,False,False,False,False,True
SMALL,DON126,CAND,1.0,RAW,50.0,0.12371677897205657,0.7478431007662322,-0.4846947435125115,0.10288451325447068,0.5954086535376893,False,False,False,False,False,False,True
SMALL,DON126,DEGROSS,0.75,RAW,0.0,0.055196112913358464,0.8261668001119215,-0.16258607141958115,0.0406638796113894,0.5893086898872922,False,False,True,False,False,True,False
SMALL,DON126,DEGROSS,0.75,RAW,10.0,0.05352858121136794,0.8028123406771951,-0.16480265341214673,0.03897360450031084,0.5667150661380943,False,False,True,False,False,True,False
SMALL,DON126,DEGROSS,0.75,RAW,25.0,0.0510321077184106,0.7677690610001692,-0.1681232224225636,0.036443214558832704,0.532819149278055,False,False,False,False,False,True,False
SMALL,DON126,DEGROSS,0.75,RAW,50.0,0.046884150436354854,0.7093388959550995,-0.17362877052938464,0.03223925741246858,0.4763171222477152,False,False,False,False,False,True,False
SMALL,DON126,DEGROSS,1.0,RAW,0.0,0.07317041897183008,0.8260548415484229,-0.212283337041841,0.053343720146701745,0.5889016758169542,False,False,True,False,False,False,False
SMALL,DON126,DEGROSS,1.0,RAW,10.0,0.0709225733632699,0.8028371656859254,-0.21488018610301995,0.05107681577019152,0.5664513870197766,False,False,True,False,False,False,False
SMALL,DON126,DEGROSS,1.0,RAW,25.0,0.06755942321424557,0.767999331533312,-0.21901401682853783,0.04768538362858754,0.5327707568178739,False,False,False,False,False,False,False
SMALL,DON126,DEGROSS,1.0,RAW,50.0,0.061977078568068666,0.7099121946005659,-0.22589203435349892,0.04205671396213351,0.47662820040823006,False,False,False,False,False,False,False
SMALL,DON189,CAND,0.75,RAW,0.0,0.11682564229141201,0.9004027475832262,-0.3126075664512692,0.10410603832975007,0.7422093195653795,False,False,True,False,False,False,True
SMALL,DON189,CAND,0.75,RAW,10.0,0.11334751255598974,0.8766507247052071,-0.3169654861754182,0.10027495907257511,0.7185827656017685,False,False,True,False,False,False,True
SMALL,DON189,CAND,0.75,RAW,25.0,0.10814985425726098,0.8410199697455087,-0.3234528181070695,0.09455225506273823,0.6831493735521751,False,False,True,False,False,False,True
SMALL,DON189,CAND,0.75,RAW,50.0,0.09953893564665806,0.78163884491978,-0.33413419426844426,0.08507784655749084,0.6241220605709116,False,False,False,False,False,False,False
SMALL,DON189,CAND,1.0,RAW,0.0,0.14932984263847526,0.8741070892769296,-0.4147715320736195,0.12909821831739543,0.7117271013040478,False,False,True,False,False,False,True
SMALL,DON189,CAND,1.0,RAW,10.0,0.14489227555676698,0.8521079432324073,-0.4194604596813437,0.12424302581406832,0.6898582867588796,False,False,True,False,False,False,True
SMALL,DON189,CAND,1.0,RAW,25.0,0.13826677125046993,0.8191079726840784,-0.4264267011515843,0.11699771386444091,0.6570622169833079,False,False,True,False,False,False,True
SMALL,DON189,CAND,1.0,RAW,50.0,0.1273060295105628,0.7641134451703636,-0.43786022273402625,0.10502147083724633,0.6024303198168119,False,False,False,False,False,False,True
SMALL,DON189,DEGROSS,0.75,RAW,0.0,0.053319084419749974,0.7965093336290119,-0.15368018335506795,0.037531391873702136,0.5408643912184848,False,False,True,False,False,True,False
SMALL,DON189,DEGROSS,0.75,RAW,10.0,0.05195924134344998,0.7775045993671557,-0.15541507587856473,0.036145444893340484,0.5225314068849116,False,False,True,False,False,True,False
SMALL,DON189,DEGROSS,0.75,RAW,25.0,0.049922689135756704,0.7489917068302224,-0.15801090099802806,0.034069908621315204,0.4950308062677981,False,False,False,False,False,True,False
SMALL,DON189,DEGROSS,0.75,RAW,50.0,0.04653698432227471,0.7014581905968473,-0.1623199630697355,0.03061968693611994,0.44919668601551527,False,False,False,False,False,True,False
SMALL,DON189,DEGROSS,1.0,RAW,0.0,0.07063437009797591,0.7965168398796211,-0.20102503191082743,0.04912603031792395,0.5408296843799517,False,False,True,False,False,True,False
SMALL,DON189,DEGROSS,1.0,RAW,10.0,0.06880519511903804,0.7776560864799329,-0.20320163042730321,0.04727204035866772,0.5226459872512047,False,False,True,False,False,False,False
SMALL,DON189,DEGROSS,1.0,RAW,25.0,0.06606715064014823,0.7493593831602694,-0.20645567143511745,0.044497043637171,0.495369525527154,False,False,True,False,False,False,False
SMALL,DON189,DEGROSS,1.0,RAW,50.0,0.06151894981063233,0.7021866892835097,-0.21185024713115308,0.03988797299512781,0.44990945320379455,False,False,False,False,False,False,False
SMALL,DON252,CAND,0.75,RAW,0.0,0.11991131268046473,0.9148546985969002,-0.31876727805337346,0.10339813485999394,0.7338655809793498,False,False,True,False,False,False,True
SMALL,DON252,CAND,0.75,RAW,10.0,0.11689681215370973,0.8944774828592328,-0.3219746255055074,0.10004637427495533,0.7133190246020199,False,False,True,False,False,False,True
SMALL,DON252,CAND,0.75,RAW,25.0,0.1123896766997905,0.8639101287975749,-0.32771197478375513,0.0950370227090458,0.6825053560396362,False,False,True,False,False,False,True
SMALL,DON252,CAND,0.75,RAW,50.0,0.10491659588679192,0.8129674081459454,-0.3371713364701401,0.08673664650861279,0.6311732391073328,False,False,True,False,False,False,False
SMALL,DON252,CAND,1.0,RAW,0.0,0.153484257102404,0.8886315732514947,-0.42121888035519395,0.12807101313539948,0.7036525047898264,False,False,True,False,False,False,True
SMALL,DON252,CAND,1.0,RAW,10.0,0.1496703763349707,0.8699366769560042,-0.4253241098430016,0.12385765803067561,0.6847903091159264,False,False,True,False,False,False,True
SMALL,DON252,CAND,1.0,RAW,25.0,0.14397222013983946,0.8418938086826432,-0.43143004986610367,0.11756582204104715,0.6565034285891553,False,False,True,False,False,False,True
SMALL,DON252,CAND,1.0,RAW,50.0,0.13453542392082296,0.7951598301685953,-0.4414696952655033,0.10715418810463984,0.609381772590697,False,False,True,False,False,False,True
SMALL,DON252,DEGROSS,0.75,RAW,0.0,0.05174353968714884,0.7885805296830954,-0.15326495306417653,0.033340747684209804,0.4976828512955467,False,False,True,False,False,True,False
SMALL,DON252,DEGROSS,0.75,RAW,10.0,0.05055483224580093,0.7716187347563379,-0.1548180343821438,0.03212927089892759,0.48112609968963355,False,False,True,False,False,True,False
SMALL,DON252,DEGROSS,0.75,RAW,25.0,0.04877422896899297,0.7461709364431881,-0.15714243946892203,0.030314650674859722,0.45628970406184644,False,False,True,False,False,True,False
SMALL,DON252,DEGROSS,0.75,RAW,50.0,0.04581309944802836,0.7037467801001858,-0.1610025768321146,0.027297190672469274,0.4148947568124157,False,False,True,False,False,True,False
SMALL,DON252,DEGROSS,1.0,RAW,0.0,0.06855615967982676,0.7886652758607594,-0.20046234351753955,0.04357206212246667,0.49784616468765414,False,False,True,False,False,True,False
SMALL,DON252,DEGROSS,1.0,RAW,10.0,0.06696006951352462,0.7718570246362366,-0.20240909959022213,0.04195569393248344,0.48144915278693556,False,False,True,False,False,False,False
SMALL,DON252,DEGROSS,1.0,RAW,25.0,0.06457029547477355,0.7466397467467333,-0.2053205557462615,0.03953571521031729,0.45685255274754677,False,False,True,False,False,False,False
SMALL,DON252,DEGROSS,1.0,RAW,50.0,0.06059894108137298,0.7046002724040636,-0.2101499310418301,0.035514583618370565,0.4158576950110647,False,False,True,False,False,False,False
SMALL,DON378,CAND,0.75,RAW,0.0,0.1165743920673794,0.876805626041425,-0.32328056516202963,0.09828602929853392,0.6959497236630092,False,False,True,False,False,False,True
SMALL,DON378,CAND,0.75,RAW,10.0,0.1140245174893526,0.8598807212313268,-0.3261133760482292,0.09549195841161229,0.6789696972843217,False,False,True,False,False,False,True
SMALL,DON378,CAND,0.75,RAW,25.0,0.11021022276777259,0.8344943295792837,-0.3303412672421845,0.09131365805382385,0.6535049881375566,False,False,True,False,False,False,True
SMALL,DON378,CAND,0.75,RAW,50.0,0.10388101093128399,0.7921899701109724,-0.3373312525761767,0.08438383878915334,0.611082013961955,False,False,True,False,False,False,False
SMALL,DON378,CAND,1.0,RAW,0.0,0.14864955465759877,0.8510333280835407,-0.4275298961333598,0.12083458787374557,0.6657308825579203,False,False,True,False,False,False,True
SMALL,DON378,CAND,1.0,RAW,10.0,0.14547497686947075,0.8357343952684088,-0.43046119237847336,0.1173851116949367,0.6503928653946558,False,False,True,False,False,False,True
SMALL,DON378,CAND,1.0,RAW,25.0,0.1407289358547592,0.8127874193952896,-0.4348312254547926,0.11222999023166702,0.6273910758267144,False,False,True,False,False,False,True
SMALL,DON378,CAND,1.0,RAW,50.0,0.13286088796536144,0.7745490510698226,-0.44204341432058913,0.10368879299167877,0.5890717365640444,False,False,True,False,False,False,True
SMALL,DON378,DEGROSS,0.75,RAW,0.0,0.0468277344196002,0.7272288911815299,-0.15150779365706946,0.028968480222665294,0.44378436730568166,False,False,True,False,False,True,False
SMALL,DON378,DEGROSS,0.75,RAW,10.0,0.04580851903238403,0.7123985802416358,-0.15280421389854204,0.027931088673815108,0.42930867329363903,False,False,True,False,False,True,False
SMALL,DON378,DEGROSS,0.75,RAW,25.0,0.04428151340624109,0.6901522286274417,-0.15474520455406704,0.02637691527227437,0.40759713510525925,False,False,True,False,False,True,False
SMALL,DON378,DEGROSS,0.75,RAW,50.0,0.04174134307299893,0.6530741616413187,-0.15797050683921388,0.023791721893369866,0.37141807406665195,False,False,False,False,False,True,False
SMALL,DON378,DEGROSS,1.0,RAW,0.0,0.06194323994493289,0.7275209931899942,-0.19838301462656138,0.03772996005727847,0.4440795746847607,False,False,True,False,False,True,False
SMALL,DON378,DEGROSS,1.0,RAW,10.0,0.06057969519304374,0.7128565664200613,-0.20000166608571834,0.03635125396997241,0.42977996400338314,False,False,True,False,False,True,False
SMALL,DON378,DEGROSS,1.0,RAW,25.0,0.05853758455236635,0.6908591627655547,-0.202423638684189,0.03428654661610864,0.408332634701372,False,False,True,False,False,False,False
SMALL,DON378,DEGROSS,1.0,RAW,50.0,0.05514259999651294,0.654196279946939,-0.20644429918834672,0.030854286918487128,0.3725940902905584,False,False,False,False,False,False,False
