tape,panel,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,pass_4b_five,pass_4b_core,pass_4a
T_MATCHED,U56,0.85,0.15983686356157478,1.0620047211778618,-0.21561720250928673,1.1268788072732465,1.024739868860842,1.1091757835016522,0.1807075229948465,-0.21561720250928718,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.875,0.1645394416124617,1.062089902896674,-0.22141479003386144,1.1269754504199285,1.0248246327759245,1.1092758653942325,0.18606170372556918,-0.22141479003386144,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.9,0.16923939031130475,1.062171554222123,-0.22718219860386046,1.1270688065926784,1.0249058356332277,1.109372371358225,0.19141486915192463,-0.22718219860386046,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.925,0.17393648636529346,1.0622497969845193,-0.2329195514210768,1.1271584113228188,1.0249840436709332,1.1094656903166629,0.19676679605249503,-0.23291955142107712,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.95,0.1786304371129157,1.0623243481617592,-0.23862741876719107,1.1272441193764502,1.0250588516669816,1.1095553356591872,0.20211709351448515,-0.23862741876719074,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,0.975,0.18332101585824123,1.0623952894877893,-0.24430581806735463,1.1273260436322745,1.0251303311273248,1.1096414370548862,0.20746550052817492,-0.24430581806735496,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,U56,1.0,0.18800806326193076,1.0624630833618418,-0.24995466708586767,1.1274050413441774,1.0251986452336586,1.1097242335928175,0.21281176497717413,-0.24995466708586767,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.2,0.040582032591233386,0.9911370796961191,-0.06596306413862829,1.15160411765012,0.8861443638244261,1.0104684123621666,0.04476884563208561,-0.06596306413862851,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.225,0.04566385511622406,0.9914500413368506,-0.07399706892817659,1.1518749279927287,0.886496002228025,1.0108219544340098,0.05038078263081469,-0.07399706892817626,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.25,0.05074689147598099,0.9917610583795373,-0.0819845869943624,1.1521446953761427,0.8868453598671708,1.0111730560455223,0.0559952366083758,-0.08198458699436217,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.275,0.05583088165008876,0.9920698890637483,-0.08992575780208878,1.1524132236478395,0.8871921440006298,1.0115215196609983,0.06161188548240748,-0.08992575780208922,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.3,0.060915580443195116,0.9923766538283036,-0.09782077616897744,1.1526809801566897,0.8875362302554273,1.0118673380419632,0.06723041377031502,-0.09782077616897755,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.325,0.06600072762981224,0.9926812582532113,-0.1056697815182569,1.1529474985202695,0.8878777919176406,1.0122105778702297,0.07285050548211935,-0.10566978151825634,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.35,0.07108607334484884,0.992983799490064,-0.11347287668578976,1.1532124770448815,0.8882172417096428,1.0125514892622027,0.07847186080093604,-0.1134728766857902,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.375,0.07617133107977558,0.9932838818067573,-0.12123027103270334,1.1534758537879046,0.8885539346241315,1.012889480455844,0.08409411235429887,-0.12123027103270345,True,True,True,True,False,True,False,True,False,False,False
T_MATCHED,B136,0.4,0.08125625689461491,0.9935817873288042,-0.1289420557677442,1.153738273495757,0.8888878823804417,1.013224666738462,0.0897169349263125,-0.12894205576774387,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,B136,0.425,0.08634060494474016,0.9938776827015963,-0.13660837653118107,1.1539992323095558,0.8892197575186279,1.0135576288999442,0.09534005475415719,-0.13660837653118052,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,B136,0.45,0.0914240741690715,0.9941712154722123,-0.1442294462666579,1.1542581477005895,0.8895493675034652,1.0138880022736045,0.10096310134624531,-0.14422944626665823,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,B136,0.475,0.09650637312758858,0.9944621894162644,-0.15180540880101467,1.1545152846471238,0.8898761735448948,1.0142155235856862,0.10658570970360293,-0.15180540880101523,True,True,True,True,False,True,False,False,False,False,False
T_MATCHED,B136,0.5,0.10158723067767417,0.9947506194629359,-0.15933644046969608,1.1547705855720145,0.8902002653219733,1.0145402262237986,0.11220754654014531,-0.15933644046969564,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.525,0.10666640466353261,0.9950368249981165,-0.16682270383257036,1.1550244194278287,0.8905219296904257,1.0148624472203092,0.11782830682160195,-0.16682270383257036,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.55,0.11174359953649948,0.9953206571278883,-0.1742642478012728,1.155276180458145,0.8908413452711481,1.0151822040534277,0.12344764335146174,-0.17426424780127348,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.575,0.11681846608925506,0.9956015789443594,-0.18166131674202957,1.155525754821835,0.8911576589403337,1.015498726389932,0.12906510546471472,-0.18166131674202923,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.6,0.12189074289306112,0.9958798036614178,-0.1890139838208661,1.1557728678789008,0.8914714654510977,1.0158124228967582,0.13468039372574303,-0.18901398382086587,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.625,0.12696015119881232,0.9961554066640372,-0.19632245011578608,1.1560177565149201,0.8917827056408778,1.0161233605285194,0.14029315683634125,-0.19632245011578542,True,True,True,True,True,True,False,False,True,True,False
T_MATCHED,B136,0.65,0.13202639368039448,0.9964283334496122,-0.20358679904312937,1.1562606137611393,0.8920911672119676,1.016431368981161,0.14590301052584032,-0.20358679904312937,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.675,0.13708910707637112,0.9966981327487154,-0.21080733303142118,1.1565014978874417,0.8923960239576042,1.0167357629297218,0.1515094762719691,-0.2108073330314213,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.7,0.1421480297548985,0.9969651010138769,-0.21798409195531132,1.1567402264085744,0.8926979290854489,1.0170369685967682,0.157112239937377,-0.2179840919553112,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.725,0.147202825004064,0.9972290006911128,-0.22511723635421355,1.156976403951251,0.8929967424278236,1.0173349433463852,0.16271091712739683,-0.22511723635421332,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.75,0.15225323316816963,0.9974901505235424,-0.23220681409276456,1.157210215843609,0.8932928917650618,1.0176300997925272,0.16830519726678217,-0.23220681409276478,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.775,0.15729899880113374,0.9977488037460566,-0.23925296480786373,1.1574420962937404,0.8935865038106863,1.017922487146756,0.1738947181626851,-0.23925296480786373,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.8,0.16233972183236167,0.9980044144536242,-0.2462558280994711,1.1576711100889885,0.893877314294009,1.0182117291337731,0.17947902522995673,-0.24625582809947077,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.825,0.16737504043027562,0.9982567864909848,-0.25321558686986156,1.1578971730022583,0.8941650579621374,1.0184975655226032,0.1850576639025816,-0.25321558686986156,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.85,0.17240458787861557,0.998505674280395,-0.26013272551198674,1.158120067536446,0.8944495071038597,1.0187798510085144,0.19063021466641827,-0.26013272551198685,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.875,0.1774280783497535,0.9987512583269464,-0.26700744454695713,1.1583411677029005,0.8947299200598688,1.019058165027018,0.19619617812348245,-0.2670074445469568,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.9,0.18244518036034352,0.9989935436252331,-0.27384011648974926,1.158560177884969,0.8950065240645497,1.0193325947270608,0.20175515035362368,-0.2738401164897496,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.925,0.18745546397819757,0.9992321041891554,-0.2806309330619594,1.1587769645301595,0.895278662170878,1.0196026114538985,0.20730657472955105,-0.28063093306195963,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.95,0.19245868195027982,0.999467284398604,-0.2873797203078202,1.158990790392167,0.895547539924914,1.0198691425781417,0.21285027591679806,-0.2873797203078201,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,0.975,0.19745465284741592,0.9996997530540316,-0.29408662575192046,1.1592025041430425,0.8958136930636633,1.020132741806838,0.2183859745177219,-0.29408662575192046,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,B136,1.0,0.2024429836883348,0.9999292250007493,-0.3007519492352325,1.159412351228072,0.8960764484403357,1.020392731788879,0.22391308359735307,-0.30075194923523263,True,True,True,False,True,True,False,False,False,False,False
T_MATCHED,SMALL,0.2,0.023570410852666424,0.5046015756611766,-0.1065145434994198,0.6602286597219627,0.39166179149914887,0.45081585173255817,0.021926551574244835,-0.10651454349941991,False,False,False,True,False,False,False,True,False,False,False
T_MATCHED,SMALL,0.225,0.02639502070264932,0.5047294476144394,-0.11924077654550991,0.660389217115772,0.3917711820843617,0.45093475297590435,0.02452251570941555,-0.1192407765455098,False,False,False,True,False,False,False,True,False,False,False
T_MATCHED,SMALL,0.25,0.029191545782957684,0.5048566480554512,-0.13183902235094602,0.6605485615122858,0.3918806483566526,0.45105325880935176,0.027085204471689384,-0.1318390223509467,False,False,False,True,False,False,False,True,False,False,False
T_MATCHED,SMALL,0.275,0.03195967546438738,0.5049831832070684,-0.14431003766644146,0.6607064297835621,0.39199040465810414,0.4511715383288037,0.029614307186951683,-0.14431003766644135,False,False,False,True,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.3,0.034699100738013744,0.5051090762148539,-0.15665461197088537,0.6608628389793229,0.3921004857601011,0.45128964370922336,0.03210950949710423,-0.15665461197088537,False,False,False,True,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.325,0.037409522597774414,0.5052344612063409,-0.16887353491420953,0.6610178305679673,0.39221109548529787,0.4514077515343878,0.03457050916757143,-0.16887353491420942,False,False,False,True,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.35,0.0400906113882582,0.5053590702552273,-0.1809676143303226,0.6611713202203526,0.39232183117294384,0.4515255269971127,0.036996964200484816,-0.1809676143303226,False,False,False,True,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.375,0.04274206786366275,0.505483034501934,-0.19293761263267695,0.6613237451002992,0.39243260133407654,0.4516429881600558,0.03938855886400239,-0.1929376126326775,False,False,False,True,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.4,0.04536353344427768,0.5056058486984354,-0.2047843131392375,0.6614745494107049,0.3925429354324761,0.45175955172685334,0.041744915914491365,-0.20478431313923762,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.425,0.04795471409958996,0.5057277382795557,-0.21650849773480763,0.6616238606949082,0.39265313644954875,0.4518755457441266,0.0440657438967198,-0.2165084977348074,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.45,0.05051532091856492,0.5058489039537274,-0.22811096489778449,0.6617718256433391,0.39276345037513005,0.4519912539847926,0.046350757353384786,-0.2281109648977846,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.475,0.0530450105666469,0.5059690276535271,-0.23959278005918105,0.661918364060369,0.3928733953233255,0.4521061317641938,0.04859957875395504,-0.23959278005918117,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.5,0.055543521504094695,0.506088536778756,-0.2509545067422454,0.6620636776521579,0.39298356368086823,0.45222067515060516,0.05081194822592927,-0.2509545067422456,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.525,0.05801052949102692,0.5062072784949768,-0.2621969334243499,0.6622076978452058,0.39309374209324804,0.4523346658278646,0.05298752437520182,-0.2621969334243498,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.55,0.06044569311626957,0.5063250003860884,-0.27332084801074585,0.6623498059141162,0.3932039769954317,0.4524482012455636,0.05512600881869556,-0.27332084801074585,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.575,0.06284875525969857,0.5064420733713318,-0.28432708652684957,0.6624906341291763,0.3933144392313212,0.452561466557295,0.05722711685064219,-0.28432708652684957,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.6,0.06521934451765277,0.5065580449748965,-0.2952165588976303,0.6626297448679115,0.3934246746645101,0.4526739718340334,0.05929046482005251,-0.2952165588976302,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.625,0.06755719556707707,0.5066732047517962,-0.3059898624745149,0.6627675373712798,0.3935348820384105,0.4527858961543168,0.06131576524099147,-0.30598986247451465,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.65,0.06986196257218147,0.5067873163115655,-0.3166477046397893,0.6629035875074193,0.39364496719929737,0.4528972652678237,0.06330270992775588,-0.31664770463978953,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.675,0.07213337059383607,0.5069005869476854,-0.32719080661758315,0.6630378246578501,0.39375535590473254,0.45300832259488544,0.06525103166717572,-0.32719080661758326,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.7,0.0743710862760616,0.5070128316957673,-0.3376200744159875,0.6631706930668181,0.39386540671793824,0.45311856285665514,0.0671603371524252,-0.3376200744159876,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.725,0.07657480884679724,0.5071240847179816,-0.3479362877563752,0.6633019175282788,0.3939753901565966,0.45322820295056987,0.06903035558661164,-0.34793628775637486,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.75,0.07874421355849703,0.5072342327234494,-0.35814054180328125,0.6634315052819474,0.39408511747271535,0.4533371799039726,0.07086077006544778,-0.3581405418032818,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.775,0.08087905144110819,0.5073435738513258,-0.36823333751433485,0.66355979548002,0.3941948487179135,0.4534456350329294,0.0726512999118456,-0.3682333375143342,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.8,0.08297907776340718,0.5074523843409785,-0.37821522667250573,0.6636864453857682,0.3943053307484585,0.4535540348375055,0.07440174090883778,-0.3782152266725055,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.825,0.08504397759816462,0.5075605736683675,-0.38808700203675317,0.6638117098425733,0.39441620891457396,0.45366233596912875,0.07611178896308757,-0.3880870020367534,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.85,0.08707341372950261,0.5076679575853802,-0.3978494970700388,0.6639360577571783,0.39452679753568914,0.4537700107120479,0.07778102752757277,-0.3978494970700387,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.875,0.08906720599672457,0.507775039296198,-0.40750334303488833,0.6640590313511808,0.3946383501570651,0.4538780076304807,0.07940938406973874,-0.40750334303488855,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.9,0.09102498422627625,0.5078814682232958,-0.41704932933466343,0.664181152495148,0.394749851227141,0.4539855462028075,0.08099638414912236,-0.4170493293346631,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.925,0.09294648867604716,0.5079873708265186,-0.4264881785121595,0.6643019418726555,0.39486190899346824,0.45409287318263125,0.08254179693835595,-0.4264881785121595,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.95,0.09483135804002174,0.5080924357611568,-0.4358209358428937,0.664421213065527,0.3949741480475769,0.45419979300015606,0.08404528848990434,-0.4358209358428937,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,0.975,0.09667921538717694,0.5081963637244343,-0.4450482306362058,0.6645378359056484,0.3950869073019324,0.45430654167092677,0.08550662598119652,-0.445048230636206,False,False,False,False,False,False,False,False,False,False,False
T_MATCHED,SMALL,1.0,0.09848992582468252,0.5082997892144179,-0.454170548661858,0.6646530550123478,0.3952003420296172,0.454413347265087,0.08692558096183145,-0.4541705486618577,False,False,False,False,True,False,False,False,False,False,False
