cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,moved,OOS_Sharpe
MONTH,B136,201008,NG,L1260,390,H_RUNNERUP,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201008,NG,L1260,390,H_NARROWEST,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L1260,390,H_ANY,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L1260,390,CH_RAW,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L1260,390,CH_ANCHOR,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201008,NG,L2520,390,H_RUNNERUP,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201008,NG,L2520,390,H_NARROWEST,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L2520,390,H_ANY,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L2520,390,CH_RAW,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,L2520,390,CH_ANCHOR,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201008,NG,EXPAND,390,H_RUNNERUP,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201008,NG,EXPAND,390,H_NARROWEST,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,EXPAND,390,H_ANY,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,EXPAND,390,CH_RAW,H,126,False,-0.09012565016229249
MONTH,B136,201008,NG,EXPAND,390,CH_ANCHOR,CADENCE,W,False,-0.09012565016229249
MONTH,B136,201009,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L252,252,H_NARROWEST,CADENCE,M,True,7.2850899944101775
MONTH,B136,201009,ALL4,L252,252,H_ANY,CADENCE,M,True,7.2850899944101775
MONTH,B136,201009,ALL4,L252,252,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L504,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L504,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L504,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L504,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L504,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L756,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L756,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L756,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L756,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L756,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L1260,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L1260,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L1260,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L1260,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L1260,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L2520,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,L2520,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L2520,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L2520,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,L2520,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,EXPAND,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,ALL4,EXPAND,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,EXPAND,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,EXPAND,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,ALL4,EXPAND,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L252,252,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L252,252,H_NARROWEST,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L252,252,H_ANY,CADENCE,M,True,7.2850899944101775
MONTH,B136,201009,NG,L252,252,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L252,252,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L504,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L504,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L504,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L504,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L504,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L756,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L756,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L756,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L756,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L756,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L1260,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L1260,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L1260,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L1260,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L1260,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L2520,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,L2520,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L2520,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L2520,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,L2520,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,EXPAND,412,H_RUNNERUP,CADENCE,W,False,7.575360599189879
MONTH,B136,201009,NG,EXPAND,412,H_NARROWEST,H,126,False,7.575360599189879
MONTH,B136,201009,NG,EXPAND,412,H_ANY,H,126,False,7.575360599189879
MONTH,B136,201009,NG,EXPAND,412,CH_RAW,H,126,False,7.575360599189879
MONTH,B136,201009,NG,EXPAND,412,CH_ANCHOR,CADENCE,W,False,7.575360599189879
MONTH,B136,201010,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,L252,252,H_NARROWEST,CADENCE,M,True,5.551729789387421
MONTH,B136,201010,ALL4,L252,252,H_ANY,CADENCE,M,True,5.551729789387421
MONTH,B136,201010,ALL4,L252,252,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,L504,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L504,433,H_NARROWEST,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L504,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L504,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L504,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,L756,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L756,433,H_NARROWEST,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L756,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L756,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L756,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,L1260,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L1260,433,H_NARROWEST,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L1260,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L1260,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L1260,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,L2520,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L2520,433,H_NARROWEST,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L2520,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L2520,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,L2520,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,ALL4,EXPAND,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,EXPAND,433,H_NARROWEST,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,EXPAND,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,EXPAND,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,ALL4,EXPAND,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L252,252,H_RUNNERUP,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L252,252,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L252,252,H_ANY,CADENCE,M,True,5.551729789387421
MONTH,B136,201010,NG,L252,252,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L252,252,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L504,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L504,433,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L504,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L504,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L504,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L756,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L756,433,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L756,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L756,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L756,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L1260,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L1260,433,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L1260,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L1260,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L1260,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L2520,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L2520,433,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,L2520,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L2520,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,L2520,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,EXPAND,433,H_RUNNERUP,H,126,False,5.585919141499896
MONTH,B136,201010,NG,EXPAND,433,H_NARROWEST,CADENCE,W,False,5.585919141499896
MONTH,B136,201010,NG,EXPAND,433,H_ANY,H,126,False,5.585919141499896
MONTH,B136,201010,NG,EXPAND,433,CH_RAW,H,126,False,5.585919141499896
MONTH,B136,201010,NG,EXPAND,433,CH_ANCHOR,CADENCE,W,False,5.585919141499896
MONTH,B136,201011,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L252,252,H_NARROWEST,CADENCE,M,True,2.9634719989602782
MONTH,B136,201011,ALL4,L252,252,H_ANY,CADENCE,M,True,2.9634719989602782
MONTH,B136,201011,ALL4,L252,252,CH_RAW,H,63,True,2.9713395051200693
MONTH,B136,201011,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L504,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L504,454,H_NARROWEST,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L504,454,H_ANY,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L504,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L504,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L756,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L756,454,H_NARROWEST,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L756,454,H_ANY,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L756,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L756,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L1260,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L1260,454,H_NARROWEST,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L1260,454,H_ANY,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L1260,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L1260,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L2520,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,L2520,454,H_NARROWEST,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L2520,454,H_ANY,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L2520,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,L2520,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,EXPAND,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,ALL4,EXPAND,454,H_NARROWEST,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,EXPAND,454,H_ANY,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,EXPAND,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,ALL4,EXPAND,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L252,252,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L252,252,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L252,252,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L252,252,CH_RAW,H,63,True,2.9713395051200693
MONTH,B136,201011,NG,L252,252,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L504,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L504,454,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L504,454,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L504,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,NG,L504,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L756,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L756,454,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L756,454,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L756,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,NG,L756,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L1260,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L1260,454,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L1260,454,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L1260,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,NG,L1260,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L2520,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L2520,454,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L2520,454,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,L2520,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,NG,L2520,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,EXPAND,454,H_RUNNERUP,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,EXPAND,454,H_NARROWEST,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,EXPAND,454,H_ANY,CADENCE,W,False,3.8312535178211875
MONTH,B136,201011,NG,EXPAND,454,CH_RAW,H,126,False,3.8312535178211875
MONTH,B136,201011,NG,EXPAND,454,CH_ANCHOR,CADENCE,W,False,3.8312535178211875
MONTH,B136,201012,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L252,252,H_NARROWEST,CADENCE,M,True,2.3971389235563763
MONTH,B136,201012,ALL4,L252,252,H_ANY,CADENCE,M,True,2.3971389235563763
MONTH,B136,201012,ALL4,L252,252,CH_RAW,N,5,True,-3.73659552284205
MONTH,B136,201012,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L504,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L504,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L504,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L504,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L504,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L756,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L756,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L756,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L756,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L756,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L1260,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L1260,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L1260,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L1260,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L1260,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L2520,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,L2520,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L2520,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L2520,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,L2520,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,EXPAND,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,ALL4,EXPAND,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,EXPAND,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,EXPAND,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,ALL4,EXPAND,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L252,252,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L252,252,H_NARROWEST,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L252,252,H_ANY,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L252,252,CH_RAW,N,5,True,-3.73659552284205
MONTH,B136,201012,NG,L252,252,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L504,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L504,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L504,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L504,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L504,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L756,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L756,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L756,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L756,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L756,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L1260,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L1260,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L1260,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L1260,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L1260,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L2520,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,L2520,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L2520,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L2520,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,L2520,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,EXPAND,475,H_RUNNERUP,CADENCE,W,False,3.3202536115638264
MONTH,B136,201012,NG,EXPAND,475,H_NARROWEST,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,EXPAND,475,H_ANY,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,EXPAND,475,CH_RAW,H,126,False,3.3202536115638264
MONTH,B136,201012,NG,EXPAND,475,CH_ANCHOR,CADENCE,W,False,3.3202536115638264
MONTH,B136,201101,ALL4,L252,252,H_RUNNERUP,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,L252,252,H_NARROWEST,CADENCE,M,True,0.601736735292402
MONTH,B136,201101,ALL4,L252,252,H_ANY,CADENCE,M,True,0.601736735292402
MONTH,B136,201101,ALL4,L252,252,CH_RAW,CADENCE,M,True,0.601736735292402
MONTH,B136,201101,ALL4,L252,252,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,L504,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L504,497,H_NARROWEST,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L504,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L504,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L504,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,L756,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L756,497,H_NARROWEST,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L756,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L756,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L756,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,L1260,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L1260,497,H_NARROWEST,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L1260,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L1260,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L1260,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,L2520,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L2520,497,H_NARROWEST,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L2520,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L2520,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,L2520,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,ALL4,EXPAND,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,EXPAND,497,H_NARROWEST,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,EXPAND,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,EXPAND,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,ALL4,EXPAND,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L252,252,H_RUNNERUP,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L252,252,H_NARROWEST,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L252,252,H_ANY,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L252,252,CH_RAW,CADENCE,M,True,0.601736735292402
MONTH,B136,201101,NG,L252,252,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L504,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L504,497,H_NARROWEST,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L504,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L504,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L504,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L756,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L756,497,H_NARROWEST,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L756,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L756,497,CH_RAW,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L756,497,CH_ANCHOR,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L1260,497,H_RUNNERUP,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L1260,497,H_NARROWEST,CADENCE,W,False,0.3029334473469714
MONTH,B136,201101,NG,L1260,497,H_ANY,H,126,False,0.3029334473469714
MONTH,B136,201101,NG,L1260,497,CH_RAW,H,126,False,0.3029334473469714
