book,family,parent,cadence,n_names,turnover,rebalances_per_year,block_bars,persistence,episodes,per_year,mean_len,median_len,frac_ge2
SMALLk40d05,SMALL,SMALL,6W,40,2.5821473791581973,8.711743772241993,28.926470588235293,3.3254076883970125,520,33.30960854092527,96.1923076923077,58.0,1.0
SMALLk40d05,SMALL,SMALL,Q,40,1.4772624915736263,3.9715302491103204,63.45161290322581,2.5689383016493457,305,19.537366548042705,163.0032786885246,125.0,1.0
SMALLk40d06,SMALL,SMALL,D,40,13.540907498074482,252.0,1.0,20.36107808164883,2523,161.61565836298934,20.36107808164883,4.0,0.7281014665081252
SMALLk40d06,SMALL,SMALL,2D,40,9.91313806535974,126.0,2.0,13.734366648850882,1871,119.85053380782918,27.468733297701764,8.0,1.0
SMALLk40d06,SMALL,SMALL,W,40,6.6650156312219435,52.270462633451956,4.821078431372549,8.286058498771064,1282,82.12099644128114,39.947737909516384,15.0,1.0
SMALLk40d06,SMALL,SMALL,2W,40,4.822446044481759,26.135231316725978,9.642156862745098,5.671943138545055,938,60.08540925266904,54.68976545842217,29.0,1.0
SMALLk40d06,SMALL,SMALL,M,40,3.3962594963716,12.042704626334519,20.925531914893618,3.654619265213297,676,43.30249110320285,76.47485207100591,43.0,1.0
SMALLk40d06,SMALL,SMALL,6W,40,2.66621037338405,8.711743772241993,28.926470588235293,3.350210809178513,532,34.07829181494662,96.90977443609023,58.0,1.0
SMALLk40d06,SMALL,SMALL,Q,40,1.6023562560462319,3.9715302491103204,63.45161290322581,2.5103972383229056,329,21.07473309608541,159.2887537993921,125.0,1.0
SMALLk40d07,SMALL,SMALL,D,40,13.968875546622689,252.0,1.0,21.16138996138996,2590,165.90747330960855,21.16138996138996,4.0,0.7343629343629343
SMALLk40d07,SMALL,SMALL,2D,40,10.140988299679591,126.0,2.0,14.411146161934806,1902,121.83629893238434,28.82229232386961,8.0,1.0
SMALLk40d07,SMALL,SMALL,W,40,6.97070417603592,52.270462633451956,4.821078431372549,8.455288547385326,1341,85.90035587188612,40.763609246830725,15.0,1.0
SMALLk40d07,SMALL,SMALL,2W,40,4.954505446795589,26.135231316725978,9.642156862745098,5.910027961362481,960,61.494661921708186,56.985416666666666,29.0,1.0
SMALLk40d07,SMALL,SMALL,M,40,3.3371345412565265,12.042704626334519,20.925531914893618,3.948741585559319,664,42.5338078291815,82.62951807228916,43.0,1.0
SMALLk40d07,SMALL,SMALL,6W,40,2.7416429601278693,8.711743772241993,28.926470588235293,3.4123956021161552,549,35.16725978647687,98.70856102003643,58.0,1.0
SMALLk40d07,SMALL,SMALL,Q,40,1.5974022340982064,3.9715302491103204,63.45161290322581,2.5872893598025963,328,21.01067615658363,164.16768292682926,125.0,1.0
SMALLk40d08,SMALL,SMALL,D,40,14.141165238783515,252.0,1.0,20.621900038153377,2621,167.8932384341637,20.621900038153377,5.0,0.7466615795497902
SMALLk40d08,SMALL,SMALL,2D,40,10.438507446485795,126.0,2.0,13.786952089704384,1962,125.6797153024911,27.573904179408768,8.0,1.0
SMALLk40d08,SMALL,SMALL,W,40,7.09005750826831,52.270462633451956,4.821078431372549,8.24770833286675,1362,87.24555160142349,39.762848751835534,15.5,1.0
SMALLk40d08,SMALL,SMALL,2W,40,5.2606159511454305,26.135231316725978,9.642156862745098,5.49466788520858,1023,65.53024911032028,52.98044965786901,29.0,1.0
SMALLk40d08,SMALL,SMALL,M,40,3.7177179981056585,12.042704626334519,20.925531914893618,3.5138116764451284,740,47.40213523131673,73.52837837837838,42.0,1.0
SMALLk40d08,SMALL,SMALL,6W,40,2.982017161658439,8.711743772241993,28.926470588235293,3.082297915607524,600,38.43416370106762,89.16,57.0,1.0
SMALLk40d08,SMALL,SMALL,Q,40,1.654771554018572,3.9715302491103204,63.45161290322581,2.5067708092619125,341,21.843416370106763,159.05865102639297,124.0,1.0
SMALLk40d09,SMALL,SMALL,D,40,12.038322875009476,252.0,1.0,20.750336172120125,2231,142.91103202846975,20.750336172120125,4.0,0.7494397131331242
SMALLk40d09,SMALL,SMALL,2D,40,8.906772795699156,126.0,2.0,13.812425328554362,1674,107.23131672597864,27.624850657108723,8.0,1.0
SMALLk40d09,SMALL,SMALL,W,40,5.993708505989701,52.270462633451956,4.821078431372549,8.374411234852417,1148,73.53736654804271,40.37369337979094,15.0,1.0
SMALLk40d09,SMALL,SMALL,2W,40,4.342057642100541,26.135231316725978,9.642156862745098,5.736628142661422,839,53.743772241992886,55.3134684147795,29.0,1.0
SMALLk40d09,SMALL,SMALL,M,40,3.112448702054685,12.042704626334519,20.925531914893618,3.6442241612005253,614,39.33096085409253,76.25732899022802,42.5,1.0
SMALLk40d09,SMALL,SMALL,6W,40,2.3845316342140683,8.711743772241993,28.926470588235293,3.360272955651088,478,30.619217081850536,97.20083682008368,58.0,1.0
SMALLk40d09,SMALL,SMALL,Q,40,1.4772702341552928,3.9715302491103204,63.45161290322581,2.547105310716524,301,19.281138790035588,161.61794019933555,125.0,1.0
SMALLk40d10,SMALL,SMALL,D,40,12.595475171977125,252.0,1.0,21.876174210076858,2342,150.02135231316726,21.876174210076858,4.0,0.7344150298889838
SMALLk40d10,SMALL,SMALL,2D,40,9.16628574617698,126.0,2.0,14.848203939745074,1726,110.56227758007118,29.69640787949015,8.0,1.0
SMALLk40d10,SMALL,SMALL,W,40,6.297806801065407,52.270462633451956,4.821078431372549,8.736136381879966,1216,77.8932384341637,42.11759868421053,18.0,1.0
SMALLk40d10,SMALL,SMALL,2W,40,4.507709789539838,26.135231316725978,9.642156862745098,6.056168513656634,877,56.1779359430605,58.394526795895096,29.0,1.0
SMALLk40d10,SMALL,SMALL,M,40,3.118483383924037,12.042704626334519,20.925531914893618,3.9367898296163215,622,39.843416370106766,82.37942122186494,43.0,1.0
SMALLk40d10,SMALL,SMALL,6W,40,2.5046247237389556,8.711743772241993,28.926470588235293,3.501783402280774,503,32.220640569395016,101.29423459244533,58.0,1.0
SMALLk40d10,SMALL,SMALL,Q,40,1.497409165052611,3.9715302491103204,63.45161290322581,2.5975924177500183,308,19.729537366548044,164.82142857142858,125.0,1.0
SMALLk40d11,SMALL,SMALL,D,40,12.41045844216386,252.0,1.0,21.402512998266896,2308,147.84341637010675,21.402512998266896,4.0,0.7309358752166378
SMALLk40d11,SMALL,SMALL,2D,40,8.987947063798313,126.0,2.0,14.59692671394799,1692,108.38434163701068,29.19385342789598,8.0,1.0
SMALLk40d11,SMALL,SMALL,W,40,6.118597617968921,52.270462633451956,4.821078431372549,8.708745318157767,1176,75.33096085409252,41.98554421768708,19.0,1.0
SMALLk40d11,SMALL,SMALL,2W,40,4.504515645295467,26.135231316725978,9.642156862745098,5.857254993100442,875,56.04982206405694,56.476571428571425,29.0,1.0
SMALLk40d11,SMALL,SMALL,M,40,3.125265903727011,12.042704626334519,20.925531914893618,3.8629819201287257,618,39.587188612099645,80.83495145631068,43.0,1.0
SMALLk40d11,SMALL,SMALL,6W,40,2.532641759107758,8.711743772241993,28.926470588235293,3.4001738748522214,507,32.47686832740214,98.35502958579882,58.0,1.0
SMALLk40d11,SMALL,SMALL,Q,40,1.4423114606670506,3.9715302491103204,63.45161290322581,2.676302333207827,293,18.768683274021353,169.81569965870307,126.0,1.0
SMALLk40d12,SMALL,SMALL,D,40,11.56639570775225,252.0,1.0,22.417444029850746,2144,137.33807829181495,22.417444029850746,4.0,0.7439365671641791
SMALLk40d12,SMALL,SMALL,2D,40,8.46480512388967,126.0,2.0,15.106222501571338,1591,101.91459074733096,30.212445003142676,8.0,1.0
SMALLk40d12,SMALL,SMALL,W,40,5.608170809385516,52.270462633451956,4.821078431372549,9.267374067659558,1077,68.98932384341637,44.67873723305478,19.0,1.0
SMALLk40d12,SMALL,SMALL,2W,40,4.1248318776248505,26.135231316725978,9.642156862745098,6.267974775281506,799,51.18149466192171,60.436795994993744,29.0,1.0
SMALLk40d12,SMALL,SMALL,M,40,2.9543872315870283,12.042704626334519,20.925531914893618,3.9488314874611987,586,37.537366548042705,82.63139931740615,43.0,1.0
SMALLk40d12,SMALL,SMALL,6W,40,2.2752552790263856,8.711743772241993,28.926470588235293,3.659017108326779,457,29.274021352313166,105.84245076586433,59.0,1.0
SMALLk40d12,SMALL,SMALL,Q,40,1.438234975691033,3.9715302491103204,63.45161290322581,2.61021653196103,294,18.83274021352313,165.62244897959184,125.0,1.0
SMALLk40d13,SMALL,SMALL,D,40,11.457602164661305,252.0,1.0,22.009910335063708,2119,135.73665480427047,22.009910335063708,5.0,0.7442189712128362
SMALLk40d13,SMALL,SMALL,2D,40,8.467001749587645,126.0,2.0,14.702141057934508,1588,101.72241992882563,29.404282115869016,8.0,1.0
SMALLk40d13,SMALL,SMALL,W,40,5.618830896200521,52.270462633451956,4.821078431372549,8.99429412115549,1074,68.79715302491104,43.36219739292365,19.0,1.0
SMALLk40d13,SMALL,SMALL,2W,40,4.180711621199827,26.135231316725978,9.642156862745098,5.983626127398369,810,51.886120996441285,57.69506172839506,29.0,1.0
SMALLk40d13,SMALL,SMALL,M,40,2.979655829954346,12.042704626334519,20.925531914893618,3.759630542608502,595,38.11387900355872,78.67226890756302,43.0,1.0
SMALLk40d13,SMALL,SMALL,6W,40,2.4183914167758864,8.711743772241993,28.926470588235293,3.3093183315256143,487,31.19572953736655,95.72689938398358,58.0,1.0
SMALLk40d13,SMALL,SMALL,Q,40,1.4192556824546203,3.9715302491103204,63.45161290322581,2.603133361362129,289,18.512455516014235,165.17301038062283,124.0,1.0
SMALLk40d14,SMALL,SMALL,D,40,10.98249716073509,252.0,1.0,19.47588894301023,2053,131.50889679715303,19.47588894301023,4.0,0.7262542620555285
SMALLk40d14,SMALL,SMALL,2D,40,8.069767541664223,126.0,2.0,13.075866579463701,1529,97.94306049822065,26.151733158927403,8.0,1.0
SMALLk40d14,SMALL,SMALL,W,40,5.5090638390289834,52.270462633451956,4.821078431372549,7.756319781540412,1069,68.47686832740213,37.39382600561272,15.0,1.0
SMALLk40d14,SMALL,SMALL,2W,40,3.9960464694435167,26.135231316725978,9.642156862745098,5.293241546745795,784,50.220640569395016,51.03826530612245,29.0,1.0
SMALLk40d14,SMALL,SMALL,M,40,2.799070567496118,12.042704626334519,20.925531914893618,3.3497631269936243,565,36.19217081850534,70.09557522123893,42.0,1.0
SMALLk40d14,SMALL,SMALL,6W,40,2.2718670452497385,8.711743772241993,28.926470588235293,2.946606069105762,464,29.722419928825623,85.23491379310344,58.0,1.0
SMALLk40d14,SMALL,SMALL,Q,40,1.294707844873314,3.9715302491103204,63.45161290322581,2.3086124762281344,270,17.295373665480426,146.48518518518517,124.0,1.0
SMALLk40d15,SMALL,SMALL,D,40,12.39719708771271,252.0,1.0,21.370337867485738,2279,145.98576512455517,21.370337867485738,4.0,0.7472575691092584
SMALLk40d15,SMALL,SMALL,2D,40,9.083393853484795,126.0,2.0,14.43068720379147,1688,108.12811387900356,28.86137440758294,10.0,1.0
SMALLk40d15,SMALL,SMALL,W,40,6.120843237645922,52.270462633451956,4.821078431372549,8.711922738998478,1159,74.24199288256229,42.000862812769626,20.0,1.0
SMALLk40d15,SMALL,SMALL,2W,40,4.606942039856964,26.135231316725978,9.642156862745098,5.7093913987574645,885,56.69039145907473,55.05084745762712,30.0,1.0
SMALLk40d15,SMALL,SMALL,M,40,3.2390221229484952,12.042704626334519,20.925531914893618,3.7135811760184776,635,40.6761565836299,77.70866141732283,43.0,1.0
SMALLk40d15,SMALL,SMALL,6W,40,2.692321584587845,8.711743772241993,28.926470588235293,3.1121693121693124,540,34.59074733096085,90.02407407407408,58.0,1.0
SMALLk40d15,SMALL,SMALL,Q,40,1.5060277942055573,3.9715302491103204,63.45161290322581,2.5215035005698603,306,19.601423487544483,159.99346405228758,126.0,1.0
SMALLk80d00,SMALL,SMALL,D,80,26.71981969846908,252.0,1.0,14.060883096673798,5141,329.3167259786477,14.060883096673798,3.0,0.6808014005057382
SMALLk80d00,SMALL,SMALL,2D,80,18.587143407433427,126.0,2.0,10.056761268781303,3594,230.22064056939502,20.113522537562606,6.0,1.0
SMALLk80d00,SMALL,SMALL,W,80,11.898701404511478,52.270462633451956,4.821078431372549,6.435700202570544,2332,149.38078291814946,31.027015437392794,14.0,1.0
SMALLk80d00,SMALL,SMALL,2W,80,8.394216105935765,26.135231316725978,9.642156862745098,4.515908512150299,1659,106.27046263345196,43.54309825195901,20.0,1.0
SMALLk80d00,SMALL,SMALL,M,80,5.579101871094662,12.042704626334519,20.925531914893618,3.105996938765774,1119,71.6797153024911,64.99463806970509,42.0,1.0
SMALLk80d00,SMALL,SMALL,6W,80,4.5806248252734845,8.711743772241993,28.926470588235293,2.6641125291258505,931,59.637010676156585,77.06337271750806,58.0,1.0
SMALLk80d00,SMALL,SMALL,Q,80,2.8284615105281357,3.9715302491103204,63.45161290322581,1.883578194180286,591,37.8576512455516,119.5160744500846,64.0,1.0
SMALLk80d01,SMALL,SMALL,D,80,24.66457892209831,252.0,1.0,15.037264450561084,4723,302.5409252669039,15.037264450561084,3.0,0.6999788270167266
SMALLk80d01,SMALL,SMALL,2D,80,17.363510584941373,126.0,2.0,10.612855007473842,3345,214.27046263345196,21.225710014947683,6.0,1.0
SMALLk80d01,SMALL,SMALL,W,80,11.068270658468156,52.270462633451956,4.821078431372549,6.823153057376373,2161,138.4270462633452,32.894956038870895,14.0,1.0
SMALLk80d01,SMALL,SMALL,2W,80,7.823529768078415,26.135231316725978,9.642156862745098,4.76520170359571,1542,98.77580071174377,45.94682230869001,20.0,1.0
SMALLk80d01,SMALL,SMALL,M,80,5.4053227059660305,12.042704626334519,20.925531914893618,3.1257730473699197,1087,69.62989323843416,65.40846366145354,42.0,1.0
SMALLk80d01,SMALL,SMALL,6W,80,4.3373861227876676,8.711743772241993,28.926470588235293,2.7675971715117624,880,56.370106761565836,80.05681818181819,58.0,1.0
SMALLk80d01,SMALL,SMALL,Q,80,2.70814400639383,3.9715302491103204,63.45161290322581,1.951985639152206,565,36.19217081850534,123.85663716814159,64.0,1.0
SMALLk80d02,SMALL,SMALL,D,80,25.890754303149908,252.0,1.0,14.168109522850816,4967,318.1708185053381,14.168109522850816,3.0,0.6959935574793638
SMALLk80d02,SMALL,SMALL,2D,80,18.29439598914434,126.0,2.0,9.954146617605435,3533,226.3131672597865,19.90829323521087,6.0,1.0
SMALLk80d02,SMALL,SMALL,W,80,11.718535924489066,52.270462633451956,4.821078431372549,6.369372127006604,2292,146.8185053380783,30.707242582897035,14.0,1.0
SMALLk80d02,SMALL,SMALL,2W,80,8.281385856359393,26.135231316725978,9.642156862745098,4.45494975541975,1634,104.66903914590748,42.95532435740514,20.0,1.0
SMALLk80d02,SMALL,SMALL,M,80,5.546467540468831,12.042704626334519,20.925531914893618,3.0193844758077395,1114,71.35943060498221,63.18222621184919,42.0,1.0
SMALLk80d02,SMALL,SMALL,6W,80,4.474538775919629,8.711743772241993,28.926470588235293,2.6445028045625754,905,57.97153024911032,76.49613259668509,57.0,1.0
SMALLk80d02,SMALL,SMALL,Q,80,2.6963468677980895,3.9715302491103204,63.45161290322581,1.9511829319239828,561,35.935943060498225,123.80570409982175,64.0,1.0
SMALLk80d03,SMALL,SMALL,D,80,25.90294485835365,252.0,1.0,14.739304278288685,5002,320.4128113879004,14.739304278288685,3.0,0.6871251499400239
SMALLk80d03,SMALL,SMALL,2D,80,18.017285097877085,126.0,2.0,10.548783977110157,3495,223.87900355871886,21.097567954220313,6.0,1.0
SMALLk80d03,SMALL,SMALL,W,80,11.420656086506513,52.270462633451956,4.821078431372549,6.816366616266026,2243,143.6797153024911,32.862238074008026,14.0,1.0
SMALLk80d03,SMALL,SMALL,2W,80,7.957411721948674,26.135231316725978,9.642156862745098,4.841878285225923,1574,100.82562277580071,46.6861499364676,28.0,1.0
SMALLk80d03,SMALL,SMALL,M,80,5.515205457759948,12.042704626334519,20.925531914893618,3.1712163546678322,1113,71.29537366548043,66.35938903863432,42.0,1.0
SMALLk80d03,SMALL,SMALL,6W,80,4.5315778409513,8.711743772241993,28.926470588235293,2.7397705382047017,925,59.25266903914591,79.25189189189189,58.0,1.0
SMALLk80d03,SMALL,SMALL,Q,80,2.864840423921991,3.9715302491103204,63.45161290322581,1.8878690052533467,600,38.43416370106762,119.78833333333333,64.0,1.0
SMALLk80d04,SMALL,SMALL,D,80,25.627793204090917,252.0,1.0,14.5010175010175,4914,314.7758007117438,14.5010175010175,3.0,0.692104192104192
SMALLk80d04,SMALL,SMALL,2D,80,17.90213736776892,126.0,2.0,10.321169997103967,3453,221.18861209964413,20.642339994207934,6.0,1.0
SMALLk80d04,SMALL,SMALL,W,80,11.630706816888159,52.270462633451956,4.821078431372549,6.482339023907639,2279,145.98576512455517,31.251864853005703,14.0,1.0
SMALLk80d04,SMALL,SMALL,2W,80,8.349069523295364,26.135231316725978,9.642156862745098,4.4641715579793875,1650,105.69395017793595,43.04424242424243,20.0,1.0
SMALLk80d04,SMALL,SMALL,M,80,5.454940985875139,12.042704626334519,20.925531914893618,3.1235393144391614,1092,69.95017793594306,65.3617216117216,42.0,1.0
SMALLk80d04,SMALL,SMALL,6W,80,4.4413118490806625,8.711743772241993,28.926470588235293,2.6951108382653404,901,57.7153024911032,77.96004439511654,58.0,1.0
SMALLk80d04,SMALL,SMALL,Q,80,2.721167379264164,3.9715302491103204,63.45161290322581,1.950730414673979,565,36.19217081850534,123.77699115044248,64.0,1.0
SMALLk80d05,SMALL,SMALL,D,80,27.131934854939324,252.0,1.0,13.919908028357924,5219,334.3131672597865,13.919908028357924,3.0,0.6857635562368269
SMALLk80d05,SMALL,SMALL,2D,80,19.01922986747754,126.0,2.0,9.867934782608696,3680,235.72953736654804,19.735869565217392,6.0,1.0
SMALLk80d05,SMALL,SMALL,W,80,12.142194970385152,52.270462633451956,4.821078431372549,6.342558905419882,2379,152.3914590747331,30.577973938629675,14.0,1.0
SMALLk80d05,SMALL,SMALL,2W,80,8.650166212873987,26.135231316725978,9.642156862745098,4.409245525408109,1708,109.40925266903915,42.51463700234192,20.0,1.0
SMALLk80d05,SMALL,SMALL,M,80,5.825121296904618,12.042704626334519,20.925531914893618,2.9842225338479076,1167,74.75444839857651,62.44644387317909,42.0,1.0
SMALLk80d05,SMALL,SMALL,6W,80,4.722767240994754,8.711743772241993,28.926470588235293,2.6018402168271235,954,61.11032028469751,75.26205450733752,58.0,1.0
SMALLk80d05,SMALL,SMALL,Q,80,2.8227047393706273,3.9715302491103204,63.45161290322581,1.8983344227370662,588,37.66548042704626,120.45238095238095,64.0,1.0
SMALLk80d06,SMALL,SMALL,D,80,26.35894641073395,252.0,1.0,14.254387694734767,5071,324.83274021352315,14.254387694734767,3.0,0.6919739696312365
SMALLk80d06,SMALL,SMALL,2D,80,18.679994934487297,126.0,2.0,9.985635359116023,3620,231.8861209964413,19.971270718232045,6.0,1.0
SMALLk80d06,SMALL,SMALL,W,80,11.675059711498296,52.270462633451956,4.821078431372549,6.539833864264959,2289,146.62633451957296,31.529051987767584,14.0,1.0
SMALLk80d06,SMALL,SMALL,2W,80,8.463436516858366,26.135231316725978,9.642156862745098,4.456243582619482,1677,107.42348754448399,42.967799642218246,20.0,1.0
SMALLk80d06,SMALL,SMALL,M,80,5.710868722565704,12.042704626334519,20.925531914893618,3.0135434672089474,1150,73.66548042704626,63.06,42.0,1.0
SMALLk80d06,SMALL,SMALL,6W,80,4.522912358758536,8.711743772241993,28.926470588235293,2.6932911559246078,918,58.804270462633454,77.9074074074074,57.0,1.0
SMALLk80d06,SMALL,SMALL,Q,80,2.652121123534258,3.9715302491103204,63.45161290322581,2.028791177619121,552,35.35943060498221,128.73007246376812,64.0,1.0
SMALLk80d07,SMALL,SMALL,D,80,24.811205094402936,252.0,1.0,14.642165122156698,4748,304.1423487544484,14.642165122156698,3.0,0.6954507160909856
SMALLk80d07,SMALL,SMALL,2D,80,17.373169639543107,126.0,2.0,10.394854920729884,3343,214.1423487544484,20.789709841459768,6.0,1.0
SMALLk80d07,SMALL,SMALL,W,80,11.143149864508912,52.270462633451956,4.821078431372549,6.627891459074733,2176,139.3879003558719,31.95358455882353,15.0,1.0
SMALLk80d07,SMALL,SMALL,2W,80,7.930748419613449,26.135231316725978,9.642156862745098,4.594328153665923,1564,100.18505338078292,44.29923273657289,27.0,1.0
SMALLk80d07,SMALL,SMALL,M,80,5.369185958977614,12.042704626334519,20.925531914893618,3.103857096125061,1077,68.98932384341637,64.94986072423399,42.0,1.0
SMALLk80d07,SMALL,SMALL,6W,80,4.351673833863277,8.711743772241993,28.926470588235293,2.698099134586897,882,56.49822064056939,78.04648526077098,58.0,1.0
SMALLk80d07,SMALL,SMALL,Q,80,2.623178495309766,3.9715302491103204,63.45161290322581,1.961605501768186,546,34.97508896797153,124.46703296703296,64.0,1.0
SMALLk80d08,SMALL,SMALL,D,80,26.495053190160327,252.0,1.0,14.072634471927758,5094,326.30604982206404,14.072634471927758,3.0,0.677071063996859
SMALLk80d08,SMALL,SMALL,2D,80,18.385096672845247,126.0,2.0,10.088376020264565,3553,227.59430604982208,20.17675204052913,6.0,1.0
SMALLk80d08,SMALL,SMALL,W,80,11.813805738226634,52.270462633451956,4.821078431372549,6.4145197660404,2317,148.41992882562278,30.924902891670264,14.0,1.0
SMALLk80d08,SMALL,SMALL,2W,80,8.311192730373596,26.135231316725978,9.642156862745098,4.51358623128143,1642,105.1814946619217,43.52070645554202,20.0,1.0
SMALLk80d08,SMALL,SMALL,M,80,5.5747437964232,12.042704626334519,20.925531914893618,3.0626034933546373,1120,71.74377224199289,64.08660714285715,42.0,1.0
SMALLk80d08,SMALL,SMALL,6W,80,4.52854747123141,8.711743772241993,28.926470588235293,2.6629727087607855,921,58.99644128113879,77.03040173724213,57.0,1.0
SMALLk80d08,SMALL,SMALL,Q,80,2.7653111559855503,3.9715302491103204,63.45161290322581,1.8963037172164239,578,37.02491103202847,120.32352941176471,64.0,1.0
SMALLk80d09,SMALL,SMALL,D,80,27.332541624637813,252.0,1.0,13.77784123358081,5253,336.491103202847,13.77784123358081,3.0,0.6786598134399391
SMALLk80d09,SMALL,SMALL,2D,80,19.00937568782803,126.0,2.0,9.841632653061225,3675,235.40925266903915,19.68326530612245,6.0,1.0
SMALLk80d09,SMALL,SMALL,W,80,12.045365133663287,52.270462633451956,4.821078431372549,6.354510439195884,2360,151.1743772241993,30.635593220338983,14.0,1.0
SMALLk80d09,SMALL,SMALL,2W,80,8.64352072184771,26.135231316725978,9.642156862745098,4.376007634745227,1710,109.53736654804271,42.19415204678363,20.0,1.0
SMALLk80d09,SMALL,SMALL,M,80,5.755637080052702,12.042704626334519,20.925531914893618,3.0105105118334667,1154,73.92170818505338,62.99653379549393,42.0,1.0
SMALLk80d09,SMALL,SMALL,6W,80,4.661817309435176,8.711743772241993,28.926470588235293,2.625115034333739,943,60.405693950177934,75.93531283138918,58.0,1.0
SMALLk80d09,SMALL,SMALL,Q,80,2.727278625962752,3.9715302491103204,63.45161290322581,1.9835615082489393,565,36.19217081850534,125.86017699115044,64.0,1.0
SMALLk80d10,SMALL,SMALL,D,80,25.732687507416777,252.0,1.0,14.362715298885512,4935,316.12099644128114,14.362715298885512,3.0,0.6808510638297872
SMALLk80d10,SMALL,SMALL,2D,80,18.032861221057814,126.0,2.0,10.183908045977011,3480,222.91814946619218,20.367816091954023,6.0,1.0
SMALLk80d10,SMALL,SMALL,W,80,11.720657656216074,52.270462633451956,4.821078431372549,6.401277879435777,2296,147.07473309608542,30.861062717770036,14.0,1.0
SMALLk80d10,SMALL,SMALL,2W,80,8.409267074693933,26.135231316725978,9.642156862745098,4.411471591732907,1662,106.4626334519573,42.53610108303249,20.0,1.0
SMALLk80d10,SMALL,SMALL,M,80,5.606850091118376,12.042704626334519,20.925531914893618,3.017776406797569,1124,72.0,63.14857651245551,42.0,1.0
SMALLk80d10,SMALL,SMALL,6W,80,4.478912188211282,8.711743772241993,28.926470588235293,2.6604733337107476,907,58.09964412811388,76.95810363836824,58.0,1.0
SMALLk80d10,SMALL,SMALL,Q,80,2.6839894817387377,3.9715302491103204,63.45161290322581,1.9571156220495316,560,35.87188612099644,124.18214285714286,64.0,1.0
SMALLk80d11,SMALL,SMALL,D,80,26.693850498458076,252.0,1.0,13.937195240881607,5127,328.4199288256228,13.937195240881607,3.0,0.6922176711527209
SMALLk80d11,SMALL,SMALL,2D,80,18.641773934296012,126.0,2.0,9.918356012218828,3601,230.66903914590748,19.836712024437656,6.0,1.0
SMALLk80d11,SMALL,SMALL,W,80,11.94846037879878,52.270462633451956,4.821078431372549,6.334103816479177,2338,149.76512455516016,30.53721129170231,14.0,1.0
SMALLk80d11,SMALL,SMALL,2W,80,8.563214117421662,26.135231316725978,9.642156862745098,4.3612594827643125,1694,108.51245551601424,42.05194805194805,20.0,1.0
SMALLk80d11,SMALL,SMALL,M,80,5.615844769843025,12.042704626334519,20.925531914893618,3.0279460522897064,1129,72.3202846975089,63.36138175376439,42.0,1.0
SMALLk80d11,SMALL,SMALL,6W,80,4.662063937089462,8.711743772241993,28.926470588235293,2.5711835131681195,946,60.59786476868327,74.3752642706131,57.0,1.0
SMALLk80d11,SMALL,SMALL,Q,80,2.881343337674445,3.9715302491103204,63.45161290322581,1.8255467708891053,602,38.562277580071175,115.83388704318936,64.0,1.0
SMALLk80d12,SMALL,SMALL,D,80,27.098164528285036,252.0,1.0,14.135238826011893,5213,333.92882562277583,14.135238826011893,3.0,0.6644926146173029
SMALLk80d12,SMALL,SMALL,2D,80,18.55191536770616,126.0,2.0,10.279575892857142,3584,229.58007117437722,20.559151785714285,6.0,1.0
SMALLk80d12,SMALL,SMALL,W,80,12.177666672931554,52.270462633451956,4.821078431372549,6.394788795553227,2391,153.16014234875445,30.829778335424507,14.0,1.0
SMALLk80d12,SMALL,SMALL,2W,80,8.531164620612072,26.135231316725978,9.642156862745098,4.5235189156952185,1687,108.06405693950178,43.61647895672792,20.0,1.0
SMALLk80d12,SMALL,SMALL,M,80,5.600916204128054,12.042704626334519,20.925531914893618,3.1392297960757474,1126,72.12811387900356,65.69005328596803,42.0,1.0
SMALLk80d12,SMALL,SMALL,6W,80,4.563949961315549,8.711743772241993,28.926470588235293,2.703331455502274,925,59.25266903914591,78.19783783783784,57.0,1.0
SMALLk80d12,SMALL,SMALL,Q,80,2.8683935289553473,3.9715302491103204,63.45161290322581,1.891047280122013,600,38.43416370106762,119.99,64.0,1.0
SMALLk80d13,SMALL,SMALL,D,80,26.11807235702765,252.0,1.0,14.40708316752885,5026,321.9501779359431,14.40708316752885,3.0,0.6786709112614405
SMALLk80d13,SMALL,SMALL,2D,80,17.92657188412064,126.0,2.0,10.450923787528868,3464,221.89323843416372,20.901847575057737,6.0,1.0
SMALLk80d13,SMALL,SMALL,W,80,11.54380169089429,52.270462633451956,4.821078431372549,6.646138742837724,2262,144.89679715302492,32.04155614500442,14.0,1.0
SMALLk80d13,SMALL,SMALL,2W,80,8.053670515174602,26.135231316725978,9.642156862745098,4.73120467563667,1588,101.72241992882563,45.619017632241814,20.0,1.0
SMALLk80d13,SMALL,SMALL,M,80,5.3076026703781904,12.042704626334519,20.925531914893618,3.2386802503979832,1066,68.2846975088968,67.77110694183865,42.0,1.0
SMALLk80d13,SMALL,SMALL,6W,80,4.394094665961738,8.711743772241993,28.926470588235293,2.7736464656758124,893,57.20284697508897,80.23180291153416,58.0,1.0
SMALLk80d13,SMALL,SMALL,Q,80,2.575627848066504,3.9715302491103204,63.45161290322581,2.0755797801267377,538,34.462633451957295,131.6988847583643,109.0,1.0
SMALLk80d14,SMALL,SMALL,D,80,26.844040422257056,252.0,1.0,13.978239751311444,5147,329.70106761565836,13.978239751311444,3.0,0.6947736545560521
