panel,N,cap,seeds,book_CAGR,book_MaxDD,null_ddmatched_CAGR_median,null_ddmatched_CAGR_p90,null_ddmatched_CAGR_max,null_lambda_median,null_already_drier,book_pct_of_null
B136,30,1.00,20,0.15924404662645553,-0.21858393772425055,0.11524516613978952,0.13577961457903945,0.13768200373710893,0.8576538261522272,1,1.0
B136,30,1.25,20,0.15932637414021267,-0.23314089176679165,0.12110131422118708,0.14260524567748306,0.14519473466934207,0.9076403272846825,1,1.0
B136,30,1.50,20,0.1595451150238496,-0.2435435804943702,0.13223411635099724,0.1466190423332193,0.1500411820625951,0.960632626587053,5,1.0
B136,30,2.00,20,0.1601345108161336,-0.24354358049436975,0.1340743333689559,0.14413194085999864,0.1475000774626909,0.9620977842185723,6,1.0
B136,30,INF,20,0.1601345108161336,-0.24354358049436975,0.13434304313772039,0.14851870364719766,0.15345209811326055,0.9430881780409363,4,1.0
B136,40,1.00,20,0.15274605440565958,-0.23169297902611263,0.12390829910504753,0.13627988810531205,0.1406409647197191,0.9086636183124285,1,1.0
B136,40,1.25,20,0.15314881941465508,-0.25025607444856846,0.1349091638276807,0.1414755512504381,0.14311103030509575,1.0,11,1.0
B136,40,1.50,20,0.1538097517542314,-0.2538318832364528,0.13540165776208724,0.14553202204425814,0.1526691890722538,0.9970793906068398,10,1.0
B136,40,2.00,20,0.15321400815384534,-0.2538318832364521,0.13623414433041492,0.1405703840436742,0.15207474039775448,0.9959006085021538,9,1.0
B136,40,INF,20,0.15311485642590061,-0.25383188323645245,0.1340981065219985,0.1446091705558157,0.14796534137053885,0.9941425864337649,10,1.0
