cohort,n_names,mean_maxdd,key,dir,m,cost,Sharpe_F,dSharpe_F,dSharpe_OOS,CAGR_F,MaxDD_F
midDD,146,-0.8559859861522909,FROZEN,NEG,0.2,10.0,0.5243170517776504,0.045227878017909895,0.07352303995502768,0.07041865299295247,-0.30537528158865834
midDD,146,-0.8559859861522909,FROZEN,NEG,0.2,25.0,0.37666267811111065,0.04639631243798459,0.07318315296559166,0.046716279848026065,-0.3259980039643613
midDD,146,-0.8559859861522909,FROZEN,NEG,0.5,10.0,0.5418092900336815,0.06272011627394097,0.05135302643621098,0.07207652311754198,-0.3165969803879841
midDD,146,-0.8559859861522909,FROZEN,NEG,0.5,25.0,0.39362906207541953,0.06336269640229347,0.049550221975579095,0.04869921604198213,-0.33941286600938325
midDD,146,-0.8559859861522909,FROZEN,NEG,1.0,10.0,0.5340293806217695,0.054940206862028995,-0.01740606034885589,0.06957479776578279,-0.2960720094041308
midDD,146,-0.8559859861522909,FROZEN,NEG,1.0,25.0,0.38987030456909505,0.05960393889596899,-0.017401009302383197,0.04733611095465062,-0.31980117574061795
shallowDD,146,-0.647995833729695,PRICE,NEG,0.2,10.0,0.32443222097771995,0.047641019717470756,0.0031690112230280953,0.03574076427181394,-0.25409156857063453
shallowDD,146,-0.647995833729695,PRICE,NEG,0.2,25.0,0.1614491829401752,0.04582303533006164,0.001712624257583853,0.012804534143852742,-0.30428167519726923
shallowDD,146,-0.647995833729695,PRICE,NEG,0.5,10.0,0.5638319453131785,0.2870407440529293,0.2644466428611796,0.06832606926843754,-0.24855624194044412
shallowDD,146,-0.647995833729695,PRICE,NEG,0.5,25.0,0.4022873856703873,0.2866612380602737,0.26689203555345564,0.04566501100789222,-0.2656909754603658
shallowDD,146,-0.647995833729695,PRICE,NEG,1.0,10.0,0.6410450214660804,0.36425382020583125,0.35541460571949113,0.07740424556553105,-0.23289391463033027
shallowDD,146,-0.647995833729695,PRICE,NEG,1.0,25.0,0.48212506903760727,0.3664989214274937,0.36274876575116655,0.05553385997645166,-0.2363877706460603
shallowDD,146,-0.647995833729695,DDTR,NEG,0.2,10.0,0.2094467791142019,-0.0673444221460473,-0.06173923385801594,0.019817250940108222,-0.3486889011530172
shallowDD,146,-0.647995833729695,DDTR,NEG,0.2,25.0,0.05106469546643132,-0.06456145214368225,-0.06093639786889764,-0.0028370695515514965,-0.4001209718804709
shallowDD,146,-0.647995833729695,DDTR,NEG,0.5,10.0,0.26489574642809083,-0.01189545483215837,-0.008960467289882729,0.028336311397269887,-0.3113242781576463
shallowDD,146,-0.647995833729695,DDTR,NEG,0.5,25.0,0.08718991013479338,-0.02843623747532019,-0.02580253376937286,0.0020737809947080077,-0.37132850144523344
shallowDD,146,-0.647995833729695,DDTR,NEG,1.0,10.0,0.443645795076066,0.1668545938158168,0.26274332563007097,0.05598108650852551,-0.27730134883514246
shallowDD,146,-0.647995833729695,DDTR,NEG,1.0,25.0,0.21338342156585172,0.09775727395573815,0.1902334373485118,0.020790134313451336,-0.3155806911308401
shallowDD,146,-0.647995833729695,DVOL,NEG,0.2,10.0,0.36099888824868404,0.08420768698843484,0.10136988179074713,0.04026096296219683,-0.2625110952706432
shallowDD,146,-0.647995833729695,DVOL,NEG,0.2,25.0,0.19391748578255777,0.0782913381724442,0.09982645958817066,0.017163133378956363,-0.30002272746665015
shallowDD,146,-0.647995833729695,DVOL,NEG,0.5,10.0,0.6488647069122551,0.37207350565200586,0.4551219932688009,0.07711627000359589,-0.22062727608528954
shallowDD,146,-0.647995833729695,DVOL,NEG,0.5,25.0,0.47796646383481933,0.36234031622470575,0.4538293422079068,0.05405631239978148,-0.2541583155174565
shallowDD,146,-0.647995833729695,DVOL,NEG,1.0,10.0,0.8551162581275699,0.5783250568673206,0.6274033924280263,0.10023131160953547,-0.21976634473123002
shallowDD,146,-0.647995833729695,DVOL,NEG,1.0,25.0,0.685831653558616,0.5702055059485024,0.6281451053525811,0.07816535709584138,-0.23716401436128387
shallowDD,146,-0.647995833729695,FROZEN,NEG,0.2,10.0,0.3727193042901967,0.09592810302994748,0.0709804277946644,0.04252663725829664,-0.2636767087751182
shallowDD,146,-0.647995833729695,FROZEN,NEG,0.2,25.0,0.21378716524623476,0.09816101763612119,0.07620438388531608,0.02008497466408299,-0.2947544225282621
shallowDD,146,-0.647995833729695,FROZEN,NEG,0.5,10.0,0.42580780986167355,0.14901660860142435,0.1971779658962653,0.04933551254968682,-0.2719754486982634
shallowDD,146,-0.647995833729695,FROZEN,NEG,0.5,25.0,0.2742804288131633,0.1586542812030497,0.21258488830800917,0.028205315221787375,-0.29469220041708766
shallowDD,146,-0.647995833729695,FROZEN,NEG,1.0,10.0,0.4884057430038861,0.21161454174363692,0.21155260547997684,0.05658179081156445,-0.2664180176544414
shallowDD,146,-0.647995833729695,FROZEN,NEG,1.0,25.0,0.3380676788159514,0.22244153120583782,0.2283925773721989,0.03615118934208672,-0.2908019486713974
