panel,ladder,rung,subtape,frac,n,stat,is_path,is_trunc,value
U56,GROSS,0.6,F2_2,2,2223,K0126,True,True,-15.513469778683792
U56,GROSS,0.6,F2_2,2,2223,K0252,True,True,-15.513469778683792
U56,GROSS,0.6,F2_2,2,2223,K0504,True,True,-15.513469778683792
U56,GROSS,0.65,F2_2,2,2223,CAGR,False,False,14.124176198905957
U56,GROSS,0.65,F2_2,2,2223,VOL,False,False,12.797085720930673
U56,GROSS,0.65,F2_2,2,2223,SHARPE,False,False,1.0967397554587306
U56,GROSS,0.65,F2_2,2,2223,MAXDD,True,False,-16.72846817291308
U56,GROSS,0.65,F2_2,2,2223,ULCER,True,False,4.724762623775228
U56,GROSS,0.65,F2_2,2,2223,CALMAR,True,False,0.8443197579666009
U56,GROSS,0.65,F2_2,2,2223,Q0500,True,True,-2.039753813133449
U56,GROSS,0.65,F2_2,2,2223,Q0750,True,True,-5.50445407103396
U56,GROSS,0.65,F2_2,2,2223,Q0900,True,True,-8.29810459977898
U56,GROSS,0.65,F2_2,2,2223,Q0950,True,True,-9.865747978266356
U56,GROSS,0.65,F2_2,2,2223,Q0990,True,True,-13.217133587981857
U56,GROSS,0.65,F2_2,2,2223,Q0999,True,True,-16.57051227125113
U56,GROSS,0.65,F2_2,2,2223,K0021,True,True,-16.72846817291308
U56,GROSS,0.65,F2_2,2,2223,K0063,True,True,-16.72846817291308
U56,GROSS,0.65,F2_2,2,2223,K0126,True,True,-16.72846817291308
U56,GROSS,0.65,F2_2,2,2223,K0252,True,True,-16.72846817291308
U56,GROSS,0.65,F2_2,2,2223,K0504,True,True,-16.72846817291308
U56,GROSS,0.7,F2_2,2,2223,CAGR,False,False,15.217862043736874
U56,GROSS,0.7,F2_2,2,2223,VOL,False,False,13.784576971770681
U56,GROSS,0.7,F2_2,2,2223,SHARPE,False,False,1.0969453788142918
U56,GROSS,0.7,F2_2,2,2223,MAXDD,True,False,-17.933720685026806
U56,GROSS,0.7,F2_2,2,2223,ULCER,True,False,5.095876914866726
U56,GROSS,0.7,F2_2,2,2223,CALMAR,True,False,0.8485613393344833
U56,GROSS,0.7,F2_2,2,2223,Q0500,True,True,-2.206089513035439
U56,GROSS,0.7,F2_2,2,2223,Q0750,True,True,-5.952118417607162
U56,GROSS,0.7,F2_2,2,2223,Q0900,True,True,-8.973049378009215
U56,GROSS,0.7,F2_2,2,2223,Q0950,True,True,-10.620027968600422
U56,GROSS,0.7,F2_2,2,2223,Q0990,True,True,-14.201330241264627
U56,GROSS,0.7,F2_2,2,2223,Q0999,True,True,-17.76528896489414
U56,GROSS,0.7,F2_2,2,2223,K0021,True,True,-17.933720685026806
U56,GROSS,0.7,F2_2,2,2223,K0063,True,True,-17.933720685026806
U56,GROSS,0.7,F2_2,2,2223,K0126,True,True,-17.933720685026806
U56,GROSS,0.7,F2_2,2,2223,K0252,True,True,-17.933720685026806
U56,GROSS,0.7,F2_2,2,2223,K0504,True,True,-17.933720685026806
U56,GROSS,0.75,F2_2,2,2223,CAGR,False,False,16.31146516944737
U56,GROSS,0.75,F2_2,2,2223,VOL,False,False,14.772604213199042
U56,GROSS,0.75,F2_2,2,2223,SHARPE,False,False,1.097140582066611
U56,GROSS,0.75,F2_2,2,2223,MAXDD,True,False,-19.12756359122645
U56,GROSS,0.75,F2_2,2,2223,ULCER,True,False,5.46804022276418
U56,GROSS,0.75,F2_2,2,2223,CALMAR,True,False,0.852772758624063
U56,GROSS,0.75,F2_2,2,2223,Q0500,True,True,-2.3741944755145052
U56,GROSS,0.75,F2_2,2,2223,Q0750,True,True,-6.3906697802624395
U56,GROSS,0.75,F2_2,2,2223,Q0900,True,True,-9.63132076235986
U56,GROSS,0.75,F2_2,2,2223,Q0950,True,True,-11.364833464752113
U56,GROSS,0.75,F2_2,2,2223,Q0990,True,True,-15.180681473788054
U56,GROSS,0.75,F2_2,2,2223,Q0999,True,True,-18.94888701345479
U56,GROSS,0.75,F2_2,2,2223,K0021,True,True,-19.12756359122645
U56,GROSS,0.75,F2_2,2,2223,K0063,True,True,-19.12756359122645
U56,GROSS,0.75,F2_2,2,2223,K0126,True,True,-19.12756359122645
U56,GROSS,0.75,F2_2,2,2223,K0252,True,True,-19.12756359122645
U56,GROSS,0.75,F2_2,2,2223,K0504,True,True,-19.12756359122645
U56,GROSS,0.3,F3_1,3,1482,CAGR,False,False,5.703090284617596
U56,GROSS,0.3,F3_1,3,1482,VOL,False,False,5.044291316842499
U56,GROSS,0.3,F3_1,3,1482,SHARPE,False,False,1.1248820689054895
U56,GROSS,0.3,F3_1,3,1482,MAXDD,True,False,-5.683340521035936
U56,GROSS,0.3,F3_1,3,1482,ULCER,True,False,1.6809623295690592
U56,GROSS,0.3,F3_1,3,1482,CALMAR,True,False,1.0034750273203865
U56,GROSS,0.3,F3_1,3,1482,Q0500,True,True,-0.6071730289259278
U56,GROSS,0.3,F3_1,3,1482,Q0750,True,True,-1.6177220477594152
U56,GROSS,0.3,F3_1,3,1482,Q0900,True,True,-3.2358533979961033
U56,GROSS,0.3,F3_1,3,1482,Q0950,True,True,-3.9063832421478284
U56,GROSS,0.3,F3_1,3,1482,Q0990,True,True,-4.846230476683725
U56,GROSS,0.3,F3_1,3,1482,Q0999,True,True,-5.432710796690074
U56,GROSS,0.3,F3_1,3,1482,K0021,True,True,-4.820809240410439
U56,GROSS,0.3,F3_1,3,1482,K0063,True,True,-5.4431596649455525
U56,GROSS,0.3,F3_1,3,1482,K0126,True,True,-5.683340521035936
U56,GROSS,0.3,F3_1,3,1482,K0252,True,True,-5.683340521035936
U56,GROSS,0.3,F3_1,3,1482,K0504,True,True,-5.683340521035936
U56,GROSS,0.35,F3_1,3,1482,CAGR,False,False,6.6600190554856775
U56,GROSS,0.35,F3_1,3,1482,VOL,False,False,5.885280895584718
U56,GROSS,0.35,F3_1,3,1482,SHARPE,False,False,1.1251210359463002
U56,GROSS,0.35,F3_1,3,1482,MAXDD,True,False,-6.61768895877775
U56,GROSS,0.35,F3_1,3,1482,ULCER,True,False,1.9632462818351348
U56,GROSS,0.35,F3_1,3,1482,CALMAR,True,False,1.0063965074471777
U56,GROSS,0.35,F3_1,3,1482,Q0500,True,True,-0.7101692796248416
U56,GROSS,0.35,F3_1,3,1482,Q0750,True,True,-1.897988552713379
U56,GROSS,0.35,F3_1,3,1482,Q0900,True,True,-3.7818871960993516
U56,GROSS,0.35,F3_1,3,1482,Q0950,True,True,-4.562335104922976
U56,GROSS,0.35,F3_1,3,1482,Q0990,True,True,-5.65130708753694
U56,GROSS,0.35,F3_1,3,1482,Q0999,True,True,-6.330710114442535
U56,GROSS,0.35,F3_1,3,1482,K0021,True,True,-5.609257287400079
U56,GROSS,0.35,F3_1,3,1482,K0063,True,True,-6.33564900868055
U56,GROSS,0.35,F3_1,3,1482,K0126,True,True,-6.61768895877775
U56,GROSS,0.35,F3_1,3,1482,K0252,True,True,-6.61768895877775
U56,GROSS,0.35,F3_1,3,1482,K0504,True,True,-6.61768895877775
U56,GROSS,0.4,F3_1,3,1482,CAGR,False,False,7.618417730520299
U56,GROSS,0.4,F3_1,3,1482,VOL,False,False,6.72636458735711
U56,GROSS,0.4,F3_1,3,1482,SHARPE,False,False,1.1253497224125513
U56,GROSS,0.4,F3_1,3,1482,MAXDD,True,False,-7.548243690992069
U56,GROSS,0.4,F3_1,3,1482,ULCER,True,False,2.2461229534851075
U56,GROSS,0.4,F3_1,3,1482,CALMAR,True,False,1.0092967374134958
U56,GROSS,0.4,F3_1,3,1482,Q0500,True,True,-0.8181326874854249
U56,GROSS,0.4,F3_1,3,1482,Q0750,True,True,-2.169863329822858
U56,GROSS,0.4,F3_1,3,1482,Q0900,True,True,-4.3254663741324695
U56,GROSS,0.4,F3_1,3,1482,Q0950,True,True,-5.2168348941539655
U56,GROSS,0.4,F3_1,3,1482,Q0990,True,True,-6.453065175688241
U56,GROSS,0.4,F3_1,3,1482,Q0999,True,True,-7.226457210478516
U56,GROSS,0.4,F3_1,3,1482,K0021,True,True,-6.393458307079686
U56,GROSS,0.4,F3_1,3,1482,K0063,True,True,-7.2239016012114865
U56,GROSS,0.4,F3_1,3,1482,K0126,True,True,-7.548243690992069
U56,GROSS,0.4,F3_1,3,1482,K0252,True,True,-7.548243690992069
U56,GROSS,0.4,F3_1,3,1482,K0504,True,True,-7.548243690992069
U56,GROSS,0.45,F3_1,3,1482,CAGR,False,False,8.578152089464442
U56,GROSS,0.45,F3_1,3,1482,VOL,False,False,7.56754700883918
U56,GROSS,0.45,F3_1,3,1482,SHARPE,False,False,1.1255692031969085
U56,GROSS,0.45,F3_1,3,1482,MAXDD,True,False,-8.474957582170372
U56,GROSS,0.45,F3_1,3,1482,ULCER,True,False,2.530426983152502
U56,GROSS,0.45,F3_1,3,1482,CALMAR,True,False,1.012176403987103
U56,GROSS,0.45,F3_1,3,1482,Q0500,True,True,-0.9344991023930799
U56,GROSS,0.45,F3_1,3,1482,Q0750,True,True,-2.4437658992015088
U56,GROSS,0.45,F3_1,3,1482,Q0900,True,True,-4.870869261825517
U56,GROSS,0.45,F3_1,3,1482,Q0950,True,True,-5.863361460465331
U56,GROSS,0.45,F3_1,3,1482,Q0990,True,True,-7.251899340107405
U56,GROSS,0.45,F3_1,3,1482,Q0999,True,True,-8.120047307836293
U56,GROSS,0.45,F3_1,3,1482,K0021,True,True,-7.173423263421591
U56,GROSS,0.45,F3_1,3,1482,K0063,True,True,-8.107901682797888
U56,GROSS,0.45,F3_1,3,1482,K0126,True,True,-8.474957582170372
U56,GROSS,0.45,F3_1,3,1482,K0252,True,True,-8.474957582170372
U56,GROSS,0.45,F3_1,3,1482,K0504,True,True,-8.474957582170372
U56,GROSS,0.5,F3_1,3,1482,CAGR,False,False,9.539082456670256
U56,GROSS,0.5,F3_1,3,1482,VOL,False,False,8.408834009783419
U56,GROSS,0.5,F3_1,3,1482,SHARPE,False,False,1.1257796155020223
U56,GROSS,0.5,F3_1,3,1482,MAXDD,True,False,-9.397774313075683
U56,GROSS,0.5,F3_1,3,1482,ULCER,True,False,2.816406867194403
U56,GROSS,0.5,F3_1,3,1482,CALMAR,True,False,1.0150363414662942
U56,GROSS,0.5,F3_1,3,1482,Q0500,True,True,-1.0385524257797125
U56,GROSS,0.5,F3_1,3,1482,Q0750,True,True,-2.7147738854939805
U56,GROSS,0.5,F3_1,3,1482,Q0900,True,True,-5.425067870699579
U56,GROSS,0.5,F3_1,3,1482,Q0950,True,True,-6.509192332716668
U56,GROSS,0.5,F3_1,3,1482,Q0990,True,True,-8.04884097457497
U56,GROSS,0.5,F3_1,3,1482,Q0999,True,True,-9.011232744248806
U56,GROSS,0.5,F3_1,3,1482,K0021,True,True,-7.949162025213266
U56,GROSS,0.5,F3_1,3,1482,K0063,True,True,-8.987627900124192
U56,GROSS,0.5,F3_1,3,1482,K0126,True,True,-9.397774313075683
U56,GROSS,0.5,F3_1,3,1482,K0252,True,True,-9.397774313075683
U56,GROSS,0.5,F3_1,3,1482,K0504,True,True,-9.397774313075683
U56,GROSS,0.55,F3_1,3,1482,CAGR,False,False,10.501061329496064
U56,GROSS,0.55,F3_1,3,1482,VOL,False,False,9.250231169348421
U56,GROSS,0.55,F3_1,3,1482,SHARPE,False,False,1.125980539677219
U56,GROSS,0.55,F3_1,3,1482,MAXDD,True,False,-10.316658467755483
U56,GROSS,0.55,F3_1,3,1482,ULCER,True,False,3.1033783106144366
U56,GROSS,0.55,F3_1,3,1482,CALMAR,True,False,1.0178742819021227
U56,GROSS,0.55,F3_1,3,1482,Q0500,True,True,-1.1626223356528524
U56,GROSS,0.55,F3_1,3,1482,Q0750,True,True,-3.003730124745637
U56,GROSS,0.55,F3_1,3,1482,Q0900,True,True,-5.991964168060961
U56,GROSS,0.55,F3_1,3,1482,Q0950,True,True,-7.162523060580464
U56,GROSS,0.55,F3_1,3,1482,Q0990,True,True,-8.843848152554509
U56,GROSS,0.55,F3_1,3,1482,Q0999,True,True,-9.899951848187794
U56,GROSS,0.55,F3_1,3,1482,K0021,True,True,-8.720682402611743
U56,GROSS,0.55,F3_1,3,1482,K0063,True,True,-9.863066519872005
U56,GROSS,0.55,F3_1,3,1482,K0126,True,True,-10.316658467755483
U56,GROSS,0.55,F3_1,3,1482,K0252,True,True,-10.316658467755483
U56,GROSS,0.55,F3_1,3,1482,K0504,True,True,-10.316658467755483
U56,GROSS,0.6,F3_1,3,1482,CAGR,False,False,11.463899110424581
U56,GROSS,0.6,F3_1,3,1482,VOL,False,False,10.091745922630096
U56,GROSS,0.6,F3_1,3,1482,SHARPE,False,False,1.126167987948605
U56,GROSS,0.6,F3_1,3,1482,MAXDD,True,False,-11.231599631903604
U56,GROSS,0.6,F3_1,3,1482,ULCER,True,False,3.391362876106758
U56,GROSS,0.6,F3_1,3,1482,CALMAR,True,False,1.020682670869172
U56,GROSS,0.6,F3_1,3,1482,Q0500,True,True,-1.2817663344029182
U56,GROSS,0.6,F3_1,3,1482,Q0750,True,True,-3.282438181911728
U56,GROSS,0.6,F3_1,3,1482,Q0900,True,True,-6.569557813122878
U56,GROSS,0.6,F3_1,3,1482,Q0950,True,True,-7.823950219448908
U56,GROSS,0.6,F3_1,3,1482,Q0990,True,True,-9.638271356398144
U56,GROSS,0.6,F3_1,3,1482,Q0999,True,True,-10.78618157630406
U56,GROSS,0.6,F3_1,3,1482,K0021,True,True,-9.488014521241173
U56,GROSS,0.6,F3_1,3,1482,K0063,True,True,-10.734225388988909
U56,GROSS,0.6,F3_1,3,1482,K0126,True,True,-11.231599631903604
U56,GROSS,0.6,F3_1,3,1482,K0252,True,True,-11.231599631903604
U56,GROSS,0.6,F3_1,3,1482,K0504,True,True,-11.231599631903604
U56,GROSS,0.65,F3_1,3,1482,CAGR,False,False,12.427446870834613
U56,GROSS,0.65,F3_1,3,1482,VOL,False,False,10.933384130337021
U56,GROSS,0.65,F3_1,3,1482,SHARPE,False,False,1.1263429768350675
U56,GROSS,0.65,F3_1,3,1482,MAXDD,True,False,-12.142544154412299
U56,GROSS,0.65,F3_1,3,1482,ULCER,True,False,3.680364265563904
U56,GROSS,0.65,F3_1,3,1482,CALMAR,True,False,1.0234631814222217
U56,GROSS,0.65,F3_1,3,1482,Q0500,True,True,-1.3942332771636483
U56,GROSS,0.65,F3_1,3,1482,Q0750,True,True,-3.582012361035748
U56,GROSS,0.65,F3_1,3,1482,Q0900,True,True,-7.147861301079192
U56,GROSS,0.65,F3_1,3,1482,Q0950,True,True,-8.46548889503779
U56,GROSS,0.65,F3_1,3,1482,Q0990,True,True,-10.440674399043893
U56,GROSS,0.65,F3_1,3,1482,Q0999,True,True,-11.669833955669132
U56,GROSS,0.65,F3_1,3,1482,K0021,True,True,-10.251180559407654
U56,GROSS,0.65,F3_1,3,1482,K0063,True,True,-11.601084851439996
U56,GROSS,0.65,F3_1,3,1482,K0126,True,True,-12.142544154412299
U56,GROSS,0.65,F3_1,3,1482,K0252,True,True,-12.142544154412299
U56,GROSS,0.65,F3_1,3,1482,K0504,True,True,-12.142544154412299
U56,GROSS,0.7,F3_1,3,1482,CAGR,False,False,13.391554684940466
U56,GROSS,0.7,F3_1,3,1482,VOL,False,False,11.775151081970737
U56,GROSS,0.7,F3_1,3,1482,SHARPE,False,False,1.1265063830334976
U56,GROSS,0.7,F3_1,3,1482,MAXDD,True,False,-13.049427617982943
U56,GROSS,0.7,F3_1,3,1482,ULCER,True,False,3.970390726289986
U56,GROSS,0.7,F3_1,3,1482,CALMAR,True,False,1.0262177834134312
U56,GROSS,0.7,F3_1,3,1482,Q0500,True,True,-1.510492885702848
U56,GROSS,0.7,F3_1,3,1482,Q0750,True,True,-3.8557156493672693
U56,GROSS,0.7,F3_1,3,1482,Q0900,True,True,-7.7171888051032935
U56,GROSS,0.7,F3_1,3,1482,Q0950,True,True,-9.12283209228475
U56,GROSS,0.7,F3_1,3,1482,Q0990,True,True,-11.252301088522483
U56,GROSS,0.7,F3_1,3,1482,Q0999,True,True,-12.550816957451804
U56,GROSS,0.7,F3_1,3,1482,K0021,True,True,-11.010183944776491
U56,GROSS,0.7,F3_1,3,1482,K0063,True,True,-12.463602971225502
U56,GROSS,0.7,F3_1,3,1482,K0126,True,True,-13.049427617982943
U56,GROSS,0.7,F3_1,3,1482,K0252,True,True,-13.049427617982943
U56,GROSS,0.7,F3_1,3,1482,K0504,True,True,-13.049427617982943
U56,GROSS,0.75,F3_1,3,1482,CAGR,False,False,14.356037576835124
U56,GROSS,0.75,F3_1,3,1482,VOL,False,False,12.617051508659967
U56,GROSS,0.75,F3_1,3,1482,SHARPE,False,False,1.126656621070186
U56,GROSS,0.75,F3_1,3,1482,MAXDD,True,False,-13.952247957155734
U56,GROSS,0.75,F3_1,3,1482,ULCER,True,False,4.261459377001294
U56,GROSS,0.75,F3_1,3,1482,CALMAR,True,False,1.0289408288126285
U56,GROSS,0.75,F3_1,3,1482,Q0500,True,True,-1.6300917784406024
U56,GROSS,0.75,F3_1,3,1482,Q0750,True,True,-4.167292783752079
U56,GROSS,0.75,F3_1,3,1482,Q0900,True,True,-8.300582417040829
U56,GROSS,0.75,F3_1,3,1482,Q0950,True,True,-9.78273006498848
U56,GROSS,0.75,F3_1,3,1482,Q0990,True,True,-12.064582786893151
U56,GROSS,0.75,F3_1,3,1482,Q0999,True,True,-13.429110448994749
U56,GROSS,0.75,F3_1,3,1482,K0021,True,True,-11.76503452605409
U56,GROSS,0.75,F3_1,3,1482,K0063,True,True,-13.32181916214816
U56,GROSS,0.75,F3_1,3,1482,K0126,True,True,-13.952247957155734
U56,GROSS,0.75,F3_1,3,1482,K0252,True,True,-13.952247957155734
U56,GROSS,0.75,F3_1,3,1482,K0504,True,True,-13.952247957155734
U56,GROSS,0.3,F3_2,3,1481,CAGR,False,False,5.7542122099914605
U56,GROSS,0.3,F3_2,3,1481,VOL,False,False,5.461237067278418
U56,GROSS,0.3,F3_2,3,1481,SHARPE,False,False,1.0518956418365715
U56,GROSS,0.3,F3_2,3,1481,MAXDD,True,False,-7.990333123577344
U56,GROSS,0.3,F3_2,3,1481,ULCER,True,False,2.0912694211677523
U56,GROSS,0.3,F3_2,3,1481,CALMAR,True,False,0.72014672242041
U56,GROSS,0.3,F3_2,3,1481,Q0500,True,True,-0.6106849563227551
U56,GROSS,0.3,F3_2,3,1481,Q0750,True,True,-2.1077825212976258
U56,GROSS,0.3,F3_2,3,1481,Q0900,True,True,-3.80034349063964
U56,GROSS,0.3,F3_2,3,1481,Q0950,True,True,-4.739357938238518
U56,GROSS,0.3,F3_2,3,1481,Q0990,True,True,-6.577173541014628
U56,GROSS,0.3,F3_2,3,1481,Q0999,True,True,-7.933346750689411
U56,GROSS,0.3,F3_2,3,1481,K0021,True,True,-7.968183673520316
U56,GROSS,0.3,F3_2,3,1481,K0063,True,True,-7.990333123577344
U56,GROSS,0.3,F3_2,3,1481,K0126,True,True,-7.990333123577344
U56,GROSS,0.3,F3_2,3,1481,K0252,True,True,-7.990333123577344
U56,GROSS,0.3,F3_2,3,1481,K0504,True,True,-7.990333123577344
U56,GROSS,0.35,F3_2,3,1481,CAGR,False,False,6.718162133642225
U56,GROSS,0.35,F3_2,3,1481,VOL,False,False,6.37390125984767
U56,GROSS,0.35,F3_2,3,1481,SHARPE,False,False,1.052160384240638
U56,GROSS,0.35,F3_2,3,1481,MAXDD,True,False,-9.276262093656973
U56,GROSS,0.35,F3_2,3,1481,ULCER,True,False,2.4407067127079447
U56,GROSS,0.35,F3_2,3,1481,CALMAR,True,False,0.7242315995185222
U56,GROSS,0.35,F3_2,3,1481,Q0500,True,True,-0.7123246870804694
U56,GROSS,0.35,F3_2,3,1481,Q0750,True,True,-2.469156962753558
U56,GROSS,0.35,F3_2,3,1481,Q0900,True,True,-4.440432324892399
U56,GROSS,0.35,F3_2,3,1481,Q0950,True,True,-5.520667722821555
U56,GROSS,0.35,F3_2,3,1481,Q0990,True,True,-7.648533491381189
U56,GROSS,0.35,F3_2,3,1481,Q0999,True,True,-9.21438745812529
U56,GROSS,0.35,F3_2,3,1481,K0021,True,True,-9.254644652394557
U56,GROSS,0.35,F3_2,3,1481,K0063,True,True,-9.276262093656973
U56,GROSS,0.35,F3_2,3,1481,K0126,True,True,-9.276262093656973
U56,GROSS,0.35,F3_2,3,1481,K0252,True,True,-9.276262093656973
U56,GROSS,0.35,F3_2,3,1481,K0504,True,True,-9.276262093656973
U56,GROSS,0.4,F3_2,3,1481,CAGR,False,False,7.683099785145298
U56,GROSS,0.4,F3_2,3,1481,VOL,False,False,7.2873254239010645
U56,GROSS,0.4,F3_2,3,1481,SHARPE,False,False,1.0524165689932825
U56,GROSS,0.4,F3_2,3,1481,MAXDD,True,False,-10.549267883333187
U56,GROSS,0.4,F3_2,3,1481,ULCER,True,False,2.790397876905989
U56,GROSS,0.4,F3_2,3,1481,CALMAR,True,False,0.7283064445907043
U56,GROSS,0.4,F3_2,3,1481,Q0500,True,True,-0.8139241687517623
U56,GROSS,0.4,F3_2,3,1481,Q0750,True,True,-2.826230810717068
U56,GROSS,0.4,F3_2,3,1481,Q0900,True,True,-5.08225707443927
U56,GROSS,0.4,F3_2,3,1481,Q0950,True,True,-6.303115567716662
U56,GROSS,0.4,F3_2,3,1481,Q0990,True,True,-8.712754837323349
U56,GROSS,0.4,F3_2,3,1481,Q0999,True,True,-10.483784167458829
U56,GROSS,0.4,F3_2,3,1481,K0021,True,True,-10.529353337364883
U56,GROSS,0.4,F3_2,3,1481,K0063,True,True,-10.549267883333187
U56,GROSS,0.4,F3_2,3,1481,K0126,True,True,-10.549267883333187
U56,GROSS,0.4,F3_2,3,1481,K0252,True,True,-10.549267883333187
U56,GROSS,0.4,F3_2,3,1481,K0504,True,True,-10.549267883333187
U56,GROSS,0.45,F3_2,3,1481,CAGR,False,False,8.648859516555362
U56,GROSS,0.45,F3_2,3,1481,VOL,False,False,8.201531591142484
U56,GROSS,0.45,F3_2,3,1481,SHARPE,False,False,1.0526639883352498
U56,GROSS,0.45,F3_2,3,1481,MAXDD,True,False,-11.809416190976599
U56,GROSS,0.45,F3_2,3,1481,ULCER,True,False,3.140341419595333
U56,GROSS,0.45,F3_2,3,1481,CALMAR,True,False,0.7323697782083275
U56,GROSS,0.45,F3_2,3,1481,Q0500,True,True,-0.9210783646726062
U56,GROSS,0.45,F3_2,3,1481,Q0750,True,True,-3.1926112556153683
U56,GROSS,0.45,F3_2,3,1481,Q0900,True,True,-5.725748369296025
U56,GROSS,0.45,F3_2,3,1481,Q0950,True,True,-7.087654909270001
U56,GROSS,0.45,F3_2,3,1481,Q0990,True,True,-9.769827165822699
U56,GROSS,0.45,F3_2,3,1481,Q0999,True,True,-11.741601539359753
U56,GROSS,0.45,F3_2,3,1481,K0021,True,True,-11.792375115378205
U56,GROSS,0.45,F3_2,3,1481,K0063,True,True,-11.809416190976599
U56,GROSS,0.45,F3_2,3,1481,K0126,True,True,-11.809416190976599
U56,GROSS,0.45,F3_2,3,1481,K0252,True,True,-11.809416190976599
U56,GROSS,0.45,F3_2,3,1481,K0504,True,True,-11.809416190976599
U56,GROSS,0.5,F3_2,3,1481,CAGR,False,False,9.61527655844523
U56,GROSS,0.5,F3_2,3,1481,VOL,False,False,9.116542551345422
U56,GROSS,0.5,F3_2,3,1481,SHARPE,False,False,1.05290289739884
U56,GROSS,0.5,F3_2,3,1481,MAXDD,True,False,-13.056766654322352
U56,GROSS,0.5,F3_2,3,1481,ULCER,True,False,3.49053604408954
U56,GROSS,0.5,F3_2,3,1481,CALMAR,True,False,0.7364209542078443
U56,GROSS,0.5,F3_2,3,1481,Q0500,True,True,-1.0275117689150743
U56,GROSS,0.5,F3_2,3,1481,Q0750,True,True,-3.570756609334226
U56,GROSS,0.5,F3_2,3,1481,Q0900,True,True,-6.370838343649905
U56,GROSS,0.5,F3_2,3,1481,Q0950,True,True,-7.871238138916592
U56,GROSS,0.5,F3_2,3,1481,Q0990,True,True,-10.819734468307548
U56,GROSS,0.5,F3_2,3,1481,Q0999,True,True,-12.987884136653873
U56,GROSS,0.5,F3_2,3,1481,K0021,True,True,-13.043755285033681
U56,GROSS,0.5,F3_2,3,1481,K0063,True,True,-13.056766654322352
U56,GROSS,0.5,F3_2,3,1481,K0126,True,True,-13.056766654322352
U56,GROSS,0.5,F3_2,3,1481,K0252,True,True,-13.056766654322352
U56,GROSS,0.5,F3_2,3,1481,K0504,True,True,-13.056766654322352
U56,GROSS,0.55,F3_2,3,1481,CAGR,False,False,10.582155651296876
U56,GROSS,0.55,F3_2,3,1481,VOL,False,False,10.032383896457135
U56,GROSS,0.55,F3_2,3,1481,SHARPE,False,False,1.0531307682703077
U56,GROSS,0.55,F3_2,3,1481,MAXDD,True,False,-14.291446302138814
U56,GROSS,0.55,F3_2,3,1481,ULCER,True,False,3.8410001325860788
U56,GROSS,0.55,F3_2,3,1481,CALMAR,True,False,0.7404537950587396
U56,GROSS,0.55,F3_2,3,1481,Q0500,True,True,-1.1301765993698576
U56,GROSS,0.55,F3_2,3,1481,Q0750,True,True,-3.947839417366915
U56,GROSS,0.55,F3_2,3,1481,Q0900,True,True,-7.01752782260499
U56,GROSS,0.55,F3_2,3,1481,Q0950,True,True,-8.653865502981892
U56,GROSS,0.55,F3_2,3,1481,Q0990,True,True,-11.862530260233813
U56,GROSS,0.55,F3_2,3,1481,Q0999,True,True,-14.222667822769107
U56,GROSS,0.55,F3_2,3,1481,K0021,True,True,-14.283530453639706
U56,GROSS,0.55,F3_2,3,1481,K0063,True,True,-14.291446302138814
U56,GROSS,0.55,F3_2,3,1481,K0126,True,True,-14.291446302138814
U56,GROSS,0.55,F3_2,3,1481,K0252,True,True,-14.291446302138814
U56,GROSS,0.55,F3_2,3,1481,K0504,True,True,-14.291446302138814
U56,GROSS,0.6,F3_2,3,1481,CAGR,False,False,11.549332955955993
U56,GROSS,0.6,F3_2,3,1481,VOL,False,False,10.949079547114797
U56,GROSS,0.6,F3_2,3,1481,SHARPE,False,False,1.0533490214823469
U56,GROSS,0.6,F3_2,3,1481,MAXDD,True,False,-15.513469778683772
U56,GROSS,0.6,F3_2,3,1481,ULCER,True,False,4.191717008316602
U56,GROSS,0.6,F3_2,3,1481,CALMAR,True,False,0.7444712962812041
U56,GROSS,0.6,F3_2,3,1481,Q0500,True,True,-1.2335951659205737
U56,GROSS,0.6,F3_2,3,1481,Q0750,True,True,-4.342103545570529
U56,GROSS,0.6,F3_2,3,1481,Q0900,True,True,-7.653199568145018
U56,GROSS,0.6,F3_2,3,1481,Q0950,True,True,-9.423171996773362
U56,GROSS,0.6,F3_2,3,1481,Q0990,True,True,-12.898153123520967
U56,GROSS,0.6,F3_2,3,1481,Q0999,True,True,-15.44600488216622
U56,GROSS,0.6,F3_2,3,1481,K0021,True,True,-15.511753641115575
U56,GROSS,0.6,F3_2,3,1481,K0063,True,True,-15.513469778683772
U56,GROSS,0.6,F3_2,3,1481,K0126,True,True,-15.513469778683772
U56,GROSS,0.6,F3_2,3,1481,K0252,True,True,-15.513469778683772
U56,GROSS,0.6,F3_2,3,1481,K0504,True,True,-15.513469778683772
U56,GROSS,0.65,F3_2,3,1481,CAGR,False,False,12.516630905284853
U56,GROSS,0.65,F3_2,3,1481,VOL,False,False,11.866653343093072
U56,GROSS,0.65,F3_2,3,1481,SHARPE,False,False,1.0535578726580839
U56,GROSS,0.65,F3_2,3,1481,MAXDD,True,False,-16.728468172913086
U56,GROSS,0.65,F3_2,3,1481,ULCER,True,False,4.5426854712738995
U56,GROSS,0.65,F3_2,3,1481,CALMAR,True,False,0.7482233744241996
U56,GROSS,0.65,F3_2,3,1481,Q0500,True,True,-1.3498717496070594
U56,GROSS,0.65,F3_2,3,1481,Q0750,True,True,-4.741200182010107
