book,set,panel,mean_gross,b_CAGR,PATH_CAGR,CONST_CAGR,CURRENT_CAGR,gap_PATH,gap_CONST,gap_CURRENT,gap_IS,gap_OOS,same_sign
B136-qroll-q0.17-w504-d0.50,GRID,B136,0.8961524231614355,0.13288152885698334,0.13694157103883664,0.13654091032400362,0.15163389387763448,-0.004060042181853296,-0.003659381467020273,-0.01875236502065114,-0.0023782452250475927,-0.005435271535318531,True
B136-qroll-q0.17-w504-d1.00,GRID,B136,0.8006505361795674,0.12197980001953468,0.11961157177378778,0.12249734630119868,0.15163389387763448,0.002368228245746895,-0.0005175462816640053,-0.029654093858099806,-0.0002356954244300269,0.004480068160959139,False
B136-qroll-q0.17-w1008-d0.50,GRID,B136,0.9304197276251089,0.1352841295722429,0.1394228174370462,0.14154233836240504,0.15163389387763448,-0.004138687864803314,-0.006258208790162145,-0.01634976430539159,-0.003933262673388116,-0.004308130768718277,True
B136-qroll-q0.17-w1008-d1.00,GRID,B136,0.8691851451069139,0.12760359805018262,0.12539256304640567,0.13259076555607985,0.15163389387763448,0.002211035003776951,-0.004987167505897228,-0.024030295827451864,-0.0036006560710981628,0.007003103401455935,False
SMALL-band0.03-g0.50,GRID,SMALL,0.27328248082574186,0.028946167464238393,0.03364447456335973,0.039606824027707876,0.14058393631844446,-0.004698307099121335,-0.010660656563469484,-0.11163776885420607,0.0045256067552545964,-0.010375025226246004,False
SMALL-band0.03-g0.75,GRID,SMALL,0.4099237212386128,0.04297260490467503,0.05034428686681047,0.059130997639456284,0.14058393631844446,-0.007371681962135446,-0.016158392734781257,-0.09761133141376943,0.006899998424477527,-0.016145980449746578,False
SMALL-band0.03-g1.00,GRID,SMALL,0.5465649616514837,0.056672792687144424,0.0669446562160454,0.07843487774157998,0.14058393631844446,-0.01027186352890097,-0.021762085054435554,-0.08391114363130003,0.009343838713696151,-0.022318621713202536,False
SMALL-band0.08-g0.50,GRID,SMALL,0.2780749812001809,0.032444945741439524,0.03429753020373072,0.04029504941216633,0.14058393631844446,-0.0018525844622911958,-0.007850103670726805,-0.10813899057700493,0.006670969833467044,-0.007083913039215073,False
SMALL-band0.08-g0.75,GRID,SMALL,0.4171124718002714,0.048251683354414654,0.05129147352386254,0.060152298333211895,0.14058393631844446,-0.003039790169447887,-0.011900614978797242,-0.0923322529640298,0.010195349522388986,-0.011143390457811986,False
SMALL-band0.08-g1.00,GRID,SMALL,0.5561499624003619,0.06374826495117292,0.06816206534556057,0.07978005189079185,0.14058393631844446,-0.004413800394387657,-0.01603178693961893,-0.07683567136727154,0.013840828538801642,-0.015563242484466944,False
SMALL-qroll-q0.12-w252-d0.50,GRID,SMALL,0.9173438293550024,0.06719640509400016,0.13220768023069573,0.12950030705480797,0.14058393631844446,-0.06501127513669558,-0.06230390196080782,-0.0733875312244443,-0.010833453520048275,-0.09944474232049672,True
SMALL-qroll-q0.12-w252-d1.00,GRID,SMALL,0.8349415947181308,0.0717416293313271,0.11718302218316601,0.11833502467795065,0.14058393631844446,-0.0454413928518389,-0.046593395346623545,-0.06884230698711735,0.011695932878324378,-0.0828479193967997,False
SMALL-qroll-q0.12-w504-d0.50,GRID,SMALL,0.9399441340782121,0.06472927340601897,0.13165057353715937,0.13254264711411068,0.14058393631844446,-0.0669213001311404,-0.0678133737080917,-0.07585466291242549,-0.026677424526828197,-0.09185320300560496,True
SMALL-qroll-q0.12-w504-d1.00,GRID,SMALL,0.8801422041645504,0.06723350805706496,0.1164489762752634,0.12447354202341931,0.14058393631844446,-0.049215468218198444,-0.05724003396635435,-0.0733504282613795,-0.018700357520801347,-0.06819826686329833,True
SMALL-qroll-q0.12-w1008-d0.50,GRID,SMALL,0.9528948704926357,0.05797407911575392,0.1255466011126185,0.13428204767574226,0.14058393631844446,-0.06757252199686459,-0.07630796855998834,-0.08260985720269054,-0.026666978635782046,-0.09264173483471194,True
SMALL-qroll-q0.12-w1008-d1.00,GRID,SMALL,0.9060436769933974,0.05410875164322748,0.10476327959583198,0.12797587089018836,0.14058393631844446,-0.0506545279526045,-0.07386711924696088,-0.08647518467521698,-0.018546175966004164,-0.07020091709786258,True
SMALL-qroll-q0.17-w252-d0.50,GRID,SMALL,0.8910614525139663,0.06167665942235212,0.12545608904107008,0.12595138441292053,0.14058393631844446,-0.06377942961871796,-0.06427472499056841,-0.07890727689609234,-0.009644539578951061,-0.09797685281471469,True
SMALL-qroll-q0.17-w252-d1.00,GRID,SMALL,0.7823768410360586,0.060276427823179324,0.10343516524105101,0.11115496038333594,0.14058393631844446,-0.043158737417871684,-0.05087853256015662,-0.08030750849526513,0.013942735302435505,-0.08009841082597502,False
SMALL-qroll-q0.17-w504-d0.50,GRID,SMALL,0.9207719654647026,0.05408766003002086,0.11828407933934004,0.12996234764847703,0.14058393631844446,-0.06419641930931919,-0.07587468761845617,-0.0864962762884236,-0.023905920183592277,-0.08915589696274417,True
SMALL-qroll-q0.17-w504-d1.00,GRID,SMALL,0.8417978669375316,0.04536544577649604,0.08992020852653204,0.11926829563748464,0.14058393631844446,-0.044554762750036,-0.0739028498609886,-0.09521849054194842,-0.013646769500571532,-0.06377332477874376,True
SMALL-qroll-q0.17-w1008-d0.50,GRID,SMALL,0.9367699339766377,0.055032648258108274,0.12389685930240901,0.1321158811765728,0.14058393631844446,-0.06886421104430074,-0.07708323291846453,-0.08555128806033618,-0.0284588936615362,-0.09368577808951417,True
SMALL-qroll-q0.17-w1008-d1.00,GRID,SMALL,0.8737938039614015,0.04797253612829078,0.10120196415970706,0.12361341915823032,0.14058393631844446,-0.05322942803141628,-0.07564088302993954,-0.09261140019015368,-0.02211347907743555,-0.07225952318169337,True
