panel,n,gross,pair,dH2,dDD,R,R_x_gross,dturn,fast_H2m,fast_DDm,slow_H2m,slow_DDm,fast_4b,slow_4b
SMALL484,40,0.75,2W->M,-0.06839781368524178,-0.0076486190095047535,8.942504993417174,6.70687874506288,-4.322920540837904,-0.4740732541478234,-0.1613011740805822,-0.5424710678330652,-0.16894979309008695,False,False
SMALL484,40,0.75,M->Q,-0.1436976387237111,-0.04972711289044929,2.8897241438545294,2.167293107890897,-4.276095704443014,-0.5424710678330652,-0.16894979309008695,-0.6861687065567763,-0.21867690598053624,False,False
SMALL484,40,0.75,W->M,-0.08094029421590626,-0.04572724774617454,1.7700670432910013,1.327550282468251,-9.202835544947213,-0.46153077361715894,-0.12322254534391242,-0.5424710678330652,-0.16894979309008695,False,False
SMALL484,40,1.0,W->2W,-0.010638283717006702,-0.044369400391633174,0.239766226793833,0.239766226793833,-6.508264037262016,-0.4630468965157806,-0.2158259299005446,-0.47368518023278733,-0.2601953302921778,False,False
SMALL484,40,1.0,2W->M,-0.06754616449684842,-0.01286506481414651,5.250355553792019,5.250355553792019,-5.759296271816769,-0.47368518023278733,-0.2601953302921778,-0.5412313447296357,-0.2730603951063243,False,False
SMALL484,40,1.0,M->Q,-0.1477020833076188,-0.06987112741269574,2.1139215692801456,2.1139215692801456,-5.706516113524106,-0.5412313447296357,-0.2730603951063243,-0.6889334280372545,-0.34293152251902004,False,False
SMALL484,40,1.0,W->M,-0.07818444821385512,-0.05723446520577968,1.3660378922516752,1.3660378922516752,-12.267560309078785,-0.4630468965157806,-0.2158259299005446,-0.5412313447296357,-0.2730603951063243,False,False
U56,10,0.5,W->2W,0.0694159205521413,-0.02635760323848313,-2.633620360852513,-1.3168101804262564,-3.2664419880062274,0.1235568633791615,0.08343066027727342,0.1929727839313028,0.05707305703879029,False,False
U56,10,0.5,2W->M,0.06534400627216175,-0.01575566358406255,-4.147334444120759,-2.0736672220603793,-2.3121388386511335,0.1929727839313028,0.05707305703879029,0.25831679020346454,0.041317393454727736,False,True
U56,10,0.5,M->Q,-0.2804794747310986,-0.007048612022874545,39.79215678503386,19.89607839251693,-1.9550694673954947,0.25831679020346454,0.041317393454727736,-0.022162684527634036,0.03426878143185319,True,False
U56,10,0.5,W->M,0.13475992682430304,-0.04211326682254568,-3.199939994969904,-1.599969997484952,-5.578580826657361,0.1235568633791615,0.08343066027727342,0.25831679020346454,0.041317393454727736,False,True
U56,10,0.75,W->2W,0.06840761212647573,-0.037020792896715116,-1.8478159643238108,-1.385861973242858,-4.8946937749770445,0.12538246522930874,0.026921508142594197,0.19379007735578446,-0.010099284754120919,False,False
U56,10,0.75,2W->M,0.06773965851643271,-0.01974836959935522,-3.430139292037779,-2.572604469028334,-3.4624123923228955,0.19379007735578446,-0.010099284754120919,0.2615297358722172,-0.02984765435347614,False,False
U56,10,0.75,M->Q,-0.2758079533525444,-0.012462541210497502,22.130956174509947,16.59821713088246,-2.9357156604936296,0.2615297358722172,-0.02984765435347614,-0.014278217480327204,-0.04231019556397364,False,False
U56,10,0.75,W->M,0.13614727064290844,-0.056769162496070336,-2.398261039210025,-1.798695779407519,-8.35710616729994,0.12538246522930874,0.026921508142594197,0.2615297358722172,-0.02984765435347614,False,False
U56,10,1.0,W->2W,0.06743313520381233,-0.04618441706643983,-1.4600841471443624,-1.4600841471443624,-6.53223869060589,0.12698763895017007,-0.027649312959193595,0.1944207741539824,-0.07383373002563343,False,False
U56,10,1.0,2W->M,0.07023014705501462,-0.021789731439784354,-3.2230845638962897,-3.2230845638962897,-4.6209297095155595,0.1944207741539824,-0.07383373002563343,0.264650921208997,-0.09562346146541778,False,False
U56,10,1.0,M->Q,-0.2715628285946067,-0.018875409327261505,14.387122625329882,14.387122625329882,-3.9269294632416685,0.264650921208997,-0.09562346146541778,-0.00691190738560965,-0.11449887079267929,False,False
U56,10,1.0,W->M,0.13766328225882696,-0.06797414850622419,-2.025229962920706,-2.025229962920706,-11.15316840012145,0.12698763895017007,-0.027649312959193595,0.264650921208997,-0.09562346146541778,False,False
U56,20,0.5,W->2W,0.07890418255188503,-0.02296597148355417,-3.435699752931765,-1.7178498764658825,-2.4185346699679773,0.2316645749730445,0.07807455258233809,0.3105687575249295,0.055108581098783915,False,False
U56,20,0.5,2W->M,0.08567710652831018,0.013174425458780004,6.50328978644084,3.25164489322042,-1.7099511819033881,0.3105687575249295,0.055108581098783915,0.3962458640532397,0.06828300655756392,False,False
U56,20,0.5,M->Q,-0.21695115488359407,-0.05300097373592083,4.093342812238896,2.046671406119448,-1.4061818254006124,0.3962458640532397,0.06828300655756392,0.17929470916964563,0.015282032821643088,False,False
U56,20,0.5,W->M,0.1645812890801952,-0.009791546024774167,-16.808508959032455,-8.404254479516228,-4.128485851871366,0.2316645749730445,0.07807455258233809,0.3962458640532397,0.06828300655756392,False,False
U56,20,0.75,W->2W,0.07721478015366001,-0.03244822311465512,-2.3796304617612867,-1.784722846320965,-3.6157505146187594,0.2323740614790456,0.019219924721608495,0.3095888416327056,-0.013228298393046622,True,False
U56,20,0.75,2W->M,0.08803337731806726,0.020463295396697778,4.3020137085189845,3.2265102813892383,-2.5644799938381277,0.3095888416327056,-0.013228298393046622,0.3976222189507729,0.007234997003651156,False,True
U56,20,0.75,M->Q,-0.2172458686091967,-0.07615546736238155,2.8526627980029895,2.1394970985022423,-2.108543930065659,0.3976222189507729,0.007234997003651156,0.18037635034157617,-0.06892047035873039,True,False
U56,20,0.75,W->M,0.16524815747172727,-0.011984927717957339,-13.787997838662934,-10.3409983789972,-6.180230508456887,0.2323740614790456,0.019219924721608495,0.3976222189507729,0.007234997003651156,True,True
U56,20,1.0,W->2W,0.07545200584761513,-0.04071794504873094,-1.853040612862823,-1.853040612862823,-4.817417661602962,0.23285588204221497,-0.03748547594239371,0.3083078878898301,-0.07820342099112465,False,False
U56,20,1.0,2W->M,0.09058823873285382,0.02800806262314348,3.234362902987778,3.234362902987778,-3.4271718787032173,0.3083078878898301,-0.07820342099112465,0.3988961266226839,-0.05019535836798117,False,False
U56,20,1.0,M->Q,-0.2186128928298332,-0.09751930786598118,2.2417395858702003,2.2417395858702003,-2.8143771095945325,0.3988961266226839,-0.05019535836798117,0.18028323379285072,-0.14771466623396234,False,False
U56,20,1.0,W->M,0.16604024458046895,-0.01270988242558746,-13.063869438020742,-13.063869438020742,-8.24458954030618,0.23285588204221497,-0.03748547594239371,0.3988961266226839,-0.05019535836798117,False,False
U56,40,0.5,W->2W,0.025928714499589445,-0.025764048216468716,-1.0063913202512744,-0.5031956601256372,-1.8655169753318508,0.22102657972356454,0.0895670133763985,0.246955294223154,0.06380296515992978,False,False
U56,40,0.5,2W->M,0.08472667234640507,0.016536667084191436,5.123564011722849,2.5617820058614247,-1.292204401772358,0.246955294223154,0.06380296515992978,0.33168196656955906,0.08033963224412122,False,False
U56,40,0.5,M->Q,-0.2438720474955749,-0.05698874484651051,4.279301959578207,2.1396509797891037,-1.1830194598208468,0.33168196656955906,0.08033963224412122,0.08780991907398417,0.02335088739761071,False,False
U56,40,0.5,W->M,0.11065538684599452,-0.00922738113227728,-11.99206852515533,-5.996034262577665,-3.1577213771042087,0.22102657972356454,0.0895670133763985,0.33168196656955906,0.08033963224412122,False,False
U56,40,0.75,W->2W,0.023318759645952314,-0.03683293204288707,-0.6330953945996128,-0.4748215459497096,-2.7812224058787196,0.2209349528291008,0.03566893840421492,0.24425371247505312,-0.001163993638672145,True,False
U56,40,0.75,2W->M,0.088089713495203,0.02501221286763977,3.5218680554718715,2.6414010416039035,-1.9292285424250921,0.24425371247505312,-0.001163993638672145,0.3323434259702561,0.023848219228967626,False,True
U56,40,0.75,M->Q,-0.25031313814346934,-0.08414539739621296,2.9747692195786684,2.2310769146840013,-1.7643394445215599,0.3323434259702561,0.023848219228967626,0.08203028782678679,-0.060297178167245336,True,False
U56,40,0.75,W->M,0.11140847314115532,-0.011820719175247296,-9.424847294777612,-7.068635471083208,-4.710450948303812,0.2209349528291008,0.03566893840421492,0.3323434259702561,0.023848219228967626,True,True
U56,40,1.0,W->2W,0.020632173485222616,-0.04677948598635884,-0.4410517356099012,-0.4410517356099012,-3.6914338999234113,0.22067938083128735,-0.016579984768703593,0.24131155431650997,-0.06335947075506243,False,False
U56,40,1.0,2W->M,0.09164058843885536,0.033502873055525684,2.735305365810737,2.735305365810737,-2.562218724148079,0.24131155431650997,-0.06335947075506243,0.33295214275536533,-0.029856597699536747,False,False
U56,40,1.0,M->Q,-0.25768845196070267,-0.1105334594714783,2.3313162656163473,2.3313162656163473,-2.3403268271778783,0.33295214275536533,-0.029856597699536747,0.07526369079466266,-0.14039005717101505,False,False
U56,40,1.0,W->M,0.11227276192407798,-0.013276612930833154,-8.456431057302238,-8.456431057302238,-6.25365262407149,0.22067938083128735,-0.016579984768703593,0.33295214275536533,-0.029856597699536747,False,False
