book,set,panel,strip,rung,conv,half,margin0,margin1,d_margin,dBOOK,dCOMP,comparand_share,side,flips_leg,base_pass4b
U56-band0.08-g0.75,GRID,U56,DD_2015,25.0,DATE,H2,0.2176683789326076,0.2176683789326076,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,10.0,COUNT,H1,0.28370695580304905,0.261361389173832,-0.02234556662921705,-0.040919331072928555,-0.018573764443711505,0.31220033656706386,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,10.0,COUNT,H2,0.24108789404425812,0.15806708601782837,-0.08302080802642975,0.21055411281736736,0.2935749208437971,0.5823408318932785,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,10.0,DATE,H1,0.28370695580304905,0.28370695580304905,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,10.0,DATE,H2,0.24108789404425812,0.13605827484198718,-0.10502961920227094,0.17668552419405836,0.2817151433963293,0.614560936128612,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,25.0,COUNT,H1,0.2609674272096204,0.2385362600172729,-0.0224311671923475,-0.041004931636059005,-0.018573764443711505,0.31175177816652627,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,25.0,COUNT,H2,0.2176683789326076,0.13530107324362017,-0.08236730568898742,0.21120761515480968,0.2935749208437971,0.5815869209163912,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,25.0,DATE,H1,0.2609674272096204,0.2609674272096204,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,BEAR2022,25.0,DATE,H2,0.2176683789326076,0.11317749492924123,-0.10449088400336637,0.17722425939296294,0.2817151433963293,0.6138395214796365,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,10.0,COUNT,H1,0.28370695580304905,0.2777362601954053,-0.005970695607643739,0.011287317474894198,0.017258013082537937,0.6045827021626343,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,10.0,COUNT,H2,0.24108789404425812,0.24518631015086056,0.004098416106602443,-0.0065647597425424475,-0.01066317584914489,0.6189468141667529,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,10.0,DATE,H1,0.28370695580304905,0.28285347445444686,-0.0008534813486021919,0.0043872451158857295,0.0052407264644879215,0.5443230093419672,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,10.0,DATE,H2,0.24108789404425812,0.24108789404425812,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,25.0,COUNT,H1,0.2609674272096204,0.2551117436325322,-0.005855683577088211,0.011402329505449726,0.017258013082537937,0.6021565523704258,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,25.0,COUNT,H2,0.2176683789326076,0.22172136166102507,0.004052982728417476,-0.0066101931207274145,-0.01066317584914489,0.6173188257451852,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,25.0,DATE,H1,0.2609674272096204,0.2601884335182205,-0.0007789936913998874,0.004461732773088034,0.0052407264644879215,0.5401441362609893,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2017,25.0,DATE,H2,0.2176683789326076,0.2176683789326076,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,10.0,COUNT,H1,0.28370695580304905,0.2900279417697954,0.006320985966746351,0.01135386240538705,0.005032876438640699,0.3071310580185979,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,10.0,COUNT,H2,0.24108789404425812,0.24518631015086056,0.004098416106602443,-0.0065647597425424475,-0.01066317584914489,0.6189468141667529,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,10.0,DATE,H1,0.28370695580304905,0.2952156082973906,0.01150865249434152,0.004442085077866587,-0.007066567416474934,0.6140221385561312,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,10.0,DATE,H2,0.24108789404425812,0.24108789404425812,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,25.0,COUNT,H1,0.2609674272096204,0.26724399587383185,0.006276568664211446,0.011309445102852145,0.005032876438640699,0.30796581904610804,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,25.0,COUNT,H2,0.2176683789326076,0.22172136166102507,0.004052982728417476,-0.0066101931207274145,-0.01066317584914489,0.6173188257451852,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,25.0,DATE,H1,0.2609674272096204,0.27239015639704955,0.011422729187429148,0.004356161770954214,-0.007066567416474934,0.6186408957547358,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2013,25.0,DATE,H2,0.2176683789326076,0.2176683789326076,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,10.0,COUNT,H1,0.28370695580304905,0.2774868652698973,-0.006220090533151756,-0.013625457087272475,-0.007405366554120718,0.3521196639938229,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,10.0,COUNT,H2,0.24108789404425812,0.26133814227943886,0.020250248235180734,0.007942868229483535,-0.0123073800056972,0.6077644018365959,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,10.0,DATE,H1,0.28370695580304905,0.28370695580304905,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,10.0,DATE,H2,0.24108789404425812,0.25564430803422555,0.014556413989967432,-0.004379684537244577,-0.01893609852721201,0.81215794789577,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,25.0,COUNT,H1,0.2609674272096204,0.2547878415901078,-0.006179585619512595,-0.013584952173633313,-0.007405366554120718,0.35279914755792247,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,25.0,COUNT,H2,0.2176683789326076,0.23799456682561526,0.020326187893007663,0.008018807887310464,-0.0123073800056972,0.6054937635369895,COMPARAND,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,25.0,DATE,H1,0.2609674272096204,0.2609674272096204,0.0,0.0,0.0,,BOOK,False,False
U56-band0.08-g0.75,GRID,U56,PLACEBO_2019,25.0,DATE,H2,0.2176683789326076,0.2323260763747742,0.014657697442166606,-0.004278401085045402,-0.01893609852721201,0.8157013437073449,COMPARAND,False,False
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,10.0,COUNT,H1,0.2841403448413472,0.2779067431473471,-0.006233601694000113,-0.01363896824812083,-0.007405366554120718,0.35189359149199295,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,10.0,COUNT,H2,0.2400871561133523,0.2696528556355178,0.02956569952216548,0.3080265334751173,0.27846083395295185,0.47479425716207635,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,10.0,DATE,H1,0.2841403448413472,0.2841403448413472,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,10.0,DATE,H2,0.2400871561133523,0.2642041526073948,0.02411699649404253,0.295707179419993,0.2715901829259505,0.4787439550271205,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,25.0,COUNT,H1,0.261706448078021,0.25551433204784,-0.006192116030180994,-0.013597482584301712,-0.007405366554120718,0.35258866572409003,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,25.0,COUNT,H2,0.21695600857995567,0.24549373904596727,0.0285377304660116,0.30699856441896345,0.27846083395295185,0.4756279166878427,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,25.0,DATE,H1,0.261706448078021,0.261706448078021,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_TIGHT,25.0,DATE,H2,0.21695600857995567,0.2400720961110243,0.02311608753106864,0.29470627045701914,0.2715901829259505,0.4795901180442005,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,10.0,COUNT,H1,0.2841403448413472,0.26400709234893194,-0.020133252492415266,-0.04981071082992461,-0.029677458337509344,0.37335692403477955,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,10.0,COUNT,H2,0.2400871561133523,0.28531398559053,0.04522682947717771,0.23171267755943314,0.18648584808225543,0.4459266033903621,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,10.0,DATE,H1,0.2841403448413472,0.2841403448413472,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,10.0,DATE,H2,0.2400871561133523,0.26854620063572443,0.028459044522372134,0.18396689732642435,0.15550785280405222,0.45808370944903276,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,25.0,COUNT,H1,0.261706448078021,0.24157387812352216,-0.020132569954498858,-0.0498100282920082,-0.029677458337509344,0.3733601299514315,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,25.0,COUNT,H2,0.21695600857995567,0.261492952004712,0.04453694342475634,0.23102279150701177,0.18648584808225543,0.44666344693061866,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,25.0,DATE,H1,0.261706448078021,0.261706448078021,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_DD,25.0,DATE,H2,0.21695600857995567,0.2446868769440118,0.027730868364056138,0.18323872116810835,0.15550785280405222,0.4590684150117262,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,10.0,COUNT,H1,0.2841403448413472,0.2690253603586852,-0.01511498448266202,-0.04600326449986003,-0.03088828001719801,0.4017123106474417,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,10.0,COUNT,H2,0.2400871561133523,0.2717402114669274,0.0316530553535751,0.24191330096978558,0.21026024561621048,0.4649989969641499,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,10.0,DATE,H1,0.2841403448413472,0.2841403448413472,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,10.0,DATE,H2,0.2400871561133523,0.2598872389508802,0.019800082837527877,0.198094257927669,0.17829417509014112,0.47369727507461556,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,25.0,COUNT,H1,0.261706448078021,0.24665108553562387,-0.015055362542397144,-0.045943642559595155,-0.03088828001719801,0.40202404132638114,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,25.0,COUNT,H2,0.21695600857995567,0.2478921644493879,0.030936155869432214,0.2411964014856427,0.21026024561621048,0.46573740128977137,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,25.0,DATE,H1,0.261706448078021,0.261706448078021,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,COVID_WIDE,25.0,DATE,H2,0.21695600857995567,0.2360645919287363,0.019108583348780628,0.19740275843892174,0.17829417509014112,0.4745691518303244,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,10.0,COUNT,H1,0.2841403448413472,0.26975301645774175,-0.014387328383605458,0.08786518203065197,0.10225251041425742,0.537837952371988,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,10.0,COUNT,H2,0.2400871561133523,0.2447982048726508,0.004711048759298508,-0.004506534551631081,-0.009217583310929589,0.6716339369304831,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,10.0,DATE,H1,0.2841403448413472,0.2757552598522821,-0.008385084989065095,0.08367839252286502,0.09206347751193011,0.5238562528878432,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,10.0,DATE,H2,0.2400871561133523,0.2400871561133523,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,25.0,COUNT,H1,0.261706448078021,0.24747097092933634,-0.014235477148684672,0.08801703326557275,0.10225251041425742,0.5374087120654448,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,25.0,COUNT,H2,0.21695600857995567,0.22161650691418722,0.004660498334231544,-0.004557084976698045,-0.009217583310929589,0.6691691675224437,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,25.0,DATE,H1,0.261706448078021,0.2534274515138184,-0.008278996564202612,0.0837844809477275,0.09206347751193011,0.5235402123423057,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,DD_2015,25.0,DATE,H2,0.21695600857995567,0.21695600857995567,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,10.0,COUNT,H1,0.2841403448413472,0.26178511200189525,-0.022355232839451955,-0.04092899728316346,-0.018573764443711505,0.31214961969273597,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,10.0,COUNT,H2,0.2400871561133523,0.15660000441730126,-0.08348715169605103,0.21008776914774607,0.2935749208437971,0.5828800240270456,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,10.0,DATE,H1,0.2841403448413472,0.2841403448413472,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,10.0,DATE,H2,0.2400871561133523,0.13460015090570376,-0.10548700520764853,0.17622813818868077,0.2817151433963293,0.6151747491987897,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,25.0,COUNT,H1,0.261706448078021,0.23927114600335875,-0.022435302074662267,-0.04100906651837377,-0.018573764443711505,0.31173014346247946,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,25.0,COUNT,H2,0.21695600857995567,0.1341238920535197,-0.08283211652643596,0.21074280431736114,0.2935749208437971,0.582122947889613,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,25.0,DATE,H1,0.261706448078021,0.261706448078021,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,BEAR2022,25.0,DATE,H2,0.21695600857995567,0.11201444848762865,-0.10494156009232702,0.17677358330400228,0.2817151433963293,0.6144429011892771,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,10.0,COUNT,H1,0.2841403448413472,0.2781418811172397,-0.005998463724107506,0.011259549358430432,0.017258013082537937,0.605171396337334,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,10.0,COUNT,H2,0.2400871561133523,0.24417675093354096,0.004089594820188669,-0.006573581028956221,-0.01066317584914489,0.6186300546300679,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,10.0,DATE,H1,0.2841403448413472,0.2832416613367754,-0.0008986835045717845,0.004342042959916137,0.0052407264644879215,0.5468905941889378,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,10.0,DATE,H2,0.2400871561133523,0.2400871561133523,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,25.0,COUNT,H1,0.261706448078021,0.25582373731940844,-0.005882710758612575,0.011375302323925363,0.017258013082537937,0.6027249320434037,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,25.0,COUNT,H2,0.21695600857995567,0.22100135608973248,0.004045347509776809,-0.0066178283393680815,-0.01066317584914489,0.6170460774630745,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,25.0,DATE,H1,0.261706448078021,0.2608842897188228,-0.0008221583591981885,0.004418568105289733,0.0052407264644879215,0.5425578883250226,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2017,25.0,DATE,H2,0.21695600857995567,0.21695600857995567,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,10.0,COUNT,H1,0.2841403448413472,0.29042203498773833,0.006281690146391128,0.011314566585031827,0.005032876438640699,0.30786933658998866,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,10.0,COUNT,H2,0.2400871561133523,0.24417675093354096,0.004089594820188669,-0.006573581028956221,-0.01066317584914489,0.6186300546300679,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,10.0,DATE,H1,0.2841403448413472,0.2955921392242161,0.011451794382868918,0.004385226966393985,-0.007066567416474934,0.6170707559197904,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,10.0,DATE,H2,0.2400871561133523,0.2400871561133523,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,25.0,COUNT,H1,0.261706448078021,0.2679452430184256,0.0062387949404045795,0.011271671379045278,0.005032876438640699,0.308679301929576,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,25.0,COUNT,H2,0.21695600857995567,0.22100135608973248,0.004045347509776809,-0.0066178283393680815,-0.01066317584914489,0.6170460774630745,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,25.0,DATE,H1,0.261706448078021,0.2730751423246859,0.011368694246664868,0.004302126830189934,-0.007066567416474934,0.6215812707381052,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2013,25.0,DATE,H2,0.21695600857995567,0.21695600857995567,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,10.0,COUNT,H1,0.2841403448413472,0.2779067431473471,-0.006233601694000113,-0.01363896824812083,-0.007405366554120718,0.35189359149199295,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,10.0,COUNT,H2,0.2400871561133523,0.26034407499858825,0.020256918885235953,0.007949538879538753,-0.0123073800056972,0.6075642636189508,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,10.0,DATE,H1,0.2841403448413472,0.2841403448413472,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,10.0,DATE,H2,0.2400871561133523,0.25465268168157495,0.01456552556822266,-0.004370572958989349,-0.01893609852721201,0.8124754552971267,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,25.0,COUNT,H1,0.261706448078021,0.25551433204784,-0.006192116030180994,-0.013597482584301712,-0.007405366554120718,0.35258866572409003,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,25.0,COUNT,H2,0.21695600857995567,0.23728944438640298,0.02033343580644731,0.00802605580075011,-0.0123073800056972,0.6052779334909443,COMPARAND,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,25.0,DATE,H1,0.261706448078021,0.261706448078021,0.0,0.0,0.0,,BOOK,False,True
U56-band0.08-g1.00,GRID,U56,PLACEBO_2019,25.0,DATE,H2,0.21695600857995567,0.2316242882722378,0.014668279692282127,-0.004267818834929882,-0.01893609852721201,0.8160733479471446,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,10.0,COUNT,H1,0.0805591650949723,0.07110379538744172,-0.009455369707530581,-0.0168607362616513,-0.007405366554120718,0.3051732950421491,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,10.0,COUNT,H2,0.42289223213746097,0.3429411303437899,-0.07995110179367104,0.1985097321592808,0.27846083395295185,0.5838113580522895,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,10.0,DATE,H1,0.0805591650949723,0.0805591650949723,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,10.0,DATE,H2,0.42289223213746097,0.3349126370199471,-0.08797959511751385,0.18361058780843664,0.2715901829259505,0.5966382317142984,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,25.0,COUNT,H1,-0.04572722790248274,-0.05533665101408314,-0.009609423111600401,-0.01701478966572112,-0.007405366554120718,0.303248123699705,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,25.0,COUNT,H2,0.29094129295636384,0.2099660911678698,-0.08097520178849404,0.1974856321644578,0.27846083395295185,0.5850675522911841,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,25.0,DATE,H1,-0.04572722790248274,-0.04572722790248274,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_TIGHT,25.0,DATE,H2,0.29094129295636384,0.20175690679256508,-0.08918438616379876,0.18240579676215174,0.2715901829259505,0.5982215593903154,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,10.0,COUNT,H1,0.0805591650949723,0.05843769239456509,-0.022121472700407208,-0.05179893103791655,-0.029677458337509344,0.3642461155312359,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,10.0,COUNT,H2,0.42289223213746097,0.3547409078319197,-0.06815132430554127,0.11833452377671416,0.18648584808225543,0.6117893201985081,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,10.0,DATE,H1,0.0805591650949723,0.0805591650949723,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,10.0,DATE,H2,0.42289223213746097,0.3370982779138052,-0.08579395422365577,0.06971389858039645,0.15550785280405222,0.6904655160886467,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,25.0,COUNT,H1,-0.04572722790248274,-0.06856306685808178,-0.02283583895559904,-0.052513297293108385,-0.029677458337509344,0.36108024691835156,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,25.0,COUNT,H2,0.29094129295636384,0.22142051566571253,-0.06952077729065131,0.11696507079160412,0.18648584808225543,0.6145502830386059,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,25.0,DATE,H1,-0.04572722790248274,-0.04572722790248274,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_DD,25.0,DATE,H2,0.29094129295636384,0.20295932983222498,-0.08798196312413886,0.06752588967991335,0.15550785280405222,0.6972391310486665,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,10.0,COUNT,H1,0.0805591650949723,0.06462843615710867,-0.015930728937863625,-0.046819008955061636,-0.03088828001719801,0.3974952726535688,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,10.0,COUNT,H2,0.42289223213746097,0.3610524837815159,-0.06183974835594508,0.1484204972602654,0.21026024561621048,0.5862044444594586,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,10.0,DATE,H1,0.0805591650949723,0.0805591650949723,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,10.0,DATE,H2,0.42289223213746097,0.3492468584494395,-0.07364537368802149,0.10464880140211963,0.17829417509014112,0.6301417243167298,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,25.0,COUNT,H1,-0.04572722790248274,-0.06213387444016183,-0.016406646537679093,-0.047294926554877104,-0.03088828001719801,0.39507563543998275,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,25.0,COUNT,H2,0.29094129295636384,0.2278334302111349,-0.06310786274522895,0.14715238287098154,0.21026024561621048,0.5882843214191164,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,25.0,DATE,H1,-0.04572722790248274,-0.04572722790248274,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,COVID_WIDE,25.0,DATE,H2,0.29094129295636384,0.21548844475646178,-0.07545284819990206,0.10284132689023906,0.17829417509014112,0.6341930273273841,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,10.0,COUNT,H1,0.0805591650949723,0.06709017768997616,-0.013468987404996136,0.08878352300926129,0.10225251041425742,0.5352524787172899,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,10.0,COUNT,H2,0.42289223213746097,0.4292618856973761,0.006369653559915145,-0.002847929751014444,-0.009217583310929589,0.7639611563641557,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,10.0,DATE,H1,0.0805591650949723,0.07353176406731632,-0.007027401027655977,0.08503607648427414,0.09206347751193011,0.5198402561414881,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,10.0,DATE,H2,0.42289223213746097,0.42289223213746097,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,25.0,COUNT,H1,-0.04572722790248274,-0.05759355075591155,-0.011866322853428812,0.09038618756082861,0.10225251041425742,0.5307994265382844,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,25.0,COUNT,H2,0.29094129295636384,0.2969756776104694,0.006034384654105551,-0.003183198656824038,-0.009217583310929589,0.7433066184776518,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,25.0,DATE,H1,-0.04572722790248274,-0.051449578458344414,-0.005722350555861677,0.08634112695606844,0.09206347751193011,0.5160375640890147,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,DD_2015,25.0,DATE,H2,0.29094129295636384,0.29094129295636384,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,10.0,COUNT,H1,0.0805591650949723,0.05196670428558181,-0.028592460809390485,-0.04716622525310199,-0.018573764443711505,0.28253372915590524,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,10.0,COUNT,H2,0.42289223213746097,0.3813290278014383,-0.041563204336022674,0.25201171650777443,0.2935749208437971,0.5380903796854171,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,10.0,DATE,H1,0.0805591650949723,0.0805591650949723,0.0,0.0,0.0,,BOOK,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,10.0,DATE,H2,0.42289223213746097,0.3603874658176942,-0.06250476631976676,0.21921037707656255,0.2817151433963293,0.562389281205677,COMPARAND,False,True
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,25.0,COUNT,H1,-0.04572722790248274,-0.07590599244145857,-0.030178764538975833,-0.04875252898268734,-0.018573764443711505,0.2758768305582775,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,25.0,COUNT,H2,0.29094129295636384,0.25763219381766733,-0.03330909913869651,0.2602658217051006,0.2935749208437971,0.5300710083059262,COMPARAND,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,25.0,DATE,H1,-0.04572722790248274,-0.04572722790248274,0.0,0.0,0.0,,BOOK,False,False
U56-qroll-q0.12-w252-d0.50,GRID,U56,BEAR2022,25.0,DATE,H2,0.29094129295636384,0.23512054387478232,-0.05582074908158152,0.22589439431474778,0.2817151433963293,0.5549839442864781,COMPARAND,False,False
