panel,window,gate,band,point,PH0,MEANPH,SDPH,RANGEPH
SMALL439,COMMON,MA,0.08,W,-0.25749872742344415,-0.25749872742344415,,0.0
SMALL439,IS,MA,0.08,W,-0.0416553558763022,-0.0416553558763022,,0.0
SMALL439,OOS,MA,0.08,W,-0.3297987125831625,-0.3297987125831625,,0.0
SMALL439,FULL,MA,0.08,CAL-M,-0.3061089467647937,-0.3061089467647937,,0.0
SMALL439,COMMON,MA,0.08,CAL-M,-0.3061089467647937,-0.3061089467647937,,0.0
SMALL439,IS,MA,0.08,CAL-M,0.41461805365685667,0.41461805365685667,,0.0
SMALL439,OOS,MA,0.08,CAL-M,-0.6682376766137477,-0.6682376766137477,,0.0
SMALL439,FULL,MA,0.08,CAL-Q,-1.04026937235151,-1.04026937235151,,0.0
SMALL439,COMMON,MA,0.08,CAL-Q,-1.04026937235151,-1.04026937235151,,0.0
SMALL439,IS,MA,0.08,CAL-Q,-0.2802362427009486,-0.2802362427009486,,0.0
SMALL439,OOS,MA,0.08,CAL-Q,-1.3645549633195087,-1.3645549633195087,,0.0
SMALL439,FULL,MA,0.08,4W,-0.7686813525543013,-0.7404906553159729,0.26239761444753007,0.6410357300488778
SMALL439,COMMON,MA,0.08,4W,-0.7686813525543013,-0.7404906553159729,0.26239761444753007,0.6410357300488778
SMALL439,IS,MA,0.08,4W,-0.18351518178252313,-0.10330017979678363,0.12346056881713216,0.2648879174415475
SMALL439,OOS,MA,0.08,4W,-1.054961933371068,-1.0541209760106862,0.3490330023667607,0.8534110230493663
SMALL439,FULL,MA,0.08,13W,-1.097519444846018,-0.7186935886490766,0.28311638519054666,1.0075004740339732
SMALL439,COMMON,MA,0.08,13W,-1.097519444846018,-0.7186935886490766,0.28311638519054666,1.0075004740339732
SMALL439,IS,MA,0.08,13W,-0.04833763866076701,-0.18022288267346165,0.32151853657000795,1.1405685377541053
SMALL439,OOS,MA,0.08,13W,-1.6305731915741362,-0.9700746682569458,0.46407408960039415,1.6079383866121066
SMALL439,FULL,MA,0.12,W,-0.4727507452732205,-0.4727507452732205,,0.0
SMALL439,COMMON,MA,0.12,W,-0.4727507452732205,-0.4727507452732205,,0.0
SMALL439,IS,MA,0.12,W,-0.3109248303990064,-0.3109248303990064,,0.0
SMALL439,OOS,MA,0.12,W,-0.5232731200515817,-0.5232731200515817,,0.0
SMALL439,FULL,MA,0.12,CAL-M,-0.49751421185610933,-0.49751421185610933,,0.0
SMALL439,COMMON,MA,0.12,CAL-M,-0.49751421185610933,-0.49751421185610933,,0.0
SMALL439,IS,MA,0.12,CAL-M,0.03900860666861128,0.03900860666861128,,0.0
SMALL439,OOS,MA,0.12,CAL-M,-0.757267983002885,-0.757267983002885,,0.0
SMALL439,FULL,MA,0.12,CAL-Q,-1.2379777065643527,-1.2379777065643527,,0.0
SMALL439,COMMON,MA,0.12,CAL-Q,-1.2379777065643527,-1.2379777065643527,,0.0
SMALL439,IS,MA,0.12,CAL-Q,-0.8384704834306644,-0.8384704834306644,,0.0
SMALL439,OOS,MA,0.12,CAL-Q,-1.3818297383591416,-1.3818297383591416,,0.0
SMALL439,FULL,MA,0.12,4W,-0.8246512628563352,-0.8812301102255782,0.21316408003993326,0.5099253354901023
SMALL439,COMMON,MA,0.12,4W,-0.8246512628563352,-0.8812301102255782,0.21316408003993326,0.5099253354901023
SMALL439,IS,MA,0.12,4W,-0.28762599899216923,-0.36706447757010596,0.09510449099129623,0.2167167361176281
SMALL439,OOS,MA,0.12,4W,-1.0676908310361943,-1.1238278607765328,0.2893789287496701,0.702290271091921
SMALL439,FULL,MA,0.12,13W,-1.4793635908270542,-0.9145826016577627,0.2927848570686758,1.1614658205702177
SMALL439,COMMON,MA,0.12,13W,-1.4793635908270542,-0.9145826016577627,0.2927848570686758,1.1614658205702177
SMALL439,IS,MA,0.12,13W,-0.7225443798638764,-0.5150298706363324,0.26751053188907375,0.9641829332553087
SMALL439,OOS,MA,0.12,13W,-1.8538448473649272,-1.0840563227136002,0.4649827427955022,1.69046551384886
SMALL439,FULL,MAVOL,0.0,W,-0.24451237032792061,-0.24451237032792061,,0.0
SMALL439,COMMON,MAVOL,0.0,W,-0.24451237032792061,-0.24451237032792061,,0.0
SMALL439,IS,MAVOL,0.0,W,0.11687325261713344,0.11687325261713344,,0.0
SMALL439,OOS,MAVOL,0.0,W,-0.5049623621551369,-0.5049623621551369,,0.0
SMALL439,FULL,MAVOL,0.0,CAL-M,-0.04955358831379986,-0.04955358831379986,,0.0
SMALL439,COMMON,MAVOL,0.0,CAL-M,-0.04955358831379986,-0.04955358831379986,,0.0
SMALL439,IS,MAVOL,0.0,CAL-M,0.07206786365732132,0.07206786365732132,,0.0
SMALL439,OOS,MAVOL,0.0,CAL-M,-0.26761426045118775,-0.26761426045118775,,0.0
SMALL439,FULL,MAVOL,0.0,CAL-Q,-0.40256864245056256,-0.40256864245056256,,0.0
SMALL439,COMMON,MAVOL,0.0,CAL-Q,-0.40256864245056256,-0.40256864245056256,,0.0
SMALL439,IS,MAVOL,0.0,CAL-Q,-0.4787045312717231,-0.4787045312717231,,0.0
SMALL439,OOS,MAVOL,0.0,CAL-Q,-0.4766895778431923,-0.4766895778431923,,0.0
SMALL439,FULL,MAVOL,0.0,4W,-0.773225050762405,-0.473110557798917,0.3234544394924753,0.6181311362611241
SMALL439,COMMON,MAVOL,0.0,4W,-0.773225050762405,-0.473110557798917,0.3234544394924753,0.6181311362611241
SMALL439,IS,MAVOL,0.0,4W,-0.3691696795990129,-0.2747065576245211,0.3656638190261734,0.8812849701157921
SMALL439,OOS,MAVOL,0.0,4W,-1.104601958078777,-0.6876516520964382,0.3668982614270953,0.78319917616676
SMALL439,FULL,MAVOL,0.0,13W,-0.5369495172327321,-0.5292975156463653,0.24802447388634624,0.831915576743758
SMALL439,COMMON,MAVOL,0.0,13W,-0.5369495172327321,-0.5292975156463653,0.24802447388634624,0.831915576743758
SMALL439,IS,MAVOL,0.0,13W,-0.38240323935474496,-0.12223925956118542,0.2921698643067912,1.0270052864350454
SMALL439,OOS,MAVOL,0.0,13W,-0.6896942062993405,-0.8097626445556337,0.2916794319523102,1.0324132587738566
SMALL439,FULL,MAVOL,0.02,W,-0.30533101250724837,-0.30533101250724837,,0.0
SMALL439,COMMON,MAVOL,0.02,W,-0.30533101250724837,-0.30533101250724837,,0.0
SMALL439,IS,MAVOL,0.02,W,-0.07471386741901842,-0.07471386741901842,,0.0
SMALL439,OOS,MAVOL,0.02,W,-0.5233434209344079,-0.5233434209344079,,0.0
SMALL439,FULL,MAVOL,0.02,CAL-M,-0.006890066178044663,-0.006890066178044663,,0.0
SMALL439,COMMON,MAVOL,0.02,CAL-M,-0.006890066178044663,-0.006890066178044663,,0.0
SMALL439,IS,MAVOL,0.02,CAL-M,0.1789512063320009,0.1789512063320009,,0.0
SMALL439,OOS,MAVOL,0.02,CAL-M,-0.2415125854510647,-0.2415125854510647,,0.0
SMALL439,FULL,MAVOL,0.02,CAL-Q,-0.4739695267395483,-0.4739695267395483,,0.0
SMALL439,COMMON,MAVOL,0.02,CAL-Q,-0.4739695267395483,-0.4739695267395483,,0.0
SMALL439,IS,MAVOL,0.02,CAL-Q,-0.4736865063263096,-0.4736865063263096,,0.0
SMALL439,OOS,MAVOL,0.02,CAL-Q,-0.5536945648973113,-0.5536945648973113,,0.0
SMALL439,FULL,MAVOL,0.02,4W,-0.6881488512955114,-0.4338791968914568,0.28788787004633676,0.5110326350737271
SMALL439,COMMON,MAVOL,0.02,4W,-0.6881488512955114,-0.4338791968914568,0.28788787004633676,0.5110326350737271
SMALL439,IS,MAVOL,0.02,4W,-0.24678108544464727,-0.2681227173073675,0.3422941945800309,0.831462284367035
SMALL439,OOS,MAVOL,0.02,4W,-1.0446140391849656,-0.637088497586108,0.34147438075002123,0.7526071184722927
SMALL439,FULL,MAVOL,0.02,13W,-0.3881156695046295,-0.514876669547222,0.24559652014631247,0.786998446638143
SMALL439,COMMON,MAVOL,0.02,13W,-0.3881156695046295,-0.514876669547222,0.24559652014631247,0.786998446638143
SMALL439,IS,MAVOL,0.02,13W,-0.17312673233347287,-0.12978865731249495,0.2777826999740613,1.014302814932333
SMALL439,OOS,MAVOL,0.02,13W,-0.5843453889717631,-0.7882910004153685,0.26721849795131253,0.979687657797923
SMALL439,FULL,MAVOL,0.03,W,-0.2879236534621077,-0.2879236534621077,,0.0
SMALL439,COMMON,MAVOL,0.03,W,-0.2879236534621077,-0.2879236534621077,,0.0
SMALL439,IS,MAVOL,0.03,W,-0.04518482286455239,-0.04518482286455239,,0.0
SMALL439,OOS,MAVOL,0.03,W,-0.5089810212201895,-0.5089810212201895,,0.0
SMALL439,FULL,MAVOL,0.03,CAL-M,0.0014150375737376208,0.0014150375737376208,,0.0
SMALL439,COMMON,MAVOL,0.03,CAL-M,0.0014150375737376208,0.0014150375737376208,,0.0
SMALL439,IS,MAVOL,0.03,CAL-M,0.19016253175123676,0.19016253175123676,,0.0
SMALL439,OOS,MAVOL,0.03,CAL-M,-0.23831806975338488,-0.23831806975338488,,0.0
SMALL439,FULL,MAVOL,0.03,CAL-Q,-0.5160040506296371,-0.5160040506296371,,0.0
SMALL439,COMMON,MAVOL,0.03,CAL-Q,-0.5160040506296371,-0.5160040506296371,,0.0
SMALL439,IS,MAVOL,0.03,CAL-Q,-0.5513939840930515,-0.5513939840930515,,0.0
SMALL439,OOS,MAVOL,0.03,CAL-Q,-0.5723707709927472,-0.5723707709927472,,0.0
SMALL439,FULL,MAVOL,0.03,4W,-0.7729440810630539,-0.45976300034991646,0.30002310235619306,0.5930488848560733
SMALL439,COMMON,MAVOL,0.03,4W,-0.7729440810630539,-0.45976300034991646,0.30002310235619306,0.5930488848560733
SMALL439,IS,MAVOL,0.03,4W,-0.26195744908139584,-0.29528006853812294,0.2897714624912453,0.6894625181653069
SMALL439,OOS,MAVOL,0.03,4W,-1.1563916361125193,-0.653874924389114,0.3916003581285946,0.8870592069256888
SMALL439,FULL,MAVOL,0.03,13W,-0.46263221627291795,-0.5458340331557582,0.223064169153168,0.6742163273904644
SMALL439,COMMON,MAVOL,0.03,13W,-0.46263221627291795,-0.5458340331557582,0.223064169153168,0.6742163273904644
SMALL439,IS,MAVOL,0.03,13W,-0.307761291723474,-0.17078163490032225,0.23195692861641556,0.8533489821323403
SMALL439,OOS,MAVOL,0.03,13W,-0.6298400798053772,-0.8099027391987423,0.2714490094853989,0.8857123153886759
SMALL439,FULL,MAVOL,0.05,W,-0.2246247481340946,-0.2246247481340946,,0.0
SMALL439,COMMON,MAVOL,0.05,W,-0.2246247481340946,-0.2246247481340946,,0.0
SMALL439,IS,MAVOL,0.05,W,-0.1691832068287491,-0.1691832068287491,,0.0
SMALL439,OOS,MAVOL,0.05,W,-0.35020590528209716,-0.35020590528209716,,0.0
SMALL439,FULL,MAVOL,0.05,CAL-M,-0.04451490826251625,-0.04451490826251625,,0.0
SMALL439,COMMON,MAVOL,0.05,CAL-M,-0.04451490826251625,-0.04451490826251625,,0.0
SMALL439,IS,MAVOL,0.05,CAL-M,0.037822560627032153,0.037822560627032153,,0.0
SMALL439,OOS,MAVOL,0.05,CAL-M,-0.2161597680175209,-0.2161597680175209,,0.0
SMALL439,FULL,MAVOL,0.05,CAL-Q,-0.3537701585453634,-0.3537701585453634,,0.0
SMALL439,COMMON,MAVOL,0.05,CAL-Q,-0.3537701585453634,-0.3537701585453634,,0.0
SMALL439,IS,MAVOL,0.05,CAL-Q,-0.39143272311035204,-0.39143272311035204,,0.0
SMALL439,OOS,MAVOL,0.05,CAL-Q,-0.4046779760996433,-0.4046779760996433,,0.0
SMALL439,FULL,MAVOL,0.05,4W,-1.0377739538269593,-0.4928248007297631,0.39471233862481997,0.889521492099199
SMALL439,COMMON,MAVOL,0.05,4W,-1.0377739538269593,-0.4928248007297631,0.39471233862481997,0.889521492099199
SMALL439,IS,MAVOL,0.05,4W,-0.48398589817917337,-0.3775051931066642,0.2549791422763639,0.5335127886651359
SMALL439,OOS,MAVOL,0.05,4W,-1.4372478693442936,-0.6547449319799781,0.5366877244416721,1.2026619257220705
SMALL439,FULL,MAVOL,0.05,13W,-0.3243043618440966,-0.5909166387791845,0.3534095487072725,1.0216030854521163
SMALL439,COMMON,MAVOL,0.05,13W,-0.3243043618440966,-0.5909166387791845,0.3534095487072725,1.0216030854521163
SMALL439,IS,MAVOL,0.05,13W,-0.1990652517062541,-0.22314896536807557,0.28994386930892846,1.075617408803864
SMALL439,OOS,MAVOL,0.05,13W,-0.46585066861819513,-0.8492397089672199,0.45445968695517514,1.4556442935971914
SMALL439,FULL,MAVOL,0.08,W,-0.2962255827094751,-0.2962255827094751,,0.0
SMALL439,COMMON,MAVOL,0.08,W,-0.2962255827094751,-0.2962255827094751,,0.0
SMALL439,IS,MAVOL,0.08,W,-0.30168034359085993,-0.30168034359085993,,0.0
SMALL439,OOS,MAVOL,0.08,W,-0.37907700893116125,-0.37907700893116125,,0.0
SMALL439,FULL,MAVOL,0.08,CAL-M,-0.17490177221721748,-0.17490177221721748,,0.0
SMALL439,COMMON,MAVOL,0.08,CAL-M,-0.17490177221721748,-0.17490177221721748,,0.0
SMALL439,IS,MAVOL,0.08,CAL-M,0.04086406663985631,0.04086406663985631,,0.0
SMALL439,OOS,MAVOL,0.08,CAL-M,-0.3683517329252428,-0.3683517329252428,,0.0
SMALL439,FULL,MAVOL,0.08,CAL-Q,-0.4670965261131865,-0.4670965261131865,,0.0
SMALL439,COMMON,MAVOL,0.08,CAL-Q,-0.4670965261131865,-0.4670965261131865,,0.0
SMALL439,IS,MAVOL,0.08,CAL-Q,-0.5502804688883423,-0.5502804688883423,,0.0
SMALL439,OOS,MAVOL,0.08,CAL-Q,-0.4606196432174192,-0.4606196432174192,,0.0
SMALL439,FULL,MAVOL,0.08,4W,-0.9920358443018751,-0.5280716948347919,0.3543612933072832,0.7982747081582531
SMALL439,COMMON,MAVOL,0.08,4W,-0.9920358443018751,-0.5280716948347919,0.3543612933072832,0.7982747081582531
SMALL439,IS,MAVOL,0.08,4W,-0.5471504983724618,-0.39493681696836647,0.22940734540828578,0.48281638695126805
SMALL439,OOS,MAVOL,0.08,4W,-1.326722105053313,-0.6903180152440902,0.4543382789751729,1.0053720256267829
SMALL439,FULL,MAVOL,0.08,13W,-0.38515879381340046,-0.6525857975313525,0.34073746706985647,1.011683215902348
SMALL439,COMMON,MAVOL,0.08,13W,-0.38515879381340046,-0.6525857975313525,0.34073746706985647,1.011683215902348
SMALL439,IS,MAVOL,0.08,13W,-0.31200534307522787,-0.28221236002641603,0.2885690513130921,1.1039926867340233
SMALL439,OOS,MAVOL,0.08,13W,-0.49728553533714415,-0.9085206202179871,0.4540158509386284,1.483163632055584
SMALL439,FULL,MAVOL,0.12,W,-0.3776783791989313,-0.3776783791989313,,0.0
SMALL439,COMMON,MAVOL,0.12,W,-0.3776783791989313,-0.3776783791989313,,0.0
SMALL439,IS,MAVOL,0.12,W,-0.6219227656651283,-0.6219227656651283,,0.0
SMALL439,OOS,MAVOL,0.12,W,-0.3552845456693765,-0.3552845456693765,,0.0
SMALL439,FULL,MAVOL,0.12,CAL-M,-0.276961547425425,-0.276961547425425,,0.0
SMALL439,COMMON,MAVOL,0.12,CAL-M,-0.276961547425425,-0.276961547425425,,0.0
SMALL439,IS,MAVOL,0.12,CAL-M,-0.29357324948990904,-0.29357324948990904,,0.0
SMALL439,OOS,MAVOL,0.12,CAL-M,-0.3516826078248547,-0.3516826078248547,,0.0
SMALL439,FULL,MAVOL,0.12,CAL-Q,-0.5814321927920751,-0.5814321927920751,,0.0
SMALL439,COMMON,MAVOL,0.12,CAL-Q,-0.5814321927920751,-0.5814321927920751,,0.0
SMALL439,IS,MAVOL,0.12,CAL-Q,-0.9473980389596015,-0.9473980389596015,,0.0
SMALL439,OOS,MAVOL,0.12,CAL-Q,-0.4342733248624553,-0.4342733248624553,,0.0
SMALL439,FULL,MAVOL,0.12,4W,-0.6623694901785271,-0.5329748383822996,0.2024578304886558,0.443977600366674
SMALL439,COMMON,MAVOL,0.12,4W,-0.6623694901785271,-0.5329748383822996,0.2024578304886558,0.443977600366674
SMALL439,IS,MAVOL,0.12,4W,-0.6545400340831842,-0.6470311047261257,0.20130849138231388,0.4751204030509326
SMALL439,OOS,MAVOL,0.12,4W,-0.7846015342218626,-0.5821139819668697,0.21656772583742834,0.453081951072698
SMALL439,FULL,MAVOL,0.12,13W,-0.5169433852097782,-0.6860222418767135,0.30525721379735776,0.952471050033532
SMALL439,COMMON,MAVOL,0.12,13W,-0.5169433852097782,-0.6860222418767135,0.30525721379735776,0.952471050033532
SMALL439,IS,MAVOL,0.12,13W,-0.7834285698759658,-0.5777888888278272,0.2524692463270477,0.9186230197775425
SMALL439,OOS,MAVOL,0.12,13W,-0.49245216457447505,-0.8189900960548955,0.357044349450459,1.2096318962632413
U56,FULL,MA,0.0,W,-0.23076735473164245,-0.23076735473164245,,0.0
U56,COMMON,MA,0.0,W,-0.3430354508125788,-0.3430354508125788,,0.0
U56,IS,MA,0.0,W,-0.4840436466063469,-0.4840436466063469,,0.0
U56,OOS,MA,0.0,W,-0.028668643227547363,-0.028668643227547363,,0.0
U56,FULL,MA,0.0,CAL-M,-0.09717918233840273,-0.09717918233840273,,0.0
U56,COMMON,MA,0.0,CAL-M,-0.28350147098892275,-0.28350147098892275,,0.0
U56,IS,MA,0.0,CAL-M,0.12078133880013553,0.12078133880013553,,0.0
U56,OOS,MA,0.0,CAL-M,-0.28533955970551084,-0.28533955970551084,,0.0
U56,FULL,MA,0.0,CAL-Q,-0.5379731999414217,-0.5379731999414217,,0.0
U56,COMMON,MA,0.0,CAL-Q,-0.5169552155890766,-0.5169552155890766,,0.0
U56,IS,MA,0.0,CAL-Q,-0.6735397943490762,-0.6735397943490762,,0.0
U56,OOS,MA,0.0,CAL-Q,-0.42433863030135743,-0.42433863030135743,,0.0
U56,FULL,MA,0.0,4W,-0.0011484105928882826,-0.28931871247624974,0.34481513671082326,0.7732155946139407
U56,COMMON,MA,0.0,4W,-0.17061268278213415,-0.4765541266379014,0.4632672289128463,0.9883917089398286
U56,IS,MA,0.0,4W,0.27630889183967167,-0.224084061998453,0.36579319544223116,0.8788526090917959
U56,OOS,MA,0.0,4W,-0.2592081619489095,-0.3585408246294164,0.5769980583156417,1.2578042533515132
U56,FULL,MA,0.0,13W,0.026799905991103934,-0.14851874450326166,0.44475385882154966,1.618024734628798
U56,COMMON,MA,0.0,13W,-0.16105121586129645,-0.27253839035312244,0.3742165682976754,1.401683784821528
U56,IS,MA,0.0,13W,0.20069807295730602,-0.20276118638152732,0.38508349923192564,1.1627827748657893
U56,OOS,MA,0.0,13W,-0.12945568598892176,-0.12634815935948124,0.5691496677866156,1.9557482280047056
U56,FULL,MA,0.02,W,-0.18205150706613882,-0.18205150706613882,,0.0
U56,COMMON,MA,0.02,W,-0.2993736231471589,-0.2993736231471589,,0.0
U56,IS,MA,0.02,W,-0.4249582887088321,-0.4249582887088321,,0.0
U56,OOS,MA,0.02,W,0.01018330146567159,0.01018330146567159,,0.0
U56,FULL,MA,0.02,CAL-M,-0.15871662798865316,-0.15871662798865316,,0.0
U56,COMMON,MA,0.02,CAL-M,-0.32501740941475177,-0.32501740941475177,,0.0
U56,IS,MA,0.02,CAL-M,0.06887073286430123,0.06887073286430123,,0.0
U56,OOS,MA,0.02,CAL-M,-0.3614834891646712,-0.3614834891646712,,0.0
