panel,book,gross,cadence,kind,book_pass4b,book_Sharpe,book_OOS_Sharpe,book_MaxDD,book_turnover,null_turnover,name_turnover,null_base4b,n_unique,degenerate,base_L_H1,cert_L_H1,base_L_H2,cert_L_H2,base_L_OOS,cert_L_OOS,base_L_DD,cert_L_DD,base_L_CAGR,cert_L_CAGR,n_cert,survives,pct_OOS_Sharpe,pct_Sharpe,pct_CAGR,pct_MaxDD
SMALL663,BAND03,0.75,Q,ROT,False,0.6171315900255783,0.46996898843966023,-0.2407696716071711,0.9578148607500101,1.49964101895789,0.4659741744780499,0.0,200,False,0.545,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,99.5,96.5,91.0,44.0
SMALL663,BAND03,0.75,Q,MID,False,0.6171315900255783,0.46996898843966023,-0.2407696716071711,0.9578148607500101,1.1389887531569267,0.32699455896100504,0.0,200,False,0.715,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,97.5,90.0,78.5,33.5
SMALL663,BAND03,0.75,Q,FIX,False,0.6171315900255783,0.46996898843966023,-0.2407696716071711,0.9578148607500101,0.6050337037085921,0.14164949068741545,0.0,200,False,0.8,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,95.5,80.0,57.99999999999999,30.0
SMALL663,BAND03,0.75,W,ROT,False,0.6636622737727346,0.5600309393103651,-0.13891550852292234,2.582212913363823,17.356350144265996,0.4479178827351948,0.0,200,False,0.0,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,100.0,100.0,100.0,100.0
SMALL663,BAND03,0.75,W,MID,False,0.6636622737727346,0.5600309393103651,-0.13891550852292234,2.582212913363823,12.366521192306653,0.30071995861067785,0.0,200,False,0.0,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,100.0,100.0,99.5,96.0
SMALL663,BAND03,0.75,W,FIX,False,0.6636622737727346,0.5600309393103651,-0.13891550852292234,2.582212913363823,1.8198277151046631,0.03077429298409724,0.0,200,False,0.865,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,34.0,1.0,0.0,15.5
SMALL663,BAND03,1.0,M,ROT,False,0.7347163191502822,0.5949577673970079,-0.21938476996988987,2.138342593645995,5.619432916683628,0.4521810458880765,0.0,200,False,0.555,True,0.0,True,0.0,True,0.085,True,0.0,True,5,True,100.0,100.0,98.0,27.500000000000004
SMALL663,BAND03,1.0,M,MID,False,0.7347163191502822,0.5949577673970079,-0.21938476996988987,2.138342593645995,4.098771121951013,0.30653345065069737,0.0,200,False,0.65,True,0.0,True,0.0,True,0.22,True,0.0,True,5,True,99.0,98.5,81.5,10.5
SMALL663,BAND03,1.0,M,FIX,False,0.7347163191502822,0.5949577673970079,-0.21938476996988987,2.138342593645995,1.3836758226026724,0.07996484924769157,0.0,200,False,0.935,False,0.0,True,0.0,True,0.335,True,0.0,True,4,True,79.5,66.0,23.5,3.0
SMALL663,BAND03,1.0,Q,ROT,False,0.6107289857916819,0.462626417110372,-0.3172009444213846,1.2745770099915283,1.9967876519188255,0.46486612466712207,0.0,200,False,0.605,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,99.5,94.5,90.0,51.0
SMALL663,BAND03,1.0,Q,MID,False,0.6107289857916819,0.462626417110372,-0.3172009444213846,1.2745770099915283,1.5168168166424572,0.327098906232339,0.0,200,False,0.66,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,98.5,93.5,83.0,35.0
SMALL663,BAND03,1.0,Q,FIX,False,0.6107289857916819,0.462626417110372,-0.3172009444213846,1.2745770099915283,0.8054460031420991,0.14164949068741545,0.0,200,False,0.85,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,91.5,76.0,52.5,28.499999999999996
SMALL663,BAND03,1.0,W,ROT,False,0.663801196978682,0.5597606946736629,-0.18190591066940764,3.433049344675376,23.129643490300968,0.44720054678626225,0.0,200,False,0.0,True,0.0,True,0.0,True,0.055,True,0.0,True,5,True,100.0,100.0,100.0,100.0
SMALL663,BAND03,1.0,W,MID,False,0.663801196978682,0.5597606946736629,-0.18190591066940764,3.433049344675376,16.482862854596704,0.30075761924542077,0.0,200,False,0.0,True,0.0,True,0.0,True,0.635,True,0.0,True,5,True,100.0,100.0,100.0,99.0
SMALL663,BAND03,1.0,W,FIX,False,0.663801196978682,0.5597606946736629,-0.18190591066940764,3.433049344675376,2.4151400944587103,0.03077429298409724,0.0,200,False,0.895,True,0.0,True,0.0,True,1.0,False,0.0,True,4,True,36.0,2.5,0.0,17.5
SMALL663,EWELIG,0.75,M,ROT,False,0.563088596970278,0.40829176991927,-0.38645105192034934,5.451375995069087,5.451375995069084,0.2312827010071657,0.0,1,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,0.0,100.0,100.0,0.0
SMALL663,EWELIG,0.75,M,MID,False,0.563088596970278,0.40829176991927,-0.38645105192034934,5.451375995069087,5.474953579526599,0.23070470427011017,0.0,200,False,0.005,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,20.0,39.5,19.0,10.0
SMALL663,EWELIG,0.75,M,FIX,False,0.563088596970278,0.40829176991927,-0.38645105192034934,5.451375995069087,3.465323783817303,0.09816745923809674,0.0,200,False,0.045,True,0.0,True,0.0,True,0.0,True,0.055,True,5,True,25.5,43.0,5.5,16.5
SMALL663,EWELIG,0.75,Q,ROT,False,0.5447251106470241,0.3953450226642345,-0.35540231471277883,2.5134856685744227,2.513485668574422,0.33902339820079486,0.0,1,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,0.0
SMALL663,EWELIG,0.75,Q,MID,False,0.5447251106470241,0.3953450226642345,-0.35540231471277883,2.5134856685744227,2.357501315088287,0.30014491982270314,0.0,200,False,0.03,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,58.5,50.5,34.0,11.5
SMALL663,EWELIG,0.75,Q,FIX,False,0.5447251106470241,0.3953450226642345,-0.35540231471277883,2.5134856685744227,1.6749565771282071,0.1556744859652276,0.0,200,False,0.01,True,0.005,True,0.0,True,0.0,True,0.035,True,5,True,48.5,60.5,22.0,34.0
SMALL663,EWELIG,0.75,W,ROT,False,0.4368958275824424,0.3328345544329159,-0.37378027596953023,11.847186098168429,11.847186098168427,0.10853528101565782,0.0,1,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,50.0,100.0,0.0
SMALL663,EWELIG,0.75,W,MID,False,0.4368958275824424,0.3328345544329159,-0.37378027596953023,11.847186098168429,13.99167555323426,0.13631513112475738,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,80.0,49.0,39.5,73.0
SMALL663,EWELIG,0.75,W,FIX,False,0.4368958275824424,0.3328345544329159,-0.37378027596953023,11.847186098168429,7.580557745786718,0.04795228484750108,0.0,200,False,0.015,True,0.0,True,0.0,True,0.0,True,0.01,True,5,True,10.0,5.0,0.5,73.0
SMALL663,EWELIG,1.0,M,ROT,False,0.5609788843880587,0.40577428336619553,-0.49354394593551765,7.218371840351665,7.218371840351668,0.2312827010071657,0.0,1,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,0.0,0.0,50.0,100.0
SMALL663,EWELIG,1.0,M,MID,False,0.5609788843880587,0.40577428336619553,-0.49354394593551765,7.218371840351665,7.250364183860858,0.23020487575822463,0.0,200,False,0.025,True,0.0,True,0.0,True,0.0,True,0.005,True,5,True,18.5,38.0,19.5,9.0
SMALL663,EWELIG,1.0,M,FIX,False,0.5609788843880587,0.40577428336619553,-0.49354394593551765,7.218371840351665,4.558961718916272,0.09816745923809674,0.0,200,False,0.055,True,0.0,True,0.0,True,0.0,True,0.52,True,5,True,21.5,38.0,8.5,19.0
SMALL663,EWELIG,1.0,Q,ROT,False,0.5349016800910477,0.38602349807297787,-0.4678604006362522,3.3346763440857488,3.3346763440857465,0.33902339820079486,0.0,1,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,0.0,100.0
SMALL663,EWELIG,1.0,Q,MID,False,0.5349016800910477,0.38602349807297787,-0.4678604006362522,3.3346763440857488,3.125459197153723,0.2993983602208788,0.0,200,False,0.035,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,61.5,51.5,37.0,12.0
SMALL663,EWELIG,1.0,Q,FIX,False,0.5349016800910477,0.38602349807297787,-0.4678604006362522,3.3346763440857488,2.2148502226035944,0.1556744859652276,0.0,200,False,0.01,True,0.005,True,0.0,True,0.0,True,0.33,True,5,True,48.0,61.5,23.0,28.499999999999996
SMALL663,TOP10,0.75,M,ROT,False,0.5612006769605845,0.5090881535113034,-0.37228327827191643,11.565591378233428,17.330591479061926,0.9667724867724867,0.0,200,False,0.065,True,0.0,True,0.0,True,0.0,True,0.015,True,5,True,91.0,89.5,98.5,76.5
SMALL663,TOP10,0.75,M,MID,False,0.5612006769605845,0.5090881535113034,-0.37228327827191643,11.565591378233428,9.171481262594996,0.5005291005291006,0.0,200,False,0.165,True,0.005,True,0.005,True,0.0,True,0.055,True,5,True,82.0,73.5,94.0,66.0
SMALL663,TOP10,0.75,M,FIX,False,0.5612006769605845,0.5090881535113034,-0.37228327827191643,11.565591378233428,0.7662001670685525,0.010052910052910053,0.0,200,False,0.165,True,0.0,True,0.0,True,0.0,True,0.015,True,5,True,97.5,93.0,98.5,59.0
SMALL663,TOP10,0.75,Q,ROT,False,0.33267875138481695,0.2842475728370134,-0.4070891534912403,4.991298135362951,5.673053464644132,0.9758730158730158,0.0,200,False,0.07,True,0.0,True,0.0,True,0.0,True,0.015,True,5,True,42.0,22.5,37.0,40.5
SMALL663,TOP10,0.75,Q,MID,False,0.33267875138481695,0.2842475728370134,-0.4070891534912403,4.991298135362951,3.1080560191039743,0.518095238095238,0.0,200,False,0.135,True,0.005,True,0.0,True,0.0,True,0.02,True,5,True,46.0,22.0,34.0,28.499999999999996
SMALL663,TOP10,0.75,Q,FIX,False,0.33267875138481695,0.2842475728370134,-0.4070891534912403,4.991298135362951,0.4862830034104778,0.030158730158730156,0.0,200,False,0.07,True,0.0,True,0.0,True,0.0,True,0.015,True,5,True,70.5,38.0,51.5,43.0
SMALL663,TOP10,0.75,W,ROT,False,0.4763217140547613,0.425947773585512,-0.3048310022646734,25.85394734923977,74.75651219131208,0.9527960927960928,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,100.0
SMALL663,TOP10,0.75,W,MID,False,0.4763217140547613,0.425947773585512,-0.3048310022646734,25.85394734923977,38.84361725513007,0.4889838556505223,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,96.5,98.0,99.5,99.0
SMALL663,TOP10,0.75,W,FIX,False,0.4763217140547613,0.425947773585512,-0.3048310022646734,25.85394734923977,1.4144473516408558,0.0029032695699362366,0.0,200,False,0.165,True,0.0,True,0.0,True,0.0,True,0.005,True,5,True,99.0,87.5,96.0,90.0
SMALL663,TOP10,1.0,M,ROT,False,0.5628710105366488,0.5092957370775925,-0.48371164102402864,15.41109751759128,23.093066890250213,0.9668783068783069,0.0,200,False,0.075,True,0.0,True,0.0,True,0.0,True,0.09,True,5,True,94.5,90.5,98.0,73.0
SMALL663,TOP10,1.0,M,MID,False,0.5628710105366488,0.5092957370775925,-0.48371164102402864,15.41109751759128,12.225579144574489,0.5003174603174603,0.0,200,False,0.15,True,0.0,True,0.0,True,0.0,True,0.275,True,5,True,79.5,72.0,92.0,56.99999999999999
SMALL663,TOP10,1.0,M,FIX,False,0.5628710105366488,0.5092957370775925,-0.48371164102402864,15.41109751759128,1.0112131417214352,0.010052910052910053,0.0,200,False,0.18,True,0.0,True,0.0,True,0.0,True,0.075,True,5,True,97.0,95.0,98.5,57.99999999999999
SMALL663,TOP10,1.0,Q,ROT,False,0.33467312922672915,0.28154123794509733,-0.5404225776890472,6.643144492386532,7.545219505242956,0.9771428571428571,0.0,200,False,0.07,True,0.0,True,0.0,True,0.0,True,0.11,True,5,True,45.0,26.0,33.5,31.5
SMALL663,TOP10,1.0,Q,MID,False,0.33467312922672915,0.28154123794509733,-0.5404225776890472,6.643144492386532,4.139941231986329,0.5177777777777778,0.0,200,False,0.135,True,0.0,True,0.0,True,0.0,True,0.18,True,5,True,43.0,26.0,36.5,24.0
SMALL663,TOP10,1.0,Q,FIX,False,0.33467312922672915,0.28154123794509733,-0.5404225776890472,6.643144492386532,0.6536778894671609,0.030158730158730156,0.0,200,False,0.09,True,0.0,True,0.0,True,0.0,True,0.1,True,5,True,70.5,49.0,52.5,41.5
SMALL663,TOP20,0.75,M,ROT,False,0.5435102884987538,0.43698464466718606,-0.35097095876409024,10.13469976981985,16.75479502148421,0.9279225842383738,0.0,200,False,0.105,True,0.0,True,0.0,True,0.0,True,0.005,True,5,True,85.5,83.0,96.0,90.0
SMALL663,TOP20,0.75,M,MID,False,0.5435102884987538,0.43698464466718606,-0.35097095876409024,10.13469976981985,9.039961474916787,0.49298245614035097,0.0,200,False,0.19,True,0.0,True,0.0,True,0.0,True,0.005,True,5,True,72.5,64.0,91.5,76.0
SMALL663,TOP20,0.75,M,FIX,False,0.5435102884987538,0.43698464466718606,-0.35097095876409024,10.13469976981985,0.7785394449245082,0.010317460317460317,0.0,200,False,0.24,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,99.5,95.0,99.5,63.0
SMALL663,TOP20,0.75,Q,ROT,False,0.35701076013896865,0.18595034389706958,-0.41403449623008537,4.6561325164772605,5.515013581615115,0.9461654135338347,0.0,200,False,0.085,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,12.0,17.0,34.0,16.0
SMALL663,TOP20,0.75,Q,MID,False,0.35701076013896865,0.18595034389706958,-0.41403449623008537,4.6561325164772605,3.0730773607358914,0.5111695906432748,0.0,200,False,0.12,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,12.0,11.0,28.999999999999996,11.0
SMALL663,TOP20,0.75,Q,FIX,False,0.35701076013896865,0.18595034389706958,-0.41403449623008537,4.6561325164772605,0.4915286261450865,0.030952380952380946,0.0,200,False,0.13,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,52.5,38.0,53.5,19.0
SMALL663,TOP20,0.75,W,ROT,False,0.5165392557859457,0.499566981225615,-0.26194081980944794,21.269212114008567,71.4899919744995,0.9123777392198444,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,100.0
SMALL663,TOP20,0.75,W,MID,False,0.5165392557859457,0.499566981225615,-0.26194081980944794,21.269212114008567,37.97182014459466,0.4784871009432413,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,99.5
SMALL663,TOP20,0.75,W,FIX,False,0.5165392557859457,0.499566981225615,-0.26194081980944794,21.269212114008567,1.4071882305416392,0.003452720119386786,0.0,200,False,0.21,True,0.0,True,0.0,True,0.005,True,0.0,True,5,True,100.0,78.5,92.5,86.5
SMALL663,TOP20,1.0,M,ROT,False,0.5442386082745453,0.4371980350666241,-0.4543670623930405,13.501990984444886,22.31593490455544,0.9340629351155666,0.0,200,False,0.07,True,0.0,True,0.0,True,0.0,True,0.045,True,5,True,90.5,89.5,98.0,89.5
SMALL663,TOP20,1.0,M,MID,False,0.5442386082745453,0.4371980350666241,-0.4543670623930405,13.501990984444886,12.046470735077474,0.4902812587023114,0.0,200,False,0.15,True,0.0,True,0.0,True,0.0,True,0.16,True,5,True,72.5,64.5,89.0,69.5
SMALL663,TOP20,1.0,M,FIX,False,0.5442386082745453,0.4371980350666241,-0.4543670623930405,13.501990984444886,1.0440027188703995,0.010317460317460317,0.0,200,False,0.2,True,0.0,True,0.0,True,0.0,True,0.025,True,5,True,100.0,96.0,98.5,56.99999999999999
SMALL663,TOP20,1.0,Q,ROT,False,0.3539571282401297,0.1818059254893163,-0.5310731642233026,6.194894248237196,7.339059470148997,0.9490142021720971,0.0,200,False,0.09,True,0.0,True,0.0,True,0.0,True,0.08,True,5,True,13.5,22.5,34.0,23.0
SMALL663,TOP20,1.0,Q,MID,False,0.3539571282401297,0.1818059254893163,-0.5310731642233026,6.194894248237196,4.09570604966086,0.512907268170426,0.0,200,False,0.165,True,0.0,True,0.0,True,0.0,True,0.135,True,5,True,11.0,10.0,17.0,11.5
SMALL663,TOP20,1.0,Q,FIX,False,0.3539571282401297,0.1818059254893163,-0.5310731642233026,6.194894248237196,0.6696799936790099,0.030952380952380946,0.0,200,False,0.105,True,0.0,True,0.0,True,0.0,True,0.03,True,5,True,45.0,37.5,47.0,18.5
SMALL663,TOP20,1.0,W,ROT,False,0.518236057092587,0.5010811217678338,-0.3412051406889518,28.36119434911855,95.28367649662766,0.9123301844354476,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,100.0,100.0,100.0,100.0
SMALL663,TOP20,1.0,W,MID,False,0.518236057092587,0.5010811217678338,-0.3412051406889518,28.36119434911855,50.63521412628276,0.4788527586773201,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,99.0,99.5,100.0,100.0
SMALL663,TOP20,1.0,W,FIX,False,0.518236057092587,0.5010811217678338,-0.3412051406889518,28.36119434911855,1.8911194040951376,0.003452720119386786,0.0,200,False,0.205,True,0.0,True,0.0,True,0.0,True,0.04,True,5,True,99.5,79.5,93.0,87.5
SMALL663,TOP5,0.75,M,ROT,False,0.36542055370296234,0.4153102882219146,-0.4186277647573362,13.192456465205959,17.6312177472404,0.9851851851851852,0.0,200,False,0.09,True,0.005,True,0.0,True,0.0,True,0.065,True,5,True,75.0,47.0,65.5,67.0
SMALL663,TOP5,0.75,M,MID,False,0.36542055370296234,0.4153102882219146,-0.4186277647573362,13.192456465205959,10.925736497107327,0.6004232804232805,0.0,200,False,0.08,True,0.005,True,0.005,True,0.0,True,0.06,True,5,True,75.5,44.5,62.0,61.5
SMALL663,TOP5,0.75,M,FIX,False,0.36542055370296234,0.4153102882219146,-0.4186277647573362,13.192456465205959,0.724250262486247,0.009523809523809525,0.0,200,False,0.11,True,0.0,True,0.0,True,0.0,True,0.05,True,5,True,88.0,56.49999999999999,67.0,61.5
SMALL663,TOP5,0.75,Q,ROT,False,0.22115779399147806,0.29120834108013327,-0.49259624189054585,5.291553122215527,5.761048377279319,0.9873015873015873,0.0,200,False,0.07,True,0.0,True,0.0,True,0.0,True,0.05,True,5,True,49.5,21.5,24.0,19.0
SMALL663,TOP5,0.75,Q,MID,False,0.22115779399147806,0.29120834108013327,-0.49259624189054585,5.291553122215527,3.648290765974722,0.6133333333333335,0.0,200,False,0.115,True,0.0,True,0.0,True,0.0,True,0.085,True,5,True,53.0,16.0,16.5,21.5
SMALL663,TOP5,0.75,Q,FIX,False,0.22115779399147806,0.29120834108013327,-0.49259624189054585,5.291553122215527,0.4617935343282956,0.02857142857142857,0.0,200,False,0.1,True,0.0,True,0.0,True,0.0,True,0.045,True,5,True,73.5,24.0,24.5,41.5
SMALL663,TOP5,0.75,W,ROT,False,0.2955265233686327,0.2908712615847627,-0.5780452292059087,31.32841212657737,76.43196575947857,0.976923076923077,0.0,200,False,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,98.0,98.0,99.0,56.99999999999999
SMALL663,TOP5,0.75,W,MID,False,0.2955265233686327,0.2908712615847627,-0.5780452292059087,31.32841212657737,46.748315629727884,0.5906471306471305,0.0,200,False,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,5,True,84.5,80.5,88.0,22.5
SMALL663,TOP5,0.75,W,FIX,False,0.2955265233686327,0.2908712615847627,-0.5780452292059087,31.32841212657737,1.363476311165548,0.002564102564102564,0.0,200,False,0.155,True,0.0,True,0.0,True,0.0,True,0.035,True,5,True,71.0,24.0,28.000000000000004,2.0
SMALL663,TOP5,1.0,M,ROT,False,0.36782275809287807,0.41515079142595124,-0.5392308056218911,17.589853741421003,23.512501745934067,0.9830687830687831,0.0,200,False,0.065,True,0.0,True,0.0,True,0.0,True,0.115,True,5,True,80.5,55.00000000000001,63.0,66.0
SMALL663,TOP5,1.0,M,MID,False,0.36782275809287807,0.41515079142595124,-0.5392308056218911,17.589853741421003,14.561290487095665,0.6014814814814814,0.0,200,False,0.08,True,0.005,True,0.0,True,0.0,True,0.22,True,5,True,74.0,49.0,63.0,59.5
SMALL663,TOP5,1.0,M,FIX,False,0.36782275809287807,0.41515079142595124,-0.5392308056218911,17.589853741421003,0.9652677662056819,0.009523809523809525,0.0,200,False,0.15,True,0.0,True,0.0,True,0.0,True,0.12,True,5,True,93.5,50.5,60.5,55.00000000000001
SMALL663,TOP5,1.0,Q,ROT,False,0.23563691749115842,0.299924990985297,-0.6134071857068517,7.052022475290538,7.669497371709468,0.9892063492063492,0.0,200,False,0.085,True,0.0,True,0.0,True,0.0,True,0.17,True,5,True,54.0,21.5,17.5,25.0
SMALL663,TOP5,1.0,Q,MID,False,0.23563691749115842,0.299924990985297,-0.6134071857068517,7.052022475290538,4.857464491465022,0.612698412698413,0.0,200,False,0.08,True,0.0,True,0.0,True,0.0,True,0.215,True,5,True,56.99999999999999,19.5,15.5,22.5
SMALL663,TOP5,1.0,Q,FIX,False,0.23563691749115842,0.299924990985297,-0.6134071857068517,7.052022475290538,0.6156026746098138,0.02857142857142857,0.0,200,False,0.085,True,0.0,True,0.0,True,0.0,True,0.165,True,5,True,68.0,25.5,21.5,37.5
U56,BAND03,0.75,M,ROT,False,1.1714894184178362,1.223385284070857,-0.14381683197937545,1.2346928785012803,3.0246011859805044,0.2736547752368043,0.0,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,79.5,97.5,98.0,100.0
U56,BAND03,0.75,M,MID,False,1.1714894184178362,1.223385284070857,-0.14381683197937545,1.2346928785012803,2.5205615592417,0.2124323478158822,0.0,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,83.5,95.0,95.5,100.0
U56,BAND03,0.75,M,FIX,False,1.1714894184178362,1.223385284070857,-0.14381683197937545,1.2346928785012803,0.9828488679564216,0.07521774060037505,0.0,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,93.5,94.5,97.5,99.5
U56,BAND03,0.75,Q,ROT,False,0.9928349191664455,0.9734372916661632,-0.19901587541599897,0.836468794806915,1.1837190356664689,0.30699251531833777,0.0,200,False,1.0,False,0.975,False,1.0,False,0.415,True,0.0,True,2,True,24.5,55.50000000000001,79.5,98.0
U56,BAND03,0.75,Q,MID,False,0.9928349191664455,0.9734372916661632,-0.19901587541599897,0.836468794806915,1.019714442019237,0.24753365656114834,0.0,200,False,0.995,False,0.99,False,0.995,False,0.605,True,0.0,True,2,True,14.000000000000002,43.0,73.0,73.0
U56,BAND03,0.75,Q,FIX,False,0.9928349191664455,0.9734372916661632,-0.19901587541599897,0.836468794806915,0.6382341330578716,0.142641885963467,0.0,200,False,1.0,False,1.0,False,1.0,False,0.98,False,0.0,True,1,True,10.0,25.5,48.5,15.0
U56,BAND03,0.75,W,ROT,False,1.2007324826082908,1.2762297973468626,-0.12054949323437114,1.7747529264508732,10.607051870490505,0.22997945178496507,0.0,200,False,0.985,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,100.0,100.0,100.0,100.0
U56,BAND03,0.75,W,MID,False,1.2007324826082908,1.2762297973468626,-0.12054949323437114,1.7747529264508732,8.983869395009352,0.1808929825002598,0.0,200,False,0.995,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,100.0,100.0,100.0,100.0
U56,BAND03,0.75,W,FIX,False,1.2007324826082908,1.2762297973468626,-0.12054949323437114,1.7747529264508732,1.5887208703282396,0.02579993537093504,0.0,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,94.5,94.5,95.0,100.0
U56,BAND03,1.0,M,ROT,True,1.1729283977188028,1.2242967479324933,-0.1880527233449688,1.6417569494923718,4.034254131294975,0.27629518756180343,0.075,200,False,1.0,False,1.0,False,1.0,False,0.075,True,1.0,False,1,True,84.5,97.5,98.5,100.0
U56,BAND03,1.0,M,MID,True,1.1729283977188028,1.2242967479324933,-0.1880527233449688,1.6417569494923718,3.3609720109026564,0.21022918127022674,0.055,200,False,1.0,False,1.0,False,1.0,False,0.055,True,0.96,False,1,True,87.0,94.0,96.5,99.5
U56,BAND03,1.0,M,FIX,True,1.1729283977188028,1.2242967479324933,-0.1880527233449688,1.6417569494923718,1.3066157894659356,0.07521774060037505,0.095,200,False,1.0,False,1.0,False,1.0,False,0.095,True,0.965,False,1,True,92.5,92.5,96.0,99.5
U56,BAND03,1.0,Q,ROT,False,0.9900490982927892,0.968486995605916,-0.2607434257226049,1.1135638236178773,1.5742891258842768,0.2981396884713189,0.0,200,False,1.0,False,0.97,False,1.0,False,0.0,True,0.295,True,2,True,26.5,57.99999999999999,78.0,98.5
U56,BAND03,1.0,Q,MID,False,0.9900490982927892,0.968486995605916,-0.2607434257226049,1.1135638236178773,1.3593819280554504,0.24753666379478556,0.0,200,False,1.0,False,0.995,False,1.0,False,0.0,True,0.35,True,2,True,23.0,48.0,69.5,72.5
U56,BAND03,1.0,Q,FIX,False,0.9900490982927892,0.968486995605916,-0.2607434257226049,1.1135638236178773,0.849690191572535,0.142641885963467,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,0.58,True,2,True,7.000000000000001,25.0,49.5,17.0
U56,BAND03,1.0,W,ROT,True,1.2005575943324631,1.2755286548566704,-0.1591099751297821,2.3535355897922297,14.112696843344285,0.22912042369503052,0.0,200,False,0.99,False,0.995,False,1.0,False,1.0,False,0.0,True,1,True,100.0,100.0,100.0,100.0
U56,BAND03,1.0,W,MID,True,1.2005575943324631,1.2755286548566704,-0.1591099751297821,2.3535355897922297,11.97044087668525,0.1820881285876493,0.0,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,1,True,100.0,100.0,100.0,100.0
U56,BAND03,1.0,W,FIX,True,1.2005575943324631,1.2755286548566704,-0.1591099751297821,2.3535355897922297,2.1063100073139753,0.02579993537093504,0.735,200,False,1.0,False,1.0,False,1.0,False,1.0,False,0.735,True,1,True,94.5,97.0,97.0,100.0
U56,EWELIG,0.75,M,ROT,True,1.138112894995773,1.2149124206688595,-0.17012400036038455,3.6384716270199933,3.6384716270199946,0.1350485820272885,1.0,1,True,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0,False,0.0,0.0,100.0,0.0
U56,EWELIG,0.75,M,MID,True,1.138112894995773,1.2149124206688595,-0.17012400036038455,3.6384716270199933,3.9217265633529133,0.15102183653334192,0.84,200,False,1.0,False,1.0,False,1.0,False,0.84,True,1.0,False,1,True,86.5,63.5,24.0,97.5
U56,EWELIG,0.75,M,FIX,True,1.138112894995773,1.2149124206688595,-0.17012400036038455,3.6384716270199933,2.8980832327426156,0.08475865781363864,0.08,200,False,1.0,False,0.995,False,1.0,False,0.08,True,1.0,False,1,True,95.5,70.5,7.000000000000001,100.0
U56,EWELIG,0.75,Q,ROT,False,1.074955684064726,1.0325898614187925,-0.2220595606403195,1.9101787210936687,1.9101787210936696,0.22787818431772466,0.0,1,True,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,0.0,0.0,50.0,0.0
U56,EWELIG,0.75,Q,MID,False,1.074955684064726,1.0325898614187925,-0.2220595606403195,1.9101787210936687,1.9112170849275119,0.22086825415773975,0.0,200,False,1.0,False,1.0,False,1.0,False,0.0,True,1.0,False,1,True,25.5,33.5,20.0,22.25
U56,EWELIG,0.75,Q,FIX,False,1.074955684064726,1.0325898614187925,-0.2220595606403195,1.9101787210936687,1.5987437374507105,0.14940120767199738,0.0,200,False,1.0,False,0.985,False,0.985,False,0.0,True,0.995,False,1,True,19.0,22.0,3.5000000000000004,20.0
