panel,dial,dial_class,book,cad,cost,pick,pick_is,pick_oos,def_val,def_oos,med_val,med_oos,oracle,oracle_oos,d_def,d_med,regret,pick_is_default,pick_cagr_oos,pick_dd_oos,def_cagr_oos,def_dd_oos,pick_sh_full,pick_h1,pick_h2,pick_cagr_full,pick_dd_full,pick_4a,pick_4b,def_4a,def_4b,pick_4a_oos,pick_4b_oos,def_4a_oos,def_4b_oos
u56,volcap,SELECTION,BAND,W,10.0,9.99,1.1154431241493477,1.2887936243982006,9.99,1.2887936243982006,0.8,1.2672532062032125,0.45,1.3202877189566407,0.0,0.021540418194988087,0.0314940945584401,True,0.09544685326150737,-0.11896569629881126,0.09544685326150737,-0.11896569629881126,1.2125056096684295,1.2407269366369307,1.1902264784811838,0.08715130899069301,-0.11896569629881137,True,False,True,False,True,False,True,False
u56,volcap,SELECTION,BAND,W,25.0,9.99,1.0763760819506676,1.251562834410649,9.99,1.251562834410649,0.8,1.2268582103002783,0.45,1.2689539938525192,0.0,0.024704624110370776,0.017391159441870085,True,0.09248667129008226,-0.11934899682871025,0.09248667129008226,-0.11934899682871025,1.174482525486451,1.202422691361203,1.15235846578306,0.08422514346290955,-0.11934899682871047,True,False,True,False,True,False,True,False
u56,volcap,SELECTION,BAND,W,50.0,9.99,1.0111688836948554,1.1894154487917779,9.99,1.1894154487917779,0.8,1.1594085593912375,9.99,1.1894154487917779,0.0,0.030006889400540304,0.0,True,0.08757022732083919,-0.11998767169985547,0.08757022732083919,-0.11998767169985547,1.11101438586649,1.1384761084761943,1.0891565654417106,0.07936510901207794,-0.11998767169985547,True,False,True,False,True,False,True,False
u56,volcap,SELECTION,BAND,D,0.0,9.99,1.1108165370025458,1.3332546002931651,9.99,1.3332546002931651,0.8,1.286438211317828,0.45,1.4159521156533668,0.0,0.04681638897533702,0.08269751536020165,True,0.09652675872430239,-0.11108518305927273,0.09652675872430239,-0.11108518305927273,1.234836476127934,1.2404394421394276,1.23189253704927,0.08725623566021734,-0.11108518305927306,False,False,False,False,False,False,False,False
u56,volcap,SELECTION,BAND,D,10.0,9.99,1.074820635835805,1.2973950115342687,9.99,1.2973950115342687,0.8,1.2476481259074286,0.45,1.3664109794873427,0.0,0.049746885626840154,0.06901596795307396,True,0.09373779843041663,-0.11178601560642565,0.09373779843041663,-0.11178601560642565,1.1989147396417181,1.2049529627667106,1.1954998486728354,0.08454264047474092,-0.11178601560642532,False,False,False,False,False,False,False,False
u56,volcap,SELECTION,BAND,D,25.0,9.99,1.0208314847086148,1.2435888054374922,9.99,1.2435888054374922,0.8,1.1894422398518913,0.45,1.2920796741170544,0.0,0.054146565585600825,0.048490868679562205,True,0.08956753103524706,-0.11283633285484707,0.08956753103524706,-0.11283633285484707,1.145024304848818,1.1517251464037686,1.1408948051213337,0.08048481471569069,-0.11283633285484684,False,False,False,False,False,False,False,False
u56,volcap,SELECTION,BAND,D,50.0,9.99,0.930870250820458,1.1538729691888028,9.99,1.1538729691888028,0.8,1.0923846746376618,0.45,1.1681566344706638,0.0,0.06148829455114102,0.01428366528186098,True,0.08265206745929898,-0.11458438004162363,0.08265206745929898,-0.11458438004162363,1.0551930007566315,1.0630250358305737,1.0498498829111806,0.07375514733419819,-0.11458438004162352,False,False,False,False,False,False,False,False
broad136,n,SELECTION,TOP20,W,0.0,10,1.1396835826949292,0.9251877123408347,20,0.9757557574644923,20,0.9757557574644923,60,1.1139326293302523,-0.050568045123657535,-0.050568045123657535,0.18874491698941753,False,0.1556414588192896,-0.21371618190846198,0.1401716787557563,-0.20521526906265075,1.0138050890934651,1.203264903619054,0.8580597401872484,0.1647239366620521,-0.21371618190846187,False,False,False,False,False,False,False,False
broad136,n,SELECTION,TOP20,W,10.0,60,1.0493334635630691,1.0465999771604575,20,0.8778968735897971,20,0.8778968735897971,60,1.0465999771604575,0.16870310357066043,0.16870310357066043,0.0,False,0.12234525896581716,-0.18432981138288917,0.124093096957268,-0.2069539741381492,1.0479132693063107,1.1432620366343496,0.9565382983764231,0.1236587788729524,-0.18432981138288929,False,True,False,False,False,True,False,False
broad136,n,SELECTION,TOP20,W,25.0,60,0.9482768833226976,0.945478661181005,20,0.7309092108748592,20,0.7309092108748592,60,0.945478661181005,0.21456945030614583,0.21456945030614583,0.0,False,0.10919920863379229,-0.18506552755175676,0.10038986931924443,-0.20955790457031054,0.9468161486673476,1.0400176076273073,0.8574981165120582,0.1103704015650977,-0.18506552755175665,False,True,False,False,False,True,False,False
broad136,n,SELECTION,TOP20,W,50.0,60,0.7796049804485169,0.7767567389692999,20,0.4858382638797202,20,0.4858382638797202,60,0.7767567389692999,0.2909184750895797,0.2909184750895797,0.0,False,0.08762293358324036,-0.18629076746149498,0.06196553313980924,-0.21388679647877984,0.7781077256747176,0.8676601828211373,0.6922817088259943,0.08856394818116975,-0.18629076746149476,False,True,False,False,False,True,False,False
broad136,n,SELECTION,TOP20,D,0.0,40,1.1105496997605053,1.1039799364282679,20,0.8983946182937498,20,0.8983946182937498,60,1.175733196017061,0.20558531813451808,0.20558531813451808,0.07175325958879308,False,0.137567966586575,-0.1903636342313213,0.1253566700460993,-0.2229791426597758,1.1070683750502712,1.2074893977817076,1.0127565014954585,0.13779513838842816,-0.1903636342313212,False,False,False,False,False,False,False,False
broad136,n,SELECTION,TOP20,D,10.0,60,0.9478520669984217,1.024065626479679,20,0.6705840668639944,20,0.6705840668639944,60,1.024065626479679,0.3534815596156846,0.3534815596156846,0.0,False,0.1182008795534375,-0.17957561324063898,0.08934752209636998,-0.2268467383494316,0.9891376261109512,1.0459496617418595,0.9342899664849939,0.11504754422850727,-0.17957561324063864,False,True,False,False,False,True,False,False
broad136,n,SELECTION,TOP20,D,25.0,60,0.7074966900520369,0.796629335938662,20,0.32904975038357026,20,0.32904975038357026,60,0.796629335938662,0.46757958555509177,0.46757958555509177,0.0,False,0.08920307239950453,-0.18164435707874016,0.03747168339960916,-0.25006507556963664,0.7557790943578653,0.8019237621755867,0.7112431860116093,0.0850214110225691,-0.18164435707874027,False,True,False,False,False,True,False,False
broad136,n,SELECTION,TOP20,D,50.0,60,0.30680002976254234,0.4178258088493401,20,-0.23929287905508198,20,-0.23929287905508198,60,0.4178258088493401,0.6571186879044221,0.6571186879044221,0.0,False,0.042526931509923704,-0.2086667871513631,-0.04358360881087975,-0.5163520326221276,0.3669435158488373,0.39514044291398037,0.33973964538531193,0.03675552880679178,-0.2086667871513631,False,True,False,False,False,True,False,False
broad136,lambda,TRADING,TOP20,W,0.0,0.06,1.188065052787932,0.9667444943706092,1.0,0.9757557574644923,0.25,0.9569282804926086,1.0,0.9757557574644923,-0.009011263093883115,0.00981621387800058,0.009011263093883115,False,0.14691914543080875,-0.2500725369313198,0.1401716787557563,-0.20521526906265075,1.057558029005899,1.294119790915092,0.8661773714960084,0.15439059839173686,-0.25007253693132003,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,W,10.0,0.06,1.1488500040351732,0.9295088422781523,1.0,0.8778968735897971,0.25,0.888702590015324,0.06,0.9295088422781523,0.05161196868835527,0.0408062522628283,0.0,False,0.1403622485641709,-0.25081734887322815,0.124093096957268,-0.2069539741381492,1.019553345927373,1.2543427635740798,0.8294508017828339,0.14800806557185586,-0.25081734887322815,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,W,25.0,0.06,1.089958970145608,0.8736232338363226,1.0,0.7309092108748592,0.25,0.7862664264499248,0.06,0.8736232338363226,0.1427140229614634,0.08735680738639773,0.0,False,0.13059567298492558,-0.2519335687174341,0.10038986931924443,-0.20955790457031054,0.9625003456565768,1.194601254456487,0.7743352038776328,0.13849902023071303,-0.2519335687174339,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,W,50.0,0.06,0.9916493280604594,0.7804165810808946,1.0,0.4858382638797202,0.25,0.6154190353235988,0.06,0.7804165810808946,0.29457831720117444,0.16499754575729586,0.0,False,0.1144997617017125,-0.25379127576020777,0.06196553313980924,-0.21388679647877984,0.8673122713721279,1.0948551431928444,0.6824281088191674,0.12282176578682602,-0.25379127576020766,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,D,0.0,0.06,1.1993219849478653,0.9982684603662543,1.0,0.8983946182937498,0.25,0.9742244843030756,0.06,0.9982684603662543,0.09987384207250449,0.02404397606317865,0.0,False,0.15045757709664676,-0.23334036827840632,0.1253566700460993,-0.2229791426597758,1.081579785191852,1.3043551192837697,0.8984839837932926,0.15707376336197987,-0.23334036827840587,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,D,10.0,0.06,1.147772189903969,0.9473151453300588,1.0,0.6705840668639944,0.25,0.8690453343466813,0.06,0.9473151453300588,0.2767310784660644,0.07826981098337749,0.0,False,0.14158375294081504,-0.23421774333073953,0.08934752209636998,-0.2268467383494316,1.0304523992488874,1.2515896597148657,0.8484618403368202,0.14855348009852953,-0.23421774333073953,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,D,25.0,0.06,1.0704407647280116,0.8708858044219845,1.0,0.32904975038357026,0.25,0.7112873584080873,0.06,0.8708858044219845,0.5418360540384142,0.15959844601389717,0.0,False,0.12840061058458407,-0.23553206728782994,0.03747168339960916,-0.25006507556963664,0.9537590218797983,1.1724352244636658,0.7734289521850485,0.1358900302712085,-0.23553206728783016,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,TOP20,D,50.0,0.06,0.9415381616008884,0.7435071844112652,1.0,-0.23929287905508198,0.25,0.44840157426584104,0.06,0.7435071844112652,0.9828000634663472,0.29510561014542414,0.0,False,0.10676463745844411,-0.2377179784418768,-0.04358360881087975,-0.5163520326221276,0.8259322224156238,1.040495676764688,0.6483768845418324,0.11509243222201526,-0.23771797844187614,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,BAND,W,0.0,1.0,1.1238802722260781,1.1495052432628263,1.0,1.1495052432628263,0.25,1.1498059429522203,0.06,1.1524478420971636,0.0,-0.0003006996893939462,0.002942598834337229,True,0.08227423715566462,-0.12237823644424595,0.08227423715566462,-0.12237823644424595,1.1374872135895135,1.260434664232122,1.0157921072221017,0.08304376276920933,-0.12237823644424595,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,BAND,W,10.0,1.0,1.0980115187459225,1.1197472813853926,1.0,1.1197472813853926,0.25,1.1195900778784613,0.06,1.1260761452610135,0.0,0.0001572035069312694,0.006328863875620927,True,0.07999018875169783,-0.12267623055404586,0.07999018875169783,-0.12267623055404586,1.1095338805723607,1.2347128393590756,0.985635740556301,0.08085277838575444,-0.12267623055404564,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,BAND,W,25.0,1.0,1.0591740099789455,1.0750660118944013,1.0,1.0750660118944013,0.25,1.074228099323918,0.06,1.086487170217978,0.0,0.000837912570483379,0.011421158323576597,True,0.07657289779487875,-0.12312314911277178,0.07657289779487875,-0.12312314911277178,1.0675643454213983,1.1960920499335577,0.940360918190473,0.07757436929040229,-0.12312314911277178,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,BAND,W,50.0,1.0,0.9943645183191537,1.0004949939166057,1.0,1.0004949939166057,0.25,0.9985382336935175,0.06,1.020431953871635,0.0,0.0019567602230882164,0.01993695995502942,True,0.07090075283825215,-0.12386781977081962,0.07090075283825215,-0.12386781977081962,0.9975234082370369,1.1316338063273301,0.8648118681590704,0.07213179906070089,-0.12386781977081973,False,False,False,False,False,False,False,False
broad136,lambda,TRADING,BAND,D,0.0,0.25,1.1080651650888511,1.1868398059649565,1.0,1.1881866098596894,0.25,1.1868398059649565,0.7,1.18974717987805,-0.001346803894732851,0.0,0.0029073739130933696,False,0.08323574741947715,-0.11601625810286376,0.08287750190527698,-0.11189494408984257,1.14970826550066,1.2460081009767856,1.0528135527298086,0.08269493155945962,-0.11601625810286331,False,False,False,False,True,False,True,False
broad136,lambda,TRADING,BAND,D,10.0,0.06,1.0725589917592322,1.1493676181892851,1.0,1.1463246483856964,0.25,1.1423964892860983,0.06,1.1493676181892851,0.0030429698035887576,0.006971128903186852,0.0,False,0.08109704216655489,-0.1257536823268499,0.07975938310259156,-0.11260577670570404,1.1133881059114141,1.2082077479217461,1.0186013356030266,0.08031217669461976,-0.12575368232684958,False,False,False,False,False,False,True,False
broad136,lambda,TRADING,BAND,D,25.0,0.06,1.0203113024815873,1.0914446123180925,1.0,1.0835311689322098,0.25,1.0757289151167386,0.06,1.0914446123180925,0.007913443385882735,0.015715697201353906,0.0,False,0.07672759160690346,-0.1266538495665206,0.07509890967467103,-0.11367107946786681,1.0581179545455288,1.1559349016434177,0.9603549465841661,0.0760429210970377,-0.12665384956652048,False,False,False,False,False,False,True,False
broad136,lambda,TRADING,BAND,D,50.0,0.06,0.9332230334711933,0.9949027281087053,1.0,0.9788799802321392,0.25,0.9646131118455956,0.06,0.9949027281087053,0.0160227478765661,0.030289616263109664,0.0,False,0.06948415465552027,-0.12815230336563033,0.0673757895974676,-0.11545372120114428,0.9659948389773366,1.0688037702661208,0.8632744559924156,0.06896472433850698,-0.12815230336563044,False,False,False,False,False,False,True,False
broad136,cadence,TRADING,TOP20,W,0.0,M,1.2630991507728566,1.0877391439333544,W,0.9757557574644923,M,1.0877391439333544,M,1.0877391439333544,0.11198338646886208,0.0,0.0,False,0.1730502071658233,-0.260660152640917,0.1401716787557563,-0.20521526906265075,1.1577554566916586,1.3549491756467582,1.0040226380266304,0.1749596281506145,-0.2606601526409169,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,TOP20,W,10.0,M,1.2186718204784879,1.0463673441521906,W,0.8778968735897971,M,1.0463673441521906,M,1.0463673441521906,0.1684704705623935,0.0,0.0,False,0.1653671613849863,-0.26104593526574293,0.124093096957268,-0.2069539741381492,1.1152254318969201,1.3095820301925407,0.9635074041658408,0.16752142290302952,-0.2610459352657428,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,TOP20,W,25.0,M,1.1516397378053185,0.9840095165544919,W,0.7309092108748592,M,0.9840095165544919,M,0.9840095165544919,0.2531003056796327,0.0,0.0,False,0.1539284490887436,-0.2616246092029819,0.10038986931924443,-0.20955790457031054,1.0510963052616902,1.2410870670991627,0.9024718728986674,0.15644440296935014,-0.2616246092029817,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,TOP20,W,50.0,Q,1.089710397139324,0.7402586657938423,W,0.4858382638797202,M,0.8794338961314715,M,0.8794338961314715,0.2544204019141221,-0.13917523033762924,0.13917523033762924,False,0.11674259857885061,-0.2706384728781538,0.06196553313980924,-0.21388679647877984,0.8776621713586269,1.1835157850911568,0.6480284467012607,0.1324771429523588,-0.2706384728781541,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,BAND,W,0.0,W,1.1238802722260781,1.1495052432628263,W,1.1495052432628263,M,1.1178616542936983,D,1.1881866098596894,0.0,0.031643588969128,0.038681366596863054,True,0.08227423715566462,-0.12237823644424595,0.08227423715566462,-0.12237823644424595,1.1374872135895135,1.260434664232122,1.0157921072221017,0.08304376276920933,-0.12237823644424595,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,BAND,W,10.0,M,1.0984797455009907,1.098696191463403,W,1.1197472813853926,M,1.098696191463403,D,1.1463246483856964,-0.021051089921989563,0.0,0.04762845692229334,False,0.0837678050986852,-0.1572024882501849,0.07999018875169783,-0.12267623055404586,1.0986359397493752,1.223766201367434,0.9780096278655642,0.0847223526668126,-0.15720248825018546,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,BAND,W,25.0,M,1.0730378252263795,1.06986977243219,W,1.0750660118944013,M,1.06986977243219,D,1.0835311689322098,-0.005196239462211372,0.0,0.013661396500019851,False,0.08139380139861285,-0.15753416533843934,0.07657289779487875,-0.12312314911277178,1.0713595589706004,1.1981798231430165,0.9491097639429431,0.08244854117856448,-0.15753416533843934,False,False,False,False,False,False,False,False
broad136,cadence,TRADING,BAND,W,50.0,M,1.030470985379524,1.021633971068467,W,1.0004949939166057,M,1.021633971068467,M,1.021633971068467,0.021138977151861305,0.0,0.0,False,0.07744754398724218,-0.15808696048553006,0.07090075283825215,-0.12386781977081962,1.0257202174611113,1.155346898968292,0.9007780770292814,0.07866835916185266,-0.15808696048553028,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,W,0.0,1.0,1.1048887461111023,0.9771159060183631,0.75,0.9757557574644923,0.75,0.9757557574644923,1.0,0.9771159060183631,0.001360148553870788,0.001360148553870788,0.0,False,0.18607841164259376,-0.2664907119327835,0.1401716787557563,-0.20521526906265075,1.0317378062062268,1.1884625643009377,0.8959875022028067,0.19218963067508077,-0.2664907119327833,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,W,10.0,1.0,1.0049267671240876,0.8794628042475062,0.75,0.8778968735897971,0.75,0.8778968735897971,1.0,0.8794628042475062,0.001565930657709158,0.001565930657709158,0.0,False,0.1638441822291994,-0.2686715174792539,0.124093096957268,-0.2069539741381492,0.933142832761712,1.087343398492992,0.7993492907913349,0.17037092756645755,-0.2686715174792538,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,W,25.0,1.0,0.8546878940035132,0.7327839417762764,0.75,0.7309092108748592,0.75,0.7309092108748592,1.0,0.7327839417762764,0.0018747309014172098,0.0018747309014172098,0.0,False,0.13125452313163088,-0.2719357385222423,0.10038986931924443,-0.20955790457031054,0.7850111330709824,0.935332257833137,0.6542258842796348,0.13837280403800523,-0.2719357385222423,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,W,50.0,1.0,0.6039605293325135,0.4882261576345888,0.75,0.4858382638797202,0.75,0.4858382638797202,1.0,0.4882261576345888,0.002387893754868642,0.002387893754868642,0.0,False,0.07890943970337871,-0.2773575054029096,0.06196553313980924,-0.21388679647877984,0.5379341633572016,0.6815689251935978,0.412336215874135,0.08693277757182516,-0.2773575054029097,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,D,0.0,0.5,1.105770779731173,0.8983946182938259,0.75,0.8983946182937498,0.75,0.8983946182937498,1.0,0.8983946182938374,7.616129948928574e-14,7.616129948928574e-14,1.1435297153639112e-14,False,0.08439471774077445,-0.15293857981831915,0.1253566700460993,-0.2229791426597758,0.9885287458006744,1.1890850862618065,0.810339665666683,0.09120055945630434,-0.15293857981831893,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,D,10.0,1.0,0.8701932252934842,0.670701577834722,0.75,0.6705840668639944,0.75,0.6705840668639944,1.0,0.670701577834722,0.00011751097072754124,0.00011751097072754124,0.0,False,0.11576291378342285,-0.29357246453212293,0.08934752209636998,-0.2268467383494316,0.7574500484501216,0.9509546518792654,0.5851435718329603,0.13099435542569382,-0.2935724645321228,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,D,25.0,1.0,0.5164970308312784,0.3293384361053844,0.75,0.32904975038357026,0.75,0.32904975038357026,1.0,0.3293384361053844,0.0002886857218141192,0.0002886857218141192,0.0,False,0.04551693560842862,-0.3288817151967156,0.03747168339960916,-0.25006507556963664,0.41079978350392327,0.5934853003541207,0.24750025713693843,0.060649560416495385,-0.3288817151967166,False,False,False,False,False,False,False,False
broad136,gross,TRADING,TOP20,D,50.0,1.0,-0.07346637075064895,-0.23873186559830975,0.75,-0.23929287905508198,0.75,-0.23929287905508198,1.0,-0.23873186559830975,0.0005610134567722302,0.0005610134567722302,0.0,False,-0.0619171119421662,-0.6334631281183212,-0.04358360881087975,-0.5163520326221276,-0.16663194728838562,-0.0026031724467718603,-0.3144499131636862,-0.047050229659817644,-0.6651283276526636,False,False,False,False,False,False,False,False
broad136,gross,TRADING,BAND,W,0.0,1.0,1.124750936803521,1.1482111360544245,0.75,1.1495052432628263,0.75,1.1495052432628263,0.25,1.152002951060328,-0.0012941072084018401,-0.0012941072084018401,0.0037918150059035316,False,0.10990246128150893,-0.1615519195590981,0.08227423715566462,-0.12237823644424595,1.1372110510202293,1.2613004163963812,1.0145081632124935,0.11096715430864634,-0.16155191955909864,False,True,False,False,False,False,False,False
broad136,gross,TRADING,BAND,W,10.0,1.0,1.0990537011442276,1.1186221138546029,0.75,1.1197472813853926,0.75,1.1197472813853926,0.25,1.12157611526151,-0.001125167530789728,-0.001125167530789728,0.0029540014069071585,False,0.10679517903246505,-0.1619322992233816,0.07999018875169783,-0.12267623055404586,1.1094267477680226,1.235746569234003,0.9845235623843788,0.10798804683971053,-0.16193229922338181,False,True,False,False,False,False,False,False
broad136,gross,TRADING,BAND,W,25.0,1.0,1.06047389239203,1.074194603643051,0.75,1.0750660118944013,0.75,1.0750660118944013,0.25,1.0758896133524039,-0.0008714082513503474,-0.0008714082513503474,0.0016950097093528793,False,0.10215010004203262,-0.16250274513188212,0.07657289779487875,-0.12312314911277178,1.0677111395431274,1.1973781891397712,0.9395067232558341,0.10353392252165716,-0.16250274513188212,False,True,False,False,False,False,False,False
broad136,gross,TRADING,BAND,W,50.0,1.0,0.9960948667826206,1.0000472757919165,0.75,1.0004949939166057,0.75,1.0004949939166057,0.75,1.0004949939166057,-0.00044771812468913375,-0.00044771812468913375,0.00044771812468913375,False,0.09445036739524126,-0.16345315876638233,0.07090075283825215,-0.12386781977081962,0.9980942653801427,1.1333416488940373,0.8643883583293868,0.09614898384989212,-0.16345315876638278,False,True,False,False,False,False,False,False
broad136,gross,TRADING,BAND,D,0.0,0.25,1.0997006606118496,1.188186609859824,0.75,1.1881866098596894,0.75,1.1881866098596894,0.25,1.188186609859824,1.3455903058456897e-13,1.3455903058456897e-13,0.0,False,0.027444131893666235,-0.03839030475688976,0.08287750190527698,-0.11189494408984257,1.1463661601143804,1.2395564756465807,1.0522213158903422,0.02724412390300035,-0.0383903047568902,False,False,False,False,True,False,True,False
broad136,gross,TRADING,BAND,D,10.0,1.0,1.0648362983527988,1.146675173728141,0.75,1.1463246483856964,0.75,1.1463246483856964,1.0,1.146675173728141,0.00035052534244472966,0.00035052534244472966,0.0,False,0.10658691841600598,-0.14794179353141368,0.07975938310259156,-0.11260577670570404,1.107978305630129,1.204749622490676,1.010232730907579,0.10571800480273752,-0.14794179353141357,False,False,False,False,False,False,True,False
broad136,gross,TRADING,BAND,D,25.0,1.0,1.012538722363931,1.084407481041701,0.75,1.0835311689322098,0.75,1.0835311689322098,1.0,1.084407481041701,0.0008763121094912396,0.0008763121094912396,0.0,False,0.10027663884739213,-0.14929075174982676,0.07509890967467103,-0.11367107946786681,1.050395731141895,1.1525368226718227,0.9472506519598286,0.0997135685483872,-0.14929075174982676,False,False,False,False,False,False,True,False
broad136,gross,TRADING,BAND,D,50.0,1.0,0.9253781486280731,0.9806325011776371,0.75,0.9788799802321392,0.75,0.9788799802321392,1.0,0.9806325011776371,0.0017525209454979374,0.0017525209454979374,0.0,False,0.08983879123992233,-0.15155076365927744,0.0673757895974676,-0.11545372120114428,0.9544280745632399,1.0655134914779842,0.8422887051800557,0.0897779844911486,-0.15155076365927744,False,False,False,False,False,False,True,False
broad136,band,TRADING,BAND,W,0.0,0.08,1.1637901662117591,1.1317937913783402,0.03,1.1495052432628263,0.03,1.1495052432628263,0.01,1.1765582550943856,-0.017711451884486085,-0.017711451884486085,0.044764463716045366,False,0.0855576241827789,-0.14862610794205,0.08227423715566462,-0.12237823644424595,1.1464984463311043,1.2931294343919466,1.004490784712204,0.08786888993955366,-0.1486261079420501,False,False,False,False,False,False,False,False
broad136,band,TRADING,BAND,W,10.0,0.08,1.1489526905023426,1.1141553038427325,0.03,1.1197472813853926,0.03,1.1197472813853926,0.02,1.1403814566762855,-0.005591977542660054,-0.005591977542660054,0.026226152833553007,False,0.084129092116622,-0.14878866600846186,0.07999018875169783,-0.12267623055404586,1.1301452402022267,1.2782639465764352,0.9866998086049905,0.0865244170609818,-0.14878866600846163,False,False,False,False,False,False,False,False
broad136,band,TRADING,BAND,W,25.0,0.12,1.1273514384342704,1.0748700682093015,0.03,1.0750660118944013,0.03,1.0750660118944013,0.08,1.0876831111307244,-0.00019594368509978644,-0.00019594368509978644,0.012813042921422824,False,0.08294195865523268,-0.1489106157879322,0.07657289779487875,-0.12312314911277178,1.0990241641814678,1.2596605728631247,0.9415570456789202,0.0866237296019563,-0.1489106157879324,False,False,False,False,False,False,False,False
broad136,band,TRADING,BAND,W,50.0,0.12,1.097917358770295,1.0386613640359614,0.03,1.0004949939166057,0.03,1.0004949939166057,0.08,1.0435285693816012,0.03816637011935575,0.03816637011935575,0.00486720534563978,False,0.0799714584296205,-0.1491616449688543,0.07090075283825215,-0.12386781977081962,1.065951300778525,1.230020437743852,0.905179464748032,0.08384044538321156,-0.1491616449688543,False,False,False,False,False,False,False,False
broad136,band,TRADING,BAND,D,0.0,0.12,1.1576333874914158,1.1334243166809816,0.03,1.1881866098596894,0.03,1.1881866098596894,0.0,1.207637816147552,-0.05476229317870773,-0.05476229317870773,0.07421349946657041,False,0.08467133338004085,-0.1438342918609392,0.08287750190527698,-0.11189494408984257,1.14423113932764,1.2916643214584111,0.9954582348255232,0.08836686460502263,-0.14383429186093932,False,False,False,False,False,False,True,False
broad136,band,TRADING,BAND,D,10.0,0.12,1.137979016334975,1.1092112935453577,0.03,1.1463246483856964,0.03,1.1463246483856964,0.02,1.155210085515642,-0.03711335484033862,-0.03711335484033862,0.045998791970284225,False,0.08272467122355187,-0.14430970065659632,0.07975938310259156,-0.11260577670570404,1.122167337660864,1.2717432432359852,0.9712342006268316,0.08652956965498437,-0.14430970065659654,False,False,False,False,False,False,True,False
broad136,band,TRADING,BAND,D,25.0,0.12,1.1084953901733514,1.072885064429298,0.03,1.0835311689322098,0.03,1.0835311689322098,0.08,1.0850779213081585,-0.010646104502911813,-0.010646104502911813,0.012192856878860514,False,0.0798111730069897,-0.14502240751928563,0.07509890967467103,-0.11367107946786681,1.0890673011506624,1.2418594843662962,0.9348915030757706,0.08377939484104657,-0.14502240751928597,False,False,False,False,False,False,True,False
broad136,band,TRADING,BAND,D,50.0,0.12,1.0593511628788914,1.0123250229072596,0.03,0.9788799802321392,0.03,0.9788799802321392,0.08,1.0158015905486966,0.033445042675120384,0.033445042675120384,0.0034765676414370006,False,0.0749726117580023,-0.14620916943091333,0.0673757895974676,-0.11545372120114428,1.033890100651302,1.1920481746165035,0.8743041727846944,0.07921110787963648,-0.14620916943091367,False,False,False,False,False,False,True,False
broad136,volcap,SELECTION,TOP20,W,0.0,0.8,1.1523475009672715,1.052816923910794,0.6,0.9757557574644923,0.8,1.052816923910794,0.8,1.052816923910794,0.07706116644630179,0.0,0.0,False,0.16223381896207134,-0.22087847759245505,0.1401716787557563,-0.20521526906265075,1.0932864940426104,1.245901729081919,0.9691647300041077,0.16136162926146502,-0.22087847759245471,False,False,False,False,False,False,False,False
broad136,volcap,SELECTION,TOP20,W,10.0,0.8,1.0582879542480244,0.9636015558090082,0.6,0.8778968735897971,0.8,0.9636015558090082,0.8,0.9636015558090082,0.08570468221921113,0.0,0.0,False,0.1463961693318283,-0.22283723768395347,0.124093096957268,-0.2069539741381492,1.0021543261045176,1.1511285020903204,0.8806574067603974,0.1459662229890657,-0.2228372376839537,False,False,False,False,False,False,False,False
broad136,volcap,SELECTION,TOP20,W,25.0,9.99,0.9170235870784518,0.8130557874766899,0.6,0.7309092108748592,0.8,0.8296189120159333,0.8,0.8296189120159333,0.08214657660183078,-0.016563124539243357,0.016563124539243357,False,0.1268366736555817,-0.25864711654813266,0.10038986931924443,-0.20955790457031054,0.8528390678508845,1.0054586325860466,0.7383615018134684,0.12554088804900032,-0.25864711654813255,False,False,False,False,False,False,False,False
