sha,role,book,cadence,draw,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b
c006b439,LADDER-REF,BAND03,M,39,1.1686762021850403,-0.1695545069036174,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,40,1.2225091335329463,-0.16370916827425797,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,41,1.2222657277728168,-0.16942805855290644,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,42,1.1248221004480077,-0.16284723298105197,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,43,1.1407415515597776,-0.16734634596685882,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,44,1.2567919266537566,-0.1576452745973692,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,45,1.2025924626903104,-0.16861063925337183,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,46,1.097801159943218,-0.17040554690880794,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,47,1.1650611796915176,-0.15976321620311507,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,48,1.2058288994029889,-0.15517794064692958,False,L5_CAGR
c006b439,LADDER-REF,BAND03,M,49,1.1092593513898372,-0.16252896066649924,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,0,1.2746802167767257,-0.15685741040959478,True,-
c006b439,LADDER-REF,TOP20,M,1,1.0510609094892354,-0.16763971966300817,True,-
c006b439,LADDER-REF,TOP20,M,2,1.1993687405047266,-0.14981967688548725,True,-
c006b439,LADDER-REF,TOP20,M,3,1.1643329299828475,-0.1639226250208351,True,-
c006b439,LADDER-REF,TOP20,M,4,1.126048239999792,-0.16636180033782655,True,-
c006b439,LADDER-REF,TOP20,M,5,1.1656866208920242,-0.16077162785886667,True,-
c006b439,LADDER-REF,TOP20,M,6,1.0222698238771835,-0.16484696757813133,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,7,1.1536272461922714,-0.1554955527901859,True,-
c006b439,LADDER-REF,TOP20,M,8,1.1479036318729317,-0.16970603992569966,True,-
c006b439,LADDER-REF,TOP20,M,9,0.9821031600953384,-0.17571706955489286,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,10,1.095208827285953,-0.17110474030493072,True,-
c006b439,LADDER-REF,TOP20,M,11,1.2321634399044554,-0.17477413690344556,True,-
c006b439,LADDER-REF,TOP20,M,12,1.2139888394955722,-0.1649886322543317,True,-
c006b439,LADDER-REF,TOP20,M,13,1.020310975679175,-0.16628625237650152,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,14,1.164303369094812,-0.17624910584847542,True,-
c006b439,LADDER-REF,TOP20,M,15,1.0760765461702164,-0.16280776243224016,True,-
c006b439,LADDER-REF,TOP20,M,16,1.1158398261596703,-0.18422777464653395,True,-
c006b439,LADDER-REF,TOP20,M,17,0.9977122848071509,-0.15963540336886983,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,18,1.1128349937554618,-0.17733044102240514,True,-
c006b439,LADDER-REF,TOP20,M,19,1.0336209050620357,-0.16922068291510217,True,-
c006b439,LADDER-REF,TOP20,M,20,1.0830316430169726,-0.16352700373643658,True,-
c006b439,LADDER-REF,TOP20,M,21,1.163487182044714,-0.1761551589085193,True,-
c006b439,LADDER-REF,TOP20,M,22,1.1722250960918825,-0.16319233569723945,True,-
c006b439,LADDER-REF,TOP20,M,23,1.076405517153143,-0.16568317319960368,False,L1_H1
c006b439,LADDER-REF,TOP20,M,24,1.1179829457210906,-0.1703349171362184,True,-
c006b439,LADDER-REF,TOP20,M,25,1.2158234969023511,-0.15565729258652827,True,-
c006b439,LADDER-REF,TOP20,M,26,1.088623535691718,-0.18329759787995104,True,-
c006b439,LADDER-REF,TOP20,M,27,1.1550612140757544,-0.18249057794706403,True,-
c006b439,LADDER-REF,TOP20,M,28,1.0638031480807706,-0.16880424758253698,True,-
c006b439,LADDER-REF,TOP20,M,29,1.1884315118214623,-0.16271985269148637,True,-
c006b439,LADDER-REF,TOP20,M,30,1.0751989239908557,-0.16589393695894405,True,-
c006b439,LADDER-REF,TOP20,M,31,1.2201366394115103,-0.1602171018239359,True,-
c006b439,LADDER-REF,TOP20,M,32,1.1774950684612102,-0.1702185175886064,True,-
c006b439,LADDER-REF,TOP20,M,33,1.0658850739011008,-0.1785358975588024,True,-
c006b439,LADDER-REF,TOP20,M,34,1.1097442106755693,-0.17568613677577305,True,-
c006b439,LADDER-REF,TOP20,M,35,1.1621027302994544,-0.1705388683336777,True,-
c006b439,LADDER-REF,TOP20,M,36,1.151933971281207,-0.16428167062921162,False,L1_H1
c006b439,LADDER-REF,TOP20,M,37,1.0580945928979748,-0.15533000386861973,True,-
c006b439,LADDER-REF,TOP20,M,38,1.1468785997007327,-0.17594048832731868,True,-
c006b439,LADDER-REF,TOP20,M,39,1.0134198884657935,-0.17110241081561617,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,40,1.0025812744546987,-0.14865548156891606,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,41,0.9854573583048049,-0.16610551725444112,False,L5_CAGR
c006b439,LADDER-REF,TOP20,M,42,1.1197001387431675,-0.1658780062501406,True,-
c006b439,LADDER-REF,TOP20,M,43,1.159414361456044,-0.16941626531877418,True,-
c006b439,LADDER-REF,TOP20,M,44,1.0363633624477189,-0.18431693213354894,True,-
c006b439,LADDER-REF,TOP20,M,45,1.2873405746788358,-0.1587807139811518,True,-
c006b439,LADDER-REF,TOP20,M,46,1.0837468128150578,-0.16865157551861942,True,-
c006b439,LADDER-REF,TOP20,M,47,1.2780384713904493,-0.16461800118992442,True,-
c006b439,LADDER-REF,TOP20,M,48,1.199341242256135,-0.18927571895996198,True,-
c006b439,LADDER-REF,TOP20,M,49,1.2083827545692418,-0.17738889278393088,True,-
c006b439,LADDER-REF,EWELIG,Q,0,1.1328553993984691,-0.21231469808092995,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,1,1.1153919758272812,-0.2207754594987249,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,2,1.2208179727843376,-0.2144781199673802,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,3,1.1006280301445865,-0.2162000658117511,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,4,1.0823629814464262,-0.21469100569248634,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,5,1.1801003066260825,-0.21697118801889537,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,6,1.128741620123283,-0.21722889987144745,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,7,1.049862960114699,-0.21353466459776016,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,8,1.0057790832446476,-0.22001670843394072,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,9,1.2142810791975034,-0.21585086696337774,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,10,1.017626153476826,-0.21901221748571642,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,11,0.9945008155430761,-0.27262698046279643,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,12,1.0184906839585541,-0.2174930231321437,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,13,1.1207765018991998,-0.22542024669086613,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,14,1.1814544482446332,-0.2262006101091384,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,15,1.212749259297673,-0.21311318844315696,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,16,1.0816190751083254,-0.21663554505463856,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,17,1.0260686051196803,-0.23560593737228408,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,18,1.157038338910454,-0.2148671017427387,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,19,1.3334965024356067,-0.21802525768990555,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,20,1.17718159235623,-0.22103421447117066,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,21,1.053837620433393,-0.21431169987847465,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,22,1.3157140248081214,-0.21766016866587146,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,23,0.9779323833220318,-0.26084956922598856,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,24,1.0676389901637975,-0.22001178656118792,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,25,1.1473570179877306,-0.21474167819250956,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,26,1.208567653405565,-0.21358481461259904,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,27,1.1279188419799464,-0.21439029783792962,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,28,1.0978341024439757,-0.21832125540656566,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,29,1.0718147752942115,-0.2179430851685018,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,30,1.1192796557943694,-0.21600260753486278,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,31,1.219590089400749,-0.21558001712354447,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,32,0.9892380978379651,-0.21861345619526484,False,"L1_H1,L4_DD"
c006b439,LADDER-REF,EWELIG,Q,33,1.1407249512507645,-0.2243567929357395,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,34,1.293241316298484,-0.21804722710222735,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,35,1.1270110409994487,-0.22099594873136552,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,36,0.9739207148547299,-0.2246332773467088,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,37,1.068650759416047,-0.21790226627566656,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,38,1.0339704274864232,-0.22920665661478823,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,39,1.0948636742678752,-0.24811491061926572,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,40,1.1357986096615758,-0.22207186168985416,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,41,1.2206563872960055,-0.2137638695282924,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,42,1.0347767681355968,-0.21148583079547334,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,43,1.1232886581454389,-0.2136126301448945,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,44,1.162643572710062,-0.22566453914698004,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,45,1.0839703947571508,-0.22313182810168597,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,46,1.19841447224107,-0.21360608273777593,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,47,1.0522494167243521,-0.21818235829200772,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,48,1.2005157308291512,-0.2203926655137819,False,L4_DD
c006b439,LADDER-REF,EWELIG,Q,49,1.0357437250947892,-0.2220057296452208,False,L4_DD
c006b439,LADDER-REF,BAND03,Q,0,1.0063396577703043,-0.20669654411168714,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,1,1.0639071471876356,-0.1978797629977357,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,2,1.1001050425351677,-0.19943957403554602,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,3,0.9739433243879424,-0.2049181048596984,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,4,0.9542597696985029,-0.20307124240702534,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,5,1.128224266640488,-0.20195972295386833,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,6,1.0315740788157126,-0.19576426573267736,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,7,1.0267192021183797,-0.1959684769304264,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,8,1.0460882538891974,-0.20828344268377064,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,9,1.0822173409786813,-0.20455321516662173,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,10,1.082070994610101,-0.1928710139154326,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,11,1.0236864230722562,-0.20502789775294394,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,12,1.0498299036249237,-0.19354849777229688,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,13,1.0674418733882016,-0.1983344160577154,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,14,1.0461099361311845,-0.19513764640364928,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,15,1.0453595197328682,-0.1962846250299427,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,16,1.0334275006895628,-0.19909617896370047,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,17,1.0693238929509659,-0.2034698389039551,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,18,1.0714210794699561,-0.19794601816542268,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,19,1.0622717901087324,-0.20302955317420357,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,20,1.0720657279401826,-0.20072401031988285,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,21,1.0063088069109432,-0.19923727549067582,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,22,1.099428408709756,-0.20117048410268645,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,23,1.0558219508218791,-0.20522550327586242,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,24,1.0684739330408608,-0.2025170268054396,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,25,1.0081288014926648,-0.20227340406620486,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,26,0.964517645279799,-0.19961514083384113,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,27,1.0229658471895424,-0.20305341654562803,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,28,1.058141975215234,-0.1997393871059221,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,29,1.065311943322636,-0.20420226223760707,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,30,0.9891317638819846,-0.19608015887055497,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,31,1.0143894071748496,-0.21134562770170318,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,32,1.0508832401432313,-0.19370686847161467,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,33,1.0630205199241836,-0.1981276986245778,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,34,1.0701028468277745,-0.1972943662128439,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,35,1.0415456258245208,-0.1949719118166251,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,36,0.9981507571961376,-0.2081715491268239,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,37,1.0654403775643524,-0.19922272364486904,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,38,1.0811376056076902,-0.19436429049106452,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,39,0.9905386066207142,-0.20125551946857123,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,40,1.0969165894719015,-0.19654431229967584,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,41,0.868105540196619,-0.21268865457452146,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,42,1.0573695182842042,-0.18641000864932666,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,43,1.080811110867102,-0.20096082853066788,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,44,0.9505917847839231,-0.20425202335612003,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,45,0.9645757263110515,-0.19920842042929432,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,46,0.9373822194550966,-0.1915214913314598,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,47,1.0177102035489831,-0.20053124178754256,False,L5_CAGR
c006b439,LADDER-REF,BAND03,Q,48,1.032676766990163,-0.20301316935980862,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,BAND03,Q,49,1.04363553921939,-0.20851901653576266,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,0,0.9347141130664534,-0.21226190164749648,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,1,0.9459289359922355,-0.23270390394633111,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,2,0.9556559613068171,-0.2131596522862974,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,3,1.0594174985782694,-0.24310870345989188,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,4,0.9108203006402634,-0.23655334401205397,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,5,1.0725343983513729,-0.187185588498048,True,-
c006b439,LADDER-REF,TOP20,Q,6,0.8722937674081026,-0.24763023376028104,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,7,1.0504426917530154,-0.2017899152533149,True,-
c006b439,LADDER-REF,TOP20,Q,8,0.9884096840408702,-0.22447347615776825,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,9,1.0017137140491257,-0.25431469555553865,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,10,0.9459988243986527,-0.2079511869969537,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,11,0.9177174674641997,-0.23524890438747414,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,12,0.9653777624780712,-0.255742970715226,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,13,0.9193673571401976,-0.23593403822502623,False,"L2_H2,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,14,0.860213978914735,-0.2299905683005089,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,15,0.9453395305054595,-0.2959058644820608,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,16,0.8862997829990291,-0.2078824093454189,False,"L2_H2,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,17,0.9496057306278154,-0.2592094818267976,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,18,1.0404835629274236,-0.2365082152364517,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,19,0.863148101320048,-0.24593758097212537,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,20,0.9523564586456548,-0.24999677963989242,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,21,1.066937501728976,-0.18264239265323035,True,-
c006b439,LADDER-REF,TOP20,Q,22,0.9698786432993088,-0.21647069204186586,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,23,1.0331672296942758,-0.21230214373488476,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,24,0.9539574946423967,-0.2608310724927919,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,25,0.9984733929184366,-0.2417759464873035,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,26,0.9258991768756135,-0.2567945467637961,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,27,0.9150984300220266,-0.23077512476927475,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,28,0.7768809520589699,-0.2176297191094777,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,29,1.007374449341151,-0.22029773250606266,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,30,0.9674448704587434,-0.2459659504629108,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,31,1.0746296280283099,-0.2215273642040011,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,32,0.9080756994575051,-0.2556360780095893,False,"L2_H2,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,33,0.9185496342224442,-0.2585051248247615,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,34,1.0330225479819795,-0.18765455409416054,True,-
c006b439,LADDER-REF,TOP20,Q,35,0.951044510719112,-0.22255239589865605,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,36,1.1053489694189276,-0.2272499593379782,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,37,0.8440443337517496,-0.23537163318732124,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,38,1.031018306829693,-0.20708881823069125,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,39,0.8438831628336235,-0.23713929653489152,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,40,0.8842193054681743,-0.2369150343816231,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,41,0.884014847283588,-0.24160394940502106,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,42,1.1057669915196213,-0.20295645113831762,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,43,0.8651209905468817,-0.23527608973962966,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,44,1.0145949315522926,-0.2049803104296346,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,45,0.8080093966132763,-0.21378197286706724,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,46,1.070441351683208,-0.18631208409525535,True,-
c006b439,LADDER-REF,TOP20,Q,47,0.9471466047101151,-0.23088922118414423,False,"L4_DD,L5_CAGR"
c006b439,LADDER-REF,TOP20,Q,48,1.0579389066023408,-0.22661121913911741,False,L4_DD
c006b439,LADDER-REF,TOP20,Q,49,0.8944386285716421,-0.204693764871835,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,0,0.6948400729275342,-0.22014471073046316,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,1,0.7606255007402812,-0.24440791988274624,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,2,0.8156084570888361,-0.2379544744813057,False,"L1_H1,L4_DD"
0ede2282,SCHEMA-BREAK,EWELIG,W,3,0.6583405323723155,-0.2682328420864776,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,4,0.7824028758214605,-0.25455945944555336,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,5,0.6802002002916558,-0.26749941205014116,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,6,0.7722153829068695,-0.23943580793097186,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,7,0.6785849243194987,-0.21417923581184461,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,8,0.7165879634460891,-0.23763390073851032,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,9,0.6077704978283186,-0.25823547049477147,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,10,0.68265619870626,-0.27995752395227025,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,11,0.6291470242745031,-0.257228033081249,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,12,0.7517017687438557,-0.2529497559128512,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,13,0.7270896490605756,-0.23211095341465005,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,14,0.7147855651182394,-0.300705894675085,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,15,0.8292968347527269,-0.24779504608711378,False,"L1_H1,L4_DD"
0ede2282,SCHEMA-BREAK,EWELIG,W,16,0.7727499640119558,-0.19267129639089065,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,17,0.6355066524667884,-0.2673852680252742,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,18,0.773667061001139,-0.23102882797921642,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,19,0.7286082051531634,-0.2638175740245027,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,20,0.6902145558428643,-0.2628042231102512,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,21,0.8059132761473705,-0.22854506267198882,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,W,22,0.7492840608015671,-0.23083270291563873,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,23,0.7475979457910806,-0.2364283823836255,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,24,0.6981352717300013,-0.25919668957122055,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,25,0.6623791545128292,-0.28130406098267635,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,26,0.6019626234096284,-0.278509687604528,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,27,0.770848076840637,-0.24892921057476491,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,28,0.6975655094080396,-0.24795518072903688,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,29,0.7576659036718074,-0.2526242185631269,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,30,0.7299140411870106,-0.24662039590870777,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,31,0.8256182377637635,-0.201933475419807,False,L1_H1
0ede2282,SCHEMA-BREAK,EWELIG,W,32,0.686185019587081,-0.2442012394162315,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,33,0.722784253371017,-0.25018216671335336,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,34,0.6718834697145862,-0.24302386904321682,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,35,0.7737709692265816,-0.23485882320523788,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,36,0.660539846097888,-0.25413938389049895,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,37,0.6681929299429746,-0.2602943025069324,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
