panel,bps,chooser,pick_gross,pick_phase,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_4b,cagr_margin_oos,dd_margin_oos,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD
u56,25,C_DDB_PHAVG,1.0,PHAVG,0.122107879615734,1.239752108016653,-0.15067975868185657,True,0.01509911611692974,0.051623781663255264,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,25,C_ORACLE,1.0,W2,0.12393667575804601,1.2565482395577348,-0.1454587661049338,True,0.016927912259241756,0.05684477424017803,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,50,C_LIVE,0.75,W0,0.08676558828999292,1.1783814389985978,-0.1215542982343576,False,-0.02024317520881133,0.08074924211075424,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,50,C_SHARPE,1.0,W4,0.11273159126874632,1.1515443913650631,-0.16839455670779246,True,0.005722827769942068,0.03390898363731937,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,50,C_DDB,1.0,W4,0.11273159126874632,1.1515443913650631,-0.16839455670779246,True,0.005722827769942068,0.03390898363731937,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,50,C_DDB_PHAVG,1.0,PHAVG,0.11543463223325179,1.1780341734650348,-0.1519760774527088,True,0.008425868734447534,0.05032746289240303,0.15286966214114894,0.8750760816641813,-0.33717256724185307
u56,50,C_ORACLE,1.0,W2,0.1172368203322447,1.1947622184779616,-0.14655687541902884,True,0.010228056833440441,0.05574666492608299,0.15286966214114894,0.8750760816641813,-0.33717256724185307
b136,0,C_LIVE,0.75,W0,0.08074281555114382,1.1313567037098642,-0.12211674782076976,False,-0.026057454136497182,0.08017897202358829,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,0,C_SHARPE,1.0,W4,0.10648388133453213,1.1201362360555038,-0.1660712488376146,False,-0.00031638835310887625,0.03622447100674345,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,0,C_DDB,1.0,W4,0.10648388133453213,1.1201362360555038,-0.1660712488376146,False,-0.00031638835310887625,0.03622447100674345,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,0,C_DDB_PHAVG,1.0,PHAVG,0.10898626182082016,1.1440622839182713,-0.15013509889958676,True,0.00218599213317916,0.05216062094477128,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,0,C_ORACLE,0.25,W3,0.02786648610585929,1.1685511042666,-0.037116349200445375,False,-0.07893378358178171,0.16517937064391267,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,10,C_LIVE,0.75,W0,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,-0.028327433632128307,0.07988502861212401,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,10,C_SHARPE,1.0,W4,0.10341094175351917,1.090725653306181,-0.1668010495869794,False,-0.003389327934121833,0.03549467025737865,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,10,C_DDB,1.0,W4,0.10341094175351917,1.090725653306181,-0.1668010495869794,False,-0.003389327934121833,0.03549467025737865,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,10,C_DDB_PHAVG,1.0,PHAVG,0.10588988377027353,1.114407054020019,-0.15072499618276458,False,-0.0009103859173674733,0.05157072366159346,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,10,C_ORACLE,0.25,W3,0.027129062676527038,1.138062532585829,-0.03727568856004748,False,-0.07967120701111396,0.16502003128431056,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,25,C_LIVE,0.75,W0,0.07507655272231117,1.057138821217919,-0.12285153570594698,False,-0.03172371696532983,0.07944418413841106,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,25,C_SHARPE,1.0,W4,0.09881707935215989,1.0465596908745816,-0.16789497604384251,False,-0.007983190335481116,0.034400743800515526,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,25,C_DDB,1.0,W4,0.09881707935215989,1.0465596908745816,-0.16789497604384251,False,-0.007983190335481116,0.034400743800515526,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,25,C_DDB_PHAVG,1.0,PHAVG,0.10126107385491956,1.0699182329669645,-0.15160937766819327,False,-0.005539195832721444,0.05068634217616477,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,25,C_ORACLE,0.75,W3,0.07850072795313845,1.0926474544247708,-0.10992922065896948,False,-0.028299541734502554,0.09236649918538856,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,50,C_LIVE,0.75,W0,0.06943916638398329,0.9827932668211912,-0.12358608812190786,False,-0.03736110330365772,0.07870963172245019,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,50,C_SHARPE,1.0,W4,0.09120191946106293,0.9728315872390849,-0.16971612212055454,False,-0.015598350226578073,0.032579597723803505,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,50,C_DDB,1.0,W4,0.09120191946106293,0.9728315872390849,-0.16971612212055454,False,-0.015598350226578073,0.032579597723803505,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,50,C_DDB_PHAVG,1.0,PHAVG,0.09358822503819275,0.9957554794436132,-0.15308210869358774,False,-0.013212044649448251,0.0492136111507703,0.15257181383948715,0.8736721309012504,-0.3371595330739301
b136,50,C_ORACLE,1.0,W3,0.09714296127847044,1.0182600998628484,-0.14625950356556794,False,-0.009657308409170562,0.0560362162787901,0.15257181383948715,0.8736721309012504,-0.3371595330739301
