,tpers,mompers,momsgn,momac
LXU,0.9606910365548322,0.9700583608221264,0.9654909921339762,0.8762913914485204
LYTS,0.9541812719078618,0.9594011672164425,0.9695508754123319,0.9104756757939142
LZ,0.9618874773139746,0.990467111534795,0.9923736892278361,0.8950726828070266
LZB,0.9589384076114171,0.9621923369703121,0.96422227860949,0.8098627695991686
MAMA,0.9889908256880734,0.9932497589199615,0.9855351976856316,0.9079373054283963
MATV,0.9679519278918378,0.9583861963968536,0.9756407003298655,0.8008828055380111
MATW,0.9651977966950426,0.9733570159857904,0.9764019284445572,0.9080455940994719
MBC,0.9497964721845319,0.9868421052631579,0.9868421052631579,0.9510811593337509
MCFT,0.9734717416378316,0.9733124018838305,0.9725274725274725,0.8857492800242784
MDXG,0.9684526790185278,0.9667597056584624,0.9692971327074347,0.8329012710402688
MEC,0.9732034104750305,0.9641283826305853,0.9754562617998741,0.88720106500984
MED,0.9757135703555333,0.9847754377061659,0.9812230398376046,0.9285469211490723
MEI,0.9616925388082123,0.9700583608221264,0.9659984775437707,0.8585704391789222
MG,0.9747120681021533,0.9855366658208576,0.9824917533620908,0.8880911357764982
MGPI,0.9797195793690536,0.9865516366404465,0.9855366658208576,0.9449396737627728
MITK,0.9669504256384577,0.9720883024613043,0.9720883024613043,0.8603911323839607
MLAB,0.957686529794692,0.9616848515605176,0.9779243846739406,0.8799724589363526
MLKN,0.9634451677516275,0.9644760213143873,0.9659984775437707,0.8081629033004275
MNKD,0.9684526790185278,0.9675209337731541,0.9725957878710987,0.8343623398806658
MNRO,0.9616925388082123,0.9687896472976402,0.9708195889368181,0.903065949108219
MPAA,0.9656985478217326,0.9779243846739406,0.9708195889368181,0.8863845354165539
MPTI,0.9515923566878981,0.9754098360655737,0.9754098360655737,0.7106962422852656
MRAM,0.9580969009166302,0.9722966934763182,0.9615728328865059,0.8200328089539275
MSEX,0.9539308963445168,0.9667597056584624,0.9720883024613043,0.896298819597996
MTRX,0.9664496745117677,0.9649835067241816,0.9543263131184978,0.8428031006511325
MTW,0.9682023034551828,0.9771631565592489,0.9736107586906877,0.874841413007675
MUX,0.9546820230345519,0.9695508754123319,0.9746257295102766,0.8763541191073567
MX,0.968064952638701,0.9799560680944536,0.9816035145524438,0.8803653793932223
MYE,0.9619429143715573,0.9667597056584624,0.9746257295102766,0.8632676658489242
NABL,0.944954128440367,0.9845708775313404,0.961427193828351,0.9097006713025342
NAGE,0.9626940410615924,0.9626998223801065,0.955595026642984,0.8489794488579588
NAT,0.9626940410615924,0.9784318700837351,0.9662522202486679,0.9371805284230132
NATH,0.972458688032048,0.9665059629535651,0.9789393554935295,0.8734652213339921
NATR,0.9499248873309964,0.9626998223801065,0.9629535650850038,0.8522479939284274
NBR,0.9656985478217326,0.9845216950012687,0.9748794722151738,0.884958001027188
NGS,0.9511767651477215,0.963207307789901,0.963207307789901,0.8885471849824977
NGVC,0.9779038518960884,0.9918082524271845,0.9905946601941747,0.920292837995276
NNBR,0.9649474211316975,0.9766556711494545,0.9746257295102766,0.8633724585728756
NPCE,0.9843478260869565,0.9717411121239745,0.9753874202370101,0.8742752655919344
NPK,0.9619429143715573,0.9751332149200711,0.9700583608221264,0.9068518066361793
NPKI,0.9621932899349024,0.9675209337731541,0.9746257295102766,0.8474679902542173
NRC,0.9560789306174411,0.9789575914535449,0.9692457105859501,0.9170142519692122
NRP,0.9784677015523285,0.9885815782796245,0.9832529814767825,0.9458832121597291
NSP,0.972458688032048,0.9809692971327074,0.9733570159857904,0.8994988011533669
NSSC,0.971457185778668,0.9751332149200711,0.9764019284445572,0.8540519398528377
NTGR,0.9687030545818728,0.9698046181172292,0.9601623953311342,0.8774263530589013
NUS,0.9787180771156735,0.9829992387718853,0.9829992387718853,0.9116039349235487
NUTX,0.9857142857142858,0.9778296382730455,0.9871645274212368,0.9326701821320654
NVAX,0.9639459188783175,0.9766556711494545,0.9786856127886323,0.8807176640722635
NVEC,0.9514271407110666,0.958893681806648,0.9695508754123319,0.8631772422778748
NVGS,0.9629444166249375,0.9713270743466126,0.972849530575996,0.8532546505455635
NX,0.9591887831747622,0.9690433900025375,0.9510276579548338,0.8575959368528637
NXH,0.9734601902854282,0.9804618117229129,0.9814767825425019,0.875362356481722
OEC,0.9666315419740077,0.9731567644953472,0.9767358625626342,0.9107722541448762
OESX,0.9757135703555333,0.9789393554935295,0.9850291804110631,0.9025251187502806
OFIX,0.9669504256384577,0.9822380106571936,0.9731032732808932,0.8879397663155781
OI,0.9764646970455684,0.9715808170515098,0.9725957878710987,0.8793232455775863
OIS,0.9581872809213821,0.9710733316417153,0.9695508754123319,0.8321921121381455
OLN,0.9631947921882824,0.9654909921339762,0.9672671910682568,0.8750230782672325
OMCL,0.9762143214822233,0.9619385942654148,0.9791930981984268,0.8756122434338287
OMDA,0.9385964912280702,0.9016393442622951,0.7704918032786885,
ONT,0.9798206278026906,0.9571984435797666,0.9587548638132296,0.7791082127451606
OPK,0.9679519278918378,0.9804618117229129,0.9738645013955849,0.8912705698530736
OPTU,0.967833491012299,0.9767103347889374,0.9718583212032994,0.9279785708443778
OPTX,0.9477533960292581,0.9734513274336283,0.9845132743362832,0.8164426338288719
ORN,0.9599399098647972,0.971834559756407,0.9764019284445572,0.8798072235057818
OSPN,0.9599399098647972,0.982745496066988,0.9659984775437707,0.8316557099606637
OSS,0.9653061224489796,0.9680125852123754,0.9753539590980598,0.8503849583140342
OWLT,0.9794303797468354,0.9752270850536746,0.9620148637489678,0.8573213938578762
OXM,0.9591887831747622,0.9774168992641461,0.9601623953311342,0.889970807745027
PACK,0.9705121572684946,0.9819148936170212,0.9797872340425532,0.8776501500876716
PANL,0.9569425901201603,0.9643221202854231,0.9683995922528033,0.8226765233648097
PAR,0.9646970455683526,0.9756407003298655,0.9741182441004821,0.9106442576466827
PCRX,0.9669354838709677,0.981728933733297,0.9757294791382601,0.9041536031149779
PCYO,0.957436154231347,0.9616848515605176,0.9649835067241816,0.8525106266796961
PD,0.9596628537025889,0.9689054726368159,0.9800995024875622,0.7705298047934612
PDEX,0.9414121181772659,0.9472215173813753,0.9406242070540471,0.7630324434603799
PERI,0.9641962944416624,0.9852829231159604,0.9743719868053794,0.9056011011405376
PHR,0.9510664993726474,0.9915639195327709,0.9785853341985724,0.885423768103069
PLAB,0.9546820230345519,0.9649835067241816,0.9604161380360314,0.8495370688165135
PLAY,0.9652703186537773,0.9748175182481752,0.9616788321167883,0.8894252883769751
PLOW,0.9672634271099745,0.9678506611355976,0.9673321234119783,0.8750838462328315
PLPC,0.9644466700050075,0.9571174828723674,0.9756407003298655,0.89348903245041
PLTK,0.9646090534979423,0.9690189328743546,0.963855421686747,0.6239409940582288
PMTS,0.97915847424302,0.9859437751004017,0.9835341365461847,0.89689369992696
PNTG,0.977302204928664,0.9838817998656817,0.9865681665547347,0.8989569206764542
PRG,0.9619429143715573,0.9644760213143873,0.9781781273788379,0.8573908544366559
PRGS,0.9619429143715573,0.9698046181172292,0.9698046181172292,0.8708778068479209
PRKS,0.9554643082754264,0.966591712174751,0.9559910054609702,0.8954220347585052
PRTH,0.9631111111111111,0.9772416932180246,0.9758761948111061,0.8909007760807384
PSFE,0.9797349961028838,0.9902439024390244,0.991869918699187,0.9399390271840602
PSIX,0.9686951433586893,0.9789004457652303,0.9765230312035661,0.8680830084086859
PUMP,0.9665291150848234,0.9699248120300752,0.9680451127819549,0.8017933004187254
PZZA,0.9687030545818728,0.97614818573966,0.9758944430347628,0.9061611828277636
QNST,0.9783211494832367,0.9731732243229433,0.9741951967296884,0.8920958182189247
RAIL,0.9702053079619429,0.9743719868053794,0.963207307789901,0.8502114555205288
RBBN,0.9641962944416624,0.9764019284445572,0.9758944430347628,0.8080329002749455
RDCM,0.9511767651477215,0.9606698807409287,0.963207307789901,0.8751002274830219
RDVT,0.9542381695267811,0.9668449197860962,0.9764705882352941,0.8404139830021398
RDWR,0.9689534301452178,0.9720883024613043,0.9812230398376046,0.8883498055044611
REAL,0.9601742377100186,0.9774774774774775,0.9761904761904762,0.9007747071316966
REPX,0.9361542313470206,0.9621923369703121,0.9639685359045927,0.8644750399937893
RGP,0.9561842764146219,0.9756407003298655,0.9639685359045927,0.8805729116045006
RGR,0.9509263895843766,0.9609236234458259,0.9741182441004821,0.8529392981201682
RICK,0.9787180771156735,0.9634610504947982,0.9583861963968536,0.9090028246454304
RIGL,0.9524286429644466,0.9675209337731541,0.9756407003298655,0.8075683298362915
RJET,0.9682713347921226,0.9673239436619718,0.9712676056338028,0.814922815818948
RLGT,0.9759639459188784,0.9634610504947982,0.9675209337731541,0.8970392103383921
ROCK,0.9611917876815222,0.9756407003298655,0.9614311088556204,0.9012500381868556
RPD,0.974240676662822,0.9772370486656201,0.9897959183673469,0.9291987492454998
RRGB,0.9679519278918378,0.9753869576249683,0.9797005836082213,0.8511655974961959
RYAM,0.9732173913043478,0.984053862508859,0.9776754075124026,0.8799101935852562
RYZ,0.9531194924215721,0.9716235632183908,0.9608477011494253,0.8634883490066422
SBH,0.9684526790185278,0.9736107586906877,0.9705658462319209,0.8924307006537296
SCL,0.9644466700050075,0.9809692971327074,0.9578787109870591,0.8956973899920921
SCSC,0.9514271407110666,0.9690433900025375,0.958893681806648,0.7796440259305625
SD,0.9659982563208369,0.9808121374386435,0.9745649263721553,0.9498956953899163
SFL,0.9609414121181773,0.9710733316417153,0.9634610504947982,0.8859607264398371
SHEN,0.9561842764146219,0.9710733316417153,0.963207307789901,0.8619897530637523
SHOE,0.9626940410615924,0.9621923369703121,0.9535650850038061,0.8434505418100154
SIBN,0.961257720381808,0.9600694444444444,0.9635416666666666,0.815346882966437
SIGA,0.9661992989484226,0.9784318700837351,0.9667597056584624,0.8779319067972928
SILC,0.9664496745117677,0.9659984775437707,0.9659984775437707,0.8742615201518155
SLVM,0.9769894534995206,0.9808080808080808,0.9747474747474747,0.9266788815020084
SMP,0.9469203805708563,0.9611773661507231,0.9634610504947982,0.8139820290076843
SMPL,0.9619591060389919,0.9629268292682926,0.9624390243902439,0.8940343500236516
SMWB,0.9779929577464789,0.9649122807017544,0.9704524469067405,0.8673148464172863
SND,0.9625715543813298,0.9652840396753832,0.9643823264201984,0.8488037615447708
SONO,0.9738276990185387,0.9679955081414935,0.9668725435148793,0.8388370625243448
SPH,0.9496745117676515,0.9657447348388734,0.9675209337731541,0.8472197023293798
SPOK,0.9301452178267401,0.96422227860949,0.9657447348388734,0.8213062525340644
SPWR,0.9307479224376731,0.9701046337817638,0.9641255605381166,0.8376473989560372
SRTA,0.936717205009888,0.9603825136612022,0.9672131147540983,0.8114780178297917
SSTI,0.9712941176470589,0.9792471042471043,0.9744208494208494,0.8846252143927369
SSTK,0.9705525197328476,0.9774760876272756,0.9713051527306387,0.8856317052015171
SSYS,0.9601902854281422,0.9606698807409287,0.9626998223801065,0.8327857392316588
STIM,0.9854682454251884,0.9756232686980609,0.9767313019390582,0.8894334497284998
STLN,0.9803206997084548,0.9825625473843821,0.9878695981804397,0.8610128761038619
STOK,0.9727385377942999,0.9782190903267136,0.985906470211403,0.8945216977873172
STRA,0.9621932899349024,0.9786856127886323,0.9738645013955849,0.9305651254026409
STRT,0.9727090635953931,0.9700583608221264,0.9807155544278102,0.8998673728328237
STRZ,0.962962962962963,0.9024390243902439,0.975609756097561,0.41855797838687797
SVV,0.9516666666666667,0.9853747714808044,0.9707495429616088,0.723808407631389
SWBI,0.971957936905358,0.9769094138543517,0.979446840903324,0.8939384770678092
SWIM,0.9503916449086162,0.9744525547445255,0.9653284671532847,0.8754207173741684
SXC,0.9650388457269701,0.9749366375668825,0.9777527457054351,0.8827106665726816
TATT,0.9544316474712068,0.9708195889368181,0.9779243846739406,0.9244027987795527
TAYD,0.9651977966950426,0.9769094138543517,0.9657447348388734,0.9263768938594976
TBCH,0.970066225165563,0.9852229983879635,0.9798495432563138,0.9020975688142772
TBPH,0.9640759930915371,0.9686840253342717,0.9567206192821957,0.8895453275072113
TCMD,0.979068774028193,0.9711538461538461,0.9763986013986014,0.9102182345408312
TDOC,0.9716800612323,0.9859375,0.978125,0.9472921232694228
TEN,0.9606910365548322,0.9779243846739406,0.9774168992641461,0.9243923540740929
TGLS,0.9685386650985004,0.9755077658303465,0.9680406212664278,0.9110632067991958
TH,0.9565667011375387,0.9755449229133439,0.9797979797979798,0.9081292511935959
THRM,0.9579369053580371,0.9786856127886323,0.9695508754123319,0.887609293383249
THRY,0.9837526205450734,0.9800539083557952,0.9757412398921833,0.8610849467291259
TITN,0.9684526790185278,0.9703121035270236,0.9606698807409287,0.8449120241031249
TK,0.971457185778668,0.968535904592743,0.9710733316417153,0.866541209453264
TLRY,0.9783080260303688,0.9759910664433278,0.9759910664433278,0.7707672691879791
TLS,0.9712918660287081,0.980849292256453,0.984179850124896,0.8801701756430897
TNC,0.9556835252879319,0.9611773661507231,0.9723420451662015,0.8156223284630291
TNDM,0.9665562913907285,0.9875294910684193,0.9828109201213346,0.9164524657136118
TOYO,0.9945770065075922,0.9551208285385501,0.9850402761795167,0.8168577828312081
TRIP,0.9686341602509267,0.9869716270990156,0.9817602779386219,0.8802552801918067
TRNS,0.9526790185277917,0.9484902309058615,0.9649835067241816,0.875038133037008
TROX,0.9747608926673751,0.9687415790891943,0.9762867151711129,0.8770918415799893
TRS,0.9489233850776164,0.9657447348388734,0.9624460796752093,0.8665988682364186
TUYA,0.9539641943734015,0.9553571428571429,0.9446428571428571,0.8489210018946658
TWI,0.9649474211316975,0.9784318700837351,0.9672671910682568,0.9066562675064154
TWIN,0.970956434651978,0.9822380106571936,0.983760466886577,0.9155391304608641
TXO,0.9560283687943263,0.9693251533742331,0.9647239263803681,0.7089240051980898
TYGO,0.9895833333333334,0.9870388833499502,0.9910269192422732,0.901838506661647
UAMY,0.9677015523284928,0.9698046181172292,0.9753869576249683,0.876366215223871
UAN,0.9668027210884353,0.9663169519602429,0.9712865819988956,0.9101391992648253
UFI,0.9739609414121182,0.9741182441004821,0.9807155544278102,0.8929064610274816
UIS,0.9672008012018027,0.9776706419690434,0.9725957878710987,0.8206121163603235
ULCC,0.961340206185567,0.9576957695769577,0.9540954095409541,0.7065829216170063
UPBD,0.9654481722583876,0.979446840903324,0.9708195889368181,0.8961718475617543
UPWK,0.9776661083193746,0.9804372842347526,0.9712313003452244,0.916062476503258
USNA,0.9651977966950426,0.9840142095914742,0.9769094138543517,0.8980710553553035
USPH,0.9634451677516275,0.9604161380360314,0.9606698807409287,0.8165807246766306
UTI,0.957436154231347,0.9791930981984268,0.971834559756407,0.9251767623050018
UTL,0.9664496745117677,0.9682821618878458,0.9690433900025375,0.8599943296385321
UTMD,0.9484226339509264,0.9601623953311342,0.9520426287744227,0.8725844030230019
UVV,0.9559339008512769,0.97614818573966,0.9578787109870591,0.853773381241475
VATE,0.9574314574314574,0.940735183795949,0.9564891222805701,0.691150614582509
VISN,0.984179301252472,0.9792016101979202,0.9812143575981215,0.9103672869572057
VITL,0.9804804804804805,0.9796716184519155,0.9859265050820953,0.9072934994175188
VMD,0.9714828897338403,0.9698360655737704,0.9645901639344262,0.9145565291690111
VREX,0.9612438035150969,0.9533702677746999,0.976915974145891,0.8104226900321571
VRRM,0.9669117647058824,0.9642016015073009,0.9604333490343853,0.8386507140461503
VSTS,0.9944237918215614,0.9979381443298969,0.9855670103092784,0.8985502765317723
VTOL,0.9553765106910443,0.9577819785759294,0.9729048519218652,0.78958399274938
VTS,0.9539748953974896,0.9442771084337349,0.9653614457831325,0.8193148853284515
VYX,0.9584376564847271,0.9743719868053794,0.9809692971327074,0.8826290052661174
WBTN,0.9771428571428571,0.9595959595959596,0.9595959595959596,0.4720614271631524
WEAV,0.9672619047619048,0.9727748691099476,0.9727748691099476,0.890120513247548
WEN,0.9554331497245869,0.9675209337731541,0.9606698807409287,0.8903444727207713
WEST,0.958984375,0.9917610710607621,0.9876416065911432,0.8848835036852889
WEYS,0.9298948422633951,0.9545800558233951,0.9370718091854859,0.8264955473483829
WGO,0.9604406609914873,0.9665059629535651,0.9614311088556204,0.8883593920270663
WINA,0.9591887831747622,0.9505201725450393,0.9703121035270236,0.8070546750347746
WKC,0.9639459188783175,0.9736107586906877,0.9644760213143873,0.8792121156655499
WLDN,0.9641962944416624,0.9764019284445572,0.9845216950012687,0.9186508458137063
WLFC,0.9774661992989484,0.9670134483633596,0.9771631565592489,0.8581098446135862
WMK,0.9524286429644466,0.9662522202486679,0.9710733316417153,0.8893055185052802
WNC,0.9749624436654982,0.9609236234458259,0.9624460796752093,0.8423795975589123
WS,0.9656565656565657,0.9683257918552036,0.9321266968325792,0.6720834382758255
WTI,0.9659489233850777,0.982745496066988,0.9680284191829485,0.87642351387071
WWW,0.9619429143715573,0.9698046181172292,0.9779243846739406,0.8647043128418223
WYY,0.9674511767651477,0.9766556711494545,0.9771631565592489,0.8703973513735961
XERS,0.9833601717659689,0.9856353591160221,0.9878453038674033,0.8755907788325582
XGN,0.9774193548387097,0.9879759519038076,0.978623914495658,0.9238178061559825
XHR,0.9642593957258658,0.9620443442314919,0.9605411499436303,0.8721694846878568
XIFR,0.9672016748080949,0.9708496267330252,0.9729825808745112,0.8770259040973238
XPEL,0.9657534246575342,0.9781068898905344,0.974243399871217,0.914077630071882
XPER,0.9307304785894206,0.9689608636977058,0.941970310391363,0.6064724768232858
YELP,0.9698463322702232,0.9693757361601885,0.9752650176678446,0.8655117743070864
YEXT,0.9773358001850139,0.9772403982930299,0.9762920815552395,0.9112111044186929
YORW,0.9394091136705057,0.9690433900025375,0.9604161380360314,0.8861874974190592
ZD,0.9684526790185278,0.968535904592743,0.9756407003298655,0.8803954777377113
ZUMZ,0.9641962944416624,0.9626998223801065,0.9639685359045927,0.8196110817492098
