uni,L,start,end,depth,ctl_dd_V1u,frac,n_arms,frac_V1u,frac_TOP20,frac_EWall
universe.json(56),4,2011-10-13,2015-10-12,11.910254739373215,6.361896938907153,0.5,48,0.375,0.6875,0.4375
universe.json(56),4,2011-11-13,2015-11-12,11.910254739373249,6.361896938907119,0.3958333333333333,48,0.1875,0.5625,0.4375
universe.json(56),4,2011-12-13,2015-12-12,11.910254739373228,6.361896938907163,0.5,48,0.25,0.6875,0.5625
universe.json(56),4,2012-01-13,2016-01-12,11.910254739373228,10.615868893038915,0.5416666666666666,48,0.4375,0.625,0.5625
universe.json(56),4,2012-02-13,2016-02-12,13.022845920226311,10.615868893038938,0.5416666666666666,48,0.3125,0.75,0.5625
universe.json(56),4,2012-03-13,2016-03-12,13.022845920226246,10.615868893038993,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),4,2012-04-13,2016-04-12,13.022845920226212,10.615868893038938,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2012-05-13,2016-05-12,13.022845920226278,13.03546866742169,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2012-06-13,2016-06-12,13.022845920226288,13.03546866742179,0.5625,48,0.25,0.75,0.6875
universe.json(56),4,2012-07-13,2016-07-12,13.022845920226278,13.035468667421668,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2012-08-13,2016-08-12,13.022845920226334,13.035468667421812,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),4,2012-09-13,2016-09-12,13.022845920226267,13.035468667421634,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),4,2012-10-13,2016-10-12,13.022845920226322,13.035468667421735,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2012-11-13,2016-11-12,13.022845920226288,13.03546866742169,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),4,2012-12-13,2016-12-12,13.022845920226377,13.035468667421723,0.5625,48,0.25,0.75,0.6875
universe.json(56),4,2013-01-13,2017-01-12,13.022845920226246,13.035468667421846,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-02-13,2017-02-12,13.022845920226278,13.035468667421702,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-03-13,2017-03-12,13.022845920226246,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-04-13,2017-04-12,13.022845920226311,13.035468667421801,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),4,2013-05-13,2017-05-12,13.022845920226278,13.035468667421723,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-06-13,2017-06-12,13.022845920226278,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-07-13,2017-07-12,13.0228459202263,13.035468667421835,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-08-13,2017-08-12,13.022845920226288,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-09-13,2017-09-12,13.022845920226311,13.035468667421679,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-10-13,2017-10-12,13.022845920226278,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-11-13,2017-11-12,13.022845920226267,13.035468667421668,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2013-12-13,2017-12-12,13.022845920226233,13.03546866742169,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-01-13,2018-01-12,13.022845920226278,13.035468667421757,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-02-13,2018-02-12,13.022845920226311,13.035468667421846,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-03-13,2018-03-12,13.022845920226178,13.035468667421702,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-04-13,2018-04-12,13.022845920226256,13.03546866742169,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-05-13,2018-05-12,13.022845920226377,13.035468667421702,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-06-13,2018-06-12,13.022845920226322,13.035468667421846,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-07-13,2018-07-12,13.022845920226246,13.035468667421778,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-08-13,2018-08-12,13.022845920226189,13.035468667421856,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-09-13,2018-09-12,13.022845920226322,13.035468667421735,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-10-13,2018-10-12,13.022845920226356,13.035468667421812,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-11-13,2018-11-12,13.022845920226246,13.035468667421801,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2014-12-13,2018-12-12,13.022845920226256,13.035468667421846,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),4,2015-01-13,2019-01-12,19.348915262727274,13.035468667421767,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-02-13,2019-02-12,19.348915262727274,13.035468667421812,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),4,2015-03-13,2019-03-12,19.348915262727285,13.035468667421757,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-04-13,2019-04-12,19.34891526272723,13.035468667421746,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-05-13,2019-05-12,19.34891526272724,13.035468667421835,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),4,2015-06-13,2019-06-12,19.34891526272725,13.035468667421657,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-07-13,2019-07-12,19.34891526272724,13.035468667421723,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-08-13,2019-08-12,19.34891526272725,12.180276431083604,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-09-13,2019-09-12,19.34891526272725,11.001371243555747,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-10-13,2019-10-12,19.34891526272726,11.001371243555836,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),4,2015-11-13,2019-11-12,19.34891526272726,10.733858774808425,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),4,2015-12-13,2019-12-12,19.348915262727285,10.156570623962768,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),4,2016-01-13,2020-01-12,19.34891526272726,8.898136358159725,0.7083333333333334,48,0.5625,0.9375,0.625
universe.json(56),4,2016-02-13,2020-02-12,19.348915262727285,8.898136358159881,0.6875,48,0.5625,0.875,0.625
universe.json(56),4,2016-03-13,2020-03-12,26.66841545845473,12.32047426941002,0.6875,48,0.5625,0.625,0.875
universe.json(56),4,2016-04-13,2020-04-12,33.71723528339828,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2016-05-13,2020-05-12,33.71723528339828,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2016-06-13,2020-06-12,33.717235283398296,13.621392292415702,0.6875,48,0.5625,0.75,0.75
universe.json(56),4,2016-07-13,2020-07-12,33.7172352833983,13.621392292415702,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2016-08-13,2020-08-12,33.7172352833983,13.62139229241568,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),4,2016-09-13,2020-09-12,33.71723528339826,13.621392292415656,0.6875,48,0.5625,0.75,0.75
universe.json(56),4,2016-10-13,2020-10-12,33.717235283398296,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2016-11-13,2020-11-12,33.71723528339828,13.621392292415635,0.625,48,0.375,0.75,0.75
universe.json(56),4,2016-12-13,2020-12-12,33.717235283398274,13.621392292415635,0.625,48,0.375,0.75,0.75
universe.json(56),4,2017-01-13,2021-01-12,33.71723528339832,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2017-02-13,2021-02-12,33.7172352833983,13.621392292415646,0.625,48,0.375,0.75,0.75
universe.json(56),4,2017-03-13,2021-03-12,33.717235283398274,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2017-04-13,2021-04-12,33.71723528339828,13.62139229241568,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),4,2017-05-13,2021-05-12,33.7172352833983,13.621392292415713,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2017-06-13,2021-06-12,33.7172352833983,13.621392292415624,0.625,48,0.375,0.75,0.75
universe.json(56),4,2017-07-13,2021-07-12,33.71723528339825,13.62139229241568,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),4,2017-08-13,2021-08-12,33.717235283398296,13.62139229241568,0.6875,48,0.5625,0.75,0.75
universe.json(56),4,2017-09-13,2021-09-12,33.717235283398274,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2017-10-13,2021-10-12,33.717235283398296,13.621392292415656,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2017-11-13,2021-11-12,33.71723528339826,13.62139229241568,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2017-12-13,2021-12-12,33.717235283398296,13.621392292415702,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2018-01-13,2022-01-12,33.717235283398274,13.621392292415656,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2018-02-13,2022-02-12,33.71723528339828,13.621392292415624,0.625,48,0.375,0.75,0.75
universe.json(56),4,2018-03-13,2022-03-12,33.7172352833983,13.621392292415646,0.625,48,0.375,0.75,0.75
universe.json(56),4,2018-04-13,2022-04-12,33.717235283398274,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),4,2018-05-13,2022-05-12,33.71723528339828,13.621392292415646,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),4,2018-06-13,2022-06-12,33.71723528339824,13.621392292415646,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2018-07-13,2022-07-12,33.7172352833983,13.621392292415646,0.625,48,0.375,0.75,0.75
universe.json(56),4,2018-08-13,2022-08-12,33.71723528339825,13.621392292415656,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2018-09-13,2022-09-12,33.71723528339832,13.621392292415656,0.625,48,0.375,0.75,0.75
universe.json(56),4,2018-10-13,2022-10-12,33.71723528339826,13.621392292415656,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2018-11-13,2022-11-12,33.7172352833983,13.62139229241569,0.6875,48,0.5625,0.75,0.75
universe.json(56),4,2018-12-13,2022-12-12,33.717235283398274,13.621392292415702,0.6875,48,0.5625,0.75,0.75
universe.json(56),4,2019-01-13,2023-01-12,33.71723528339828,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2019-02-13,2023-02-12,33.717235283398296,13.621392292415702,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),4,2019-03-13,2023-03-12,33.71723528339828,15.458059160356207,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-04-13,2023-04-12,33.71723528339826,15.672092223908473,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-05-13,2023-05-12,33.71723528339828,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-06-13,2023-06-12,33.717235283398296,15.672092223908363,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-07-13,2023-07-12,33.717235283398296,15.672092223908486,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-08-13,2023-08-12,33.717235283398274,15.672092223908384,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-09-13,2023-09-12,33.717235283398296,15.672092223908397,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-10-13,2023-10-12,33.71723528339828,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-11-13,2023-11-12,33.71723528339826,15.67209222390844,0.75,48,0.75,0.75,0.75
universe.json(56),4,2019-12-13,2023-12-12,33.71723528339828,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-01-13,2024-01-12,33.717235283398296,15.672092223908397,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-02-13,2024-02-12,33.71723528339828,15.672092223908308,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-03-13,2024-03-12,24.496403005741875,15.672092223908397,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-04-13,2024-04-12,24.49640300574184,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-05-13,2024-05-12,24.49640300574175,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-06-13,2024-06-12,24.49640300574175,15.672092223908418,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-07-13,2024-07-12,24.496403005741797,15.672092223908452,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-08-13,2024-08-12,24.49640300574174,15.672092223908429,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-09-13,2024-09-12,24.496403005741797,15.672092223908384,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-10-13,2024-10-12,24.496403005741797,15.672092223908397,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-11-13,2024-11-12,24.496403005741698,15.672092223908429,0.75,48,0.75,0.75,0.75
universe.json(56),4,2020-12-13,2024-12-12,24.496403005741772,15.672092223908296,0.75,48,0.75,0.75,0.75
universe.json(56),4,2021-01-13,2025-01-12,24.49640300574173,15.67209222390835,0.75,48,0.75,0.75,0.75
universe.json(56),4,2021-02-13,2025-02-12,24.49640300574184,15.67209222390833,0.75,48,0.75,0.75,0.75
universe.json(56),4,2021-03-13,2025-03-12,24.49640300574174,15.672092223908397,0.75,48,0.75,0.75,0.75
universe.json(56),4,2021-04-13,2025-04-12,24.49640300574172,15.672092223908285,0.7708333333333334,48,0.75,0.8125,0.75
universe.json(56),4,2021-05-13,2025-05-12,24.49640300574186,15.67209222390835,0.7708333333333334,48,0.75,0.8125,0.75
universe.json(56),4,2021-06-13,2025-06-12,24.49640300574183,15.672092223908374,0.7708333333333334,48,0.75,0.8125,0.75
universe.json(56),4,2021-07-13,2025-07-12,24.49640300574175,15.672092223908285,0.7916666666666666,48,0.75,0.875,0.75
universe.json(56),4,2021-08-13,2025-08-12,24.49640300574185,15.67209222390834,0.7916666666666666,48,0.75,0.875,0.75
universe.json(56),4,2021-09-13,2025-09-12,24.496403005741886,15.672092223908397,0.7708333333333334,48,0.75,0.8125,0.75
universe.json(56),4,2021-10-13,2025-10-12,24.49640300574176,15.672092223908296,0.7708333333333334,48,0.75,0.8125,0.75
universe.json(56),4,2021-11-13,2025-11-12,24.496403005741783,15.67209222390844,0.7916666666666666,48,0.75,0.875,0.75
universe.json(56),4,2021-12-13,2025-12-12,24.49640300574172,15.672092223908262,0.7916666666666666,48,0.75,0.875,0.75
universe.json(56),4,2022-01-13,2026-01-12,22.385909287274906,15.672092223908308,0.8125,48,0.75,0.875,0.8125
universe.json(56),4,2022-02-13,2026-02-12,22.0948588746009,15.672092223908363,0.7916666666666666,48,0.75,0.8125,0.8125
universe.json(56),4,2022-03-13,2026-03-12,22.094858874600888,15.672092223908319,0.8125,48,0.75,0.875,0.8125
universe.json(56),4,2022-04-13,2026-04-12,19.204756604907836,15.515430053944046,0.7708333333333334,48,0.75,0.875,0.6875
universe.json(56),4,2022-05-13,2026-05-12,18.755228269936985,13.511377370227862,0.75,48,0.75,0.8125,0.6875
universe.json(56),4,2022-06-13,2026-06-12,18.755228269936964,12.246426867185335,0.8125,48,0.75,0.875,0.8125
universe.json(56),4,2022-07-13,2026-07-12,18.755228269936953,11.018487946899958,0.7916666666666666,48,0.75,0.8125,0.8125
universe.json(56),4,2022-08-13,2026-08-12,18.755228269936943,10.667113455205667,0.8333333333333334,48,0.75,0.9375,0.8125
universe.json(56),5,2009-01-13,2014-01-12,22.061944945147506,9.94368152717604,0.6041666666666666,48,0.25,0.6875,0.875
universe.json(56),5,2009-02-13,2014-02-12,18.605456334553907,9.943681527176151,0.6875,48,0.75,0.6875,0.625
universe.json(56),5,2009-03-13,2014-03-12,18.605456334553814,9.943681527176107,0.6458333333333334,48,0.625,0.6875,0.625
universe.json(56),5,2009-04-13,2014-04-12,18.60545633455385,9.943681527176073,0.5833333333333334,48,0.4375,0.6875,0.625
universe.json(56),5,2009-05-13,2014-05-12,18.605456334553892,9.943681527176052,0.5625,48,0.375,0.6875,0.625
universe.json(56),5,2009-06-13,2014-06-12,18.60545633455384,9.943681527176174,0.5625,48,0.375,0.6875,0.625
universe.json(56),5,2009-07-13,2014-07-12,18.605456334553892,9.943681527176118,0.5416666666666666,48,0.3125,0.6875,0.625
universe.json(56),5,2009-08-13,2014-08-12,18.60545633455395,9.94368152717604,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2009-09-13,2014-09-12,18.60545633455385,9.94368152717604,0.5416666666666666,48,0.3125,0.6875,0.625
universe.json(56),5,2009-10-13,2014-10-12,18.60545633455388,9.943681527176151,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2009-11-13,2014-11-12,18.60545633455383,9.943681527176107,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2009-12-13,2014-12-12,18.60545633455384,9.943681527176174,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2010-01-13,2015-01-12,18.60545633455385,9.943681527176096,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2010-02-13,2015-02-12,18.605456334553892,9.943681527176063,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2010-03-13,2015-03-12,18.60545633455384,9.943681527176151,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2010-04-13,2015-04-12,18.60545633455385,9.943681527176073,0.5208333333333334,48,0.25,0.6875,0.625
universe.json(56),5,2010-05-13,2015-05-12,18.60545633455387,9.943681527176096,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-06-13,2015-06-12,18.60545633455386,9.943681527176086,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-07-13,2015-07-12,18.60545633455388,9.943681527176052,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-08-13,2015-08-12,18.605456334553892,9.943681527176096,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-09-13,2015-09-12,18.605456334553917,9.943681527176096,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-10-13,2015-10-12,18.605456334553793,9.943681527176096,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-11-13,2015-11-12,18.60545633455386,9.943681527176162,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2010-12-13,2015-12-12,18.605456334553928,9.943681527176086,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-01-13,2016-01-12,18.60545633455396,10.61586889303896,0.6041666666666666,48,0.4375,0.75,0.625
universe.json(56),5,2011-02-13,2016-02-12,18.60545633455386,10.615868893038872,0.5208333333333334,48,0.3125,0.6875,0.5625
universe.json(56),5,2011-03-13,2016-03-12,18.60545633455386,10.615868893039003,0.5,48,0.25,0.6875,0.5625
universe.json(56),5,2011-04-13,2016-04-12,18.605456334553793,10.615868893038938,0.5,48,0.25,0.6875,0.5625
universe.json(56),5,2011-05-13,2016-05-12,18.366744290511328,13.035468667421723,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-06-13,2016-06-12,18.36674429051134,13.035468667421778,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-07-13,2016-07-12,17.89367467752282,13.03546866742169,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-08-13,2016-08-12,13.0228459202263,13.035468667421746,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-09-13,2016-09-12,13.022845920226256,13.035468667421757,0.5625,48,0.25,0.75,0.6875
universe.json(56),5,2011-10-13,2016-10-12,13.0228459202263,13.035468667421757,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2011-11-13,2016-11-12,13.022845920226267,13.035468667421746,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2011-12-13,2016-12-12,13.022845920226256,13.035468667421812,0.5625,48,0.25,0.75,0.6875
universe.json(56),5,2012-01-13,2017-01-12,13.022845920226334,13.035468667421613,0.5625,48,0.25,0.75,0.6875
universe.json(56),5,2012-02-13,2017-02-12,13.022845920226311,13.035468667421735,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2012-03-13,2017-03-12,13.022845920226246,13.035468667421778,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2012-04-13,2017-04-12,13.022845920226212,13.035468667421757,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2012-05-13,2017-05-12,13.022845920226278,13.03546866742169,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2012-06-13,2017-06-12,13.022845920226288,13.03546866742179,0.5625,48,0.25,0.75,0.6875
universe.json(56),5,2012-07-13,2017-07-12,13.022845920226278,13.035468667421668,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2012-08-13,2017-08-12,13.022845920226334,13.035468667421812,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2012-09-13,2017-09-12,13.022845920226267,13.035468667421634,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2012-10-13,2017-10-12,13.022845920226322,13.035468667421735,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2012-11-13,2017-11-12,13.022845920226288,13.03546866742169,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2012-12-13,2017-12-12,13.022845920226377,13.035468667421723,0.5625,48,0.25,0.75,0.6875
universe.json(56),5,2013-01-13,2018-01-12,13.022845920226246,13.035468667421846,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-02-13,2018-02-12,13.022845920226278,13.035468667421702,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-03-13,2018-03-12,13.022845920226246,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-04-13,2018-04-12,13.022845920226311,13.035468667421801,0.5416666666666666,48,0.25,0.75,0.625
universe.json(56),5,2013-05-13,2018-05-12,13.022845920226278,13.035468667421723,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-06-13,2018-06-12,13.022845920226278,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-07-13,2018-07-12,13.0228459202263,13.035468667421835,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-08-13,2018-08-12,13.022845920226288,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-09-13,2018-09-12,13.022845920226311,13.035468667421679,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-10-13,2018-10-12,13.022845920226278,13.035468667421712,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-11-13,2018-11-12,13.022845920226267,13.035468667421668,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2013-12-13,2018-12-12,13.022845920226233,13.03546866742169,0.5208333333333334,48,0.25,0.75,0.5625
universe.json(56),5,2014-01-13,2019-01-12,19.34891526272725,13.035468667421757,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),5,2014-02-13,2019-02-12,19.348915262727274,13.035468667421846,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-03-13,2019-03-12,19.34891526272724,13.035468667421702,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),5,2014-04-13,2019-04-12,19.348915262727274,13.03546866742169,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-05-13,2019-05-12,19.34891526272726,13.035468667421702,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-06-13,2019-06-12,19.34891526272724,13.035468667421846,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),5,2014-07-13,2019-07-12,19.348915262727317,13.035468667421778,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-08-13,2019-08-12,19.348915262727285,13.035468667421856,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-09-13,2019-09-12,19.348915262727274,13.035468667421735,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),5,2014-10-13,2019-10-12,19.34891526272726,13.035468667421812,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-11-13,2019-11-12,19.348915262727317,13.035468667421801,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2014-12-13,2019-12-12,19.34891526272726,13.035468667421846,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2015-01-13,2020-01-12,19.348915262727274,13.035468667421767,0.6041666666666666,48,0.25,0.9375,0.625
universe.json(56),5,2015-02-13,2020-02-12,19.348915262727274,13.035468667421812,0.5833333333333334,48,0.25,0.875,0.625
universe.json(56),5,2015-03-13,2020-03-12,26.66841545845473,13.035468667421757,0.5833333333333334,48,0.25,0.625,0.875
universe.json(56),5,2015-04-13,2020-04-12,33.71723528339828,13.621392292415646,0.625,48,0.375,0.75,0.75
universe.json(56),5,2015-05-13,2020-05-12,33.71723528339828,13.62139229241569,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),5,2015-06-13,2020-06-12,33.717235283398296,13.62139229241569,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),5,2015-07-13,2020-07-12,33.717235283398296,13.62139229241568,0.6875,48,0.5625,0.75,0.75
universe.json(56),5,2015-08-13,2020-08-12,33.717235283398296,13.621392292415656,0.625,48,0.375,0.75,0.75
universe.json(56),5,2015-09-13,2020-09-12,33.717235283398274,13.621392292415656,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),5,2015-10-13,2020-10-12,33.7172352833983,13.621392292415635,0.625,48,0.375,0.75,0.75
universe.json(56),5,2015-11-13,2020-11-12,33.717235283398274,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),5,2015-12-13,2020-12-12,33.717235283398274,13.621392292415635,0.625,48,0.375,0.75,0.75
universe.json(56),5,2016-01-13,2021-01-12,33.717235283398296,13.62139229241569,0.6875,48,0.5625,0.75,0.75
universe.json(56),5,2016-02-13,2021-02-12,33.717235283398296,13.62139229241569,0.6875,48,0.5625,0.75,0.75
universe.json(56),5,2016-03-13,2021-03-12,33.71723528339828,13.621392292415669,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),5,2016-04-13,2021-04-12,33.71723528339828,13.621392292415669,0.6458333333333334,48,0.4375,0.75,0.75
universe.json(56),5,2016-05-13,2021-05-12,33.71723528339828,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),5,2016-06-13,2021-06-12,33.717235283398296,13.621392292415702,0.6875,48,0.5625,0.75,0.75
universe.json(56),5,2016-07-13,2021-07-12,33.7172352833983,13.621392292415702,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),5,2016-08-13,2021-08-12,33.7172352833983,13.62139229241568,0.6666666666666666,48,0.5,0.75,0.75
universe.json(56),5,2016-09-13,2021-09-12,33.71723528339826,13.621392292415656,0.6875,48,0.5625,0.75,0.75
universe.json(56),5,2016-10-13,2021-10-12,33.717235283398296,13.62139229241569,0.7083333333333334,48,0.625,0.75,0.75
universe.json(56),5,2016-11-13,2021-11-12,33.71723528339828,13.621392292415635,0.625,48,0.375,0.75,0.75
universe.json(56),5,2016-12-13,2021-12-12,33.717235283398274,13.621392292415635,0.625,48,0.375,0.75,0.75
