panel,arm,seed,cap,conv,f,gross,n_in,n_keep,nheld,mean_risk_gross,mean_shy,max_name_w,mean_max_name_w,turnover_yr,max_row_sum,real_vol
B136,RAND,0.0,CAP2,D,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.5114831311207482,0.4885168688792519,0.02515272079537306,0.009330843937982508,3.817013448126834,1.0000000000000018,0.0752302031915377
B136,RAND,1.0,CAP2,D,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.5114629657110638,0.48853703428893624,0.024607400912147796,0.00931927949406864,3.7446886608255925,1.0000000000000016,0.07307640471730051
B136,RAND,2.0,CAP2,D,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.511450576993957,0.48854942300604304,0.02528057063389501,0.009317237579079858,3.7147959118247207,1.0000000000000016,0.07168314494354235
B136,RAND,3.0,CAP2,D,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.5114385283500312,0.4885614716499688,0.02455389578830771,0.009281273780066473,3.7007579288789407,1.0000000000000016,0.07142920116473511
B136,RAND,4.0,CAP2,D,0.3,0.75,93.22009892086331,65.70098920863309,65.65467625899281,0.5191448469236284,0.48085515307637167,0.025178820619797784,0.009311598966807782,3.814169239344985,1.0000000000000016,0.0747307727133582
B136,EXT,,CAP2,R,0.0,1.0,93.22009892086331,93.22009892086331,92.29361510791367,0.9563154568940531,0.0436845431059477,0.02502299341834478,0.011955080307001575,5.829629100658773,1.0000000000000033,0.13726236845003958
B136,EXT,,CAP2,R,0.05,1.0,93.22009892086331,89.05328237410072,88.12769784172662,0.9533511499706454,0.04664885002935534,0.024928143760641643,0.012345117962766472,6.844807339977563,1.0000000000000036,0.13382351885491983
B136,EXT,,CAP2,R,0.1,1.0,93.22009892086331,84.3466726618705,83.43098021582733,0.9490977073037556,0.050902292696244966,0.024917940741461562,0.01287952707101926,7.947865863965681,1.0000000000000033,0.13164551861148063
B136,EXT,,CAP2,R,0.2,1.0,93.22009892086331,74.97414568345324,74.06317446043165,0.9386730874624859,0.061326912537514676,0.025484104513383725,0.014123762626623248,9.974421982873096,1.0000000000000022,0.12778846142753905
B136,EXT,,CAP2,R,0.3,1.0,93.22009892086331,65.70098920863309,64.77450539568345,0.9243429912371602,0.07565700876284036,0.025543398345996303,0.0156307419272605,12.175666626303638,1.0000000000000022,0.12381883213662054
B136,EXT,,CAP2,D,0.0,1.0,93.22009892086331,93.22009892086331,92.29361510791367,0.9563154568940531,0.0436845431059477,0.02502299341834478,0.011955080307001575,5.829629100658773,1.0000000000000033,0.13726236845003958
B136,EXT,,CAP2,D,0.05,1.0,93.22009892086331,89.05328237410072,88.12769784172662,0.9135530351054983,0.08644696489450189,0.024928143760641643,0.011890687047665353,6.704885942777948,1.000000000000003,0.12844070813839137
B136,EXT,,CAP2,D,0.1,1.0,93.22009892086331,84.3466726618705,83.43098021582733,0.8649368353416206,0.13506316465837961,0.024917940741461562,0.011867577630202719,7.453267480609601,1.0000000000000029,0.12029632905085214
B136,EXT,,CAP2,D,0.2,1.0,93.22009892086331,74.97414568345324,74.06317446043165,0.7677364275857685,0.23226357241423154,0.024592411642075315,0.011831294880721049,8.471613218550306,1.0000000000000022,0.10518945278575359
B136,EXT,,CAP2,D,0.3,1.0,93.22009892086331,65.70098920863309,64.77450539568345,0.6715020480759982,0.3284979519240019,0.02459538050184025,0.011806103391918975,9.286361117614058,1.0000000000000018,0.0910261127751247
B136,EXT,,CAND,R,0.0,0.75,93.22009892086331,93.22009892086331,92.29361510791367,0.7416875201479869,0.25831247985201333,0.11161841122343945,0.010414854535782777,4.906022705624988,1.0000000000000022,0.10906127821226377
B136,EXT,,CAND,R,0.05,0.75,93.22009892086331,89.05328237410072,88.12769784172662,0.7413260567409838,0.2586739432590164,0.11161841122343945,0.010779429890745058,5.7185605227277,1.0000000000000022,0.10698866593610193
B136,EXT,,CAND,R,0.1,0.75,93.22009892086331,84.3466726618705,83.43098021582733,0.7408259792786251,0.25917402072137513,0.11161841122343945,0.01135765293331207,6.641331858672071,1.0000000000000024,0.10609130645798899
B136,EXT,,CAND,R,0.2,0.75,93.22009892086331,74.97414568345324,74.06317446043165,0.739634605490453,0.2603653945095472,0.13028138399852868,0.012751371595801269,8.397304621211891,1.0000000000000024,0.10457766521814775
B136,EXT,,CAND,R,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.7381381461002502,0.26186185389974986,0.1560450777306713,0.0145253035467446,10.423263745417582,1.0000000000000018,0.10346101097542221
B136,EXT,,CAND,D,0.0,0.75,93.22009892086331,93.22009892086331,92.29361510791367,0.7416875201479869,0.25831247985201333,0.11161841122343945,0.010414854535782777,4.906022705624988,1.0000000000000022,0.10906127821226377
B136,EXT,,CAND,D,0.05,0.75,93.22009892086331,89.05328237410072,88.12769784172662,0.7090173364143085,0.2909826635856917,0.11161841122343945,0.010363680962588951,5.591501365359053,1.0000000000000022,0.10245508375303748
B136,EXT,,CAND,D,0.1,0.75,93.22009892086331,84.3466726618705,83.43098021582733,0.6712151194669738,0.32878488053302646,0.11161841122343945,0.010344673488658902,6.1709992150531034,1.0000000000000018,0.09616950967682876
B136,EXT,,CAND,D,0.2,0.75,93.22009892086331,74.97414568345324,74.06317446043165,0.595610631288164,0.4043893687118361,0.11167256888149706,0.010314466734736244,6.93315854161787,1.0000000000000018,0.08414761461407012
B136,EXT,,CAND,D,0.3,0.75,93.22009892086331,65.70098920863309,64.77450539568345,0.5208598889513474,0.4791401110486527,0.11152600822340343,0.01029331029386149,7.562254134043473,1.0000000000000016,0.07302425529347427
B136,EXT,,CAND,R,0.0,1.0,93.22009892086331,93.22009892086331,92.29361510791367,0.9886497425421296,0.011350257457871321,0.14834160644380273,0.01388245047071143,6.316743996025918,1.0000000000000033,0.14602782705844095
B136,EXT,,CAND,R,0.05,1.0,93.22009892086331,89.05328237410072,88.12769784172662,0.988192129431113,0.011807870568887921,0.14834160644380273,0.01436871585374444,7.40582164304719,1.0000000000000036,0.14326451976252033
B136,EXT,,CAND,R,0.1,1.0,93.22009892086331,84.3466726618705,83.43098021582733,0.987532512072481,0.012467487927519621,0.14834160644380273,0.015139551074872127,8.641087553562537,1.0000000000000033,0.14206382266783293
B136,EXT,,CAND,R,0.2,1.0,93.22009892086331,74.97414568345324,74.06317446043165,0.9859598205260127,0.014040179473987857,0.17369830935379268,0.016997863072247203,10.994978582398462,1.0000000000000022,0.1400027612618737
B136,EXT,,CAND,R,0.3,1.0,93.22009892086331,65.70098920863309,64.77450539568345,0.9839654511989452,0.01603454880105561,0.20791820881385284,0.019361999928943344,13.703042498864924,1.0000000000000022,0.13849006373510814
B136,EXT,,CAND,D,0.0,1.0,93.22009892086331,93.22009892086331,92.29361510791367,0.9886497425421296,0.011350257457871321,0.14834160644380273,0.01388245047071143,6.316743996025918,1.0000000000000033,0.14602782705844095
B136,EXT,,CAND,D,0.05,1.0,93.22009892086331,89.05328237410072,88.12769784172662,0.9451305375365421,0.05486946246345834,0.14834160644380273,0.013814578454183669,7.280086118107026,1.000000000000003,0.13717445396148473
B136,EXT,,CAND,D,0.1,1.0,93.22009892086331,84.3466726618705,83.43098021582733,0.8947552036063595,0.10524479639364072,0.14834160644380273,0.013789516621035175,8.068299358071046,1.0000000000000029,0.12873209082169584
B136,EXT,,CAND,D,0.2,1.0,93.22009892086331,74.97414568345324,74.06317446043165,0.793998517413601,0.2060014825863992,0.14888926224810847,0.013749941387544857,9.123371639945773,1.0000000000000022,0.11254928855621836
B136,EXT,,CAND,D,0.3,1.0,93.22009892086331,65.70098920863309,64.77450539568345,0.6943619715467908,0.30563802845320936,0.14862885010150717,0.013721621368999352,9.9795073506934,1.0000000000000018,0.09757111696652138
