panel,book,cost,arm,kind,conv,stratum,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,fail4b,pass4b_oos,fail4b_oos,pass4a_v2,pass4a_v1,adm_P_S1,adm_P_ALL
broad,R80,10.0,v1gate-rw,gate,rw,NEW-BOOK,0.10367040241821068,1.0631649521759663,-0.1674918981501491,1.124849377673384,1.0050419416982248,0.09652101613554032,0.9953690092178682,-0.1133372703289467,0.8516264407586367,0.10960550380200895,1.1189992690643396,-0.16749189815014898,0.6856649304237686,6.31311424786906,-0.031892995453605244,0.1553462049796006,0.019012902247143942,-0.008197317878389732,0.16821097973770904,0.17100924986238963,0.23697534546710797,0.03480382169420895,-0.0029279340838055806,False,CAGR,True,-,False,True,False,True
broad,R80,10.0,stop15,stop,dg,NEW-BOOK,0.12406941302336438,1.0492204845790096,-0.2523107981859395,1.1534681537338436,0.9535587292621607,0.12441382468374029,1.0555418980125442,-0.1312351595395117,0.9480220477522437,0.12378526788700217,1.0438429982423576,-0.2523107981859394,0.7424722187927706,7.216177108693149,0.10229377097989845,0.18087071529539744,0.0011150130365789324,0.019695490669810245,0.19682975579816853,0.1195260374263255,0.16181907464512602,-0.05001507834158145,0.01747107652134812,False,DD,False,DD,False,False,True,True
broad,R80,10.0,stop25,stop,dg,NEW-BOOK,0.13247430436600283,1.0845784941862004,-0.248921881490213,1.1697602883099605,1.0095107150186995,0.12889535839426758,1.0740026023357336,-0.13434893607461396,0.9594073623529285,0.13543636157145023,1.0930483508331477,-0.24892188149021277,0.7482147935943992,6.036600586798035,0.11103292553820276,0.21525374334912128,-0.0019987634985233205,0.02417702438033753,0.21312189037428542,0.17547802318286432,0.21102442723591608,-0.04662616164585495,0.025875967863986563,False,DD,False,DD,False,False,False,True
broad,R80,10.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.09690718627856598,0.9547779970073611,-0.16819261890702275,1.0155516348634062,0.8941745604722308,0.09210437051187692,0.8903927715169034,-0.1124530709206184,0.8190471790396386,0.10088659766388663,1.0110020239405717,-0.16819261890702297,0.6495810836549518,5.33136641524908,-0.2063808038467576,0.14205111774625268,0.019897101655472232,-0.012613963502053127,0.058913236927731094,0.06014186863639559,0.12897810034334012,0.03410310093733529,-0.009691150223450282,False,CAGR,False,"H2,CAGR",False,True,False,True
broad,R80,10.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.08305847554953538,0.8925592682065249,-0.16819261890702308,0.9617183281326924,0.8252196071433994,0.07776684868782135,0.8307194534597786,-0.11245307092061863,0.6915493552214105,0.08744493483583349,0.9448024616247918,-0.16819261890702353,0.5731273111054419,4.644931599562402,-0.30352569139236174,0.0817858199584891,0.01989710165547201,-0.026951485326108693,0.005079930197017357,-0.008813084692435802,0.06277853802756017,0.03410310093733496,-0.02353986095248088,False,"H2,CAGR",False,"H2,CAGR",False,True,False,True
broad,R80,10.0,ebud-0.10,bud,dg,NEW-BOOK,0.13755401480386475,1.1136470660697313,-0.2383918465988234,1.219755957807029,1.0243076599182845,0.13466714461718543,1.1261964726544953,-0.11566933762434295,1.1642423773060868,0.13994192584549348,1.1045604780743468,-0.2383918465988234,0.7470241402509104,5.754290916623757,0.19331155451923265,0.221235285012082,0.016680834951747686,0.029948810603255382,0.2631175598713539,0.19027496808244937,0.22253655447711518,-0.03609612675446536,0.03095567830184849,False,DD,False,DD,False,False,True,True
broad,R80,10.0,ebud-0.20,bud,dg,NEW-BOOK,0.13648588348719382,1.1003140935677738,-0.23787136866505887,1.1891758631858698,1.0245477486704122,0.1321407781157542,1.095207913126672,-0.13638437914935908,0.9688849921078017,0.14008422419033506,1.104686561478899,-0.23787136866505865,0.7490136545830512,5.775950959071595,0.14265534798391533,0.22272081892010887,-0.004034206573268445,0.02742244410182415,0.2325374652501947,0.19051505683457703,0.2226626378816674,-0.03557564882070083,0.02988754698517755,False,DD,False,DD,False,False,False,True
broad,R80,25.0,control,ctl,dg,NEW-BOOK,0.12612111920181834,1.0238227421029944,-0.23881141742370648,1.1020975962665118,0.9566336672701649,0.12123578221727982,1.0097750124765115,-0.13715095298000324,0.8839587300203166,0.13016875466807987,1.0351499822855479,-0.23881141742370648,0.7495800119997376,5.764214403713016,0.05635873742700581,0.13868122594020105,-0.004800780403912602,0.01651744820334977,0.14545919833083676,0.12260097543432968,0.1531260586883163,-0.036515697579348444,0.01952278269980208,False,DD,False,DD,False,True,False,True
broad,R80,25.0,g200-dg,gate,dg,NEW-BOOK,0.09923432887038452,0.9997175887149904,-0.17657621338537255,1.0585337416394756,0.9473380832849179,0.0900973449424789,0.9307360770899744,-0.11075247255096587,0.8135018827775431,0.1068322454559385,1.0548713452565912,-0.17657621338537255,0.6810891915278118,6.054529644424195,-0.10244364802166628,0.10136290108447166,0.02159770002512476,-0.014620989071451151,0.10189534370380049,0.11330539144908269,0.17284742165935962,0.02571950645898549,-0.007364007631631739,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,g200-rw,gate,rw,NEW-BOOK,0.10059425378629383,1.0010832285405338,-0.17657621338537233,1.0623724563838848,0.9459841605332397,0.09193647648060121,0.9351553904280361,-0.11333365792028582,0.811201880956366,0.10779073223930302,1.0540061641436695,-0.17657621338537255,0.6918345000546419,6.156079694844751,-0.1005000002830787,0.11056093246658905,0.01901651465580481,-0.012781857533328833,0.10573405844820971,0.11195146869740458,0.17198224054643796,0.025719506458985714,-0.006004082715722434,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,band3-dg,gate,dg,NEW-BOOK,0.10133562534289053,1.007982451891316,-0.17159710751379564,1.0906618825013015,0.9346229058629822,0.09464401320613902,0.9662847494439726,-0.10827130657747552,0.8741375365080198,0.10688865333072228,1.0412163567016843,-0.17159710751379575,0.6794386130980836,5.351002657076541,-0.059315912033151896,0.12714897863338148,0.024078865998615112,-0.010074320807791026,0.1340234845656264,0.10059021402714707,0.15919243310445275,0.030698612330562397,-0.00526271115912573,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,band3-rw,gate,rw,NEW-BOOK,0.10316239231028868,1.0120683824797554,-0.17119268876968496,1.1005737890766827,0.9335030311531853,0.09720983414002093,0.9780198140936055,-0.11054512448213027,0.8793679015281674,0.10809903533280396,1.039234482758754,-0.17119268876968496,0.690960157952697,5.279052176924411,-0.04814938473554631,0.14215024521040998,0.02180504809396036,-0.0075084998739091136,0.14393539114100762,0.09947033931735016,0.1572105591615225,0.031103031074673076,-0.0034359441917275885,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,abs12-dg,gate,dg,NEW-BOOK,0.10044267130726192,0.9516298261016632,-0.21620566510521544,1.043493471424591,0.8773729144275946,0.0922029977327512,0.9228668410661028,-0.11594388270570555,0.7952381409098174,0.1072892300474726,0.9748442567480293,-0.2162056651052151,0.6724299408684394,5.4595061773527735,-0.06102555198280857,0.03551015774677713,0.016406289870385088,-0.012515336281178846,0.08685507348891586,0.0433402225917594,0.09282033315079774,-0.013909945260857398,-0.006155665194754342,False,"DD,CAGR",False,"DD,CAGR",False,True,False,True
broad,R80,25.0,abs12-rw,gate,rw,NEW-BOOK,0.10679340973099127,0.9746503543923949,-0.2184896484449812,1.0937445568690785,0.8769087041493954,0.1023841216031327,0.9812926343936453,-0.11654935756857043,0.878461483950233,0.11044543964988796,0.9710975901717396,-0.21848964844498164,0.7007006287049967,5.461200582532156,0.012335196223520861,0.07658067937399538,0.015800815007520203,-0.0023342124107973428,0.1371061589334034,0.0428760123135602,0.08907366657450799,-0.01619392860062316,0.00019507322897500956,False,DD,False,DD,False,True,False,True
broad,R80,25.0,vol60-dg,gate,dg,NEW-BOOK,0.1099278780519799,0.9950039857470779,-0.17759467845818944,1.0578684876976858,0.9341519392414185,0.10751345093039966,0.9603259194370984,-0.11820209538442517,0.9095731389594817,0.1119243397797951,1.0245908353575652,-0.17759467845818933,0.7269466549942275,6.000947289712587,0.002936215955526178,0.06837669365413701,0.01414807719166547,0.002795116916469609,0.10123008976201076,0.10011924740558331,0.14256691176033365,0.024701041386168604,0.0033295415499636355,True,-,True,-,False,True,True,True
broad,R80,25.0,vol60-rw,gate,rw,NEW-BOOK,0.11505949524399228,1.0046106487463975,-0.18328835827257894,1.085795223883285,0.9249668702280717,0.11639515153522684,0.9931775841510532,-0.13725750582174012,0.8480057308224166,0.11395845286930162,1.0147552217007394,-0.18328835827257905,0.7455697187013532,6.031923135915946,0.052698355469429026,0.0952238649564876,-0.004907333245649487,0.01167681752129679,0.12915682594761002,0.0909341783922365,0.1327312981035078,0.019007361571779097,0.008461158741976019,True,-,True,-,False,True,False,True
broad,R80,25.0,v1gate-dg,gate,dg,NEW-BOOK,0.08991077903131273,0.9527440559918489,-0.16768102990493394,1.0104331525322015,0.8985232763155472,0.08257067953363051,0.8819227986633138,-0.11199495349805932,0.7372714301369062,0.09600563924456873,1.0109576802572515,-0.16768102990493394,0.6655498789273668,6.202577783148661,-0.13100774232829693,0.022365447677618056,0.02035521907803131,-0.02214765448029954,0.053794754596526384,0.06449058447971201,0.12893375666001994,0.0346146899394241,-0.016687557470703537,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,v1gate-rw,gate,rw,NEW-BOOK,0.09327084324383939,0.9656960254470291,-0.16856704525365607,1.0282663632570737,0.9067035354817059,0.08638847751706535,0.899964128323694,-0.11712757543081764,0.7375588301841987,0.09898331799544113,1.0198334566579195,-0.16856704525365585,0.6856649304237686,6.31311424786906,-0.12355777174615734,0.054976266822808206,0.015222597145272992,-0.018329856496864694,0.07162796532139859,0.07267084364587073,0.13780953306068788,0.033728674590701974,-0.013327493258176878,False,CAGR,False,CAGR,False,True,False,True
broad,R80,25.0,stop15,stop,dg,NEW-BOOK,0.11196701745565973,0.9573116774379355,-0.25531145203696726,1.0643211516434148,0.8589760492513453,0.11288916324599763,0.9676419133973493,-0.133577922028136,0.8451184262487581,0.11120659517328102,0.9486677145472565,-0.2553114520369676,0.7424722187927706,7.216177108693149,0.01861072295698052,0.08470691057787061,-0.0012277494520453736,0.008170829232067578,0.10768275370773972,0.024943357415510126,0.06664379095002493,-0.053015732192609216,0.00536868095364347,False,DD,False,DD,False,True,False,True
broad,R80,25.0,stop25,stop,dg,NEW-BOOK,0.12226628702549669,1.0098491419307642,-0.2508693352338116,1.093764186802078,0.9357709478757575,0.11895905566913445,0.9997885311897372,-0.1356246395357893,0.8771197923644468,0.12500292946409952,1.0179056522994805,-0.2508693352338117,0.7482147935943992,6.036600586798035,0.04366975585231758,0.12946829873006327,-0.0032744669596986575,0.014240721655204402,0.13712578886640292,0.10173825603992237,0.1358817287022489,-0.04857361538945357,0.015667950523480426,False,DD,False,DD,False,True,False,True
broad,R80,25.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.09102397045430566,0.9101047745235729,-0.1691952682108403,1.000504357456816,0.8203087576591714,0.08993730209578055,0.8803653435469136,-0.11478496365260171,0.783528601951533,0.09192155585343076,0.9360944693560769,-0.1691952682108402,0.643406333768767,5.239695070116278,-0.14185915843494223,0.03858862830433929,0.017565208923488923,-0.014781031918149501,0.04386595952114092,-0.013723934176663732,0.05407054575884529,0.03310045163351774,-0.015574366047710606,False,"H2,CAGR",False,"H2,CAGR",False,True,False,True
broad,R80,25.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.08177139768423469,0.8747503053177584,-0.12761079358691907,0.8961114942143954,0.8547940302699311,0.07220217203529011,0.7799870741752493,-0.11478496365260205,0.6290211691298765,0.08973265724754564,0.9530397028150015,-0.12761079358691974,0.5772593695977508,4.646085021171185,-0.3296756038327545,0.0020073446374409,0.01756520892348859,-0.032516161978639935,-0.06052690372127967,0.02076133843409589,0.07101577921776991,0.07468492625743897,-0.02482693881778157,False,"H1,CAGR",False,"H2,CAGR",False,True,False,True
broad,R80,25.0,ebud-0.10,bud,dg,NEW-BOOK,0.12777857491498112,1.0429860579306163,-0.2392988134176418,1.1456082642055814,0.9564428122526007,0.1250400374867382,1.053974238218919,-0.11706652679846763,1.0681109357758356,0.13004356368241732,1.0350660040056205,-0.2392988134176417,0.7470241402509104,5.754290916623757,0.12832177889097518,0.13741699068708968,0.015283645777623006,0.02032170347280815,0.1889698662699063,0.12241012041676558,0.15304208040838896,-0.03700309357328377,0.02118023841296486,False,DD,False,DD,False,True,True,True
broad,R80,25.0,ebud-0.20,bud,dg,NEW-BOOK,0.12668279375130775,1.0297888047413803,-0.23881141742370648,1.1154563112720355,0.9566336672701649,0.12247305537151143,1.0233918506062116,-0.13715095298000313,0.8929799808927922,0.13016875466807987,1.0351499822855479,-0.23881141742370648,0.7490136545830512,5.775950959071595,0.07822212839054832,0.13868122594020105,-0.004800780403912491,0.017754721357581382,0.15881791333636042,0.12260097543432968,0.1531260586883163,-0.036515697579348444,0.02008445724929149,False,DD,False,DD,False,True,False,True
broad,S3-75,0.0,control,ctl,dg,NEW-BOOK,0.07792207366166481,1.2485640560774325,-0.07982608864324192,1.3688286836419215,1.1331070503797052,0.08472504926085023,1.3459339005316855,-0.07956398627465078,1.0648668226398779,0.07234008535498004,1.1674769744148168,-0.0798260886432417,0.7501513805312255,9.62983882708968,0.5385185081989262,0.2548506222469653,0.05278618630143986,-0.01999328475307982,0.4121902857062464,0.29907435854387,0.2854530508175852,0.12246963120111612,-0.02867626284035145,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,g200-dg,gate,dg,NEW-BOOK,0.07464040296155994,1.1954549205975076,-0.08640285555270699,1.3513671152586355,1.0405969249800875,0.0865069176730644,1.349574174826502,-0.07064409892107704,1.2245455599866757,0.06494527189139832,1.0641137895817006,-0.08640285555270699,0.6487042146959503,9.077781236039923,0.4626861704612343,0.34989771190320984,0.0617060736550136,-0.01821141634086565,0.39472871732296044,0.20656423314425232,0.18208986598446897,0.11589286429165105,-0.031957933540456326,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,g200-rw,gate,rw,NEW-BOOK,0.0924853172773521,1.1745930204271189,-0.10300893134989997,1.2805976664541205,1.0677876919562839,0.10267891619318226,1.2711351363657297,-0.07532953783635532,1.3630631375469247,0.08414409270201739,1.0922351318070354,-0.10300893134989997,0.7501725474826224,10.808736136805846,0.4476350525942613,0.1965989496734497,0.057020634739735315,-0.002039417820747791,0.3239592685184455,0.2337550001204487,0.21021120820980377,0.09928678849445807,-0.014113019224664167,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,band3-dg,gate,dg,NEW-BOOK,0.07295332445922575,1.157685764860131,-0.08326850765626259,1.2647008588020812,1.0506518306865287,0.08195001589759254,1.2650761674441071,-0.08326850765626259,0.9841657813286043,0.06558520400594059,1.0657013037447984,-0.07363667412707664,0.6324683527920852,8.02414761289688,0.34521815312464155,0.30207429786923634,0.049081664919828044,-0.022768318116337505,0.3080624608664061,0.2166191388506935,0.18367738014756685,0.11902721218809545,-0.03364501204279051,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,band3-rw,gate,rw,NEW-BOOK,0.10035779424416535,1.2240933399057443,-0.08731152514155782,1.325226930862281,1.119718480427831,0.11389444799204096,1.3235348062888848,-0.08731152514155782,1.3044606403036065,0.08931069834470251,1.1369827574405196,-0.07367123932667452,0.7501967955754274,9.120783853411412,0.37670013485886134,0.3750227071694976,0.045038647434532814,0.009176113978110911,0.368588532926606,0.2856857885919959,0.254958833843288,0.11498419470280022,-0.006240542257850909,False,CAGR,False,CAGR,True,True,True,True
broad,S3-75,0.0,abs12-dg,gate,dg,NEW-BOOK,0.06856243200734813,1.1178944643585966,-0.08421778795124069,1.1870718447213309,1.0541147278762444,0.07071973244799468,1.1633443417142344,-0.08421778795124069,0.8397244117708134,0.06678540086353624,1.081037435242904,-0.0798260886432417,0.6342329492455044,9.025754291846676,0.280827231791969,0.15010976963988054,0.04813238462484995,-0.03399860156593537,0.2304334467856558,0.2200820360404092,0.19901351164567238,0.11807793189311735,-0.038035904494668135,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,0.0,abs12-rw,gate,rw,NEW-BOOK,0.08544141668812366,1.109069237866279,-0.10306287342670317,1.114570652932187,1.1043575790746056,0.08411514448150625,1.054456465398352,-0.10306287342670317,0.8161536903133962,0.08653714036024795,1.158703718048542,-0.07982608864324137,0.7501791516343209,11.229990484313637,0.2757793937085814,-0.060506136200209615,0.029287299149387463,-0.020603189532423793,0.15793225499651198,0.27032488723877046,0.2766797944513104,0.09923284641765487,-0.021156919813892602,False,CAGR,False,CAGR,False,True,False,True
broad,S3-75,0.0,vol60-dg,gate,dg,NEW-BOOK,0.06884517045282657,1.175060770059936,-0.08552995669723507,1.2811936421498302,1.0655422037098774,0.0771277566322277,1.2591422522629294,-0.08552995669723507,0.9017630735538654,0.062057981715178734,1.1016327129876675,-0.05898489580927235,0.7378257069255093,9.673323331778459,0.48086855442434884,0.1358104936005442,0.04682021587885557,-0.02759057738170234,0.32455524421415516,0.23150951187404223,0.21960878939043593,0.11676576314712298,-0.0377531660491897,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,vol60-rw,gate,rw,NEW-BOOK,0.07227584495799677,1.2001496557707363,-0.0765724997283842,1.3188730312606827,1.0801922053264357,0.08096261510950997,1.2997376679597994,-0.0765724997283842,1.057332794367407,0.0651597163873856,1.114090564426633,-0.06975971726853347,0.7501375459975316,9.900768629194227,0.5556940680792865,0.1389005434752899,0.05577767284770643,-0.023755718904420076,0.3622346333250076,0.2461595134906005,0.23206664082940143,0.12572322011597384,-0.03432249154401949,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,v1gate-dg,gate,dg,NEW-BOOK,0.06599880789756107,1.119339235638114,-0.07494285756964847,1.268252224271277,0.9630862418766942,0.07905975596383752,1.2678596602733103,-0.07494285756964847,1.0549338326252504,0.05533945139484375,0.9872088551704271,-0.0690782695744534,0.636794871914539,9.122679105771775,0.4095964494896712,0.23534915508697685,0.05740731500644217,-0.02565857805009253,0.311613826335602,0.12905355004085906,0.10518493157319553,0.12735286227470957,-0.04059952860445519,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,0.0,v1gate-rw,gate,rw,NEW-BOOK,0.08436592346051675,1.1074279463751777,-0.1049755541698455,1.2160839542257194,0.9942600425527695,0.09664696357933211,1.210787490119902,-0.08043941217488804,1.201487690750478,0.07433468399321597,1.0168494535334163,-0.10497555416984572,0.7501549004000209,11.110601541906059,0.4358256425819863,0.08390771506447492,0.0519107604012026,-0.008071370434597935,0.2594455562900443,0.16022735071693428,0.13482552993618468,0.09732016567451254,-0.02223241304149952,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,0.0,stop15,stop,dg,NEW-BOOK,0.07325474364116591,1.1998191224550814,-0.08786528651063064,1.3493169472098632,1.0523321811762538,0.08276872561262016,1.3254552005317966,-0.07294139830925017,1.1347290774671608,0.06546635356677655,1.093110067251407,-0.08786528651063086,0.7471380600108544,10.203130026715014,0.5476251361993539,0.20176629984668315,0.059408774266840464,-0.021949608401309884,0.3926785492741881,0.21829948934041865,0.21108614365417533,0.1144304333337274,-0.033343592860850355,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,stop25,stop,dg,NEW-BOOK,0.07696642460466263,1.2389908313591786,-0.08880993720168073,1.3651308752909277,1.1169231232129335,0.08438284351449088,1.3415938277030046,-0.08018508997518925,1.0523507991398462,0.07088426611866283,1.1530481682847982,-0.08880993720168107,0.7498174765370057,9.686238575286682,0.5321203449336479,0.25271411516816866,0.052165082600901386,-0.02033549049943917,0.4084924773552526,0.28289043137709835,0.2710242446875666,0.11348578264267731,-0.029631911897353633,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,ddctl-8/.5/recover,dd,dg,NEW-BOOK,0.07792207366166481,1.2485640560774325,-0.07982608864324192,1.3688286836419215,1.1331070503797052,0.08472504926085023,1.3459339005316855,-0.07956398627465078,1.0648668226398779,0.07234008535498004,1.1674769744148168,-0.0798260886432417,0.7501513805312255,9.62983882708968,0.5385185081989262,0.2548506222469653,0.05278618630143986,-0.01999328475307982,0.4121902857062464,0.29907435854387,0.2854530508175852,0.12246963120111612,-0.02867626284035145,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,ddctl-8/.5/high,dd,dg,NEW-BOOK,0.07792207366166481,1.2485640560774325,-0.07982608864324192,1.3688286836419215,1.1331070503797052,0.08472504926085023,1.3459339005316855,-0.07956398627465078,1.0648668226398779,0.07234008535498004,1.1674769744148168,-0.0798260886432417,0.7501513805312255,9.62983882708968,0.5385185081989262,0.2548506222469653,0.05278618630143986,-0.01999328475307982,0.4121902857062464,0.29907435854387,0.2854530508175852,0.12246963120111612,-0.02867626284035145,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,ebud-0.10,bud,dg,NEW-BOOK,0.07529560510059152,1.274796237003289,-0.07105471632493876,1.3968311288289688,1.1621004739612693,0.08078871814058552,1.3816455959718499,-0.06646019119867741,1.215595632264646,0.07078346459406437,1.1889306378312068,-0.07105471632493832,0.7115032855358292,7.919321048991399,0.5449867656079946,0.32823180566907073,0.06588998137741323,-0.023929615873344523,0.4401927308932937,0.3280677821254341,0.3069067142339752,0.13124100351941928,-0.03130273140142474,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,0.0,ebud-0.20,bud,dg,NEW-BOOK,0.0778222792050769,1.257904490447604,-0.0798260886432417,1.3862990199091003,1.1364552376923172,0.08455394623846368,1.3644132464554743,-0.0768058904690263,1.100878405577004,0.07229847255180277,1.1703759955437645,-0.07982608864324181,0.7444187732631543,9.314216172256856,0.5386491373051855,0.29537494633337325,0.05554428210706433,-0.020164387775466364,0.42966062197342525,0.302422545856482,0.2883520719465329,0.12246963120111634,-0.02877605729693937,False,CAGR,False,"H1,CAGR",True,True,False,True
broad,S3-75,10.0,control,ctl,dg,NEW-BOOK,0.06759389213584877,1.0921634267004257,-0.0837688907969778,1.1930231569069165,0.9952906902975913,0.07319732485853381,1.172729603000531,-0.0837688907969778,0.8738008127138125,0.0629917189725957,1.025021232243116,-0.0806176437636249,0.7501513805312255,9.62983882708968,0.39902378690895624,0.044247795337458706,0.048581281779112834,-0.03152100915539624,0.23638475897124145,0.16125799846175615,0.14299730864588445,0.11852682904738024,-0.0390044443661675,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,g200-dg,gate,dg,NEW-BOOK,0.06493210823245055,1.0487335283356942,-0.0875598295219071,1.1958892761348061,0.9025101502399343,0.07603968219081181,1.1956093558746665,-0.0742810298307156,1.023675659372307,0.055852026053649695,0.9234940840023694,-0.08755982952190722,0.6487042146959503,9.077781236039923,0.33472994808778755,0.16544948264176096,0.05806914274537503,-0.02867865182311824,0.23925087819913105,0.06847745840409913,0.041470160405137846,0.11473589032245093,-0.04166622826956572,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,g200-rw,gate,rw,NEW-BOOK,0.08074521237779142,1.03602089329601,-0.10451083381443338,1.1365640501323673,0.9346638012784031,0.09028257154111508,1.1284259584469545,-0.0803221520925077,1.1240058836712428,0.07293740389420567,0.9571310446507403,-0.10451083381443327,0.7501725474826224,10.808736136805846,0.32172027434969885,0.035655629090897145,0.05202802048358293,-0.014435762472814972,0.1799256521966922,0.10063110944256792,0.0751071210535087,0.09778488602992466,-0.025853124124224844,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,band3-dg,gate,dg,NEW-BOOK,0.06438071376511356,1.0294227987715197,-0.08681090774021138,1.1283885285726296,0.9304187548283287,0.072701138319061,1.1306578125478146,-0.08681090774021138,0.8374654776865713,0.05756293852930683,0.9426817830988248,-0.07443898693456497,0.6324683527920852,8.02414761289688,0.2316818955062726,0.14305888493284602,0.04553926483587925,-0.03201719569486905,0.17175013063695455,0.09638606299249353,0.06065785950159319,0.11548481210414666,-0.0422176227369027,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,band3-rw,gate,rw,NEW-BOOK,0.09037121991782793,1.1113133383184093,-0.09204937907569832,1.2101853779156164,1.0091996633097269,0.10332087098942733,1.209959308065284,-0.09204937907569832,1.12245049371229,0.07979911097363801,1.0247371199948803,-0.0745093432765257,0.7501967955754274,9.120783853411412,0.2735053381116531,0.25044029603645424,0.04030079350039231,-0.0013974630245027209,0.25354697997994136,0.1751669714738917,0.14271319639764868,0.11024634076865972,-0.016227116584188336,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,abs12-dg,gate,dg,NEW-BOOK,0.05896313287838195,0.9698282309121908,-0.0871726045620097,1.025091523659815,0.9188887070941102,0.06050235972300211,1.0039153734862294,-0.0871726045620097,0.6940524494706835,0.057694573684373696,0.9421488115802416,-0.08061764376362535,0.6342329492455044,9.025754291846676,0.14393477451165115,-0.0332476822148029,0.04517756801408093,-0.04421597429092794,0.06845312572413997,0.08485601525827502,0.06012488798300997,0.11512311528234834,-0.04763520362363431,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,abs12-rw,gate,rw,NEW-BOOK,0.07332168747371814,0.9621408022646644,-0.10736218081372084,0.9625454703381872,0.9627657457682822,0.0715375542802541,0.9074905429151833,-0.10736218081372084,0.6663198692319375,0.0747962745971622,1.011674958677897,-0.08061764376362524,0.7501791516343209,11.229990484313637,0.1351855403611626,-0.21306593052102019,0.024987991762369793,-0.03318077973367595,0.005907072402512092,0.12873305393244705,0.12965103508066544,0.0949335390306372,-0.03327664902829812,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,vol60-dg,gate,dg,NEW-BOOK,0.05855790524129767,1.0085138266633504,-0.08952335767919439,1.1005788310319455,0.9134480889098875,0.06563898230361986,1.0813442129667785,-0.08952335767919439,0.7332050987054817,0.05274972100152131,0.944868033002742,-0.060949640809561,0.7378257069255093,9.673323331778459,0.3378593205104222,-0.0802107975537737,0.04282681489689624,-0.039079351710310184,0.14394043309627047,0.07941539707405232,0.06284410940551044,0.11277236216516365,-0.048040431260718594,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,vol60-rw,gate,rw,NEW-BOOK,0.061714538615783576,1.0341524157523856,-0.08071902780979234,1.1376770922893156,0.9294939349114003,0.0692258678653137,1.1214810201771355,-0.08071902780979234,0.8576152332810386,0.05555559622409145,0.9586380440395,-0.0707530665353664,0.7501375459975316,9.900768629194227,0.41173358204794164,-0.07691472645797592,0.05163114476629829,-0.03549246614861634,0.1810386943536405,0.09546124307556514,0.07661412044226845,0.1215766920345657,-0.04488379788623269,False,CAGR,False,"H1,CAGR",False,True,False,True
broad,S3-75,10.0,v1gate-dg,gate,dg,NEW-BOOK,0.056321034231684886,0.963928803100907,-0.07836477335558256,1.108465968337477,0.8120948870564462,0.06863026155507468,1.1097553989087636,-0.07836477335558256,0.8757794939782798,0.046269741581933754,0.833870861590484,-0.07060836694125583,0.636794871914539,9.122679105771775,0.2787641789153018,0.04551939326032972,0.053985399220508073,-0.03608807245885537,0.15182757040180184,-0.021937804779389003,-0.04815306200674763,0.12393094648877548,-0.05027730227033138,False,"H2,OOS,CAGR",False,"H1,OOS,CAGR",False,True,False,True
