panel,brake_basis,depth,CAGR,Sharpe,MaxDD,H1,H2,turn,dCAGR_pp,dMaxDD_pp,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,price
B136,SPY200,0.0,0.10473848839470978,1.0005102370482626,-0.13342689910163263,1.2591879279606772,0.8116819369909758,3.8608426863522896,-3.0048527964690264,2.627700964728097,0.10685658901945172,0.9452570319744826,-0.12528822428449415,False,False,0.8744857544488978
B136,SPY200,0.25,0.11265300063665262,1.0558446513884137,-0.1305937676762975,1.3004224630186467,0.8781716709220456,3.5428992687354914,-2.2134015722747424,2.9110141072616114,0.1158753600993192,1.0056152095537674,-0.13059376767629804,False,True,1.3151766691255773
B136,SPY200,0.5,0.12031802975092765,1.0824692797071194,-0.14002894517526154,1.305092459488897,0.9208614191866343,3.2218844062752847,-1.44689866084724,1.967496357365206,0.12461354414832626,1.0405141242837608,-0.1400289451752612,False,True,1.3598024592911897
B136,SPY200,0.75,0.127726574415423,1.084076272618976,-0.14969564611676467,1.2805560680364658,0.9412406876342969,2.8985623419765854,-0.7060441943977036,1.0008262632148934,0.1330620595698253,1.0521753360989052,-0.14969564611676445,False,True,1.4175122055477787
B136,SPY200,1.0,0.13478701635940005,1.067040262457849,-0.1597039087489136,1.2367065716104375,0.9435060137497018,2.6481810925241542,0.0,0.0,0.1411337130037582,1.0454439699700835,-0.15970390874891405,False,True,
B136,EQ200,0.0,0.07828247152549972,0.7311650182012321,-0.29219120047482217,1.0934971662788573,0.4772904625254451,3.964166043913256,-5.650454483390033,-13.248729172590856,0.0714144426692056,0.6204173211013437,-0.29219120047482217,False,False,-2.344719210027541
B136,EQ200,0.25,0.09250916507743079,0.8426081168039012,-0.22117522460001593,1.171490000162581,0.6135152666511268,3.6089362691329234,-4.227785128196926,-6.147131585110232,0.08880889908907941,0.7472241282889672,-0.22117522460001426,False,False,-1.4539839179887255
B136,EQ200,0.5,0.1066911575780578,0.9368174137518609,-0.16291407092799048,1.219222712091537,0.7386733344825073,3.254200495457702,-2.8095858781342242,-0.3210162179076881,0.10625061717318496,0.8620023045327769,-0.16291407092799037,False,False,-0.11425748556255805
B136,EQ200,0.75,0.12082147342617833,1.0116887929250964,-0.15912566786148685,1.2391212314056541,0.8494294813178522,2.902164666283254,-1.396554293322172,0.057824088742675084,0.1237319564831989,0.9619937507821374,-0.15912566786148685,False,True,0.041404826879391225
B136,EQ200,1.0,0.13478701635940005,1.067040262457849,-0.1597039087489136,1.2367065716104375,0.9435060137497018,2.6481810925241542,0.0,0.0,0.1411337130037582,1.0454439699700835,-0.15970390874891405,False,True,
SMALL,SPY200,0.0,0.052760808684098714,0.4768339038987093,-0.2418434415875751,0.8043932030556539,0.19745672437132397,4.527778320460269,-1.7057026238593398,8.146583193220058,0.037539262354030045,0.3519359646791214,-0.24184344158757454,False,False,4.776086452155135
SMALL,SPY200,0.25,0.05782274093433171,0.5094116672037294,-0.23049723893571283,0.8130653257205444,0.25317285167919523,4.228050300308077,-1.1995093988360406,9.281203458406285,0.0447761648437599,0.4015981008600903,-0.23049723893571306,False,False,7.7374995705847915
SMALL,SPY200,0.5,0.062377890345275855,0.5253886658669694,-0.2607805330220444,0.8048139213978746,0.29594746134757266,3.9240143769111864,-0.7439944577416258,6.252874049773127,0.051429425534356366,0.43560926128740207,-0.2607805330220455,False,False,8.404463211666322
SMALL,SPY200,0.75,0.06641646565033832,0.5271671880950874,-0.2916688480466143,0.7829158954330602,0.3250512344129336,3.617316299056053,-0.34013692723537936,3.164042547316137,0.0574840354126378,0.4547169420743931,-0.2916688480466131,False,False,9.30226121883725
SMALL,SPY200,1.0,0.06981783492269211,0.5184361415260006,-0.3233092735197757,0.751234990070482,0.34219258500851024,3.412354855320413,0.0,0.0,0.06282365332677275,0.4617363616219215,-0.3233092735197757,False,False,
SMALL,EQ200,0.0,0.012922074768390246,0.16993734191403737,-0.3827600595836902,0.5045479810341612,-0.1505187628169954,5.224329790961706,-5.689576015430187,-5.945078606391451,0.005621458604344376,0.1062221995522302,-0.3827600595836913,False,False,-1.0449071407550121
SMALL,EQ200,0.25,0.02788751037388537,0.29459447040467157,-0.3247202300719373,0.5955806655568128,0.012585685541784263,4.722069830072527,-4.193032454880674,-0.1410956552161613,0.020894311094732387,0.23532752697964787,-0.3247202300719353,False,False,-0.03365002697556669
SMALL,EQ200,0.5,0.04241196873222419,0.3959908575940762,-0.26327079265844733,0.6674356003419818,0.15565339750373672,4.217836965973691,-2.740586619046792,6.003848086132835,0.035579147535807376,0.33946908417159793,-0.26327079265844633,False,False,2.1907164124668475
SMALL,EQ200,0.75,0.056467293021676745,0.4697034710747497,-0.2828890407195458,0.7188403256939718,0.26516585518130337,3.7156913235167233,-1.3350541901015367,4.042023280022988,0.04964043576222599,0.41365220916281736,-0.2828890407195457,False,False,3.0276098977791865
SMALL,EQ200,1.0,0.06981783492269211,0.5184361415260006,-0.3233092735197757,0.751234990070482,0.34219258500851024,3.412354855320413,0.0,0.0,0.06282365332677275,0.4617363616219215,-0.3233092735197757,False,False,
